game,2016,5,20161009,201610090gnb,nyg,"New York Giants",16,gnb,"Green Bay Packers",23
player,201610090gnb,nyg,ShepSt00,rush_yds,0,,,,,
player,201610090gnb,nyg,ShepSt00,rush_td,0,,,,,
player,201610090gnb,nyg,ShepSt00,rush_long,0,,,,,
player,201610090gnb,nyg,ShepSt00,targets,7,,,,,
player,201610090gnb,nyg,ShepSt00,rec,2,,,,,
player,201610090gnb,nyg,ShepSt00,rec_yds,14,,,,,
player,201610090gnb,nyg,ShepSt00,rec_td,0,,,,,
player,201610090gnb,nyg,ShepSt00,rec_long,10,,,,,
player,201610090gnb,nyg,ShepSt00,fumbles,0,,,,,
player,201610090gnb,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_cmp,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_att,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_yds,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_td,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_int,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_sacked,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_sacked_yds,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_long,0,,,,,
player,201610090gnb,nyg,KingTa00,pass_rating,,,,,,
player,201610090gnb,nyg,KingTa00,rush_att,0,,,,,
player,201610090gnb,nyg,KingTa00,rush_yds,0,,,,,
player,201610090gnb,nyg,KingTa00,rush_td,0,,,,,
player,201610090gnb,nyg,KingTa00,rush_long,0,,,,,
player,201610090gnb,nyg,KingTa00,targets,1,,,,,
player,201610090gnb,nyg,KingTa00,rec,0,,,,,
player,201610090gnb,nyg,KingTa00,rec_yds,0,,,,,
player,201610090gnb,nyg,KingTa00,rec_td,0,,,,,
player,201610090gnb,nyg,KingTa00,rec_long,0,,,,,
player,201610090gnb,nyg,KingTa00,fumbles,0,,,,,
player,201610090gnb,nyg,KingTa00,fumbles_lost,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_cmp,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_att,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_yds,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_td,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_int,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_sacked,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_long,0,,,,,
player,201610090gnb,nyg,CruzVi00,pass_rating,,,,,,
player,201610090gnb,nyg,CruzVi00,rush_att,0,,,,,
player,201610090gnb,nyg,CruzVi00,rush_yds,0,,,,,
player,201610090gnb,nyg,CruzVi00,rush_td,0,,,,,
player,201610090gnb,nyg,CruzVi00,rush_long,0,,,,,
player,201610090gnb,nyg,CruzVi00,targets,2,,,,,
player,201610090gnb,nyg,CruzVi00,rec,0,,,,,
player,201610090gnb,nyg,CruzVi00,rec_yds,0,,,,,
player,201610090gnb,nyg,CruzVi00,rec_td,0,,,,,
player,201610090gnb,nyg,CruzVi00,rec_long,0,,,,,
player,201610090gnb,nyg,CruzVi00,fumbles,0,,,,,
player,201610090gnb,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201610090gnb,gnb,RodgAa00,pass_cmp,23,,,,,
player,201610090gnb,gnb,RodgAa00,pass_att,45,,,,,
player,201610090gnb,gnb,RodgAa00,pass_yds,259,,,,,
player,201610090gnb,gnb,RodgAa00,pass_td,2,,,,,
player,201610090gnb,gnb,RodgAa00,pass_int,2,,,,,
player,201610090gnb,gnb,RodgAa00,pass_sacked,0,,,,,
player,201610090gnb,gnb,RodgAa00,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,RodgAa00,pass_long,29,,,,,
player,201610090gnb,gnb,RodgAa00,pass_rating,65.0,,,,,
player,201610090gnb,gnb,RodgAa00,rush_att,5,,,,,
player,201610090gnb,gnb,RodgAa00,rush_yds,15,,,,,
player,201610090gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201610090gnb,gnb,RodgAa00,rush_long,11,,,,,
player,201610090gnb,gnb,RodgAa00,targets,0,,,,,
player,201610090gnb,gnb,RodgAa00,rec,0,,,,,
player,201610090gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201610090gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201610090gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201610090gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201610090gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_cmp,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_att,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_yds,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_td,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_int,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_sacked,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_long,0,,,,,
player,201610090gnb,gnb,LacyEd00,pass_rating,,,,,,
player,201610090gnb,gnb,LacyEd00,rush_att,11,,,,,
player,201610090gnb,gnb,LacyEd00,rush_yds,81,,,,,
player,201610090gnb,gnb,LacyEd00,rush_td,0,,,,,
player,201610090gnb,gnb,LacyEd00,rush_long,31,,,,,
player,201610090gnb,gnb,LacyEd00,targets,1,,,,,
player,201610090gnb,gnb,LacyEd00,rec,1,,,,,
player,201610090gnb,gnb,LacyEd00,rec_yds,3,,,,,
player,201610090gnb,gnb,LacyEd00,rec_td,0,,,,,
player,201610090gnb,gnb,LacyEd00,rec_long,3,,,,,
player,201610090gnb,gnb,LacyEd00,fumbles,0,,,,,
player,201610090gnb,gnb,LacyEd00,fumbles_lost,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_cmp,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_att,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_yds,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_td,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_int,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_sacked,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_long,0,,,,,
player,201610090gnb,gnb,StarJa00,pass_rating,,,,,,
player,201610090gnb,gnb,StarJa00,rush_att,12,,,,,
player,201610090gnb,gnb,StarJa00,rush_yds,33,,,,,
player,201610090gnb,gnb,StarJa00,rush_td,0,,,,,
player,201610090gnb,gnb,StarJa00,rush_long,10,,,,,
player,201610090gnb,gnb,StarJa00,targets,6,,,,,
player,201610090gnb,gnb,StarJa00,rec,3,,,,,
player,201610090gnb,gnb,StarJa00,rec_yds,19,,,,,
player,201610090gnb,gnb,StarJa00,rec_td,0,,,,,
player,201610090gnb,gnb,StarJa00,rec_long,9,,,,,
player,201610090gnb,gnb,StarJa00,fumbles,1,,,,,
player,201610090gnb,gnb,StarJa00,fumbles_lost,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_cmp,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_att,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_yds,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_td,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_int,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_sacked,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_long,0,,,,,
player,201610090gnb,gnb,RipkAa00,pass_rating,,,,,,
player,201610090gnb,gnb,RipkAa00,rush_att,2,,,,,
player,201610090gnb,gnb,RipkAa00,rush_yds,17,,,,,
player,201610090gnb,gnb,RipkAa00,rush_td,0,,,,,
player,201610090gnb,gnb,RipkAa00,rush_long,13,,,,,
player,201610090gnb,gnb,RipkAa00,targets,0,,,,,
player,201610090gnb,gnb,RipkAa00,rec,0,,,,,
player,201610090gnb,gnb,RipkAa00,rec_yds,0,,,,,
player,201610090gnb,gnb,RipkAa00,rec_td,0,,,,,
player,201610090gnb,gnb,RipkAa00,rec_long,0,,,,,
player,201610090gnb,gnb,RipkAa00,fumbles,0,,,,,
player,201610090gnb,gnb,RipkAa00,fumbles_lost,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_cmp,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_att,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_yds,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_td,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_int,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_sacked,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_long,0,,,,,
player,201610090gnb,gnb,MontTy01,pass_rating,,,,,,
player,201610090gnb,gnb,MontTy01,rush_att,1,,,,,
player,201610090gnb,gnb,MontTy01,rush_yds,1,,,,,
player,201610090gnb,gnb,MontTy01,rush_td,0,,,,,
player,201610090gnb,gnb,MontTy01,rush_long,1,,,,,
player,201610090gnb,gnb,MontTy01,targets,0,,,,,
player,201610090gnb,gnb,MontTy01,rec,0,,,,,
player,201610090gnb,gnb,MontTy01,rec_yds,0,,,,,
player,201610090gnb,gnb,MontTy01,rec_td,0,,,,,
player,201610090gnb,gnb,MontTy01,rec_long,0,,,,,
player,201610090gnb,gnb,MontTy01,fumbles,0,,,,,
player,201610090gnb,gnb,MontTy01,fumbles_lost,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201610090gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201610090gnb,gnb,CobbRa00,rush_att,1,,,,,
player,201610090gnb,gnb,CobbRa00,rush_yds,0,,,,,
player,201610090gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201610090gnb,gnb,CobbRa00,rush_long,0,,,,,
player,201610090gnb,gnb,CobbRa00,targets,11,,,,,
player,201610090gnb,gnb,CobbRa00,rec,9,,,,,
player,201610090gnb,gnb,CobbRa00,rec_yds,108,,,,,
player,201610090gnb,gnb,CobbRa00,rec_td,0,,,,,
player,201610090gnb,gnb,CobbRa00,rec_long,21,,,,,
player,201610090gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201610090gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201610090gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201610090gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201610090gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201610090gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201610090gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201610090gnb,gnb,AdamDa01,targets,8,,,,,
player,201610090gnb,gnb,AdamDa01,rec,5,,,,,
player,201610090gnb,gnb,AdamDa01,rec_yds,85,,,,,
player,201610090gnb,gnb,AdamDa01,rec_td,1,,,,,
player,201610090gnb,gnb,AdamDa01,rec_long,29,,,,,
player,201610090gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201610090gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201610090gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201610090gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201610090gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201610090gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201610090gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201610090gnb,gnb,NelsJo00,targets,13,,,,,
player,201610090gnb,gnb,NelsJo00,rec,4,,,,,
player,201610090gnb,gnb,NelsJo00,rec_yds,38,,,,,
player,201610090gnb,gnb,NelsJo00,rec_td,1,,,,,
player,201610090gnb,gnb,NelsJo00,rec_long,17,,,,,
player,201610090gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201610090gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_cmp,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_att,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_yds,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_td,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_int,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_sacked,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_long,0,,,,,
player,201610090gnb,gnb,RodgRi00,pass_rating,,,,,,
player,201610090gnb,gnb,RodgRi00,rush_att,0,,,,,
player,201610090gnb,gnb,RodgRi00,rush_yds,0,,,,,
player,201610090gnb,gnb,RodgRi00,rush_td,0,,,,,
player,201610090gnb,gnb,RodgRi00,rush_long,0,,,,,
player,201610090gnb,gnb,RodgRi00,targets,5,,,,,
player,201610090gnb,gnb,RodgRi00,rec,1,,,,,
player,201610090gnb,gnb,RodgRi00,rec_yds,6,,,,,
player,201610090gnb,gnb,RodgRi00,rec_td,0,,,,,
player,201610090gnb,gnb,RodgRi00,rec_long,6,,,,,
player,201610090gnb,gnb,RodgRi00,fumbles,0,,,,,
player,201610090gnb,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201610090gnb,nyg,JenkJa03,def_int,2,,,,,
player,201610090gnb,nyg,JenkJa03,def_int_yds,26,,,,,
player,201610090gnb,nyg,JenkJa03,def_int_td,0,,,,,
player,201610090gnb,nyg,JenkJa03,def_int_long,23,,,,,
player,201610090gnb,nyg,JenkJa03,pass_defended,3,,,,,
player,201610090gnb,nyg,JenkJa03,sacks,0.0,,,,,
player,201610090gnb,nyg,JenkJa03,tackles_combined,2,,,,,
player,201610090gnb,nyg,JenkJa03,tackles_solo,1,,,,,
player,201610090gnb,nyg,JenkJa03,tackles_assists,1,,,,,
player,201610090gnb,nyg,JenkJa03,tackles_loss,0,,,,,
player,201610090gnb,nyg,JenkJa03,qb_hits,0,,,,,
player,201610090gnb,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201610090gnb,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201610090gnb,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201610090gnb,nyg,JenkJa03,fumbles_forced,0,,,,,
player,201610090gnb,nyg,CasiJo99,def_int,0,,,,,
player,201610090gnb,nyg,CasiJo99,def_int_yds,0,,,,,
player,201610090gnb,nyg,CasiJo99,def_int_td,0,,,,,
player,201610090gnb,nyg,CasiJo99,def_int_long,0,,,,,
player,201610090gnb,nyg,CasiJo99,pass_defended,0,,,,,
player,201610090gnb,nyg,CasiJo99,sacks,0.0,,,,,
player,201610090gnb,nyg,CasiJo99,tackles_combined,7,,,,,
player,201610090gnb,nyg,CasiJo99,tackles_solo,6,,,,,
player,201610090gnb,nyg,CasiJo99,tackles_assists,1,,,,,
player,201610090gnb,nyg,CasiJo99,tackles_loss,0,,,,,
