game,2016,10,20161113,201611130tam,chi,"Chicago Bears",10,tam,"Tampa Bay Buccaneers",36
player,201611130tam,chi,MereCa00,rec_yds,50,,,,,
player,201611130tam,chi,MereCa00,rec_td,1,,,,,
player,201611130tam,chi,MereCa00,rec_long,50,,,,,
player,201611130tam,chi,MereCa00,fumbles,0,,,,,
player,201611130tam,chi,MereCa00,fumbles_lost,0,,,,,
player,201611130tam,chi,JeffAl00,pass_cmp,0,,,,,
player,201611130tam,chi,JeffAl00,pass_att,0,,,,,
player,201611130tam,chi,JeffAl00,pass_yds,0,,,,,
player,201611130tam,chi,JeffAl00,pass_td,0,,,,,
player,201611130tam,chi,JeffAl00,pass_int,0,,,,,
player,201611130tam,chi,JeffAl00,pass_sacked,0,,,,,
player,201611130tam,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201611130tam,chi,JeffAl00,pass_long,0,,,,,
player,201611130tam,chi,JeffAl00,pass_rating,,,,,,
player,201611130tam,chi,JeffAl00,rush_att,0,,,,,
player,201611130tam,chi,JeffAl00,rush_yds,0,,,,,
player,201611130tam,chi,JeffAl00,rush_td,0,,,,,
player,201611130tam,chi,JeffAl00,rush_long,0,,,,,
player,201611130tam,chi,JeffAl00,targets,9,,,,,
player,201611130tam,chi,JeffAl00,rec,4,,,,,
player,201611130tam,chi,JeffAl00,rec_yds,47,,,,,
player,201611130tam,chi,JeffAl00,rec_td,0,,,,,
player,201611130tam,chi,JeffAl00,rec_long,16,,,,,
player,201611130tam,chi,JeffAl00,fumbles,0,,,,,
player,201611130tam,chi,JeffAl00,fumbles_lost,0,,,,,
player,201611130tam,chi,MillZa02,pass_cmp,0,,,,,
player,201611130tam,chi,MillZa02,pass_att,0,,,,,
player,201611130tam,chi,MillZa02,pass_yds,0,,,,,
player,201611130tam,chi,MillZa02,pass_td,0,,,,,
player,201611130tam,chi,MillZa02,pass_int,0,,,,,
player,201611130tam,chi,MillZa02,pass_sacked,0,,,,,
player,201611130tam,chi,MillZa02,pass_sacked_yds,0,,,,,
player,201611130tam,chi,MillZa02,pass_long,0,,,,,
player,201611130tam,chi,MillZa02,pass_rating,,,,,,
player,201611130tam,chi,MillZa02,rush_att,0,,,,,
player,201611130tam,chi,MillZa02,rush_yds,0,,,,,
player,201611130tam,chi,MillZa02,rush_td,0,,,,,
player,201611130tam,chi,MillZa02,rush_long,0,,,,,
player,201611130tam,chi,MillZa02,targets,7,,,,,
player,201611130tam,chi,MillZa02,rec,4,,,,,
player,201611130tam,chi,MillZa02,rec_yds,32,,,,,
player,201611130tam,chi,MillZa02,rec_td,0,,,,,
player,201611130tam,chi,MillZa02,rec_long,12,,,,,
player,201611130tam,chi,MillZa02,fumbles,0,,,,,
player,201611130tam,chi,MillZa02,fumbles_lost,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_cmp,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_att,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_yds,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_td,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_int,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_sacked,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_sacked_yds,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_long,0,,,,,
player,201611130tam,chi,RoyaEd00,pass_rating,,,,,,
player,201611130tam,chi,RoyaEd00,rush_att,0,,,,,
player,201611130tam,chi,RoyaEd00,rush_yds,0,,,,,
player,201611130tam,chi,RoyaEd00,rush_td,0,,,,,
player,201611130tam,chi,RoyaEd00,rush_long,0,,,,,
player,201611130tam,chi,RoyaEd00,targets,2,,,,,
player,201611130tam,chi,RoyaEd00,rec,1,,,,,
player,201611130tam,chi,RoyaEd00,rec_yds,24,,,,,
player,201611130tam,chi,RoyaEd00,rec_td,0,,,,,
player,201611130tam,chi,RoyaEd00,rec_long,24,,,,,
player,201611130tam,chi,RoyaEd00,fumbles,0,,,,,
player,201611130tam,chi,RoyaEd00,fumbles_lost,0,,,,,
player,201611130tam,chi,LasiPa00,pass_cmp,0,,,,,
player,201611130tam,chi,LasiPa00,pass_att,0,,,,,
player,201611130tam,chi,LasiPa00,pass_yds,0,,,,,
player,201611130tam,chi,LasiPa00,pass_td,0,,,,,
player,201611130tam,chi,LasiPa00,pass_int,0,,,,,
player,201611130tam,chi,LasiPa00,pass_sacked,0,,,,,
player,201611130tam,chi,LasiPa00,pass_sacked_yds,0,,,,,
player,201611130tam,chi,LasiPa00,pass_long,0,,,,,
player,201611130tam,chi,LasiPa00,pass_rating,,,,,,
player,201611130tam,chi,LasiPa00,rush_att,0,,,,,
player,201611130tam,chi,LasiPa00,rush_yds,0,,,,,
player,201611130tam,chi,LasiPa00,rush_td,0,,,,,
player,201611130tam,chi,LasiPa00,rush_long,0,,,,,
player,201611130tam,chi,LasiPa00,targets,1,,,,,
player,201611130tam,chi,LasiPa00,rec,1,,,,,
player,201611130tam,chi,LasiPa00,rec_yds,3,,,,,
player,201611130tam,chi,LasiPa00,rec_td,0,,,,,
player,201611130tam,chi,LasiPa00,rec_long,3,,,,,
player,201611130tam,chi,LasiPa00,fumbles,0,,,,,
player,201611130tam,chi,LasiPa00,fumbles_lost,0,,,,,
player,201611130tam,chi,BellJo02,pass_cmp,0,,,,,
player,201611130tam,chi,BellJo02,pass_att,0,,,,,
player,201611130tam,chi,BellJo02,pass_yds,0,,,,,
player,201611130tam,chi,BellJo02,pass_td,0,,,,,
player,201611130tam,chi,BellJo02,pass_int,0,,,,,
player,201611130tam,chi,BellJo02,pass_sacked,0,,,,,
player,201611130tam,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201611130tam,chi,BellJo02,pass_long,0,,,,,
player,201611130tam,chi,BellJo02,pass_rating,,,,,,
player,201611130tam,chi,BellJo02,rush_att,0,,,,,
player,201611130tam,chi,BellJo02,rush_yds,0,,,,,
player,201611130tam,chi,BellJo02,rush_td,0,,,,,
player,201611130tam,chi,BellJo02,rush_long,0,,,,,
player,201611130tam,chi,BellJo02,targets,1,,,,,
player,201611130tam,chi,BellJo02,rec,0,,,,,
player,201611130tam,chi,BellJo02,rec_yds,0,,,,,
player,201611130tam,chi,BellJo02,rec_td,0,,,,,
player,201611130tam,chi,BellJo02,rec_long,0,,,,,
player,201611130tam,chi,BellJo02,fumbles,0,,,,,
player,201611130tam,chi,BellJo02,fumbles_lost,0,,,,,
player,201611130tam,chi,PaulLo00,pass_cmp,0,,,,,
player,201611130tam,chi,PaulLo00,pass_att,0,,,,,
player,201611130tam,chi,PaulLo00,pass_yds,0,,,,,
player,201611130tam,chi,PaulLo00,pass_td,0,,,,,
player,201611130tam,chi,PaulLo00,pass_int,0,,,,,
player,201611130tam,chi,PaulLo00,pass_sacked,0,,,,,
player,201611130tam,chi,PaulLo00,pass_sacked_yds,0,,,,,
player,201611130tam,chi,PaulLo00,pass_long,0,,,,,
player,201611130tam,chi,PaulLo00,pass_rating,,,,,,
player,201611130tam,chi,PaulLo00,rush_att,0,,,,,
player,201611130tam,chi,PaulLo00,rush_yds,0,,,,,
player,201611130tam,chi,PaulLo00,rush_td,0,,,,,
player,201611130tam,chi,PaulLo00,rush_long,0,,,,,
player,201611130tam,chi,PaulLo00,targets,1,,,,,
player,201611130tam,chi,PaulLo00,rec,0,,,,,
player,201611130tam,chi,PaulLo00,rec_yds,0,,,,,
player,201611130tam,chi,PaulLo00,rec_td,0,,,,,
player,201611130tam,chi,PaulLo00,rec_long,0,,,,,
player,201611130tam,chi,PaulLo00,fumbles,0,,,,,
player,201611130tam,chi,PaulLo00,fumbles_lost,0,,,,,
player,201611130tam,chi,CareKa00,pass_cmp,0,,,,,
player,201611130tam,chi,CareKa00,pass_att,0,,,,,
player,201611130tam,chi,CareKa00,pass_yds,0,,,,,
player,201611130tam,chi,CareKa00,pass_td,0,,,,,
player,201611130tam,chi,CareKa00,pass_int,0,,,,,
player,201611130tam,chi,CareKa00,pass_sacked,0,,,,,
player,201611130tam,chi,CareKa00,pass_sacked_yds,0,,,,,
player,201611130tam,chi,CareKa00,pass_long,0,,,,,
player,201611130tam,chi,CareKa00,pass_rating,,,,,,
player,201611130tam,chi,CareKa00,rush_att,2,,,,,
player,201611130tam,chi,CareKa00,rush_yds,-1,,,,,
player,201611130tam,chi,CareKa00,rush_td,0,,,,,
player,201611130tam,chi,CareKa00,rush_long,1,,,,,
player,201611130tam,chi,CareKa00,targets,1,,,,,
player,201611130tam,chi,CareKa00,rec,1,,,,,
player,201611130tam,chi,CareKa00,rec_yds,16,,,,,
player,201611130tam,chi,CareKa00,rec_td,0,,,,,
player,201611130tam,chi,CareKa00,rec_long,16,,,,,
player,201611130tam,chi,CareKa00,fumbles,0,,,,,
player,201611130tam,chi,CareKa00,fumbles_lost,0,,,,,
player,201611130tam,tam,WinsJa00,pass_cmp,23,,,,,
player,201611130tam,tam,WinsJa00,pass_att,33,,,,,
player,201611130tam,tam,WinsJa00,pass_yds,312,,,,,
player,201611130tam,tam,WinsJa00,pass_td,2,,,,,
player,201611130tam,tam,WinsJa00,pass_int,1,,,,,
player,201611130tam,tam,WinsJa00,pass_sacked,4,,,,,
player,201611130tam,tam,WinsJa00,pass_sacked_yds,32,,,,,
player,201611130tam,tam,WinsJa00,pass_long,43,,,,,
player,201611130tam,tam,WinsJa00,pass_rating,107.1,,,,,
player,201611130tam,tam,WinsJa00,rush_att,0,,,,,
player,201611130tam,tam,WinsJa00,rush_yds,0,,,,,
player,201611130tam,tam,WinsJa00,rush_td,0,,,,,
player,201611130tam,tam,WinsJa00,rush_long,0,,,,,
player,201611130tam,tam,WinsJa00,targets,0,,,,,
player,201611130tam,tam,WinsJa00,rec,0,,,,,
player,201611130tam,tam,WinsJa00,rec_yds,0,,,,,
player,201611130tam,tam,WinsJa00,rec_td,0,,,,,
player,201611130tam,tam,WinsJa00,rec_long,0,,,,,
player,201611130tam,tam,WinsJa00,fumbles,0,,,,,
player,201611130tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201611130tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201611130tam,tam,BarbPe01,pass_att,0,,,,,
player,201611130tam,tam,BarbPe01,pass_yds,0,,,,,
player,201611130tam,tam,BarbPe01,pass_td,0,,,,,
player,201611130tam,tam,BarbPe01,pass_int,0,,,,,
player,201611130tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201611130tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201611130tam,tam,BarbPe01,pass_long,0,,,,,
player,201611130tam,tam,BarbPe01,pass_rating,,,,,,
player,201611130tam,tam,BarbPe01,rush_att,12,,,,,
player,201611130tam,tam,BarbPe01,rush_yds,38,,,,,
player,201611130tam,tam,BarbPe01,rush_td,0,,,,,
player,201611130tam,tam,BarbPe01,rush_long,7,,,,,
player,201611130tam,tam,BarbPe01,targets,0,,,,,
player,201611130tam,tam,BarbPe01,rec,0,,,,,
player,201611130tam,tam,BarbPe01,rec_yds,0,,,,,
player,201611130tam,tam,BarbPe01,rec_td,0,,,,,
player,201611130tam,tam,BarbPe01,rec_long,0,,,,,
player,201611130tam,tam,BarbPe01,fumbles,0,,,,,
player,201611130tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201611130tam,tam,MartDo00,pass_cmp,0,,,,,
player,201611130tam,tam,MartDo00,pass_att,0,,,,,
player,201611130tam,tam,MartDo00,pass_yds,0,,,,,
player,201611130tam,tam,MartDo00,pass_td,0,,,,,
player,201611130tam,tam,MartDo00,pass_int,0,,,,,
player,201611130tam,tam,MartDo00,pass_sacked,0,,,,,
player,201611130tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,MartDo00,pass_long,0,,,,,
player,201611130tam,tam,MartDo00,pass_rating,,,,,,
player,201611130tam,tam,MartDo00,rush_att,16,,,,,
player,201611130tam,tam,MartDo00,rush_yds,33,,,,,
player,201611130tam,tam,MartDo00,rush_td,1,,,,,
player,201611130tam,tam,MartDo00,rush_long,10,,,,,
player,201611130tam,tam,MartDo00,targets,2,,,,,
player,201611130tam,tam,MartDo00,rec,1,,,,,
player,201611130tam,tam,MartDo00,rec_yds,13,,,,,
player,201611130tam,tam,MartDo00,rec_td,0,,,,,
player,201611130tam,tam,MartDo00,rec_long,13,,,,,
player,201611130tam,tam,MartDo00,fumbles,0,,,,,
player,201611130tam,tam,MartDo00,fumbles_lost,0,,,,,
player,201611130tam,tam,JameMi00,pass_cmp,0,,,,,
player,201611130tam,tam,JameMi00,pass_att,0,,,,,
player,201611130tam,tam,JameMi00,pass_yds,0,,,,,
player,201611130tam,tam,JameMi00,pass_td,0,,,,,
player,201611130tam,tam,JameMi00,pass_int,0,,,,,
player,201611130tam,tam,JameMi00,pass_sacked,0,,,,,
player,201611130tam,tam,JameMi00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,JameMi00,pass_long,0,,,,,
player,201611130tam,tam,JameMi00,pass_rating,,,,,,
player,201611130tam,tam,JameMi00,rush_att,2,,,,,
player,201611130tam,tam,JameMi00,rush_yds,7,,,,,
player,201611130tam,tam,JameMi00,rush_td,0,,,,,
player,201611130tam,tam,JameMi00,rush_long,8,,,,,
player,201611130tam,tam,JameMi00,targets,1,,,,,
player,201611130tam,tam,JameMi00,rec,1,,,,,
player,201611130tam,tam,JameMi00,rec_yds,5,,,,,
player,201611130tam,tam,JameMi00,rec_td,0,,,,,
player,201611130tam,tam,JameMi00,rec_long,5,,,,,
player,201611130tam,tam,JameMi00,fumbles,0,,,,,
player,201611130tam,tam,JameMi00,fumbles_lost,0,,,,,
player,201611130tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201611130tam,tam,HumpAd00,pass_att,0,,,,,
player,201611130tam,tam,HumpAd00,pass_yds,0,,,,,
player,201611130tam,tam,HumpAd00,pass_td,0,,,,,
player,201611130tam,tam,HumpAd00,pass_int,0,,,,,
player,201611130tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201611130tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,HumpAd00,pass_long,0,,,,,
player,201611130tam,tam,HumpAd00,pass_rating,,,,,,
player,201611130tam,tam,HumpAd00,rush_att,1,,,,,
player,201611130tam,tam,HumpAd00,rush_yds,2,,,,,
player,201611130tam,tam,HumpAd00,rush_td,0,,,,,
player,201611130tam,tam,HumpAd00,rush_long,2,,,,,
player,201611130tam,tam,HumpAd00,targets,8,,,,,
player,201611130tam,tam,HumpAd00,rec,5,,,,,
player,201611130tam,tam,HumpAd00,rec_yds,46,,,,,
player,201611130tam,tam,HumpAd00,rec_td,0,,,,,
player,201611130tam,tam,HumpAd00,rec_long,14,,,,,
player,201611130tam,tam,HumpAd00,fumbles,0,,,,,
player,201611130tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201611130tam,tam,BratCa00,pass_cmp,0,,,,,
player,201611130tam,tam,BratCa00,pass_att,0,,,,,
player,201611130tam,tam,BratCa00,pass_yds,0,,,,,
player,201611130tam,tam,BratCa00,pass_td,0,,,,,
player,201611130tam,tam,BratCa00,pass_int,0,,,,,
player,201611130tam,tam,BratCa00,pass_sacked,0,,,,,
player,201611130tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,BratCa00,pass_long,0,,,,,
player,201611130tam,tam,BratCa00,pass_rating,,,,,,
player,201611130tam,tam,BratCa00,rush_att,0,,,,,
player,201611130tam,tam,BratCa00,rush_yds,0,,,,,
player,201611130tam,tam,BratCa00,rush_td,0,,,,,
player,201611130tam,tam,BratCa00,rush_long,0,,,,,
player,201611130tam,tam,BratCa00,targets,7,,,,,
player,201611130tam,tam,BratCa00,rec,7,,,,,
player,201611130tam,tam,BratCa00,rec_yds,84,,,,,
player,201611130tam,tam,BratCa00,rec_td,1,,,,,
player,201611130tam,tam,BratCa00,rec_long,16,,,,,
player,201611130tam,tam,BratCa00,fumbles,0,,,,,
player,201611130tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201611130tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201611130tam,tam,EvanMi00,pass_att,0,,,,,
player,201611130tam,tam,EvanMi00,pass_yds,0,,,,,
player,201611130tam,tam,EvanMi00,pass_td,0,,,,,
player,201611130tam,tam,EvanMi00,pass_int,0,,,,,
player,201611130tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201611130tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,EvanMi00,pass_long,0,,,,,
player,201611130tam,tam,EvanMi00,pass_rating,,,,,,
player,201611130tam,tam,EvanMi00,rush_att,0,,,,,
player,201611130tam,tam,EvanMi00,rush_yds,0,,,,,
player,201611130tam,tam,EvanMi00,rush_td,0,,,,,
player,201611130tam,tam,EvanMi00,rush_long,0,,,,,
player,201611130tam,tam,EvanMi00,targets,5,,,,,
player,201611130tam,tam,EvanMi00,rec,4,,,,,
player,201611130tam,tam,EvanMi00,rec_yds,66,,,,,
player,201611130tam,tam,EvanMi00,rec_td,0,,,,,
player,201611130tam,tam,EvanMi00,rec_long,39,,,,,
player,201611130tam,tam,EvanMi00,fumbles,0,,,,,
player,201611130tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201611130tam,tam,MartFr00,pass_cmp,0,,,,,
player,201611130tam,tam,MartFr00,pass_att,0,,,,,
player,201611130tam,tam,MartFr00,pass_yds,0,,,,,
player,201611130tam,tam,MartFr00,pass_td,0,,,,,
player,201611130tam,tam,MartFr00,pass_int,0,,,,,
player,201611130tam,tam,MartFr00,pass_sacked,0,,,,,
player,201611130tam,tam,MartFr00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,MartFr00,pass_long,0,,,,,
player,201611130tam,tam,MartFr00,pass_rating,,,,,,
player,201611130tam,tam,MartFr00,rush_att,0,,,,,
player,201611130tam,tam,MartFr00,rush_yds,0,,,,,
player,201611130tam,tam,MartFr00,rush_td,0,,,,,
player,201611130tam,tam,MartFr00,rush_long,0,,,,,
player,201611130tam,tam,MartFr00,targets,1,,,,,
player,201611130tam,tam,MartFr00,rec,1,,,,,
player,201611130tam,tam,MartFr00,rec_yds,43,,,,,
player,201611130tam,tam,MartFr00,rec_td,1,,,,,
player,201611130tam,tam,MartFr00,rec_long,43,,,,,
player,201611130tam,tam,MartFr00,fumbles,0,,,,,
player,201611130tam,tam,MartFr00,fumbles_lost,0,,,,,
player,201611130tam,tam,ShorCe00,pass_cmp,0,,,,,
player,201611130tam,tam,ShorCe00,pass_att,0,,,,,
player,201611130tam,tam,ShorCe00,pass_yds,0,,,,,
player,201611130tam,tam,ShorCe00,pass_td,0,,,,,
player,201611130tam,tam,ShorCe00,pass_int,0,,,,,
player,201611130tam,tam,ShorCe00,pass_sacked,0,,,,,
player,201611130tam,tam,ShorCe00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,ShorCe00,pass_long,0,,,,,
player,201611130tam,tam,ShorCe00,pass_rating,,,,,,
player,201611130tam,tam,ShorCe00,rush_att,0,,,,,
player,201611130tam,tam,ShorCe00,rush_yds,0,,,,,
player,201611130tam,tam,ShorCe00,rush_td,0,,,,,
player,201611130tam,tam,ShorCe00,rush_long,0,,,,,
player,201611130tam,tam,ShorCe00,targets,5,,,,,
player,201611130tam,tam,ShorCe00,rec,2,,,,,
player,201611130tam,tam,ShorCe00,rec_yds,38,,,,,
player,201611130tam,tam,ShorCe00,rec_td,0,,,,,
player,201611130tam,tam,ShorCe00,rec_long,22,,,,,
player,201611130tam,tam,ShorCe00,fumbles,0,,,,,
player,201611130tam,tam,ShorCe00,fumbles_lost,0,,,,,
player,201611130tam,tam,StocLu00,pass_cmp,0,,,,,
player,201611130tam,tam,StocLu00,pass_att,0,,,,,
player,201611130tam,tam,StocLu00,pass_yds,0,,,,,
player,201611130tam,tam,StocLu00,pass_td,0,,,,,
player,201611130tam,tam,StocLu00,pass_int,0,,,,,
player,201611130tam,tam,StocLu00,pass_sacked,0,,,,,
player,201611130tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,StocLu00,pass_long,0,,,,,
player,201611130tam,tam,StocLu00,pass_rating,,,,,,
player,201611130tam,tam,StocLu00,rush_att,0,,,,,
player,201611130tam,tam,StocLu00,rush_yds,0,,,,,
player,201611130tam,tam,StocLu00,rush_td,0,,,,,
player,201611130tam,tam,StocLu00,rush_long,0,,,,,
player,201611130tam,tam,StocLu00,targets,2,,,,,
player,201611130tam,tam,StocLu00,rec,1,,,,,
player,201611130tam,tam,StocLu00,rec_yds,11,,,,,
player,201611130tam,tam,StocLu00,rec_td,0,,,,,
player,201611130tam,tam,StocLu00,rec_long,11,,,,,
player,201611130tam,tam,StocLu00,fumbles,0,,,,,
player,201611130tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201611130tam,tam,MyerBr00,pass_cmp,0,,,,,
player,201611130tam,tam,MyerBr00,pass_att,0,,,,,
player,201611130tam,tam,MyerBr00,pass_yds,0,,,,,
player,201611130tam,tam,MyerBr00,pass_td,0,,,,,
player,201611130tam,tam,MyerBr00,pass_int,0,,,,,
player,201611130tam,tam,MyerBr00,pass_sacked,0,,,,,
player,201611130tam,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201611130tam,tam,MyerBr00,pass_long,0,,,,,
player,201611130tam,tam,MyerBr00,pass_rating,,,,,,
player,201611130tam,tam,MyerBr00,rush_att,0,,,,,
player,201611130tam,tam,MyerBr00,rush_yds,0,,,,,
player,201611130tam,tam,MyerBr00,rush_td,0,,,,,
player,201611130tam,tam,MyerBr00,rush_long,0,,,,,
player,201611130tam,tam,MyerBr00,targets,1,,,,,
player,201611130tam,tam,MyerBr00,rec,1,,,,,
player,201611130tam,tam,MyerBr00,rec_yds,6,,,,,
