game,2016,13,20161204,201612040crd,was,"Washington Redskins",23,crd,"Arizona Cardinals",31
player,201612040crd,was,IhenDu00,def_int,0,,,,,
player,201612040crd,was,IhenDu00,def_int_yds,0,,,,,
player,201612040crd,was,IhenDu00,def_int_td,0,,,,,
player,201612040crd,was,IhenDu00,def_int_long,0,,,,,
player,201612040crd,was,IhenDu00,pass_defended,0,,,,,
player,201612040crd,was,IhenDu00,sacks,0.0,,,,,
player,201612040crd,was,IhenDu00,tackles_combined,6,,,,,
player,201612040crd,was,IhenDu00,tackles_solo,6,,,,,
player,201612040crd,was,IhenDu00,tackles_assists,0,,,,,
player,201612040crd,was,IhenDu00,tackles_loss,1,,,,,
player,201612040crd,was,IhenDu00,qb_hits,0,,,,,
player,201612040crd,was,IhenDu00,fumbles_rec,0,,,,,
player,201612040crd,was,IhenDu00,fumbles_rec_yds,0,,,,,
player,201612040crd,was,IhenDu00,fumbles_rec_td,0,,,,,
player,201612040crd,was,IhenDu00,fumbles_forced,0,,,,,
player,201612040crd,was,HoodEv99,def_int,0,,,,,
player,201612040crd,was,HoodEv99,def_int_yds,0,,,,,
player,201612040crd,was,HoodEv99,def_int_td,0,,,,,
player,201612040crd,was,HoodEv99,def_int_long,0,,,,,
player,201612040crd,was,HoodEv99,pass_defended,1,,,,,
player,201612040crd,was,HoodEv99,sacks,0.0,,,,,
player,201612040crd,was,HoodEv99,tackles_combined,5,,,,,
player,201612040crd,was,HoodEv99,tackles_solo,5,,,,,
player,201612040crd,was,HoodEv99,tackles_assists,0,,,,,
player,201612040crd,was,HoodEv99,tackles_loss,1,,,,,
player,201612040crd,was,HoodEv99,qb_hits,1,,,,,
player,201612040crd,was,HoodEv99,fumbles_rec,0,,,,,
player,201612040crd,was,HoodEv99,fumbles_rec_yds,0,,,,,
player,201612040crd,was,HoodEv99,fumbles_rec_td,0,,,,,
player,201612040crd,was,HoodEv99,fumbles_forced,0,,,,,
player,201612040crd,was,NormJo01,def_int,0,,,,,
player,201612040crd,was,NormJo01,def_int_yds,0,,,,,
player,201612040crd,was,NormJo01,def_int_td,0,,,,,
player,201612040crd,was,NormJo01,def_int_long,0,,,,,
player,201612040crd,was,NormJo01,pass_defended,1,,,,,
player,201612040crd,was,NormJo01,sacks,0.0,,,,,
player,201612040crd,was,NormJo01,tackles_combined,5,,,,,
player,201612040crd,was,NormJo01,tackles_solo,5,,,,,
player,201612040crd,was,NormJo01,tackles_assists,0,,,,,
player,201612040crd,was,NormJo01,tackles_loss,1,,,,,
player,201612040crd,was,NormJo01,qb_hits,0,,,,,
player,201612040crd,was,NormJo01,fumbles_rec,0,,,,,
player,201612040crd,was,NormJo01,fumbles_rec_yds,0,,,,,
player,201612040crd,was,NormJo01,fumbles_rec_td,0,,,,,
player,201612040crd,was,NormJo01,fumbles_forced,0,,,,,
player,201612040crd,was,BlacWi20,def_int,0,,,,,
player,201612040crd,was,BlacWi20,def_int_yds,0,,,,,
player,201612040crd,was,BlacWi20,def_int_td,0,,,,,
player,201612040crd,was,BlacWi20,def_int_long,0,,,,,
player,201612040crd,was,BlacWi20,pass_defended,0,,,,,
player,201612040crd,was,BlacWi20,sacks,0.0,,,,,
player,201612040crd,was,BlacWi20,tackles_combined,4,,,,,
player,201612040crd,was,BlacWi20,tackles_solo,4,,,,,
player,201612040crd,was,BlacWi20,tackles_assists,0,,,,,
player,201612040crd,was,BlacWi20,tackles_loss,0,,,,,
player,201612040crd,was,BlacWi20,qb_hits,0,,,,,
player,201612040crd,was,BlacWi20,fumbles_rec,0,,,,,
player,201612040crd,was,BlacWi20,fumbles_rec_yds,0,,,,,
player,201612040crd,was,BlacWi20,fumbles_rec_td,0,,,,,
player,201612040crd,was,BlacWi20,fumbles_forced,0,,,,,
player,201612040crd,was,CravSu00,def_int,0,,,,,
player,201612040crd,was,CravSu00,def_int_yds,0,,,,,
player,201612040crd,was,CravSu00,def_int_td,0,,,,,
player,201612040crd,was,CravSu00,def_int_long,0,,,,,
player,201612040crd,was,CravSu00,pass_defended,0,,,,,
player,201612040crd,was,CravSu00,sacks,0.0,,,,,
player,201612040crd,was,CravSu00,tackles_combined,4,,,,,
player,201612040crd,was,CravSu00,tackles_solo,4,,,,,
player,201612040crd,was,CravSu00,tackles_assists,0,,,,,
player,201612040crd,was,CravSu00,tackles_loss,0,,,,,
player,201612040crd,was,CravSu00,qb_hits,0,,,,,
player,201612040crd,was,CravSu00,fumbles_rec,0,,,,,
player,201612040crd,was,CravSu00,fumbles_rec_yds,0,,,,,
player,201612040crd,was,CravSu00,fumbles_rec_td,0,,,,,
player,201612040crd,was,CravSu00,fumbles_forced,0,,,,,
player,201612040crd,was,FostMa00,def_int,0,,,,,
player,201612040crd,was,FostMa00,def_int_yds,0,,,,,
player,201612040crd,was,FostMa00,def_int_td,0,,,,,
player,201612040crd,was,FostMa00,def_int_long,0,,,,,
player,201612040crd,was,FostMa00,pass_defended,0,,,,,
player,201612040crd,was,FostMa00,sacks,0.0,,,,,
player,201612040crd,was,FostMa00,tackles_combined,4,,,,,
player,201612040crd,was,FostMa00,tackles_solo,2,,,,,
player,201612040crd,was,FostMa00,tackles_assists,2,,,,,
player,201612040crd,was,FostMa00,tackles_loss,0,,,,,
player,201612040crd,was,FostMa00,qb_hits,0,,,,,
player,201612040crd,was,FostMa00,fumbles_rec,0,,,,,
player,201612040crd,was,FostMa00,fumbles_rec_yds,0,,,,,
player,201612040crd,was,FostMa00,fumbles_rec_td,0,,,,,
player,201612040crd,was,FostMa00,fumbles_forced,0,,,,,
player,201612040crd,was,FullKe00,def_int,0,,,,,
player,201612040crd,was,FullKe00,def_int_yds,0,,,,,
player,201612040crd,was,FullKe00,def_int_td,0,,,,,
player,201612040crd,was,FullKe00,def_int_long,0,,,,,
player,201612040crd,was,FullKe00,pass_defended,0,,,,,
player,201612040crd,was,FullKe00,sacks,0.0,,,,,
player,201612040crd,was,FullKe00,tackles_combined,3,,,,,
player,201612040crd,was,FullKe00,tackles_solo,2,,,,,
player,201612040crd,was,FullKe00,tackles_assists,1,,,,,
player,201612040crd,was,FullKe00,tackles_loss,0,,,,,
player,201612040crd,was,FullKe00,qb_hits,0,,,,,
player,201612040crd,was,FullKe00,fumbles_rec,0,,,,,
player,201612040crd,was,FullKe00,fumbles_rec_yds,0,,,,,
player,201612040crd,was,FullKe00,fumbles_rec_td,0,,,,,
player,201612040crd,was,FullKe00,fumbles_forced,0,,,,,
player,201612040crd,was,JeanRi99,def_int,0,,,,,
player,201612040crd,was,JeanRi99,def_int_yds,0,,,,,
player,201612040crd,was,JeanRi99,def_int_td,0,,,,,
player,201612040crd,was,JeanRi99,def_int_long,0,,,,,
player,201612040crd,was,JeanRi99,pass_defended,1,,,,,
player,201612040crd,was,JeanRi99,sacks,0.0,,,,,
player,201612040crd,was,JeanRi99,tackles_combined,2,,,,,
player,201612040crd,was,JeanRi99,tackles_solo,2,,,,,
player,201612040crd,was,JeanRi99,tackles_assists,0,,,,,
player,201612040crd,was,JeanRi99,tackles_loss,1,,,,,
player,201612040crd,was,JeanRi99,qb_hits,0,,,,,
player,201612040crd,was,JeanRi99,fumbles_rec,0,,,,,
player,201612040crd,was,JeanRi99,fumbles_rec_yds,0,,,,,
player,201612040crd,was,JeanRi99,fumbles_rec_td,0,,,,,
player,201612040crd,was,JeanRi99,fumbles_forced,0,,,,,
player,201612040crd,was,SmitPr00,def_int,0,,,,,
player,201612040crd,was,SmitPr00,def_int_yds,0,,,,,
player,201612040crd,was,SmitPr00,def_int_td,0,,,,,
player,201612040crd,was,SmitPr00,def_int_long,0,,,,,
player,201612040crd,was,SmitPr00,pass_defended,0,,,,,
player,201612040crd,was,SmitPr00,sacks,0.0,,,,,
player,201612040crd,was,SmitPr00,tackles_combined,2,,,,,
player,201612040crd,was,SmitPr00,tackles_solo,2,,,,,
player,201612040crd,was,SmitPr00,tackles_assists,0,,,,,
player,201612040crd,was,SmitPr00,tackles_loss,0,,,,,
player,201612040crd,was,SmitPr00,qb_hits,1,,,,,
player,201612040crd,was,SmitPr00,fumbles_rec,0,,,,,
player,201612040crd,was,SmitPr00,fumbles_rec_yds,0,,,,,
player,201612040crd,was,SmitPr00,fumbles_rec_td,0,,,,,
player,201612040crd,was,SmitPr00,fumbles_forced,0,,,,,
player,201612040crd,was,WhitDo20,def_int,0,,,,,
player,201612040crd,was,WhitDo20,def_int_yds,0,,,,,
player,201612040crd,was,WhitDo20,def_int_td,0,,,,,
player,201612040crd,was,WhitDo20,def_int_long,0,,,,,
player,201612040crd,was,WhitDo20,pass_defended,0,,,,,
player,201612040crd,was,WhitDo20,sacks,0.0,,,,,
player,201612040crd,was,WhitDo20,tackles_combined,2,,,,,
player,201612040crd,was,WhitDo20,tackles_solo,0,,,,,
player,201612040crd,was,WhitDo20,tackles_assists,2,,,,,
player,201612040crd,was,WhitDo20,tackles_loss,0,,,,,
player,201612040crd,was,WhitDo20,qb_hits,0,,,,,
player,201612040crd,was,WhitDo20,fumbles_rec,0,,,,,
player,201612040crd,was,WhitDo20,fumbles_rec_yds,0,,,,,
player,201612040crd,was,WhitDo20,fumbles_rec_td,0,,,,,
player,201612040crd,was,WhitDo20,fumbles_forced,0,,,,,
player,201612040crd,was,GarvTe00,def_int,0,,,,,
player,201612040crd,was,GarvTe00,def_int_yds,0,,,,,
player,201612040crd,was,GarvTe00,def_int_td,0,,,,,
player,201612040crd,was,GarvTe00,def_int_long,0,,,,,
player,201612040crd,was,GarvTe00,pass_defended,0,,,,,
player,201612040crd,was,GarvTe00,sacks,0.0,,,,,
player,201612040crd,was,GarvTe00,tackles_combined,1,,,,,
player,201612040crd,was,GarvTe00,tackles_solo,1,,,,,
player,201612040crd,was,GarvTe00,tackles_assists,0,,,,,
player,201612040crd,was,GarvTe00,tackles_loss,0,,,,,
player,201612040crd,was,GarvTe00,qb_hits,0,,,,,
player,201612040crd,was,GarvTe00,fumbles_rec,0,,,,,
player,201612040crd,was,GarvTe00,fumbles_rec_yds,0,,,,,
player,201612040crd,was,GarvTe00,fumbles_rec_td,0,,,,,
player,201612040crd,was,GarvTe00,fumbles_forced,0,,,,,
player,201612040crd,was,JenkCu20,def_int,0,,,,,
player,201612040crd,was,JenkCu20,def_int_yds,0,,,,,
player,201612040crd,was,JenkCu20,def_int_td,0,,,,,
player,201612040crd,was,JenkCu20,def_int_long,0,,,,,
player,201612040crd,was,JenkCu20,pass_defended,0,,,,,
player,201612040crd,was,JenkCu20,sacks,0.0,,,,,
player,201612040crd,was,JenkCu20,tackles_combined,1,,,,,
player,201612040crd,was,JenkCu20,tackles_solo,1,,,,,
player,201612040crd,was,JenkCu20,tackles_assists,0,,,,,
player,201612040crd,was,JenkCu20,tackles_loss,1,,,,,
player,201612040crd,was,JenkCu20,qb_hits,0,,,,,
player,201612040crd,was,JenkCu20,fumbles_rec,0,,,,,
player,201612040crd,was,JenkCu20,fumbles_rec_yds,0,,,,,
player,201612040crd,was,JenkCu20,fumbles_rec_td,0,,,,,
player,201612040crd,was,JenkCu20,fumbles_forced,0,,,,,
player,201612040crd,was,BakeCh99,def_int,0,,,,,
player,201612040crd,was,BakeCh99,def_int_yds,0,,,,,
player,201612040crd,was,BakeCh99,def_int_td,0,,,,,
player,201612040crd,was,BakeCh99,def_int_long,0,,,,,
player,201612040crd,was,BakeCh99,pass_defended,0,,,,,
player,201612040crd,was,BakeCh99,sacks,0.0,,,,,
player,201612040crd,was,BakeCh99,tackles_combined,0,,,,,
player,201612040crd,was,BakeCh99,tackles_solo,0,,,,,
player,201612040crd,was,BakeCh99,tackles_assists,0,,,,,
player,201612040crd,was,BakeCh99,tackles_loss,0,,,,,
player,201612040crd,was,BakeCh99,qb_hits,1,,,,,
player,201612040crd,was,BakeCh99,fumbles_rec,0,,,,,
player,201612040crd,was,BakeCh99,fumbles_rec_yds,0,,,,,
player,201612040crd,was,BakeCh99,fumbles_rec_td,0,,,,,
player,201612040crd,was,BakeCh99,fumbles_forced,0,,,,,
player,201612040crd,was,DunbQu00,def_int,0,,,,,
player,201612040crd,was,DunbQu00,def_int_yds,0,,,,,
player,201612040crd,was,DunbQu00,def_int_td,0,,,,,
player,201612040crd,was,DunbQu00,def_int_long,0,,,,,
player,201612040crd,was,DunbQu00,pass_defended,2,,,,,
player,201612040crd,was,DunbQu00,sacks,0.0,,,,,
player,201612040crd,was,DunbQu00,tackles_combined,0,,,,,
player,201612040crd,was,DunbQu00,tackles_solo,0,,,,,
player,201612040crd,was,DunbQu00,tackles_assists,0,,,,,
player,201612040crd,was,DunbQu00,tackles_loss,0,,,,,
player,201612040crd,was,DunbQu00,qb_hits,0,,,,,
player,201612040crd,was,DunbQu00,fumbles_rec,0,,,,,
player,201612040crd,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201612040crd,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201612040crd,was,DunbQu00,fumbles_forced,0,,,,,
player,201612040crd,was,ThomCh03,def_int,0,,,,,
player,201612040crd,was,ThomCh03,def_int_yds,,,,,,
player,201612040crd,was,ThomCh03,def_int_td,0,,,,,
player,201612040crd,was,ThomCh03,def_int_long,0,,,,,
player,201612040crd,was,ThomCh03,pass_defended,0,,,,,
player,201612040crd,was,ThomCh03,sacks,0.0,,,,,
player,201612040crd,was,ThomCh03,tackles_combined,0,,,,,
player,201612040crd,was,ThomCh03,tackles_solo,0,,,,,
player,201612040crd,was,ThomCh03,tackles_assists,0,,,,,
player,201612040crd,was,ThomCh03,tackles_loss,0,,,,,
player,201612040crd,was,ThomCh03,qb_hits,0,,,,,
player,201612040crd,was,ThomCh03,fumbles_rec,1,,,,,
player,201612040crd,was,ThomCh03,fumbles_rec_yds,0,,,,,
player,201612040crd,was,ThomCh03,fumbles_rec_td,0,,,,,
player,201612040crd,was,ThomCh03,fumbles_forced,0,,,,,
player,201612040crd,crd,PetePa00,def_int,1,,,,,
player,201612040crd,crd,PetePa00,def_int_yds,2,,,,,
player,201612040crd,crd,PetePa00,def_int_td,0,,,,,
player,201612040crd,crd,PetePa00,def_int_long,2,,,,,
player,201612040crd,crd,PetePa00,pass_defended,1,,,,,
player,201612040crd,crd,PetePa00,sacks,0.0,,,,,
player,201612040crd,crd,PetePa00,tackles_combined,3,,,,,
player,201612040crd,crd,PetePa00,tackles_solo,2,,,,,
player,201612040crd,crd,PetePa00,tackles_assists,1,,,,,
player,201612040crd,crd,PetePa00,tackles_loss,0,,,,,
player,201612040crd,crd,PetePa00,qb_hits,0,,,,,
player,201612040crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201612040crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201612040crd,crd,MintKe00,def_int,0,,,,,
player,201612040crd,crd,MintKe00,def_int_yds,0,,,,,
player,201612040crd,crd,MintKe00,def_int_td,0,,,,,
player,201612040crd,crd,MintKe00,def_int_long,0,,,,,
player,201612040crd,crd,MintKe00,pass_defended,0,,,,,
player,201612040crd,crd,MintKe00,sacks,1.0,,,,,
player,201612040crd,crd,MintKe00,tackles_combined,5,,,,,
player,201612040crd,crd,MintKe00,tackles_solo,3,,,,,
player,201612040crd,crd,MintKe00,tackles_assists,2,,,,,
player,201612040crd,crd,MintKe00,tackles_loss,1,,,,,
player,201612040crd,crd,MintKe00,qb_hits,1,,,,,
player,201612040crd,crd,MintKe00,fumbles_rec,0,,,,,
player,201612040crd,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,MintKe00,fumbles_forced,0,,,,,
player,201612040crd,crd,CampCa99,def_int,0,,,,,
player,201612040crd,crd,CampCa99,def_int_yds,0,,,,,
player,201612040crd,crd,CampCa99,def_int_td,0,,,,,
player,201612040crd,crd,CampCa99,def_int_long,0,,,,,
player,201612040crd,crd,CampCa99,pass_defended,1,,,,,
player,201612040crd,crd,CampCa99,sacks,1.0,,,,,
player,201612040crd,crd,CampCa99,tackles_combined,3,,,,,
player,201612040crd,crd,CampCa99,tackles_solo,3,,,,,
player,201612040crd,crd,CampCa99,tackles_assists,0,,,,,
player,201612040crd,crd,CampCa99,tackles_loss,0,,,,,
player,201612040crd,crd,CampCa99,qb_hits,2,,,,,
player,201612040crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201612040crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201612040crd,crd,CampCa99,fumbles_forced,1,,,,,
player,201612040crd,crd,BucaDe00,def_int,0,,,,,
player,201612040crd,crd,BucaDe00,def_int_yds,0,,,,,
player,201612040crd,crd,BucaDe00,def_int_td,0,,,,,
player,201612040crd,crd,BucaDe00,def_int_long,0,,,,,
player,201612040crd,crd,BucaDe00,pass_defended,0,,,,,
player,201612040crd,crd,BucaDe00,sacks,0.0,,,,,
player,201612040crd,crd,BucaDe00,tackles_combined,7,,,,,
player,201612040crd,crd,BucaDe00,tackles_solo,6,,,,,
player,201612040crd,crd,BucaDe00,tackles_assists,1,,,,,
player,201612040crd,crd,BucaDe00,tackles_loss,2,,,,,
player,201612040crd,crd,BucaDe00,qb_hits,0,,,,,
player,201612040crd,crd,BucaDe00,fumbles_rec,0,,,,,
player,201612040crd,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,BucaDe00,fumbles_forced,0,,,,,
player,201612040crd,crd,JeffTo00,def_int,0,,,,,
player,201612040crd,crd,JeffTo00,def_int_yds,0,,,,,
player,201612040crd,crd,JeffTo00,def_int_td,0,,,,,
player,201612040crd,crd,JeffTo00,def_int_long,0,,,,,
player,201612040crd,crd,JeffTo00,pass_defended,1,,,,,
player,201612040crd,crd,JeffTo00,sacks,0.0,,,,,
player,201612040crd,crd,JeffTo00,tackles_combined,7,,,,,
player,201612040crd,crd,JeffTo00,tackles_solo,5,,,,,
player,201612040crd,crd,JeffTo00,tackles_assists,2,,,,,
player,201612040crd,crd,JeffTo00,tackles_loss,0,,,,,
player,201612040crd,crd,JeffTo00,qb_hits,0,,,,,
player,201612040crd,crd,JeffTo00,fumbles_rec,0,,,,,
player,201612040crd,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,JeffTo00,fumbles_forced,0,,,,,
player,201612040crd,crd,CoopMa00,def_int,0,,,,,
player,201612040crd,crd,CoopMa00,def_int_yds,0,,,,,
player,201612040crd,crd,CoopMa00,def_int_td,0,,,,,
player,201612040crd,crd,CoopMa00,def_int_long,0,,,,,
player,201612040crd,crd,CoopMa00,pass_defended,0,,,,,
player,201612040crd,crd,CoopMa00,sacks,0.0,,,,,
player,201612040crd,crd,CoopMa00,tackles_combined,6,,,,,
player,201612040crd,crd,CoopMa00,tackles_solo,5,,,,,
player,201612040crd,crd,CoopMa00,tackles_assists,1,,,,,
player,201612040crd,crd,CoopMa00,tackles_loss,0,,,,,
player,201612040crd,crd,CoopMa00,qb_hits,0,,,,,
player,201612040crd,crd,CoopMa00,fumbles_rec,0,,,,,
player,201612040crd,crd,CoopMa00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,CoopMa00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,CoopMa00,fumbles_forced,0,,,,,
player,201612040crd,crd,BranTy99,def_int,0,,,,,
player,201612040crd,crd,BranTy99,def_int_yds,0,,,,,
player,201612040crd,crd,BranTy99,def_int_td,0,,,,,
player,201612040crd,crd,BranTy99,def_int_long,0,,,,,
player,201612040crd,crd,BranTy99,pass_defended,1,,,,,
player,201612040crd,crd,BranTy99,sacks,0.0,,,,,
player,201612040crd,crd,BranTy99,tackles_combined,4,,,,,
player,201612040crd,crd,BranTy99,tackles_solo,3,,,,,
player,201612040crd,crd,BranTy99,tackles_assists,1,,,,,
player,201612040crd,crd,BranTy99,tackles_loss,0,,,,,
player,201612040crd,crd,BranTy99,qb_hits,0,,,,,
player,201612040crd,crd,BranTy99,fumbles_rec,0,,,,,
player,201612040crd,crd,BranTy99,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,BranTy99,fumbles_rec_td,0,,,,,
player,201612040crd,crd,BranTy99,fumbles_forced,0,,,,,
player,201612040crd,crd,SweaDJ00,def_int,0,,,,,
player,201612040crd,crd,SweaDJ00,def_int_yds,0,,,,,
player,201612040crd,crd,SweaDJ00,def_int_td,0,,,,,
player,201612040crd,crd,SweaDJ00,def_int_long,0,,,,,
player,201612040crd,crd,SweaDJ00,pass_defended,0,,,,,
player,201612040crd,crd,SweaDJ00,sacks,0.0,,,,,
player,201612040crd,crd,SweaDJ00,tackles_combined,3,,,,,
player,201612040crd,crd,SweaDJ00,tackles_solo,3,,,,,
player,201612040crd,crd,SweaDJ00,tackles_assists,0,,,,,
player,201612040crd,crd,SweaDJ00,tackles_loss,0,,,,,
player,201612040crd,crd,SweaDJ00,qb_hits,1,,,,,
player,201612040crd,crd,SweaDJ00,fumbles_rec,0,,,,,
player,201612040crd,crd,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,SweaDJ00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,SweaDJ00,fumbles_forced,0,,,,,
player,201612040crd,crd,BethJu00,def_int,0,,,,,
player,201612040crd,crd,BethJu00,def_int_yds,0,,,,,
player,201612040crd,crd,BethJu00,def_int_td,0,,,,,
player,201612040crd,crd,BethJu00,def_int_long,0,,,,,
player,201612040crd,crd,BethJu00,pass_defended,0,,,,,
player,201612040crd,crd,BethJu00,sacks,0.0,,,,,
player,201612040crd,crd,BethJu00,tackles_combined,2,,,,,
player,201612040crd,crd,BethJu00,tackles_solo,2,,,,,
player,201612040crd,crd,BethJu00,tackles_assists,0,,,,,
player,201612040crd,crd,BethJu00,tackles_loss,0,,,,,
player,201612040crd,crd,BethJu00,qb_hits,0,,,,,
player,201612040crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201612040crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,BethJu00,fumbles_forced,1,,,,,
player,201612040crd,crd,GoldMa00,def_int,0,,,,,
player,201612040crd,crd,GoldMa00,def_int_yds,0,,,,,
player,201612040crd,crd,GoldMa00,def_int_td,0,,,,,
player,201612040crd,crd,GoldMa00,def_int_long,0,,,,,
player,201612040crd,crd,GoldMa00,pass_defended,0,,,,,
player,201612040crd,crd,GoldMa00,sacks,0.0,,,,,
player,201612040crd,crd,GoldMa00,tackles_combined,2,,,,,
player,201612040crd,crd,GoldMa00,tackles_solo,2,,,,,
player,201612040crd,crd,GoldMa00,tackles_assists,0,,,,,
player,201612040crd,crd,GoldMa00,tackles_loss,0,,,,,
player,201612040crd,crd,GoldMa00,qb_hits,2,,,,,
player,201612040crd,crd,GoldMa00,fumbles_rec,1,,,,,
player,201612040crd,crd,GoldMa00,fumbles_rec_yds,20,,,,,
player,201612040crd,crd,GoldMa00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,GoldMa00,fumbles_forced,0,,,,,
player,201612040crd,crd,JoneCh03,def_int,0,,,,,
player,201612040crd,crd,JoneCh03,def_int_yds,0,,,,,
player,201612040crd,crd,JoneCh03,def_int_td,0,,,,,
player,201612040crd,crd,JoneCh03,def_int_long,0,,,,,
player,201612040crd,crd,JoneCh03,pass_defended,1,,,,,
player,201612040crd,crd,JoneCh03,sacks,0.0,,,,,
player,201612040crd,crd,JoneCh03,tackles_combined,2,,,,,
player,201612040crd,crd,JoneCh03,tackles_solo,1,,,,,
player,201612040crd,crd,JoneCh03,tackles_assists,1,,,,,
player,201612040crd,crd,JoneCh03,tackles_loss,0,,,,,
player,201612040crd,crd,JoneCh03,qb_hits,1,,,,,
player,201612040crd,crd,JoneCh03,fumbles_rec,0,,,,,
player,201612040crd,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201612040crd,crd,JoneCh03,fumbles_forced,0,,,,,
player,201612040crd,crd,MaurJo00,def_int,0,,,,,
player,201612040crd,crd,MaurJo00,def_int_yds,0,,,,,
player,201612040crd,crd,MaurJo00,def_int_td,0,,,,,
player,201612040crd,crd,MaurJo00,def_int_long,0,,,,,
player,201612040crd,crd,MaurJo00,pass_defended,0,,,,,
player,201612040crd,crd,MaurJo00,sacks,0.0,,,,,
player,201612040crd,crd,MaurJo00,tackles_combined,2,,,,,
player,201612040crd,crd,MaurJo00,tackles_solo,2,,,,,
player,201612040crd,crd,MaurJo00,tackles_assists,0,,,,,
player,201612040crd,crd,MaurJo00,tackles_loss,0,,,,,
player,201612040crd,crd,MaurJo00,qb_hits,0,,,,,
player,201612040crd,crd,MaurJo00,fumbles_rec,0,,,,,
player,201612040crd,crd,MaurJo00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,MaurJo00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,MaurJo00,fumbles_forced,0,,,,,
player,201612040crd,crd,GoldBr00,def_int,0,,,,,
player,201612040crd,crd,GoldBr00,def_int_yds,0,,,,,
player,201612040crd,crd,GoldBr00,def_int_td,0,,,,,
player,201612040crd,crd,GoldBr00,def_int_long,0,,,,,
player,201612040crd,crd,GoldBr00,pass_defended,0,,,,,
player,201612040crd,crd,GoldBr00,sacks,0.0,,,,,
player,201612040crd,crd,GoldBr00,tackles_combined,1,,,,,
player,201612040crd,crd,GoldBr00,tackles_solo,1,,,,,
player,201612040crd,crd,GoldBr00,tackles_assists,0,,,,,
player,201612040crd,crd,GoldBr00,tackles_loss,0,,,,,
player,201612040crd,crd,GoldBr00,qb_hits,0,,,,,
player,201612040crd,crd,GoldBr00,fumbles_rec,0,,,,,
player,201612040crd,crd,GoldBr00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,GoldBr00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,GoldBr00,fumbles_forced,0,,,,,
player,201612040crd,crd,GoodZa00,def_int,0,,,,,
player,201612040crd,crd,GoodZa00,def_int_yds,0,,,,,
player,201612040crd,crd,GoodZa00,def_int_td,0,,,,,
player,201612040crd,crd,GoodZa00,def_int_long,0,,,,,
player,201612040crd,crd,GoodZa00,pass_defended,0,,,,,
player,201612040crd,crd,GoodZa00,sacks,0.0,,,,,
player,201612040crd,crd,GoodZa00,tackles_combined,1,,,,,
player,201612040crd,crd,GoodZa00,tackles_solo,0,,,,,
player,201612040crd,crd,GoodZa00,tackles_assists,1,,,,,
player,201612040crd,crd,GoodZa00,tackles_loss,0,,,,,
player,201612040crd,crd,GoodZa00,qb_hits,0,,,,,
player,201612040crd,crd,GoodZa00,fumbles_rec,0,,,,,
player,201612040crd,crd,GoodZa00,fumbles_rec_yds,0,,,,,
player,201612040crd,crd,GoodZa00,fumbles_rec_td,0,,,,,
player,201612040crd,crd,GoodZa00,fumbles_forced,0,,,,,
player,201612040crd,crd,RuckFr99,def_int,0,,,,,
player,201612040crd,crd,RuckFr99,def_int_yds,0,,,,,
player,201612040crd,crd,RuckFr99,def_int_td,0,,,,,
player,201612040crd,crd,RuckFr99,def_int_long,0,,,,,
player,201612040crd,crd,RuckFr99,pass_defended,0,,,,,
player,201612040crd,crd,RuckFr99,sacks,0.0,,,,,
player,201612040crd,crd,RuckFr99,tackles_combined,1,,,,,
player,201612040crd,crd,RuckFr99,tackles_solo,1,,,,,
player,201612040crd,crd,RuckFr99,tackles_assists,0,,,,,
player,201612040crd,crd,RuckFr99,tackles_loss,0,,,,,
player,201612040crd,crd,RuckFr99,qb_hits,1,,,,,
