game,2016,5,20161006,201610060sfo,crd,"Arizona Cardinals",33,sfo,"San Francisco 49ers",21
player,201610060sfo,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201610060sfo,crd,BrowJo02,pass_long,0,,,,,
player,201610060sfo,crd,BrowJo02,pass_rating,,,,,,
player,201610060sfo,crd,BrowJo02,rush_att,0,,,,,
player,201610060sfo,crd,BrowJo02,rush_yds,0,,,,,
player,201610060sfo,crd,BrowJo02,rush_td,0,,,,,
player,201610060sfo,crd,BrowJo02,rush_long,0,,,,,
player,201610060sfo,crd,BrowJo02,targets,5,,,,,
player,201610060sfo,crd,BrowJo02,rec,1,,,,,
player,201610060sfo,crd,BrowJo02,rec_yds,11,,,,,
player,201610060sfo,crd,BrowJo02,rec_td,0,,,,,
player,201610060sfo,crd,BrowJo02,rec_long,11,,,,,
player,201610060sfo,crd,BrowJo02,fumbles,1,,,,,
player,201610060sfo,crd,BrowJo02,fumbles_lost,0,,,,,
player,201610060sfo,crd,GresJe00,pass_cmp,0,,,,,
player,201610060sfo,crd,GresJe00,pass_att,0,,,,,
player,201610060sfo,crd,GresJe00,pass_yds,0,,,,,
player,201610060sfo,crd,GresJe00,pass_td,0,,,,,
player,201610060sfo,crd,GresJe00,pass_int,0,,,,,
player,201610060sfo,crd,GresJe00,pass_sacked,0,,,,,
player,201610060sfo,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201610060sfo,crd,GresJe00,pass_long,0,,,,,
player,201610060sfo,crd,GresJe00,pass_rating,,,,,,
player,201610060sfo,crd,GresJe00,rush_att,0,,,,,
player,201610060sfo,crd,GresJe00,rush_yds,0,,,,,
player,201610060sfo,crd,GresJe00,rush_td,0,,,,,
player,201610060sfo,crd,GresJe00,rush_long,0,,,,,
player,201610060sfo,crd,GresJe00,targets,1,,,,,
player,201610060sfo,crd,GresJe00,rec,1,,,,,
player,201610060sfo,crd,GresJe00,rec_yds,4,,,,,
player,201610060sfo,crd,GresJe00,rec_td,0,,,,,
player,201610060sfo,crd,GresJe00,rec_long,4,,,,,
player,201610060sfo,crd,GresJe00,fumbles,0,,,,,
player,201610060sfo,crd,GresJe00,fumbles_lost,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_cmp,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_att,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_yds,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_td,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_int,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_sacked,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_long,0,,,,,
player,201610060sfo,crd,NelsJJ00,pass_rating,,,,,,
player,201610060sfo,crd,NelsJJ00,rush_att,0,,,,,
player,201610060sfo,crd,NelsJJ00,rush_yds,0,,,,,
player,201610060sfo,crd,NelsJJ00,rush_td,0,,,,,
player,201610060sfo,crd,NelsJJ00,rush_long,0,,,,,
player,201610060sfo,crd,NelsJJ00,targets,1,,,,,
player,201610060sfo,crd,NelsJJ00,rec,0,,,,,
player,201610060sfo,crd,NelsJJ00,rec_yds,0,,,,,
player,201610060sfo,crd,NelsJJ00,rec_td,0,,,,,
player,201610060sfo,crd,NelsJJ00,rec_long,0,,,,,
player,201610060sfo,crd,NelsJJ00,fumbles,0,,,,,
player,201610060sfo,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201610060sfo,crd,VallHa00,pass_cmp,0,,,,,
player,201610060sfo,crd,VallHa00,pass_att,0,,,,,
player,201610060sfo,crd,VallHa00,pass_yds,0,,,,,
player,201610060sfo,crd,VallHa00,pass_td,0,,,,,
player,201610060sfo,crd,VallHa00,pass_int,0,,,,,
player,201610060sfo,crd,VallHa00,pass_sacked,0,,,,,
player,201610060sfo,crd,VallHa00,pass_sacked_yds,0,,,,,
player,201610060sfo,crd,VallHa00,pass_long,0,,,,,
player,201610060sfo,crd,VallHa00,pass_rating,,,,,,
player,201610060sfo,crd,VallHa00,rush_att,0,,,,,
player,201610060sfo,crd,VallHa00,rush_yds,0,,,,,
player,201610060sfo,crd,VallHa00,rush_td,0,,,,,
player,201610060sfo,crd,VallHa00,rush_long,0,,,,,
player,201610060sfo,crd,VallHa00,targets,1,,,,,
player,201610060sfo,crd,VallHa00,rec,0,,,,,
player,201610060sfo,crd,VallHa00,rec_yds,0,,,,,
player,201610060sfo,crd,VallHa00,rec_td,0,,,,,
player,201610060sfo,crd,VallHa00,rec_long,0,,,,,
player,201610060sfo,crd,VallHa00,fumbles,0,,,,,
player,201610060sfo,crd,VallHa00,fumbles_lost,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_cmp,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_att,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_yds,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_td,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_int,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_sacked,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_long,0,,,,,
player,201610060sfo,crd,FloyMi00,pass_rating,,,,,,
player,201610060sfo,crd,FloyMi00,rush_att,0,,,,,
player,201610060sfo,crd,FloyMi00,rush_yds,0,,,,,
player,201610060sfo,crd,FloyMi00,rush_td,0,,,,,
player,201610060sfo,crd,FloyMi00,rush_long,0,,,,,
player,201610060sfo,crd,FloyMi00,targets,3,,,,,
player,201610060sfo,crd,FloyMi00,rec,0,,,,,
player,201610060sfo,crd,FloyMi00,rec_yds,0,,,,,
player,201610060sfo,crd,FloyMi00,rec_td,0,,,,,
player,201610060sfo,crd,FloyMi00,rec_long,0,,,,,
player,201610060sfo,crd,FloyMi00,fumbles,0,,,,,
player,201610060sfo,crd,FloyMi00,fumbles_lost,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_cmp,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_att,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_yds,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_td,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_int,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_sacked,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_long,0,,,,,
player,201610060sfo,crd,BrowJa03,pass_rating,,,,,,
player,201610060sfo,crd,BrowJa03,rush_att,0,,,,,
player,201610060sfo,crd,BrowJa03,rush_yds,0,,,,,
player,201610060sfo,crd,BrowJa03,rush_td,0,,,,,
player,201610060sfo,crd,BrowJa03,rush_long,0,,,,,
player,201610060sfo,crd,BrowJa03,targets,2,,,,,
player,201610060sfo,crd,BrowJa03,rec,0,,,,,
player,201610060sfo,crd,BrowJa03,rec_yds,0,,,,,
player,201610060sfo,crd,BrowJa03,rec_td,0,,,,,
player,201610060sfo,crd,BrowJa03,rec_long,0,,,,,
player,201610060sfo,crd,BrowJa03,fumbles,0,,,,,
player,201610060sfo,crd,BrowJa03,fumbles_lost,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_cmp,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_att,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_yds,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_td,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_int,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_sacked,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_long,0,,,,,
player,201610060sfo,crd,TaylSt00,pass_rating,,,,,,
player,201610060sfo,crd,TaylSt00,rush_att,2,,,,,
player,201610060sfo,crd,TaylSt00,rush_yds,-2,,,,,
player,201610060sfo,crd,TaylSt00,rush_td,0,,,,,
player,201610060sfo,crd,TaylSt00,rush_long,4,,,,,
player,201610060sfo,crd,TaylSt00,targets,0,,,,,
player,201610060sfo,crd,TaylSt00,rec,0,,,,,
player,201610060sfo,crd,TaylSt00,rec_yds,0,,,,,
player,201610060sfo,crd,TaylSt00,rec_td,0,,,,,
player,201610060sfo,crd,TaylSt00,rec_long,0,,,,,
player,201610060sfo,crd,TaylSt00,fumbles,0,,,,,
player,201610060sfo,crd,TaylSt00,fumbles_lost,0,,,,,
player,201610060sfo,sfo,GabbBl00,pass_cmp,18,,,,,
player,201610060sfo,sfo,GabbBl00,pass_att,31,,,,,
player,201610060sfo,sfo,GabbBl00,pass_yds,162,,,,,
player,201610060sfo,sfo,GabbBl00,pass_td,1,,,,,
player,201610060sfo,sfo,GabbBl00,pass_int,2,,,,,
player,201610060sfo,sfo,GabbBl00,pass_sacked,7,,,,,
player,201610060sfo,sfo,GabbBl00,pass_sacked_yds,27,,,,,
player,201610060sfo,sfo,GabbBl00,pass_long,24,,,,,
player,201610060sfo,sfo,GabbBl00,pass_rating,56.1,,,,,
player,201610060sfo,sfo,GabbBl00,rush_att,10,,,,,
player,201610060sfo,sfo,GabbBl00,rush_yds,70,,,,,
player,201610060sfo,sfo,GabbBl00,rush_td,1,,,,,
player,201610060sfo,sfo,GabbBl00,rush_long,24,,,,,
player,201610060sfo,sfo,GabbBl00,targets,0,,,,,
player,201610060sfo,sfo,GabbBl00,rec,0,,,,,
player,201610060sfo,sfo,GabbBl00,rec_yds,0,,,,,
player,201610060sfo,sfo,GabbBl00,rec_td,0,,,,,
player,201610060sfo,sfo,GabbBl00,rec_long,0,,,,,
player,201610060sfo,sfo,GabbBl00,fumbles,0,,,,,
player,201610060sfo,sfo,GabbBl00,fumbles_lost,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_cmp,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_att,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_yds,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_td,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_int,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_sacked,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_long,0,,,,,
player,201610060sfo,sfo,HydeCa00,pass_rating,,,,,,
player,201610060sfo,sfo,HydeCa00,rush_att,22,,,,,
player,201610060sfo,sfo,HydeCa00,rush_yds,78,,,,,
player,201610060sfo,sfo,HydeCa00,rush_td,1,,,,,
player,201610060sfo,sfo,HydeCa00,rush_long,10,,,,,
player,201610060sfo,sfo,HydeCa00,targets,6,,,,,
player,201610060sfo,sfo,HydeCa00,rec,6,,,,,
player,201610060sfo,sfo,HydeCa00,rec_yds,36,,,,,
player,201610060sfo,sfo,HydeCa00,rec_td,0,,,,,
player,201610060sfo,sfo,HydeCa00,rec_long,10,,,,,
player,201610060sfo,sfo,HydeCa00,fumbles,0,,,,,
player,201610060sfo,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_cmp,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_att,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_yds,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_td,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_int,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_sacked,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_long,0,,,,,
player,201610060sfo,sfo,DaviMi01,pass_rating,,,,,,
player,201610060sfo,sfo,DaviMi01,rush_att,2,,,,,
player,201610060sfo,sfo,DaviMi01,rush_yds,4,,,,,
player,201610060sfo,sfo,DaviMi01,rush_td,0,,,,,
player,201610060sfo,sfo,DaviMi01,rush_long,2,,,,,
player,201610060sfo,sfo,DaviMi01,targets,0,,,,,
player,201610060sfo,sfo,DaviMi01,rec,0,,,,,
player,201610060sfo,sfo,DaviMi01,rec_yds,0,,,,,
player,201610060sfo,sfo,DaviMi01,rec_td,0,,,,,
player,201610060sfo,sfo,DaviMi01,rec_long,0,,,,,
player,201610060sfo,sfo,DaviMi01,fumbles,0,,,,,
player,201610060sfo,sfo,DaviMi01,fumbles_lost,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_cmp,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_att,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_yds,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_td,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_int,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_sacked,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_long,0,,,,,
player,201610060sfo,sfo,KerlJe00,pass_rating,,,,,,
player,201610060sfo,sfo,KerlJe00,rush_att,0,,,,,
player,201610060sfo,sfo,KerlJe00,rush_yds,0,,,,,
player,201610060sfo,sfo,KerlJe00,rush_td,0,,,,,
player,201610060sfo,sfo,KerlJe00,rush_long,0,,,,,
player,201610060sfo,sfo,KerlJe00,targets,14,,,,,
player,201610060sfo,sfo,KerlJe00,rec,8,,,,,
player,201610060sfo,sfo,KerlJe00,rec_yds,102,,,,,
player,201610060sfo,sfo,KerlJe00,rec_td,1,,,,,
player,201610060sfo,sfo,KerlJe00,rec_long,24,,,,,
player,201610060sfo,sfo,KerlJe00,fumbles,1,,,,,
player,201610060sfo,sfo,KerlJe00,fumbles_lost,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_cmp,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_att,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_yds,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_td,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_int,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_sacked,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_long,0,,,,,
player,201610060sfo,sfo,PattQu00,pass_rating,,,,,,
player,201610060sfo,sfo,PattQu00,rush_att,0,,,,,
player,201610060sfo,sfo,PattQu00,rush_yds,0,,,,,
player,201610060sfo,sfo,PattQu00,rush_td,0,,,,,
player,201610060sfo,sfo,PattQu00,rush_long,0,,,,,
player,201610060sfo,sfo,PattQu00,targets,2,,,,,
player,201610060sfo,sfo,PattQu00,rec,2,,,,,
player,201610060sfo,sfo,PattQu00,rec_yds,16,,,,,
player,201610060sfo,sfo,PattQu00,rec_td,0,,,,,
player,201610060sfo,sfo,PattQu00,rec_long,9,,,,,
player,201610060sfo,sfo,PattQu00,fumbles,0,,,,,
player,201610060sfo,sfo,PattQu00,fumbles_lost,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_cmp,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_att,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_yds,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_td,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_int,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_sacked,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_long,0,,,,,
player,201610060sfo,sfo,CeleGa00,pass_rating,,,,,,
player,201610060sfo,sfo,CeleGa00,rush_att,0,,,,,
player,201610060sfo,sfo,CeleGa00,rush_yds,0,,,,,
player,201610060sfo,sfo,CeleGa00,rush_td,0,,,,,
player,201610060sfo,sfo,CeleGa00,rush_long,0,,,,,
player,201610060sfo,sfo,CeleGa00,targets,5,,,,,
player,201610060sfo,sfo,CeleGa00,rec,1,,,,,
player,201610060sfo,sfo,CeleGa00,rec_yds,4,,,,,
player,201610060sfo,sfo,CeleGa00,rec_td,0,,,,,
player,201610060sfo,sfo,CeleGa00,rec_long,4,,,,,
player,201610060sfo,sfo,CeleGa00,fumbles,0,,,,,
player,201610060sfo,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_cmp,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_att,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_yds,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_td,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_int,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_sacked,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_long,0,,,,,
player,201610060sfo,sfo,BellBl00,pass_rating,,,,,,
player,201610060sfo,sfo,BellBl00,rush_att,0,,,,,
player,201610060sfo,sfo,BellBl00,rush_yds,0,,,,,
player,201610060sfo,sfo,BellBl00,rush_td,0,,,,,
player,201610060sfo,sfo,BellBl00,rush_long,0,,,,,
player,201610060sfo,sfo,BellBl00,targets,2,,,,,
player,201610060sfo,sfo,BellBl00,rec,1,,,,,
player,201610060sfo,sfo,BellBl00,rec_yds,4,,,,,
player,201610060sfo,sfo,BellBl00,rec_td,0,,,,,
player,201610060sfo,sfo,BellBl00,rec_long,4,,,,,
player,201610060sfo,sfo,BellBl00,fumbles,0,,,,,
player,201610060sfo,sfo,BellBl00,fumbles_lost,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_cmp,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_att,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_yds,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_td,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_int,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_sacked,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_long,0,,,,,
player,201610060sfo,sfo,SmitTo02,pass_rating,,,,,,
player,201610060sfo,sfo,SmitTo02,rush_att,0,,,,,
player,201610060sfo,sfo,SmitTo02,rush_yds,0,,,,,
player,201610060sfo,sfo,SmitTo02,rush_td,0,,,,,
player,201610060sfo,sfo,SmitTo02,rush_long,0,,,,,
player,201610060sfo,sfo,SmitTo02,targets,1,,,,,
player,201610060sfo,sfo,SmitTo02,rec,0,,,,,
player,201610060sfo,sfo,SmitTo02,rec_yds,0,,,,,
player,201610060sfo,sfo,SmitTo02,rec_td,0,,,,,
player,201610060sfo,sfo,SmitTo02,rec_long,0,,,,,
player,201610060sfo,sfo,SmitTo02,fumbles,0,,,,,
player,201610060sfo,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_cmp,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_att,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_yds,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_td,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_int,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_sacked,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_long,0,,,,,
player,201610060sfo,sfo,StreRo00,pass_rating,,,,,,
player,201610060sfo,sfo,StreRo00,rush_att,0,,,,,
player,201610060sfo,sfo,StreRo00,rush_yds,0,,,,,
player,201610060sfo,sfo,StreRo00,rush_td,0,,,,,
player,201610060sfo,sfo,StreRo00,rush_long,0,,,,,
player,201610060sfo,sfo,StreRo00,targets,1,,,,,
player,201610060sfo,sfo,StreRo00,rec,0,,,,,
player,201610060sfo,sfo,StreRo00,rec_yds,0,,,,,
player,201610060sfo,sfo,StreRo00,rec_td,0,,,,,
player,201610060sfo,sfo,StreRo00,rec_long,0,,,,,
player,201610060sfo,sfo,StreRo00,fumbles,0,,,,,
player,201610060sfo,sfo,StreRo00,fumbles_lost,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_cmp,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_att,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_yds,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_td,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_int,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_sacked,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_sacked_yds,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_long,0,,,,,
player,201610060sfo,sfo,DrauSh00,pass_rating,,,,,,
player,201610060sfo,sfo,DrauSh00,rush_att,2,,,,,
player,201610060sfo,sfo,DrauSh00,rush_yds,-1,,,,,
player,201610060sfo,sfo,DrauSh00,rush_td,0,,,,,
