game,2016,3,20160925,201609250nyg,was,"Washington Redskins",29,nyg,"New York Giants",27
player,201609250nyg,was,WayxTr00,rec_long,0,,,,,
player,201609250nyg,was,WayxTr00,fumbles,0,,,,,
player,201609250nyg,was,WayxTr00,fumbles_lost,0,,,,,
player,201609250nyg,was,JoneMa04,pass_cmp,0,,,,,
player,201609250nyg,was,JoneMa04,pass_att,0,,,,,
player,201609250nyg,was,JoneMa04,pass_yds,0,,,,,
player,201609250nyg,was,JoneMa04,pass_td,0,,,,,
player,201609250nyg,was,JoneMa04,pass_int,0,,,,,
player,201609250nyg,was,JoneMa04,pass_sacked,0,,,,,
player,201609250nyg,was,JoneMa04,pass_sacked_yds,0,,,,,
player,201609250nyg,was,JoneMa04,pass_long,0,,,,,
player,201609250nyg,was,JoneMa04,pass_rating,,,,,,
player,201609250nyg,was,JoneMa04,rush_att,17,,,,,
player,201609250nyg,was,JoneMa04,rush_yds,65,,,,,
player,201609250nyg,was,JoneMa04,rush_td,0,,,,,
player,201609250nyg,was,JoneMa04,rush_long,12,,,,,
player,201609250nyg,was,JoneMa04,targets,2,,,,,
player,201609250nyg,was,JoneMa04,rec,2,,,,,
player,201609250nyg,was,JoneMa04,rec_yds,14,,,,,
player,201609250nyg,was,JoneMa04,rec_td,0,,,,,
player,201609250nyg,was,JoneMa04,rec_long,8,,,,,
player,201609250nyg,was,JoneMa04,fumbles,1,,,,,
player,201609250nyg,was,JoneMa04,fumbles_lost,0,,,,,
player,201609250nyg,was,ThomCh03,pass_cmp,0,,,,,
player,201609250nyg,was,ThomCh03,pass_att,0,,,,,
player,201609250nyg,was,ThomCh03,pass_yds,0,,,,,
player,201609250nyg,was,ThomCh03,pass_td,0,,,,,
player,201609250nyg,was,ThomCh03,pass_int,0,,,,,
player,201609250nyg,was,ThomCh03,pass_sacked,0,,,,,
player,201609250nyg,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201609250nyg,was,ThomCh03,pass_long,0,,,,,
player,201609250nyg,was,ThomCh03,pass_rating,,,,,,
player,201609250nyg,was,ThomCh03,rush_att,6,,,,,
player,201609250nyg,was,ThomCh03,rush_yds,23,,,,,
player,201609250nyg,was,ThomCh03,rush_td,0,,,,,
player,201609250nyg,was,ThomCh03,rush_long,8,,,,,
player,201609250nyg,was,ThomCh03,targets,2,,,,,
player,201609250nyg,was,ThomCh03,rec,1,,,,,
player,201609250nyg,was,ThomCh03,rec_yds,-7,,,,,
player,201609250nyg,was,ThomCh03,rec_td,0,,,,,
player,201609250nyg,was,ThomCh03,rec_long,-7,,,,,
player,201609250nyg,was,ThomCh03,fumbles,0,,,,,
player,201609250nyg,was,ThomCh03,fumbles_lost,0,,,,,
player,201609250nyg,was,KellRo00,pass_cmp,0,,,,,
player,201609250nyg,was,KellRo00,pass_att,0,,,,,
player,201609250nyg,was,KellRo00,pass_yds,0,,,,,
player,201609250nyg,was,KellRo00,pass_td,0,,,,,
player,201609250nyg,was,KellRo00,pass_int,0,,,,,
player,201609250nyg,was,KellRo00,pass_sacked,0,,,,,
player,201609250nyg,was,KellRo00,pass_sacked_yds,0,,,,,
player,201609250nyg,was,KellRo00,pass_long,0,,,,,
player,201609250nyg,was,KellRo00,pass_rating,,,,,,
player,201609250nyg,was,KellRo00,rush_att,4,,,,,
player,201609250nyg,was,KellRo00,rush_yds,7,,,,,
player,201609250nyg,was,KellRo00,rush_td,0,,,,,
player,201609250nyg,was,KellRo00,rush_long,5,,,,,
player,201609250nyg,was,KellRo00,targets,0,,,,,
player,201609250nyg,was,KellRo00,rec,0,,,,,
player,201609250nyg,was,KellRo00,rec_yds,0,,,,,
player,201609250nyg,was,KellRo00,rec_td,0,,,,,
player,201609250nyg,was,KellRo00,rec_long,0,,,,,
player,201609250nyg,was,KellRo00,fumbles,0,,,,,
player,201609250nyg,was,KellRo00,fumbles_lost,0,,,,,
player,201609250nyg,was,JackDe00,pass_cmp,0,,,,,
player,201609250nyg,was,JackDe00,pass_att,0,,,,,
player,201609250nyg,was,JackDe00,pass_yds,0,,,,,
player,201609250nyg,was,JackDe00,pass_td,0,,,,,
player,201609250nyg,was,JackDe00,pass_int,0,,,,,
player,201609250nyg,was,JackDe00,pass_sacked,0,,,,,
player,201609250nyg,was,JackDe00,pass_sacked_yds,0,,,,,
player,201609250nyg,was,JackDe00,pass_long,0,,,,,
player,201609250nyg,was,JackDe00,pass_rating,,,,,,
player,201609250nyg,was,JackDe00,rush_att,0,,,,,
player,201609250nyg,was,JackDe00,rush_yds,0,,,,,
player,201609250nyg,was,JackDe00,rush_td,0,,,,,
player,201609250nyg,was,JackDe00,rush_long,0,,,,,
player,201609250nyg,was,JackDe00,targets,8,,,,,
player,201609250nyg,was,JackDe00,rec,5,,,,,
player,201609250nyg,was,JackDe00,rec_yds,96,,,,,
player,201609250nyg,was,JackDe00,rec_td,1,,,,,
player,201609250nyg,was,JackDe00,rec_long,44,,,,,
player,201609250nyg,was,JackDe00,fumbles,0,,,,,
player,201609250nyg,was,JackDe00,fumbles_lost,0,,,,,
player,201609250nyg,was,CrowJa00,pass_cmp,0,,,,,
player,201609250nyg,was,CrowJa00,pass_att,0,,,,,
player,201609250nyg,was,CrowJa00,pass_yds,0,,,,,
player,201609250nyg,was,CrowJa00,pass_td,0,,,,,
player,201609250nyg,was,CrowJa00,pass_int,0,,,,,
player,201609250nyg,was,CrowJa00,pass_sacked,0,,,,,
player,201609250nyg,was,CrowJa00,pass_sacked_yds,0,,,,,
player,201609250nyg,was,CrowJa00,pass_long,0,,,,,
player,201609250nyg,was,CrowJa00,pass_rating,,,,,,
player,201609250nyg,was,CrowJa00,rush_att,0,,,,,
player,201609250nyg,was,CrowJa00,rush_yds,0,,,,,
player,201609250nyg,was,CrowJa00,rush_td,0,,,,,
player,201609250nyg,was,CrowJa00,rush_long,0,,,,,
player,201609250nyg,was,CrowJa00,targets,7,,,,,
player,201609250nyg,was,CrowJa00,rec,4,,,,,
player,201609250nyg,was,CrowJa00,rec_yds,78,,,,,
player,201609250nyg,was,CrowJa00,rec_td,1,,,,,
player,201609250nyg,was,CrowJa00,rec_long,55,,,,,
player,201609250nyg,was,CrowJa00,fumbles,0,,,,,
player,201609250nyg,was,CrowJa00,fumbles_lost,0,,,,,
player,201609250nyg,was,GarcPi00,pass_cmp,0,,,,,
player,201609250nyg,was,GarcPi00,pass_att,0,,,,,
player,201609250nyg,was,GarcPi00,pass_yds,0,,,,,
player,201609250nyg,was,GarcPi00,pass_td,0,,,,,
player,201609250nyg,was,GarcPi00,pass_int,0,,,,,
player,201609250nyg,was,GarcPi00,pass_sacked,0,,,,,
player,201609250nyg,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201609250nyg,was,GarcPi00,pass_long,0,,,,,
player,201609250nyg,was,GarcPi00,pass_rating,,,,,,
player,201609250nyg,was,GarcPi00,rush_att,0,,,,,
player,201609250nyg,was,GarcPi00,rush_yds,0,,,,,
player,201609250nyg,was,GarcPi00,rush_td,0,,,,,
player,201609250nyg,was,GarcPi00,rush_long,0,,,,,
player,201609250nyg,was,GarcPi00,targets,7,,,,,
player,201609250nyg,was,GarcPi00,rec,5,,,,,
player,201609250nyg,was,GarcPi00,rec_yds,59,,,,,
player,201609250nyg,was,GarcPi00,rec_td,0,,,,,
player,201609250nyg,was,GarcPi00,rec_long,20,,,,,
player,201609250nyg,was,GarcPi00,fumbles,0,,,,,
player,201609250nyg,was,GarcPi00,fumbles_lost,0,,,,,
player,201609250nyg,was,ReedJo02,pass_cmp,0,,,,,
player,201609250nyg,was,ReedJo02,pass_att,0,,,,,
player,201609250nyg,was,ReedJo02,pass_yds,0,,,,,
player,201609250nyg,was,ReedJo02,pass_td,0,,,,,
player,201609250nyg,was,ReedJo02,pass_int,0,,,,,
player,201609250nyg,was,ReedJo02,pass_sacked,0,,,,,
player,201609250nyg,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201609250nyg,was,ReedJo02,pass_long,0,,,,,
player,201609250nyg,was,ReedJo02,pass_rating,,,,,,
player,201609250nyg,was,ReedJo02,rush_att,0,,,,,
player,201609250nyg,was,ReedJo02,rush_yds,0,,,,,
player,201609250nyg,was,ReedJo02,rush_td,0,,,,,
player,201609250nyg,was,ReedJo02,rush_long,0,,,,,
player,201609250nyg,was,ReedJo02,targets,7,,,,,
player,201609250nyg,was,ReedJo02,rec,4,,,,,
player,201609250nyg,was,ReedJo02,rec_yds,56,,,,,
player,201609250nyg,was,ReedJo02,rec_td,0,,,,,
player,201609250nyg,was,ReedJo02,rec_long,24,,,,,
player,201609250nyg,was,ReedJo02,fumbles,0,,,,,
player,201609250nyg,was,ReedJo02,fumbles_lost,0,,,,,
player,201609250nyg,was,DunbQu00,pass_cmp,0,,,,,
player,201609250nyg,was,DunbQu00,pass_att,0,,,,,
player,201609250nyg,was,DunbQu00,pass_yds,0,,,,,
player,201609250nyg,was,DunbQu00,pass_td,0,,,,,
player,201609250nyg,was,DunbQu00,pass_int,0,,,,,
player,201609250nyg,was,DunbQu00,pass_sacked,0,,,,,
player,201609250nyg,was,DunbQu00,pass_sacked_yds,0,,,,,
player,201609250nyg,was,DunbQu00,pass_long,0,,,,,
player,201609250nyg,was,DunbQu00,pass_rating,,,,,,
player,201609250nyg,was,DunbQu00,rush_att,0,,,,,
player,201609250nyg,was,DunbQu00,rush_yds,0,,,,,
player,201609250nyg,was,DunbQu00,rush_td,0,,,,,
player,201609250nyg,was,DunbQu00,rush_long,0,,,,,
player,201609250nyg,was,DunbQu00,targets,1,,,,,
player,201609250nyg,was,DunbQu00,rec,1,,,,,
player,201609250nyg,was,DunbQu00,rec_yds,31,,,,,
player,201609250nyg,was,DunbQu00,rec_td,0,,,,,
player,201609250nyg,was,DunbQu00,rec_long,31,,,,,
player,201609250nyg,was,DunbQu00,fumbles,1,,,,,
player,201609250nyg,was,DunbQu00,fumbles_lost,1,,,,,
player,201609250nyg,was,GranRy01,pass_cmp,0,,,,,
player,201609250nyg,was,GranRy01,pass_att,0,,,,,
player,201609250nyg,was,GranRy01,pass_yds,0,,,,,
player,201609250nyg,was,GranRy01,pass_td,0,,,,,
player,201609250nyg,was,GranRy01,pass_int,0,,,,,
player,201609250nyg,was,GranRy01,pass_sacked,0,,,,,
player,201609250nyg,was,GranRy01,pass_sacked_yds,0,,,,,
player,201609250nyg,was,GranRy01,pass_long,0,,,,,
player,201609250nyg,was,GranRy01,pass_rating,,,,,,
player,201609250nyg,was,GranRy01,rush_att,0,,,,,
player,201609250nyg,was,GranRy01,rush_yds,0,,,,,
player,201609250nyg,was,GranRy01,rush_td,0,,,,,
player,201609250nyg,was,GranRy01,rush_long,0,,,,,
player,201609250nyg,was,GranRy01,targets,1,,,,,
player,201609250nyg,was,GranRy01,rec,0,,,,,
player,201609250nyg,was,GranRy01,rec_yds,0,,,,,
player,201609250nyg,was,GranRy01,rec_td,0,,,,,
player,201609250nyg,was,GranRy01,rec_long,0,,,,,
player,201609250nyg,was,GranRy01,fumbles,0,,,,,
player,201609250nyg,was,GranRy01,fumbles_lost,0,,,,,
player,201609250nyg,nyg,MannEl00,pass_cmp,25,,,,,
player,201609250nyg,nyg,MannEl00,pass_att,38,,,,,
player,201609250nyg,nyg,MannEl00,pass_yds,350,,,,,
player,201609250nyg,nyg,MannEl00,pass_td,1,,,,,
player,201609250nyg,nyg,MannEl00,pass_int,2,,,,,
player,201609250nyg,nyg,MannEl00,pass_sacked,2,,,,,
player,201609250nyg,nyg,MannEl00,pass_sacked_yds,13,,,,,
player,201609250nyg,nyg,MannEl00,pass_long,37,,,,,
player,201609250nyg,nyg,MannEl00,pass_rating,82.1,,,,,
player,201609250nyg,nyg,MannEl00,rush_att,0,,,,,
player,201609250nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201609250nyg,nyg,MannEl00,rush_td,0,,,,,
player,201609250nyg,nyg,MannEl00,rush_long,0,,,,,
player,201609250nyg,nyg,MannEl00,targets,0,,,,,
player,201609250nyg,nyg,MannEl00,rec,0,,,,,
player,201609250nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201609250nyg,nyg,MannEl00,rec_td,0,,,,,
player,201609250nyg,nyg,MannEl00,rec_long,0,,,,,
player,201609250nyg,nyg,MannEl00,fumbles,2,,,,,
player,201609250nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_cmp,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_att,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_yds,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_td,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_int,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_sacked,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_sacked_yds,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_long,0,,,,,
player,201609250nyg,nyg,VereSh00,pass_rating,,,,,,
player,201609250nyg,nyg,VereSh00,rush_att,11,,,,,
player,201609250nyg,nyg,VereSh00,rush_yds,67,,,,,
player,201609250nyg,nyg,VereSh00,rush_td,1,,,,,
player,201609250nyg,nyg,VereSh00,rush_long,25,,,,,
player,201609250nyg,nyg,VereSh00,targets,5,,,,,
player,201609250nyg,nyg,VereSh00,rec,2,,,,,
player,201609250nyg,nyg,VereSh00,rec_yds,28,,,,,
player,201609250nyg,nyg,VereSh00,rec_td,0,,,,,
player,201609250nyg,nyg,VereSh00,rec_long,16,,,,,
player,201609250nyg,nyg,VereSh00,fumbles,1,,,,,
player,201609250nyg,nyg,VereSh00,fumbles_lost,1,,,,,
player,201609250nyg,nyg,DarkOr00,pass_cmp,0,,,,,
player,201609250nyg,nyg,DarkOr00,pass_att,0,,,,,
player,201609250nyg,nyg,DarkOr00,pass_yds,0,,,,,
player,201609250nyg,nyg,DarkOr00,pass_td,0,,,,,
player,201609250nyg,nyg,DarkOr00,pass_int,0,,,,,
player,201609250nyg,nyg,DarkOr00,pass_sacked,0,,,,,
player,201609250nyg,nyg,DarkOr00,pass_sacked_yds,0,,,,,
player,201609250nyg,nyg,DarkOr00,pass_long,0,,,,,
player,201609250nyg,nyg,DarkOr00,pass_rating,,,,,,
player,201609250nyg,nyg,DarkOr00,rush_att,10,,,,,
player,201609250nyg,nyg,DarkOr00,rush_yds,53,,,,,
player,201609250nyg,nyg,DarkOr00,rush_td,1,,,,,
player,201609250nyg,nyg,DarkOr00,rush_long,15,,,,,
player,201609250nyg,nyg,DarkOr00,targets,1,,,,,
player,201609250nyg,nyg,DarkOr00,rec,1,,,,,
player,201609250nyg,nyg,DarkOr00,rec_yds,9,,,,,
player,201609250nyg,nyg,DarkOr00,rec_td,0,,,,,
player,201609250nyg,nyg,DarkOr00,rec_long,9,,,,,
player,201609250nyg,nyg,DarkOr00,fumbles,0,,,,,
player,201609250nyg,nyg,DarkOr00,fumbles_lost,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_cmp,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_att,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_yds,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_td,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_int,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_sacked,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_long,0,,,,,
player,201609250nyg,nyg,BeckOd00,pass_rating,,,,,,
player,201609250nyg,nyg,BeckOd00,rush_att,0,,,,,
player,201609250nyg,nyg,BeckOd00,rush_yds,0,,,,,
player,201609250nyg,nyg,BeckOd00,rush_td,0,,,,,
player,201609250nyg,nyg,BeckOd00,rush_long,0,,,,,
player,201609250nyg,nyg,BeckOd00,targets,11,,,,,
player,201609250nyg,nyg,BeckOd00,rec,7,,,,,
player,201609250nyg,nyg,BeckOd00,rec_yds,121,,,,,
player,201609250nyg,nyg,BeckOd00,rec_td,0,,,,,
player,201609250nyg,nyg,BeckOd00,rec_long,26,,,,,
player,201609250nyg,nyg,BeckOd00,fumbles,0,,,,,
player,201609250nyg,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_cmp,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_att,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_yds,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_td,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_int,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_sacked,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_long,0,,,,,
player,201609250nyg,nyg,ShepSt00,pass_rating,,,,,,
player,201609250nyg,nyg,ShepSt00,rush_att,0,,,,,
player,201609250nyg,nyg,ShepSt00,rush_yds,0,,,,,
player,201609250nyg,nyg,ShepSt00,rush_td,0,,,,,
player,201609250nyg,nyg,ShepSt00,rush_long,0,,,,,
player,201609250nyg,nyg,ShepSt00,targets,7,,,,,
player,201609250nyg,nyg,ShepSt00,rec,5,,,,,
player,201609250nyg,nyg,ShepSt00,rec_yds,73,,,,,
player,201609250nyg,nyg,ShepSt00,rec_td,1,,,,,
player,201609250nyg,nyg,ShepSt00,rec_long,23,,,,,
player,201609250nyg,nyg,ShepSt00,fumbles,0,,,,,
player,201609250nyg,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_cmp,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_att,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_yds,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_td,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_int,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_sacked,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_long,0,,,,,
player,201609250nyg,nyg,CruzVi00,pass_rating,,,,,,
player,201609250nyg,nyg,CruzVi00,rush_att,0,,,,,
player,201609250nyg,nyg,CruzVi00,rush_yds,0,,,,,
player,201609250nyg,nyg,CruzVi00,rush_td,0,,,,,
player,201609250nyg,nyg,CruzVi00,rush_long,0,,,,,
player,201609250nyg,nyg,CruzVi00,targets,3,,,,,
player,201609250nyg,nyg,CruzVi00,rec,3,,,,,
player,201609250nyg,nyg,CruzVi00,rec_yds,70,,,,,
player,201609250nyg,nyg,CruzVi00,rec_td,0,,,,,
player,201609250nyg,nyg,CruzVi00,rec_long,37,,,,,
player,201609250nyg,nyg,CruzVi00,fumbles,0,,,,,
player,201609250nyg,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_cmp,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_att,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_yds,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_td,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_int,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_sacked,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_sacked_yds,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_long,0,,,,,
player,201609250nyg,nyg,RainBo00,pass_rating,,,,,,
player,201609250nyg,nyg,RainBo00,rush_att,0,,,,,
player,201609250nyg,nyg,RainBo00,rush_yds,0,,,,,
player,201609250nyg,nyg,RainBo00,rush_td,0,,,,,
player,201609250nyg,nyg,RainBo00,rush_long,0,,,,,
player,201609250nyg,nyg,RainBo00,targets,2,,,,,
player,201609250nyg,nyg,RainBo00,rec,1,,,,,
player,201609250nyg,nyg,RainBo00,rec_yds,24,,,,,
player,201609250nyg,nyg,RainBo00,rec_td,0,,,,,
player,201609250nyg,nyg,RainBo00,rec_long,24,,,,,
player,201609250nyg,nyg,RainBo00,fumbles,0,,,,,
player,201609250nyg,nyg,RainBo00,fumbles_lost,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_cmp,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_att,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_yds,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_td,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_int,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_sacked,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_sacked_yds,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_long,0,,,,,
player,201609250nyg,nyg,TyexWi00,pass_rating,,,,,,
player,201609250nyg,nyg,TyexWi00,rush_att,0,,,,,
player,201609250nyg,nyg,TyexWi00,rush_yds,0,,,,,
player,201609250nyg,nyg,TyexWi00,rush_td,0,,,,,
player,201609250nyg,nyg,TyexWi00,rush_long,0,,,,,
player,201609250nyg,nyg,TyexWi00,targets,5,,,,,
player,201609250nyg,nyg,TyexWi00,rec,3,,,,,
player,201609250nyg,nyg,TyexWi00,rec_yds,14,,,,,
player,201609250nyg,nyg,TyexWi00,rec_td,0,,,,,
player,201609250nyg,nyg,TyexWi00,rec_long,6,,,,,
player,201609250nyg,nyg,TyexWi00,fumbles,0,,,,,
player,201609250nyg,nyg,TyexWi00,fumbles_lost,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_cmp,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_att,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_yds,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_td,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_int,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_sacked,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_long,0,,,,,
player,201609250nyg,nyg,DonnLa00,pass_rating,,,,,,
player,201609250nyg,nyg,DonnLa00,rush_att,0,,,,,
player,201609250nyg,nyg,DonnLa00,rush_yds,0,,,,,
player,201609250nyg,nyg,DonnLa00,rush_td,0,,,,,
player,201609250nyg,nyg,DonnLa00,rush_long,0,,,,,
player,201609250nyg,nyg,DonnLa00,targets,4,,,,,
player,201609250nyg,nyg,DonnLa00,rec,3,,,,,
player,201609250nyg,nyg,DonnLa00,rec_yds,11,,,,,
player,201609250nyg,nyg,DonnLa00,rec_td,0,,,,,
player,201609250nyg,nyg,DonnLa00,rec_long,6,,,,,
player,201609250nyg,nyg,DonnLa00,fumbles,0,,,,,
player,201609250nyg,nyg,DonnLa00,fumbles_lost,0,,,,,
player,201609250nyg,was,CravSu00,def_int,1,,,,,
player,201609250nyg,was,CravSu00,def_int_yds,2,,,,,
player,201609250nyg,was,CravSu00,def_int_td,0,,,,,
player,201609250nyg,was,CravSu00,def_int_long,2,,,,,
player,201609250nyg,was,CravSu00,pass_defended,2,,,,,
player,201609250nyg,was,CravSu00,sacks,0.0,,,,,
player,201609250nyg,was,CravSu00,tackles_combined,3,,,,,
player,201609250nyg,was,CravSu00,tackles_solo,1,,,,,
player,201609250nyg,was,CravSu00,tackles_assists,2,,,,,
player,201609250nyg,was,CravSu00,tackles_loss,0,,,,,
player,201609250nyg,was,CravSu00,qb_hits,0,,,,,
player,201609250nyg,was,CravSu00,fumbles_rec,0,,,,,
player,201609250nyg,was,CravSu00,fumbles_rec_yds,0,,,,,
player,201609250nyg,was,CravSu00,fumbles_rec_td,0,,,,,
player,201609250nyg,was,CravSu00,fumbles_forced,0,,,,,
player,201609250nyg,was,DunbQu00,def_int,1,,,,,
player,201609250nyg,was,DunbQu00,def_int_yds,,,,,,
player,201609250nyg,was,DunbQu00,def_int_td,0,,,,,
player,201609250nyg,was,DunbQu00,def_int_long,0,,,,,
player,201609250nyg,was,DunbQu00,pass_defended,1,,,,,
player,201609250nyg,was,DunbQu00,sacks,0.0,,,,,
player,201609250nyg,was,DunbQu00,tackles_combined,3,,,,,
