game,2016,13,20161204,201612040chi,sfo,"San Francisco 49ers",6,chi,"Chicago Bears",26
player,201612040chi,sfo,DorsGl99,fumbles_forced,0,,,,,
player,201612040chi,sfo,BethAn20,def_int,0,,,,,
player,201612040chi,sfo,BethAn20,def_int_yds,0,,,,,
player,201612040chi,sfo,BethAn20,def_int_td,0,,,,,
player,201612040chi,sfo,BethAn20,def_int_long,0,,,,,
player,201612040chi,sfo,BethAn20,pass_defended,0,,,,,
player,201612040chi,sfo,BethAn20,sacks,0.0,,,,,
player,201612040chi,sfo,BethAn20,tackles_combined,5,,,,,
player,201612040chi,sfo,BethAn20,tackles_solo,4,,,,,
player,201612040chi,sfo,BethAn20,tackles_assists,1,,,,,
player,201612040chi,sfo,BethAn20,tackles_loss,0,,,,,
player,201612040chi,sfo,BethAn20,qb_hits,0,,,,,
player,201612040chi,sfo,BethAn20,fumbles_rec,0,,,,,
player,201612040chi,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,BethAn20,fumbles_forced,0,,,,,
player,201612040chi,sfo,BuckDe00,def_int,0,,,,,
player,201612040chi,sfo,BuckDe00,def_int_yds,0,,,,,
player,201612040chi,sfo,BuckDe00,def_int_td,0,,,,,
player,201612040chi,sfo,BuckDe00,def_int_long,0,,,,,
player,201612040chi,sfo,BuckDe00,pass_defended,0,,,,,
player,201612040chi,sfo,BuckDe00,sacks,0.0,,,,,
player,201612040chi,sfo,BuckDe00,tackles_combined,5,,,,,
player,201612040chi,sfo,BuckDe00,tackles_solo,4,,,,,
player,201612040chi,sfo,BuckDe00,tackles_assists,1,,,,,
player,201612040chi,sfo,BuckDe00,tackles_loss,0,,,,,
player,201612040chi,sfo,BuckDe00,qb_hits,1,,,,,
player,201612040chi,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201612040chi,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201612040chi,sfo,HodgGe00,def_int,0,,,,,
player,201612040chi,sfo,HodgGe00,def_int_yds,0,,,,,
player,201612040chi,sfo,HodgGe00,def_int_td,0,,,,,
player,201612040chi,sfo,HodgGe00,def_int_long,0,,,,,
player,201612040chi,sfo,HodgGe00,pass_defended,0,,,,,
player,201612040chi,sfo,HodgGe00,sacks,0.0,,,,,
player,201612040chi,sfo,HodgGe00,tackles_combined,4,,,,,
player,201612040chi,sfo,HodgGe00,tackles_solo,4,,,,,
player,201612040chi,sfo,HodgGe00,tackles_assists,0,,,,,
player,201612040chi,sfo,HodgGe00,tackles_loss,0,,,,,
player,201612040chi,sfo,HodgGe00,qb_hits,0,,,,,
player,201612040chi,sfo,HodgGe00,fumbles_rec,0,,,,,
player,201612040chi,sfo,HodgGe00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,HodgGe00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,HodgGe00,fumbles_forced,0,,,,,
player,201612040chi,sfo,TartJa00,def_int,0,,,,,
player,201612040chi,sfo,TartJa00,def_int_yds,0,,,,,
player,201612040chi,sfo,TartJa00,def_int_td,0,,,,,
player,201612040chi,sfo,TartJa00,def_int_long,0,,,,,
player,201612040chi,sfo,TartJa00,pass_defended,0,,,,,
player,201612040chi,sfo,TartJa00,sacks,0.0,,,,,
player,201612040chi,sfo,TartJa00,tackles_combined,4,,,,,
player,201612040chi,sfo,TartJa00,tackles_solo,3,,,,,
player,201612040chi,sfo,TartJa00,tackles_assists,1,,,,,
player,201612040chi,sfo,TartJa00,tackles_loss,0,,,,,
player,201612040chi,sfo,TartJa00,qb_hits,0,,,,,
player,201612040chi,sfo,TartJa00,fumbles_rec,0,,,,,
player,201612040chi,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,TartJa00,fumbles_forced,0,,,,,
player,201612040chi,sfo,WardJi01,def_int,0,,,,,
player,201612040chi,sfo,WardJi01,def_int_yds,0,,,,,
player,201612040chi,sfo,WardJi01,def_int_td,0,,,,,
player,201612040chi,sfo,WardJi01,def_int_long,0,,,,,
player,201612040chi,sfo,WardJi01,pass_defended,0,,,,,
player,201612040chi,sfo,WardJi01,sacks,0.0,,,,,
player,201612040chi,sfo,WardJi01,tackles_combined,4,,,,,
player,201612040chi,sfo,WardJi01,tackles_solo,4,,,,,
player,201612040chi,sfo,WardJi01,tackles_assists,0,,,,,
player,201612040chi,sfo,WardJi01,tackles_loss,0,,,,,
player,201612040chi,sfo,WardJi01,qb_hits,0,,,,,
player,201612040chi,sfo,WardJi01,fumbles_rec,1,,,,,
player,201612040chi,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,WardJi01,fumbles_forced,1,,,,,
player,201612040chi,sfo,BrocTr00,def_int,0,,,,,
player,201612040chi,sfo,BrocTr00,def_int_yds,0,,,,,
player,201612040chi,sfo,BrocTr00,def_int_td,0,,,,,
player,201612040chi,sfo,BrocTr00,def_int_long,0,,,,,
player,201612040chi,sfo,BrocTr00,pass_defended,0,,,,,
player,201612040chi,sfo,BrocTr00,sacks,0.0,,,,,
player,201612040chi,sfo,BrocTr00,tackles_combined,3,,,,,
player,201612040chi,sfo,BrocTr00,tackles_solo,3,,,,,
player,201612040chi,sfo,BrocTr00,tackles_assists,0,,,,,
player,201612040chi,sfo,BrocTr00,tackles_loss,0,,,,,
player,201612040chi,sfo,BrocTr00,qb_hits,0,,,,,
player,201612040chi,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201612040chi,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201612040chi,sfo,JoneCh04,def_int,0,,,,,
player,201612040chi,sfo,JoneCh04,def_int_yds,0,,,,,
player,201612040chi,sfo,JoneCh04,def_int_td,0,,,,,
player,201612040chi,sfo,JoneCh04,def_int_long,0,,,,,
player,201612040chi,sfo,JoneCh04,pass_defended,0,,,,,
player,201612040chi,sfo,JoneCh04,sacks,0.0,,,,,
player,201612040chi,sfo,JoneCh04,tackles_combined,2,,,,,
player,201612040chi,sfo,JoneCh04,tackles_solo,1,,,,,
player,201612040chi,sfo,JoneCh04,tackles_assists,1,,,,,
player,201612040chi,sfo,JoneCh04,tackles_loss,0,,,,,
player,201612040chi,sfo,JoneCh04,qb_hits,0,,,,,
player,201612040chi,sfo,JoneCh04,fumbles_rec,0,,,,,
player,201612040chi,sfo,JoneCh04,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,JoneCh04,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,JoneCh04,fumbles_forced,0,,,,,
player,201612040chi,sfo,WilhMi00,def_int,0,,,,,
player,201612040chi,sfo,WilhMi00,def_int_yds,0,,,,,
player,201612040chi,sfo,WilhMi00,def_int_td,0,,,,,
player,201612040chi,sfo,WilhMi00,def_int_long,0,,,,,
player,201612040chi,sfo,WilhMi00,pass_defended,0,,,,,
player,201612040chi,sfo,WilhMi00,sacks,0.0,,,,,
player,201612040chi,sfo,WilhMi00,tackles_combined,2,,,,,
player,201612040chi,sfo,WilhMi00,tackles_solo,2,,,,,
player,201612040chi,sfo,WilhMi00,tackles_assists,0,,,,,
player,201612040chi,sfo,WilhMi00,tackles_loss,0,,,,,
player,201612040chi,sfo,WilhMi00,qb_hits,0,,,,,
player,201612040chi,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201612040chi,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201612040chi,sfo,BallMa00,def_int,0,,,,,
player,201612040chi,sfo,BallMa00,def_int_yds,0,,,,,
player,201612040chi,sfo,BallMa00,def_int_td,0,,,,,
player,201612040chi,sfo,BallMa00,def_int_long,0,,,,,
player,201612040chi,sfo,BallMa00,pass_defended,0,,,,,
player,201612040chi,sfo,BallMa00,sacks,0.0,,,,,
player,201612040chi,sfo,BallMa00,tackles_combined,1,,,,,
player,201612040chi,sfo,BallMa00,tackles_solo,1,,,,,
player,201612040chi,sfo,BallMa00,tackles_assists,0,,,,,
player,201612040chi,sfo,BallMa00,tackles_loss,0,,,,,
player,201612040chi,sfo,BallMa00,qb_hits,0,,,,,
player,201612040chi,sfo,BallMa00,fumbles_rec,0,,,,,
player,201612040chi,sfo,BallMa00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,BallMa00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,BallMa00,fumbles_forced,0,,,,,
player,201612040chi,sfo,BurbAa00,def_int,0,,,,,
player,201612040chi,sfo,BurbAa00,def_int_yds,0,,,,,
player,201612040chi,sfo,BurbAa00,def_int_td,0,,,,,
player,201612040chi,sfo,BurbAa00,def_int_long,0,,,,,
player,201612040chi,sfo,BurbAa00,pass_defended,0,,,,,
player,201612040chi,sfo,BurbAa00,sacks,0.0,,,,,
player,201612040chi,sfo,BurbAa00,tackles_combined,1,,,,,
player,201612040chi,sfo,BurbAa00,tackles_solo,1,,,,,
player,201612040chi,sfo,BurbAa00,tackles_assists,0,,,,,
player,201612040chi,sfo,BurbAa00,tackles_loss,0,,,,,
player,201612040chi,sfo,BurbAa00,qb_hits,0,,,,,
player,201612040chi,sfo,BurbAa00,fumbles_rec,0,,,,,
player,201612040chi,sfo,BurbAa00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,BurbAa00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,BurbAa00,fumbles_forced,0,,,,,
player,201612040chi,sfo,DialQu00,def_int,0,,,,,
player,201612040chi,sfo,DialQu00,def_int_yds,0,,,,,
player,201612040chi,sfo,DialQu00,def_int_td,0,,,,,
player,201612040chi,sfo,DialQu00,def_int_long,0,,,,,
player,201612040chi,sfo,DialQu00,pass_defended,0,,,,,
player,201612040chi,sfo,DialQu00,sacks,0.0,,,,,
player,201612040chi,sfo,DialQu00,tackles_combined,1,,,,,
player,201612040chi,sfo,DialQu00,tackles_solo,1,,,,,
player,201612040chi,sfo,DialQu00,tackles_assists,0,,,,,
player,201612040chi,sfo,DialQu00,tackles_loss,0,,,,,
player,201612040chi,sfo,DialQu00,qb_hits,0,,,,,
player,201612040chi,sfo,DialQu00,fumbles_rec,0,,,,,
player,201612040chi,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,DialQu00,fumbles_forced,0,,,,,
player,201612040chi,sfo,HaroEl00,def_int,0,,,,,
player,201612040chi,sfo,HaroEl00,def_int_yds,0,,,,,
player,201612040chi,sfo,HaroEl00,def_int_td,0,,,,,
player,201612040chi,sfo,HaroEl00,def_int_long,0,,,,,
player,201612040chi,sfo,HaroEl00,pass_defended,0,,,,,
player,201612040chi,sfo,HaroEl00,sacks,0.0,,,,,
player,201612040chi,sfo,HaroEl00,tackles_combined,1,,,,,
player,201612040chi,sfo,HaroEl00,tackles_solo,1,,,,,
player,201612040chi,sfo,HaroEl00,tackles_assists,0,,,,,
player,201612040chi,sfo,HaroEl00,tackles_loss,1,,,,,
player,201612040chi,sfo,HaroEl00,qb_hits,0,,,,,
player,201612040chi,sfo,HaroEl00,fumbles_rec,0,,,,,
player,201612040chi,sfo,HaroEl00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,HaroEl00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,HaroEl00,fumbles_forced,0,,,,,
player,201612040chi,sfo,NelsKy00,def_int,0,,,,,
player,201612040chi,sfo,NelsKy00,def_int_yds,0,,,,,
player,201612040chi,sfo,NelsKy00,def_int_td,0,,,,,
player,201612040chi,sfo,NelsKy00,def_int_long,0,,,,,
player,201612040chi,sfo,NelsKy00,pass_defended,0,,,,,
player,201612040chi,sfo,NelsKy00,sacks,0.0,,,,,
player,201612040chi,sfo,NelsKy00,tackles_combined,1,,,,,
player,201612040chi,sfo,NelsKy00,tackles_solo,1,,,,,
player,201612040chi,sfo,NelsKy00,tackles_assists,0,,,,,
player,201612040chi,sfo,NelsKy00,tackles_loss,0,,,,,
player,201612040chi,sfo,NelsKy00,qb_hits,0,,,,,
player,201612040chi,sfo,NelsKy00,fumbles_rec,0,,,,,
player,201612040chi,sfo,NelsKy00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,NelsKy00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,NelsKy00,fumbles_forced,0,,,,,
player,201612040chi,sfo,RobiRa00,def_int,0,,,,,
player,201612040chi,sfo,RobiRa00,def_int_yds,0,,,,,
player,201612040chi,sfo,RobiRa00,def_int_td,0,,,,,
player,201612040chi,sfo,RobiRa00,def_int_long,0,,,,,
player,201612040chi,sfo,RobiRa00,pass_defended,1,,,,,
player,201612040chi,sfo,RobiRa00,sacks,0.0,,,,,
player,201612040chi,sfo,RobiRa00,tackles_combined,1,,,,,
player,201612040chi,sfo,RobiRa00,tackles_solo,1,,,,,
player,201612040chi,sfo,RobiRa00,tackles_assists,0,,,,,
player,201612040chi,sfo,RobiRa00,tackles_loss,0,,,,,
player,201612040chi,sfo,RobiRa00,qb_hits,0,,,,,
player,201612040chi,sfo,RobiRa00,fumbles_rec,0,,,,,
player,201612040chi,sfo,RobiRa00,fumbles_rec_yds,0,,,,,
player,201612040chi,sfo,RobiRa00,fumbles_rec_td,0,,,,,
player,201612040chi,sfo,RobiRa00,fumbles_forced,0,,,,,
player,201612040chi,chi,HickAk00,def_int,0,,,,,
player,201612040chi,chi,HickAk00,def_int_yds,0,,,,,
player,201612040chi,chi,HickAk00,def_int_td,0,,,,,
player,201612040chi,chi,HickAk00,def_int_long,0,,,,,
player,201612040chi,chi,HickAk00,pass_defended,0,,,,,
player,201612040chi,chi,HickAk00,sacks,2.0,,,,,
player,201612040chi,chi,HickAk00,tackles_combined,10,,,,,
player,201612040chi,chi,HickAk00,tackles_solo,8,,,,,
player,201612040chi,chi,HickAk00,tackles_assists,2,,,,,
player,201612040chi,chi,HickAk00,tackles_loss,2,,,,,
player,201612040chi,chi,HickAk00,qb_hits,2,,,,,
player,201612040chi,chi,HickAk00,fumbles_rec,0,,,,,
player,201612040chi,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,HickAk00,fumbles_forced,1,,,,,
player,201612040chi,chi,FloyLe00,def_int,0,,,,,
player,201612040chi,chi,FloyLe00,def_int_yds,0,,,,,
player,201612040chi,chi,FloyLe00,def_int_td,0,,,,,
player,201612040chi,chi,FloyLe00,def_int_long,0,,,,,
player,201612040chi,chi,FloyLe00,pass_defended,0,,,,,
player,201612040chi,chi,FloyLe00,sacks,2.0,,,,,
player,201612040chi,chi,FloyLe00,tackles_combined,4,,,,,
player,201612040chi,chi,FloyLe00,tackles_solo,4,,,,,
player,201612040chi,chi,FloyLe00,tackles_assists,0,,,,,
player,201612040chi,chi,FloyLe00,tackles_loss,1,,,,,
player,201612040chi,chi,FloyLe00,qb_hits,1,,,,,
player,201612040chi,chi,FloyLe00,fumbles_rec,0,,,,,
player,201612040chi,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,FloyLe00,fumbles_forced,0,,,,,
player,201612040chi,chi,GoldEd00,def_int,0,,,,,
player,201612040chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201612040chi,chi,GoldEd00,def_int_td,0,,,,,
player,201612040chi,chi,GoldEd00,def_int_long,0,,,,,
player,201612040chi,chi,GoldEd00,pass_defended,0,,,,,
player,201612040chi,chi,GoldEd00,sacks,1.0,,,,,
player,201612040chi,chi,GoldEd00,tackles_combined,2,,,,,
player,201612040chi,chi,GoldEd00,tackles_solo,2,,,,,
player,201612040chi,chi,GoldEd00,tackles_assists,0,,,,,
player,201612040chi,chi,GoldEd00,tackles_loss,1,,,,,
player,201612040chi,chi,GoldEd00,qb_hits,1,,,,,
player,201612040chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201612040chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201612040chi,chi,YounWi99,def_int,0,,,,,
player,201612040chi,chi,YounWi99,def_int_yds,0,,,,,
player,201612040chi,chi,YounWi99,def_int_td,0,,,,,
player,201612040chi,chi,YounWi99,def_int_long,0,,,,,
player,201612040chi,chi,YounWi99,pass_defended,0,,,,,
player,201612040chi,chi,YounWi99,sacks,1.0,,,,,
player,201612040chi,chi,YounWi99,tackles_combined,1,,,,,
player,201612040chi,chi,YounWi99,tackles_solo,1,,,,,
player,201612040chi,chi,YounWi99,tackles_assists,0,,,,,
player,201612040chi,chi,YounWi99,tackles_loss,1,,,,,
player,201612040chi,chi,YounWi99,qb_hits,1,,,,,
player,201612040chi,chi,YounWi99,fumbles_rec,0,,,,,
player,201612040chi,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201612040chi,chi,YounWi99,fumbles_forced,0,,,,,
player,201612040chi,chi,JoneHa02,def_int,0,,,,,
player,201612040chi,chi,JoneHa02,def_int_yds,0,,,,,
player,201612040chi,chi,JoneHa02,def_int_td,0,,,,,
player,201612040chi,chi,JoneHa02,def_int_long,0,,,,,
player,201612040chi,chi,JoneHa02,pass_defended,0,,,,,
player,201612040chi,chi,JoneHa02,sacks,0.0,,,,,
player,201612040chi,chi,JoneHa02,tackles_combined,9,,,,,
player,201612040chi,chi,JoneHa02,tackles_solo,7,,,,,
player,201612040chi,chi,JoneHa02,tackles_assists,2,,,,,
player,201612040chi,chi,JoneHa02,tackles_loss,1,,,,,
player,201612040chi,chi,JoneHa02,qb_hits,0,,,,,
player,201612040chi,chi,JoneHa02,fumbles_rec,0,,,,,
player,201612040chi,chi,JoneHa02,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,JoneHa02,fumbles_rec_td,0,,,,,
player,201612040chi,chi,JoneHa02,fumbles_forced,0,,,,,
player,201612040chi,chi,KwiaNi00,def_int,0,,,,,
player,201612040chi,chi,KwiaNi00,def_int_yds,0,,,,,
player,201612040chi,chi,KwiaNi00,def_int_td,0,,,,,
player,201612040chi,chi,KwiaNi00,def_int_long,0,,,,,
player,201612040chi,chi,KwiaNi00,pass_defended,2,,,,,
player,201612040chi,chi,KwiaNi00,sacks,0.0,,,,,
player,201612040chi,chi,KwiaNi00,tackles_combined,9,,,,,
player,201612040chi,chi,KwiaNi00,tackles_solo,9,,,,,
player,201612040chi,chi,KwiaNi00,tackles_assists,0,,,,,
player,201612040chi,chi,KwiaNi00,tackles_loss,2,,,,,
player,201612040chi,chi,KwiaNi00,qb_hits,0,,,,,
player,201612040chi,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201612040chi,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201612040chi,chi,LeBlCr01,def_int,0,,,,,
player,201612040chi,chi,LeBlCr01,def_int_yds,0,,,,,
player,201612040chi,chi,LeBlCr01,def_int_td,0,,,,,
player,201612040chi,chi,LeBlCr01,def_int_long,0,,,,,
player,201612040chi,chi,LeBlCr01,pass_defended,0,,,,,
player,201612040chi,chi,LeBlCr01,sacks,0.0,,,,,
player,201612040chi,chi,LeBlCr01,tackles_combined,3,,,,,
player,201612040chi,chi,LeBlCr01,tackles_solo,3,,,,,
player,201612040chi,chi,LeBlCr01,tackles_assists,0,,,,,
player,201612040chi,chi,LeBlCr01,tackles_loss,0,,,,,
player,201612040chi,chi,LeBlCr01,qb_hits,0,,,,,
player,201612040chi,chi,LeBlCr01,fumbles_rec,0,,,,,
player,201612040chi,chi,LeBlCr01,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,LeBlCr01,fumbles_rec_td,0,,,,,
player,201612040chi,chi,LeBlCr01,fumbles_forced,0,,,,,
player,201612040chi,chi,TimuJo00,def_int,0,,,,,
player,201612040chi,chi,TimuJo00,def_int_yds,0,,,,,
player,201612040chi,chi,TimuJo00,def_int_td,0,,,,,
player,201612040chi,chi,TimuJo00,def_int_long,0,,,,,
player,201612040chi,chi,TimuJo00,pass_defended,1,,,,,
player,201612040chi,chi,TimuJo00,sacks,0.0,,,,,
player,201612040chi,chi,TimuJo00,tackles_combined,3,,,,,
player,201612040chi,chi,TimuJo00,tackles_solo,2,,,,,
player,201612040chi,chi,TimuJo00,tackles_assists,1,,,,,
player,201612040chi,chi,TimuJo00,tackles_loss,0,,,,,
player,201612040chi,chi,TimuJo00,qb_hits,0,,,,,
player,201612040chi,chi,TimuJo00,fumbles_rec,0,,,,,
player,201612040chi,chi,TimuJo00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,TimuJo00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,TimuJo00,fumbles_forced,0,,,,,
player,201612040chi,chi,BrauBe00,def_int,0,,,,,
player,201612040chi,chi,BrauBe00,def_int_yds,0,,,,,
player,201612040chi,chi,BrauBe00,def_int_td,0,,,,,
player,201612040chi,chi,BrauBe00,def_int_long,0,,,,,
player,201612040chi,chi,BrauBe00,pass_defended,0,,,,,
player,201612040chi,chi,BrauBe00,sacks,0.0,,,,,
player,201612040chi,chi,BrauBe00,tackles_combined,2,,,,,
player,201612040chi,chi,BrauBe00,tackles_solo,2,,,,,
player,201612040chi,chi,BrauBe00,tackles_assists,0,,,,,
player,201612040chi,chi,BrauBe00,tackles_loss,0,,,,,
player,201612040chi,chi,BrauBe00,qb_hits,0,,,,,
player,201612040chi,chi,BrauBe00,fumbles_rec,0,,,,,
player,201612040chi,chi,BrauBe00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,BrauBe00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,BrauBe00,fumbles_forced,0,,,,,
player,201612040chi,chi,BushDe00,def_int,0,,,,,
player,201612040chi,chi,BushDe00,def_int_yds,0,,,,,
player,201612040chi,chi,BushDe00,def_int_td,0,,,,,
player,201612040chi,chi,BushDe00,def_int_long,0,,,,,
player,201612040chi,chi,BushDe00,pass_defended,0,,,,,
player,201612040chi,chi,BushDe00,sacks,0.0,,,,,
player,201612040chi,chi,BushDe00,tackles_combined,2,,,,,
player,201612040chi,chi,BushDe00,tackles_solo,2,,,,,
player,201612040chi,chi,BushDe00,tackles_assists,0,,,,,
player,201612040chi,chi,BushDe00,tackles_loss,0,,,,,
player,201612040chi,chi,BushDe00,qb_hits,0,,,,,
player,201612040chi,chi,BushDe00,fumbles_rec,0,,,,,
player,201612040chi,chi,BushDe00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,BushDe00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,BushDe00,fumbles_forced,0,,,,,
player,201612040chi,chi,PortTr99,def_int,0,,,,,
player,201612040chi,chi,PortTr99,def_int_yds,0,,,,,
player,201612040chi,chi,PortTr99,def_int_td,0,,,,,
player,201612040chi,chi,PortTr99,def_int_long,0,,,,,
player,201612040chi,chi,PortTr99,pass_defended,0,,,,,
player,201612040chi,chi,PortTr99,sacks,0.0,,,,,
player,201612040chi,chi,PortTr99,tackles_combined,2,,,,,
player,201612040chi,chi,PortTr99,tackles_solo,2,,,,,
player,201612040chi,chi,PortTr99,tackles_assists,0,,,,,
player,201612040chi,chi,PortTr99,tackles_loss,0,,,,,
player,201612040chi,chi,PortTr99,qb_hits,0,,,,,
player,201612040chi,chi,PortTr99,fumbles_rec,0,,,,,
player,201612040chi,chi,PortTr99,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,PortTr99,fumbles_rec_td,0,,,,,
player,201612040chi,chi,PortTr99,fumbles_forced,0,,,,,
player,201612040chi,chi,WashCo00,def_int,0,,,,,
player,201612040chi,chi,WashCo00,def_int_yds,0,,,,,
player,201612040chi,chi,WashCo00,def_int_td,0,,,,,
player,201612040chi,chi,WashCo00,def_int_long,0,,,,,
player,201612040chi,chi,WashCo00,pass_defended,0,,,,,
player,201612040chi,chi,WashCo00,sacks,0.0,,,,,
player,201612040chi,chi,WashCo00,tackles_combined,2,,,,,
player,201612040chi,chi,WashCo00,tackles_solo,2,,,,,
player,201612040chi,chi,WashCo00,tackles_assists,0,,,,,
player,201612040chi,chi,WashCo00,tackles_loss,0,,,,,
player,201612040chi,chi,WashCo00,qb_hits,0,,,,,
player,201612040chi,chi,WashCo00,fumbles_rec,0,,,,,
player,201612040chi,chi,WashCo00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,WashCo00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,WashCo00,fumbles_forced,0,,,,,
player,201612040chi,chi,McMaSh99,def_int,0,,,,,
player,201612040chi,chi,McMaSh99,def_int_yds,0,,,,,
player,201612040chi,chi,McMaSh99,def_int_td,0,,,,,
player,201612040chi,chi,McMaSh99,def_int_long,0,,,,,
player,201612040chi,chi,McMaSh99,pass_defended,0,,,,,
player,201612040chi,chi,McMaSh99,sacks,0.0,,,,,
player,201612040chi,chi,McMaSh99,tackles_combined,1,,,,,
player,201612040chi,chi,McMaSh99,tackles_solo,1,,,,,
player,201612040chi,chi,McMaSh99,tackles_assists,0,,,,,
player,201612040chi,chi,McMaSh99,tackles_loss,0,,,,,
player,201612040chi,chi,McMaSh99,qb_hits,0,,,,,
player,201612040chi,chi,McMaSh99,fumbles_rec,0,,,,,
player,201612040chi,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201612040chi,chi,McMaSh99,fumbles_forced,0,,,,,
player,201612040chi,chi,ProsCh00,def_int,0,,,,,
player,201612040chi,chi,ProsCh00,def_int_yds,0,,,,,
player,201612040chi,chi,ProsCh00,def_int_td,0,,,,,
player,201612040chi,chi,ProsCh00,def_int_long,0,,,,,
player,201612040chi,chi,ProsCh00,pass_defended,0,,,,,
player,201612040chi,chi,ProsCh00,sacks,0.0,,,,,
player,201612040chi,chi,ProsCh00,tackles_combined,1,,,,,
player,201612040chi,chi,ProsCh00,tackles_solo,1,,,,,
player,201612040chi,chi,ProsCh00,tackles_assists,0,,,,,
player,201612040chi,chi,ProsCh00,tackles_loss,0,,,,,
player,201612040chi,chi,ProsCh00,qb_hits,0,,,,,
player,201612040chi,chi,ProsCh00,fumbles_rec,0,,,,,
player,201612040chi,chi,ProsCh00,fumbles_rec_yds,0,,,,,
player,201612040chi,chi,ProsCh00,fumbles_rec_td,0,,,,,
player,201612040chi,chi,ProsCh00,fumbles_forced,0,,,,,
player,201612040chi,chi,ThomDe04,def_int,0,,,,,
player,201612040chi,chi,ThomDe04,def_int_yds,,,,,,
player,201612040chi,chi,ThomDe04,def_int_td,0,,,,,
player,201612040chi,chi,ThomDe04,def_int_long,0,,,,,
player,201612040chi,chi,ThomDe04,pass_defended,0,,,,,
player,201612040chi,chi,ThomDe04,sacks,0.0,,,,,
player,201612040chi,chi,ThomDe04,tackles_combined,1,,,,,
player,201612040chi,chi,ThomDe04,tackles_solo,1,,,,,
player,201612040chi,chi,ThomDe04,tackles_assists,0,,,,,
player,201612040chi,chi,ThomDe04,tackles_loss,0,,,,,
player,201612040chi,chi,ThomDe04,qb_hits,0,,,,,
