game,2016,17,20170101,201701010mia,nwe,"New England Patriots",35,mia,"Miami Dolphins",14
team,201701010mia,nwe,First Downs,22,,,,,,
team,201701010mia,mia,First Downs,16,,,,,,
team,201701010mia,nwe,Rush-Yds-TDs,29-120-1,,,,,,
team,201701010mia,mia,Rush-Yds-TDs,23-75-0,,,,,,
team,201701010mia,nwe,Cmp-Att-Yd-TD-INT,25-34-276-3-0,,,,,,
team,201701010mia,mia,Cmp-Att-Yd-TD-INT,24-34-205-2-1,,,,,,
team,201701010mia,nwe,Sacked-Yards,0-0,,,,,,
team,201701010mia,mia,Sacked-Yards,0-0,,,,,,
team,201701010mia,nwe,Net Pass Yards,276,,,,,,
team,201701010mia,mia,Net Pass Yards,205,,,,,,
team,201701010mia,nwe,Total Yards,396,,,,,,
team,201701010mia,mia,Total Yards,280,,,,,,
team,201701010mia,nwe,Fumbles-Lost,0-0,,,,,,
team,201701010mia,mia,Fumbles-Lost,3-1,,,,,,
team,201701010mia,nwe,Turnovers,0,,,,,,
team,201701010mia,mia,Turnovers,2,,,,,,
team,201701010mia,nwe,Penalties-Yards,7-64,,,,,,
team,201701010mia,mia,Penalties-Yards,9-73,,,,,,
team,201701010mia,nwe,Third Down Conv.,7-12,,,,,,
team,201701010mia,mia,Third Down Conv.,7-12,,,,,,
team,201701010mia,nwe,Fourth Down Conv.,0-0,,,,,,
team,201701010mia,mia,Fourth Down Conv.,0-0,,,,,,
team,201701010mia,nwe,Time of Possession,31:22,,,,,,
team,201701010mia,mia,Time of Possession,28:38,,,,,,
player,201701010mia,nwe,BradTo00,pass_cmp,25,,,,,
player,201701010mia,nwe,BradTo00,pass_att,33,,,,,
player,201701010mia,nwe,BradTo00,pass_yds,276,,,,,
player,201701010mia,nwe,BradTo00,pass_td,3,,,,,
player,201701010mia,nwe,BradTo00,pass_int,0,,,,,
player,201701010mia,nwe,BradTo00,pass_sacked,0,,,,,
player,201701010mia,nwe,BradTo00,pass_sacked_yds,0,,,,,
player,201701010mia,nwe,BradTo00,pass_long,77,,,,,
player,201701010mia,nwe,BradTo00,pass_rating,130.4,,,,,
player,201701010mia,nwe,BradTo00,rush_att,1,,,,,
player,201701010mia,nwe,BradTo00,rush_yds,6,,,,,
player,201701010mia,nwe,BradTo00,rush_td,0,,,,,
player,201701010mia,nwe,BradTo00,rush_long,6,,,,,
player,201701010mia,nwe,BradTo00,targets,0,,,,,
player,201701010mia,nwe,BradTo00,rec,0,,,,,
player,201701010mia,nwe,BradTo00,rec_yds,0,,,,,
player,201701010mia,nwe,BradTo00,rec_td,0,,,,,
player,201701010mia,nwe,BradTo00,rec_long,0,,,,,
player,201701010mia,nwe,BradTo00,fumbles,0,,,,,
player,201701010mia,nwe,BradTo00,fumbles_lost,0,,,,,
player,201701010mia,nwe,GaroJi00,pass_cmp,0,,,,,
player,201701010mia,nwe,GaroJi00,pass_att,1,,,,,
player,201701010mia,nwe,GaroJi00,pass_yds,0,,,,,
player,201701010mia,nwe,GaroJi00,pass_td,0,,,,,
player,201701010mia,nwe,GaroJi00,pass_int,0,,,,,
player,201701010mia,nwe,GaroJi00,pass_sacked,0,,,,,
player,201701010mia,nwe,GaroJi00,pass_sacked_yds,0,,,,,
player,201701010mia,nwe,GaroJi00,pass_long,0,,,,,
player,201701010mia,nwe,GaroJi00,pass_rating,39.6,,,,,
player,201701010mia,nwe,GaroJi00,rush_att,0,,,,,
player,201701010mia,nwe,GaroJi00,rush_yds,0,,,,,
player,201701010mia,nwe,GaroJi00,rush_td,0,,,,,
player,201701010mia,nwe,GaroJi00,rush_long,0,,,,,
player,201701010mia,nwe,GaroJi00,targets,0,,,,,
player,201701010mia,nwe,GaroJi00,rec,0,,,,,
player,201701010mia,nwe,GaroJi00,rec_yds,0,,,,,
player,201701010mia,nwe,GaroJi00,rec_td,0,,,,,
player,201701010mia,nwe,GaroJi00,rec_long,0,,,,,
player,201701010mia,nwe,GaroJi00,fumbles,0,,,,,
player,201701010mia,nwe,GaroJi00,fumbles_lost,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_cmp,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_att,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_yds,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_td,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_int,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_sacked,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_sacked_yds,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_long,0,,,,,
player,201701010mia,nwe,BlouLe00,pass_rating,,,,,,
player,201701010mia,nwe,BlouLe00,rush_att,14,,,,,
player,201701010mia,nwe,BlouLe00,rush_yds,51,,,,,
player,201701010mia,nwe,BlouLe00,rush_td,1,,,,,
player,201701010mia,nwe,BlouLe00,rush_long,19,,,,,
player,201701010mia,nwe,BlouLe00,targets,0,,,,,
player,201701010mia,nwe,BlouLe00,rec,0,,,,,
player,201701010mia,nwe,BlouLe00,rec_yds,0,,,,,
player,201701010mia,nwe,BlouLe00,rec_td,0,,,,,
player,201701010mia,nwe,BlouLe00,rec_long,0,,,,,
player,201701010mia,nwe,BlouLe00,fumbles,0,,,,,
player,201701010mia,nwe,BlouLe00,fumbles_lost,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_cmp,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_att,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_yds,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_td,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_int,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_sacked,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_sacked_yds,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_long,0,,,,,
player,201701010mia,nwe,LewiDi00,pass_rating,,,,,,
player,201701010mia,nwe,LewiDi00,rush_att,11,,,,,
player,201701010mia,nwe,LewiDi00,rush_yds,48,,,,,
player,201701010mia,nwe,LewiDi00,rush_td,0,,,,,
player,201701010mia,nwe,LewiDi00,rush_long,12,,,,,
player,201701010mia,nwe,LewiDi00,targets,2,,,,,
player,201701010mia,nwe,LewiDi00,rec,2,,,,,
player,201701010mia,nwe,LewiDi00,rec_yds,4,,,,,
player,201701010mia,nwe,LewiDi00,rec_td,0,,,,,
player,201701010mia,nwe,LewiDi00,rec_long,4,,,,,
player,201701010mia,nwe,LewiDi00,fumbles,0,,,,,
player,201701010mia,nwe,LewiDi00,fumbles_lost,0,,,,,
player,201701010mia,nwe,WhitJa02,pass_cmp,0,,,,,
player,201701010mia,nwe,WhitJa02,pass_att,0,,,,,
player,201701010mia,nwe,WhitJa02,pass_yds,0,,,,,
player,201701010mia,nwe,WhitJa02,pass_td,0,,,,,
player,201701010mia,nwe,WhitJa02,pass_int,0,,,,,
player,201701010mia,nwe,WhitJa02,pass_sacked,0,,,,,
player,201701010mia,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201701010mia,nwe,WhitJa02,pass_long,0,,,,,
