game,2016,9,20161103,201611030tam,atl,"Atlanta Falcons",43,tam,"Tampa Bay Buccaneers",28
player,201611030tam,atl,RyanMa00,fumbles,2,,,,,
player,201611030tam,atl,RyanMa00,fumbles_lost,1,,,,,
player,201611030tam,atl,FreeDe00,pass_cmp,0,,,,,
player,201611030tam,atl,FreeDe00,pass_att,0,,,,,
player,201611030tam,atl,FreeDe00,pass_yds,0,,,,,
player,201611030tam,atl,FreeDe00,pass_td,0,,,,,
player,201611030tam,atl,FreeDe00,pass_int,0,,,,,
player,201611030tam,atl,FreeDe00,pass_sacked,0,,,,,
player,201611030tam,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,FreeDe00,pass_long,0,,,,,
player,201611030tam,atl,FreeDe00,pass_rating,,,,,,
player,201611030tam,atl,FreeDe00,rush_att,17,,,,,
player,201611030tam,atl,FreeDe00,rush_yds,77,,,,,
player,201611030tam,atl,FreeDe00,rush_td,0,,,,,
player,201611030tam,atl,FreeDe00,rush_long,20,,,,,
player,201611030tam,atl,FreeDe00,targets,2,,,,,
player,201611030tam,atl,FreeDe00,rec,2,,,,,
player,201611030tam,atl,FreeDe00,rec_yds,28,,,,,
player,201611030tam,atl,FreeDe00,rec_td,0,,,,,
player,201611030tam,atl,FreeDe00,rec_long,27,,,,,
player,201611030tam,atl,FreeDe00,fumbles,0,,,,,
player,201611030tam,atl,FreeDe00,fumbles_lost,0,,,,,
player,201611030tam,atl,WardTe00,pass_cmp,0,,,,,
player,201611030tam,atl,WardTe00,pass_att,0,,,,,
player,201611030tam,atl,WardTe00,pass_yds,0,,,,,
player,201611030tam,atl,WardTe00,pass_td,0,,,,,
player,201611030tam,atl,WardTe00,pass_int,0,,,,,
player,201611030tam,atl,WardTe00,pass_sacked,0,,,,,
player,201611030tam,atl,WardTe00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,WardTe00,pass_long,0,,,,,
player,201611030tam,atl,WardTe00,pass_rating,,,,,,
player,201611030tam,atl,WardTe00,rush_att,8,,,,,
player,201611030tam,atl,WardTe00,rush_yds,30,,,,,
player,201611030tam,atl,WardTe00,rush_td,0,,,,,
player,201611030tam,atl,WardTe00,rush_long,6,,,,,
player,201611030tam,atl,WardTe00,targets,0,,,,,
player,201611030tam,atl,WardTe00,rec,0,,,,,
player,201611030tam,atl,WardTe00,rec_yds,0,,,,,
player,201611030tam,atl,WardTe00,rec_td,0,,,,,
player,201611030tam,atl,WardTe00,rec_long,0,,,,,
player,201611030tam,atl,WardTe00,fumbles,0,,,,,
player,201611030tam,atl,WardTe00,fumbles_lost,0,,,,,
player,201611030tam,atl,GabrTa00,pass_cmp,0,,,,,
player,201611030tam,atl,GabrTa00,pass_att,0,,,,,
player,201611030tam,atl,GabrTa00,pass_yds,0,,,,,
player,201611030tam,atl,GabrTa00,pass_td,0,,,,,
player,201611030tam,atl,GabrTa00,pass_int,0,,,,,
player,201611030tam,atl,GabrTa00,pass_sacked,0,,,,,
player,201611030tam,atl,GabrTa00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,GabrTa00,pass_long,0,,,,,
player,201611030tam,atl,GabrTa00,pass_rating,,,,,,
player,201611030tam,atl,GabrTa00,rush_att,2,,,,,
player,201611030tam,atl,GabrTa00,rush_yds,24,,,,,
player,201611030tam,atl,GabrTa00,rush_td,1,,,,,
player,201611030tam,atl,GabrTa00,rush_long,15,,,,,
player,201611030tam,atl,GabrTa00,targets,5,,,,,
player,201611030tam,atl,GabrTa00,rec,5,,,,,
player,201611030tam,atl,GabrTa00,rec_yds,52,,,,,
player,201611030tam,atl,GabrTa00,rec_td,0,,,,,
player,201611030tam,atl,GabrTa00,rec_long,26,,,,,
player,201611030tam,atl,GabrTa00,fumbles,0,,,,,
player,201611030tam,atl,GabrTa00,fumbles_lost,0,,,,,
player,201611030tam,atl,RidlSt00,pass_cmp,0,,,,,
player,201611030tam,atl,RidlSt00,pass_att,0,,,,,
player,201611030tam,atl,RidlSt00,pass_yds,0,,,,,
player,201611030tam,atl,RidlSt00,pass_td,0,,,,,
player,201611030tam,atl,RidlSt00,pass_int,0,,,,,
player,201611030tam,atl,RidlSt00,pass_sacked,0,,,,,
player,201611030tam,atl,RidlSt00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,RidlSt00,pass_long,0,,,,,
player,201611030tam,atl,RidlSt00,pass_rating,,,,,,
player,201611030tam,atl,RidlSt00,rush_att,3,,,,,
player,201611030tam,atl,RidlSt00,rush_yds,7,,,,,
player,201611030tam,atl,RidlSt00,rush_td,0,,,,,
player,201611030tam,atl,RidlSt00,rush_long,7,,,,,
player,201611030tam,atl,RidlSt00,targets,0,,,,,
player,201611030tam,atl,RidlSt00,rec,0,,,,,
player,201611030tam,atl,RidlSt00,rec_yds,0,,,,,
player,201611030tam,atl,RidlSt00,rec_td,0,,,,,
player,201611030tam,atl,RidlSt00,rec_long,0,,,,,
player,201611030tam,atl,RidlSt00,fumbles,0,,,,,
player,201611030tam,atl,RidlSt00,fumbles_lost,0,,,,,
player,201611030tam,atl,JoneJu02,pass_cmp,0,,,,,
player,201611030tam,atl,JoneJu02,pass_att,0,,,,,
player,201611030tam,atl,JoneJu02,pass_yds,0,,,,,
player,201611030tam,atl,JoneJu02,pass_td,0,,,,,
player,201611030tam,atl,JoneJu02,pass_int,0,,,,,
player,201611030tam,atl,JoneJu02,pass_sacked,0,,,,,
player,201611030tam,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201611030tam,atl,JoneJu02,pass_long,0,,,,,
player,201611030tam,atl,JoneJu02,pass_rating,,,,,,
player,201611030tam,atl,JoneJu02,rush_att,0,,,,,
player,201611030tam,atl,JoneJu02,rush_yds,0,,,,,
player,201611030tam,atl,JoneJu02,rush_td,0,,,,,
player,201611030tam,atl,JoneJu02,rush_long,0,,,,,
player,201611030tam,atl,JoneJu02,targets,11,,,,,
player,201611030tam,atl,JoneJu02,rec,8,,,,,
player,201611030tam,atl,JoneJu02,rec_yds,111,,,,,
player,201611030tam,atl,JoneJu02,rec_td,1,,,,,
player,201611030tam,atl,JoneJu02,rec_long,21,,,,,
player,201611030tam,atl,JoneJu02,fumbles,0,,,,,
player,201611030tam,atl,JoneJu02,fumbles_lost,0,,,,,
player,201611030tam,atl,SanuMo00,pass_cmp,0,,,,,
player,201611030tam,atl,SanuMo00,pass_att,0,,,,,
player,201611030tam,atl,SanuMo00,pass_yds,0,,,,,
player,201611030tam,atl,SanuMo00,pass_td,0,,,,,
player,201611030tam,atl,SanuMo00,pass_int,0,,,,,
player,201611030tam,atl,SanuMo00,pass_sacked,0,,,,,
player,201611030tam,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,SanuMo00,pass_long,0,,,,,
player,201611030tam,atl,SanuMo00,pass_rating,,,,,,
player,201611030tam,atl,SanuMo00,rush_att,0,,,,,
player,201611030tam,atl,SanuMo00,rush_yds,0,,,,,
player,201611030tam,atl,SanuMo00,rush_td,0,,,,,
player,201611030tam,atl,SanuMo00,rush_long,0,,,,,
player,201611030tam,atl,SanuMo00,targets,7,,,,,
player,201611030tam,atl,SanuMo00,rec,5,,,,,
player,201611030tam,atl,SanuMo00,rec_yds,74,,,,,
player,201611030tam,atl,SanuMo00,rec_td,0,,,,,
player,201611030tam,atl,SanuMo00,rec_long,24,,,,,
player,201611030tam,atl,SanuMo00,fumbles,0,,,,,
player,201611030tam,atl,SanuMo00,fumbles_lost,0,,,,,
player,201611030tam,atl,HoopAu00,pass_cmp,0,,,,,
player,201611030tam,atl,HoopAu00,pass_att,0,,,,,
player,201611030tam,atl,HoopAu00,pass_yds,0,,,,,
player,201611030tam,atl,HoopAu00,pass_td,0,,,,,
player,201611030tam,atl,HoopAu00,pass_int,0,,,,,
player,201611030tam,atl,HoopAu00,pass_sacked,0,,,,,
player,201611030tam,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,HoopAu00,pass_long,0,,,,,
player,201611030tam,atl,HoopAu00,pass_rating,,,,,,
player,201611030tam,atl,HoopAu00,rush_att,0,,,,,
player,201611030tam,atl,HoopAu00,rush_yds,0,,,,,
player,201611030tam,atl,HoopAu00,rush_td,0,,,,,
player,201611030tam,atl,HoopAu00,rush_long,0,,,,,
player,201611030tam,atl,HoopAu00,targets,6,,,,,
player,201611030tam,atl,HoopAu00,rec,3,,,,,
player,201611030tam,atl,HoopAu00,rec_yds,46,,,,,
player,201611030tam,atl,HoopAu00,rec_td,1,,,,,
player,201611030tam,atl,HoopAu00,rec_long,28,,,,,
player,201611030tam,atl,HoopAu00,fumbles,0,,,,,
player,201611030tam,atl,HoopAu00,fumbles_lost,0,,,,,
player,201611030tam,atl,ToilLe00,pass_cmp,0,,,,,
player,201611030tam,atl,ToilLe00,pass_att,0,,,,,
player,201611030tam,atl,ToilLe00,pass_yds,0,,,,,
player,201611030tam,atl,ToilLe00,pass_td,0,,,,,
player,201611030tam,atl,ToilLe00,pass_int,0,,,,,
player,201611030tam,atl,ToilLe00,pass_sacked,0,,,,,
player,201611030tam,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,ToilLe00,pass_long,0,,,,,
player,201611030tam,atl,ToilLe00,pass_rating,,,,,,
player,201611030tam,atl,ToilLe00,rush_att,0,,,,,
player,201611030tam,atl,ToilLe00,rush_yds,0,,,,,
player,201611030tam,atl,ToilLe00,rush_td,0,,,,,
player,201611030tam,atl,ToilLe00,rush_long,0,,,,,
player,201611030tam,atl,ToilLe00,targets,1,,,,,
player,201611030tam,atl,ToilLe00,rec,1,,,,,
player,201611030tam,atl,ToilLe00,rec_yds,32,,,,,
player,201611030tam,atl,ToilLe00,rec_td,1,,,,,
player,201611030tam,atl,ToilLe00,rec_long,32,,,,,
player,201611030tam,atl,ToilLe00,fumbles,0,,,,,
player,201611030tam,atl,ToilLe00,fumbles_lost,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_cmp,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_att,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_yds,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_td,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_int,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_sacked,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_long,0,,,,,
player,201611030tam,atl,DiMaPa00,pass_rating,,,,,,
player,201611030tam,atl,DiMaPa00,rush_att,0,,,,,
player,201611030tam,atl,DiMaPa00,rush_yds,0,,,,,
player,201611030tam,atl,DiMaPa00,rush_td,0,,,,,
player,201611030tam,atl,DiMaPa00,rush_long,0,,,,,
player,201611030tam,atl,DiMaPa00,targets,1,,,,,
player,201611030tam,atl,DiMaPa00,rec,1,,,,,
player,201611030tam,atl,DiMaPa00,rec_yds,1,,,,,
player,201611030tam,atl,DiMaPa00,rec_td,1,,,,,
player,201611030tam,atl,DiMaPa00,rec_long,1,,,,,
player,201611030tam,atl,DiMaPa00,fumbles,0,,,,,
player,201611030tam,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201611030tam,atl,PerkJo02,pass_cmp,0,,,,,
player,201611030tam,atl,PerkJo02,pass_att,0,,,,,
player,201611030tam,atl,PerkJo02,pass_yds,0,,,,,
player,201611030tam,atl,PerkJo02,pass_td,0,,,,,
player,201611030tam,atl,PerkJo02,pass_int,0,,,,,
player,201611030tam,atl,PerkJo02,pass_sacked,0,,,,,
player,201611030tam,atl,PerkJo02,pass_sacked_yds,0,,,,,
player,201611030tam,atl,PerkJo02,pass_long,0,,,,,
player,201611030tam,atl,PerkJo02,pass_rating,,,,,,
player,201611030tam,atl,PerkJo02,rush_att,0,,,,,
player,201611030tam,atl,PerkJo02,rush_yds,0,,,,,
player,201611030tam,atl,PerkJo02,rush_td,0,,,,,
player,201611030tam,atl,PerkJo02,rush_long,0,,,,,
player,201611030tam,atl,PerkJo02,targets,1,,,,,
player,201611030tam,atl,PerkJo02,rec,0,,,,,
player,201611030tam,atl,PerkJo02,rec_yds,0,,,,,
player,201611030tam,atl,PerkJo02,rec_td,0,,,,,
player,201611030tam,atl,PerkJo02,rec_long,0,,,,,
player,201611030tam,atl,PerkJo02,fumbles,0,,,,,
player,201611030tam,atl,PerkJo02,fumbles_lost,0,,,,,
player,201611030tam,atl,SchaMa00,pass_cmp,0,,,,,
player,201611030tam,atl,SchaMa00,pass_att,0,,,,,
player,201611030tam,atl,SchaMa00,pass_yds,0,,,,,
player,201611030tam,atl,SchaMa00,pass_td,0,,,,,
player,201611030tam,atl,SchaMa00,pass_int,0,,,,,
player,201611030tam,atl,SchaMa00,pass_sacked,0,,,,,
player,201611030tam,atl,SchaMa00,pass_sacked_yds,0,,,,,
player,201611030tam,atl,SchaMa00,pass_long,0,,,,,
player,201611030tam,atl,SchaMa00,pass_rating,,,,,,
player,201611030tam,atl,SchaMa00,rush_att,2,,,,,
player,201611030tam,atl,SchaMa00,rush_yds,-2,,,,,
player,201611030tam,atl,SchaMa00,rush_td,0,,,,,
player,201611030tam,atl,SchaMa00,rush_long,-1,,,,,
player,201611030tam,atl,SchaMa00,targets,0,,,,,
player,201611030tam,atl,SchaMa00,rec,0,,,,,
player,201611030tam,atl,SchaMa00,rec_yds,0,,,,,
player,201611030tam,atl,SchaMa00,rec_td,0,,,,,
player,201611030tam,atl,SchaMa00,rec_long,0,,,,,
player,201611030tam,atl,SchaMa00,fumbles,0,,,,,
player,201611030tam,atl,SchaMa00,fumbles_lost,0,,,,,
player,201611030tam,tam,WinsJa00,pass_cmp,23,,,,,
player,201611030tam,tam,WinsJa00,pass_att,37,,,,,
player,201611030tam,tam,WinsJa00,pass_yds,261,,,,,
player,201611030tam,tam,WinsJa00,pass_td,3,,,,,
player,201611030tam,tam,WinsJa00,pass_int,0,,,,,
player,201611030tam,tam,WinsJa00,pass_sacked,2,,,,,
player,201611030tam,tam,WinsJa00,pass_sacked_yds,10,,,,,
player,201611030tam,tam,WinsJa00,pass_long,28,,,,,
player,201611030tam,tam,WinsJa00,pass_rating,110.3,,,,,
player,201611030tam,tam,WinsJa00,rush_att,3,,,,,
player,201611030tam,tam,WinsJa00,rush_yds,11,,,,,
player,201611030tam,tam,WinsJa00,rush_td,0,,,,,
player,201611030tam,tam,WinsJa00,rush_long,11,,,,,
player,201611030tam,tam,WinsJa00,targets,0,,,,,
player,201611030tam,tam,WinsJa00,rec,0,,,,,
player,201611030tam,tam,WinsJa00,rec_yds,0,,,,,
player,201611030tam,tam,WinsJa00,rec_td,0,,,,,
player,201611030tam,tam,WinsJa00,rec_long,0,,,,,
player,201611030tam,tam,WinsJa00,fumbles,1,,,,,
player,201611030tam,tam,WinsJa00,fumbles_lost,1,,,,,
player,201611030tam,tam,GlenMi00,pass_cmp,10,,,,,
player,201611030tam,tam,GlenMi00,pass_att,11,,,,,
player,201611030tam,tam,GlenMi00,pass_yds,75,,,,,
player,201611030tam,tam,GlenMi00,pass_td,1,,,,,
player,201611030tam,tam,GlenMi00,pass_int,0,,,,,
player,201611030tam,tam,GlenMi00,pass_sacked,0,,,,,
player,201611030tam,tam,GlenMi00,pass_sacked_yds,0,,,,,
player,201611030tam,tam,GlenMi00,pass_long,13,,,,,
player,201611030tam,tam,GlenMi00,pass_rating,125.4,,,,,
player,201611030tam,tam,GlenMi00,rush_att,0,,,,,
player,201611030tam,tam,GlenMi00,rush_yds,0,,,,,
player,201611030tam,tam,GlenMi00,rush_td,0,,,,,
player,201611030tam,tam,GlenMi00,rush_long,0,,,,,
player,201611030tam,tam,GlenMi00,targets,0,,,,,
player,201611030tam,tam,GlenMi00,rec,0,,,,,
player,201611030tam,tam,GlenMi00,rec_yds,0,,,,,
player,201611030tam,tam,GlenMi00,rec_td,0,,,,,
player,201611030tam,tam,GlenMi00,rec_long,0,,,,,
player,201611030tam,tam,GlenMi00,fumbles,0,,,,,
player,201611030tam,tam,GlenMi00,fumbles_lost,0,,,,,
player,201611030tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201611030tam,tam,BarbPe01,pass_att,0,,,,,
player,201611030tam,tam,BarbPe01,pass_yds,0,,,,,
player,201611030tam,tam,BarbPe01,pass_td,0,,,,,
player,201611030tam,tam,BarbPe01,pass_int,0,,,,,
player,201611030tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201611030tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201611030tam,tam,BarbPe01,pass_long,0,,,,,
player,201611030tam,tam,BarbPe01,pass_rating,,,,,,
player,201611030tam,tam,BarbPe01,rush_att,11,,,,,
player,201611030tam,tam,BarbPe01,rush_yds,31,,,,,
player,201611030tam,tam,BarbPe01,rush_td,0,,,,,
player,201611030tam,tam,BarbPe01,rush_long,8,,,,,
player,201611030tam,tam,BarbPe01,targets,5,,,,,
player,201611030tam,tam,BarbPe01,rec,4,,,,,
player,201611030tam,tam,BarbPe01,rec_yds,24,,,,,
player,201611030tam,tam,BarbPe01,rec_td,0,,,,,
player,201611030tam,tam,BarbPe01,rec_long,11,,,,,
player,201611030tam,tam,BarbPe01,fumbles,0,,,,,
player,201611030tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201611030tam,tam,SmitAn01,pass_cmp,0,,,,,
player,201611030tam,tam,SmitAn01,pass_att,0,,,,,
player,201611030tam,tam,SmitAn01,pass_yds,0,,,,,
player,201611030tam,tam,SmitAn01,pass_td,0,,,,,
player,201611030tam,tam,SmitAn01,pass_int,0,,,,,
player,201611030tam,tam,SmitAn01,pass_sacked,0,,,,,
player,201611030tam,tam,SmitAn01,pass_sacked_yds,0,,,,,
player,201611030tam,tam,SmitAn01,pass_long,0,,,,,
player,201611030tam,tam,SmitAn01,pass_rating,,,,,,
player,201611030tam,tam,SmitAn01,rush_att,5,,,,,
player,201611030tam,tam,SmitAn01,rush_yds,25,,,,,
player,201611030tam,tam,SmitAn01,rush_td,0,,,,,
player,201611030tam,tam,SmitAn01,rush_long,8,,,,,
player,201611030tam,tam,SmitAn01,targets,4,,,,,
player,201611030tam,tam,SmitAn01,rec,3,,,,,
player,201611030tam,tam,SmitAn01,rec_yds,27,,,,,
player,201611030tam,tam,SmitAn01,rec_td,0,,,,,
player,201611030tam,tam,SmitAn01,rec_long,10,,,,,
player,201611030tam,tam,SmitAn01,fumbles,1,,,,,
player,201611030tam,tam,SmitAn01,fumbles_lost,1,,,,,
player,201611030tam,tam,JameMi00,pass_cmp,0,,,,,
player,201611030tam,tam,JameMi00,pass_att,0,,,,,
player,201611030tam,tam,JameMi00,pass_yds,0,,,,,
player,201611030tam,tam,JameMi00,pass_td,0,,,,,
player,201611030tam,tam,JameMi00,pass_int,0,,,,,
player,201611030tam,tam,JameMi00,pass_sacked,0,,,,,
player,201611030tam,tam,JameMi00,pass_sacked_yds,0,,,,,
player,201611030tam,tam,JameMi00,pass_long,0,,,,,
player,201611030tam,tam,JameMi00,pass_rating,,,,,,
player,201611030tam,tam,JameMi00,rush_att,1,,,,,
player,201611030tam,tam,JameMi00,rush_yds,3,,,,,
player,201611030tam,tam,JameMi00,rush_td,0,,,,,
player,201611030tam,tam,JameMi00,rush_long,3,,,,,
player,201611030tam,tam,JameMi00,targets,3,,,,,
player,201611030tam,tam,JameMi00,rec,3,,,,,
player,201611030tam,tam,JameMi00,rec_yds,17,,,,,
player,201611030tam,tam,JameMi00,rec_td,0,,,,,
player,201611030tam,tam,JameMi00,rec_long,6,,,,,
player,201611030tam,tam,JameMi00,fumbles,0,,,,,
player,201611030tam,tam,JameMi00,fumbles_lost,0,,,,,
player,201611030tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201611030tam,tam,EvanMi00,pass_att,0,,,,,
player,201611030tam,tam,EvanMi00,pass_yds,0,,,,,
player,201611030tam,tam,EvanMi00,pass_td,0,,,,,
player,201611030tam,tam,EvanMi00,pass_int,0,,,,,
player,201611030tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201611030tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201611030tam,tam,EvanMi00,pass_long,0,,,,,
player,201611030tam,tam,EvanMi00,pass_rating,,,,,,
player,201611030tam,tam,EvanMi00,rush_att,0,,,,,
player,201611030tam,tam,EvanMi00,rush_yds,0,,,,,
player,201611030tam,tam,EvanMi00,rush_td,0,,,,,
player,201611030tam,tam,EvanMi00,rush_long,0,,,,,
player,201611030tam,tam,EvanMi00,targets,17,,,,,
player,201611030tam,tam,EvanMi00,rec,11,,,,,
player,201611030tam,tam,EvanMi00,rec_yds,150,,,,,
player,201611030tam,tam,EvanMi00,rec_td,2,,,,,
player,201611030tam,tam,EvanMi00,rec_long,28,,,,,
player,201611030tam,tam,EvanMi00,fumbles,0,,,,,
player,201611030tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201611030tam,tam,HumpAd00,pass_cmp,0,,,,,
player,201611030tam,tam,HumpAd00,pass_att,0,,,,,
player,201611030tam,tam,HumpAd00,pass_yds,0,,,,,
player,201611030tam,tam,HumpAd00,pass_td,0,,,,,
player,201611030tam,tam,HumpAd00,pass_int,0,,,,,
player,201611030tam,tam,HumpAd00,pass_sacked,0,,,,,
player,201611030tam,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201611030tam,tam,HumpAd00,pass_long,0,,,,,
player,201611030tam,tam,HumpAd00,pass_rating,,,,,,
player,201611030tam,tam,HumpAd00,rush_att,0,,,,,
player,201611030tam,tam,HumpAd00,rush_yds,0,,,,,
player,201611030tam,tam,HumpAd00,rush_td,0,,,,,
player,201611030tam,tam,HumpAd00,rush_long,0,,,,,
player,201611030tam,tam,HumpAd00,targets,7,,,,,
player,201611030tam,tam,HumpAd00,rec,5,,,,,
player,201611030tam,tam,HumpAd00,rec_yds,46,,,,,
player,201611030tam,tam,HumpAd00,rec_td,1,,,,,
player,201611030tam,tam,HumpAd00,rec_long,12,,,,,
player,201611030tam,tam,HumpAd00,fumbles,0,,,,,
player,201611030tam,tam,HumpAd00,fumbles_lost,0,,,,,
player,201611030tam,tam,BratCa00,pass_cmp,0,,,,,
player,201611030tam,tam,BratCa00,pass_att,0,,,,,
player,201611030tam,tam,BratCa00,pass_yds,0,,,,,
player,201611030tam,tam,BratCa00,pass_td,0,,,,,
player,201611030tam,tam,BratCa00,pass_int,0,,,,,
player,201611030tam,tam,BratCa00,pass_sacked,0,,,,,
player,201611030tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201611030tam,tam,BratCa00,pass_long,0,,,,,
player,201611030tam,tam,BratCa00,pass_rating,,,,,,
player,201611030tam,tam,BratCa00,rush_att,0,,,,,
player,201611030tam,tam,BratCa00,rush_yds,0,,,,,
player,201611030tam,tam,BratCa00,rush_td,0,,,,,
player,201611030tam,tam,BratCa00,rush_long,0,,,,,
player,201611030tam,tam,BratCa00,targets,6,,,,,
player,201611030tam,tam,BratCa00,rec,5,,,,,
player,201611030tam,tam,BratCa00,rec_yds,43,,,,,
player,201611030tam,tam,BratCa00,rec_td,1,,,,,
player,201611030tam,tam,BratCa00,rec_long,17,,,,,
player,201611030tam,tam,BratCa00,fumbles,0,,,,,
player,201611030tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201611030tam,tam,ShorCe00,pass_cmp,0,,,,,
player,201611030tam,tam,ShorCe00,pass_att,0,,,,,
player,201611030tam,tam,ShorCe00,pass_yds,0,,,,,
player,201611030tam,tam,ShorCe00,pass_td,0,,,,,
player,201611030tam,tam,ShorCe00,pass_int,0,,,,,
player,201611030tam,tam,ShorCe00,pass_sacked,0,,,,,
player,201611030tam,tam,ShorCe00,pass_sacked_yds,0,,,,,
player,201611030tam,tam,ShorCe00,pass_long,0,,,,,
player,201611030tam,tam,ShorCe00,pass_rating,,,,,,
player,201611030tam,tam,ShorCe00,rush_att,0,,,,,
player,201611030tam,tam,ShorCe00,rush_yds,0,,,,,
player,201611030tam,tam,ShorCe00,rush_td,0,,,,,
player,201611030tam,tam,ShorCe00,rush_long,0,,,,,
player,201611030tam,tam,ShorCe00,targets,4,,,,,
player,201611030tam,tam,ShorCe00,rec,1,,,,,
player,201611030tam,tam,ShorCe00,rec_yds,20,,,,,
player,201611030tam,tam,ShorCe00,rec_td,0,,,,,
player,201611030tam,tam,ShorCe00,rec_long,20,,,,,
player,201611030tam,tam,ShorCe00,fumbles,0,,,,,
player,201611030tam,tam,ShorCe00,fumbles_lost,0,,,,,
player,201611030tam,tam,MartFr00,pass_cmp,0,,,,,
player,201611030tam,tam,MartFr00,pass_att,0,,,,,
player,201611030tam,tam,MartFr00,pass_yds,0,,,,,
player,201611030tam,tam,MartFr00,pass_td,0,,,,,
player,201611030tam,tam,MartFr00,pass_int,0,,,,,
player,201611030tam,tam,MartFr00,pass_sacked,0,,,,,
player,201611030tam,tam,MartFr00,pass_sacked_yds,0,,,,,
player,201611030tam,tam,MartFr00,pass_long,0,,,,,
player,201611030tam,tam,MartFr00,pass_rating,,,,,,
player,201611030tam,tam,MartFr00,rush_att,0,,,,,
player,201611030tam,tam,MartFr00,rush_yds,0,,,,,
player,201611030tam,tam,MartFr00,rush_td,0,,,,,
