game,2016,11,20161117,201611170car,nor,"New Orleans Saints",20,car,"Carolina Panthers",23
player,201611170car,nor,KuhnJo00,pass_rating,,,,,,
player,201611170car,nor,KuhnJo00,rush_att,2,,,,,
player,201611170car,nor,KuhnJo00,rush_yds,3,,,,,
player,201611170car,nor,KuhnJo00,rush_td,0,,,,,
player,201611170car,nor,KuhnJo00,rush_long,2,,,,,
player,201611170car,nor,KuhnJo00,targets,2,,,,,
player,201611170car,nor,KuhnJo00,rec,2,,,,,
player,201611170car,nor,KuhnJo00,rec_yds,9,,,,,
player,201611170car,nor,KuhnJo00,rec_td,0,,,,,
player,201611170car,nor,KuhnJo00,rec_long,6,,,,,
player,201611170car,nor,KuhnJo00,fumbles,0,,,,,
player,201611170car,nor,KuhnJo00,fumbles_lost,0,,,,,
player,201611170car,nor,ThomMi05,pass_cmp,0,,,,,
player,201611170car,nor,ThomMi05,pass_att,0,,,,,
player,201611170car,nor,ThomMi05,pass_yds,0,,,,,
player,201611170car,nor,ThomMi05,pass_td,0,,,,,
player,201611170car,nor,ThomMi05,pass_int,0,,,,,
player,201611170car,nor,ThomMi05,pass_sacked,0,,,,,
player,201611170car,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201611170car,nor,ThomMi05,pass_long,0,,,,,
player,201611170car,nor,ThomMi05,pass_rating,,,,,,
player,201611170car,nor,ThomMi05,rush_att,0,,,,,
player,201611170car,nor,ThomMi05,rush_yds,0,,,,,
player,201611170car,nor,ThomMi05,rush_td,0,,,,,
player,201611170car,nor,ThomMi05,rush_long,0,,,,,
player,201611170car,nor,ThomMi05,targets,5,,,,,
player,201611170car,nor,ThomMi05,rec,5,,,,,
player,201611170car,nor,ThomMi05,rec_yds,68,,,,,
player,201611170car,nor,ThomMi05,rec_td,0,,,,,
player,201611170car,nor,ThomMi05,rec_long,21,,,,,
player,201611170car,nor,ThomMi05,fumbles,0,,,,,
player,201611170car,nor,ThomMi05,fumbles_lost,0,,,,,
player,201611170car,nor,SneaWi00,pass_cmp,0,,,,,
player,201611170car,nor,SneaWi00,pass_att,0,,,,,
player,201611170car,nor,SneaWi00,pass_yds,0,,,,,
player,201611170car,nor,SneaWi00,pass_td,0,,,,,
player,201611170car,nor,SneaWi00,pass_int,0,,,,,
player,201611170car,nor,SneaWi00,pass_sacked,0,,,,,
player,201611170car,nor,SneaWi00,pass_sacked_yds,0,,,,,
player,201611170car,nor,SneaWi00,pass_long,0,,,,,
player,201611170car,nor,SneaWi00,pass_rating,,,,,,
player,201611170car,nor,SneaWi00,rush_att,0,,,,,
player,201611170car,nor,SneaWi00,rush_yds,0,,,,,
player,201611170car,nor,SneaWi00,rush_td,0,,,,,
player,201611170car,nor,SneaWi00,rush_long,0,,,,,
player,201611170car,nor,SneaWi00,targets,5,,,,,
player,201611170car,nor,SneaWi00,rec,4,,,,,
player,201611170car,nor,SneaWi00,rec_yds,33,,,,,
player,201611170car,nor,SneaWi00,rec_td,0,,,,,
player,201611170car,nor,SneaWi00,rec_long,14,,,,,
player,201611170car,nor,SneaWi00,fumbles,0,,,,,
player,201611170car,nor,SneaWi00,fumbles_lost,0,,,,,
player,201611170car,nor,FleeCo00,pass_cmp,0,,,,,
player,201611170car,nor,FleeCo00,pass_att,0,,,,,
player,201611170car,nor,FleeCo00,pass_yds,0,,,,,
player,201611170car,nor,FleeCo00,pass_td,0,,,,,
player,201611170car,nor,FleeCo00,pass_int,0,,,,,
player,201611170car,nor,FleeCo00,pass_sacked,0,,,,,
player,201611170car,nor,FleeCo00,pass_sacked_yds,0,,,,,
player,201611170car,nor,FleeCo00,pass_long,0,,,,,
player,201611170car,nor,FleeCo00,pass_rating,,,,,,
player,201611170car,nor,FleeCo00,rush_att,0,,,,,
player,201611170car,nor,FleeCo00,rush_yds,0,,,,,
player,201611170car,nor,FleeCo00,rush_td,0,,,,,
player,201611170car,nor,FleeCo00,rush_long,0,,,,,
player,201611170car,nor,FleeCo00,targets,5,,,,,
player,201611170car,nor,FleeCo00,rec,3,,,,,
player,201611170car,nor,FleeCo00,rec_yds,17,,,,,
player,201611170car,nor,FleeCo00,rec_td,1,,,,,
player,201611170car,nor,FleeCo00,rec_long,8,,,,,
player,201611170car,nor,FleeCo00,fumbles,1,,,,,
player,201611170car,nor,FleeCo00,fumbles_lost,0,,,,,
player,201611170car,nor,ColeBr00,pass_cmp,0,,,,,
player,201611170car,nor,ColeBr00,pass_att,0,,,,,
player,201611170car,nor,ColeBr00,pass_yds,0,,,,,
player,201611170car,nor,ColeBr00,pass_td,0,,,,,
player,201611170car,nor,ColeBr00,pass_int,0,,,,,
player,201611170car,nor,ColeBr00,pass_sacked,0,,,,,
player,201611170car,nor,ColeBr00,pass_sacked_yds,0,,,,,
player,201611170car,nor,ColeBr00,pass_long,0,,,,,
player,201611170car,nor,ColeBr00,pass_rating,,,,,,
player,201611170car,nor,ColeBr00,rush_att,0,,,,,
player,201611170car,nor,ColeBr00,rush_yds,0,,,,,
player,201611170car,nor,ColeBr00,rush_td,0,,,,,
player,201611170car,nor,ColeBr00,rush_long,0,,,,,
player,201611170car,nor,ColeBr00,targets,2,,,,,
player,201611170car,nor,ColeBr00,rec,1,,,,,
player,201611170car,nor,ColeBr00,rec_yds,9,,,,,
player,201611170car,nor,ColeBr00,rec_td,1,,,,,
player,201611170car,nor,ColeBr00,rec_long,9,,,,,
player,201611170car,nor,ColeBr00,fumbles,0,,,,,
player,201611170car,nor,ColeBr00,fumbles_lost,0,,,,,
player,201611170car,nor,MurpMa03,pass_cmp,0,,,,,
player,201611170car,nor,MurpMa03,pass_att,0,,,,,
player,201611170car,nor,MurpMa03,pass_yds,0,,,,,
player,201611170car,nor,MurpMa03,pass_td,0,,,,,
player,201611170car,nor,MurpMa03,pass_int,0,,,,,
player,201611170car,nor,MurpMa03,pass_sacked,0,,,,,
player,201611170car,nor,MurpMa03,pass_sacked_yds,0,,,,,
player,201611170car,nor,MurpMa03,pass_long,0,,,,,
player,201611170car,nor,MurpMa03,pass_rating,,,,,,
player,201611170car,nor,MurpMa03,rush_att,0,,,,,
player,201611170car,nor,MurpMa03,rush_yds,0,,,,,
player,201611170car,nor,MurpMa03,rush_td,0,,,,,
player,201611170car,nor,MurpMa03,rush_long,0,,,,,
player,201611170car,nor,MurpMa03,targets,1,,,,,
player,201611170car,nor,MurpMa03,rec,1,,,,,
player,201611170car,nor,MurpMa03,rec_yds,3,,,,,
player,201611170car,nor,MurpMa03,rec_td,0,,,,,
player,201611170car,nor,MurpMa03,rec_long,3,,,,,
player,201611170car,nor,MurpMa03,fumbles,0,,,,,
player,201611170car,nor,MurpMa03,fumbles_lost,0,,,,,
player,201611170car,nor,HillJo02,pass_cmp,0,,,,,
player,201611170car,nor,HillJo02,pass_att,0,,,,,
player,201611170car,nor,HillJo02,pass_yds,0,,,,,
player,201611170car,nor,HillJo02,pass_td,0,,,,,
player,201611170car,nor,HillJo02,pass_int,0,,,,,
player,201611170car,nor,HillJo02,pass_sacked,0,,,,,
player,201611170car,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201611170car,nor,HillJo02,pass_long,0,,,,,
player,201611170car,nor,HillJo02,pass_rating,,,,,,
player,201611170car,nor,HillJo02,rush_att,0,,,,,
player,201611170car,nor,HillJo02,rush_yds,0,,,,,
player,201611170car,nor,HillJo02,rush_td,0,,,,,
player,201611170car,nor,HillJo02,rush_long,0,,,,,
player,201611170car,nor,HillJo02,targets,2,,,,,
player,201611170car,nor,HillJo02,rec,0,,,,,
player,201611170car,nor,HillJo02,rec_yds,0,,,,,
player,201611170car,nor,HillJo02,rec_td,0,,,,,
player,201611170car,nor,HillJo02,rec_long,0,,,,,
player,201611170car,nor,HillJo02,fumbles,0,,,,,
player,201611170car,nor,HillJo02,fumbles_lost,0,,,,,
player,201611170car,nor,PhilJo00,pass_cmp,0,,,,,
player,201611170car,nor,PhilJo00,pass_att,0,,,,,
player,201611170car,nor,PhilJo00,pass_yds,0,,,,,
player,201611170car,nor,PhilJo00,pass_td,0,,,,,
player,201611170car,nor,PhilJo00,pass_int,0,,,,,
player,201611170car,nor,PhilJo00,pass_sacked,0,,,,,
player,201611170car,nor,PhilJo00,pass_sacked_yds,0,,,,,
player,201611170car,nor,PhilJo00,pass_long,0,,,,,
player,201611170car,nor,PhilJo00,pass_rating,,,,,,
player,201611170car,nor,PhilJo00,rush_att,0,,,,,
player,201611170car,nor,PhilJo00,rush_yds,0,,,,,
player,201611170car,nor,PhilJo00,rush_td,0,,,,,
player,201611170car,nor,PhilJo00,rush_long,0,,,,,
player,201611170car,nor,PhilJo00,targets,1,,,,,
player,201611170car,nor,PhilJo00,rec,1,,,,,
player,201611170car,nor,PhilJo00,rec_yds,0,,,,,
player,201611170car,nor,PhilJo00,rec_td,0,,,,,
player,201611170car,nor,PhilJo00,rec_long,0,,,,,
player,201611170car,nor,PhilJo00,fumbles,0,,,,,
player,201611170car,nor,PhilJo00,fumbles_lost,0,,,,,
player,201611170car,car,NewtCa00,pass_cmp,14,,,,,
player,201611170car,car,NewtCa00,pass_att,33,,,,,
player,201611170car,car,NewtCa00,pass_yds,192,,,,,
player,201611170car,car,NewtCa00,pass_td,1,,,,,
player,201611170car,car,NewtCa00,pass_int,0,,,,,
player,201611170car,car,NewtCa00,pass_sacked,2,,,,,
player,201611170car,car,NewtCa00,pass_sacked_yds,19,,,,,
player,201611170car,car,NewtCa00,pass_long,40,,,,,
player,201611170car,car,NewtCa00,pass_rating,71.8,,,,,
player,201611170car,car,NewtCa00,rush_att,5,,,,,
player,201611170car,car,NewtCa00,rush_yds,7,,,,,
player,201611170car,car,NewtCa00,rush_td,0,,,,,
player,201611170car,car,NewtCa00,rush_long,12,,,,,
player,201611170car,car,NewtCa00,targets,0,,,,,
player,201611170car,car,NewtCa00,rec,0,,,,,
player,201611170car,car,NewtCa00,rec_yds,0,,,,,
player,201611170car,car,NewtCa00,rec_td,0,,,,,
player,201611170car,car,NewtCa00,rec_long,0,,,,,
player,201611170car,car,NewtCa00,fumbles,0,,,,,
player,201611170car,car,NewtCa00,fumbles_lost,0,,,,,
player,201611170car,car,StewJo00,pass_cmp,0,,,,,
player,201611170car,car,StewJo00,pass_att,0,,,,,
player,201611170car,car,StewJo00,pass_yds,0,,,,,
player,201611170car,car,StewJo00,pass_td,0,,,,,
player,201611170car,car,StewJo00,pass_int,0,,,,,
player,201611170car,car,StewJo00,pass_sacked,0,,,,,
player,201611170car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201611170car,car,StewJo00,pass_long,0,,,,,
player,201611170car,car,StewJo00,pass_rating,,,,,,
player,201611170car,car,StewJo00,rush_att,18,,,,,
player,201611170car,car,StewJo00,rush_yds,31,,,,,
player,201611170car,car,StewJo00,rush_td,1,,,,,
player,201611170car,car,StewJo00,rush_long,10,,,,,
player,201611170car,car,StewJo00,targets,4,,,,,
player,201611170car,car,StewJo00,rec,1,,,,,
player,201611170car,car,StewJo00,rec_yds,8,,,,,
player,201611170car,car,StewJo00,rec_td,0,,,,,
player,201611170car,car,StewJo00,rec_long,8,,,,,
player,201611170car,car,StewJo00,fumbles,0,,,,,
player,201611170car,car,StewJo00,fumbles_lost,0,,,,,
player,201611170car,car,GinnTe00,pass_cmp,0,,,,,
player,201611170car,car,GinnTe00,pass_att,0,,,,,
player,201611170car,car,GinnTe00,pass_yds,0,,,,,
player,201611170car,car,GinnTe00,pass_td,0,,,,,
player,201611170car,car,GinnTe00,pass_int,0,,,,,
player,201611170car,car,GinnTe00,pass_sacked,0,,,,,
player,201611170car,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201611170car,car,GinnTe00,pass_long,0,,,,,
player,201611170car,car,GinnTe00,pass_rating,,,,,,
player,201611170car,car,GinnTe00,rush_att,1,,,,,
player,201611170car,car,GinnTe00,rush_yds,13,,,,,
player,201611170car,car,GinnTe00,rush_td,0,,,,,
player,201611170car,car,GinnTe00,rush_long,13,,,,,
player,201611170car,car,GinnTe00,targets,4,,,,,
player,201611170car,car,GinnTe00,rec,3,,,,,
player,201611170car,car,GinnTe00,rec_yds,46,,,,,
player,201611170car,car,GinnTe00,rec_td,1,,,,,
player,201611170car,car,GinnTe00,rec_long,40,,,,,
player,201611170car,car,GinnTe00,fumbles,1,,,,,
player,201611170car,car,GinnTe00,fumbles_lost,0,,,,,
player,201611170car,car,BenjKe00,pass_cmp,0,,,,,
player,201611170car,car,BenjKe00,pass_att,0,,,,,
player,201611170car,car,BenjKe00,pass_yds,0,,,,,
player,201611170car,car,BenjKe00,pass_td,0,,,,,
player,201611170car,car,BenjKe00,pass_int,0,,,,,
player,201611170car,car,BenjKe00,pass_sacked,0,,,,,
player,201611170car,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201611170car,car,BenjKe00,pass_long,0,,,,,
player,201611170car,car,BenjKe00,pass_rating,,,,,,
player,201611170car,car,BenjKe00,rush_att,0,,,,,
player,201611170car,car,BenjKe00,rush_yds,0,,,,,
player,201611170car,car,BenjKe00,rush_td,0,,,,,
player,201611170car,car,BenjKe00,rush_long,0,,,,,
player,201611170car,car,BenjKe00,targets,4,,,,,
player,201611170car,car,BenjKe00,rec,3,,,,,
player,201611170car,car,BenjKe00,rec_yds,56,,,,,
player,201611170car,car,BenjKe00,rec_td,0,,,,,
player,201611170car,car,BenjKe00,rec_long,19,,,,,
player,201611170car,car,BenjKe00,fumbles,0,,,,,
player,201611170car,car,BenjKe00,fumbles_lost,0,,,,,
player,201611170car,car,OlseGr00,pass_cmp,0,,,,,
player,201611170car,car,OlseGr00,pass_att,0,,,,,
player,201611170car,car,OlseGr00,pass_yds,0,,,,,
player,201611170car,car,OlseGr00,pass_td,0,,,,,
player,201611170car,car,OlseGr00,pass_int,0,,,,,
player,201611170car,car,OlseGr00,pass_sacked,0,,,,,
player,201611170car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201611170car,car,OlseGr00,pass_long,0,,,,,
player,201611170car,car,OlseGr00,pass_rating,,,,,,
player,201611170car,car,OlseGr00,rush_att,0,,,,,
player,201611170car,car,OlseGr00,rush_yds,0,,,,,
player,201611170car,car,OlseGr00,rush_td,0,,,,,
player,201611170car,car,OlseGr00,rush_long,0,,,,,
player,201611170car,car,OlseGr00,targets,7,,,,,
player,201611170car,car,OlseGr00,rec,4,,,,,
player,201611170car,car,OlseGr00,rec_yds,33,,,,,
player,201611170car,car,OlseGr00,rec_td,0,,,,,
player,201611170car,car,OlseGr00,rec_long,12,,,,,
player,201611170car,car,OlseGr00,fumbles,0,,,,,
player,201611170car,car,OlseGr00,fumbles_lost,0,,,,,
player,201611170car,car,FuncDe00,pass_cmp,0,,,,,
player,201611170car,car,FuncDe00,pass_att,0,,,,,
player,201611170car,car,FuncDe00,pass_yds,0,,,,,
player,201611170car,car,FuncDe00,pass_td,0,,,,,
player,201611170car,car,FuncDe00,pass_int,0,,,,,
player,201611170car,car,FuncDe00,pass_sacked,0,,,,,
player,201611170car,car,FuncDe00,pass_sacked_yds,0,,,,,
player,201611170car,car,FuncDe00,pass_long,0,,,,,
player,201611170car,car,FuncDe00,pass_rating,,,,,,
player,201611170car,car,FuncDe00,rush_att,0,,,,,
player,201611170car,car,FuncDe00,rush_yds,0,,,,,
player,201611170car,car,FuncDe00,rush_td,0,,,,,
player,201611170car,car,FuncDe00,rush_long,0,,,,,
player,201611170car,car,FuncDe00,targets,7,,,,,
player,201611170car,car,FuncDe00,rec,2,,,,,
player,201611170car,car,FuncDe00,rec_yds,32,,,,,
player,201611170car,car,FuncDe00,rec_td,0,,,,,
player,201611170car,car,FuncDe00,rec_long,20,,,,,
player,201611170car,car,FuncDe00,fumbles,0,,,,,
player,201611170car,car,FuncDe00,fumbles_lost,0,,,,,
player,201611170car,car,DickEd00,pass_cmp,0,,,,,
player,201611170car,car,DickEd00,pass_att,0,,,,,
player,201611170car,car,DickEd00,pass_yds,0,,,,,
player,201611170car,car,DickEd00,pass_td,0,,,,,
player,201611170car,car,DickEd00,pass_int,0,,,,,
player,201611170car,car,DickEd00,pass_sacked,0,,,,,
player,201611170car,car,DickEd00,pass_sacked_yds,0,,,,,
player,201611170car,car,DickEd00,pass_long,0,,,,,
player,201611170car,car,DickEd00,pass_rating,,,,,,
player,201611170car,car,DickEd00,rush_att,0,,,,,
player,201611170car,car,DickEd00,rush_yds,0,,,,,
player,201611170car,car,DickEd00,rush_td,0,,,,,
player,201611170car,car,DickEd00,rush_long,0,,,,,
player,201611170car,car,DickEd00,targets,1,,,,,
player,201611170car,car,DickEd00,rec,0,,,,,
player,201611170car,car,DickEd00,rec_yds,0,,,,,
player,201611170car,car,DickEd00,rec_td,0,,,,,
player,201611170car,car,DickEd00,rec_long,0,,,,,
player,201611170car,car,DickEd00,fumbles,0,,,,,
player,201611170car,car,DickEd00,fumbles_lost,0,,,,,
player,201611170car,car,BrowPh00,pass_cmp,0,,,,,
player,201611170car,car,BrowPh00,pass_att,0,,,,,
player,201611170car,car,BrowPh00,pass_yds,0,,,,,
player,201611170car,car,BrowPh00,pass_td,0,,,,,
player,201611170car,car,BrowPh00,pass_int,0,,,,,
player,201611170car,car,BrowPh00,pass_sacked,0,,,,,
player,201611170car,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201611170car,car,BrowPh00,pass_long,0,,,,,
player,201611170car,car,BrowPh00,pass_rating,,,,,,
player,201611170car,car,BrowPh00,rush_att,0,,,,,
player,201611170car,car,BrowPh00,rush_yds,0,,,,,
player,201611170car,car,BrowPh00,rush_td,0,,,,,
player,201611170car,car,BrowPh00,rush_long,0,,,,,
player,201611170car,car,BrowPh00,targets,3,,,,,
player,201611170car,car,BrowPh00,rec,0,,,,,
player,201611170car,car,BrowPh00,rec_yds,0,,,,,
player,201611170car,car,BrowPh00,rec_td,0,,,,,
player,201611170car,car,BrowPh00,rec_long,0,,,,,
player,201611170car,car,BrowPh00,fumbles,0,,,,,
player,201611170car,car,BrowPh00,fumbles_lost,0,,,,,
player,201611170car,car,WhitFo00,pass_cmp,0,,,,,
player,201611170car,car,WhitFo00,pass_att,0,,,,,
player,201611170car,car,WhitFo00,pass_yds,0,,,,,
player,201611170car,car,WhitFo00,pass_td,0,,,,,
player,201611170car,car,WhitFo00,pass_int,0,,,,,
player,201611170car,car,WhitFo00,pass_sacked,0,,,,,
player,201611170car,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201611170car,car,WhitFo00,pass_long,0,,,,,
player,201611170car,car,WhitFo00,pass_rating,,,,,,
player,201611170car,car,WhitFo00,rush_att,1,,,,,
player,201611170car,car,WhitFo00,rush_yds,0,,,,,
player,201611170car,car,WhitFo00,rush_td,0,,,,,
player,201611170car,car,WhitFo00,rush_long,0,,,,,
player,201611170car,car,WhitFo00,targets,0,,,,,
player,201611170car,car,WhitFo00,rec,0,,,,,
player,201611170car,car,WhitFo00,rec_yds,0,,,,,
player,201611170car,car,WhitFo00,rec_td,0,,,,,
player,201611170car,car,WhitFo00,rec_long,0,,,,,
player,201611170car,car,WhitFo00,fumbles,0,,,,,
player,201611170car,car,WhitFo00,fumbles_lost,0,,,,,
player,201611170car,car,TolbMi00,pass_cmp,0,,,,,
player,201611170car,car,TolbMi00,pass_att,0,,,,,
player,201611170car,car,TolbMi00,pass_yds,0,,,,,
player,201611170car,car,TolbMi00,pass_td,0,,,,,
player,201611170car,car,TolbMi00,pass_int,0,,,,,
player,201611170car,car,TolbMi00,pass_sacked,0,,,,,
player,201611170car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201611170car,car,TolbMi00,pass_long,0,,,,,
player,201611170car,car,TolbMi00,pass_rating,,,,,,
player,201611170car,car,TolbMi00,rush_att,2,,,,,
player,201611170car,car,TolbMi00,rush_yds,-1,,,,,
player,201611170car,car,TolbMi00,rush_td,0,,,,,
player,201611170car,car,TolbMi00,rush_long,0,,,,,
player,201611170car,car,TolbMi00,targets,2,,,,,
player,201611170car,car,TolbMi00,rec,1,,,,,
player,201611170car,car,TolbMi00,rec_yds,17,,,,,
player,201611170car,car,TolbMi00,rec_td,0,,,,,
player,201611170car,car,TolbMi00,rec_long,17,,,,,
player,201611170car,car,TolbMi00,fumbles,0,,,,,
player,201611170car,car,TolbMi00,fumbles_lost,0,,,,,
player,201611170car,nor,StupNa01,def_int,0,,,,,
player,201611170car,nor,StupNa01,def_int_yds,0,,,,,
player,201611170car,nor,StupNa01,def_int_td,0,,,,,
player,201611170car,nor,StupNa01,def_int_long,0,,,,,
player,201611170car,nor,StupNa01,pass_defended,0,,,,,
player,201611170car,nor,StupNa01,sacks,1.0,,,,,
player,201611170car,nor,StupNa01,tackles_combined,5,,,,,
player,201611170car,nor,StupNa01,tackles_solo,2,,,,,
player,201611170car,nor,StupNa01,tackles_assists,3,,,,,
player,201611170car,nor,StupNa01,tackles_loss,1,,,,,
player,201611170car,nor,StupNa01,qb_hits,1,,,,,
player,201611170car,nor,StupNa01,fumbles_rec,0,,,,,
player,201611170car,nor,StupNa01,fumbles_rec_yds,0,,,,,
player,201611170car,nor,StupNa01,fumbles_rec_td,0,,,,,
player,201611170car,nor,StupNa01,fumbles_forced,0,,,,,
player,201611170car,nor,ElleDa99,def_int,0,,,,,
