game,2016,12,20161127,201611270htx,sdg,"San Diego Chargers",21,htx,"Houston Texans",13
player,201611270htx,sdg,SquaDa00,pass_defended,0,,,,,
player,201611270htx,sdg,SquaDa00,sacks,0.5,,,,,
player,201611270htx,sdg,SquaDa00,tackles_combined,2,,,,,
player,201611270htx,sdg,SquaDa00,tackles_solo,1,,,,,
player,201611270htx,sdg,SquaDa00,tackles_assists,1,,,,,
player,201611270htx,sdg,SquaDa00,tackles_loss,1,,,,,
player,201611270htx,sdg,SquaDa00,qb_hits,1,,,,,
player,201611270htx,sdg,SquaDa00,fumbles_rec,0,,,,,
player,201611270htx,sdg,SquaDa00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,SquaDa00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,SquaDa00,fumbles_forced,0,,,,,
player,201611270htx,sdg,ToomKo00,def_int,0,,,,,
player,201611270htx,sdg,ToomKo00,def_int_yds,0,,,,,
player,201611270htx,sdg,ToomKo00,def_int_td,0,,,,,
player,201611270htx,sdg,ToomKo00,def_int_long,0,,,,,
player,201611270htx,sdg,ToomKo00,pass_defended,0,,,,,
player,201611270htx,sdg,ToomKo00,sacks,0.0,,,,,
player,201611270htx,sdg,ToomKo00,tackles_combined,13,,,,,
player,201611270htx,sdg,ToomKo00,tackles_solo,4,,,,,
player,201611270htx,sdg,ToomKo00,tackles_assists,9,,,,,
player,201611270htx,sdg,ToomKo00,tackles_loss,0,,,,,
player,201611270htx,sdg,ToomKo00,qb_hits,1,,,,,
player,201611270htx,sdg,ToomKo00,fumbles_rec,0,,,,,
player,201611270htx,sdg,ToomKo00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,ToomKo00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,ToomKo00,fumbles_forced,0,,,,,
player,201611270htx,sdg,PerrDe00,def_int,0,,,,,
player,201611270htx,sdg,PerrDe00,def_int_yds,0,,,,,
player,201611270htx,sdg,PerrDe00,def_int_td,0,,,,,
player,201611270htx,sdg,PerrDe00,def_int_long,0,,,,,
player,201611270htx,sdg,PerrDe00,pass_defended,0,,,,,
player,201611270htx,sdg,PerrDe00,sacks,0.0,,,,,
player,201611270htx,sdg,PerrDe00,tackles_combined,10,,,,,
player,201611270htx,sdg,PerrDe00,tackles_solo,6,,,,,
player,201611270htx,sdg,PerrDe00,tackles_assists,4,,,,,
player,201611270htx,sdg,PerrDe00,tackles_loss,0,,,,,
player,201611270htx,sdg,PerrDe00,qb_hits,0,,,,,
player,201611270htx,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201611270htx,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201611270htx,sdg,AddaJa00,def_int,0,,,,,
player,201611270htx,sdg,AddaJa00,def_int_yds,0,,,,,
player,201611270htx,sdg,AddaJa00,def_int_td,0,,,,,
player,201611270htx,sdg,AddaJa00,def_int_long,0,,,,,
player,201611270htx,sdg,AddaJa00,pass_defended,0,,,,,
player,201611270htx,sdg,AddaJa00,sacks,0.0,,,,,
player,201611270htx,sdg,AddaJa00,tackles_combined,8,,,,,
player,201611270htx,sdg,AddaJa00,tackles_solo,6,,,,,
player,201611270htx,sdg,AddaJa00,tackles_assists,2,,,,,
player,201611270htx,sdg,AddaJa00,tackles_loss,0,,,,,
player,201611270htx,sdg,AddaJa00,qb_hits,0,,,,,
player,201611270htx,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201611270htx,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201611270htx,sdg,MageCr00,def_int,0,,,,,
player,201611270htx,sdg,MageCr00,def_int_yds,0,,,,,
player,201611270htx,sdg,MageCr00,def_int_td,0,,,,,
player,201611270htx,sdg,MageCr00,def_int_long,0,,,,,
player,201611270htx,sdg,MageCr00,pass_defended,0,,,,,
player,201611270htx,sdg,MageCr00,sacks,0.0,,,,,
player,201611270htx,sdg,MageCr00,tackles_combined,7,,,,,
player,201611270htx,sdg,MageCr00,tackles_solo,2,,,,,
player,201611270htx,sdg,MageCr00,tackles_assists,5,,,,,
player,201611270htx,sdg,MageCr00,tackles_loss,0,,,,,
player,201611270htx,sdg,MageCr00,qb_hits,0,,,,,
player,201611270htx,sdg,MageCr00,fumbles_rec,0,,,,,
player,201611270htx,sdg,MageCr00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,MageCr00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,MageCr00,fumbles_forced,0,,,,,
player,201611270htx,sdg,PhilAd00,def_int,0,,,,,
player,201611270htx,sdg,PhilAd00,def_int_yds,0,,,,,
player,201611270htx,sdg,PhilAd00,def_int_td,0,,,,,
player,201611270htx,sdg,PhilAd00,def_int_long,0,,,,,
player,201611270htx,sdg,PhilAd00,pass_defended,0,,,,,
player,201611270htx,sdg,PhilAd00,sacks,0.0,,,,,
player,201611270htx,sdg,PhilAd00,tackles_combined,3,,,,,
player,201611270htx,sdg,PhilAd00,tackles_solo,2,,,,,
player,201611270htx,sdg,PhilAd00,tackles_assists,1,,,,,
player,201611270htx,sdg,PhilAd00,tackles_loss,0,,,,,
player,201611270htx,sdg,PhilAd00,qb_hits,0,,,,,
player,201611270htx,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201611270htx,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201611270htx,sdg,EmanKy00,def_int,0,,,,,
player,201611270htx,sdg,EmanKy00,def_int_yds,0,,,,,
player,201611270htx,sdg,EmanKy00,def_int_td,0,,,,,
player,201611270htx,sdg,EmanKy00,def_int_long,0,,,,,
player,201611270htx,sdg,EmanKy00,pass_defended,0,,,,,
player,201611270htx,sdg,EmanKy00,sacks,0.0,,,,,
player,201611270htx,sdg,EmanKy00,tackles_combined,2,,,,,
player,201611270htx,sdg,EmanKy00,tackles_solo,1,,,,,
player,201611270htx,sdg,EmanKy00,tackles_assists,1,,,,,
player,201611270htx,sdg,EmanKy00,tackles_loss,0,,,,,
player,201611270htx,sdg,EmanKy00,qb_hits,1,,,,,
player,201611270htx,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201611270htx,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201611270htx,sdg,IngrMe00,def_int,0,,,,,
player,201611270htx,sdg,IngrMe00,def_int_yds,0,,,,,
player,201611270htx,sdg,IngrMe00,def_int_td,0,,,,,
player,201611270htx,sdg,IngrMe00,def_int_long,0,,,,,
player,201611270htx,sdg,IngrMe00,pass_defended,0,,,,,
player,201611270htx,sdg,IngrMe00,sacks,0.0,,,,,
player,201611270htx,sdg,IngrMe00,tackles_combined,2,,,,,
player,201611270htx,sdg,IngrMe00,tackles_solo,1,,,,,
player,201611270htx,sdg,IngrMe00,tackles_assists,1,,,,,
player,201611270htx,sdg,IngrMe00,tackles_loss,0,,,,,
player,201611270htx,sdg,IngrMe00,qb_hits,2,,,,,
player,201611270htx,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201611270htx,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201611270htx,sdg,LiugCo00,def_int,0,,,,,
player,201611270htx,sdg,LiugCo00,def_int_yds,0,,,,,
player,201611270htx,sdg,LiugCo00,def_int_td,0,,,,,
player,201611270htx,sdg,LiugCo00,def_int_long,0,,,,,
player,201611270htx,sdg,LiugCo00,pass_defended,0,,,,,
player,201611270htx,sdg,LiugCo00,sacks,0.0,,,,,
player,201611270htx,sdg,LiugCo00,tackles_combined,2,,,,,
player,201611270htx,sdg,LiugCo00,tackles_solo,0,,,,,
player,201611270htx,sdg,LiugCo00,tackles_assists,2,,,,,
player,201611270htx,sdg,LiugCo00,tackles_loss,0,,,,,
player,201611270htx,sdg,LiugCo00,qb_hits,0,,,,,
player,201611270htx,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201611270htx,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201611270htx,sdg,McGrSe00,def_int,0,,,,,
player,201611270htx,sdg,McGrSe00,def_int_yds,0,,,,,
player,201611270htx,sdg,McGrSe00,def_int_td,0,,,,,
player,201611270htx,sdg,McGrSe00,def_int_long,0,,,,,
player,201611270htx,sdg,McGrSe00,pass_defended,0,,,,,
player,201611270htx,sdg,McGrSe00,sacks,0.0,,,,,
player,201611270htx,sdg,McGrSe00,tackles_combined,2,,,,,
player,201611270htx,sdg,McGrSe00,tackles_solo,1,,,,,
player,201611270htx,sdg,McGrSe00,tackles_assists,1,,,,,
player,201611270htx,sdg,McGrSe00,tackles_loss,0,,,,,
player,201611270htx,sdg,McGrSe00,qb_hits,0,,,,,
player,201611270htx,sdg,McGrSe00,fumbles_rec,0,,,,,
player,201611270htx,sdg,McGrSe00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,McGrSe00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,McGrSe00,fumbles_forced,0,,,,,
player,201611270htx,sdg,PhilDa01,def_int,0,,,,,
player,201611270htx,sdg,PhilDa01,def_int_yds,0,,,,,
player,201611270htx,sdg,PhilDa01,def_int_td,0,,,,,
player,201611270htx,sdg,PhilDa01,def_int_long,0,,,,,
player,201611270htx,sdg,PhilDa01,pass_defended,0,,,,,
player,201611270htx,sdg,PhilDa01,sacks,0.0,,,,,
player,201611270htx,sdg,PhilDa01,tackles_combined,2,,,,,
player,201611270htx,sdg,PhilDa01,tackles_solo,1,,,,,
player,201611270htx,sdg,PhilDa01,tackles_assists,1,,,,,
player,201611270htx,sdg,PhilDa01,tackles_loss,0,,,,,
player,201611270htx,sdg,PhilDa01,qb_hits,0,,,,,
player,201611270htx,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201611270htx,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201611270htx,sdg,WillTr05,def_int,0,,,,,
player,201611270htx,sdg,WillTr05,def_int_yds,0,,,,,
player,201611270htx,sdg,WillTr05,def_int_td,0,,,,,
player,201611270htx,sdg,WillTr05,def_int_long,0,,,,,
player,201611270htx,sdg,WillTr05,pass_defended,1,,,,,
player,201611270htx,sdg,WillTr05,sacks,0.0,,,,,
player,201611270htx,sdg,WillTr05,tackles_combined,2,,,,,
player,201611270htx,sdg,WillTr05,tackles_solo,0,,,,,
player,201611270htx,sdg,WillTr05,tackles_assists,2,,,,,
player,201611270htx,sdg,WillTr05,tackles_loss,0,,,,,
player,201611270htx,sdg,WillTr05,qb_hits,0,,,,,
player,201611270htx,sdg,WillTr05,fumbles_rec,1,,,,,
player,201611270htx,sdg,WillTr05,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,WillTr05,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,WillTr05,fumbles_forced,0,,,,,
player,201611270htx,sdg,PerrJo01,def_int,0,,,,,
player,201611270htx,sdg,PerrJo01,def_int_yds,0,,,,,
player,201611270htx,sdg,PerrJo01,def_int_td,0,,,,,
player,201611270htx,sdg,PerrJo01,def_int_long,0,,,,,
player,201611270htx,sdg,PerrJo01,pass_defended,0,,,,,
player,201611270htx,sdg,PerrJo01,sacks,0.0,,,,,
player,201611270htx,sdg,PerrJo01,tackles_combined,1,,,,,
player,201611270htx,sdg,PerrJo01,tackles_solo,1,,,,,
player,201611270htx,sdg,PerrJo01,tackles_assists,0,,,,,
player,201611270htx,sdg,PerrJo01,tackles_loss,0,,,,,
player,201611270htx,sdg,PerrJo01,qb_hits,0,,,,,
player,201611270htx,sdg,PerrJo01,fumbles_rec,0,,,,,
player,201611270htx,sdg,PerrJo01,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,PerrJo01,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,PerrJo01,fumbles_forced,1,,,,,
player,201611270htx,sdg,AttaJe00,def_int,0,,,,,
player,201611270htx,sdg,AttaJe00,def_int_yds,0,,,,,
player,201611270htx,sdg,AttaJe00,def_int_td,0,,,,,
player,201611270htx,sdg,AttaJe00,def_int_long,0,,,,,
player,201611270htx,sdg,AttaJe00,pass_defended,0,,,,,
player,201611270htx,sdg,AttaJe00,sacks,0.0,,,,,
player,201611270htx,sdg,AttaJe00,tackles_combined,0,,,,,
player,201611270htx,sdg,AttaJe00,tackles_solo,0,,,,,
player,201611270htx,sdg,AttaJe00,tackles_assists,0,,,,,
player,201611270htx,sdg,AttaJe00,tackles_loss,0,,,,,
player,201611270htx,sdg,AttaJe00,qb_hits,1,,,,,
player,201611270htx,sdg,AttaJe00,fumbles_rec,0,,,,,
player,201611270htx,sdg,AttaJe00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,AttaJe00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,AttaJe00,fumbles_forced,0,,,,,
player,201611270htx,sdg,LandCh00,def_int,0,,,,,
player,201611270htx,sdg,LandCh00,def_int_yds,0,,,,,
player,201611270htx,sdg,LandCh00,def_int_td,0,,,,,
player,201611270htx,sdg,LandCh00,def_int_long,0,,,,,
player,201611270htx,sdg,LandCh00,pass_defended,0,,,,,
player,201611270htx,sdg,LandCh00,sacks,0.0,,,,,
player,201611270htx,sdg,LandCh00,tackles_combined,0,,,,,
player,201611270htx,sdg,LandCh00,tackles_solo,0,,,,,
player,201611270htx,sdg,LandCh00,tackles_assists,0,,,,,
player,201611270htx,sdg,LandCh00,tackles_loss,0,,,,,
player,201611270htx,sdg,LandCh00,qb_hits,1,,,,,
player,201611270htx,sdg,LandCh00,fumbles_rec,0,,,,,
player,201611270htx,sdg,LandCh00,fumbles_rec_yds,0,,,,,
player,201611270htx,sdg,LandCh00,fumbles_rec_td,0,,,,,
player,201611270htx,sdg,LandCh00,fumbles_forced,0,,,,,
player,201611270htx,htx,DempQu99,def_int,1,,,,,
player,201611270htx,htx,DempQu99,def_int_yds,2,,,,,
player,201611270htx,htx,DempQu99,def_int_td,0,,,,,
player,201611270htx,htx,DempQu99,def_int_long,2,,,,,
player,201611270htx,htx,DempQu99,pass_defended,1,,,,,
player,201611270htx,htx,DempQu99,sacks,0.0,,,,,
player,201611270htx,htx,DempQu99,tackles_combined,5,,,,,
player,201611270htx,htx,DempQu99,tackles_solo,2,,,,,
player,201611270htx,htx,DempQu99,tackles_assists,3,,,,,
player,201611270htx,htx,DempQu99,tackles_loss,0,,,,,
player,201611270htx,htx,DempQu99,qb_hits,0,,,,,
player,201611270htx,htx,DempQu99,fumbles_rec,0,,,,,
player,201611270htx,htx,DempQu99,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,DempQu99,fumbles_rec_td,0,,,,,
player,201611270htx,htx,DempQu99,fumbles_forced,0,,,,,
player,201611270htx,htx,McKiBe00,def_int,0,,,,,
player,201611270htx,htx,McKiBe00,def_int_yds,0,,,,,
player,201611270htx,htx,McKiBe00,def_int_td,0,,,,,
player,201611270htx,htx,McKiBe00,def_int_long,0,,,,,
player,201611270htx,htx,McKiBe00,pass_defended,0,,,,,
player,201611270htx,htx,McKiBe00,sacks,1.0,,,,,
player,201611270htx,htx,McKiBe00,tackles_combined,12,,,,,
player,201611270htx,htx,McKiBe00,tackles_solo,8,,,,,
player,201611270htx,htx,McKiBe00,tackles_assists,4,,,,,
player,201611270htx,htx,McKiBe00,tackles_loss,1,,,,,
player,201611270htx,htx,McKiBe00,qb_hits,2,,,,,
player,201611270htx,htx,McKiBe00,fumbles_rec,0,,,,,
player,201611270htx,htx,McKiBe00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,McKiBe00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,McKiBe00,fumbles_forced,0,,,,,
player,201611270htx,htx,BouyA.00,def_int,0,,,,,
player,201611270htx,htx,BouyA.00,def_int_yds,0,,,,,
player,201611270htx,htx,BouyA.00,def_int_td,0,,,,,
player,201611270htx,htx,BouyA.00,def_int_long,0,,,,,
player,201611270htx,htx,BouyA.00,pass_defended,1,,,,,
player,201611270htx,htx,BouyA.00,sacks,0.0,,,,,
player,201611270htx,htx,BouyA.00,tackles_combined,7,,,,,
player,201611270htx,htx,BouyA.00,tackles_solo,5,,,,,
player,201611270htx,htx,BouyA.00,tackles_assists,2,,,,,
player,201611270htx,htx,BouyA.00,tackles_loss,0,,,,,
player,201611270htx,htx,BouyA.00,qb_hits,0,,,,,
player,201611270htx,htx,BouyA.00,fumbles_rec,0,,,,,
player,201611270htx,htx,BouyA.00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,BouyA.00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,BouyA.00,fumbles_forced,0,,,,,
player,201611270htx,htx,CushBr99,def_int,0,,,,,
player,201611270htx,htx,CushBr99,def_int_yds,0,,,,,
player,201611270htx,htx,CushBr99,def_int_td,0,,,,,
player,201611270htx,htx,CushBr99,def_int_long,0,,,,,
player,201611270htx,htx,CushBr99,pass_defended,0,,,,,
player,201611270htx,htx,CushBr99,sacks,0.0,,,,,
player,201611270htx,htx,CushBr99,tackles_combined,7,,,,,
player,201611270htx,htx,CushBr99,tackles_solo,3,,,,,
player,201611270htx,htx,CushBr99,tackles_assists,4,,,,,
player,201611270htx,htx,CushBr99,tackles_loss,1,,,,,
player,201611270htx,htx,CushBr99,qb_hits,0,,,,,
player,201611270htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201611270htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201611270htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201611270htx,htx,JackKa99,def_int,0,,,,,
player,201611270htx,htx,JackKa99,def_int_yds,0,,,,,
player,201611270htx,htx,JackKa99,def_int_td,0,,,,,
player,201611270htx,htx,JackKa99,def_int_long,0,,,,,
player,201611270htx,htx,JackKa99,pass_defended,0,,,,,
player,201611270htx,htx,JackKa99,sacks,0.0,,,,,
player,201611270htx,htx,JackKa99,tackles_combined,4,,,,,
player,201611270htx,htx,JackKa99,tackles_solo,4,,,,,
player,201611270htx,htx,JackKa99,tackles_assists,0,,,,,
player,201611270htx,htx,JackKa99,tackles_loss,0,,,,,
player,201611270htx,htx,JackKa99,qb_hits,0,,,,,
player,201611270htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201611270htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201611270htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201611270htx,htx,MercWh00,def_int,0,,,,,
player,201611270htx,htx,MercWh00,def_int_yds,0,,,,,
player,201611270htx,htx,MercWh00,def_int_td,0,,,,,
player,201611270htx,htx,MercWh00,def_int_long,0,,,,,
player,201611270htx,htx,MercWh00,pass_defended,0,,,,,
player,201611270htx,htx,MercWh00,sacks,0.0,,,,,
player,201611270htx,htx,MercWh00,tackles_combined,4,,,,,
player,201611270htx,htx,MercWh00,tackles_solo,4,,,,,
player,201611270htx,htx,MercWh00,tackles_assists,0,,,,,
player,201611270htx,htx,MercWh00,tackles_loss,3,,,,,
player,201611270htx,htx,MercWh00,qb_hits,2,,,,,
player,201611270htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201611270htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201611270htx,htx,ClowJa00,def_int,0,,,,,
player,201611270htx,htx,ClowJa00,def_int_yds,0,,,,,
player,201611270htx,htx,ClowJa00,def_int_td,0,,,,,
player,201611270htx,htx,ClowJa00,def_int_long,0,,,,,
player,201611270htx,htx,ClowJa00,pass_defended,0,,,,,
player,201611270htx,htx,ClowJa00,sacks,0.0,,,,,
player,201611270htx,htx,ClowJa00,tackles_combined,2,,,,,
player,201611270htx,htx,ClowJa00,tackles_solo,1,,,,,
player,201611270htx,htx,ClowJa00,tackles_assists,1,,,,,
player,201611270htx,htx,ClowJa00,tackles_loss,0,,,,,
player,201611270htx,htx,ClowJa00,qb_hits,0,,,,,
player,201611270htx,htx,ClowJa00,fumbles_rec,0,,,,,
player,201611270htx,htx,ClowJa00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,ClowJa00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,ClowJa00,fumbles_forced,0,,,,,
player,201611270htx,htx,HalxAn00,def_int,0,,,,,
player,201611270htx,htx,HalxAn00,def_int_yds,0,,,,,
player,201611270htx,htx,HalxAn00,def_int_td,0,,,,,
player,201611270htx,htx,HalxAn00,def_int_long,0,,,,,
player,201611270htx,htx,HalxAn00,pass_defended,0,,,,,
player,201611270htx,htx,HalxAn00,sacks,0.0,,,,,
player,201611270htx,htx,HalxAn00,tackles_combined,2,,,,,
player,201611270htx,htx,HalxAn00,tackles_solo,1,,,,,
player,201611270htx,htx,HalxAn00,tackles_assists,1,,,,,
player,201611270htx,htx,HalxAn00,tackles_loss,0,,,,,
player,201611270htx,htx,HalxAn00,qb_hits,0,,,,,
player,201611270htx,htx,HalxAn00,fumbles_rec,0,,,,,
player,201611270htx,htx,HalxAn00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,HalxAn00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,HalxAn00,fumbles_forced,0,,,,,
player,201611270htx,htx,JoseJo20,def_int,0,,,,,
player,201611270htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201611270htx,htx,JoseJo20,def_int_td,0,,,,,
player,201611270htx,htx,JoseJo20,def_int_long,0,,,,,
player,201611270htx,htx,JoseJo20,pass_defended,2,,,,,
player,201611270htx,htx,JoseJo20,sacks,0.0,,,,,
player,201611270htx,htx,JoseJo20,tackles_combined,2,,,,,
player,201611270htx,htx,JoseJo20,tackles_solo,2,,,,,
player,201611270htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201611270htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201611270htx,htx,JoseJo20,qb_hits,0,,,,,
player,201611270htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201611270htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201611270htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201611270htx,htx,BullMa00,def_int,0,,,,,
player,201611270htx,htx,BullMa00,def_int_yds,0,,,,,
player,201611270htx,htx,BullMa00,def_int_td,0,,,,,
player,201611270htx,htx,BullMa00,def_int_long,0,,,,,
player,201611270htx,htx,BullMa00,pass_defended,0,,,,,
player,201611270htx,htx,BullMa00,sacks,0.0,,,,,
player,201611270htx,htx,BullMa00,tackles_combined,1,,,,,
player,201611270htx,htx,BullMa00,tackles_solo,1,,,,,
player,201611270htx,htx,BullMa00,tackles_assists,0,,,,,
player,201611270htx,htx,BullMa00,tackles_loss,0,,,,,
player,201611270htx,htx,BullMa00,qb_hits,0,,,,,
player,201611270htx,htx,BullMa00,fumbles_rec,0,,,,,
player,201611270htx,htx,BullMa00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,BullMa00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,BullMa00,fumbles_forced,0,,,,,
player,201611270htx,htx,CoviCh00,def_int,0,,,,,
player,201611270htx,htx,CoviCh00,def_int_yds,0,,,,,
player,201611270htx,htx,CoviCh00,def_int_td,0,,,,,
player,201611270htx,htx,CoviCh00,def_int_long,0,,,,,
player,201611270htx,htx,CoviCh00,pass_defended,0,,,,,
player,201611270htx,htx,CoviCh00,sacks,0.0,,,,,
player,201611270htx,htx,CoviCh00,tackles_combined,1,,,,,
player,201611270htx,htx,CoviCh00,tackles_solo,0,,,,,
player,201611270htx,htx,CoviCh00,tackles_assists,1,,,,,
player,201611270htx,htx,CoviCh00,tackles_loss,0,,,,,
player,201611270htx,htx,CoviCh00,qb_hits,0,,,,,
player,201611270htx,htx,CoviCh00,fumbles_rec,0,,,,,
player,201611270htx,htx,CoviCh00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,CoviCh00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,CoviCh00,fumbles_forced,0,,,,,
player,201611270htx,htx,HeatJo00,def_int,0,,,,,
player,201611270htx,htx,HeatJo00,def_int_yds,0,,,,,
player,201611270htx,htx,HeatJo00,def_int_td,0,,,,,
player,201611270htx,htx,HeatJo00,def_int_long,0,,,,,
player,201611270htx,htx,HeatJo00,pass_defended,0,,,,,
player,201611270htx,htx,HeatJo00,sacks,0.0,,,,,
player,201611270htx,htx,HeatJo00,tackles_combined,1,,,,,
player,201611270htx,htx,HeatJo00,tackles_solo,0,,,,,
player,201611270htx,htx,HeatJo00,tackles_assists,1,,,,,
player,201611270htx,htx,HeatJo00,tackles_loss,0,,,,,
player,201611270htx,htx,HeatJo00,qb_hits,1,,,,,
player,201611270htx,htx,HeatJo00,fumbles_rec,0,,,,,
player,201611270htx,htx,HeatJo00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,HeatJo00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,HeatJo00,fumbles_forced,0,,,,,
player,201611270htx,htx,JoneDo02,def_int,0,,,,,
player,201611270htx,htx,JoneDo02,def_int_yds,0,,,,,
player,201611270htx,htx,JoneDo02,def_int_td,0,,,,,
player,201611270htx,htx,JoneDo02,def_int_long,0,,,,,
player,201611270htx,htx,JoneDo02,pass_defended,0,,,,,
player,201611270htx,htx,JoneDo02,sacks,0.0,,,,,
player,201611270htx,htx,JoneDo02,tackles_combined,1,,,,,
player,201611270htx,htx,JoneDo02,tackles_solo,0,,,,,
player,201611270htx,htx,JoneDo02,tackles_assists,1,,,,,
player,201611270htx,htx,JoneDo02,tackles_loss,0,,,,,
player,201611270htx,htx,JoneDo02,qb_hits,0,,,,,
player,201611270htx,htx,JoneDo02,fumbles_rec,0,,,,,
player,201611270htx,htx,JoneDo02,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,JoneDo02,fumbles_rec_td,0,,,,,
player,201611270htx,htx,JoneDo02,fumbles_forced,0,,,,,
player,201611270htx,htx,NelsRo00,def_int,0,,,,,
player,201611270htx,htx,NelsRo00,def_int_yds,0,,,,,
player,201611270htx,htx,NelsRo00,def_int_td,0,,,,,
player,201611270htx,htx,NelsRo00,def_int_long,0,,,,,
player,201611270htx,htx,NelsRo00,pass_defended,0,,,,,
player,201611270htx,htx,NelsRo00,sacks,0.0,,,,,
player,201611270htx,htx,NelsRo00,tackles_combined,1,,,,,
player,201611270htx,htx,NelsRo00,tackles_solo,1,,,,,
player,201611270htx,htx,NelsRo00,tackles_assists,0,,,,,
player,201611270htx,htx,NelsRo00,tackles_loss,0,,,,,
player,201611270htx,htx,NelsRo00,qb_hits,0,,,,,
player,201611270htx,htx,NelsRo00,fumbles_rec,1,,,,,
player,201611270htx,htx,NelsRo00,fumbles_rec_yds,0,,,,,
player,201611270htx,htx,NelsRo00,fumbles_rec_td,0,,,,,
player,201611270htx,htx,NelsRo00,fumbles_forced,0,,,,,
