game,2016,12,20161127,201611270atl,crd,"Arizona Cardinals",19,atl,"Atlanta Falcons",38
player,201611270atl,crd,GoldBr00,rec_yds,-1,,,,,
player,201611270atl,crd,GoldBr00,rec_td,0,,,,,
player,201611270atl,crd,GoldBr00,rec_long,-1,,,,,
player,201611270atl,crd,GoldBr00,fumbles,0,,,,,
player,201611270atl,crd,GoldBr00,fumbles_lost,0,,,,,
player,201611270atl,atl,RyanMa00,pass_cmp,26,,,,,
player,201611270atl,atl,RyanMa00,pass_att,34,,,,,
player,201611270atl,atl,RyanMa00,pass_yds,269,,,,,
player,201611270atl,atl,RyanMa00,pass_td,2,,,,,
player,201611270atl,atl,RyanMa00,pass_int,1,,,,,
player,201611270atl,atl,RyanMa00,pass_sacked,3,,,,,
player,201611270atl,atl,RyanMa00,pass_sacked_yds,25,,,,,
player,201611270atl,atl,RyanMa00,pass_long,35,,,,,
player,201611270atl,atl,RyanMa00,pass_rating,106.1,,,,,
player,201611270atl,atl,RyanMa00,rush_att,4,,,,,
player,201611270atl,atl,RyanMa00,rush_yds,15,,,,,
player,201611270atl,atl,RyanMa00,rush_td,0,,,,,
player,201611270atl,atl,RyanMa00,rush_long,11,,,,,
player,201611270atl,atl,RyanMa00,targets,0,,,,,
player,201611270atl,atl,RyanMa00,rec,0,,,,,
player,201611270atl,atl,RyanMa00,rec_yds,0,,,,,
player,201611270atl,atl,RyanMa00,rec_td,0,,,,,
player,201611270atl,atl,RyanMa00,rec_long,0,,,,,
player,201611270atl,atl,RyanMa00,fumbles,0,,,,,
player,201611270atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201611270atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201611270atl,atl,FreeDe00,pass_att,0,,,,,
player,201611270atl,atl,FreeDe00,pass_yds,0,,,,,
player,201611270atl,atl,FreeDe00,pass_td,0,,,,,
player,201611270atl,atl,FreeDe00,pass_int,0,,,,,
player,201611270atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201611270atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201611270atl,atl,FreeDe00,pass_long,0,,,,,
player,201611270atl,atl,FreeDe00,pass_rating,,,,,,
player,201611270atl,atl,FreeDe00,rush_att,16,,,,,
player,201611270atl,atl,FreeDe00,rush_yds,60,,,,,
player,201611270atl,atl,FreeDe00,rush_td,2,,,,,
player,201611270atl,atl,FreeDe00,rush_long,16,,,,,
player,201611270atl,atl,FreeDe00,targets,3,,,,,
player,201611270atl,atl,FreeDe00,rec,2,,,,,
player,201611270atl,atl,FreeDe00,rec_yds,17,,,,,
player,201611270atl,atl,FreeDe00,rec_td,0,,,,,
player,201611270atl,atl,FreeDe00,rec_long,12,,,,,
player,201611270atl,atl,FreeDe00,fumbles,0,,,,,
player,201611270atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201611270atl,atl,GabrTa00,pass_cmp,0,,,,,
player,201611270atl,atl,GabrTa00,pass_att,0,,,,,
player,201611270atl,atl,GabrTa00,pass_yds,0,,,,,
player,201611270atl,atl,GabrTa00,pass_td,0,,,,,
player,201611270atl,atl,GabrTa00,pass_int,0,,,,,
player,201611270atl,atl,GabrTa00,pass_sacked,0,,,,,
player,201611270atl,atl,GabrTa00,pass_sacked_yds,0,,,,,
player,201611270atl,atl,GabrTa00,pass_long,0,,,,,
player,201611270atl,atl,GabrTa00,pass_rating,,,,,,
player,201611270atl,atl,GabrTa00,rush_att,1,,,,,
player,201611270atl,atl,GabrTa00,rush_yds,27,,,,,
player,201611270atl,atl,GabrTa00,rush_td,0,,,,,
player,201611270atl,atl,GabrTa00,rush_long,27,,,,,
player,201611270atl,atl,GabrTa00,targets,5,,,,,
player,201611270atl,atl,GabrTa00,rec,4,,,,,
player,201611270atl,atl,GabrTa00,rec_yds,75,,,,,
player,201611270atl,atl,GabrTa00,rec_td,2,,,,,
player,201611270atl,atl,GabrTa00,rec_long,35,,,,,
player,201611270atl,atl,GabrTa00,fumbles,0,,,,,
player,201611270atl,atl,GabrTa00,fumbles_lost,0,,,,,
player,201611270atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201611270atl,atl,ColeTe01,pass_att,0,,,,,
player,201611270atl,atl,ColeTe01,pass_yds,0,,,,,
player,201611270atl,atl,ColeTe01,pass_td,0,,,,,
player,201611270atl,atl,ColeTe01,pass_int,0,,,,,
player,201611270atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201611270atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201611270atl,atl,ColeTe01,pass_long,0,,,,,
player,201611270atl,atl,ColeTe01,pass_rating,,,,,,
player,201611270atl,atl,ColeTe01,rush_att,8,,,,,
player,201611270atl,atl,ColeTe01,rush_yds,9,,,,,
player,201611270atl,atl,ColeTe01,rush_td,1,,,,,
player,201611270atl,atl,ColeTe01,rush_long,7,,,,,
player,201611270atl,atl,ColeTe01,targets,2,,,,,
player,201611270atl,atl,ColeTe01,rec,2,,,,,
player,201611270atl,atl,ColeTe01,rec_yds,4,,,,,
player,201611270atl,atl,ColeTe01,rec_td,0,,,,,
player,201611270atl,atl,ColeTe01,rec_long,2,,,,,
player,201611270atl,atl,ColeTe01,fumbles,0,,,,,
player,201611270atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201611270atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201611270atl,atl,SanuMo00,pass_att,0,,,,,
player,201611270atl,atl,SanuMo00,pass_yds,0,,,,,
player,201611270atl,atl,SanuMo00,pass_td,0,,,,,
player,201611270atl,atl,SanuMo00,pass_int,0,,,,,
player,201611270atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201611270atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201611270atl,atl,SanuMo00,pass_long,0,,,,,
player,201611270atl,atl,SanuMo00,pass_rating,,,,,,
player,201611270atl,atl,SanuMo00,rush_att,1,,,,,
player,201611270atl,atl,SanuMo00,rush_yds,5,,,,,
player,201611270atl,atl,SanuMo00,rush_td,0,,,,,
player,201611270atl,atl,SanuMo00,rush_long,5,,,,,
player,201611270atl,atl,SanuMo00,targets,8,,,,,
player,201611270atl,atl,SanuMo00,rec,8,,,,,
player,201611270atl,atl,SanuMo00,rec_yds,65,,,,,
player,201611270atl,atl,SanuMo00,rec_td,0,,,,,
player,201611270atl,atl,SanuMo00,rec_long,12,,,,,
player,201611270atl,atl,SanuMo00,fumbles,0,,,,,
player,201611270atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201611270atl,atl,HardJu00,pass_cmp,0,,,,,
player,201611270atl,atl,HardJu00,pass_att,0,,,,,
player,201611270atl,atl,HardJu00,pass_yds,0,,,,,
player,201611270atl,atl,HardJu00,pass_td,0,,,,,
player,201611270atl,atl,HardJu00,pass_int,0,,,,,
player,201611270atl,atl,HardJu00,pass_sacked,0,,,,,
player,201611270atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201611270atl,atl,HardJu00,pass_long,0,,,,,
player,201611270atl,atl,HardJu00,pass_rating,,,,,,
player,201611270atl,atl,HardJu00,rush_att,0,,,,,
player,201611270atl,atl,HardJu00,rush_yds,0,,,,,
player,201611270atl,atl,HardJu00,rush_td,0,,,,,
player,201611270atl,atl,HardJu00,rush_long,0,,,,,
player,201611270atl,atl,HardJu00,targets,4,,,,,
player,201611270atl,atl,HardJu00,rec,3,,,,,
player,201611270atl,atl,HardJu00,rec_yds,47,,,,,
player,201611270atl,atl,HardJu00,rec_td,0,,,,,
player,201611270atl,atl,HardJu00,rec_long,27,,,,,
player,201611270atl,atl,HardJu00,fumbles,0,,,,,
player,201611270atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201611270atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201611270atl,atl,JoneJu02,pass_att,0,,,,,
player,201611270atl,atl,JoneJu02,pass_yds,0,,,,,
player,201611270atl,atl,JoneJu02,pass_td,0,,,,,
player,201611270atl,atl,JoneJu02,pass_int,0,,,,,
player,201611270atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201611270atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201611270atl,atl,JoneJu02,pass_long,0,,,,,
player,201611270atl,atl,JoneJu02,pass_rating,,,,,,
player,201611270atl,atl,JoneJu02,rush_att,0,,,,,
player,201611270atl,atl,JoneJu02,rush_yds,0,,,,,
player,201611270atl,atl,JoneJu02,rush_td,0,,,,,
player,201611270atl,atl,JoneJu02,rush_long,0,,,,,
player,201611270atl,atl,JoneJu02,targets,7,,,,,
player,201611270atl,atl,JoneJu02,rec,4,,,,,
player,201611270atl,atl,JoneJu02,rec_yds,35,,,,,
player,201611270atl,atl,JoneJu02,rec_td,0,,,,,
player,201611270atl,atl,JoneJu02,rec_long,15,,,,,
player,201611270atl,atl,JoneJu02,fumbles,0,,,,,
player,201611270atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201611270atl,atl,ToilLe00,pass_cmp,0,,,,,
player,201611270atl,atl,ToilLe00,pass_att,0,,,,,
player,201611270atl,atl,ToilLe00,pass_yds,0,,,,,
player,201611270atl,atl,ToilLe00,pass_td,0,,,,,
player,201611270atl,atl,ToilLe00,pass_int,0,,,,,
player,201611270atl,atl,ToilLe00,pass_sacked,0,,,,,
player,201611270atl,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201611270atl,atl,ToilLe00,pass_long,0,,,,,
player,201611270atl,atl,ToilLe00,pass_rating,,,,,,
player,201611270atl,atl,ToilLe00,rush_att,0,,,,,
player,201611270atl,atl,ToilLe00,rush_yds,0,,,,,
player,201611270atl,atl,ToilLe00,rush_td,0,,,,,
player,201611270atl,atl,ToilLe00,rush_long,0,,,,,
player,201611270atl,atl,ToilLe00,targets,1,,,,,
player,201611270atl,atl,ToilLe00,rec,1,,,,,
player,201611270atl,atl,ToilLe00,rec_yds,18,,,,,
player,201611270atl,atl,ToilLe00,rec_td,0,,,,,
player,201611270atl,atl,ToilLe00,rec_long,18,,,,,
player,201611270atl,atl,ToilLe00,fumbles,0,,,,,
player,201611270atl,atl,ToilLe00,fumbles_lost,0,,,,,
player,201611270atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201611270atl,atl,HoopAu00,pass_att,0,,,,,
player,201611270atl,atl,HoopAu00,pass_yds,0,,,,,
player,201611270atl,atl,HoopAu00,pass_td,0,,,,,
player,201611270atl,atl,HoopAu00,pass_int,0,,,,,
player,201611270atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201611270atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201611270atl,atl,HoopAu00,pass_long,0,,,,,
player,201611270atl,atl,HoopAu00,pass_rating,,,,,,
player,201611270atl,atl,HoopAu00,rush_att,0,,,,,
player,201611270atl,atl,HoopAu00,rush_yds,0,,,,,
player,201611270atl,atl,HoopAu00,rush_td,0,,,,,
player,201611270atl,atl,HoopAu00,rush_long,0,,,,,
player,201611270atl,atl,HoopAu00,targets,2,,,,,
player,201611270atl,atl,HoopAu00,rec,2,,,,,
player,201611270atl,atl,HoopAu00,rec_yds,8,,,,,
player,201611270atl,atl,HoopAu00,rec_td,0,,,,,
player,201611270atl,atl,HoopAu00,rec_long,5,,,,,
player,201611270atl,atl,HoopAu00,fumbles,0,,,,,
player,201611270atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_cmp,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_att,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_yds,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_td,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_int,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_sacked,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_long,0,,,,,
player,201611270atl,atl,DiMaPa00,pass_rating,,,,,,
player,201611270atl,atl,DiMaPa00,rush_att,0,,,,,
player,201611270atl,atl,DiMaPa00,rush_yds,0,,,,,
player,201611270atl,atl,DiMaPa00,rush_td,0,,,,,
player,201611270atl,atl,DiMaPa00,rush_long,0,,,,,
player,201611270atl,atl,DiMaPa00,targets,1,,,,,
player,201611270atl,atl,DiMaPa00,rec,0,,,,,
player,201611270atl,atl,DiMaPa00,rec_yds,0,,,,,
player,201611270atl,atl,DiMaPa00,rec_td,0,,,,,
player,201611270atl,atl,DiMaPa00,rec_long,0,,,,,
player,201611270atl,atl,DiMaPa00,fumbles,0,,,,,
player,201611270atl,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201611270atl,crd,SweaDJ00,def_int,1,,,,,
player,201611270atl,crd,SweaDJ00,def_int_yds,1,,,,,
player,201611270atl,crd,SweaDJ00,def_int_td,0,,,,,
player,201611270atl,crd,SweaDJ00,def_int_long,1,,,,,
player,201611270atl,crd,SweaDJ00,pass_defended,2,,,,,
player,201611270atl,crd,SweaDJ00,sacks,0.0,,,,,
player,201611270atl,crd,SweaDJ00,tackles_combined,7,,,,,
player,201611270atl,crd,SweaDJ00,tackles_solo,7,,,,,
player,201611270atl,crd,SweaDJ00,tackles_assists,0,,,,,
player,201611270atl,crd,SweaDJ00,tackles_loss,1,,,,,
player,201611270atl,crd,SweaDJ00,qb_hits,0,,,,,
player,201611270atl,crd,SweaDJ00,fumbles_rec,0,,,,,
player,201611270atl,crd,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201611270atl,crd,SweaDJ00,fumbles_rec_td,0,,,,,
player,201611270atl,crd,SweaDJ00,fumbles_forced,0,,,,,
player,201611270atl,crd,JeffTo00,def_int,0,,,,,
player,201611270atl,crd,JeffTo00,def_int_yds,0,,,,,
player,201611270atl,crd,JeffTo00,def_int_td,0,,,,,
player,201611270atl,crd,JeffTo00,def_int_long,0,,,,,
player,201611270atl,crd,JeffTo00,pass_defended,0,,,,,
player,201611270atl,crd,JeffTo00,sacks,1.0,,,,,
player,201611270atl,crd,JeffTo00,tackles_combined,7,,,,,
player,201611270atl,crd,JeffTo00,tackles_solo,5,,,,,
player,201611270atl,crd,JeffTo00,tackles_assists,2,,,,,
player,201611270atl,crd,JeffTo00,tackles_loss,1,,,,,
player,201611270atl,crd,JeffTo00,qb_hits,1,,,,,
player,201611270atl,crd,JeffTo00,fumbles_rec,0,,,,,
player,201611270atl,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201611270atl,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201611270atl,crd,JeffTo00,fumbles_forced,0,,,,,
player,201611270atl,crd,MathTy00,def_int,0,,,,,
player,201611270atl,crd,MathTy00,def_int_yds,5,,,,,
player,201611270atl,crd,MathTy00,def_int_td,0,,,,,
player,201611270atl,crd,MathTy00,def_int_long,5,,,,,
player,201611270atl,crd,MathTy00,pass_defended,1,,,,,
player,201611270atl,crd,MathTy00,sacks,1.0,,,,,
player,201611270atl,crd,MathTy00,tackles_combined,2,,,,,
player,201611270atl,crd,MathTy00,tackles_solo,2,,,,,
player,201611270atl,crd,MathTy00,tackles_assists,0,,,,,
player,201611270atl,crd,MathTy00,tackles_loss,1,,,,,
player,201611270atl,crd,MathTy00,qb_hits,1,,,,,
player,201611270atl,crd,MathTy00,fumbles_rec,0,,,,,
player,201611270atl,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201611270atl,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201611270atl,crd,MathTy00,fumbles_forced,0,,,,,
player,201611270atl,crd,GoldMa00,def_int,0,,,,,
player,201611270atl,crd,GoldMa00,def_int_yds,0,,,,,
player,201611270atl,crd,GoldMa00,def_int_td,0,,,,,
