game,2016,1,20160912,201609120sfo,ram,"Los Angeles Rams",0,sfo,"San Francisco 49ers",28
player,201609120sfo,ram,HigbTy00,rec_td,0,,,,,
player,201609120sfo,ram,HigbTy00,rec_long,2,,,,,
player,201609120sfo,ram,HigbTy00,fumbles,0,,,,,
player,201609120sfo,ram,HigbTy00,fumbles_lost,0,,,,,
player,201609120sfo,sfo,GabbBl00,pass_cmp,22,,,,,
player,201609120sfo,sfo,GabbBl00,pass_att,35,,,,,
player,201609120sfo,sfo,GabbBl00,pass_yds,170,,,,,
player,201609120sfo,sfo,GabbBl00,pass_td,1,,,,,
player,201609120sfo,sfo,GabbBl00,pass_int,0,,,,,
player,201609120sfo,sfo,GabbBl00,pass_sacked,0,,,,,
player,201609120sfo,sfo,GabbBl00,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,GabbBl00,pass_long,35,,,,,
player,201609120sfo,sfo,GabbBl00,pass_rating,84.2,,,,,
player,201609120sfo,sfo,GabbBl00,rush_att,9,,,,,
player,201609120sfo,sfo,GabbBl00,rush_yds,43,,,,,
player,201609120sfo,sfo,GabbBl00,rush_td,0,,,,,
player,201609120sfo,sfo,GabbBl00,rush_long,11,,,,,
player,201609120sfo,sfo,GabbBl00,targets,1,,,,,
player,201609120sfo,sfo,GabbBl00,rec,1,,,,,
player,201609120sfo,sfo,GabbBl00,rec_yds,-16,,,,,
player,201609120sfo,sfo,GabbBl00,rec_td,0,,,,,
player,201609120sfo,sfo,GabbBl00,rec_long,-16,,,,,
player,201609120sfo,sfo,GabbBl00,fumbles,0,,,,,
player,201609120sfo,sfo,GabbBl00,fumbles_lost,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_cmp,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_att,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_yds,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_td,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_int,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_sacked,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_long,0,,,,,
player,201609120sfo,sfo,HydeCa00,pass_rating,,,,,,
player,201609120sfo,sfo,HydeCa00,rush_att,23,,,,,
player,201609120sfo,sfo,HydeCa00,rush_yds,88,,,,,
player,201609120sfo,sfo,HydeCa00,rush_td,2,,,,,
player,201609120sfo,sfo,HydeCa00,rush_long,18,,,,,
player,201609120sfo,sfo,HydeCa00,targets,3,,,,,
player,201609120sfo,sfo,HydeCa00,rec,2,,,,,
player,201609120sfo,sfo,HydeCa00,rec_yds,5,,,,,
player,201609120sfo,sfo,HydeCa00,rec_td,0,,,,,
player,201609120sfo,sfo,HydeCa00,rec_long,4,,,,,
player,201609120sfo,sfo,HydeCa00,fumbles,0,,,,,
player,201609120sfo,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_cmp,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_att,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_yds,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_td,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_int,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_sacked,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_long,0,,,,,
player,201609120sfo,sfo,DrauSh00,pass_rating,,,,,,
player,201609120sfo,sfo,DrauSh00,rush_att,7,,,,,
player,201609120sfo,sfo,DrauSh00,rush_yds,18,,,,,
player,201609120sfo,sfo,DrauSh00,rush_td,1,,,,,
player,201609120sfo,sfo,DrauSh00,rush_long,6,,,,,
player,201609120sfo,sfo,DrauSh00,targets,2,,,,,
player,201609120sfo,sfo,DrauSh00,rec,2,,,,,
player,201609120sfo,sfo,DrauSh00,rec_yds,18,,,,,
player,201609120sfo,sfo,DrauSh00,rec_td,0,,,,,
player,201609120sfo,sfo,DrauSh00,rec_long,11,,,,,
player,201609120sfo,sfo,DrauSh00,fumbles,1,,,,,
player,201609120sfo,sfo,DrauSh00,fumbles_lost,1,,,,,
player,201609120sfo,sfo,DaviMi01,pass_cmp,0,,,,,
player,201609120sfo,sfo,DaviMi01,pass_att,0,,,,,
player,201609120sfo,sfo,DaviMi01,pass_yds,0,,,,,
player,201609120sfo,sfo,DaviMi01,pass_td,0,,,,,
player,201609120sfo,sfo,DaviMi01,pass_int,0,,,,,
player,201609120sfo,sfo,DaviMi01,pass_sacked,0,,,,,
player,201609120sfo,sfo,DaviMi01,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,DaviMi01,pass_long,0,,,,,
player,201609120sfo,sfo,DaviMi01,pass_rating,,,,,,
player,201609120sfo,sfo,DaviMi01,rush_att,3,,,,,
player,201609120sfo,sfo,DaviMi01,rush_yds,1,,,,,
player,201609120sfo,sfo,DaviMi01,rush_td,0,,,,,
player,201609120sfo,sfo,DaviMi01,rush_long,2,,,,,
player,201609120sfo,sfo,DaviMi01,targets,0,,,,,
player,201609120sfo,sfo,DaviMi01,rec,0,,,,,
player,201609120sfo,sfo,DaviMi01,rec_yds,0,,,,,
player,201609120sfo,sfo,DaviMi01,rec_td,0,,,,,
player,201609120sfo,sfo,DaviMi01,rec_long,0,,,,,
player,201609120sfo,sfo,DaviMi01,fumbles,0,,,,,
player,201609120sfo,sfo,DaviMi01,fumbles_lost,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_cmp,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_att,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_yds,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_td,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_int,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_sacked,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_long,0,,,,,
player,201609120sfo,sfo,KerlJe00,pass_rating,,,,,,
player,201609120sfo,sfo,KerlJe00,rush_att,0,,,,,
player,201609120sfo,sfo,KerlJe00,rush_yds,0,,,,,
player,201609120sfo,sfo,KerlJe00,rush_td,0,,,,,
player,201609120sfo,sfo,KerlJe00,rush_long,0,,,,,
player,201609120sfo,sfo,KerlJe00,targets,11,,,,,
player,201609120sfo,sfo,KerlJe00,rec,7,,,,,
player,201609120sfo,sfo,KerlJe00,rec_yds,61,,,,,
player,201609120sfo,sfo,KerlJe00,rec_td,0,,,,,
player,201609120sfo,sfo,KerlJe00,rec_long,18,,,,,
player,201609120sfo,sfo,KerlJe00,fumbles,0,,,,,
player,201609120sfo,sfo,KerlJe00,fumbles_lost,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_cmp,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_att,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_yds,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_td,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_int,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_sacked,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_long,0,,,,,
player,201609120sfo,sfo,PattQu00,pass_rating,,,,,,
player,201609120sfo,sfo,PattQu00,rush_att,0,,,,,
player,201609120sfo,sfo,PattQu00,rush_yds,0,,,,,
player,201609120sfo,sfo,PattQu00,rush_td,0,,,,,
player,201609120sfo,sfo,PattQu00,rush_long,0,,,,,
player,201609120sfo,sfo,PattQu00,targets,5,,,,,
player,201609120sfo,sfo,PattQu00,rec,5,,,,,
player,201609120sfo,sfo,PattQu00,rec_yds,60,,,,,
player,201609120sfo,sfo,PattQu00,rec_td,0,,,,,
player,201609120sfo,sfo,PattQu00,rec_long,35,,,,,
player,201609120sfo,sfo,PattQu00,fumbles,1,,,,,
player,201609120sfo,sfo,PattQu00,fumbles_lost,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_cmp,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_att,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_yds,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_td,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_int,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_sacked,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_long,0,,,,,
player,201609120sfo,sfo,CeleGa00,pass_rating,,,,,,
player,201609120sfo,sfo,CeleGa00,rush_att,0,,,,,
player,201609120sfo,sfo,CeleGa00,rush_yds,0,,,,,
player,201609120sfo,sfo,CeleGa00,rush_td,0,,,,,
player,201609120sfo,sfo,CeleGa00,rush_long,0,,,,,
player,201609120sfo,sfo,CeleGa00,targets,4,,,,,
player,201609120sfo,sfo,CeleGa00,rec,1,,,,,
player,201609120sfo,sfo,CeleGa00,rec_yds,15,,,,,
player,201609120sfo,sfo,CeleGa00,rec_td,0,,,,,
player,201609120sfo,sfo,CeleGa00,rec_long,15,,,,,
player,201609120sfo,sfo,CeleGa00,fumbles,0,,,,,
player,201609120sfo,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_cmp,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_att,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_yds,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_td,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_int,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_sacked,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_long,0,,,,,
player,201609120sfo,sfo,McDoVa00,pass_rating,,,,,,
player,201609120sfo,sfo,McDoVa00,rush_att,0,,,,,
player,201609120sfo,sfo,McDoVa00,rush_yds,0,,,,,
player,201609120sfo,sfo,McDoVa00,rush_td,0,,,,,
player,201609120sfo,sfo,McDoVa00,rush_long,0,,,,,
player,201609120sfo,sfo,McDoVa00,targets,3,,,,,
player,201609120sfo,sfo,McDoVa00,rec,2,,,,,
player,201609120sfo,sfo,McDoVa00,rec_yds,14,,,,,
player,201609120sfo,sfo,McDoVa00,rec_td,1,,,,,
player,201609120sfo,sfo,McDoVa00,rec_long,8,,,,,
player,201609120sfo,sfo,McDoVa00,fumbles,0,,,,,
player,201609120sfo,sfo,McDoVa00,fumbles_lost,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_cmp,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_att,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_yds,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_td,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_int,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_sacked,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_sacked_yds,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_long,0,,,,,
player,201609120sfo,sfo,SmitTo02,pass_rating,,,,,,
player,201609120sfo,sfo,SmitTo02,rush_att,0,,,,,
player,201609120sfo,sfo,SmitTo02,rush_yds,0,,,,,
player,201609120sfo,sfo,SmitTo02,rush_td,0,,,,,
player,201609120sfo,sfo,SmitTo02,rush_long,0,,,,,
player,201609120sfo,sfo,SmitTo02,targets,6,,,,,
player,201609120sfo,sfo,SmitTo02,rec,2,,,,,
player,201609120sfo,sfo,SmitTo02,rec_yds,13,,,,,
player,201609120sfo,sfo,SmitTo02,rec_td,0,,,,,
player,201609120sfo,sfo,SmitTo02,rec_long,15,,,,,
player,201609120sfo,sfo,SmitTo02,fumbles,0,,,,,
player,201609120sfo,sfo,SmitTo02,fumbles_lost,0,,,,,
player,201609120sfo,ram,OgleAl00,def_int,0,,,,,
player,201609120sfo,ram,OgleAl00,def_int_yds,0,,,,,
player,201609120sfo,ram,OgleAl00,def_int_td,0,,,,,
player,201609120sfo,ram,OgleAl00,def_int_long,0,,,,,
player,201609120sfo,ram,OgleAl00,pass_defended,1,,,,,
player,201609120sfo,ram,OgleAl00,sacks,0.0,,,,,
player,201609120sfo,ram,OgleAl00,tackles_combined,12,,,,,
player,201609120sfo,ram,OgleAl00,tackles_solo,11,,,,,
player,201609120sfo,ram,OgleAl00,tackles_assists,1,,,,,
player,201609120sfo,ram,OgleAl00,tackles_loss,0,,,,,
player,201609120sfo,ram,OgleAl00,qb_hits,0,,,,,
player,201609120sfo,ram,OgleAl00,fumbles_rec,0,,,,,
player,201609120sfo,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201609120sfo,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201609120sfo,ram,OgleAl00,fumbles_forced,0,,,,,
player,201609120sfo,ram,SensCo00,def_int,0,,,,,
player,201609120sfo,ram,SensCo00,def_int_yds,0,,,,,
player,201609120sfo,ram,SensCo00,def_int_td,0,,,,,
player,201609120sfo,ram,SensCo00,def_int_long,0,,,,,
player,201609120sfo,ram,SensCo00,pass_defended,0,,,,,
player,201609120sfo,ram,SensCo00,sacks,0.0,,,,,
player,201609120sfo,ram,SensCo00,tackles_combined,9,,,,,
player,201609120sfo,ram,SensCo00,tackles_solo,9,,,,,
player,201609120sfo,ram,SensCo00,tackles_assists,0,,,,,
player,201609120sfo,ram,SensCo00,tackles_loss,1,,,,,
player,201609120sfo,ram,SensCo00,qb_hits,0,,,,,
player,201609120sfo,ram,SensCo00,fumbles_rec,0,,,,,
player,201609120sfo,ram,SensCo00,fumbles_rec_yds,0,,,,,
player,201609120sfo,ram,SensCo00,fumbles_rec_td,0,,,,,
player,201609120sfo,ram,SensCo00,fumbles_forced,1,,,,,
player,201609120sfo,ram,McDoTJ00,def_int,0,,,,,
player,201609120sfo,ram,McDoTJ00,def_int_yds,0,,,,,
player,201609120sfo,ram,McDoTJ00,def_int_td,0,,,,,
player,201609120sfo,ram,McDoTJ00,def_int_long,0,,,,,
player,201609120sfo,ram,McDoTJ00,pass_defended,0,,,,,
player,201609120sfo,ram,McDoTJ00,sacks,0.0,,,,,
player,201609120sfo,ram,McDoTJ00,tackles_combined,8,,,,,
player,201609120sfo,ram,McDoTJ00,tackles_solo,8,,,,,
player,201609120sfo,ram,McDoTJ00,tackles_assists,0,,,,,
player,201609120sfo,ram,McDoTJ00,tackles_loss,4,,,,,
player,201609120sfo,ram,McDoTJ00,qb_hits,0,,,,,
player,201609120sfo,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201609120sfo,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201609120sfo,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201609120sfo,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201609120sfo,ram,JoynLa00,def_int,0,,,,,
player,201609120sfo,ram,JoynLa00,def_int_yds,0,,,,,
player,201609120sfo,ram,JoynLa00,def_int_td,0,,,,,
player,201609120sfo,ram,JoynLa00,def_int_long,0,,,,,
player,201609120sfo,ram,JoynLa00,pass_defended,0,,,,,
