game,2016,6,20161016,201610160oti,cle,"Cleveland Browns",26,oti,"Tennessee Titans",28
player,201610160oti,cle,PryoTe00,rec_td,2,,,,,
player,201610160oti,cle,PryoTe00,rec_long,16,,,,,
player,201610160oti,cle,PryoTe00,fumbles,0,,,,,
player,201610160oti,cle,PryoTe00,fumbles_lost,0,,,,,
player,201610160oti,cle,JohnDu00,pass_cmp,0,,,,,
player,201610160oti,cle,JohnDu00,pass_att,0,,,,,
player,201610160oti,cle,JohnDu00,pass_yds,0,,,,,
player,201610160oti,cle,JohnDu00,pass_td,0,,,,,
player,201610160oti,cle,JohnDu00,pass_int,0,,,,,
player,201610160oti,cle,JohnDu00,pass_sacked,0,,,,,
player,201610160oti,cle,JohnDu00,pass_sacked_yds,0,,,,,
player,201610160oti,cle,JohnDu00,pass_long,0,,,,,
player,201610160oti,cle,JohnDu00,pass_rating,,,,,,
player,201610160oti,cle,JohnDu00,rush_att,4,,,,,
player,201610160oti,cle,JohnDu00,rush_yds,18,,,,,
player,201610160oti,cle,JohnDu00,rush_td,1,,,,,
player,201610160oti,cle,JohnDu00,rush_long,6,,,,,
player,201610160oti,cle,JohnDu00,targets,6,,,,,
player,201610160oti,cle,JohnDu00,rec,4,,,,,
player,201610160oti,cle,JohnDu00,rec_yds,56,,,,,
player,201610160oti,cle,JohnDu00,rec_td,0,,,,,
player,201610160oti,cle,JohnDu00,rec_long,28,,,,,
player,201610160oti,cle,JohnDu00,fumbles,0,,,,,
player,201610160oti,cle,JohnDu00,fumbles_lost,0,,,,,
player,201610160oti,cle,CrowIs00,pass_cmp,0,,,,,
player,201610160oti,cle,CrowIs00,pass_att,0,,,,,
player,201610160oti,cle,CrowIs00,pass_yds,0,,,,,
player,201610160oti,cle,CrowIs00,pass_td,0,,,,,
player,201610160oti,cle,CrowIs00,pass_int,0,,,,,
player,201610160oti,cle,CrowIs00,pass_sacked,0,,,,,
player,201610160oti,cle,CrowIs00,pass_sacked_yds,0,,,,,
player,201610160oti,cle,CrowIs00,pass_long,0,,,,,
player,201610160oti,cle,CrowIs00,pass_rating,,,,,,
player,201610160oti,cle,CrowIs00,rush_att,9,,,,,
player,201610160oti,cle,CrowIs00,rush_yds,16,,,,,
player,201610160oti,cle,CrowIs00,rush_td,0,,,,,
player,201610160oti,cle,CrowIs00,rush_long,11,,,,,
player,201610160oti,cle,CrowIs00,targets,2,,,,,
player,201610160oti,cle,CrowIs00,rec,2,,,,,
player,201610160oti,cle,CrowIs00,rec_yds,20,,,,,
player,201610160oti,cle,CrowIs00,rec_td,0,,,,,
player,201610160oti,cle,CrowIs00,rec_long,11,,,,,
player,201610160oti,cle,CrowIs00,fumbles,0,,,,,
player,201610160oti,cle,CrowIs00,fumbles_lost,0,,,,,
player,201610160oti,cle,LouiRi00,pass_cmp,0,,,,,
player,201610160oti,cle,LouiRi00,pass_att,0,,,,,
player,201610160oti,cle,LouiRi00,pass_yds,0,,,,,
player,201610160oti,cle,LouiRi00,pass_td,0,,,,,
player,201610160oti,cle,LouiRi00,pass_int,0,,,,,
player,201610160oti,cle,LouiRi00,pass_sacked,0,,,,,
player,201610160oti,cle,LouiRi00,pass_sacked_yds,0,,,,,
player,201610160oti,cle,LouiRi00,pass_long,0,,,,,
player,201610160oti,cle,LouiRi00,pass_rating,,,,,,
player,201610160oti,cle,LouiRi00,rush_att,0,,,,,
player,201610160oti,cle,LouiRi00,rush_yds,0,,,,,
player,201610160oti,cle,LouiRi00,rush_td,0,,,,,
player,201610160oti,cle,LouiRi00,rush_long,0,,,,,
player,201610160oti,cle,LouiRi00,targets,9,,,,,
player,201610160oti,cle,LouiRi00,rec,5,,,,,
player,201610160oti,cle,LouiRi00,rec_yds,65,,,,,
player,201610160oti,cle,LouiRi00,rec_td,0,,,,,
player,201610160oti,cle,LouiRi00,rec_long,42,,,,,
player,201610160oti,cle,LouiRi00,fumbles,0,,,,,
player,201610160oti,cle,LouiRi00,fumbles_lost,0,,,,,
player,201610160oti,cle,BarnGa01,pass_cmp,0,,,,,
player,201610160oti,cle,BarnGa01,pass_att,0,,,,,
player,201610160oti,cle,BarnGa01,pass_yds,0,,,,,
player,201610160oti,cle,BarnGa01,pass_td,0,,,,,
player,201610160oti,cle,BarnGa01,pass_int,0,,,,,
player,201610160oti,cle,BarnGa01,pass_sacked,0,,,,,
player,201610160oti,cle,BarnGa01,pass_sacked_yds,0,,,,,
player,201610160oti,cle,BarnGa01,pass_long,0,,,,,
player,201610160oti,cle,BarnGa01,pass_rating,,,,,,
player,201610160oti,cle,BarnGa01,rush_att,0,,,,,
player,201610160oti,cle,BarnGa01,rush_yds,0,,,,,
player,201610160oti,cle,BarnGa01,rush_td,0,,,,,
player,201610160oti,cle,BarnGa01,rush_long,0,,,,,
player,201610160oti,cle,BarnGa01,targets,5,,,,,
player,201610160oti,cle,BarnGa01,rec,3,,,,,
player,201610160oti,cle,BarnGa01,rec_yds,59,,,,,
player,201610160oti,cle,BarnGa01,rec_td,0,,,,,
player,201610160oti,cle,BarnGa01,rec_long,43,,,,,
player,201610160oti,cle,BarnGa01,fumbles,0,,,,,
player,201610160oti,cle,BarnGa01,fumbles_lost,0,,,,,
player,201610160oti,cle,HawkAn00,pass_cmp,0,,,,,
player,201610160oti,cle,HawkAn00,pass_att,0,,,,,
player,201610160oti,cle,HawkAn00,pass_yds,0,,,,,
player,201610160oti,cle,HawkAn00,pass_td,0,,,,,
player,201610160oti,cle,HawkAn00,pass_int,0,,,,,
player,201610160oti,cle,HawkAn00,pass_sacked,0,,,,,
player,201610160oti,cle,HawkAn00,pass_sacked_yds,0,,,,,
player,201610160oti,cle,HawkAn00,pass_long,0,,,,,
player,201610160oti,cle,HawkAn00,pass_rating,,,,,,
player,201610160oti,cle,HawkAn00,rush_att,0,,,,,
player,201610160oti,cle,HawkAn00,rush_yds,0,,,,,
player,201610160oti,cle,HawkAn00,rush_td,0,,,,,
player,201610160oti,cle,HawkAn00,rush_long,0,,,,,
player,201610160oti,cle,HawkAn00,targets,4,,,,,
player,201610160oti,cle,HawkAn00,rec,3,,,,,
player,201610160oti,cle,HawkAn00,rec_yds,48,,,,,
player,201610160oti,cle,HawkAn00,rec_td,0,,,,,
player,201610160oti,cle,HawkAn00,rec_long,22,,,,,
player,201610160oti,cle,HawkAn00,fumbles,0,,,,,
player,201610160oti,cle,HawkAn00,fumbles_lost,0,,,,,
player,201610160oti,cle,HiggRa00,pass_cmp,0,,,,,
player,201610160oti,cle,HiggRa00,pass_att,0,,,,,
player,201610160oti,cle,HiggRa00,pass_yds,0,,,,,
player,201610160oti,cle,HiggRa00,pass_td,0,,,,,
player,201610160oti,cle,HiggRa00,pass_int,0,,,,,
player,201610160oti,cle,HiggRa00,pass_sacked,0,,,,,
player,201610160oti,cle,HiggRa00,pass_sacked_yds,0,,,,,
player,201610160oti,cle,HiggRa00,pass_long,0,,,,,
player,201610160oti,cle,HiggRa00,pass_rating,,,,,,
player,201610160oti,cle,HiggRa00,rush_att,0,,,,,
player,201610160oti,cle,HiggRa00,rush_yds,0,,,,,
player,201610160oti,cle,HiggRa00,rush_td,0,,,,,
player,201610160oti,cle,HiggRa00,rush_long,0,,,,,
player,201610160oti,cle,HiggRa00,targets,1,,,,,
player,201610160oti,cle,HiggRa00,rec,1,,,,,
player,201610160oti,cle,HiggRa00,rec_yds,14,,,,,
player,201610160oti,cle,HiggRa00,rec_td,0,,,,,
player,201610160oti,cle,HiggRa00,rec_long,14,,,,,
player,201610160oti,cle,HiggRa00,fumbles,0,,,,,
player,201610160oti,cle,HiggRa00,fumbles_lost,0,,,,,
player,201610160oti,cle,PaytJo00,pass_cmp,0,,,,,
player,201610160oti,cle,PaytJo00,pass_att,0,,,,,
player,201610160oti,cle,PaytJo00,pass_yds,0,,,,,
player,201610160oti,cle,PaytJo00,pass_td,0,,,,,
player,201610160oti,cle,PaytJo00,pass_int,0,,,,,
player,201610160oti,cle,PaytJo00,pass_sacked,0,,,,,
player,201610160oti,cle,PaytJo00,pass_sacked_yds,0,,,,,
player,201610160oti,cle,PaytJo00,pass_long,0,,,,,
player,201610160oti,cle,PaytJo00,pass_rating,,,,,,
player,201610160oti,cle,PaytJo00,rush_att,0,,,,,
player,201610160oti,cle,PaytJo00,rush_yds,0,,,,,
player,201610160oti,cle,PaytJo00,rush_td,0,,,,,
player,201610160oti,cle,PaytJo00,rush_long,0,,,,,
player,201610160oti,cle,PaytJo00,targets,2,,,,,
player,201610160oti,cle,PaytJo00,rec,0,,,,,
player,201610160oti,cle,PaytJo00,rec_yds,0,,,,,
player,201610160oti,cle,PaytJo00,rec_td,0,,,,,
player,201610160oti,cle,PaytJo00,rec_long,0,,,,,
player,201610160oti,cle,PaytJo00,fumbles,0,,,,,
player,201610160oti,cle,PaytJo00,fumbles_lost,0,,,,,
player,201610160oti,oti,MariMa01,pass_cmp,17,,,,,
player,201610160oti,oti,MariMa01,pass_att,24,,,,,
player,201610160oti,oti,MariMa01,pass_yds,284,,,,,
player,201610160oti,oti,MariMa01,pass_td,3,,,,,
player,201610160oti,oti,MariMa01,pass_int,1,,,,,
player,201610160oti,oti,MariMa01,pass_sacked,2,,,,,
player,201610160oti,oti,MariMa01,pass_sacked_yds,14,,,,,
player,201610160oti,oti,MariMa01,pass_long,48,,,,,
player,201610160oti,oti,MariMa01,pass_rating,132.6,,,,,
player,201610160oti,oti,MariMa01,rush_att,7,,,,,
player,201610160oti,oti,MariMa01,rush_yds,64,,,,,
player,201610160oti,oti,MariMa01,rush_td,0,,,,,
player,201610160oti,oti,MariMa01,rush_long,41,,,,,
player,201610160oti,oti,MariMa01,targets,0,,,,,
player,201610160oti,oti,MariMa01,rec,0,,,,,
player,201610160oti,oti,MariMa01,rec_yds,0,,,,,
player,201610160oti,oti,MariMa01,rec_td,0,,,,,
player,201610160oti,oti,MariMa01,rec_long,0,,,,,
player,201610160oti,oti,MariMa01,fumbles,0,,,,,
player,201610160oti,oti,MariMa01,fumbles_lost,0,,,,,
player,201610160oti,oti,MurrDe00,pass_cmp,0,,,,,
player,201610160oti,oti,MurrDe00,pass_att,0,,,,,
player,201610160oti,oti,MurrDe00,pass_yds,0,,,,,
player,201610160oti,oti,MurrDe00,pass_td,0,,,,,
player,201610160oti,oti,MurrDe00,pass_int,0,,,,,
player,201610160oti,oti,MurrDe00,pass_sacked,0,,,,,
player,201610160oti,oti,MurrDe00,pass_sacked_yds,0,,,,,
player,201610160oti,oti,MurrDe00,pass_long,0,,,,,
player,201610160oti,oti,MurrDe00,pass_rating,,,,,,
player,201610160oti,oti,MurrDe00,rush_att,21,,,,,
player,201610160oti,oti,MurrDe00,rush_yds,65,,,,,
player,201610160oti,oti,MurrDe00,rush_td,1,,,,,
player,201610160oti,oti,MurrDe00,rush_long,16,,,,,
player,201610160oti,oti,MurrDe00,targets,2,,,,,
player,201610160oti,oti,MurrDe00,rec,0,,,,,
player,201610160oti,oti,MurrDe00,rec_yds,0,,,,,
player,201610160oti,oti,MurrDe00,rec_td,0,,,,,
player,201610160oti,oti,MurrDe00,rec_long,0,,,,,
player,201610160oti,oti,MurrDe00,fumbles,0,,,,,
player,201610160oti,oti,MurrDe00,fumbles_lost,0,,,,,
player,201610160oti,oti,HenrDe00,pass_cmp,0,,,,,
player,201610160oti,oti,HenrDe00,pass_att,0,,,,,
player,201610160oti,oti,HenrDe00,pass_yds,0,,,,,
player,201610160oti,oti,HenrDe00,pass_td,0,,,,,
player,201610160oti,oti,HenrDe00,pass_int,0,,,,,
player,201610160oti,oti,HenrDe00,pass_sacked,0,,,,,
player,201610160oti,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201610160oti,oti,HenrDe00,pass_long,0,,,,,
player,201610160oti,oti,HenrDe00,pass_rating,,,,,,
player,201610160oti,oti,HenrDe00,rush_att,2,,,,,
player,201610160oti,oti,HenrDe00,rush_yds,7,,,,,
player,201610160oti,oti,HenrDe00,rush_td,0,,,,,
player,201610160oti,oti,HenrDe00,rush_long,4,,,,,
player,201610160oti,oti,HenrDe00,targets,2,,,,,
player,201610160oti,oti,HenrDe00,rec,2,,,,,
player,201610160oti,oti,HenrDe00,rec_yds,20,,,,,
player,201610160oti,oti,HenrDe00,rec_td,0,,,,,
player,201610160oti,oti,HenrDe00,rec_long,12,,,,,
player,201610160oti,oti,HenrDe00,fumbles,0,,,,,
player,201610160oti,oti,HenrDe00,fumbles_lost,0,,,,,
player,201610160oti,oti,SharTa00,pass_cmp,0,,,,,
player,201610160oti,oti,SharTa00,pass_att,0,,,,,
player,201610160oti,oti,SharTa00,pass_yds,0,,,,,
player,201610160oti,oti,SharTa00,pass_td,0,,,,,
player,201610160oti,oti,SharTa00,pass_int,0,,,,,
player,201610160oti,oti,SharTa00,pass_sacked,0,,,,,
player,201610160oti,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201610160oti,oti,SharTa00,pass_long,0,,,,,
player,201610160oti,oti,SharTa00,pass_rating,,,,,,
player,201610160oti,oti,SharTa00,rush_att,1,,,,,
player,201610160oti,oti,SharTa00,rush_yds,1,,,,,
player,201610160oti,oti,SharTa00,rush_td,0,,,,,
player,201610160oti,oti,SharTa00,rush_long,1,,,,,
player,201610160oti,oti,SharTa00,targets,3,,,,,
player,201610160oti,oti,SharTa00,rec,0,,,,,
player,201610160oti,oti,SharTa00,rec_yds,0,,,,,
player,201610160oti,oti,SharTa00,rec_td,0,,,,,
player,201610160oti,oti,SharTa00,rec_long,0,,,,,
player,201610160oti,oti,SharTa00,fumbles,0,,,,,
player,201610160oti,oti,SharTa00,fumbles_lost,0,,,,,
player,201610160oti,oti,WrigKe01,pass_cmp,0,,,,,
player,201610160oti,oti,WrigKe01,pass_att,0,,,,,
player,201610160oti,oti,WrigKe01,pass_yds,0,,,,,
player,201610160oti,oti,WrigKe01,pass_td,0,,,,,
player,201610160oti,oti,WrigKe01,pass_int,0,,,,,
player,201610160oti,oti,WrigKe01,pass_sacked,0,,,,,
player,201610160oti,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201610160oti,oti,WrigKe01,pass_long,0,,,,,
player,201610160oti,oti,WrigKe01,pass_rating,,,,,,
player,201610160oti,oti,WrigKe01,rush_att,0,,,,,
player,201610160oti,oti,WrigKe01,rush_yds,0,,,,,
player,201610160oti,oti,WrigKe01,rush_td,0,,,,,
player,201610160oti,oti,WrigKe01,rush_long,0,,,,,
player,201610160oti,oti,WrigKe01,targets,9,,,,,
player,201610160oti,oti,WrigKe01,rec,8,,,,,
player,201610160oti,oti,WrigKe01,rec_yds,133,,,,,
player,201610160oti,oti,WrigKe01,rec_td,1,,,,,
player,201610160oti,oti,WrigKe01,rec_long,48,,,,,
player,201610160oti,oti,WrigKe01,fumbles,0,,,,,
player,201610160oti,oti,WrigKe01,fumbles_lost,0,,,,,
player,201610160oti,oti,MattRi00,pass_cmp,0,,,,,
player,201610160oti,oti,MattRi00,pass_att,0,,,,,
player,201610160oti,oti,MattRi00,pass_yds,0,,,,,
player,201610160oti,oti,MattRi00,pass_td,0,,,,,
player,201610160oti,oti,MattRi00,pass_int,0,,,,,
player,201610160oti,oti,MattRi00,pass_sacked,0,,,,,
player,201610160oti,oti,MattRi00,pass_sacked_yds,0,,,,,
player,201610160oti,oti,MattRi00,pass_long,0,,,,,
player,201610160oti,oti,MattRi00,pass_rating,,,,,,
player,201610160oti,oti,MattRi00,rush_att,0,,,,,
player,201610160oti,oti,MattRi00,rush_yds,0,,,,,
player,201610160oti,oti,MattRi00,rush_td,0,,,,,
player,201610160oti,oti,MattRi00,rush_long,0,,,,,
player,201610160oti,oti,MattRi00,targets,3,,,,,
player,201610160oti,oti,MattRi00,rec,3,,,,,
player,201610160oti,oti,MattRi00,rec_yds,70,,,,,
player,201610160oti,oti,MattRi00,rec_td,1,,,,,
player,201610160oti,oti,MattRi00,rec_long,43,,,,,
player,201610160oti,oti,MattRi00,fumbles,0,,,,,
player,201610160oti,oti,MattRi00,fumbles_lost,0,,,,,
player,201610160oti,oti,SupePh00,pass_cmp,0,,,,,
player,201610160oti,oti,SupePh00,pass_att,0,,,,,
player,201610160oti,oti,SupePh00,pass_yds,0,,,,,
player,201610160oti,oti,SupePh00,pass_td,0,,,,,
player,201610160oti,oti,SupePh00,pass_int,0,,,,,
player,201610160oti,oti,SupePh00,pass_sacked,0,,,,,
player,201610160oti,oti,SupePh00,pass_sacked_yds,0,,,,,
player,201610160oti,oti,SupePh00,pass_long,0,,,,,
player,201610160oti,oti,SupePh00,pass_rating,,,,,,
player,201610160oti,oti,SupePh00,rush_att,0,,,,,
player,201610160oti,oti,SupePh00,rush_yds,0,,,,,
player,201610160oti,oti,SupePh00,rush_td,0,,,,,
player,201610160oti,oti,SupePh00,rush_long,0,,,,,
player,201610160oti,oti,SupePh00,targets,2,,,,,
player,201610160oti,oti,SupePh00,rec,2,,,,,
player,201610160oti,oti,SupePh00,rec_yds,25,,,,,
player,201610160oti,oti,SupePh00,rec_td,0,,,,,
player,201610160oti,oti,SupePh00,rec_long,17,,,,,
player,201610160oti,oti,SupePh00,fumbles,0,,,,,
player,201610160oti,oti,SupePh00,fumbles_lost,0,,,,,
player,201610160oti,oti,WalkHu00,pass_cmp,0,,,,,
player,201610160oti,oti,WalkHu00,pass_att,0,,,,,
player,201610160oti,oti,WalkHu00,pass_yds,0,,,,,
player,201610160oti,oti,WalkHu00,pass_td,0,,,,,
player,201610160oti,oti,WalkHu00,pass_int,0,,,,,
player,201610160oti,oti,WalkHu00,pass_sacked,0,,,,,
player,201610160oti,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201610160oti,oti,WalkHu00,pass_long,0,,,,,
player,201610160oti,oti,WalkHu00,pass_rating,,,,,,
player,201610160oti,oti,WalkHu00,rush_att,0,,,,,
player,201610160oti,oti,WalkHu00,rush_yds,0,,,,,
player,201610160oti,oti,WalkHu00,rush_td,0,,,,,
player,201610160oti,oti,WalkHu00,rush_long,0,,,,,
player,201610160oti,oti,WalkHu00,targets,2,,,,,
player,201610160oti,oti,WalkHu00,rec,1,,,,,
player,201610160oti,oti,WalkHu00,rec_yds,21,,,,,
player,201610160oti,oti,WalkHu00,rec_td,0,,,,,
player,201610160oti,oti,WalkHu00,rec_long,21,,,,,
player,201610160oti,oti,WalkHu00,fumbles,0,,,,,
player,201610160oti,oti,WalkHu00,fumbles_lost,0,,,,,
player,201610160oti,oti,FasaAn00,pass_cmp,0,,,,,
player,201610160oti,oti,FasaAn00,pass_att,0,,,,,
player,201610160oti,oti,FasaAn00,pass_yds,0,,,,,
player,201610160oti,oti,FasaAn00,pass_td,0,,,,,
player,201610160oti,oti,FasaAn00,pass_int,0,,,,,
player,201610160oti,oti,FasaAn00,pass_sacked,0,,,,,
player,201610160oti,oti,FasaAn00,pass_sacked_yds,0,,,,,
player,201610160oti,oti,FasaAn00,pass_long,0,,,,,
player,201610160oti,oti,FasaAn00,pass_rating,,,,,,
player,201610160oti,oti,FasaAn00,rush_att,0,,,,,
player,201610160oti,oti,FasaAn00,rush_yds,0,,,,,
player,201610160oti,oti,FasaAn00,rush_td,0,,,,,
player,201610160oti,oti,FasaAn00,rush_long,0,,,,,
player,201610160oti,oti,FasaAn00,targets,1,,,,,
player,201610160oti,oti,FasaAn00,rec,1,,,,,
player,201610160oti,oti,FasaAn00,rec_yds,15,,,,,
player,201610160oti,oti,FasaAn00,rec_td,1,,,,,
player,201610160oti,oti,FasaAn00,rec_long,15,,,,,
player,201610160oti,oti,FasaAn00,fumbles,0,,,,,
player,201610160oti,oti,FasaAn00,fumbles_lost,0,,,,,
player,201610160oti,cle,WillTr99,def_int,1,,,,,
player,201610160oti,cle,WillTr99,def_int_yds,0,,,,,
player,201610160oti,cle,WillTr99,def_int_td,0,,,,,
player,201610160oti,cle,WillTr99,def_int_long,0,,,,,
player,201610160oti,cle,WillTr99,pass_defended,1,,,,,
player,201610160oti,cle,WillTr99,sacks,0.0,,,,,
player,201610160oti,cle,WillTr99,tackles_combined,4,,,,,
player,201610160oti,cle,WillTr99,tackles_solo,2,,,,,
player,201610160oti,cle,WillTr99,tackles_assists,2,,,,,
player,201610160oti,cle,WillTr99,tackles_loss,0,,,,,
player,201610160oti,cle,WillTr99,qb_hits,0,,,,,
player,201610160oti,cle,WillTr99,fumbles_rec,0,,,,,
player,201610160oti,cle,WillTr99,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,WillTr99,fumbles_rec_td,0,,,,,
player,201610160oti,cle,WillTr99,fumbles_forced,0,,,,,
player,201610160oti,cle,ShelDa01,def_int,0,,,,,
player,201610160oti,cle,ShelDa01,def_int_yds,0,,,,,
player,201610160oti,cle,ShelDa01,def_int_td,0,,,,,
player,201610160oti,cle,ShelDa01,def_int_long,0,,,,,
player,201610160oti,cle,ShelDa01,pass_defended,0,,,,,
player,201610160oti,cle,ShelDa01,sacks,1.0,,,,,
player,201610160oti,cle,ShelDa01,tackles_combined,5,,,,,
player,201610160oti,cle,ShelDa01,tackles_solo,5,,,,,
player,201610160oti,cle,ShelDa01,tackles_assists,0,,,,,
player,201610160oti,cle,ShelDa01,tackles_loss,1,,,,,
player,201610160oti,cle,ShelDa01,qb_hits,1,,,,,
player,201610160oti,cle,ShelDa01,fumbles_rec,0,,,,,
player,201610160oti,cle,ShelDa01,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,ShelDa01,fumbles_rec_td,0,,,,,
player,201610160oti,cle,ShelDa01,fumbles_forced,0,,,,,
player,201610160oti,cle,OgbaEm00,def_int,0,,,,,
player,201610160oti,cle,OgbaEm00,def_int_yds,0,,,,,
player,201610160oti,cle,OgbaEm00,def_int_td,0,,,,,
player,201610160oti,cle,OgbaEm00,def_int_long,0,,,,,
player,201610160oti,cle,OgbaEm00,pass_defended,0,,,,,
player,201610160oti,cle,OgbaEm00,sacks,1.0,,,,,
player,201610160oti,cle,OgbaEm00,tackles_combined,3,,,,,
player,201610160oti,cle,OgbaEm00,tackles_solo,1,,,,,
player,201610160oti,cle,OgbaEm00,tackles_assists,2,,,,,
player,201610160oti,cle,OgbaEm00,tackles_loss,1,,,,,
player,201610160oti,cle,OgbaEm00,qb_hits,1,,,,,
player,201610160oti,cle,OgbaEm00,fumbles_rec,0,,,,,
player,201610160oti,cle,OgbaEm00,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,OgbaEm00,fumbles_rec_td,0,,,,,
player,201610160oti,cle,OgbaEm00,fumbles_forced,0,,,,,
player,201610160oti,cle,BoddBr01,def_int,0,,,,,
player,201610160oti,cle,BoddBr01,def_int_yds,0,,,,,
player,201610160oti,cle,BoddBr01,def_int_td,0,,,,,
player,201610160oti,cle,BoddBr01,def_int_long,0,,,,,
player,201610160oti,cle,BoddBr01,pass_defended,0,,,,,
player,201610160oti,cle,BoddBr01,sacks,0.0,,,,,
player,201610160oti,cle,BoddBr01,tackles_combined,7,,,,,
player,201610160oti,cle,BoddBr01,tackles_solo,6,,,,,
player,201610160oti,cle,BoddBr01,tackles_assists,1,,,,,
player,201610160oti,cle,BoddBr01,tackles_loss,0,,,,,
player,201610160oti,cle,BoddBr01,qb_hits,0,,,,,
player,201610160oti,cle,BoddBr01,fumbles_rec,0,,,,,
player,201610160oti,cle,BoddBr01,fumbles_rec_yds,0,,,,,
player,201610160oti,cle,BoddBr01,fumbles_rec_td,0,,,,,
player,201610160oti,cle,BoddBr01,fumbles_forced,0,,,,,
player,201610160oti,cle,DaviDe00,def_int,0,,,,,
player,201610160oti,cle,DaviDe00,def_int_yds,0,,,,,
player,201610160oti,cle,DaviDe00,def_int_td,0,,,,,
player,201610160oti,cle,DaviDe00,def_int_long,0,,,,,
player,201610160oti,cle,DaviDe00,pass_defended,1,,,,,
player,201610160oti,cle,DaviDe00,sacks,0.0,,,,,
player,201610160oti,cle,DaviDe00,tackles_combined,7,,,,,
player,201610160oti,cle,DaviDe00,tackles_solo,5,,,,,
player,201610160oti,cle,DaviDe00,tackles_assists,2,,,,,
player,201610160oti,cle,DaviDe00,tackles_loss,1,,,,,
player,201610160oti,cle,DaviDe00,qb_hits,0,,,,,
