game,2016,15,20161218,201612180chi,gnb,"Green Bay Packers",30,chi,"Chicago Bears",27
player,201612180chi,gnb,MontTy01,rush_att,16,,,,,
player,201612180chi,gnb,MontTy01,rush_yds,162,,,,,
player,201612180chi,gnb,MontTy01,rush_td,2,,,,,
player,201612180chi,gnb,MontTy01,rush_long,61,,,,,
player,201612180chi,gnb,MontTy01,targets,3,,,,,
player,201612180chi,gnb,MontTy01,rec,2,,,,,
player,201612180chi,gnb,MontTy01,rec_yds,1,,,,,
player,201612180chi,gnb,MontTy01,rec_td,0,,,,,
player,201612180chi,gnb,MontTy01,rec_long,2,,,,,
player,201612180chi,gnb,MontTy01,fumbles,0,,,,,
player,201612180chi,gnb,MontTy01,fumbles_lost,0,,,,,
player,201612180chi,gnb,MichCh00,pass_cmp,0,,,,,
player,201612180chi,gnb,MichCh00,pass_att,0,,,,,
player,201612180chi,gnb,MichCh00,pass_yds,0,,,,,
player,201612180chi,gnb,MichCh00,pass_td,0,,,,,
player,201612180chi,gnb,MichCh00,pass_int,0,,,,,
player,201612180chi,gnb,MichCh00,pass_sacked,0,,,,,
player,201612180chi,gnb,MichCh00,pass_sacked_yds,0,,,,,
player,201612180chi,gnb,MichCh00,pass_long,0,,,,,
player,201612180chi,gnb,MichCh00,pass_rating,,,,,,
player,201612180chi,gnb,MichCh00,rush_att,4,,,,,
player,201612180chi,gnb,MichCh00,rush_yds,45,,,,,
player,201612180chi,gnb,MichCh00,rush_td,1,,,,,
player,201612180chi,gnb,MichCh00,rush_long,42,,,,,
player,201612180chi,gnb,MichCh00,targets,0,,,,,
player,201612180chi,gnb,MichCh00,rec,0,,,,,
player,201612180chi,gnb,MichCh00,rec_yds,0,,,,,
player,201612180chi,gnb,MichCh00,rec_td,0,,,,,
player,201612180chi,gnb,MichCh00,rec_long,0,,,,,
player,201612180chi,gnb,MichCh00,fumbles,0,,,,,
player,201612180chi,gnb,MichCh00,fumbles_lost,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_cmp,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_att,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_yds,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_td,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_int,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_sacked,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_long,0,,,,,
player,201612180chi,gnb,NelsJo00,pass_rating,,,,,,
player,201612180chi,gnb,NelsJo00,rush_att,0,,,,,
player,201612180chi,gnb,NelsJo00,rush_yds,0,,,,,
player,201612180chi,gnb,NelsJo00,rush_td,0,,,,,
player,201612180chi,gnb,NelsJo00,rush_long,0,,,,,
player,201612180chi,gnb,NelsJo00,targets,10,,,,,
player,201612180chi,gnb,NelsJo00,rec,7,,,,,
player,201612180chi,gnb,NelsJo00,rec_yds,124,,,,,
player,201612180chi,gnb,NelsJo00,rec_td,0,,,,,
player,201612180chi,gnb,NelsJo00,rec_long,60,,,,,
player,201612180chi,gnb,NelsJo00,fumbles,0,,,,,
player,201612180chi,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201612180chi,gnb,CookJa02,pass_cmp,0,,,,,
player,201612180chi,gnb,CookJa02,pass_att,0,,,,,
player,201612180chi,gnb,CookJa02,pass_yds,0,,,,,
player,201612180chi,gnb,CookJa02,pass_td,0,,,,,
player,201612180chi,gnb,CookJa02,pass_int,0,,,,,
player,201612180chi,gnb,CookJa02,pass_sacked,0,,,,,
player,201612180chi,gnb,CookJa02,pass_sacked_yds,0,,,,,
player,201612180chi,gnb,CookJa02,pass_long,0,,,,,
player,201612180chi,gnb,CookJa02,pass_rating,,,,,,
player,201612180chi,gnb,CookJa02,rush_att,0,,,,,
player,201612180chi,gnb,CookJa02,rush_yds,0,,,,,
player,201612180chi,gnb,CookJa02,rush_td,0,,,,,
player,201612180chi,gnb,CookJa02,rush_long,0,,,,,
player,201612180chi,gnb,CookJa02,targets,8,,,,,
player,201612180chi,gnb,CookJa02,rec,6,,,,,
player,201612180chi,gnb,CookJa02,rec_yds,85,,,,,
player,201612180chi,gnb,CookJa02,rec_td,0,,,,,
player,201612180chi,gnb,CookJa02,rec_long,27,,,,,
player,201612180chi,gnb,CookJa02,fumbles,0,,,,,
player,201612180chi,gnb,CookJa02,fumbles_lost,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_cmp,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_att,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_yds,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_td,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_int,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_sacked,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_long,0,,,,,
player,201612180chi,gnb,AdamDa01,pass_rating,,,,,,
player,201612180chi,gnb,AdamDa01,rush_att,0,,,,,
player,201612180chi,gnb,AdamDa01,rush_yds,0,,,,,
player,201612180chi,gnb,AdamDa01,rush_td,0,,,,,
player,201612180chi,gnb,AdamDa01,rush_long,0,,,,,
player,201612180chi,gnb,AdamDa01,targets,6,,,,,
player,201612180chi,gnb,AdamDa01,rec,2,,,,,
player,201612180chi,gnb,AdamDa01,rec_yds,25,,,,,
player,201612180chi,gnb,AdamDa01,rec_td,0,,,,,
player,201612180chi,gnb,AdamDa01,rec_long,19,,,,,
player,201612180chi,gnb,AdamDa01,fumbles,0,,,,,
player,201612180chi,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_cmp,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_att,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_yds,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_td,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_int,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_sacked,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_long,0,,,,,
player,201612180chi,gnb,RodgRi00,pass_rating,,,,,,
player,201612180chi,gnb,RodgRi00,rush_att,0,,,,,
player,201612180chi,gnb,RodgRi00,rush_yds,0,,,,,
player,201612180chi,gnb,RodgRi00,rush_td,0,,,,,
player,201612180chi,gnb,RodgRi00,rush_long,0,,,,,
player,201612180chi,gnb,RodgRi00,targets,1,,,,,
player,201612180chi,gnb,RodgRi00,rec,1,,,,,
player,201612180chi,gnb,RodgRi00,rec_yds,10,,,,,
player,201612180chi,gnb,RodgRi00,rec_td,0,,,,,
player,201612180chi,gnb,RodgRi00,rec_long,10,,,,,
player,201612180chi,gnb,RodgRi00,fumbles,0,,,,,
player,201612180chi,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_cmp,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_att,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_yds,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_td,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_int,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_sacked,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_long,0,,,,,
player,201612180chi,gnb,AlliGe01,pass_rating,,,,,,
player,201612180chi,gnb,AlliGe01,rush_att,0,,,,,
player,201612180chi,gnb,AlliGe01,rush_yds,0,,,,,
player,201612180chi,gnb,AlliGe01,rush_td,0,,,,,
player,201612180chi,gnb,AlliGe01,rush_long,0,,,,,
player,201612180chi,gnb,AlliGe01,targets,1,,,,,
player,201612180chi,gnb,AlliGe01,rec,1,,,,,
player,201612180chi,gnb,AlliGe01,rec_yds,7,,,,,
player,201612180chi,gnb,AlliGe01,rec_td,0,,,,,
player,201612180chi,gnb,AlliGe01,rec_long,7,,,,,
player,201612180chi,gnb,AlliGe01,fumbles,0,,,,,
player,201612180chi,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_cmp,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_att,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_yds,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_td,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_int,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_sacked,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_long,0,,,,,
player,201612180chi,gnb,CobbRa00,pass_rating,,,,,,
player,201612180chi,gnb,CobbRa00,rush_att,0,,,,,
player,201612180chi,gnb,CobbRa00,rush_yds,0,,,,,
player,201612180chi,gnb,CobbRa00,rush_td,0,,,,,
player,201612180chi,gnb,CobbRa00,rush_long,0,,,,,
player,201612180chi,gnb,CobbRa00,targets,1,,,,,
player,201612180chi,gnb,CobbRa00,rec,0,,,,,
player,201612180chi,gnb,CobbRa00,rec_yds,0,,,,,
player,201612180chi,gnb,CobbRa00,rec_td,0,,,,,
player,201612180chi,gnb,CobbRa00,rec_long,0,,,,,
player,201612180chi,gnb,CobbRa00,fumbles,0,,,,,
player,201612180chi,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201612180chi,chi,BarkMa00,pass_cmp,30,,,,,
player,201612180chi,chi,BarkMa00,pass_att,43,,,,,
player,201612180chi,chi,BarkMa00,pass_yds,362,,,,,
player,201612180chi,chi,BarkMa00,pass_td,2,,,,,
player,201612180chi,chi,BarkMa00,pass_int,3,,,,,
player,201612180chi,chi,BarkMa00,pass_sacked,1,,,,,
player,201612180chi,chi,BarkMa00,pass_sacked_yds,8,,,,,
player,201612180chi,chi,BarkMa00,pass_long,34,,,,,
player,201612180chi,chi,BarkMa00,pass_rating,81.7,,,,,
player,201612180chi,chi,BarkMa00,rush_att,0,,,,,
player,201612180chi,chi,BarkMa00,rush_yds,0,,,,,
player,201612180chi,chi,BarkMa00,rush_td,0,,,,,
player,201612180chi,chi,BarkMa00,rush_long,0,,,,,
player,201612180chi,chi,BarkMa00,targets,0,,,,,
player,201612180chi,chi,BarkMa00,rec,0,,,,,
player,201612180chi,chi,BarkMa00,rec_yds,0,,,,,
player,201612180chi,chi,BarkMa00,rec_td,0,,,,,
player,201612180chi,chi,BarkMa00,rec_long,0,,,,,
player,201612180chi,chi,BarkMa00,fumbles,1,,,,,
player,201612180chi,chi,BarkMa00,fumbles_lost,1,,,,,
player,201612180chi,chi,HowaJo00,pass_cmp,0,,,,,
player,201612180chi,chi,HowaJo00,pass_att,0,,,,,
player,201612180chi,chi,HowaJo00,pass_yds,0,,,,,
player,201612180chi,chi,HowaJo00,pass_td,0,,,,,
player,201612180chi,chi,HowaJo00,pass_int,0,,,,,
player,201612180chi,chi,HowaJo00,pass_sacked,0,,,,,
player,201612180chi,chi,HowaJo00,pass_sacked_yds,0,,,,,
player,201612180chi,chi,HowaJo00,pass_long,0,,,,,
player,201612180chi,chi,HowaJo00,pass_rating,,,,,,
player,201612180chi,chi,HowaJo00,rush_att,17,,,,,
player,201612180chi,chi,HowaJo00,rush_yds,90,,,,,
player,201612180chi,chi,HowaJo00,rush_td,1,,,,,
player,201612180chi,chi,HowaJo00,rush_long,13,,,,,
player,201612180chi,chi,HowaJo00,targets,4,,,,,
player,201612180chi,chi,HowaJo00,rec,4,,,,,
player,201612180chi,chi,HowaJo00,rec_yds,23,,,,,
player,201612180chi,chi,HowaJo00,rec_td,0,,,,,
player,201612180chi,chi,HowaJo00,rec_long,9,,,,,
player,201612180chi,chi,HowaJo00,fumbles,0,,,,,
player,201612180chi,chi,HowaJo00,fumbles_lost,0,,,,,
player,201612180chi,chi,LangJe00,pass_cmp,0,,,,,
player,201612180chi,chi,LangJe00,pass_att,0,,,,,
player,201612180chi,chi,LangJe00,pass_yds,0,,,,,
player,201612180chi,chi,LangJe00,pass_td,0,,,,,
player,201612180chi,chi,LangJe00,pass_int,0,,,,,
player,201612180chi,chi,LangJe00,pass_sacked,0,,,,,
player,201612180chi,chi,LangJe00,pass_sacked_yds,0,,,,,
player,201612180chi,chi,LangJe00,pass_long,0,,,,,
player,201612180chi,chi,LangJe00,pass_rating,,,,,,
player,201612180chi,chi,LangJe00,rush_att,1,,,,,
player,201612180chi,chi,LangJe00,rush_yds,4,,,,,
player,201612180chi,chi,LangJe00,rush_td,0,,,,,
player,201612180chi,chi,LangJe00,rush_long,4,,,,,
player,201612180chi,chi,LangJe00,targets,1,,,,,
player,201612180chi,chi,LangJe00,rec,1,,,,,
player,201612180chi,chi,LangJe00,rec_yds,18,,,,,
player,201612180chi,chi,LangJe00,rec_td,0,,,,,
player,201612180chi,chi,LangJe00,rec_long,18,,,,,
player,201612180chi,chi,LangJe00,fumbles,0,,,,,
player,201612180chi,chi,LangJe00,fumbles_lost,0,,,,,
player,201612180chi,chi,CareKa00,pass_cmp,0,,,,,
player,201612180chi,chi,CareKa00,pass_att,0,,,,,
player,201612180chi,chi,CareKa00,pass_yds,0,,,,,
player,201612180chi,chi,CareKa00,pass_td,0,,,,,
player,201612180chi,chi,CareKa00,pass_int,0,,,,,
player,201612180chi,chi,CareKa00,pass_sacked,0,,,,,
player,201612180chi,chi,CareKa00,pass_sacked_yds,0,,,,,
player,201612180chi,chi,CareKa00,pass_long,0,,,,,
player,201612180chi,chi,CareKa00,pass_rating,,,,,,
player,201612180chi,chi,CareKa00,rush_att,1,,,,,
player,201612180chi,chi,CareKa00,rush_yds,1,,,,,
player,201612180chi,chi,CareKa00,rush_td,0,,,,,
player,201612180chi,chi,CareKa00,rush_long,1,,,,,
player,201612180chi,chi,CareKa00,targets,0,,,,,
player,201612180chi,chi,CareKa00,rec,0,,,,,
player,201612180chi,chi,CareKa00,rec_yds,0,,,,,
player,201612180chi,chi,CareKa00,rec_td,0,,,,,
player,201612180chi,chi,CareKa00,rec_long,0,,,,,
player,201612180chi,chi,CareKa00,fumbles,0,,,,,
player,201612180chi,chi,CareKa00,fumbles_lost,0,,,,,
player,201612180chi,chi,ThomDe04,pass_cmp,0,,,,,
player,201612180chi,chi,ThomDe04,pass_att,0,,,,,
player,201612180chi,chi,ThomDe04,pass_yds,0,,,,,
player,201612180chi,chi,ThomDe04,pass_td,0,,,,,
player,201612180chi,chi,ThomDe04,pass_int,0,,,,,
player,201612180chi,chi,ThomDe04,pass_sacked,0,,,,,
player,201612180chi,chi,ThomDe04,pass_sacked_yds,0,,,,,
player,201612180chi,chi,ThomDe04,pass_long,0,,,,,
player,201612180chi,chi,ThomDe04,pass_rating,,,,,,
player,201612180chi,chi,ThomDe04,rush_att,0,,,,,
player,201612180chi,chi,ThomDe04,rush_yds,0,,,,,
player,201612180chi,chi,ThomDe04,rush_td,0,,,,,
player,201612180chi,chi,ThomDe04,rush_long,0,,,,,
player,201612180chi,chi,ThomDe04,targets,10,,,,,
player,201612180chi,chi,ThomDe04,rec,8,,,,,
player,201612180chi,chi,ThomDe04,rec_yds,110,,,,,
player,201612180chi,chi,ThomDe04,rec_td,0,,,,,
player,201612180chi,chi,ThomDe04,rec_long,20,,,,,
player,201612180chi,chi,ThomDe04,fumbles,0,,,,,
player,201612180chi,chi,ThomDe04,fumbles_lost,0,,,,,
player,201612180chi,chi,MereCa00,pass_cmp,0,,,,,
player,201612180chi,chi,MereCa00,pass_att,0,,,,,
player,201612180chi,chi,MereCa00,pass_yds,0,,,,,
player,201612180chi,chi,MereCa00,pass_td,0,,,,,
player,201612180chi,chi,MereCa00,pass_int,0,,,,,
player,201612180chi,chi,MereCa00,pass_sacked,0,,,,,
player,201612180chi,chi,MereCa00,pass_sacked_yds,0,,,,,
player,201612180chi,chi,MereCa00,pass_long,0,,,,,
player,201612180chi,chi,MereCa00,pass_rating,,,,,,
player,201612180chi,chi,MereCa00,rush_att,0,,,,,
player,201612180chi,chi,MereCa00,rush_yds,0,,,,,
player,201612180chi,chi,MereCa00,rush_td,0,,,,,
player,201612180chi,chi,MereCa00,rush_long,0,,,,,
player,201612180chi,chi,MereCa00,targets,13,,,,,
player,201612180chi,chi,MereCa00,rec,9,,,,,
player,201612180chi,chi,MereCa00,rec_yds,104,,,,,
player,201612180chi,chi,MereCa00,rec_td,0,,,,,
player,201612180chi,chi,MereCa00,rec_long,34,,,,,
player,201612180chi,chi,MereCa00,fumbles,0,,,,,
player,201612180chi,chi,MereCa00,fumbles_lost,0,,,,,
player,201612180chi,chi,JeffAl00,pass_cmp,0,,,,,
player,201612180chi,chi,JeffAl00,pass_att,0,,,,,
player,201612180chi,chi,JeffAl00,pass_yds,0,,,,,
player,201612180chi,chi,JeffAl00,pass_td,0,,,,,
player,201612180chi,chi,JeffAl00,pass_int,0,,,,,
player,201612180chi,chi,JeffAl00,pass_sacked,0,,,,,
player,201612180chi,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201612180chi,chi,JeffAl00,pass_long,0,,,,,
player,201612180chi,chi,JeffAl00,pass_rating,,,,,,
player,201612180chi,chi,JeffAl00,rush_att,0,,,,,
player,201612180chi,chi,JeffAl00,rush_yds,0,,,,,
player,201612180chi,chi,JeffAl00,rush_td,0,,,,,
player,201612180chi,chi,JeffAl00,rush_long,0,,,,,
player,201612180chi,chi,JeffAl00,targets,9,,,,,
player,201612180chi,chi,JeffAl00,rec,6,,,,,
player,201612180chi,chi,JeffAl00,rec_yds,89,,,,,
player,201612180chi,chi,JeffAl00,rec_td,1,,,,,
player,201612180chi,chi,JeffAl00,rec_long,27,,,,,
player,201612180chi,chi,JeffAl00,fumbles,0,,,,,
player,201612180chi,chi,JeffAl00,fumbles_lost,0,,,,,
player,201612180chi,chi,BellJo02,pass_cmp,0,,,,,
player,201612180chi,chi,BellJo02,pass_att,0,,,,,
player,201612180chi,chi,BellJo02,pass_yds,0,,,,,
player,201612180chi,chi,BellJo02,pass_td,0,,,,,
player,201612180chi,chi,BellJo02,pass_int,0,,,,,
player,201612180chi,chi,BellJo02,pass_sacked,0,,,,,
player,201612180chi,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201612180chi,chi,BellJo02,pass_long,0,,,,,
player,201612180chi,chi,BellJo02,pass_rating,,,,,,
player,201612180chi,chi,BellJo02,rush_att,0,,,,,
player,201612180chi,chi,BellJo02,rush_yds,0,,,,,
player,201612180chi,chi,BellJo02,rush_td,0,,,,,
player,201612180chi,chi,BellJo02,rush_long,0,,,,,
player,201612180chi,chi,BellJo02,targets,3,,,,,
player,201612180chi,chi,BellJo02,rec,1,,,,,
player,201612180chi,chi,BellJo02,rec_yds,10,,,,,
player,201612180chi,chi,BellJo02,rec_td,1,,,,,
player,201612180chi,chi,BellJo02,rec_long,10,,,,,
player,201612180chi,chi,BellJo02,fumbles,0,,,,,
player,201612180chi,chi,BellJo02,fumbles_lost,0,,,,,
player,201612180chi,chi,BrowDa04,pass_cmp,0,,,,,
player,201612180chi,chi,BrowDa04,pass_att,0,,,,,
player,201612180chi,chi,BrowDa04,pass_yds,0,,,,,
player,201612180chi,chi,BrowDa04,pass_td,0,,,,,
player,201612180chi,chi,BrowDa04,pass_int,0,,,,,
player,201612180chi,chi,BrowDa04,pass_sacked,0,,,,,
player,201612180chi,chi,BrowDa04,pass_sacked_yds,0,,,,,
player,201612180chi,chi,BrowDa04,pass_long,0,,,,,
player,201612180chi,chi,BrowDa04,pass_rating,,,,,,
player,201612180chi,chi,BrowDa04,rush_att,0,,,,,
player,201612180chi,chi,BrowDa04,rush_yds,0,,,,,
player,201612180chi,chi,BrowDa04,rush_td,0,,,,,
player,201612180chi,chi,BrowDa04,rush_long,0,,,,,
player,201612180chi,chi,BrowDa04,targets,2,,,,,
player,201612180chi,chi,BrowDa04,rec,1,,,,,
player,201612180chi,chi,BrowDa04,rec_yds,8,,,,,
player,201612180chi,chi,BrowDa04,rec_td,0,,,,,
player,201612180chi,chi,BrowDa04,rec_long,8,,,,,
player,201612180chi,chi,BrowDa04,fumbles,0,,,,,
player,201612180chi,chi,BrowDa04,fumbles_lost,0,,,,,
player,201612180chi,chi,BravDa00,pass_cmp,0,,,,,
player,201612180chi,chi,BravDa00,pass_att,0,,,,,
player,201612180chi,chi,BravDa00,pass_yds,0,,,,,
player,201612180chi,chi,BravDa00,pass_td,0,,,,,
player,201612180chi,chi,BravDa00,pass_int,0,,,,,
player,201612180chi,chi,BravDa00,pass_sacked,0,,,,,
player,201612180chi,chi,BravDa00,pass_sacked_yds,0,,,,,
player,201612180chi,chi,BravDa00,pass_long,0,,,,,
player,201612180chi,chi,BravDa00,pass_rating,,,,,,
player,201612180chi,chi,BravDa00,rush_att,0,,,,,
player,201612180chi,chi,BravDa00,rush_yds,0,,,,,
player,201612180chi,chi,BravDa00,rush_td,0,,,,,
player,201612180chi,chi,BravDa00,rush_long,0,,,,,
player,201612180chi,chi,BravDa00,targets,1,,,,,
player,201612180chi,chi,BravDa00,rec,0,,,,,
player,201612180chi,chi,BravDa00,rec_yds,0,,,,,
player,201612180chi,chi,BravDa00,rec_td,0,,,,,
player,201612180chi,chi,BravDa00,rec_long,0,,,,,
player,201612180chi,chi,BravDa00,fumbles,0,,,,,
player,201612180chi,chi,BravDa00,fumbles_lost,0,,,,,
player,201612180chi,gnb,ClinHa00,def_int,2,,,,,
player,201612180chi,gnb,ClinHa00,def_int_yds,43,,,,,
player,201612180chi,gnb,ClinHa00,def_int_td,0,,,,,
player,201612180chi,gnb,ClinHa00,def_int_long,27,,,,,
player,201612180chi,gnb,ClinHa00,pass_defended,2,,,,,
player,201612180chi,gnb,ClinHa00,sacks,0.0,,,,,
player,201612180chi,gnb,ClinHa00,tackles_combined,5,,,,,
player,201612180chi,gnb,ClinHa00,tackles_solo,3,,,,,
player,201612180chi,gnb,ClinHa00,tackles_assists,2,,,,,
player,201612180chi,gnb,ClinHa00,tackles_loss,0,,,,,
player,201612180chi,gnb,ClinHa00,qb_hits,0,,,,,
player,201612180chi,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201612180chi,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201612180chi,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201612180chi,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201612180chi,gnb,HydeMi00,def_int,1,,,,,
player,201612180chi,gnb,HydeMi00,def_int_yds,0,,,,,
player,201612180chi,gnb,HydeMi00,def_int_td,0,,,,,
player,201612180chi,gnb,HydeMi00,def_int_long,0,,,,,
player,201612180chi,gnb,HydeMi00,pass_defended,3,,,,,
player,201612180chi,gnb,HydeMi00,sacks,0.0,,,,,
player,201612180chi,gnb,HydeMi00,tackles_combined,3,,,,,
player,201612180chi,gnb,HydeMi00,tackles_solo,3,,,,,
player,201612180chi,gnb,HydeMi00,tackles_assists,0,,,,,
player,201612180chi,gnb,HydeMi00,tackles_loss,0,,,,,
player,201612180chi,gnb,HydeMi00,qb_hits,0,,,,,
player,201612180chi,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201612180chi,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201612180chi,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201612180chi,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201612180chi,gnb,PeppJu99,def_int,0,,,,,
player,201612180chi,gnb,PeppJu99,def_int_yds,0,,,,,
player,201612180chi,gnb,PeppJu99,def_int_td,0,,,,,
player,201612180chi,gnb,PeppJu99,def_int_long,0,,,,,
player,201612180chi,gnb,PeppJu99,pass_defended,0,,,,,
player,201612180chi,gnb,PeppJu99,sacks,1.0,,,,,
player,201612180chi,gnb,PeppJu99,tackles_combined,4,,,,,
player,201612180chi,gnb,PeppJu99,tackles_solo,3,,,,,
player,201612180chi,gnb,PeppJu99,tackles_assists,1,,,,,
player,201612180chi,gnb,PeppJu99,tackles_loss,0,,,,,
player,201612180chi,gnb,PeppJu99,qb_hits,0,,,,,
player,201612180chi,gnb,PeppJu99,fumbles_rec,1,,,,,
player,201612180chi,gnb,PeppJu99,fumbles_rec_yds,0,,,,,
player,201612180chi,gnb,PeppJu99,fumbles_rec_td,0,,,,,
player,201612180chi,gnb,PeppJu99,fumbles_forced,1,,,,,
player,201612180chi,gnb,RollQu00,def_int,0,,,,,
