game,2016,1,20160908,201609080den,car,"Carolina Panthers",20,den,"Denver Broncos",21
player,201609080den,car,McClRo98,fumbles_rec,0,,,,,
player,201609080den,car,McClRo98,fumbles_rec_yds,0,,,,,
player,201609080den,car,McClRo98,fumbles_rec_td,0,,,,,
player,201609080den,car,McClRo98,fumbles_forced,0,,,,,
player,201609080den,car,ColeKu99,def_int,0,,,,,
player,201609080den,car,ColeKu99,def_int_yds,0,,,,,
player,201609080den,car,ColeKu99,def_int_td,0,,,,,
player,201609080den,car,ColeKu99,def_int_long,0,,,,,
player,201609080den,car,ColeKu99,pass_defended,0,,,,,
player,201609080den,car,ColeKu99,sacks,0.0,,,,,
player,201609080den,car,ColeKu99,tackles_combined,3,,,,,
player,201609080den,car,ColeKu99,tackles_solo,2,,,,,
player,201609080den,car,ColeKu99,tackles_assists,1,,,,,
player,201609080den,car,ColeKu99,tackles_loss,0,,,,,
player,201609080den,car,ColeKu99,qb_hits,1,,,,,
player,201609080den,car,ColeKu99,fumbles_rec,0,,,,,
player,201609080den,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201609080den,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201609080den,car,ColeKu99,fumbles_forced,0,,,,,
player,201609080den,car,ThomSh01,def_int,0,,,,,
player,201609080den,car,ThomSh01,def_int_yds,0,,,,,
player,201609080den,car,ThomSh01,def_int_td,0,,,,,
player,201609080den,car,ThomSh01,def_int_long,0,,,,,
player,201609080den,car,ThomSh01,pass_defended,0,,,,,
player,201609080den,car,ThomSh01,sacks,0.0,,,,,
player,201609080den,car,ThomSh01,tackles_combined,3,,,,,
player,201609080den,car,ThomSh01,tackles_solo,3,,,,,
player,201609080den,car,ThomSh01,tackles_assists,0,,,,,
player,201609080den,car,ThomSh01,tackles_loss,1,,,,,
player,201609080den,car,ThomSh01,qb_hits,0,,,,,
player,201609080den,car,ThomSh01,fumbles_rec,1,,,,,
player,201609080den,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201609080den,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201609080den,car,ThomSh01,fumbles_forced,0,,,,,
player,201609080den,car,JohnCh98,def_int,0,,,,,
player,201609080den,car,JohnCh98,def_int_yds,0,,,,,
player,201609080den,car,JohnCh98,def_int_td,0,,,,,
player,201609080den,car,JohnCh98,def_int_long,0,,,,,
player,201609080den,car,JohnCh98,pass_defended,0,,,,,
player,201609080den,car,JohnCh98,sacks,0.0,,,,,
player,201609080den,car,JohnCh98,tackles_combined,2,,,,,
player,201609080den,car,JohnCh98,tackles_solo,2,,,,,
player,201609080den,car,JohnCh98,tackles_assists,0,,,,,
player,201609080den,car,JohnCh98,tackles_loss,0,,,,,
player,201609080den,car,JohnCh98,qb_hits,0,,,,,
player,201609080den,car,JohnCh98,fumbles_rec,0,,,,,
player,201609080den,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201609080den,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201609080den,car,JohnCh98,fumbles_forced,1,,,,,
player,201609080den,car,ShorKa00,def_int,0,,,,,
player,201609080den,car,ShorKa00,def_int_yds,0,,,,,
player,201609080den,car,ShorKa00,def_int_td,0,,,,,
player,201609080den,car,ShorKa00,def_int_long,0,,,,,
player,201609080den,car,ShorKa00,pass_defended,0,,,,,
player,201609080den,car,ShorKa00,sacks,0.0,,,,,
player,201609080den,car,ShorKa00,tackles_combined,2,,,,,
player,201609080den,car,ShorKa00,tackles_solo,2,,,,,
player,201609080den,car,ShorKa00,tackles_assists,0,,,,,
player,201609080den,car,ShorKa00,tackles_loss,0,,,,,
player,201609080den,car,ShorKa00,qb_hits,0,,,,,
player,201609080den,car,ShorKa00,fumbles_rec,0,,,,,
player,201609080den,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201609080den,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201609080den,car,ShorKa00,fumbles_forced,0,,,,,
player,201609080den,car,DelaRy00,def_int,0,,,,,
player,201609080den,car,DelaRy00,def_int_yds,0,,,,,
player,201609080den,car,DelaRy00,def_int_td,0,,,,,
player,201609080den,car,DelaRy00,def_int_long,0,,,,,
player,201609080den,car,DelaRy00,pass_defended,0,,,,,
player,201609080den,car,DelaRy00,sacks,0.0,,,,,
player,201609080den,car,DelaRy00,tackles_combined,1,,,,,
player,201609080den,car,DelaRy00,tackles_solo,1,,,,,
player,201609080den,car,DelaRy00,tackles_assists,0,,,,,
player,201609080den,car,DelaRy00,tackles_loss,0,,,,,
player,201609080den,car,DelaRy00,qb_hits,0,,,,,
player,201609080den,car,DelaRy00,fumbles_rec,0,,,,,
player,201609080den,car,DelaRy00,fumbles_rec_yds,0,,,,,
player,201609080den,car,DelaRy00,fumbles_rec_td,0,,,,,
player,201609080den,car,DelaRy00,fumbles_forced,0,,,,,
player,201609080den,car,KleiAJ00,def_int,0,,,,,
player,201609080den,car,KleiAJ00,def_int_yds,0,,,,,
player,201609080den,car,KleiAJ00,def_int_td,0,,,,,
player,201609080den,car,KleiAJ00,def_int_long,0,,,,,
player,201609080den,car,KleiAJ00,pass_defended,0,,,,,
player,201609080den,car,KleiAJ00,sacks,0.0,,,,,
player,201609080den,car,KleiAJ00,tackles_combined,1,,,,,
player,201609080den,car,KleiAJ00,tackles_solo,1,,,,,
player,201609080den,car,KleiAJ00,tackles_assists,0,,,,,
player,201609080den,car,KleiAJ00,tackles_loss,0,,,,,
player,201609080den,car,KleiAJ00,qb_hits,0,,,,,
player,201609080den,car,KleiAJ00,fumbles_rec,0,,,,,
player,201609080den,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201609080den,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201609080den,car,KleiAJ00,fumbles_forced,0,,,,,
player,201609080den,car,MayoDa00,def_int,0,,,,,
player,201609080den,car,MayoDa00,def_int_yds,0,,,,,
player,201609080den,car,MayoDa00,def_int_td,0,,,,,
player,201609080den,car,MayoDa00,def_int_long,0,,,,,
player,201609080den,car,MayoDa00,pass_defended,0,,,,,
player,201609080den,car,MayoDa00,sacks,0.0,,,,,
player,201609080den,car,MayoDa00,tackles_combined,1,,,,,
player,201609080den,car,MayoDa00,tackles_solo,1,,,,,
player,201609080den,car,MayoDa00,tackles_assists,0,,,,,
player,201609080den,car,MayoDa00,tackles_loss,0,,,,,
player,201609080den,car,MayoDa00,qb_hits,0,,,,,
player,201609080den,car,MayoDa00,fumbles_rec,0,,,,,
player,201609080den,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201609080den,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201609080den,car,MayoDa00,fumbles_forced,0,,,,,
player,201609080den,car,EalyKo00,def_int,0,,,,,
player,201609080den,car,EalyKo00,def_int_yds,0,,,,,
player,201609080den,car,EalyKo00,def_int_td,0,,,,,
player,201609080den,car,EalyKo00,def_int_long,0,,,,,
player,201609080den,car,EalyKo00,pass_defended,1,,,,,
player,201609080den,car,EalyKo00,sacks,0.0,,,,,
player,201609080den,car,EalyKo00,tackles_combined,0,,,,,
player,201609080den,car,EalyKo00,tackles_solo,0,,,,,
player,201609080den,car,EalyKo00,tackles_assists,0,,,,,
player,201609080den,car,EalyKo00,tackles_loss,0,,,,,
player,201609080den,car,EalyKo00,qb_hits,0,,,,,
player,201609080den,car,EalyKo00,fumbles_rec,0,,,,,
player,201609080den,car,EalyKo00,fumbles_rec_yds,0,,,,,
player,201609080den,car,EalyKo00,fumbles_rec_td,0,,,,,
player,201609080den,car,EalyKo00,fumbles_forced,0,,,,,
player,201609080den,car,LotuSt00,def_int,0,,,,,
player,201609080den,car,LotuSt00,def_int_yds,0,,,,,
player,201609080den,car,LotuSt00,def_int_td,0,,,,,
player,201609080den,car,LotuSt00,def_int_long,0,,,,,
player,201609080den,car,LotuSt00,pass_defended,1,,,,,
player,201609080den,car,LotuSt00,sacks,0.0,,,,,
player,201609080den,car,LotuSt00,tackles_combined,0,,,,,
player,201609080den,car,LotuSt00,tackles_solo,0,,,,,
player,201609080den,car,LotuSt00,tackles_assists,0,,,,,
player,201609080den,car,LotuSt00,tackles_loss,0,,,,,
player,201609080den,car,LotuSt00,qb_hits,0,,,,,
player,201609080den,car,LotuSt00,fumbles_rec,0,,,,,
player,201609080den,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201609080den,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201609080den,car,LotuSt00,fumbles_forced,0,,,,,
player,201609080den,den,HarrCh01,def_int,1,,,,,
player,201609080den,den,HarrCh01,def_int_yds,0,,,,,
player,201609080den,den,HarrCh01,def_int_td,0,,,,,
player,201609080den,den,HarrCh01,def_int_long,0,,,,,
player,201609080den,den,HarrCh01,pass_defended,3,,,,,
player,201609080den,den,HarrCh01,sacks,0.0,,,,,
player,201609080den,den,HarrCh01,tackles_combined,2,,,,,
player,201609080den,den,HarrCh01,tackles_solo,2,,,,,
player,201609080den,den,HarrCh01,tackles_assists,0,,,,,
player,201609080den,den,HarrCh01,tackles_loss,0,,,,,
player,201609080den,den,HarrCh01,qb_hits,0,,,,,
player,201609080den,den,HarrCh01,fumbles_rec,0,,,,,
player,201609080den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201609080den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201609080den,den,HarrCh01,fumbles_forced,0,,,,,
player,201609080den,den,WareDe99,def_int,0,,,,,
player,201609080den,den,WareDe99,def_int_yds,0,,,,,
player,201609080den,den,WareDe99,def_int_td,0,,,,,
player,201609080den,den,WareDe99,def_int_long,0,,,,,
player,201609080den,den,WareDe99,pass_defended,0,,,,,
player,201609080den,den,WareDe99,sacks,1.5,,,,,
player,201609080den,den,WareDe99,tackles_combined,3,,,,,
player,201609080den,den,WareDe99,tackles_solo,2,,,,,
player,201609080den,den,WareDe99,tackles_assists,1,,,,,
player,201609080den,den,WareDe99,tackles_loss,1,,,,,
player,201609080den,den,WareDe99,qb_hits,2,,,,,
player,201609080den,den,WareDe99,fumbles_rec,0,,,,,
player,201609080den,den,WareDe99,fumbles_rec_yds,0,,,,,
player,201609080den,den,WareDe99,fumbles_rec_td,0,,,,,
player,201609080den,den,WareDe99,fumbles_forced,0,,,,,
player,201609080den,den,MillVo00,def_int,0,,,,,
player,201609080den,den,MillVo00,def_int_yds,0,,,,,
player,201609080den,den,MillVo00,def_int_td,0,,,,,
player,201609080den,den,MillVo00,def_int_long,0,,,,,
player,201609080den,den,MillVo00,pass_defended,0,,,,,
player,201609080den,den,MillVo00,sacks,1.0,,,,,
player,201609080den,den,MillVo00,tackles_combined,3,,,,,
player,201609080den,den,MillVo00,tackles_solo,3,,,,,
player,201609080den,den,MillVo00,tackles_assists,0,,,,,
player,201609080den,den,MillVo00,tackles_loss,1,,,,,
player,201609080den,den,MillVo00,qb_hits,1,,,,,
player,201609080den,den,MillVo00,fumbles_rec,0,,,,,
player,201609080den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201609080den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201609080den,den,MillVo00,fumbles_forced,0,,,,,
player,201609080den,den,DaviTo01,def_int,0,,,,,
player,201609080den,den,DaviTo01,def_int_yds,0,,,,,
player,201609080den,den,DaviTo01,def_int_td,0,,,,,
player,201609080den,den,DaviTo01,def_int_long,0,,,,,
player,201609080den,den,DaviTo01,pass_defended,0,,,,,
player,201609080den,den,DaviTo01,sacks,0.5,,,,,
player,201609080den,den,DaviTo01,tackles_combined,7,,,,,
player,201609080den,den,DaviTo01,tackles_solo,6,,,,,
player,201609080den,den,DaviTo01,tackles_assists,1,,,,,
player,201609080den,den,DaviTo01,tackles_loss,0,,,,,
player,201609080den,den,DaviTo01,qb_hits,2,,,,,
player,201609080den,den,DaviTo01,fumbles_rec,0,,,,,
player,201609080den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201609080den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201609080den,den,DaviTo01,fumbles_forced,0,,,,,
player,201609080den,den,MarsBr01,def_int,0,,,,,
player,201609080den,den,MarsBr01,def_int_yds,0,,,,,
player,201609080den,den,MarsBr01,def_int_td,0,,,,,
player,201609080den,den,MarsBr01,def_int_long,0,,,,,
player,201609080den,den,MarsBr01,pass_defended,0,,,,,
player,201609080den,den,MarsBr01,sacks,0.0,,,,,
player,201609080den,den,MarsBr01,tackles_combined,6,,,,,
player,201609080den,den,MarsBr01,tackles_solo,6,,,,,
player,201609080den,den,MarsBr01,tackles_assists,0,,,,,
player,201609080den,den,MarsBr01,tackles_loss,0,,,,,
player,201609080den,den,MarsBr01,qb_hits,0,,,,,
player,201609080den,den,MarsBr01,fumbles_rec,0,,,,,
player,201609080den,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201609080den,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201609080den,den,MarsBr01,fumbles_forced,0,,,,,
player,201609080den,den,RobyBr00,def_int,0,,,,,
player,201609080den,den,RobyBr00,def_int_yds,0,,,,,
player,201609080den,den,RobyBr00,def_int_td,0,,,,,
player,201609080den,den,RobyBr00,def_int_long,0,,,,,
player,201609080den,den,RobyBr00,pass_defended,0,,,,,
player,201609080den,den,RobyBr00,sacks,0.0,,,,,
player,201609080den,den,RobyBr00,tackles_combined,5,,,,,
player,201609080den,den,RobyBr00,tackles_solo,5,,,,,
player,201609080den,den,RobyBr00,tackles_assists,0,,,,,
player,201609080den,den,RobyBr00,tackles_loss,0,,,,,
player,201609080den,den,RobyBr00,qb_hits,0,,,,,
player,201609080den,den,RobyBr00,fumbles_rec,0,,,,,
player,201609080den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201609080den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201609080den,den,RobyBr00,fumbles_forced,0,,,,,
player,201609080den,den,StewDa00,def_int,0,,,,,
player,201609080den,den,StewDa00,def_int_yds,0,,,,,
player,201609080den,den,StewDa00,def_int_td,0,,,,,
player,201609080den,den,StewDa00,def_int_long,0,,,,,
player,201609080den,den,StewDa00,pass_defended,0,,,,,
player,201609080den,den,StewDa00,sacks,0.0,,,,,
player,201609080den,den,StewDa00,tackles_combined,5,,,,,
player,201609080den,den,StewDa00,tackles_solo,5,,,,,
player,201609080den,den,StewDa00,tackles_assists,0,,,,,
player,201609080den,den,StewDa00,tackles_loss,0,,,,,
player,201609080den,den,StewDa00,qb_hits,0,,,,,
player,201609080den,den,StewDa00,fumbles_rec,0,,,,,
player,201609080den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201609080den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201609080den,den,StewDa00,fumbles_forced,0,,,,,
player,201609080den,den,WardT.99,def_int,0,,,,,
player,201609080den,den,WardT.99,def_int_yds,0,,,,,
player,201609080den,den,WardT.99,def_int_td,0,,,,,
player,201609080den,den,WardT.99,def_int_long,0,,,,,
player,201609080den,den,WardT.99,pass_defended,1,,,,,
player,201609080den,den,WardT.99,sacks,0.0,,,,,
player,201609080den,den,WardT.99,tackles_combined,5,,,,,
player,201609080den,den,WardT.99,tackles_solo,5,,,,,
player,201609080den,den,WardT.99,tackles_assists,0,,,,,
player,201609080den,den,WardT.99,tackles_loss,0,,,,,
player,201609080den,den,WardT.99,qb_hits,0,,,,,
player,201609080den,den,WardT.99,fumbles_rec,0,,,,,
player,201609080den,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201609080den,den,WardT.99,fumbles_rec_td,0,,,,,
player,201609080den,den,WardT.99,fumbles_forced,0,,,,,
player,201609080den,den,LatiCo00,def_int,0,,,,,
player,201609080den,den,LatiCo00,def_int_yds,0,,,,,
player,201609080den,den,LatiCo00,def_int_td,0,,,,,
player,201609080den,den,LatiCo00,def_int_long,0,,,,,
player,201609080den,den,LatiCo00,pass_defended,0,,,,,
player,201609080den,den,LatiCo00,sacks,0.0,,,,,
player,201609080den,den,LatiCo00,tackles_combined,2,,,,,
player,201609080den,den,LatiCo00,tackles_solo,2,,,,,
player,201609080den,den,LatiCo00,tackles_assists,0,,,,,
player,201609080den,den,LatiCo00,tackles_loss,0,,,,,
player,201609080den,den,LatiCo00,qb_hits,0,,,,,
player,201609080den,den,LatiCo00,fumbles_rec,0,,,,,
player,201609080den,den,LatiCo00,fumbles_rec_yds,0,,,,,
player,201609080den,den,LatiCo00,fumbles_rec_td,0,,,,,
player,201609080den,den,LatiCo00,fumbles_forced,0,,,,,
player,201609080den,den,NelsCo00,def_int,0,,,,,
player,201609080den,den,NelsCo00,def_int_yds,0,,,,,
player,201609080den,den,NelsCo00,def_int_td,0,,,,,
player,201609080den,den,NelsCo00,def_int_long,0,,,,,
player,201609080den,den,NelsCo00,pass_defended,0,,,,,
player,201609080den,den,NelsCo00,sacks,0.0,,,,,
player,201609080den,den,NelsCo00,tackles_combined,2,,,,,
player,201609080den,den,NelsCo00,tackles_solo,2,,,,,
player,201609080den,den,NelsCo00,tackles_assists,0,,,,,
player,201609080den,den,NelsCo00,tackles_loss,0,,,,,
player,201609080den,den,NelsCo00,qb_hits,0,,,,,
player,201609080den,den,NelsCo00,fumbles_rec,0,,,,,
player,201609080den,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201609080den,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201609080den,den,NelsCo00,fumbles_forced,0,,,,,
player,201609080den,den,RayxSh00,def_int,0,,,,,
player,201609080den,den,RayxSh00,def_int_yds,0,,,,,
player,201609080den,den,RayxSh00,def_int_td,0,,,,,
player,201609080den,den,RayxSh00,def_int_long,0,,,,,
player,201609080den,den,RayxSh00,pass_defended,0,,,,,
player,201609080den,den,RayxSh00,sacks,0.0,,,,,
player,201609080den,den,RayxSh00,tackles_combined,2,,,,,
player,201609080den,den,RayxSh00,tackles_solo,1,,,,,
player,201609080den,den,RayxSh00,tackles_assists,1,,,,,
player,201609080den,den,RayxSh00,tackles_loss,0,,,,,
player,201609080den,den,RayxSh00,qb_hits,0,,,,,
player,201609080den,den,RayxSh00,fumbles_rec,0,,,,,
player,201609080den,den,RayxSh00,fumbles_rec_yds,0,,,,,
player,201609080den,den,RayxSh00,fumbles_rec_td,0,,,,,
player,201609080den,den,RayxSh00,fumbles_forced,0,,,,,
player,201609080den,den,WebsKa00,def_int,0,,,,,
player,201609080den,den,WebsKa00,def_int_yds,0,,,,,
player,201609080den,den,WebsKa00,def_int_td,0,,,,,
player,201609080den,den,WebsKa00,def_int_long,0,,,,,
player,201609080den,den,WebsKa00,pass_defended,0,,,,,
player,201609080den,den,WebsKa00,sacks,0.0,,,,,
player,201609080den,den,WebsKa00,tackles_combined,2,,,,,
player,201609080den,den,WebsKa00,tackles_solo,2,,,,,
player,201609080den,den,WebsKa00,tackles_assists,0,,,,,
player,201609080den,den,WebsKa00,tackles_loss,0,,,,,
player,201609080den,den,WebsKa00,qb_hits,0,,,,,
player,201609080den,den,WebsKa00,fumbles_rec,0,,,,,
player,201609080den,den,WebsKa00,fumbles_rec_yds,0,,,,,
player,201609080den,den,WebsKa00,fumbles_rec_td,0,,,,,
player,201609080den,den,WebsKa00,fumbles_forced,0,,,,,
player,201609080den,den,WolfDe00,def_int,0,,,,,
player,201609080den,den,WolfDe00,def_int_yds,0,,,,,
player,201609080den,den,WolfDe00,def_int_td,0,,,,,
player,201609080den,den,WolfDe00,def_int_long,0,,,,,
player,201609080den,den,WolfDe00,pass_defended,0,,,,,
player,201609080den,den,WolfDe00,sacks,0.0,,,,,
player,201609080den,den,WolfDe00,tackles_combined,2,,,,,
player,201609080den,den,WolfDe00,tackles_solo,2,,,,,
player,201609080den,den,WolfDe00,tackles_assists,0,,,,,
player,201609080den,den,WolfDe00,tackles_loss,0,,,,,
player,201609080den,den,WolfDe00,qb_hits,0,,,,,
player,201609080den,den,WolfDe00,fumbles_rec,0,,,,,
player,201609080den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201609080den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201609080den,den,WolfDe00,fumbles_forced,0,,,,,
player,201609080den,den,BarrSh00,def_int,0,,,,,
player,201609080den,den,BarrSh00,def_int_yds,0,,,,,
player,201609080den,den,BarrSh00,def_int_td,0,,,,,
player,201609080den,den,BarrSh00,def_int_long,0,,,,,
player,201609080den,den,BarrSh00,pass_defended,1,,,,,
player,201609080den,den,BarrSh00,sacks,0.0,,,,,
player,201609080den,den,BarrSh00,tackles_combined,1,,,,,
player,201609080den,den,BarrSh00,tackles_solo,1,,,,,
player,201609080den,den,BarrSh00,tackles_assists,0,,,,,
player,201609080den,den,BarrSh00,tackles_loss,0,,,,,
player,201609080den,den,BarrSh00,qb_hits,1,,,,,
player,201609080den,den,BarrSh00,fumbles_rec,0,,,,,
player,201609080den,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201609080den,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201609080den,den,BarrSh00,fumbles_forced,0,,,,,
player,201609080den,den,CricJa00,def_int,0,,,,,
player,201609080den,den,CricJa00,def_int_yds,0,,,,,
player,201609080den,den,CricJa00,def_int_td,0,,,,,
player,201609080den,den,CricJa00,def_int_long,0,,,,,
player,201609080den,den,CricJa00,pass_defended,0,,,,,
player,201609080den,den,CricJa00,sacks,0.0,,,,,
player,201609080den,den,CricJa00,tackles_combined,1,,,,,
player,201609080den,den,CricJa00,tackles_solo,1,,,,,
player,201609080den,den,CricJa00,tackles_assists,0,,,,,
player,201609080den,den,CricJa00,tackles_loss,0,,,,,
player,201609080den,den,CricJa00,qb_hits,2,,,,,
player,201609080den,den,CricJa00,fumbles_rec,0,,,,,
player,201609080den,den,CricJa00,fumbles_rec_yds,0,,,,,
player,201609080den,den,CricJa00,fumbles_rec_td,0,,,,,
player,201609080den,den,CricJa00,fumbles_forced,0,,,,,
player,201609080den,den,KilgDa01,def_int,0,,,,,
player,201609080den,den,KilgDa01,def_int_yds,0,,,,,
player,201609080den,den,KilgDa01,def_int_td,0,,,,,
player,201609080den,den,KilgDa01,def_int_long,0,,,,,
player,201609080den,den,KilgDa01,pass_defended,0,,,,,
player,201609080den,den,KilgDa01,sacks,0.0,,,,,
player,201609080den,den,KilgDa01,tackles_combined,1,,,,,
player,201609080den,den,KilgDa01,tackles_solo,1,,,,,
player,201609080den,den,KilgDa01,tackles_assists,0,,,,,
player,201609080den,den,KilgDa01,tackles_loss,0,,,,,
player,201609080den,den,KilgDa01,qb_hits,0,,,,,
player,201609080den,den,KilgDa01,fumbles_rec,0,,,,,
player,201609080den,den,KilgDa01,fumbles_rec_yds,0,,,,,
player,201609080den,den,KilgDa01,fumbles_rec_td,0,,,,,
player,201609080den,den,KilgDa01,fumbles_forced,0,,,,,
player,201609080den,den,SimmJu00,def_int,0,,,,,
player,201609080den,den,SimmJu00,def_int_yds,0,,,,,
player,201609080den,den,SimmJu00,def_int_td,0,,,,,
player,201609080den,den,SimmJu00,def_int_long,0,,,,,
player,201609080den,den,SimmJu00,pass_defended,0,,,,,
player,201609080den,den,SimmJu00,sacks,0.0,,,,,
player,201609080den,den,SimmJu00,tackles_combined,1,,,,,
player,201609080den,den,SimmJu00,tackles_solo,1,,,,,
player,201609080den,den,SimmJu00,tackles_assists,0,,,,,
player,201609080den,den,SimmJu00,tackles_loss,0,,,,,
player,201609080den,den,SimmJu00,qb_hits,0,,,,,
player,201609080den,den,SimmJu00,fumbles_rec,0,,,,,
player,201609080den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201609080den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201609080den,den,SimmJu00,fumbles_forced,0,,,,,
player,201609080den,den,TaliAq99,def_int,0,,,,,
player,201609080den,den,TaliAq99,def_int_yds,0,,,,,
player,201609080den,den,TaliAq99,def_int_td,0,,,,,
player,201609080den,den,TaliAq99,def_int_long,0,,,,,
player,201609080den,den,TaliAq99,pass_defended,1,,,,,
player,201609080den,den,TaliAq99,sacks,0.0,,,,,
player,201609080den,den,TaliAq99,tackles_combined,1,,,,,
player,201609080den,den,TaliAq99,tackles_solo,0,,,,,
player,201609080den,den,TaliAq99,tackles_assists,1,,,,,
player,201609080den,den,TaliAq99,tackles_loss,0,,,,,
player,201609080den,den,TaliAq99,qb_hits,0,,,,,
player,201609080den,den,TaliAq99,fumbles_rec,0,,,,,
player,201609080den,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201609080den,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201609080den,den,TaliAq99,fumbles_forced,0,,,,,
player,201609080den,den,WillSy00,def_int,0,,,,,
player,201609080den,den,WillSy00,def_int_yds,0,,,,,
player,201609080den,den,WillSy00,def_int_td,0,,,,,
player,201609080den,den,WillSy00,def_int_long,0,,,,,
player,201609080den,den,WillSy00,pass_defended,0,,,,,
player,201609080den,den,WillSy00,sacks,0.0,,,,,
player,201609080den,den,WillSy00,tackles_combined,1,,,,,
player,201609080den,den,WillSy00,tackles_solo,1,,,,,
player,201609080den,den,WillSy00,tackles_assists,0,,,,,
player,201609080den,den,WillSy00,tackles_loss,0,,,,,
player,201609080den,den,WillSy00,qb_hits,0,,,,,
player,201609080den,den,WillSy00,fumbles_rec,0,,,,,
player,201609080den,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201609080den,den,WillSy00,fumbles_rec_td,0,,,,,
player,201609080den,den,WillSy00,fumbles_forced,0,,,,,
player,201609080den,car,GinnTe00,kick_ret,1,,,,,
player,201609080den,car,GinnTe00,kick_ret_yds,9,,,,,
player,201609080den,car,GinnTe00,kick_ret_yds_per_ret,9.0,,,,,
player,201609080den,car,GinnTe00,kick_ret_td,0,,,,,
player,201609080den,car,GinnTe00,kick_ret_long,9,,,,,
player,201609080den,car,GinnTe00,punt_ret,2,,,,,
player,201609080den,car,GinnTe00,punt_ret_yds,12,,,,,
player,201609080den,car,GinnTe00,punt_ret_yds_per_ret,6.0,,,,,
player,201609080den,car,GinnTe00,punt_ret_td,0,,,,,
player,201609080den,car,GinnTe00,punt_ret_long,8,,,,,
player,201609080den,den,NorwJo00,kick_ret,0,,,,,
player,201609080den,den,NorwJo00,kick_ret_yds,0,,,,,
player,201609080den,den,NorwJo00,kick_ret_yds_per_ret,,,,,,
player,201609080den,den,NorwJo00,kick_ret_td,0,,,,,
player,201609080den,den,NorwJo00,kick_ret_long,0,,,,,
player,201609080den,den,NorwJo00,punt_ret,2,,,,,
player,201609080den,den,NorwJo00,punt_ret_yds,26,,,,,
player,201609080den,den,NorwJo00,punt_ret_yds_per_ret,13.0,,,,,
player,201609080den,den,NorwJo00,punt_ret_td,0,,,,,
player,201609080den,den,NorwJo00,punt_ret_long,15,,,,,
player,201609080den,car,GanoGr44,xpm,2,,,,,
player,201609080den,car,GanoGr44,xpa,2,,,,,
player,201609080den,car,GanoGr44,fgm,2,,,,,
player,201609080den,car,GanoGr44,fga,3,,,,,
player,201609080den,car,GanoGr44,punt,0,,,,,
player,201609080den,car,GanoGr44,punt_yds,0,,,,,
player,201609080den,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201609080den,car,GanoGr44,punt_long,0,,,,,
player,201609080den,car,LeexAn20,xpm,,,,,,
player,201609080den,car,LeexAn20,xpa,,,,,,
player,201609080den,car,LeexAn20,fgm,,,,,,
player,201609080den,car,LeexAn20,fga,,,,,,
player,201609080den,car,LeexAn20,punt,4,,,,,
player,201609080den,car,LeexAn20,punt_yds,252,,,,,
player,201609080den,car,LeexAn20,punt_yds_per_punt,63.0,,,,,
player,201609080den,car,LeexAn20,punt_long,76,,,,,
player,201609080den,den,McMaBr01,xpm,3,,,,,
player,201609080den,den,McMaBr01,xpa,3,,,,,
player,201609080den,den,McMaBr01,fgm,,,,,,
player,201609080den,den,McMaBr01,fga,,,,,,
player,201609080den,den,McMaBr01,punt,0,,,,,
player,201609080den,den,McMaBr01,punt_yds,0,,,,,
