game,2016,1,20160911,201609110atl,tam,"Tampa Bay Buccaneers",31,atl,"Atlanta Falcons",24
player,201609110atl,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201609110atl,tam,ShepRu00,pass_long,0,,,,,
player,201609110atl,tam,ShepRu00,pass_rating,,,,,,
player,201609110atl,tam,ShepRu00,rush_att,1,,,,,
player,201609110atl,tam,ShepRu00,rush_yds,9,,,,,
player,201609110atl,tam,ShepRu00,rush_td,0,,,,,
player,201609110atl,tam,ShepRu00,rush_long,9,,,,,
player,201609110atl,tam,ShepRu00,targets,0,,,,,
player,201609110atl,tam,ShepRu00,rec,0,,,,,
player,201609110atl,tam,ShepRu00,rec_yds,0,,,,,
player,201609110atl,tam,ShepRu00,rec_td,0,,,,,
player,201609110atl,tam,ShepRu00,rec_long,0,,,,,
player,201609110atl,tam,ShepRu00,fumbles,0,,,,,
player,201609110atl,tam,ShepRu00,fumbles_lost,0,,,,,
player,201609110atl,tam,HumpAd00,pass_cmp,0,,,,,
player,201609110atl,tam,HumpAd00,pass_att,0,,,,,
player,201609110atl,tam,HumpAd00,pass_yds,0,,,,,
player,201609110atl,tam,HumpAd00,pass_td,0,,,,,
player,201609110atl,tam,HumpAd00,pass_int,0,,,,,
player,201609110atl,tam,HumpAd00,pass_sacked,0,,,,,
player,201609110atl,tam,HumpAd00,pass_sacked_yds,0,,,,,
player,201609110atl,tam,HumpAd00,pass_long,0,,,,,
player,201609110atl,tam,HumpAd00,pass_rating,,,,,,
player,201609110atl,tam,HumpAd00,rush_att,1,,,,,
player,201609110atl,tam,HumpAd00,rush_yds,7,,,,,
player,201609110atl,tam,HumpAd00,rush_td,0,,,,,
player,201609110atl,tam,HumpAd00,rush_long,7,,,,,
player,201609110atl,tam,HumpAd00,targets,5,,,,,
player,201609110atl,tam,HumpAd00,rec,3,,,,,
player,201609110atl,tam,HumpAd00,rec_yds,34,,,,,
player,201609110atl,tam,HumpAd00,rec_td,0,,,,,
player,201609110atl,tam,HumpAd00,rec_long,26,,,,,
player,201609110atl,tam,HumpAd00,fumbles,0,,,,,
player,201609110atl,tam,HumpAd00,fumbles_lost,0,,,,,
player,201609110atl,tam,EvanMi00,pass_cmp,0,,,,,
player,201609110atl,tam,EvanMi00,pass_att,0,,,,,
player,201609110atl,tam,EvanMi00,pass_yds,0,,,,,
player,201609110atl,tam,EvanMi00,pass_td,0,,,,,
player,201609110atl,tam,EvanMi00,pass_int,0,,,,,
player,201609110atl,tam,EvanMi00,pass_sacked,0,,,,,
player,201609110atl,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201609110atl,tam,EvanMi00,pass_long,0,,,,,
player,201609110atl,tam,EvanMi00,pass_rating,,,,,,
player,201609110atl,tam,EvanMi00,rush_att,0,,,,,
player,201609110atl,tam,EvanMi00,rush_yds,0,,,,,
player,201609110atl,tam,EvanMi00,rush_td,0,,,,,
player,201609110atl,tam,EvanMi00,rush_long,0,,,,,
player,201609110atl,tam,EvanMi00,targets,7,,,,,
player,201609110atl,tam,EvanMi00,rec,5,,,,,
player,201609110atl,tam,EvanMi00,rec_yds,99,,,,,
player,201609110atl,tam,EvanMi00,rec_td,1,,,,,
player,201609110atl,tam,EvanMi00,rec_long,45,,,,,
player,201609110atl,tam,EvanMi00,fumbles,0,,,,,
player,201609110atl,tam,EvanMi00,fumbles_lost,0,,,,,
player,201609110atl,tam,SefeAu00,pass_cmp,0,,,,,
player,201609110atl,tam,SefeAu00,pass_att,0,,,,,
player,201609110atl,tam,SefeAu00,pass_yds,0,,,,,
player,201609110atl,tam,SefeAu00,pass_td,0,,,,,
player,201609110atl,tam,SefeAu00,pass_int,0,,,,,
player,201609110atl,tam,SefeAu00,pass_sacked,0,,,,,
player,201609110atl,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201609110atl,tam,SefeAu00,pass_long,0,,,,,
player,201609110atl,tam,SefeAu00,pass_rating,,,,,,
player,201609110atl,tam,SefeAu00,rush_att,0,,,,,
player,201609110atl,tam,SefeAu00,rush_yds,0,,,,,
player,201609110atl,tam,SefeAu00,rush_td,0,,,,,
player,201609110atl,tam,SefeAu00,rush_long,0,,,,,
player,201609110atl,tam,SefeAu00,targets,1,,,,,
player,201609110atl,tam,SefeAu00,rec,1,,,,,
player,201609110atl,tam,SefeAu00,rec_yds,30,,,,,
player,201609110atl,tam,SefeAu00,rec_td,1,,,,,
player,201609110atl,tam,SefeAu00,rec_long,30,,,,,
player,201609110atl,tam,SefeAu00,fumbles,0,,,,,
player,201609110atl,tam,SefeAu00,fumbles_lost,0,,,,,
player,201609110atl,tam,BratCa00,pass_cmp,0,,,,,
player,201609110atl,tam,BratCa00,pass_att,0,,,,,
player,201609110atl,tam,BratCa00,pass_yds,0,,,,,
player,201609110atl,tam,BratCa00,pass_td,0,,,,,
player,201609110atl,tam,BratCa00,pass_int,0,,,,,
player,201609110atl,tam,BratCa00,pass_sacked,0,,,,,
player,201609110atl,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201609110atl,tam,BratCa00,pass_long,0,,,,,
player,201609110atl,tam,BratCa00,pass_rating,,,,,,
player,201609110atl,tam,BratCa00,rush_att,0,,,,,
player,201609110atl,tam,BratCa00,rush_yds,0,,,,,
player,201609110atl,tam,BratCa00,rush_td,0,,,,,
player,201609110atl,tam,BratCa00,rush_long,0,,,,,
player,201609110atl,tam,BratCa00,targets,3,,,,,
player,201609110atl,tam,BratCa00,rec,3,,,,,
player,201609110atl,tam,BratCa00,rec_yds,30,,,,,
player,201609110atl,tam,BratCa00,rec_td,0,,,,,
player,201609110atl,tam,BratCa00,rec_long,17,,,,,
player,201609110atl,tam,BratCa00,fumbles,0,,,,,
player,201609110atl,tam,BratCa00,fumbles_lost,0,,,,,
player,201609110atl,tam,JackVi00,pass_cmp,0,,,,,
player,201609110atl,tam,JackVi00,pass_att,0,,,,,
player,201609110atl,tam,JackVi00,pass_yds,0,,,,,
player,201609110atl,tam,JackVi00,pass_td,0,,,,,
player,201609110atl,tam,JackVi00,pass_int,0,,,,,
player,201609110atl,tam,JackVi00,pass_sacked,0,,,,,
player,201609110atl,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201609110atl,tam,JackVi00,pass_long,0,,,,,
player,201609110atl,tam,JackVi00,pass_rating,,,,,,
player,201609110atl,tam,JackVi00,rush_att,0,,,,,
player,201609110atl,tam,JackVi00,rush_yds,0,,,,,
player,201609110atl,tam,JackVi00,rush_td,0,,,,,
player,201609110atl,tam,JackVi00,rush_long,0,,,,,
player,201609110atl,tam,JackVi00,targets,7,,,,,
player,201609110atl,tam,JackVi00,rec,2,,,,,
player,201609110atl,tam,JackVi00,rec_yds,18,,,,,
player,201609110atl,tam,JackVi00,rec_td,0,,,,,
player,201609110atl,tam,JackVi00,rec_long,11,,,,,
player,201609110atl,tam,JackVi00,fumbles,0,,,,,
player,201609110atl,tam,JackVi00,fumbles_lost,0,,,,,
player,201609110atl,tam,MyerBr00,pass_cmp,0,,,,,
player,201609110atl,tam,MyerBr00,pass_att,0,,,,,
player,201609110atl,tam,MyerBr00,pass_yds,0,,,,,
player,201609110atl,tam,MyerBr00,pass_td,0,,,,,
player,201609110atl,tam,MyerBr00,pass_int,0,,,,,
player,201609110atl,tam,MyerBr00,pass_sacked,0,,,,,
player,201609110atl,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201609110atl,tam,MyerBr00,pass_long,0,,,,,
player,201609110atl,tam,MyerBr00,pass_rating,,,,,,
player,201609110atl,tam,MyerBr00,rush_att,0,,,,,
player,201609110atl,tam,MyerBr00,rush_yds,0,,,,,
player,201609110atl,tam,MyerBr00,rush_td,0,,,,,
player,201609110atl,tam,MyerBr00,rush_long,0,,,,,
player,201609110atl,tam,MyerBr00,targets,1,,,,,
player,201609110atl,tam,MyerBr00,rec,1,,,,,
player,201609110atl,tam,MyerBr00,rec_yds,4,,,,,
player,201609110atl,tam,MyerBr00,rec_td,1,,,,,
player,201609110atl,tam,MyerBr00,rec_long,4,,,,,
player,201609110atl,tam,MyerBr00,fumbles,0,,,,,
player,201609110atl,tam,MyerBr00,fumbles_lost,0,,,,,
player,201609110atl,atl,RyanMa00,pass_cmp,27,,,,,
player,201609110atl,atl,RyanMa00,pass_att,39,,,,,
player,201609110atl,atl,RyanMa00,pass_yds,334,,,,,
player,201609110atl,atl,RyanMa00,pass_td,2,,,,,
player,201609110atl,atl,RyanMa00,pass_int,0,,,,,
player,201609110atl,atl,RyanMa00,pass_sacked,3,,,,,
player,201609110atl,atl,RyanMa00,pass_sacked_yds,12,,,,,
player,201609110atl,atl,RyanMa00,pass_long,59,,,,,
player,201609110atl,atl,RyanMa00,pass_rating,112.6,,,,,
player,201609110atl,atl,RyanMa00,rush_att,3,,,,,
player,201609110atl,atl,RyanMa00,rush_yds,10,,,,,
player,201609110atl,atl,RyanMa00,rush_td,0,,,,,
player,201609110atl,atl,RyanMa00,rush_long,8,,,,,
player,201609110atl,atl,RyanMa00,targets,0,,,,,
player,201609110atl,atl,RyanMa00,rec,0,,,,,
player,201609110atl,atl,RyanMa00,rec_yds,0,,,,,
player,201609110atl,atl,RyanMa00,rec_td,0,,,,,
player,201609110atl,atl,RyanMa00,rec_long,0,,,,,
player,201609110atl,atl,RyanMa00,fumbles,0,,,,,
player,201609110atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201609110atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201609110atl,atl,ColeTe01,pass_att,0,,,,,
player,201609110atl,atl,ColeTe01,pass_yds,0,,,,,
player,201609110atl,atl,ColeTe01,pass_td,0,,,,,
player,201609110atl,atl,ColeTe01,pass_int,0,,,,,
player,201609110atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201609110atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201609110atl,atl,ColeTe01,pass_long,0,,,,,
player,201609110atl,atl,ColeTe01,pass_rating,,,,,,
player,201609110atl,atl,ColeTe01,rush_att,8,,,,,
player,201609110atl,atl,ColeTe01,rush_yds,22,,,,,
player,201609110atl,atl,ColeTe01,rush_td,0,,,,,
player,201609110atl,atl,ColeTe01,rush_long,7,,,,,
player,201609110atl,atl,ColeTe01,targets,6,,,,,
player,201609110atl,atl,ColeTe01,rec,5,,,,,
player,201609110atl,atl,ColeTe01,rec_yds,95,,,,,
player,201609110atl,atl,ColeTe01,rec_td,0,,,,,
player,201609110atl,atl,ColeTe01,rec_long,47,,,,,
player,201609110atl,atl,ColeTe01,fumbles,0,,,,,
player,201609110atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201609110atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201609110atl,atl,FreeDe00,pass_att,0,,,,,
player,201609110atl,atl,FreeDe00,pass_yds,0,,,,,
player,201609110atl,atl,FreeDe00,pass_td,0,,,,,
player,201609110atl,atl,FreeDe00,pass_int,0,,,,,
player,201609110atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201609110atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201609110atl,atl,FreeDe00,pass_long,0,,,,,
player,201609110atl,atl,FreeDe00,pass_rating,,,,,,
player,201609110atl,atl,FreeDe00,rush_att,11,,,,,
player,201609110atl,atl,FreeDe00,rush_yds,20,,,,,
player,201609110atl,atl,FreeDe00,rush_td,0,,,,,
player,201609110atl,atl,FreeDe00,rush_long,10,,,,,
player,201609110atl,atl,FreeDe00,targets,4,,,,,
player,201609110atl,atl,FreeDe00,rec,4,,,,,
player,201609110atl,atl,FreeDe00,rec_yds,20,,,,,
player,201609110atl,atl,FreeDe00,rec_td,0,,,,,
player,201609110atl,atl,FreeDe00,rec_long,11,,,,,
player,201609110atl,atl,FreeDe00,fumbles,0,,,,,
player,201609110atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201609110atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201609110atl,atl,SanuMo00,pass_att,0,,,,,
player,201609110atl,atl,SanuMo00,pass_yds,0,,,,,
player,201609110atl,atl,SanuMo00,pass_td,0,,,,,
player,201609110atl,atl,SanuMo00,pass_int,0,,,,,
player,201609110atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201609110atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201609110atl,atl,SanuMo00,pass_long,0,,,,,
player,201609110atl,atl,SanuMo00,pass_rating,,,,,,
player,201609110atl,atl,SanuMo00,rush_att,0,,,,,
player,201609110atl,atl,SanuMo00,rush_yds,0,,,,,
player,201609110atl,atl,SanuMo00,rush_td,0,,,,,
player,201609110atl,atl,SanuMo00,rush_long,0,,,,,
player,201609110atl,atl,SanuMo00,targets,8,,,,,
player,201609110atl,atl,SanuMo00,rec,5,,,,,
player,201609110atl,atl,SanuMo00,rec_yds,80,,,,,
player,201609110atl,atl,SanuMo00,rec_td,1,,,,,
player,201609110atl,atl,SanuMo00,rec_long,59,,,,,
player,201609110atl,atl,SanuMo00,fumbles,0,,,,,
player,201609110atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201609110atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201609110atl,atl,JoneJu02,pass_att,0,,,,,
player,201609110atl,atl,JoneJu02,pass_yds,0,,,,,
player,201609110atl,atl,JoneJu02,pass_td,0,,,,,
player,201609110atl,atl,JoneJu02,pass_int,0,,,,,
player,201609110atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201609110atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201609110atl,atl,JoneJu02,pass_long,0,,,,,
player,201609110atl,atl,JoneJu02,pass_rating,,,,,,
player,201609110atl,atl,JoneJu02,rush_att,0,,,,,
player,201609110atl,atl,JoneJu02,rush_yds,0,,,,,
player,201609110atl,atl,JoneJu02,rush_td,0,,,,,
player,201609110atl,atl,JoneJu02,rush_long,0,,,,,
player,201609110atl,atl,JoneJu02,targets,8,,,,,
player,201609110atl,atl,JoneJu02,rec,4,,,,,
player,201609110atl,atl,JoneJu02,rec_yds,66,,,,,
player,201609110atl,atl,JoneJu02,rec_td,1,,,,,
player,201609110atl,atl,JoneJu02,rec_long,25,,,,,
player,201609110atl,atl,JoneJu02,fumbles,0,,,,,
player,201609110atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201609110atl,atl,TammJa00,pass_cmp,0,,,,,
player,201609110atl,atl,TammJa00,pass_att,0,,,,,
player,201609110atl,atl,TammJa00,pass_yds,0,,,,,
player,201609110atl,atl,TammJa00,pass_td,0,,,,,
player,201609110atl,atl,TammJa00,pass_int,0,,,,,
player,201609110atl,atl,TammJa00,pass_sacked,0,,,,,
player,201609110atl,atl,TammJa00,pass_sacked_yds,0,,,,,
player,201609110atl,atl,TammJa00,pass_long,0,,,,,
player,201609110atl,atl,TammJa00,pass_rating,,,,,,
player,201609110atl,atl,TammJa00,rush_att,0,,,,,
player,201609110atl,atl,TammJa00,rush_yds,0,,,,,
player,201609110atl,atl,TammJa00,rush_td,0,,,,,
player,201609110atl,atl,TammJa00,rush_long,0,,,,,
player,201609110atl,atl,TammJa00,targets,8,,,,,
player,201609110atl,atl,TammJa00,rec,6,,,,,
player,201609110atl,atl,TammJa00,rec_yds,51,,,,,
player,201609110atl,atl,TammJa00,rec_td,0,,,,,
player,201609110atl,atl,TammJa00,rec_long,19,,,,,
player,201609110atl,atl,TammJa00,fumbles,0,,,,,
player,201609110atl,atl,TammJa00,fumbles_lost,0,,,,,
player,201609110atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201609110atl,atl,HoopAu00,pass_att,0,,,,,
player,201609110atl,atl,HoopAu00,pass_yds,0,,,,,
player,201609110atl,atl,HoopAu00,pass_td,0,,,,,
player,201609110atl,atl,HoopAu00,pass_int,0,,,,,
player,201609110atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201609110atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201609110atl,atl,HoopAu00,pass_long,0,,,,,
player,201609110atl,atl,HoopAu00,pass_rating,,,,,,
player,201609110atl,atl,HoopAu00,rush_att,0,,,,,
player,201609110atl,atl,HoopAu00,rush_yds,0,,,,,
player,201609110atl,atl,HoopAu00,rush_td,0,,,,,
player,201609110atl,atl,HoopAu00,rush_long,0,,,,,
player,201609110atl,atl,HoopAu00,targets,1,,,,,
player,201609110atl,atl,HoopAu00,rec,1,,,,,
player,201609110atl,atl,HoopAu00,rec_yds,14,,,,,
player,201609110atl,atl,HoopAu00,rec_td,0,,,,,
player,201609110atl,atl,HoopAu00,rec_long,14,,,,,
player,201609110atl,atl,HoopAu00,fumbles,0,,,,,
player,201609110atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_cmp,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_att,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_yds,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_td,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_int,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_sacked,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_long,0,,,,,
player,201609110atl,atl,DiMaPa00,pass_rating,,,,,,
player,201609110atl,atl,DiMaPa00,rush_att,0,,,,,
player,201609110atl,atl,DiMaPa00,rush_yds,0,,,,,
player,201609110atl,atl,DiMaPa00,rush_td,0,,,,,
player,201609110atl,atl,DiMaPa00,rush_long,0,,,,,
player,201609110atl,atl,DiMaPa00,targets,1,,,,,
player,201609110atl,atl,DiMaPa00,rec,1,,,,,
player,201609110atl,atl,DiMaPa00,rec_yds,8,,,,,
player,201609110atl,atl,DiMaPa00,rec_td,0,,,,,
player,201609110atl,atl,DiMaPa00,rec_long,8,,,,,
player,201609110atl,atl,DiMaPa00,fumbles,0,,,,,
player,201609110atl,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201609110atl,atl,HardJu00,pass_cmp,0,,,,,
player,201609110atl,atl,HardJu00,pass_att,0,,,,,
player,201609110atl,atl,HardJu00,pass_yds,0,,,,,
player,201609110atl,atl,HardJu00,pass_td,0,,,,,
player,201609110atl,atl,HardJu00,pass_int,0,,,,,
player,201609110atl,atl,HardJu00,pass_sacked,0,,,,,
player,201609110atl,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201609110atl,atl,HardJu00,pass_long,0,,,,,
player,201609110atl,atl,HardJu00,pass_rating,,,,,,
player,201609110atl,atl,HardJu00,rush_att,0,,,,,
player,201609110atl,atl,HardJu00,rush_yds,0,,,,,
player,201609110atl,atl,HardJu00,rush_td,0,,,,,
player,201609110atl,atl,HardJu00,rush_long,0,,,,,
player,201609110atl,atl,HardJu00,targets,2,,,,,
player,201609110atl,atl,HardJu00,rec,1,,,,,
player,201609110atl,atl,HardJu00,rec_yds,0,,,,,
player,201609110atl,atl,HardJu00,rec_td,0,,,,,
player,201609110atl,atl,HardJu00,rec_long,0,,,,,
player,201609110atl,atl,HardJu00,fumbles,0,,,,,
player,201609110atl,atl,HardJu00,fumbles_lost,0,,,,,
player,201609110atl,tam,AlexKw00,def_int,0,,,,,
player,201609110atl,tam,AlexKw00,def_int_yds,0,,,,,
player,201609110atl,tam,AlexKw00,def_int_td,0,,,,,
player,201609110atl,tam,AlexKw00,def_int_long,0,,,,,
player,201609110atl,tam,AlexKw00,pass_defended,0,,,,,
player,201609110atl,tam,AlexKw00,sacks,1.0,,,,,
player,201609110atl,tam,AlexKw00,tackles_combined,17,,,,,
player,201609110atl,tam,AlexKw00,tackles_solo,15,,,,,
player,201609110atl,tam,AlexKw00,tackles_assists,2,,,,,
player,201609110atl,tam,AlexKw00,tackles_loss,2,,,,,
player,201609110atl,tam,AlexKw00,qb_hits,2,,,,,
player,201609110atl,tam,AlexKw00,fumbles_rec,0,,,,,
player,201609110atl,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201609110atl,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201609110atl,tam,AlexKw00,fumbles_forced,0,,,,,
player,201609110atl,tam,McCoGe99,def_int,0,,,,,
player,201609110atl,tam,McCoGe99,def_int_yds,0,,,,,
player,201609110atl,tam,McCoGe99,def_int_td,0,,,,,
player,201609110atl,tam,McCoGe99,def_int_long,0,,,,,
player,201609110atl,tam,McCoGe99,pass_defended,2,,,,,
player,201609110atl,tam,McCoGe99,sacks,1.0,,,,,
player,201609110atl,tam,McCoGe99,tackles_combined,3,,,,,
player,201609110atl,tam,McCoGe99,tackles_solo,3,,,,,
player,201609110atl,tam,McCoGe99,tackles_assists,0,,,,,
player,201609110atl,tam,McCoGe99,tackles_loss,2,,,,,
player,201609110atl,tam,McCoGe99,qb_hits,1,,,,,
player,201609110atl,tam,McCoGe99,fumbles_rec,0,,,,,
player,201609110atl,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201609110atl,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201609110atl,tam,McCoGe99,fumbles_forced,0,,,,,
player,201609110atl,tam,AyerRo99,def_int,0,,,,,
player,201609110atl,tam,AyerRo99,def_int_yds,0,,,,,
player,201609110atl,tam,AyerRo99,def_int_td,0,,,,,
player,201609110atl,tam,AyerRo99,def_int_long,0,,,,,
player,201609110atl,tam,AyerRo99,pass_defended,0,,,,,
player,201609110atl,tam,AyerRo99,sacks,1.0,,,,,
player,201609110atl,tam,AyerRo99,tackles_combined,2,,,,,
player,201609110atl,tam,AyerRo99,tackles_solo,2,,,,,
player,201609110atl,tam,AyerRo99,tackles_assists,0,,,,,
player,201609110atl,tam,AyerRo99,tackles_loss,1,,,,,
player,201609110atl,tam,AyerRo99,qb_hits,1,,,,,
player,201609110atl,tam,AyerRo99,fumbles_rec,0,,,,,
player,201609110atl,tam,AyerRo99,fumbles_rec_yds,0,,,,,
player,201609110atl,tam,AyerRo99,fumbles_rec_td,0,,,,,
player,201609110atl,tam,AyerRo99,fumbles_forced,0,,,,,
player,201609110atl,tam,ContCh00,def_int,0,,,,,
player,201609110atl,tam,ContCh00,def_int_yds,0,,,,,
player,201609110atl,tam,ContCh00,def_int_td,0,,,,,
player,201609110atl,tam,ContCh00,def_int_long,0,,,,,
player,201609110atl,tam,ContCh00,pass_defended,0,,,,,
player,201609110atl,tam,ContCh00,sacks,0.0,,,,,
