game,2016,11,20161120,201611200min,crd,"Arizona Cardinals",24,min,"Minnesota Vikings",30
player,201611200min,crd,FitzLa00,fumbles_lost,0,,,,,
player,201611200min,crd,GresJe00,pass_cmp,0,,,,,
player,201611200min,crd,GresJe00,pass_att,0,,,,,
player,201611200min,crd,GresJe00,pass_yds,0,,,,,
player,201611200min,crd,GresJe00,pass_td,0,,,,,
player,201611200min,crd,GresJe00,pass_int,0,,,,,
player,201611200min,crd,GresJe00,pass_sacked,0,,,,,
player,201611200min,crd,GresJe00,pass_sacked_yds,0,,,,,
player,201611200min,crd,GresJe00,pass_long,0,,,,,
player,201611200min,crd,GresJe00,pass_rating,,,,,,
player,201611200min,crd,GresJe00,rush_att,0,,,,,
player,201611200min,crd,GresJe00,rush_yds,0,,,,,
player,201611200min,crd,GresJe00,rush_td,0,,,,,
player,201611200min,crd,GresJe00,rush_long,0,,,,,
player,201611200min,crd,GresJe00,targets,2,,,,,
player,201611200min,crd,GresJe00,rec,2,,,,,
player,201611200min,crd,GresJe00,rec_yds,33,,,,,
player,201611200min,crd,GresJe00,rec_td,1,,,,,
player,201611200min,crd,GresJe00,rec_long,29,,,,,
player,201611200min,crd,GresJe00,fumbles,1,,,,,
player,201611200min,crd,GresJe00,fumbles_lost,0,,,,,
player,201611200min,crd,FellDa01,pass_cmp,0,,,,,
player,201611200min,crd,FellDa01,pass_att,0,,,,,
player,201611200min,crd,FellDa01,pass_yds,0,,,,,
player,201611200min,crd,FellDa01,pass_td,0,,,,,
player,201611200min,crd,FellDa01,pass_int,0,,,,,
player,201611200min,crd,FellDa01,pass_sacked,0,,,,,
player,201611200min,crd,FellDa01,pass_sacked_yds,0,,,,,
player,201611200min,crd,FellDa01,pass_long,0,,,,,
player,201611200min,crd,FellDa01,pass_rating,,,,,,
player,201611200min,crd,FellDa01,rush_att,0,,,,,
player,201611200min,crd,FellDa01,rush_yds,0,,,,,
player,201611200min,crd,FellDa01,rush_td,0,,,,,
player,201611200min,crd,FellDa01,rush_long,0,,,,,
player,201611200min,crd,FellDa01,targets,1,,,,,
player,201611200min,crd,FellDa01,rec,1,,,,,
player,201611200min,crd,FellDa01,rec_yds,22,,,,,
player,201611200min,crd,FellDa01,rec_td,0,,,,,
player,201611200min,crd,FellDa01,rec_long,22,,,,,
player,201611200min,crd,FellDa01,fumbles,0,,,,,
player,201611200min,crd,FellDa01,fumbles_lost,0,,,,,
player,201611200min,crd,FloyMi00,pass_cmp,0,,,,,
player,201611200min,crd,FloyMi00,pass_att,0,,,,,
player,201611200min,crd,FloyMi00,pass_yds,0,,,,,
player,201611200min,crd,FloyMi00,pass_td,0,,,,,
player,201611200min,crd,FloyMi00,pass_int,0,,,,,
player,201611200min,crd,FloyMi00,pass_sacked,0,,,,,
player,201611200min,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201611200min,crd,FloyMi00,pass_long,0,,,,,
player,201611200min,crd,FloyMi00,pass_rating,,,,,,
player,201611200min,crd,FloyMi00,rush_att,0,,,,,
player,201611200min,crd,FloyMi00,rush_yds,0,,,,,
player,201611200min,crd,FloyMi00,rush_td,0,,,,,
player,201611200min,crd,FloyMi00,rush_long,0,,,,,
player,201611200min,crd,FloyMi00,targets,5,,,,,
player,201611200min,crd,FloyMi00,rec,2,,,,,
player,201611200min,crd,FloyMi00,rec_yds,21,,,,,
player,201611200min,crd,FloyMi00,rec_td,0,,,,,
player,201611200min,crd,FloyMi00,rec_long,11,,,,,
player,201611200min,crd,FloyMi00,fumbles,0,,,,,
player,201611200min,crd,FloyMi00,fumbles_lost,0,,,,,
player,201611200min,crd,BrowJo02,pass_cmp,0,,,,,
player,201611200min,crd,BrowJo02,pass_att,0,,,,,
player,201611200min,crd,BrowJo02,pass_yds,0,,,,,
player,201611200min,crd,BrowJo02,pass_td,0,,,,,
player,201611200min,crd,BrowJo02,pass_int,0,,,,,
player,201611200min,crd,BrowJo02,pass_sacked,0,,,,,
player,201611200min,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201611200min,crd,BrowJo02,pass_long,0,,,,,
player,201611200min,crd,BrowJo02,pass_rating,,,,,,
player,201611200min,crd,BrowJo02,rush_att,0,,,,,
player,201611200min,crd,BrowJo02,rush_yds,0,,,,,
player,201611200min,crd,BrowJo02,rush_td,0,,,,,
player,201611200min,crd,BrowJo02,rush_long,0,,,,,
player,201611200min,crd,BrowJo02,targets,4,,,,,
player,201611200min,crd,BrowJo02,rec,0,,,,,
player,201611200min,crd,BrowJo02,rec_yds,0,,,,,
player,201611200min,crd,BrowJo02,rec_td,0,,,,,
player,201611200min,crd,BrowJo02,rec_long,0,,,,,
player,201611200min,crd,BrowJo02,fumbles,0,,,,,
player,201611200min,crd,BrowJo02,fumbles_lost,0,,,,,
player,201611200min,crd,NelsJJ00,pass_cmp,0,,,,,
player,201611200min,crd,NelsJJ00,pass_att,0,,,,,
player,201611200min,crd,NelsJJ00,pass_yds,0,,,,,
player,201611200min,crd,NelsJJ00,pass_td,0,,,,,
player,201611200min,crd,NelsJJ00,pass_int,0,,,,,
player,201611200min,crd,NelsJJ00,pass_sacked,0,,,,,
player,201611200min,crd,NelsJJ00,pass_sacked_yds,0,,,,,
player,201611200min,crd,NelsJJ00,pass_long,0,,,,,
player,201611200min,crd,NelsJJ00,pass_rating,,,,,,
player,201611200min,crd,NelsJJ00,rush_att,0,,,,,
player,201611200min,crd,NelsJJ00,rush_yds,0,,,,,
player,201611200min,crd,NelsJJ00,rush_td,0,,,,,
player,201611200min,crd,NelsJJ00,rush_long,0,,,,,
player,201611200min,crd,NelsJJ00,targets,5,,,,,
player,201611200min,crd,NelsJJ00,rec,1,,,,,
player,201611200min,crd,NelsJJ00,rec_yds,0,,,,,
player,201611200min,crd,NelsJJ00,rec_td,0,,,,,
player,201611200min,crd,NelsJJ00,rec_long,0,,,,,
player,201611200min,crd,NelsJJ00,fumbles,0,,,,,
player,201611200min,crd,NelsJJ00,fumbles_lost,0,,,,,
player,201611200min,min,BradSa00,pass_cmp,20,,,,,
player,201611200min,min,BradSa00,pass_att,28,,,,,
player,201611200min,min,BradSa00,pass_yds,169,,,,,
player,201611200min,min,BradSa00,pass_td,1,,,,,
player,201611200min,min,BradSa00,pass_int,0,,,,,
player,201611200min,min,BradSa00,pass_sacked,2,,,,,
player,201611200min,min,BradSa00,pass_sacked_yds,24,,,,,
player,201611200min,min,BradSa00,pass_long,30,,,,,
player,201611200min,min,BradSa00,pass_rating,98.7,,,,,
player,201611200min,min,BradSa00,rush_att,1,,,,,
player,201611200min,min,BradSa00,rush_yds,-1,,,,,
player,201611200min,min,BradSa00,rush_td,0,,,,,
player,201611200min,min,BradSa00,rush_long,-1,,,,,
player,201611200min,min,BradSa00,targets,0,,,,,
player,201611200min,min,BradSa00,rec,0,,,,,
player,201611200min,min,BradSa00,rec_yds,0,,,,,
player,201611200min,min,BradSa00,rec_td,0,,,,,
player,201611200min,min,BradSa00,rec_long,0,,,,,
player,201611200min,min,BradSa00,fumbles,1,,,,,
player,201611200min,min,BradSa00,fumbles_lost,1,,,,,
player,201611200min,min,McKiJe00,pass_cmp,0,,,,,
player,201611200min,min,McKiJe00,pass_att,0,,,,,
player,201611200min,min,McKiJe00,pass_yds,0,,,,,
player,201611200min,min,McKiJe00,pass_td,0,,,,,
player,201611200min,min,McKiJe00,pass_int,0,,,,,
player,201611200min,min,McKiJe00,pass_sacked,0,,,,,
player,201611200min,min,McKiJe00,pass_sacked_yds,0,,,,,
player,201611200min,min,McKiJe00,pass_long,0,,,,,
player,201611200min,min,McKiJe00,pass_rating,,,,,,
player,201611200min,min,McKiJe00,rush_att,16,,,,,
player,201611200min,min,McKiJe00,rush_yds,44,,,,,
player,201611200min,min,McKiJe00,rush_td,0,,,,,
player,201611200min,min,McKiJe00,rush_long,12,,,,,
player,201611200min,min,McKiJe00,targets,1,,,,,
player,201611200min,min,McKiJe00,rec,1,,,,,
player,201611200min,min,McKiJe00,rec_yds,-3,,,,,
player,201611200min,min,McKiJe00,rec_td,0,,,,,
player,201611200min,min,McKiJe00,rec_long,-3,,,,,
player,201611200min,min,McKiJe00,fumbles,0,,,,,
player,201611200min,min,McKiJe00,fumbles_lost,0,,,,,
player,201611200min,min,AsiaMa00,pass_cmp,0,,,,,
player,201611200min,min,AsiaMa00,pass_att,0,,,,,
player,201611200min,min,AsiaMa00,pass_yds,0,,,,,
player,201611200min,min,AsiaMa00,pass_td,0,,,,,
player,201611200min,min,AsiaMa00,pass_int,0,,,,,
player,201611200min,min,AsiaMa00,pass_sacked,0,,,,,
player,201611200min,min,AsiaMa00,pass_sacked_yds,0,,,,,
player,201611200min,min,AsiaMa00,pass_long,0,,,,,
player,201611200min,min,AsiaMa00,pass_rating,,,,,,
player,201611200min,min,AsiaMa00,rush_att,5,,,,,
player,201611200min,min,AsiaMa00,rush_yds,20,,,,,
player,201611200min,min,AsiaMa00,rush_td,1,,,,,
player,201611200min,min,AsiaMa00,rush_long,9,,,,,
player,201611200min,min,AsiaMa00,targets,1,,,,,
player,201611200min,min,AsiaMa00,rec,1,,,,,
player,201611200min,min,AsiaMa00,rec_yds,7,,,,,
player,201611200min,min,AsiaMa00,rec_td,0,,,,,
player,201611200min,min,AsiaMa00,rec_long,7,,,,,
player,201611200min,min,AsiaMa00,fumbles,0,,,,,
player,201611200min,min,AsiaMa00,fumbles_lost,0,,,,,
player,201611200min,min,HillRo00,pass_cmp,0,,,,,
player,201611200min,min,HillRo00,pass_att,0,,,,,
player,201611200min,min,HillRo00,pass_yds,0,,,,,
player,201611200min,min,HillRo00,pass_td,0,,,,,
player,201611200min,min,HillRo00,pass_int,0,,,,,
player,201611200min,min,HillRo00,pass_sacked,0,,,,,
player,201611200min,min,HillRo00,pass_sacked_yds,0,,,,,
player,201611200min,min,HillRo00,pass_long,0,,,,,
player,201611200min,min,HillRo00,pass_rating,,,,,,
player,201611200min,min,HillRo00,rush_att,2,,,,,
player,201611200min,min,HillRo00,rush_yds,9,,,,,
player,201611200min,min,HillRo00,rush_td,0,,,,,
player,201611200min,min,HillRo00,rush_long,6,,,,,
player,201611200min,min,HillRo00,targets,0,,,,,
player,201611200min,min,HillRo00,rec,0,,,,,
player,201611200min,min,HillRo00,rec_yds,0,,,,,
player,201611200min,min,HillRo00,rec_td,0,,,,,
player,201611200min,min,HillRo00,rec_long,0,,,,,
player,201611200min,min,HillRo00,fumbles,0,,,,,
player,201611200min,min,HillRo00,fumbles_lost,0,,,,,
player,201611200min,min,ThieAd00,pass_cmp,0,,,,,
player,201611200min,min,ThieAd00,pass_att,0,,,,,
player,201611200min,min,ThieAd00,pass_yds,0,,,,,
player,201611200min,min,ThieAd00,pass_td,0,,,,,
player,201611200min,min,ThieAd00,pass_int,0,,,,,
player,201611200min,min,ThieAd00,pass_sacked,0,,,,,
player,201611200min,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201611200min,min,ThieAd00,pass_long,0,,,,,
player,201611200min,min,ThieAd00,pass_rating,,,,,,
player,201611200min,min,ThieAd00,rush_att,0,,,,,
player,201611200min,min,ThieAd00,rush_yds,0,,,,,
player,201611200min,min,ThieAd00,rush_td,0,,,,,
player,201611200min,min,ThieAd00,rush_long,0,,,,,
player,201611200min,min,ThieAd00,targets,5,,,,,
player,201611200min,min,ThieAd00,rec,5,,,,,
player,201611200min,min,ThieAd00,rec_yds,65,,,,,
player,201611200min,min,ThieAd00,rec_td,1,,,,,
player,201611200min,min,ThieAd00,rec_long,22,,,,,
player,201611200min,min,ThieAd00,fumbles,0,,,,,
player,201611200min,min,ThieAd00,fumbles_lost,0,,,,,
player,201611200min,min,PattCo00,pass_cmp,0,,,,,
player,201611200min,min,PattCo00,pass_att,0,,,,,
player,201611200min,min,PattCo00,pass_yds,0,,,,,
player,201611200min,min,PattCo00,pass_td,0,,,,,
player,201611200min,min,PattCo00,pass_int,0,,,,,
player,201611200min,min,PattCo00,pass_sacked,0,,,,,
player,201611200min,min,PattCo00,pass_sacked_yds,0,,,,,
player,201611200min,min,PattCo00,pass_long,0,,,,,
player,201611200min,min,PattCo00,pass_rating,,,,,,
player,201611200min,min,PattCo00,rush_att,0,,,,,
player,201611200min,min,PattCo00,rush_yds,0,,,,,
player,201611200min,min,PattCo00,rush_td,0,,,,,
player,201611200min,min,PattCo00,rush_long,0,,,,,
player,201611200min,min,PattCo00,targets,8,,,,,
player,201611200min,min,PattCo00,rec,4,,,,,
player,201611200min,min,PattCo00,rec_yds,53,,,,,
player,201611200min,min,PattCo00,rec_td,0,,,,,
player,201611200min,min,PattCo00,rec_long,30,,,,,
player,201611200min,min,PattCo00,fumbles,0,,,,,
player,201611200min,min,PattCo00,fumbles_lost,0,,,,,
player,201611200min,min,DiggSt00,pass_cmp,0,,,,,
player,201611200min,min,DiggSt00,pass_att,0,,,,,
player,201611200min,min,DiggSt00,pass_yds,0,,,,,
player,201611200min,min,DiggSt00,pass_td,0,,,,,
player,201611200min,min,DiggSt00,pass_int,0,,,,,
player,201611200min,min,DiggSt00,pass_sacked,0,,,,,
player,201611200min,min,DiggSt00,pass_sacked_yds,0,,,,,
player,201611200min,min,DiggSt00,pass_long,0,,,,,
player,201611200min,min,DiggSt00,pass_rating,,,,,,
player,201611200min,min,DiggSt00,rush_att,0,,,,,
player,201611200min,min,DiggSt00,rush_yds,0,,,,,
player,201611200min,min,DiggSt00,rush_td,0,,,,,
player,201611200min,min,DiggSt00,rush_long,0,,,,,
player,201611200min,min,DiggSt00,targets,7,,,,,
player,201611200min,min,DiggSt00,rec,6,,,,,
player,201611200min,min,DiggSt00,rec_yds,37,,,,,
player,201611200min,min,DiggSt00,rec_td,0,,,,,
player,201611200min,min,DiggSt00,rec_long,13,,,,,
player,201611200min,min,DiggSt00,fumbles,0,,,,,
player,201611200min,min,DiggSt00,fumbles_lost,0,,,,,
player,201611200min,min,RudoKy00,pass_cmp,0,,,,,
player,201611200min,min,RudoKy00,pass_att,0,,,,,
player,201611200min,min,RudoKy00,pass_yds,0,,,,,
player,201611200min,min,RudoKy00,pass_td,0,,,,,
player,201611200min,min,RudoKy00,pass_int,0,,,,,
player,201611200min,min,RudoKy00,pass_sacked,0,,,,,
player,201611200min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201611200min,min,RudoKy00,pass_long,0,,,,,
player,201611200min,min,RudoKy00,pass_rating,,,,,,
player,201611200min,min,RudoKy00,rush_att,0,,,,,
player,201611200min,min,RudoKy00,rush_yds,0,,,,,
player,201611200min,min,RudoKy00,rush_td,0,,,,,
player,201611200min,min,RudoKy00,rush_long,0,,,,,
player,201611200min,min,RudoKy00,targets,3,,,,,
player,201611200min,min,RudoKy00,rec,2,,,,,
player,201611200min,min,RudoKy00,rec_yds,12,,,,,
player,201611200min,min,RudoKy00,rec_td,0,,,,,
player,201611200min,min,RudoKy00,rec_long,8,,,,,
player,201611200min,min,RudoKy00,fumbles,0,,,,,
player,201611200min,min,RudoKy00,fumbles_lost,0,,,,,
player,201611200min,min,ElliRh00,pass_cmp,0,,,,,
player,201611200min,min,ElliRh00,pass_att,0,,,,,
player,201611200min,min,ElliRh00,pass_yds,0,,,,,
player,201611200min,min,ElliRh00,pass_td,0,,,,,
player,201611200min,min,ElliRh00,pass_int,0,,,,,
player,201611200min,min,ElliRh00,pass_sacked,0,,,,,
player,201611200min,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201611200min,min,ElliRh00,pass_long,0,,,,,
player,201611200min,min,ElliRh00,pass_rating,,,,,,
player,201611200min,min,ElliRh00,rush_att,0,,,,,
player,201611200min,min,ElliRh00,rush_yds,0,,,,,
player,201611200min,min,ElliRh00,rush_td,0,,,,,
player,201611200min,min,ElliRh00,rush_long,0,,,,,
player,201611200min,min,ElliRh00,targets,3,,,,,
player,201611200min,min,ElliRh00,rec,1,,,,,
player,201611200min,min,ElliRh00,rec_yds,-2,,,,,
player,201611200min,min,ElliRh00,rec_td,0,,,,,
player,201611200min,min,ElliRh00,rec_long,-2,,,,,
player,201611200min,min,ElliRh00,fumbles,0,,,,,
player,201611200min,min,ElliRh00,fumbles_lost,0,,,,,
player,201611200min,crd,JoneCh03,def_int,0,,,,,
player,201611200min,crd,JoneCh03,def_int_yds,0,,,,,
player,201611200min,crd,JoneCh03,def_int_td,0,,,,,
player,201611200min,crd,JoneCh03,def_int_long,0,,,,,
player,201611200min,crd,JoneCh03,pass_defended,0,,,,,
player,201611200min,crd,JoneCh03,sacks,1.0,,,,,
player,201611200min,crd,JoneCh03,tackles_combined,5,,,,,
player,201611200min,crd,JoneCh03,tackles_solo,4,,,,,
player,201611200min,crd,JoneCh03,tackles_assists,1,,,,,
player,201611200min,crd,JoneCh03,tackles_loss,1,,,,,
player,201611200min,crd,JoneCh03,qb_hits,1,,,,,
player,201611200min,crd,JoneCh03,fumbles_rec,0,,,,,
player,201611200min,crd,JoneCh03,fumbles_rec_yds,0,,,,,
player,201611200min,crd,JoneCh03,fumbles_rec_td,0,,,,,
player,201611200min,crd,JoneCh03,fumbles_forced,1,,,,,
player,201611200min,crd,OkafAl00,def_int,0,,,,,
player,201611200min,crd,OkafAl00,def_int_yds,0,,,,,
player,201611200min,crd,OkafAl00,def_int_td,0,,,,,
player,201611200min,crd,OkafAl00,def_int_long,0,,,,,
player,201611200min,crd,OkafAl00,pass_defended,0,,,,,
player,201611200min,crd,OkafAl00,sacks,1.0,,,,,
player,201611200min,crd,OkafAl00,tackles_combined,2,,,,,
player,201611200min,crd,OkafAl00,tackles_solo,1,,,,,
player,201611200min,crd,OkafAl00,tackles_assists,1,,,,,
player,201611200min,crd,OkafAl00,tackles_loss,1,,,,,
player,201611200min,crd,OkafAl00,qb_hits,1,,,,,
player,201611200min,crd,OkafAl00,fumbles_rec,0,,,,,
player,201611200min,crd,OkafAl00,fumbles_rec_yds,0,,,,,
player,201611200min,crd,OkafAl00,fumbles_rec_td,0,,,,,
player,201611200min,crd,OkafAl00,fumbles_forced,0,,,,,
player,201611200min,crd,BucaDe00,def_int,0,,,,,
player,201611200min,crd,BucaDe00,def_int_yds,0,,,,,
player,201611200min,crd,BucaDe00,def_int_td,0,,,,,
player,201611200min,crd,BucaDe00,def_int_long,0,,,,,
player,201611200min,crd,BucaDe00,pass_defended,0,,,,,
player,201611200min,crd,BucaDe00,sacks,0.0,,,,,
player,201611200min,crd,BucaDe00,tackles_combined,6,,,,,
player,201611200min,crd,BucaDe00,tackles_solo,3,,,,,
player,201611200min,crd,BucaDe00,tackles_assists,3,,,,,
player,201611200min,crd,BucaDe00,tackles_loss,0,,,,,
player,201611200min,crd,BucaDe00,qb_hits,0,,,,,
player,201611200min,crd,BucaDe00,fumbles_rec,1,,,,,
player,201611200min,crd,BucaDe00,fumbles_rec_yds,0,,,,,
player,201611200min,crd,BucaDe00,fumbles_rec_td,0,,,,,
player,201611200min,crd,BucaDe00,fumbles_forced,0,,,,,
player,201611200min,crd,MintKe00,def_int,0,,,,,
player,201611200min,crd,MintKe00,def_int_yds,0,,,,,
player,201611200min,crd,MintKe00,def_int_td,0,,,,,
player,201611200min,crd,MintKe00,def_int_long,0,,,,,
player,201611200min,crd,MintKe00,pass_defended,0,,,,,
player,201611200min,crd,MintKe00,sacks,0.0,,,,,
player,201611200min,crd,MintKe00,tackles_combined,6,,,,,
player,201611200min,crd,MintKe00,tackles_solo,5,,,,,
player,201611200min,crd,MintKe00,tackles_assists,1,,,,,
player,201611200min,crd,MintKe00,tackles_loss,1,,,,,
player,201611200min,crd,MintKe00,qb_hits,1,,,,,
player,201611200min,crd,MintKe00,fumbles_rec,0,,,,,
player,201611200min,crd,MintKe00,fumbles_rec_yds,0,,,,,
player,201611200min,crd,MintKe00,fumbles_rec_td,0,,,,,
player,201611200min,crd,MintKe00,fumbles_forced,0,,,,,
player,201611200min,crd,BethJu00,def_int,0,,,,,
player,201611200min,crd,BethJu00,def_int_yds,0,,,,,
player,201611200min,crd,BethJu00,def_int_td,0,,,,,
player,201611200min,crd,BethJu00,def_int_long,0,,,,,
player,201611200min,crd,BethJu00,pass_defended,0,,,,,
player,201611200min,crd,BethJu00,sacks,0.0,,,,,
player,201611200min,crd,BethJu00,tackles_combined,5,,,,,
player,201611200min,crd,BethJu00,tackles_solo,5,,,,,
player,201611200min,crd,BethJu00,tackles_assists,0,,,,,
player,201611200min,crd,BethJu00,tackles_loss,1,,,,,
player,201611200min,crd,BethJu00,qb_hits,0,,,,,
player,201611200min,crd,BethJu00,fumbles_rec,0,,,,,
player,201611200min,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201611200min,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201611200min,crd,BethJu00,fumbles_forced,0,,,,,
player,201611200min,crd,RuckFr99,def_int,0,,,,,
player,201611200min,crd,RuckFr99,def_int_yds,0,,,,,
player,201611200min,crd,RuckFr99,def_int_td,0,,,,,
player,201611200min,crd,RuckFr99,def_int_long,0,,,,,
player,201611200min,crd,RuckFr99,pass_defended,0,,,,,
player,201611200min,crd,RuckFr99,sacks,0.0,,,,,
player,201611200min,crd,RuckFr99,tackles_combined,4,,,,,
player,201611200min,crd,RuckFr99,tackles_solo,3,,,,,
player,201611200min,crd,RuckFr99,tackles_assists,1,,,,,
player,201611200min,crd,RuckFr99,tackles_loss,2,,,,,
player,201611200min,crd,RuckFr99,qb_hits,1,,,,,
player,201611200min,crd,RuckFr99,fumbles_rec,0,,,,,
player,201611200min,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201611200min,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201611200min,crd,RuckFr99,fumbles_forced,0,,,,,
player,201611200min,crd,SweaDJ00,def_int,0,,,,,
