game,2016,2,20160918,201609180htx,kan,"Kansas City Chiefs",12,htx,"Houston Texans",19
player,201609180htx,kan,WestCh01,rush_att,6,,,,,
player,201609180htx,kan,WestCh01,rush_yds,61,,,,,
player,201609180htx,kan,WestCh01,rush_td,0,,,,,
player,201609180htx,kan,WestCh01,rush_long,28,,,,,
player,201609180htx,kan,WestCh01,targets,2,,,,,
player,201609180htx,kan,WestCh01,rec,1,,,,,
player,201609180htx,kan,WestCh01,rec_yds,2,,,,,
player,201609180htx,kan,WestCh01,rec_td,0,,,,,
player,201609180htx,kan,WestCh01,rec_long,2,,,,,
player,201609180htx,kan,WestCh01,fumbles,0,,,,,
player,201609180htx,kan,WestCh01,fumbles_lost,0,,,,,
player,201609180htx,kan,WareSp00,pass_cmp,0,,,,,
player,201609180htx,kan,WareSp00,pass_att,0,,,,,
player,201609180htx,kan,WareSp00,pass_yds,0,,,,,
player,201609180htx,kan,WareSp00,pass_td,0,,,,,
player,201609180htx,kan,WareSp00,pass_int,0,,,,,
player,201609180htx,kan,WareSp00,pass_sacked,0,,,,,
player,201609180htx,kan,WareSp00,pass_sacked_yds,0,,,,,
player,201609180htx,kan,WareSp00,pass_long,0,,,,,
player,201609180htx,kan,WareSp00,pass_rating,,,,,,
player,201609180htx,kan,WareSp00,rush_att,10,,,,,
player,201609180htx,kan,WareSp00,rush_yds,57,,,,,
player,201609180htx,kan,WareSp00,rush_td,0,,,,,
player,201609180htx,kan,WareSp00,rush_long,25,,,,,
player,201609180htx,kan,WareSp00,targets,3,,,,,
player,201609180htx,kan,WareSp00,rec,2,,,,,
player,201609180htx,kan,WareSp00,rec_yds,48,,,,,
player,201609180htx,kan,WareSp00,rec_td,0,,,,,
player,201609180htx,kan,WareSp00,rec_long,34,,,,,
player,201609180htx,kan,WareSp00,fumbles,1,,,,,
player,201609180htx,kan,WareSp00,fumbles_lost,1,,,,,
player,201609180htx,kan,MaclJe00,pass_cmp,0,,,,,
player,201609180htx,kan,MaclJe00,pass_att,0,,,,,
player,201609180htx,kan,MaclJe00,pass_yds,0,,,,,
player,201609180htx,kan,MaclJe00,pass_td,0,,,,,
player,201609180htx,kan,MaclJe00,pass_int,0,,,,,
player,201609180htx,kan,MaclJe00,pass_sacked,0,,,,,
player,201609180htx,kan,MaclJe00,pass_sacked_yds,0,,,,,
player,201609180htx,kan,MaclJe00,pass_long,0,,,,,
player,201609180htx,kan,MaclJe00,pass_rating,,,,,,
player,201609180htx,kan,MaclJe00,rush_att,0,,,,,
player,201609180htx,kan,MaclJe00,rush_yds,0,,,,,
player,201609180htx,kan,MaclJe00,rush_td,0,,,,,
player,201609180htx,kan,MaclJe00,rush_long,0,,,,,
player,201609180htx,kan,MaclJe00,targets,15,,,,,
player,201609180htx,kan,MaclJe00,rec,6,,,,,
player,201609180htx,kan,MaclJe00,rec_yds,68,,,,,
player,201609180htx,kan,MaclJe00,rec_td,0,,,,,
player,201609180htx,kan,MaclJe00,rec_long,17,,,,,
player,201609180htx,kan,MaclJe00,fumbles,0,,,,,
player,201609180htx,kan,MaclJe00,fumbles_lost,0,,,,,
player,201609180htx,kan,KelcTr00,pass_cmp,0,,,,,
player,201609180htx,kan,KelcTr00,pass_att,0,,,,,
player,201609180htx,kan,KelcTr00,pass_yds,0,,,,,
player,201609180htx,kan,KelcTr00,pass_td,0,,,,,
player,201609180htx,kan,KelcTr00,pass_int,0,,,,,
player,201609180htx,kan,KelcTr00,pass_sacked,0,,,,,
player,201609180htx,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201609180htx,kan,KelcTr00,pass_long,0,,,,,
player,201609180htx,kan,KelcTr00,pass_rating,,,,,,
player,201609180htx,kan,KelcTr00,rush_att,0,,,,,
player,201609180htx,kan,KelcTr00,rush_yds,0,,,,,
player,201609180htx,kan,KelcTr00,rush_td,0,,,,,
player,201609180htx,kan,KelcTr00,rush_long,0,,,,,
player,201609180htx,kan,KelcTr00,targets,7,,,,,
player,201609180htx,kan,KelcTr00,rec,5,,,,,
player,201609180htx,kan,KelcTr00,rec_yds,34,,,,,
player,201609180htx,kan,KelcTr00,rec_td,0,,,,,
player,201609180htx,kan,KelcTr00,rec_long,11,,,,,
player,201609180htx,kan,KelcTr00,fumbles,0,,,,,
player,201609180htx,kan,KelcTr00,fumbles_lost,0,,,,,
player,201609180htx,kan,ConlCh00,pass_cmp,0,,,,,
player,201609180htx,kan,ConlCh00,pass_att,0,,,,,
player,201609180htx,kan,ConlCh00,pass_yds,0,,,,,
player,201609180htx,kan,ConlCh00,pass_td,0,,,,,
player,201609180htx,kan,ConlCh00,pass_int,0,,,,,
player,201609180htx,kan,ConlCh00,pass_sacked,0,,,,,
player,201609180htx,kan,ConlCh00,pass_sacked_yds,0,,,,,
player,201609180htx,kan,ConlCh00,pass_long,0,,,,,
player,201609180htx,kan,ConlCh00,pass_rating,,,,,,
player,201609180htx,kan,ConlCh00,rush_att,0,,,,,
player,201609180htx,kan,ConlCh00,rush_yds,0,,,,,
player,201609180htx,kan,ConlCh00,rush_td,0,,,,,
player,201609180htx,kan,ConlCh00,rush_long,0,,,,,
player,201609180htx,kan,ConlCh00,targets,4,,,,,
player,201609180htx,kan,ConlCh00,rec,2,,,,,
player,201609180htx,kan,ConlCh00,rec_yds,15,,,,,
player,201609180htx,kan,ConlCh00,rec_td,0,,,,,
player,201609180htx,kan,ConlCh00,rec_long,10,,,,,
player,201609180htx,kan,ConlCh00,fumbles,0,,,,,
player,201609180htx,kan,ConlCh00,fumbles_lost,0,,,,,
player,201609180htx,kan,WilsAl02,pass_cmp,0,,,,,
player,201609180htx,kan,WilsAl02,pass_att,0,,,,,
player,201609180htx,kan,WilsAl02,pass_yds,0,,,,,
player,201609180htx,kan,WilsAl02,pass_td,0,,,,,
player,201609180htx,kan,WilsAl02,pass_int,0,,,,,
player,201609180htx,kan,WilsAl02,pass_sacked,0,,,,,
player,201609180htx,kan,WilsAl02,pass_sacked_yds,0,,,,,
player,201609180htx,kan,WilsAl02,pass_long,0,,,,,
player,201609180htx,kan,WilsAl02,pass_rating,,,,,,
player,201609180htx,kan,WilsAl02,rush_att,0,,,,,
player,201609180htx,kan,WilsAl02,rush_yds,0,,,,,
player,201609180htx,kan,WilsAl02,rush_td,0,,,,,
player,201609180htx,kan,WilsAl02,rush_long,0,,,,,
player,201609180htx,kan,WilsAl02,targets,3,,,,,
player,201609180htx,kan,WilsAl02,rec,2,,,,,
player,201609180htx,kan,WilsAl02,rec_yds,11,,,,,
player,201609180htx,kan,WilsAl02,rec_td,0,,,,,
player,201609180htx,kan,WilsAl02,rec_long,7,,,,,
player,201609180htx,kan,WilsAl02,fumbles,0,,,,,
player,201609180htx,kan,WilsAl02,fumbles_lost,0,,,,,
player,201609180htx,kan,HarrDe03,pass_cmp,0,,,,,
player,201609180htx,kan,HarrDe03,pass_att,0,,,,,
player,201609180htx,kan,HarrDe03,pass_yds,0,,,,,
player,201609180htx,kan,HarrDe03,pass_td,0,,,,,
player,201609180htx,kan,HarrDe03,pass_int,0,,,,,
player,201609180htx,kan,HarrDe03,pass_sacked,0,,,,,
player,201609180htx,kan,HarrDe03,pass_sacked_yds,0,,,,,
player,201609180htx,kan,HarrDe03,pass_long,0,,,,,
player,201609180htx,kan,HarrDe03,pass_rating,,,,,,
player,201609180htx,kan,HarrDe03,rush_att,0,,,,,
player,201609180htx,kan,HarrDe03,rush_yds,0,,,,,
player,201609180htx,kan,HarrDe03,rush_td,0,,,,,
player,201609180htx,kan,HarrDe03,rush_long,0,,,,,
player,201609180htx,kan,HarrDe03,targets,1,,,,,
player,201609180htx,kan,HarrDe03,rec,0,,,,,
player,201609180htx,kan,HarrDe03,rec_yds,0,,,,,
player,201609180htx,kan,HarrDe03,rec_td,0,,,,,
player,201609180htx,kan,HarrDe03,rec_long,0,,,,,
player,201609180htx,kan,HarrDe03,fumbles,0,,,,,
player,201609180htx,kan,HarrDe03,fumbles_lost,0,,,,,
player,201609180htx,kan,HillTy00,pass_cmp,0,,,,,
player,201609180htx,kan,HillTy00,pass_att,0,,,,,
player,201609180htx,kan,HillTy00,pass_yds,0,,,,,
player,201609180htx,kan,HillTy00,pass_td,0,,,,,
player,201609180htx,kan,HillTy00,pass_int,0,,,,,
player,201609180htx,kan,HillTy00,pass_sacked,0,,,,,
player,201609180htx,kan,HillTy00,pass_sacked_yds,0,,,,,
player,201609180htx,kan,HillTy00,pass_long,0,,,,,
player,201609180htx,kan,HillTy00,pass_rating,,,,,,
player,201609180htx,kan,HillTy00,rush_att,1,,,,,
player,201609180htx,kan,HillTy00,rush_yds,-1,,,,,
player,201609180htx,kan,HillTy00,rush_td,0,,,,,
player,201609180htx,kan,HillTy00,rush_long,-1,,,,,
player,201609180htx,kan,HillTy00,targets,2,,,,,
player,201609180htx,kan,HillTy00,rec,2,,,,,
player,201609180htx,kan,HillTy00,rec_yds,8,,,,,
player,201609180htx,kan,HillTy00,rec_td,0,,,,,
player,201609180htx,kan,HillTy00,rec_long,5,,,,,
player,201609180htx,kan,HillTy00,fumbles,0,,,,,
player,201609180htx,kan,HillTy00,fumbles_lost,0,,,,,
player,201609180htx,htx,OsweBr00,pass_cmp,19,,,,,
player,201609180htx,htx,OsweBr00,pass_att,33,,,,,
player,201609180htx,htx,OsweBr00,pass_yds,268,,,,,
player,201609180htx,htx,OsweBr00,pass_td,1,,,,,
player,201609180htx,htx,OsweBr00,pass_int,2,,,,,
player,201609180htx,htx,OsweBr00,pass_sacked,2,,,,,
player,201609180htx,htx,OsweBr00,pass_sacked_yds,14,,,,,
player,201609180htx,htx,OsweBr00,pass_long,53,,,,,
player,201609180htx,htx,OsweBr00,pass_rating,68.8,,,,,
player,201609180htx,htx,OsweBr00,rush_att,2,,,,,
player,201609180htx,htx,OsweBr00,rush_yds,-3,,,,,
player,201609180htx,htx,OsweBr00,rush_td,0,,,,,
player,201609180htx,htx,OsweBr00,rush_long,-1,,,,,
player,201609180htx,htx,OsweBr00,targets,0,,,,,
player,201609180htx,htx,OsweBr00,rec,0,,,,,
player,201609180htx,htx,OsweBr00,rec_yds,0,,,,,
player,201609180htx,htx,OsweBr00,rec_td,0,,,,,
player,201609180htx,htx,OsweBr00,rec_long,0,,,,,
player,201609180htx,htx,OsweBr00,fumbles,0,,,,,
player,201609180htx,htx,OsweBr00,fumbles_lost,0,,,,,
player,201609180htx,htx,MillLa01,pass_cmp,0,,,,,
player,201609180htx,htx,MillLa01,pass_att,0,,,,,
player,201609180htx,htx,MillLa01,pass_yds,0,,,,,
player,201609180htx,htx,MillLa01,pass_td,0,,,,,
player,201609180htx,htx,MillLa01,pass_int,0,,,,,
player,201609180htx,htx,MillLa01,pass_sacked,0,,,,,
player,201609180htx,htx,MillLa01,pass_sacked_yds,0,,,,,
player,201609180htx,htx,MillLa01,pass_long,0,,,,,
player,201609180htx,htx,MillLa01,pass_rating,,,,,,
player,201609180htx,htx,MillLa01,rush_att,25,,,,,
player,201609180htx,htx,MillLa01,rush_yds,83,,,,,
player,201609180htx,htx,MillLa01,rush_td,0,,,,,
player,201609180htx,htx,MillLa01,rush_long,8,,,,,
player,201609180htx,htx,MillLa01,targets,2,,,,,
player,201609180htx,htx,MillLa01,rec,2,,,,,
player,201609180htx,htx,MillLa01,rec_yds,14,,,,,
player,201609180htx,htx,MillLa01,rec_td,0,,,,,
player,201609180htx,htx,MillLa01,rec_long,9,,,,,
player,201609180htx,htx,MillLa01,fumbles,0,,,,,
player,201609180htx,htx,MillLa01,fumbles_lost,0,,,,,
player,201609180htx,htx,BlueAl00,pass_cmp,0,,,,,
player,201609180htx,htx,BlueAl00,pass_att,0,,,,,
player,201609180htx,htx,BlueAl00,pass_yds,0,,,,,
player,201609180htx,htx,BlueAl00,pass_td,0,,,,,
player,201609180htx,htx,BlueAl00,pass_int,0,,,,,
player,201609180htx,htx,BlueAl00,pass_sacked,0,,,,,
player,201609180htx,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201609180htx,htx,BlueAl00,pass_long,0,,,,,
player,201609180htx,htx,BlueAl00,pass_rating,,,,,,
player,201609180htx,htx,BlueAl00,rush_att,5,,,,,
player,201609180htx,htx,BlueAl00,rush_yds,11,,,,,
player,201609180htx,htx,BlueAl00,rush_td,0,,,,,
player,201609180htx,htx,BlueAl00,rush_long,4,,,,,
player,201609180htx,htx,BlueAl00,targets,0,,,,,
player,201609180htx,htx,BlueAl00,rec,0,,,,,
player,201609180htx,htx,BlueAl00,rec_yds,0,,,,,
player,201609180htx,htx,BlueAl00,rec_td,0,,,,,
player,201609180htx,htx,BlueAl00,rec_long,0,,,,,
player,201609180htx,htx,BlueAl00,fumbles,0,,,,,
player,201609180htx,htx,BlueAl00,fumbles_lost,0,,,,,
player,201609180htx,htx,GrimJo01,pass_cmp,0,,,,,
player,201609180htx,htx,GrimJo01,pass_att,0,,,,,
player,201609180htx,htx,GrimJo01,pass_yds,0,,,,,
player,201609180htx,htx,GrimJo01,pass_td,0,,,,,
player,201609180htx,htx,GrimJo01,pass_int,0,,,,,
player,201609180htx,htx,GrimJo01,pass_sacked,0,,,,,
player,201609180htx,htx,GrimJo01,pass_sacked_yds,0,,,,,
player,201609180htx,htx,GrimJo01,pass_long,0,,,,,
player,201609180htx,htx,GrimJo01,pass_rating,,,,,,
player,201609180htx,htx,GrimJo01,rush_att,1,,,,,
player,201609180htx,htx,GrimJo01,rush_yds,8,,,,,
player,201609180htx,htx,GrimJo01,rush_td,0,,,,,
player,201609180htx,htx,GrimJo01,rush_long,8,,,,,
player,201609180htx,htx,GrimJo01,targets,3,,,,,
player,201609180htx,htx,GrimJo01,rec,1,,,,,
player,201609180htx,htx,GrimJo01,rec_yds,13,,,,,
player,201609180htx,htx,GrimJo01,rec_td,0,,,,,
player,201609180htx,htx,GrimJo01,rec_long,13,,,,,
player,201609180htx,htx,GrimJo01,fumbles,0,,,,,
player,201609180htx,htx,GrimJo01,fumbles_lost,0,,,,,
player,201609180htx,htx,HopkDe00,pass_cmp,0,,,,,
player,201609180htx,htx,HopkDe00,pass_att,0,,,,,
player,201609180htx,htx,HopkDe00,pass_yds,0,,,,,
player,201609180htx,htx,HopkDe00,pass_td,0,,,,,
player,201609180htx,htx,HopkDe00,pass_int,0,,,,,
player,201609180htx,htx,HopkDe00,pass_sacked,0,,,,,
player,201609180htx,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201609180htx,htx,HopkDe00,pass_long,0,,,,,
player,201609180htx,htx,HopkDe00,pass_rating,,,,,,
player,201609180htx,htx,HopkDe00,rush_att,0,,,,,
player,201609180htx,htx,HopkDe00,rush_yds,0,,,,,
player,201609180htx,htx,HopkDe00,rush_td,0,,,,,
player,201609180htx,htx,HopkDe00,rush_long,0,,,,,
player,201609180htx,htx,HopkDe00,targets,11,,,,,
player,201609180htx,htx,HopkDe00,rec,7,,,,,
player,201609180htx,htx,HopkDe00,rec_yds,113,,,,,
player,201609180htx,htx,HopkDe00,rec_td,1,,,,,
player,201609180htx,htx,HopkDe00,rec_long,35,,,,,
player,201609180htx,htx,HopkDe00,fumbles,0,,,,,
player,201609180htx,htx,HopkDe00,fumbles_lost,0,,,,,
player,201609180htx,htx,FullWi01,pass_cmp,0,,,,,
player,201609180htx,htx,FullWi01,pass_att,0,,,,,
player,201609180htx,htx,FullWi01,pass_yds,0,,,,,
player,201609180htx,htx,FullWi01,pass_td,0,,,,,
player,201609180htx,htx,FullWi01,pass_int,0,,,,,
player,201609180htx,htx,FullWi01,pass_sacked,0,,,,,
player,201609180htx,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201609180htx,htx,FullWi01,pass_long,0,,,,,
player,201609180htx,htx,FullWi01,pass_rating,,,,,,
player,201609180htx,htx,FullWi01,rush_att,0,,,,,
player,201609180htx,htx,FullWi01,rush_yds,0,,,,,
player,201609180htx,htx,FullWi01,rush_td,0,,,,,
player,201609180htx,htx,FullWi01,rush_long,0,,,,,
player,201609180htx,htx,FullWi01,targets,7,,,,,
player,201609180htx,htx,FullWi01,rec,4,,,,,
player,201609180htx,htx,FullWi01,rec_yds,104,,,,,
player,201609180htx,htx,FullWi01,rec_td,0,,,,,
player,201609180htx,htx,FullWi01,rec_long,53,,,,,
player,201609180htx,htx,FullWi01,fumbles,0,,,,,
player,201609180htx,htx,FullWi01,fumbles_lost,0,,,,,
player,201609180htx,htx,AndeSt01,pass_cmp,0,,,,,
player,201609180htx,htx,AndeSt01,pass_att,0,,,,,
player,201609180htx,htx,AndeSt01,pass_yds,0,,,,,
player,201609180htx,htx,AndeSt01,pass_td,0,,,,,
player,201609180htx,htx,AndeSt01,pass_int,0,,,,,
player,201609180htx,htx,AndeSt01,pass_sacked,0,,,,,
player,201609180htx,htx,AndeSt01,pass_sacked_yds,0,,,,,
player,201609180htx,htx,AndeSt01,pass_long,0,,,,,
player,201609180htx,htx,AndeSt01,pass_rating,,,,,,
player,201609180htx,htx,AndeSt01,rush_att,0,,,,,
player,201609180htx,htx,AndeSt01,rush_yds,0,,,,,
player,201609180htx,htx,AndeSt01,rush_td,0,,,,,
player,201609180htx,htx,AndeSt01,rush_long,0,,,,,
player,201609180htx,htx,AndeSt01,targets,3,,,,,
player,201609180htx,htx,AndeSt01,rec,2,,,,,
player,201609180htx,htx,AndeSt01,rec_yds,15,,,,,
player,201609180htx,htx,AndeSt01,rec_td,0,,,,,
player,201609180htx,htx,AndeSt01,rec_long,8,,,,,
player,201609180htx,htx,AndeSt01,fumbles,0,,,,,
player,201609180htx,htx,AndeSt01,fumbles_lost,0,,,,,
player,201609180htx,htx,GrifRy00,pass_cmp,0,,,,,
player,201609180htx,htx,GrifRy00,pass_att,0,,,,,
player,201609180htx,htx,GrifRy00,pass_yds,0,,,,,
player,201609180htx,htx,GrifRy00,pass_td,0,,,,,
player,201609180htx,htx,GrifRy00,pass_int,0,,,,,
player,201609180htx,htx,GrifRy00,pass_sacked,0,,,,,
player,201609180htx,htx,GrifRy00,pass_sacked_yds,0,,,,,
player,201609180htx,htx,GrifRy00,pass_long,0,,,,,
player,201609180htx,htx,GrifRy00,pass_rating,,,,,,
player,201609180htx,htx,GrifRy00,rush_att,0,,,,,
player,201609180htx,htx,GrifRy00,rush_yds,0,,,,,
player,201609180htx,htx,GrifRy00,rush_td,0,,,,,
player,201609180htx,htx,GrifRy00,rush_long,0,,,,,
player,201609180htx,htx,GrifRy00,targets,2,,,,,
player,201609180htx,htx,GrifRy00,rec,1,,,,,
player,201609180htx,htx,GrifRy00,rec_yds,5,,,,,
player,201609180htx,htx,GrifRy00,rec_td,0,,,,,
player,201609180htx,htx,GrifRy00,rec_long,5,,,,,
player,201609180htx,htx,GrifRy00,fumbles,0,,,,,
player,201609180htx,htx,GrifRy00,fumbles_lost,0,,,,,
player,201609180htx,htx,FiedC.00,pass_cmp,0,,,,,
player,201609180htx,htx,FiedC.00,pass_att,0,,,,,
player,201609180htx,htx,FiedC.00,pass_yds,0,,,,,
player,201609180htx,htx,FiedC.00,pass_td,0,,,,,
player,201609180htx,htx,FiedC.00,pass_int,0,,,,,
player,201609180htx,htx,FiedC.00,pass_sacked,0,,,,,
player,201609180htx,htx,FiedC.00,pass_sacked_yds,0,,,,,
player,201609180htx,htx,FiedC.00,pass_long,0,,,,,
player,201609180htx,htx,FiedC.00,pass_rating,,,,,,
player,201609180htx,htx,FiedC.00,rush_att,0,,,,,
player,201609180htx,htx,FiedC.00,rush_yds,0,,,,,
player,201609180htx,htx,FiedC.00,rush_td,0,,,,,
player,201609180htx,htx,FiedC.00,rush_long,0,,,,,
player,201609180htx,htx,FiedC.00,targets,1,,,,,
player,201609180htx,htx,FiedC.00,rec,1,,,,,
player,201609180htx,htx,FiedC.00,rec_yds,1,,,,,
player,201609180htx,htx,FiedC.00,rec_td,0,,,,,
player,201609180htx,htx,FiedC.00,rec_long,1,,,,,
player,201609180htx,htx,FiedC.00,fumbles,0,,,,,
player,201609180htx,htx,FiedC.00,fumbles_lost,0,,,,,
player,201609180htx,htx,StroJa01,pass_cmp,0,,,,,
player,201609180htx,htx,StroJa01,pass_att,0,,,,,
player,201609180htx,htx,StroJa01,pass_yds,0,,,,,
player,201609180htx,htx,StroJa01,pass_td,0,,,,,
player,201609180htx,htx,StroJa01,pass_int,0,,,,,
player,201609180htx,htx,StroJa01,pass_sacked,0,,,,,
player,201609180htx,htx,StroJa01,pass_sacked_yds,0,,,,,
player,201609180htx,htx,StroJa01,pass_long,0,,,,,
player,201609180htx,htx,StroJa01,pass_rating,,,,,,
player,201609180htx,htx,StroJa01,rush_att,0,,,,,
player,201609180htx,htx,StroJa01,rush_yds,0,,,,,
player,201609180htx,htx,StroJa01,rush_td,0,,,,,
player,201609180htx,htx,StroJa01,rush_long,0,,,,,
player,201609180htx,htx,StroJa01,targets,1,,,,,
player,201609180htx,htx,StroJa01,rec,0,,,,,
player,201609180htx,htx,StroJa01,rec_yds,0,,,,,
player,201609180htx,htx,StroJa01,rec_td,0,,,,,
player,201609180htx,htx,StroJa01,rec_long,0,,,,,
player,201609180htx,htx,StroJa01,fumbles,0,,,,,
player,201609180htx,htx,StroJa01,fumbles_lost,0,,,,,
player,201609180htx,htx,MillBr03,pass_cmp,0,,,,,
player,201609180htx,htx,MillBr03,pass_att,0,,,,,
player,201609180htx,htx,MillBr03,pass_yds,0,,,,,
player,201609180htx,htx,MillBr03,pass_td,0,,,,,
player,201609180htx,htx,MillBr03,pass_int,0,,,,,
player,201609180htx,htx,MillBr03,pass_sacked,0,,,,,
player,201609180htx,htx,MillBr03,pass_sacked_yds,0,,,,,
player,201609180htx,htx,MillBr03,pass_long,0,,,,,
player,201609180htx,htx,MillBr03,pass_rating,,,,,,
player,201609180htx,htx,MillBr03,rush_att,1,,,,,
player,201609180htx,htx,MillBr03,rush_yds,-2,,,,,
player,201609180htx,htx,MillBr03,rush_td,0,,,,,
player,201609180htx,htx,MillBr03,rush_long,-2,,,,,
player,201609180htx,htx,MillBr03,targets,3,,,,,
player,201609180htx,htx,MillBr03,rec,1,,,,,
player,201609180htx,htx,MillBr03,rec_yds,3,,,,,
player,201609180htx,htx,MillBr03,rec_td,0,,,,,
player,201609180htx,htx,MillBr03,rec_long,3,,,,,
player,201609180htx,htx,MillBr03,fumbles,0,,,,,
player,201609180htx,htx,MillBr03,fumbles_lost,0,,,,,
player,201609180htx,kan,PeteMa00,def_int,2,,,,,
player,201609180htx,kan,PeteMa00,def_int_yds,47,,,,,
player,201609180htx,kan,PeteMa00,def_int_td,0,,,,,
player,201609180htx,kan,PeteMa00,def_int_long,28,,,,,
player,201609180htx,kan,PeteMa00,pass_defended,4,,,,,
player,201609180htx,kan,PeteMa00,sacks,0.0,,,,,
player,201609180htx,kan,PeteMa00,tackles_combined,7,,,,,
player,201609180htx,kan,PeteMa00,tackles_solo,2,,,,,
player,201609180htx,kan,PeteMa00,tackles_assists,5,,,,,
player,201609180htx,kan,PeteMa00,tackles_loss,0,,,,,
player,201609180htx,kan,PeteMa00,qb_hits,0,,,,,
player,201609180htx,kan,PeteMa00,fumbles_rec,0,,,,,
player,201609180htx,kan,PeteMa00,fumbles_rec_yds,0,,,,,
player,201609180htx,kan,PeteMa00,fumbles_rec_td,0,,,,,
player,201609180htx,kan,PeteMa00,fumbles_forced,0,,,,,
player,201609180htx,kan,JohnDe25,def_int,0,,,,,
player,201609180htx,kan,JohnDe25,def_int_yds,0,,,,,
player,201609180htx,kan,JohnDe25,def_int_td,0,,,,,
player,201609180htx,kan,JohnDe25,def_int_long,0,,,,,
player,201609180htx,kan,JohnDe25,pass_defended,0,,,,,
player,201609180htx,kan,JohnDe25,sacks,1.0,,,,,
player,201609180htx,kan,JohnDe25,tackles_combined,11,,,,,
player,201609180htx,kan,JohnDe25,tackles_solo,8,,,,,
player,201609180htx,kan,JohnDe25,tackles_assists,3,,,,,
player,201609180htx,kan,JohnDe25,tackles_loss,1,,,,,
player,201609180htx,kan,JohnDe25,qb_hits,1,,,,,
player,201609180htx,kan,JohnDe25,fumbles_rec,0,,,,,
player,201609180htx,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201609180htx,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201609180htx,kan,JohnDe25,fumbles_forced,0,,,,,
player,201609180htx,kan,HaliTa20,def_int,0,,,,,
player,201609180htx,kan,HaliTa20,def_int_yds,0,,,,,
player,201609180htx,kan,HaliTa20,def_int_td,0,,,,,
player,201609180htx,kan,HaliTa20,def_int_long,0,,,,,
