game,2016,10,20161113,201611130car,kan,"Kansas City Chiefs",20,car,"Carolina Panthers",17
player,201611130car,kan,PeteMa00,fumbles_forced,1,,,,,
player,201611130car,kan,JohnDe25,def_int,0,,,,,
player,201611130car,kan,JohnDe25,def_int_yds,0,,,,,
player,201611130car,kan,JohnDe25,def_int_td,0,,,,,
player,201611130car,kan,JohnDe25,def_int_long,0,,,,,
player,201611130car,kan,JohnDe25,pass_defended,0,,,,,
player,201611130car,kan,JohnDe25,sacks,0.0,,,,,
player,201611130car,kan,JohnDe25,tackles_combined,5,,,,,
player,201611130car,kan,JohnDe25,tackles_solo,1,,,,,
player,201611130car,kan,JohnDe25,tackles_assists,4,,,,,
player,201611130car,kan,JohnDe25,tackles_loss,0,,,,,
player,201611130car,kan,JohnDe25,qb_hits,0,,,,,
player,201611130car,kan,JohnDe25,fumbles_rec,0,,,,,
player,201611130car,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201611130car,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201611130car,kan,JohnDe25,fumbles_forced,0,,,,,
player,201611130car,kan,WilsRa00,def_int,0,,,,,
player,201611130car,kan,WilsRa00,def_int_yds,0,,,,,
player,201611130car,kan,WilsRa00,def_int_td,0,,,,,
player,201611130car,kan,WilsRa00,def_int_long,0,,,,,
player,201611130car,kan,WilsRa00,pass_defended,0,,,,,
player,201611130car,kan,WilsRa00,sacks,0.0,,,,,
player,201611130car,kan,WilsRa00,tackles_combined,5,,,,,
player,201611130car,kan,WilsRa00,tackles_solo,3,,,,,
player,201611130car,kan,WilsRa00,tackles_assists,2,,,,,
player,201611130car,kan,WilsRa00,tackles_loss,0,,,,,
player,201611130car,kan,WilsRa00,qb_hits,0,,,,,
player,201611130car,kan,WilsRa00,fumbles_rec,0,,,,,
player,201611130car,kan,WilsRa00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,WilsRa00,fumbles_rec_td,0,,,,,
player,201611130car,kan,WilsRa00,fumbles_forced,0,,,,,
player,201611130car,kan,AckeKe00,def_int,0,,,,,
player,201611130car,kan,AckeKe00,def_int_yds,0,,,,,
player,201611130car,kan,AckeKe00,def_int_td,0,,,,,
player,201611130car,kan,AckeKe00,def_int_long,0,,,,,
player,201611130car,kan,AckeKe00,pass_defended,0,,,,,
player,201611130car,kan,AckeKe00,sacks,0.0,,,,,
player,201611130car,kan,AckeKe00,tackles_combined,4,,,,,
player,201611130car,kan,AckeKe00,tackles_solo,4,,,,,
player,201611130car,kan,AckeKe00,tackles_assists,0,,,,,
player,201611130car,kan,AckeKe00,tackles_loss,0,,,,,
player,201611130car,kan,AckeKe00,qb_hits,0,,,,,
player,201611130car,kan,AckeKe00,fumbles_rec,0,,,,,
player,201611130car,kan,AckeKe00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,AckeKe00,fumbles_rec_td,0,,,,,
player,201611130car,kan,AckeKe00,fumbles_forced,0,,,,,
player,201611130car,kan,NuneRa00,def_int,0,,,,,
player,201611130car,kan,NuneRa00,def_int_yds,0,,,,,
player,201611130car,kan,NuneRa00,def_int_td,0,,,,,
player,201611130car,kan,NuneRa00,def_int_long,0,,,,,
player,201611130car,kan,NuneRa00,pass_defended,0,,,,,
player,201611130car,kan,NuneRa00,sacks,0.0,,,,,
player,201611130car,kan,NuneRa00,tackles_combined,4,,,,,
player,201611130car,kan,NuneRa00,tackles_solo,1,,,,,
player,201611130car,kan,NuneRa00,tackles_assists,3,,,,,
player,201611130car,kan,NuneRa00,tackles_loss,0,,,,,
player,201611130car,kan,NuneRa00,qb_hits,0,,,,,
player,201611130car,kan,NuneRa00,fumbles_rec,0,,,,,
player,201611130car,kan,NuneRa00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,NuneRa00,fumbles_rec_td,0,,,,,
player,201611130car,kan,NuneRa00,fumbles_forced,0,,,,,
player,201611130car,kan,ParkRo01,def_int,0,,,,,
player,201611130car,kan,ParkRo01,def_int_yds,0,,,,,
player,201611130car,kan,ParkRo01,def_int_td,0,,,,,
player,201611130car,kan,ParkRo01,def_int_long,0,,,,,
player,201611130car,kan,ParkRo01,pass_defended,0,,,,,
player,201611130car,kan,ParkRo01,sacks,0.0,,,,,
player,201611130car,kan,ParkRo01,tackles_combined,4,,,,,
player,201611130car,kan,ParkRo01,tackles_solo,4,,,,,
player,201611130car,kan,ParkRo01,tackles_assists,0,,,,,
player,201611130car,kan,ParkRo01,tackles_loss,0,,,,,
player,201611130car,kan,ParkRo01,qb_hits,0,,,,,
player,201611130car,kan,ParkRo01,fumbles_rec,0,,,,,
player,201611130car,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201611130car,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201611130car,kan,ParkRo01,fumbles_forced,0,,,,,
player,201611130car,kan,PoexDo00,def_int,0,,,,,
player,201611130car,kan,PoexDo00,def_int_yds,0,,,,,
player,201611130car,kan,PoexDo00,def_int_td,0,,,,,
player,201611130car,kan,PoexDo00,def_int_long,0,,,,,
player,201611130car,kan,PoexDo00,pass_defended,1,,,,,
player,201611130car,kan,PoexDo00,sacks,0.0,,,,,
player,201611130car,kan,PoexDo00,tackles_combined,4,,,,,
player,201611130car,kan,PoexDo00,tackles_solo,1,,,,,
player,201611130car,kan,PoexDo00,tackles_assists,3,,,,,
player,201611130car,kan,PoexDo00,tackles_loss,0,,,,,
player,201611130car,kan,PoexDo00,qb_hits,0,,,,,
player,201611130car,kan,PoexDo00,fumbles_rec,0,,,,,
player,201611130car,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201611130car,kan,PoexDo00,fumbles_forced,0,,,,,
player,201611130car,kan,ZombFr00,def_int,0,,,,,
player,201611130car,kan,ZombFr00,def_int_yds,0,,,,,
player,201611130car,kan,ZombFr00,def_int_td,0,,,,,
player,201611130car,kan,ZombFr00,def_int_long,0,,,,,
player,201611130car,kan,ZombFr00,pass_defended,0,,,,,
player,201611130car,kan,ZombFr00,sacks,0.0,,,,,
player,201611130car,kan,ZombFr00,tackles_combined,4,,,,,
player,201611130car,kan,ZombFr00,tackles_solo,1,,,,,
player,201611130car,kan,ZombFr00,tackles_assists,3,,,,,
player,201611130car,kan,ZombFr00,tackles_loss,0,,,,,
player,201611130car,kan,ZombFr00,qb_hits,0,,,,,
player,201611130car,kan,ZombFr00,fumbles_rec,0,,,,,
player,201611130car,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201611130car,kan,ZombFr00,fumbles_forced,0,,,,,
player,201611130car,kan,GainPh00,def_int,0,,,,,
player,201611130car,kan,GainPh00,def_int_yds,0,,,,,
player,201611130car,kan,GainPh00,def_int_td,0,,,,,
player,201611130car,kan,GainPh00,def_int_long,0,,,,,
player,201611130car,kan,GainPh00,pass_defended,0,,,,,
player,201611130car,kan,GainPh00,sacks,0.0,,,,,
player,201611130car,kan,GainPh00,tackles_combined,2,,,,,
player,201611130car,kan,GainPh00,tackles_solo,2,,,,,
player,201611130car,kan,GainPh00,tackles_assists,0,,,,,
player,201611130car,kan,GainPh00,tackles_loss,0,,,,,
player,201611130car,kan,GainPh00,qb_hits,0,,,,,
player,201611130car,kan,GainPh00,fumbles_rec,0,,,,,
player,201611130car,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201611130car,kan,GainPh00,fumbles_forced,0,,,,,
player,201611130car,kan,HaliTa20,def_int,0,,,,,
player,201611130car,kan,HaliTa20,def_int_yds,0,,,,,
player,201611130car,kan,HaliTa20,def_int_td,0,,,,,
player,201611130car,kan,HaliTa20,def_int_long,0,,,,,
player,201611130car,kan,HaliTa20,pass_defended,0,,,,,
player,201611130car,kan,HaliTa20,sacks,0.0,,,,,
player,201611130car,kan,HaliTa20,tackles_combined,2,,,,,
player,201611130car,kan,HaliTa20,tackles_solo,0,,,,,
player,201611130car,kan,HaliTa20,tackles_assists,2,,,,,
player,201611130car,kan,HaliTa20,tackles_loss,0,,,,,
player,201611130car,kan,HaliTa20,qb_hits,0,,,,,
player,201611130car,kan,HaliTa20,fumbles_rec,0,,,,,
player,201611130car,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201611130car,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201611130car,kan,HaliTa20,fumbles_forced,0,,,,,
player,201611130car,kan,ReyeKe00,def_int,0,,,,,
player,201611130car,kan,ReyeKe00,def_int_yds,0,,,,,
player,201611130car,kan,ReyeKe00,def_int_td,0,,,,,
player,201611130car,kan,ReyeKe00,def_int_long,0,,,,,
player,201611130car,kan,ReyeKe00,pass_defended,0,,,,,
player,201611130car,kan,ReyeKe00,sacks,0.0,,,,,
player,201611130car,kan,ReyeKe00,tackles_combined,2,,,,,
player,201611130car,kan,ReyeKe00,tackles_solo,0,,,,,
player,201611130car,kan,ReyeKe00,tackles_assists,2,,,,,
player,201611130car,kan,ReyeKe00,tackles_loss,0,,,,,
player,201611130car,kan,ReyeKe00,qb_hits,0,,,,,
player,201611130car,kan,ReyeKe00,fumbles_rec,0,,,,,
player,201611130car,kan,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,ReyeKe00,fumbles_rec_td,0,,,,,
player,201611130car,kan,ReyeKe00,fumbles_forced,0,,,,,
player,201611130car,kan,AlexD.00,def_int,0,,,,,
player,201611130car,kan,AlexD.00,def_int_yds,0,,,,,
player,201611130car,kan,AlexD.00,def_int_td,0,,,,,
player,201611130car,kan,AlexD.00,def_int_long,0,,,,,
player,201611130car,kan,AlexD.00,pass_defended,0,,,,,
player,201611130car,kan,AlexD.00,sacks,0.0,,,,,
player,201611130car,kan,AlexD.00,tackles_combined,1,,,,,
player,201611130car,kan,AlexD.00,tackles_solo,0,,,,,
player,201611130car,kan,AlexD.00,tackles_assists,1,,,,,
player,201611130car,kan,AlexD.00,tackles_loss,0,,,,,
player,201611130car,kan,AlexD.00,qb_hits,0,,,,,
player,201611130car,kan,AlexD.00,fumbles_rec,0,,,,,
player,201611130car,kan,AlexD.00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,AlexD.00,fumbles_rec_td,0,,,,,
player,201611130car,kan,AlexD.00,fumbles_forced,0,,,,,
player,201611130car,kan,O'ShJa00,def_int,0,,,,,
player,201611130car,kan,O'ShJa00,def_int_yds,0,,,,,
player,201611130car,kan,O'ShJa00,def_int_td,0,,,,,
player,201611130car,kan,O'ShJa00,def_int_long,0,,,,,
player,201611130car,kan,O'ShJa00,pass_defended,0,,,,,
player,201611130car,kan,O'ShJa00,sacks,0.0,,,,,
player,201611130car,kan,O'ShJa00,tackles_combined,1,,,,,
player,201611130car,kan,O'ShJa00,tackles_solo,0,,,,,
player,201611130car,kan,O'ShJa00,tackles_assists,1,,,,,
player,201611130car,kan,O'ShJa00,tackles_loss,0,,,,,
player,201611130car,kan,O'ShJa00,qb_hits,0,,,,,
player,201611130car,kan,O'ShJa00,fumbles_rec,0,,,,,
player,201611130car,kan,O'ShJa00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,O'ShJa00,fumbles_rec_td,0,,,,,
player,201611130car,kan,O'ShJa00,fumbles_forced,0,,,,,
player,201611130car,kan,RobiDe01,def_int,0,,,,,
player,201611130car,kan,RobiDe01,def_int_yds,0,,,,,
player,201611130car,kan,RobiDe01,def_int_td,0,,,,,
player,201611130car,kan,RobiDe01,def_int_long,0,,,,,
player,201611130car,kan,RobiDe01,pass_defended,0,,,,,
player,201611130car,kan,RobiDe01,sacks,0.0,,,,,
player,201611130car,kan,RobiDe01,tackles_combined,1,,,,,
player,201611130car,kan,RobiDe01,tackles_solo,1,,,,,
player,201611130car,kan,RobiDe01,tackles_assists,0,,,,,
player,201611130car,kan,RobiDe01,tackles_loss,0,,,,,
player,201611130car,kan,RobiDe01,qb_hits,0,,,,,
player,201611130car,kan,RobiDe01,fumbles_rec,0,,,,,
player,201611130car,kan,RobiDe01,fumbles_rec_yds,0,,,,,
player,201611130car,kan,RobiDe01,fumbles_rec_td,0,,,,,
player,201611130car,kan,RobiDe01,fumbles_forced,0,,,,,
player,201611130car,kan,SoreDa01,def_int,0,,,,,
player,201611130car,kan,SoreDa01,def_int_yds,0,,,,,
player,201611130car,kan,SoreDa01,def_int_td,0,,,,,
player,201611130car,kan,SoreDa01,def_int_long,0,,,,,
player,201611130car,kan,SoreDa01,pass_defended,0,,,,,
player,201611130car,kan,SoreDa01,sacks,0.0,,,,,
player,201611130car,kan,SoreDa01,tackles_combined,1,,,,,
player,201611130car,kan,SoreDa01,tackles_solo,0,,,,,
player,201611130car,kan,SoreDa01,tackles_assists,1,,,,,
player,201611130car,kan,SoreDa01,tackles_loss,0,,,,,
player,201611130car,kan,SoreDa01,qb_hits,1,,,,,
player,201611130car,kan,SoreDa01,fumbles_rec,0,,,,,
player,201611130car,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201611130car,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201611130car,kan,SoreDa01,fumbles_forced,0,,,,,
player,201611130car,kan,WincJa00,def_int,0,,,,,
player,201611130car,kan,WincJa00,def_int_yds,0,,,,,
player,201611130car,kan,WincJa00,def_int_td,0,,,,,
player,201611130car,kan,WincJa00,def_int_long,0,,,,,
player,201611130car,kan,WincJa00,pass_defended,0,,,,,
player,201611130car,kan,WincJa00,sacks,0.0,,,,,
player,201611130car,kan,WincJa00,tackles_combined,1,,,,,
player,201611130car,kan,WincJa00,tackles_solo,1,,,,,
player,201611130car,kan,WincJa00,tackles_assists,0,,,,,
player,201611130car,kan,WincJa00,tackles_loss,0,,,,,
player,201611130car,kan,WincJa00,qb_hits,0,,,,,
player,201611130car,kan,WincJa00,fumbles_rec,0,,,,,
player,201611130car,kan,WincJa00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,WincJa00,fumbles_rec_td,0,,,,,
player,201611130car,kan,WincJa00,fumbles_forced,0,,,,,
player,201611130car,kan,HillTy00,def_int,0,,,,,
player,201611130car,kan,HillTy00,def_int_yds,,,,,,
player,201611130car,kan,HillTy00,def_int_td,0,,,,,
player,201611130car,kan,HillTy00,def_int_long,0,,,,,
player,201611130car,kan,HillTy00,pass_defended,0,,,,,
player,201611130car,kan,HillTy00,sacks,0.0,,,,,
player,201611130car,kan,HillTy00,tackles_combined,0,,,,,
player,201611130car,kan,HillTy00,tackles_solo,0,,,,,
player,201611130car,kan,HillTy00,tackles_assists,0,,,,,
player,201611130car,kan,HillTy00,tackles_loss,0,,,,,
player,201611130car,kan,HillTy00,qb_hits,0,,,,,
player,201611130car,kan,HillTy00,fumbles_rec,1,,,,,
player,201611130car,kan,HillTy00,fumbles_rec_yds,0,,,,,
player,201611130car,kan,HillTy00,fumbles_rec_td,0,,,,,
player,201611130car,kan,HillTy00,fumbles_forced,0,,,,,
player,201611130car,car,BostTr00,def_int,1,,,,,
player,201611130car,car,BostTr00,def_int_yds,22,,,,,
player,201611130car,car,BostTr00,def_int_td,0,,,,,
player,201611130car,car,BostTr00,def_int_long,22,,,,,
player,201611130car,car,BostTr00,pass_defended,1,,,,,
player,201611130car,car,BostTr00,sacks,0.0,,,,,
player,201611130car,car,BostTr00,tackles_combined,4,,,,,
player,201611130car,car,BostTr00,tackles_solo,3,,,,,
player,201611130car,car,BostTr00,tackles_assists,1,,,,,
player,201611130car,car,BostTr00,tackles_loss,0,,,,,
player,201611130car,car,BostTr00,qb_hits,0,,,,,
player,201611130car,car,BostTr00,fumbles_rec,0,,,,,
player,201611130car,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201611130car,car,BostTr00,fumbles_rec_td,0,,,,,
player,201611130car,car,BostTr00,fumbles_forced,0,,,,,
player,201611130car,car,ShorKa00,def_int,0,,,,,
player,201611130car,car,ShorKa00,def_int_yds,0,,,,,
player,201611130car,car,ShorKa00,def_int_td,0,,,,,
player,201611130car,car,ShorKa00,def_int_long,0,,,,,
player,201611130car,car,ShorKa00,pass_defended,0,,,,,
player,201611130car,car,ShorKa00,sacks,1.0,,,,,
player,201611130car,car,ShorKa00,tackles_combined,3,,,,,
player,201611130car,car,ShorKa00,tackles_solo,1,,,,,
player,201611130car,car,ShorKa00,tackles_assists,2,,,,,
player,201611130car,car,ShorKa00,tackles_loss,1,,,,,
player,201611130car,car,ShorKa00,qb_hits,2,,,,,
player,201611130car,car,ShorKa00,fumbles_rec,0,,,,,
player,201611130car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201611130car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201611130car,car,ShorKa00,fumbles_forced,0,,,,,
player,201611130car,car,AddiMa00,def_int,0,,,,,
player,201611130car,car,AddiMa00,def_int_yds,0,,,,,
player,201611130car,car,AddiMa00,def_int_td,0,,,,,
player,201611130car,car,AddiMa00,def_int_long,0,,,,,
player,201611130car,car,AddiMa00,pass_defended,0,,,,,
player,201611130car,car,AddiMa00,sacks,1.0,,,,,
player,201611130car,car,AddiMa00,tackles_combined,1,,,,,
player,201611130car,car,AddiMa00,tackles_solo,1,,,,,
player,201611130car,car,AddiMa00,tackles_assists,0,,,,,
player,201611130car,car,AddiMa00,tackles_loss,1,,,,,
player,201611130car,car,AddiMa00,qb_hits,1,,,,,
player,201611130car,car,AddiMa00,fumbles_rec,0,,,,,
player,201611130car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201611130car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201611130car,car,AddiMa00,fumbles_forced,0,,,,,
player,201611130car,car,JohnCh98,def_int,0,,,,,
player,201611130car,car,JohnCh98,def_int_yds,0,,,,,
player,201611130car,car,JohnCh98,def_int_td,0,,,,,
player,201611130car,car,JohnCh98,def_int_long,0,,,,,
player,201611130car,car,JohnCh98,pass_defended,0,,,,,
player,201611130car,car,JohnCh98,sacks,0.5,,,,,
player,201611130car,car,JohnCh98,tackles_combined,5,,,,,
player,201611130car,car,JohnCh98,tackles_solo,1,,,,,
player,201611130car,car,JohnCh98,tackles_assists,4,,,,,
player,201611130car,car,JohnCh98,tackles_loss,0,,,,,
player,201611130car,car,JohnCh98,qb_hits,1,,,,,
player,201611130car,car,JohnCh98,fumbles_rec,0,,,,,
player,201611130car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201611130car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201611130car,car,JohnCh98,fumbles_forced,0,,,,,
player,201611130car,car,ButlVe00,def_int,0,,,,,
player,201611130car,car,ButlVe00,def_int_yds,0,,,,,
player,201611130car,car,ButlVe00,def_int_td,0,,,,,
player,201611130car,car,ButlVe00,def_int_long,0,,,,,
player,201611130car,car,ButlVe00,pass_defended,0,,,,,
player,201611130car,car,ButlVe00,sacks,0.5,,,,,
player,201611130car,car,ButlVe00,tackles_combined,1,,,,,
player,201611130car,car,ButlVe00,tackles_solo,0,,,,,
player,201611130car,car,ButlVe00,tackles_assists,1,,,,,
player,201611130car,car,ButlVe00,tackles_loss,0,,,,,
player,201611130car,car,ButlVe00,qb_hits,1,,,,,
player,201611130car,car,ButlVe00,fumbles_rec,0,,,,,
player,201611130car,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201611130car,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201611130car,car,ButlVe00,fumbles_forced,0,,,,,
player,201611130car,car,BradJa00,def_int,0,,,,,
player,201611130car,car,BradJa00,def_int_yds,0,,,,,
player,201611130car,car,BradJa00,def_int_td,0,,,,,
player,201611130car,car,BradJa00,def_int_long,0,,,,,
player,201611130car,car,BradJa00,pass_defended,0,,,,,
player,201611130car,car,BradJa00,sacks,0.0,,,,,
player,201611130car,car,BradJa00,tackles_combined,8,,,,,
player,201611130car,car,BradJa00,tackles_solo,6,,,,,
player,201611130car,car,BradJa00,tackles_assists,2,,,,,
player,201611130car,car,BradJa00,tackles_loss,0,,,,,
player,201611130car,car,BradJa00,qb_hits,0,,,,,
player,201611130car,car,BradJa00,fumbles_rec,0,,,,,
player,201611130car,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201611130car,car,BradJa00,fumbles_rec_td,0,,,,,
player,201611130car,car,BradJa00,fumbles_forced,0,,,,,
player,201611130car,car,KuecLu00,def_int,0,,,,,
player,201611130car,car,KuecLu00,def_int_yds,0,,,,,
player,201611130car,car,KuecLu00,def_int_td,0,,,,,
player,201611130car,car,KuecLu00,def_int_long,0,,,,,
player,201611130car,car,KuecLu00,pass_defended,1,,,,,
player,201611130car,car,KuecLu00,sacks,0.0,,,,,
player,201611130car,car,KuecLu00,tackles_combined,8,,,,,
player,201611130car,car,KuecLu00,tackles_solo,7,,,,,
player,201611130car,car,KuecLu00,tackles_assists,1,,,,,
player,201611130car,car,KuecLu00,tackles_loss,0,,,,,
player,201611130car,car,KuecLu00,qb_hits,1,,,,,
player,201611130car,car,KuecLu00,fumbles_rec,0,,,,,
player,201611130car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201611130car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201611130car,car,KuecLu00,fumbles_forced,1,,,,,
player,201611130car,car,DaviTh20,def_int,0,,,,,
player,201611130car,car,DaviTh20,def_int_yds,0,,,,,
player,201611130car,car,DaviTh20,def_int_td,0,,,,,
player,201611130car,car,DaviTh20,def_int_long,0,,,,,
player,201611130car,car,DaviTh20,pass_defended,0,,,,,
player,201611130car,car,DaviTh20,sacks,0.0,,,,,
player,201611130car,car,DaviTh20,tackles_combined,7,,,,,
player,201611130car,car,DaviTh20,tackles_solo,5,,,,,
player,201611130car,car,DaviTh20,tackles_assists,2,,,,,
player,201611130car,car,DaviTh20,tackles_loss,0,,,,,
player,201611130car,car,DaviTh20,qb_hits,1,,,,,
player,201611130car,car,DaviTh20,fumbles_rec,0,,,,,
player,201611130car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201611130car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201611130car,car,DaviTh20,fumbles_forced,0,,,,,
player,201611130car,car,WorlDa00,def_int,0,,,,,
player,201611130car,car,WorlDa00,def_int_yds,0,,,,,
player,201611130car,car,WorlDa00,def_int_td,0,,,,,
player,201611130car,car,WorlDa00,def_int_long,0,,,,,
player,201611130car,car,WorlDa00,pass_defended,0,,,,,
player,201611130car,car,WorlDa00,sacks,0.0,,,,,
player,201611130car,car,WorlDa00,tackles_combined,7,,,,,
player,201611130car,car,WorlDa00,tackles_solo,6,,,,,
player,201611130car,car,WorlDa00,tackles_assists,1,,,,,
player,201611130car,car,WorlDa00,tackles_loss,0,,,,,
player,201611130car,car,WorlDa00,qb_hits,0,,,,,
player,201611130car,car,WorlDa00,fumbles_rec,0,,,,,
player,201611130car,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201611130car,car,WorlDa00,fumbles_rec_td,0,,,,,
player,201611130car,car,WorlDa00,fumbles_forced,0,,,,,
player,201611130car,car,McClRo98,def_int,0,,,,,
player,201611130car,car,McClRo98,def_int_yds,0,,,,,
player,201611130car,car,McClRo98,def_int_td,0,,,,,
player,201611130car,car,McClRo98,def_int_long,0,,,,,
player,201611130car,car,McClRo98,pass_defended,0,,,,,
player,201611130car,car,McClRo98,sacks,0.0,,,,,
player,201611130car,car,McClRo98,tackles_combined,6,,,,,
player,201611130car,car,McClRo98,tackles_solo,4,,,,,
player,201611130car,car,McClRo98,tackles_assists,2,,,,,
player,201611130car,car,McClRo98,tackles_loss,1,,,,,
player,201611130car,car,McClRo98,qb_hits,0,,,,,
player,201611130car,car,McClRo98,fumbles_rec,0,,,,,
player,201611130car,car,McClRo98,fumbles_rec_yds,0,,,,,
player,201611130car,car,McClRo98,fumbles_rec_td,0,,,,,
player,201611130car,car,McClRo98,fumbles_forced,0,,,,,
player,201611130car,car,ColeKu99,def_int,0,,,,,
player,201611130car,car,ColeKu99,def_int_yds,0,,,,,
player,201611130car,car,ColeKu99,def_int_td,0,,,,,
player,201611130car,car,ColeKu99,def_int_long,0,,,,,
player,201611130car,car,ColeKu99,pass_defended,0,,,,,
player,201611130car,car,ColeKu99,sacks,0.0,,,,,
player,201611130car,car,ColeKu99,tackles_combined,3,,,,,
player,201611130car,car,ColeKu99,tackles_solo,1,,,,,
player,201611130car,car,ColeKu99,tackles_assists,2,,,,,
player,201611130car,car,ColeKu99,tackles_loss,0,,,,,
player,201611130car,car,ColeKu99,qb_hits,0,,,,,
player,201611130car,car,ColeKu99,fumbles_rec,0,,,,,
player,201611130car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201611130car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201611130car,car,ColeKu99,fumbles_forced,0,,,,,
player,201611130car,car,HortWe00,def_int,0,,,,,
player,201611130car,car,HortWe00,def_int_yds,0,,,,,
player,201611130car,car,HortWe00,def_int_td,0,,,,,
player,201611130car,car,HortWe00,def_int_long,0,,,,,
player,201611130car,car,HortWe00,pass_defended,0,,,,,
player,201611130car,car,HortWe00,sacks,0.0,,,,,
player,201611130car,car,HortWe00,tackles_combined,3,,,,,
player,201611130car,car,HortWe00,tackles_solo,1,,,,,
player,201611130car,car,HortWe00,tackles_assists,2,,,,,
player,201611130car,car,HortWe00,tackles_loss,0,,,,,
player,201611130car,car,HortWe00,qb_hits,0,,,,,
player,201611130car,car,HortWe00,fumbles_rec,0,,,,,
player,201611130car,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201611130car,car,HortWe00,fumbles_rec_td,0,,,,,
player,201611130car,car,HortWe00,fumbles_forced,0,,,,,
player,201611130car,car,LotuSt00,def_int,0,,,,,
player,201611130car,car,LotuSt00,def_int_yds,0,,,,,
player,201611130car,car,LotuSt00,def_int_td,0,,,,,
player,201611130car,car,LotuSt00,def_int_long,0,,,,,
player,201611130car,car,LotuSt00,pass_defended,0,,,,,
player,201611130car,car,LotuSt00,sacks,0.0,,,,,
player,201611130car,car,LotuSt00,tackles_combined,2,,,,,
player,201611130car,car,LotuSt00,tackles_solo,2,,,,,
player,201611130car,car,LotuSt00,tackles_assists,0,,,,,
player,201611130car,car,LotuSt00,tackles_loss,0,,,,,
player,201611130car,car,LotuSt00,qb_hits,0,,,,,
player,201611130car,car,LotuSt00,fumbles_rec,0,,,,,
player,201611130car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201611130car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201611130car,car,LotuSt00,fumbles_forced,0,,,,,
player,201611130car,car,CashJe00,def_int,0,,,,,
player,201611130car,car,CashJe00,def_int_yds,0,,,,,
player,201611130car,car,CashJe00,def_int_td,0,,,,,
player,201611130car,car,CashJe00,def_int_long,0,,,,,
player,201611130car,car,CashJe00,pass_defended,0,,,,,
player,201611130car,car,CashJe00,sacks,0.0,,,,,
player,201611130car,car,CashJe00,tackles_combined,1,,,,,
player,201611130car,car,CashJe00,tackles_solo,1,,,,,
player,201611130car,car,CashJe00,tackles_assists,0,,,,,
player,201611130car,car,CashJe00,tackles_loss,0,,,,,
player,201611130car,car,CashJe00,qb_hits,0,,,,,
player,201611130car,car,CashJe00,fumbles_rec,0,,,,,
player,201611130car,car,CashJe00,fumbles_rec_yds,0,,,,,
player,201611130car,car,CashJe00,fumbles_rec_td,0,,,,,
player,201611130car,car,CashJe00,fumbles_forced,0,,,,,
player,201611130car,car,GanoGr44,def_int,0,,,,,
player,201611130car,car,GanoGr44,def_int_yds,0,,,,,
player,201611130car,car,GanoGr44,def_int_td,0,,,,,
player,201611130car,car,GanoGr44,def_int_long,0,,,,,
player,201611130car,car,GanoGr44,pass_defended,0,,,,,
player,201611130car,car,GanoGr44,sacks,0.0,,,,,
player,201611130car,car,GanoGr44,tackles_combined,1,,,,,
player,201611130car,car,GanoGr44,tackles_solo,1,,,,,
