game,2016,10,20161110,201611100rav,cle,"Cleveland Browns",7,rav,"Baltimore Ravens",28
player,201611100rav,cle,CrowIs00,pass_yds,0,,,,,
player,201611100rav,cle,CrowIs00,pass_td,0,,,,,
player,201611100rav,cle,CrowIs00,pass_int,0,,,,,
player,201611100rav,cle,CrowIs00,pass_sacked,0,,,,,
player,201611100rav,cle,CrowIs00,pass_sacked_yds,0,,,,,
player,201611100rav,cle,CrowIs00,pass_long,0,,,,,
player,201611100rav,cle,CrowIs00,pass_rating,,,,,,
player,201611100rav,cle,CrowIs00,rush_att,9,,,,,
player,201611100rav,cle,CrowIs00,rush_yds,23,,,,,
player,201611100rav,cle,CrowIs00,rush_td,0,,,,,
player,201611100rav,cle,CrowIs00,rush_long,9,,,,,
player,201611100rav,cle,CrowIs00,targets,5,,,,,
player,201611100rav,cle,CrowIs00,rec,3,,,,,
player,201611100rav,cle,CrowIs00,rec_yds,30,,,,,
player,201611100rav,cle,CrowIs00,rec_td,0,,,,,
player,201611100rav,cle,CrowIs00,rec_long,20,,,,,
player,201611100rav,cle,CrowIs00,fumbles,0,,,,,
player,201611100rav,cle,CrowIs00,fumbles_lost,0,,,,,
player,201611100rav,cle,JohnDu00,pass_cmp,0,,,,,
player,201611100rav,cle,JohnDu00,pass_att,0,,,,,
player,201611100rav,cle,JohnDu00,pass_yds,0,,,,,
player,201611100rav,cle,JohnDu00,pass_td,0,,,,,
player,201611100rav,cle,JohnDu00,pass_int,0,,,,,
player,201611100rav,cle,JohnDu00,pass_sacked,0,,,,,
player,201611100rav,cle,JohnDu00,pass_sacked_yds,0,,,,,
player,201611100rav,cle,JohnDu00,pass_long,0,,,,,
player,201611100rav,cle,JohnDu00,pass_rating,,,,,,
player,201611100rav,cle,JohnDu00,rush_att,2,,,,,
player,201611100rav,cle,JohnDu00,rush_yds,6,,,,,
player,201611100rav,cle,JohnDu00,rush_td,0,,,,,
player,201611100rav,cle,JohnDu00,rush_long,6,,,,,
player,201611100rav,cle,JohnDu00,targets,5,,,,,
player,201611100rav,cle,JohnDu00,rec,3,,,,,
player,201611100rav,cle,JohnDu00,rec_yds,25,,,,,
player,201611100rav,cle,JohnDu00,rec_td,0,,,,,
player,201611100rav,cle,JohnDu00,rec_long,15,,,,,
player,201611100rav,cle,JohnDu00,fumbles,0,,,,,
player,201611100rav,cle,JohnDu00,fumbles_lost,0,,,,,
player,201611100rav,cle,HogaKe00,pass_cmp,0,,,,,
player,201611100rav,cle,HogaKe00,pass_att,0,,,,,
player,201611100rav,cle,HogaKe00,pass_yds,0,,,,,
player,201611100rav,cle,HogaKe00,pass_td,0,,,,,
player,201611100rav,cle,HogaKe00,pass_int,0,,,,,
player,201611100rav,cle,HogaKe00,pass_sacked,0,,,,,
player,201611100rav,cle,HogaKe00,pass_sacked_yds,0,,,,,
player,201611100rav,cle,HogaKe00,pass_long,0,,,,,
player,201611100rav,cle,HogaKe00,pass_rating,,,,,,
player,201611100rav,cle,HogaKe00,rush_att,1,,,,,
player,201611100rav,cle,HogaKe00,rush_yds,1,,,,,
player,201611100rav,cle,HogaKe00,rush_td,0,,,,,
player,201611100rav,cle,HogaKe00,rush_long,1,,,,,
player,201611100rav,cle,HogaKe00,targets,0,,,,,
player,201611100rav,cle,HogaKe00,rec,0,,,,,
player,201611100rav,cle,HogaKe00,rec_yds,0,,,,,
player,201611100rav,cle,HogaKe00,rec_td,0,,,,,
player,201611100rav,cle,HogaKe00,rec_long,0,,,,,
player,201611100rav,cle,HogaKe00,fumbles,0,,,,,
player,201611100rav,cle,HogaKe00,fumbles_lost,0,,,,,
player,201611100rav,cle,PryoTe00,pass_cmp,0,,,,,
player,201611100rav,cle,PryoTe00,pass_att,0,,,,,
player,201611100rav,cle,PryoTe00,pass_yds,0,,,,,
player,201611100rav,cle,PryoTe00,pass_td,0,,,,,
player,201611100rav,cle,PryoTe00,pass_int,0,,,,,
player,201611100rav,cle,PryoTe00,pass_sacked,0,,,,,
player,201611100rav,cle,PryoTe00,pass_sacked_yds,0,,,,,
player,201611100rav,cle,PryoTe00,pass_long,0,,,,,
player,201611100rav,cle,PryoTe00,pass_rating,,,,,,
player,201611100rav,cle,PryoTe00,rush_att,0,,,,,
player,201611100rav,cle,PryoTe00,rush_yds,0,,,,,
player,201611100rav,cle,PryoTe00,rush_td,0,,,,,
player,201611100rav,cle,PryoTe00,rush_long,0,,,,,
player,201611100rav,cle,PryoTe00,targets,9,,,,,
player,201611100rav,cle,PryoTe00,rec,5,,,,,
player,201611100rav,cle,PryoTe00,rec_yds,48,,,,,
player,201611100rav,cle,PryoTe00,rec_td,0,,,,,
player,201611100rav,cle,PryoTe00,rec_long,18,,,,,
player,201611100rav,cle,PryoTe00,fumbles,0,,,,,
player,201611100rav,cle,PryoTe00,fumbles_lost,0,,,,,
player,201611100rav,cle,DevaSe00,pass_cmp,0,,,,,
player,201611100rav,cle,DevaSe00,pass_att,0,,,,,
player,201611100rav,cle,DevaSe00,pass_yds,0,,,,,
player,201611100rav,cle,DevaSe00,pass_td,0,,,,,
player,201611100rav,cle,DevaSe00,pass_int,0,,,,,
player,201611100rav,cle,DevaSe00,pass_sacked,0,,,,,
player,201611100rav,cle,DevaSe00,pass_sacked_yds,0,,,,,
player,201611100rav,cle,DevaSe00,pass_long,0,,,,,
player,201611100rav,cle,DevaSe00,pass_rating,,,,,,
player,201611100rav,cle,DevaSe00,rush_att,0,,,,,
player,201611100rav,cle,DevaSe00,rush_yds,0,,,,,
player,201611100rav,cle,DevaSe00,rush_td,0,,,,,
player,201611100rav,cle,DevaSe00,rush_long,0,,,,,
player,201611100rav,cle,DevaSe00,targets,1,,,,,
player,201611100rav,cle,DevaSe00,rec,1,,,,,
player,201611100rav,cle,DevaSe00,rec_yds,25,,,,,
player,201611100rav,cle,DevaSe00,rec_td,1,,,,,
player,201611100rav,cle,DevaSe00,rec_long,25,,,,,
player,201611100rav,cle,DevaSe00,fumbles,0,,,,,
player,201611100rav,cle,DevaSe00,fumbles_lost,0,,,,,
player,201611100rav,cle,ColeCo00,pass_cmp,0,,,,,
player,201611100rav,cle,ColeCo00,pass_att,0,,,,,
player,201611100rav,cle,ColeCo00,pass_yds,0,,,,,
player,201611100rav,cle,ColeCo00,pass_td,0,,,,,
player,201611100rav,cle,ColeCo00,pass_int,0,,,,,
player,201611100rav,cle,ColeCo00,pass_sacked,0,,,,,
player,201611100rav,cle,ColeCo00,pass_sacked_yds,0,,,,,
player,201611100rav,cle,ColeCo00,pass_long,0,,,,,
player,201611100rav,cle,ColeCo00,pass_rating,,,,,,
player,201611100rav,cle,ColeCo00,rush_att,0,,,,,
player,201611100rav,cle,ColeCo00,rush_yds,0,,,,,
player,201611100rav,cle,ColeCo00,rush_td,0,,,,,
player,201611100rav,cle,ColeCo00,rush_long,0,,,,,
player,201611100rav,cle,ColeCo00,targets,5,,,,,
player,201611100rav,cle,ColeCo00,rec,3,,,,,
player,201611100rav,cle,ColeCo00,rec_yds,17,,,,,
player,201611100rav,cle,ColeCo00,rec_td,0,,,,,
player,201611100rav,cle,ColeCo00,rec_long,13,,,,,
player,201611100rav,cle,ColeCo00,fumbles,0,,,,,
player,201611100rav,cle,ColeCo00,fumbles_lost,0,,,,,
player,201611100rav,cle,BarnGa01,pass_cmp,0,,,,,
player,201611100rav,cle,BarnGa01,pass_att,0,,,,,
player,201611100rav,cle,BarnGa01,pass_yds,0,,,,,
player,201611100rav,cle,BarnGa01,pass_td,0,,,,,
player,201611100rav,cle,BarnGa01,pass_int,0,,,,,
player,201611100rav,cle,BarnGa01,pass_sacked,0,,,,,
player,201611100rav,cle,BarnGa01,pass_sacked_yds,0,,,,,
player,201611100rav,cle,BarnGa01,pass_long,0,,,,,
player,201611100rav,cle,BarnGa01,pass_rating,,,,,,
player,201611100rav,cle,BarnGa01,rush_att,0,,,,,
player,201611100rav,cle,BarnGa01,rush_yds,0,,,,,
player,201611100rav,cle,BarnGa01,rush_td,0,,,,,
player,201611100rav,cle,BarnGa01,rush_long,0,,,,,
player,201611100rav,cle,BarnGa01,targets,4,,,,,
player,201611100rav,cle,BarnGa01,rec,1,,,,,
player,201611100rav,cle,BarnGa01,rec_yds,8,,,,,
player,201611100rav,cle,BarnGa01,rec_td,0,,,,,
player,201611100rav,cle,BarnGa01,rec_long,8,,,,,
player,201611100rav,cle,BarnGa01,fumbles,0,,,,,
player,201611100rav,cle,BarnGa01,fumbles_lost,0,,,,,
player,201611100rav,cle,HawkAn00,pass_cmp,0,,,,,
player,201611100rav,cle,HawkAn00,pass_att,0,,,,,
player,201611100rav,cle,HawkAn00,pass_yds,0,,,,,
player,201611100rav,cle,HawkAn00,pass_td,0,,,,,
player,201611100rav,cle,HawkAn00,pass_int,0,,,,,
player,201611100rav,cle,HawkAn00,pass_sacked,0,,,,,
player,201611100rav,cle,HawkAn00,pass_sacked_yds,0,,,,,
player,201611100rav,cle,HawkAn00,pass_long,0,,,,,
player,201611100rav,cle,HawkAn00,pass_rating,,,,,,
player,201611100rav,cle,HawkAn00,rush_att,0,,,,,
player,201611100rav,cle,HawkAn00,rush_yds,0,,,,,
player,201611100rav,cle,HawkAn00,rush_td,0,,,,,
player,201611100rav,cle,HawkAn00,rush_long,0,,,,,
player,201611100rav,cle,HawkAn00,targets,1,,,,,
player,201611100rav,cle,HawkAn00,rec,0,,,,,
player,201611100rav,cle,HawkAn00,rec_yds,0,,,,,
player,201611100rav,cle,HawkAn00,rec_td,0,,,,,
player,201611100rav,cle,HawkAn00,rec_long,0,,,,,
player,201611100rav,cle,HawkAn00,fumbles,0,,,,,
player,201611100rav,cle,HawkAn00,fumbles_lost,0,,,,,
player,201611100rav,cle,TelfRa00,pass_cmp,0,,,,,
player,201611100rav,cle,TelfRa00,pass_att,0,,,,,
player,201611100rav,cle,TelfRa00,pass_yds,0,,,,,
player,201611100rav,cle,TelfRa00,pass_td,0,,,,,
player,201611100rav,cle,TelfRa00,pass_int,0,,,,,
player,201611100rav,cle,TelfRa00,pass_sacked,0,,,,,
player,201611100rav,cle,TelfRa00,pass_sacked_yds,0,,,,,
player,201611100rav,cle,TelfRa00,pass_long,0,,,,,
player,201611100rav,cle,TelfRa00,pass_rating,,,,,,
player,201611100rav,cle,TelfRa00,rush_att,0,,,,,
player,201611100rav,cle,TelfRa00,rush_yds,0,,,,,
player,201611100rav,cle,TelfRa00,rush_td,0,,,,,
player,201611100rav,cle,TelfRa00,rush_long,0,,,,,
player,201611100rav,cle,TelfRa00,targets,1,,,,,
player,201611100rav,cle,TelfRa00,rec,1,,,,,
player,201611100rav,cle,TelfRa00,rec_yds,-3,,,,,
player,201611100rav,cle,TelfRa00,rec_td,0,,,,,
player,201611100rav,cle,TelfRa00,rec_long,-3,,,,,
player,201611100rav,cle,TelfRa00,fumbles,0,,,,,
player,201611100rav,cle,TelfRa00,fumbles_lost,0,,,,,
player,201611100rav,rav,FlacJo00,pass_cmp,30,,,,,
player,201611100rav,rav,FlacJo00,pass_att,41,,,,,
player,201611100rav,rav,FlacJo00,pass_yds,296,,,,,
player,201611100rav,rav,FlacJo00,pass_td,3,,,,,
player,201611100rav,rav,FlacJo00,pass_int,2,,,,,
player,201611100rav,rav,FlacJo00,pass_sacked,2,,,,,
player,201611100rav,rav,FlacJo00,pass_sacked_yds,19,,,,,
player,201611100rav,rav,FlacJo00,pass_long,27,,,,,
player,201611100rav,rav,FlacJo00,pass_rating,97.2,,,,,
player,201611100rav,rav,FlacJo00,rush_att,1,,,,,
player,201611100rav,rav,FlacJo00,rush_yds,3,,,,,
player,201611100rav,rav,FlacJo00,rush_td,0,,,,,
player,201611100rav,rav,FlacJo00,rush_long,3,,,,,
player,201611100rav,rav,FlacJo00,targets,0,,,,,
player,201611100rav,rav,FlacJo00,rec,0,,,,,
player,201611100rav,rav,FlacJo00,rec_yds,0,,,,,
player,201611100rav,rav,FlacJo00,rec_td,0,,,,,
player,201611100rav,rav,FlacJo00,rec_long,0,,,,,
player,201611100rav,rav,FlacJo00,fumbles,0,,,,,
player,201611100rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201611100rav,rav,WestTe00,pass_cmp,0,,,,,
player,201611100rav,rav,WestTe00,pass_att,0,,,,,
player,201611100rav,rav,WestTe00,pass_yds,0,,,,,
player,201611100rav,rav,WestTe00,pass_td,0,,,,,
player,201611100rav,rav,WestTe00,pass_int,0,,,,,
player,201611100rav,rav,WestTe00,pass_sacked,0,,,,,
player,201611100rav,rav,WestTe00,pass_sacked_yds,0,,,,,
player,201611100rav,rav,WestTe00,pass_long,0,,,,,
player,201611100rav,rav,WestTe00,pass_rating,,,,,,
player,201611100rav,rav,WestTe00,rush_att,21,,,,,
player,201611100rav,rav,WestTe00,rush_yds,65,,,,,
player,201611100rav,rav,WestTe00,rush_td,0,,,,,
player,201611100rav,rav,WestTe00,rush_long,17,,,,,
player,201611100rav,rav,WestTe00,targets,2,,,,,
player,201611100rav,rav,WestTe00,rec,1,,,,,
player,201611100rav,rav,WestTe00,rec_yds,12,,,,,
player,201611100rav,rav,WestTe00,rec_td,0,,,,,
player,201611100rav,rav,WestTe00,rec_long,12,,,,,
player,201611100rav,rav,WestTe00,fumbles,0,,,,,
player,201611100rav,rav,WestTe00,fumbles_lost,0,,,,,
player,201611100rav,rav,DixoKe00,pass_cmp,0,,,,,
player,201611100rav,rav,DixoKe00,pass_att,0,,,,,
player,201611100rav,rav,DixoKe00,pass_yds,0,,,,,
player,201611100rav,rav,DixoKe00,pass_td,0,,,,,
player,201611100rav,rav,DixoKe00,pass_int,0,,,,,
player,201611100rav,rav,DixoKe00,pass_sacked,0,,,,,
player,201611100rav,rav,DixoKe00,pass_sacked_yds,0,,,,,
player,201611100rav,rav,DixoKe00,pass_long,0,,,,,
player,201611100rav,rav,DixoKe00,pass_rating,,,,,,
player,201611100rav,rav,DixoKe00,rush_att,6,,,,,
player,201611100rav,rav,DixoKe00,rush_yds,38,,,,,
player,201611100rav,rav,DixoKe00,rush_td,0,,,,,
player,201611100rav,rav,DixoKe00,rush_long,11,,,,,
player,201611100rav,rav,DixoKe00,targets,7,,,,,
player,201611100rav,rav,DixoKe00,rec,5,,,,,
player,201611100rav,rav,DixoKe00,rec_yds,42,,,,,
player,201611100rav,rav,DixoKe00,rec_td,0,,,,,
player,201611100rav,rav,DixoKe00,rec_long,16,,,,,
player,201611100rav,rav,DixoKe00,fumbles,0,,,,,
player,201611100rav,rav,DixoKe00,fumbles_lost,0,,,,,
player,201611100rav,rav,MoorCh00,pass_cmp,0,,,,,
player,201611100rav,rav,MoorCh00,pass_att,0,,,,,
player,201611100rav,rav,MoorCh00,pass_yds,0,,,,,
player,201611100rav,rav,MoorCh00,pass_td,0,,,,,
player,201611100rav,rav,MoorCh00,pass_int,0,,,,,
player,201611100rav,rav,MoorCh00,pass_sacked,0,,,,,
player,201611100rav,rav,MoorCh00,pass_sacked_yds,0,,,,,
player,201611100rav,rav,MoorCh00,pass_long,0,,,,,
player,201611100rav,rav,MoorCh00,pass_rating,,,,,,
player,201611100rav,rav,MoorCh00,rush_att,1,,,,,
player,201611100rav,rav,MoorCh00,rush_yds,10,,,,,
player,201611100rav,rav,MoorCh00,rush_td,0,,,,,
player,201611100rav,rav,MoorCh00,rush_long,10,,,,,
player,201611100rav,rav,MoorCh00,targets,0,,,,,
player,201611100rav,rav,MoorCh00,rec,0,,,,,
player,201611100rav,rav,MoorCh00,rec_yds,0,,,,,
player,201611100rav,rav,MoorCh00,rec_td,0,,,,,
player,201611100rav,rav,MoorCh00,rec_long,0,,,,,
player,201611100rav,rav,MoorCh00,fumbles,0,,,,,
player,201611100rav,rav,MoorCh00,fumbles_lost,0,,,,,
player,201611100rav,rav,JuszKy00,pass_cmp,0,,,,,
player,201611100rav,rav,JuszKy00,pass_att,0,,,,,
player,201611100rav,rav,JuszKy00,pass_yds,0,,,,,
player,201611100rav,rav,JuszKy00,pass_td,0,,,,,
player,201611100rav,rav,JuszKy00,pass_int,0,,,,,
player,201611100rav,rav,JuszKy00,pass_sacked,0,,,,,
player,201611100rav,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201611100rav,rav,JuszKy00,pass_long,0,,,,,
player,201611100rav,rav,JuszKy00,pass_rating,,,,,,
player,201611100rav,rav,JuszKy00,rush_att,1,,,,,
player,201611100rav,rav,JuszKy00,rush_yds,3,,,,,
player,201611100rav,rav,JuszKy00,rush_td,0,,,,,
player,201611100rav,rav,JuszKy00,rush_long,3,,,,,
player,201611100rav,rav,JuszKy00,targets,3,,,,,
player,201611100rav,rav,JuszKy00,rec,2,,,,,
player,201611100rav,rav,JuszKy00,rec_yds,4,,,,,
player,201611100rav,rav,JuszKy00,rec_td,0,,,,,
player,201611100rav,rav,JuszKy00,rec_long,3,,,,,
player,201611100rav,rav,JuszKy00,fumbles,0,,,,,
player,201611100rav,rav,JuszKy00,fumbles_lost,0,,,,,
player,201611100rav,rav,AlleJa01,pass_cmp,0,,,,,
player,201611100rav,rav,AlleJa01,pass_att,0,,,,,
player,201611100rav,rav,AlleJa01,pass_yds,0,,,,,
player,201611100rav,rav,AlleJa01,pass_td,0,,,,,
player,201611100rav,rav,AlleJa01,pass_int,0,,,,,
player,201611100rav,rav,AlleJa01,pass_sacked,0,,,,,
player,201611100rav,rav,AlleJa01,pass_sacked_yds,0,,,,,
player,201611100rav,rav,AlleJa01,pass_long,0,,,,,
player,201611100rav,rav,AlleJa01,pass_rating,,,,,,
player,201611100rav,rav,AlleJa01,rush_att,2,,,,,
player,201611100rav,rav,AlleJa01,rush_yds,3,,,,,
player,201611100rav,rav,AlleJa01,rush_td,0,,,,,
player,201611100rav,rav,AlleJa01,rush_long,3,,,,,
player,201611100rav,rav,AlleJa01,targets,0,,,,,
player,201611100rav,rav,AlleJa01,rec,0,,,,,
player,201611100rav,rav,AlleJa01,rec_yds,0,,,,,
player,201611100rav,rav,AlleJa01,rec_td,0,,,,,
player,201611100rav,rav,AlleJa01,rec_long,0,,,,,
player,201611100rav,rav,AlleJa01,fumbles,0,,,,,
player,201611100rav,rav,AlleJa01,fumbles_lost,0,,,,,
player,201611100rav,rav,PerrBr02,pass_cmp,0,,,,,
player,201611100rav,rav,PerrBr02,pass_att,0,,,,,
player,201611100rav,rav,PerrBr02,pass_yds,0,,,,,
player,201611100rav,rav,PerrBr02,pass_td,0,,,,,
player,201611100rav,rav,PerrBr02,pass_int,0,,,,,
player,201611100rav,rav,PerrBr02,pass_sacked,0,,,,,
player,201611100rav,rav,PerrBr02,pass_sacked_yds,0,,,,,
player,201611100rav,rav,PerrBr02,pass_long,0,,,,,
player,201611100rav,rav,PerrBr02,pass_rating,,,,,,
player,201611100rav,rav,PerrBr02,rush_att,0,,,,,
player,201611100rav,rav,PerrBr02,rush_yds,0,,,,,
player,201611100rav,rav,PerrBr02,rush_td,0,,,,,
player,201611100rav,rav,PerrBr02,rush_long,0,,,,,
player,201611100rav,rav,PerrBr02,targets,4,,,,,
player,201611100rav,rav,PerrBr02,rec,3,,,,,
player,201611100rav,rav,PerrBr02,rec_yds,64,,,,,
player,201611100rav,rav,PerrBr02,rec_td,1,,,,,
player,201611100rav,rav,PerrBr02,rec_long,27,,,,,
player,201611100rav,rav,PerrBr02,fumbles,0,,,,,
player,201611100rav,rav,PerrBr02,fumbles_lost,0,,,,,
player,201611100rav,rav,SmitSt01,pass_cmp,0,,,,,
player,201611100rav,rav,SmitSt01,pass_att,0,,,,,
player,201611100rav,rav,SmitSt01,pass_yds,0,,,,,
player,201611100rav,rav,SmitSt01,pass_td,0,,,,,
player,201611100rav,rav,SmitSt01,pass_int,0,,,,,
player,201611100rav,rav,SmitSt01,pass_sacked,0,,,,,
player,201611100rav,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201611100rav,rav,SmitSt01,pass_long,0,,,,,
player,201611100rav,rav,SmitSt01,pass_rating,,,,,,
player,201611100rav,rav,SmitSt01,rush_att,0,,,,,
player,201611100rav,rav,SmitSt01,rush_yds,0,,,,,
player,201611100rav,rav,SmitSt01,rush_td,0,,,,,
player,201611100rav,rav,SmitSt01,rush_long,0,,,,,
player,201611100rav,rav,SmitSt01,targets,7,,,,,
player,201611100rav,rav,SmitSt01,rec,5,,,,,
player,201611100rav,rav,SmitSt01,rec_yds,60,,,,,
player,201611100rav,rav,SmitSt01,rec_td,1,,,,,
player,201611100rav,rav,SmitSt01,rec_long,17,,,,,
player,201611100rav,rav,SmitSt01,fumbles,0,,,,,
player,201611100rav,rav,SmitSt01,fumbles_lost,0,,,,,
player,201611100rav,rav,WallMi00,pass_cmp,0,,,,,
player,201611100rav,rav,WallMi00,pass_att,0,,,,,
player,201611100rav,rav,WallMi00,pass_yds,0,,,,,
player,201611100rav,rav,WallMi00,pass_td,0,,,,,
player,201611100rav,rav,WallMi00,pass_int,0,,,,,
player,201611100rav,rav,WallMi00,pass_sacked,0,,,,,
player,201611100rav,rav,WallMi00,pass_sacked_yds,0,,,,,
player,201611100rav,rav,WallMi00,pass_long,0,,,,,
player,201611100rav,rav,WallMi00,pass_rating,,,,,,
player,201611100rav,rav,WallMi00,rush_att,0,,,,,
player,201611100rav,rav,WallMi00,rush_yds,0,,,,,
player,201611100rav,rav,WallMi00,rush_td,0,,,,,
player,201611100rav,rav,WallMi00,rush_long,0,,,,,
player,201611100rav,rav,WallMi00,targets,5,,,,,
player,201611100rav,rav,WallMi00,rec,4,,,,,
player,201611100rav,rav,WallMi00,rec_yds,59,,,,,
player,201611100rav,rav,WallMi00,rec_td,0,,,,,
player,201611100rav,rav,WallMi00,rec_long,23,,,,,
player,201611100rav,rav,WallMi00,fumbles,0,,,,,
player,201611100rav,rav,WallMi00,fumbles_lost,0,,,,,
player,201611100rav,rav,PittDe00,pass_cmp,0,,,,,
player,201611100rav,rav,PittDe00,pass_att,0,,,,,
player,201611100rav,rav,PittDe00,pass_yds,0,,,,,
player,201611100rav,rav,PittDe00,pass_td,0,,,,,
player,201611100rav,rav,PittDe00,pass_int,0,,,,,
player,201611100rav,rav,PittDe00,pass_sacked,0,,,,,
player,201611100rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201611100rav,rav,PittDe00,pass_long,0,,,,,
player,201611100rav,rav,PittDe00,pass_rating,,,,,,
player,201611100rav,rav,PittDe00,rush_att,0,,,,,
player,201611100rav,rav,PittDe00,rush_yds,0,,,,,
player,201611100rav,rav,PittDe00,rush_td,0,,,,,
player,201611100rav,rav,PittDe00,rush_long,0,,,,,
player,201611100rav,rav,PittDe00,targets,6,,,,,
player,201611100rav,rav,PittDe00,rec,6,,,,,
player,201611100rav,rav,PittDe00,rec_yds,26,,,,,
player,201611100rav,rav,PittDe00,rec_td,0,,,,,
player,201611100rav,rav,PittDe00,rec_long,13,,,,,
player,201611100rav,rav,PittDe00,fumbles,0,,,,,
player,201611100rav,rav,PittDe00,fumbles_lost,0,,,,,
player,201611100rav,rav,AikeKa00,pass_cmp,0,,,,,
player,201611100rav,rav,AikeKa00,pass_att,0,,,,,
player,201611100rav,rav,AikeKa00,pass_yds,0,,,,,
player,201611100rav,rav,AikeKa00,pass_td,0,,,,,
player,201611100rav,rav,AikeKa00,pass_int,0,,,,,
player,201611100rav,rav,AikeKa00,pass_sacked,0,,,,,
player,201611100rav,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201611100rav,rav,AikeKa00,pass_long,0,,,,,
player,201611100rav,rav,AikeKa00,pass_rating,,,,,,
player,201611100rav,rav,AikeKa00,rush_att,0,,,,,
player,201611100rav,rav,AikeKa00,rush_yds,0,,,,,
player,201611100rav,rav,AikeKa00,rush_td,0,,,,,
player,201611100rav,rav,AikeKa00,rush_long,0,,,,,
