game,2016,4,20161002,201610020tam,den,"Denver Broncos",27,tam,"Tampa Bay Buccaneers",7
player,201610020tam,den,WolfDe00,tackles_solo,5,,,,,
player,201610020tam,den,WolfDe00,tackles_assists,1,,,,,
player,201610020tam,den,WolfDe00,tackles_loss,2,,,,,
player,201610020tam,den,WolfDe00,qb_hits,5,,,,,
player,201610020tam,den,WolfDe00,fumbles_rec,0,,,,,
player,201610020tam,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201610020tam,den,WolfDe00,fumbles_forced,0,,,,,
player,201610020tam,den,WillSy00,def_int,0,,,,,
player,201610020tam,den,WillSy00,def_int_yds,0,,,,,
player,201610020tam,den,WillSy00,def_int_td,0,,,,,
player,201610020tam,den,WillSy00,def_int_long,0,,,,,
player,201610020tam,den,WillSy00,pass_defended,0,,,,,
player,201610020tam,den,WillSy00,sacks,1.0,,,,,
player,201610020tam,den,WillSy00,tackles_combined,2,,,,,
player,201610020tam,den,WillSy00,tackles_solo,2,,,,,
player,201610020tam,den,WillSy00,tackles_assists,0,,,,,
player,201610020tam,den,WillSy00,tackles_loss,1,,,,,
player,201610020tam,den,WillSy00,qb_hits,2,,,,,
player,201610020tam,den,WillSy00,fumbles_rec,0,,,,,
player,201610020tam,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,WillSy00,fumbles_rec_td,0,,,,,
player,201610020tam,den,WillSy00,fumbles_forced,0,,,,,
player,201610020tam,den,BarrSh00,def_int,0,,,,,
player,201610020tam,den,BarrSh00,def_int_yds,0,,,,,
player,201610020tam,den,BarrSh00,def_int_td,0,,,,,
player,201610020tam,den,BarrSh00,def_int_long,0,,,,,
player,201610020tam,den,BarrSh00,pass_defended,1,,,,,
player,201610020tam,den,BarrSh00,sacks,0.5,,,,,
player,201610020tam,den,BarrSh00,tackles_combined,6,,,,,
player,201610020tam,den,BarrSh00,tackles_solo,3,,,,,
player,201610020tam,den,BarrSh00,tackles_assists,3,,,,,
player,201610020tam,den,BarrSh00,tackles_loss,1,,,,,
player,201610020tam,den,BarrSh00,qb_hits,1,,,,,
player,201610020tam,den,BarrSh00,fumbles_rec,0,,,,,
player,201610020tam,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201610020tam,den,BarrSh00,fumbles_forced,0,,,,,
player,201610020tam,den,MillVo00,def_int,0,,,,,
player,201610020tam,den,MillVo00,def_int_yds,0,,,,,
player,201610020tam,den,MillVo00,def_int_td,0,,,,,
player,201610020tam,den,MillVo00,def_int_long,0,,,,,
player,201610020tam,den,MillVo00,pass_defended,0,,,,,
player,201610020tam,den,MillVo00,sacks,0.5,,,,,
player,201610020tam,den,MillVo00,tackles_combined,4,,,,,
player,201610020tam,den,MillVo00,tackles_solo,2,,,,,
player,201610020tam,den,MillVo00,tackles_assists,2,,,,,
player,201610020tam,den,MillVo00,tackles_loss,0,,,,,
player,201610020tam,den,MillVo00,qb_hits,2,,,,,
player,201610020tam,den,MillVo00,fumbles_rec,0,,,,,
player,201610020tam,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,MillVo00,fumbles_rec_td,0,,,,,
player,201610020tam,den,MillVo00,fumbles_forced,0,,,,,
player,201610020tam,den,CricJa00,def_int,0,,,,,
player,201610020tam,den,CricJa00,def_int_yds,0,,,,,
player,201610020tam,den,CricJa00,def_int_td,0,,,,,
player,201610020tam,den,CricJa00,def_int_long,0,,,,,
player,201610020tam,den,CricJa00,pass_defended,0,,,,,
player,201610020tam,den,CricJa00,sacks,0.5,,,,,
player,201610020tam,den,CricJa00,tackles_combined,3,,,,,
player,201610020tam,den,CricJa00,tackles_solo,2,,,,,
player,201610020tam,den,CricJa00,tackles_assists,1,,,,,
player,201610020tam,den,CricJa00,tackles_loss,1,,,,,
player,201610020tam,den,CricJa00,qb_hits,4,,,,,
player,201610020tam,den,CricJa00,fumbles_rec,0,,,,,
player,201610020tam,den,CricJa00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,CricJa00,fumbles_rec_td,0,,,,,
player,201610020tam,den,CricJa00,fumbles_forced,0,,,,,
player,201610020tam,den,MarsBr01,def_int,0,,,,,
player,201610020tam,den,MarsBr01,def_int_yds,0,,,,,
player,201610020tam,den,MarsBr01,def_int_td,0,,,,,
player,201610020tam,den,MarsBr01,def_int_long,0,,,,,
player,201610020tam,den,MarsBr01,pass_defended,0,,,,,
player,201610020tam,den,MarsBr01,sacks,0.0,,,,,
player,201610020tam,den,MarsBr01,tackles_combined,6,,,,,
player,201610020tam,den,MarsBr01,tackles_solo,5,,,,,
player,201610020tam,den,MarsBr01,tackles_assists,1,,,,,
player,201610020tam,den,MarsBr01,tackles_loss,0,,,,,
player,201610020tam,den,MarsBr01,qb_hits,0,,,,,
player,201610020tam,den,MarsBr01,fumbles_rec,0,,,,,
player,201610020tam,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201610020tam,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201610020tam,den,MarsBr01,fumbles_forced,0,,,,,
player,201610020tam,den,HarrCh01,def_int,0,,,,,
player,201610020tam,den,HarrCh01,def_int_yds,0,,,,,
player,201610020tam,den,HarrCh01,def_int_td,0,,,,,
player,201610020tam,den,HarrCh01,def_int_long,0,,,,,
player,201610020tam,den,HarrCh01,pass_defended,0,,,,,
player,201610020tam,den,HarrCh01,sacks,0.0,,,,,
player,201610020tam,den,HarrCh01,tackles_combined,4,,,,,
player,201610020tam,den,HarrCh01,tackles_solo,4,,,,,
player,201610020tam,den,HarrCh01,tackles_assists,0,,,,,
player,201610020tam,den,HarrCh01,tackles_loss,0,,,,,
player,201610020tam,den,HarrCh01,qb_hits,0,,,,,
player,201610020tam,den,HarrCh01,fumbles_rec,0,,,,,
player,201610020tam,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201610020tam,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201610020tam,den,HarrCh01,fumbles_forced,0,,,,,
player,201610020tam,den,StewDa00,def_int,0,,,,,
player,201610020tam,den,StewDa00,def_int_yds,0,,,,,
player,201610020tam,den,StewDa00,def_int_td,0,,,,,
player,201610020tam,den,StewDa00,def_int_long,0,,,,,
player,201610020tam,den,StewDa00,pass_defended,0,,,,,
player,201610020tam,den,StewDa00,sacks,0.0,,,,,
player,201610020tam,den,StewDa00,tackles_combined,4,,,,,
player,201610020tam,den,StewDa00,tackles_solo,4,,,,,
player,201610020tam,den,StewDa00,tackles_assists,0,,,,,
player,201610020tam,den,StewDa00,tackles_loss,0,,,,,
player,201610020tam,den,StewDa00,qb_hits,0,,,,,
player,201610020tam,den,StewDa00,fumbles_rec,0,,,,,
player,201610020tam,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,StewDa00,fumbles_rec_td,0,,,,,
player,201610020tam,den,StewDa00,fumbles_forced,0,,,,,
player,201610020tam,den,WardT.99,def_int,0,,,,,
player,201610020tam,den,WardT.99,def_int_yds,0,,,,,
player,201610020tam,den,WardT.99,def_int_td,0,,,,,
player,201610020tam,den,WardT.99,def_int_long,0,,,,,
player,201610020tam,den,WardT.99,pass_defended,1,,,,,
player,201610020tam,den,WardT.99,sacks,0.0,,,,,
player,201610020tam,den,WardT.99,tackles_combined,4,,,,,
player,201610020tam,den,WardT.99,tackles_solo,3,,,,,
player,201610020tam,den,WardT.99,tackles_assists,1,,,,,
player,201610020tam,den,WardT.99,tackles_loss,0,,,,,
player,201610020tam,den,WardT.99,qb_hits,0,,,,,
player,201610020tam,den,WardT.99,fumbles_rec,0,,,,,
player,201610020tam,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201610020tam,den,WardT.99,fumbles_rec_td,0,,,,,
player,201610020tam,den,WardT.99,fumbles_forced,1,,,,,
player,201610020tam,den,NelsCo00,def_int,0,,,,,
player,201610020tam,den,NelsCo00,def_int_yds,0,,,,,
player,201610020tam,den,NelsCo00,def_int_td,0,,,,,
player,201610020tam,den,NelsCo00,def_int_long,0,,,,,
player,201610020tam,den,NelsCo00,pass_defended,0,,,,,
player,201610020tam,den,NelsCo00,sacks,0.0,,,,,
player,201610020tam,den,NelsCo00,tackles_combined,3,,,,,
player,201610020tam,den,NelsCo00,tackles_solo,3,,,,,
player,201610020tam,den,NelsCo00,tackles_assists,0,,,,,
player,201610020tam,den,NelsCo00,tackles_loss,0,,,,,
player,201610020tam,den,NelsCo00,qb_hits,1,,,,,
player,201610020tam,den,NelsCo00,fumbles_rec,0,,,,,
player,201610020tam,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201610020tam,den,NelsCo00,fumbles_forced,0,,,,,
player,201610020tam,den,WatsDe99,def_int,0,,,,,
player,201610020tam,den,WatsDe99,def_int_yds,0,,,,,
player,201610020tam,den,WatsDe99,def_int_td,0,,,,,
player,201610020tam,den,WatsDe99,def_int_long,0,,,,,
player,201610020tam,den,WatsDe99,pass_defended,0,,,,,
player,201610020tam,den,WatsDe99,sacks,0.0,,,,,
player,201610020tam,den,WatsDe99,tackles_combined,3,,,,,
player,201610020tam,den,WatsDe99,tackles_solo,2,,,,,
player,201610020tam,den,WatsDe99,tackles_assists,1,,,,,
player,201610020tam,den,WatsDe99,tackles_loss,0,,,,,
player,201610020tam,den,WatsDe99,qb_hits,0,,,,,
player,201610020tam,den,WatsDe99,fumbles_rec,0,,,,,
player,201610020tam,den,WatsDe99,fumbles_rec_yds,0,,,,,
player,201610020tam,den,WatsDe99,fumbles_rec_td,0,,,,,
player,201610020tam,den,WatsDe99,fumbles_forced,0,,,,,
player,201610020tam,den,DaviTo01,def_int,0,,,,,
player,201610020tam,den,DaviTo01,def_int_yds,0,,,,,
player,201610020tam,den,DaviTo01,def_int_td,0,,,,,
player,201610020tam,den,DaviTo01,def_int_long,0,,,,,
player,201610020tam,den,DaviTo01,pass_defended,1,,,,,
player,201610020tam,den,DaviTo01,sacks,0.0,,,,,
player,201610020tam,den,DaviTo01,tackles_combined,2,,,,,
player,201610020tam,den,DaviTo01,tackles_solo,1,,,,,
player,201610020tam,den,DaviTo01,tackles_assists,1,,,,,
player,201610020tam,den,DaviTo01,tackles_loss,0,,,,,
player,201610020tam,den,DaviTo01,qb_hits,1,,,,,
player,201610020tam,den,DaviTo01,fumbles_rec,0,,,,,
player,201610020tam,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201610020tam,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201610020tam,den,DaviTo01,fumbles_forced,0,,,,,
player,201610020tam,den,RayxSh00,def_int,0,,,,,
player,201610020tam,den,RayxSh00,def_int_yds,0,,,,,
player,201610020tam,den,RayxSh00,def_int_td,0,,,,,
player,201610020tam,den,RayxSh00,def_int_long,0,,,,,
player,201610020tam,den,RayxSh00,pass_defended,0,,,,,
player,201610020tam,den,RayxSh00,sacks,0.0,,,,,
player,201610020tam,den,RayxSh00,tackles_combined,2,,,,,
player,201610020tam,den,RayxSh00,tackles_solo,2,,,,,
player,201610020tam,den,RayxSh00,tackles_assists,0,,,,,
player,201610020tam,den,RayxSh00,tackles_loss,0,,,,,
player,201610020tam,den,RayxSh00,qb_hits,2,,,,,
player,201610020tam,den,RayxSh00,fumbles_rec,0,,,,,
player,201610020tam,den,RayxSh00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,RayxSh00,fumbles_rec_td,0,,,,,
player,201610020tam,den,RayxSh00,fumbles_forced,0,,,,,
player,201610020tam,den,RobyBr00,def_int,0,,,,,
player,201610020tam,den,RobyBr00,def_int_yds,0,,,,,
player,201610020tam,den,RobyBr00,def_int_td,0,,,,,
player,201610020tam,den,RobyBr00,def_int_long,0,,,,,
player,201610020tam,den,RobyBr00,pass_defended,0,,,,,
player,201610020tam,den,RobyBr00,sacks,0.0,,,,,
player,201610020tam,den,RobyBr00,tackles_combined,2,,,,,
player,201610020tam,den,RobyBr00,tackles_solo,2,,,,,
player,201610020tam,den,RobyBr00,tackles_assists,0,,,,,
player,201610020tam,den,RobyBr00,tackles_loss,0,,,,,
player,201610020tam,den,RobyBr00,qb_hits,0,,,,,
player,201610020tam,den,RobyBr00,fumbles_rec,0,,,,,
player,201610020tam,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201610020tam,den,RobyBr00,fumbles_forced,0,,,,,
player,201610020tam,den,GotsAd00,def_int,0,,,,,
player,201610020tam,den,GotsAd00,def_int_yds,0,,,,,
player,201610020tam,den,GotsAd00,def_int_td,0,,,,,
player,201610020tam,den,GotsAd00,def_int_long,0,,,,,
player,201610020tam,den,GotsAd00,pass_defended,0,,,,,
player,201610020tam,den,GotsAd00,sacks,0.0,,,,,
player,201610020tam,den,GotsAd00,tackles_combined,1,,,,,
player,201610020tam,den,GotsAd00,tackles_solo,0,,,,,
player,201610020tam,den,GotsAd00,tackles_assists,1,,,,,
player,201610020tam,den,GotsAd00,tackles_loss,0,,,,,
player,201610020tam,den,GotsAd00,qb_hits,0,,,,,
player,201610020tam,den,GotsAd00,fumbles_rec,0,,,,,
player,201610020tam,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201610020tam,den,GotsAd00,fumbles_forced,0,,,,,
player,201610020tam,den,JanoAn00,def_int,0,,,,,
player,201610020tam,den,JanoAn00,def_int_yds,0,,,,,
player,201610020tam,den,JanoAn00,def_int_td,0,,,,,
player,201610020tam,den,JanoAn00,def_int_long,0,,,,,
player,201610020tam,den,JanoAn00,pass_defended,0,,,,,
player,201610020tam,den,JanoAn00,sacks,0.0,,,,,
player,201610020tam,den,JanoAn00,tackles_combined,1,,,,,
player,201610020tam,den,JanoAn00,tackles_solo,1,,,,,
player,201610020tam,den,JanoAn00,tackles_assists,0,,,,,
player,201610020tam,den,JanoAn00,tackles_loss,0,,,,,
player,201610020tam,den,JanoAn00,qb_hits,0,,,,,
player,201610020tam,den,JanoAn00,fumbles_rec,0,,,,,
player,201610020tam,den,JanoAn00,fumbles_rec_yds,0,,,,,
player,201610020tam,den,JanoAn00,fumbles_rec_td,0,,,,,
player,201610020tam,den,JanoAn00,fumbles_forced,0,,,,,
player,201610020tam,den,TaylJo01,def_int,0,,,,,
player,201610020tam,den,TaylJo01,def_int_yds,,,,,,
player,201610020tam,den,TaylJo01,def_int_td,0,,,,,
player,201610020tam,den,TaylJo01,def_int_long,0,,,,,
player,201610020tam,den,TaylJo01,pass_defended,0,,,,,
player,201610020tam,den,TaylJo01,sacks,0.0,,,,,
player,201610020tam,den,TaylJo01,tackles_combined,1,,,,,
player,201610020tam,den,TaylJo01,tackles_solo,1,,,,,
player,201610020tam,den,TaylJo01,tackles_assists,0,,,,,
player,201610020tam,den,TaylJo01,tackles_loss,0,,,,,
player,201610020tam,den,TaylJo01,qb_hits,0,,,,,
player,201610020tam,den,TaylJo01,fumbles_rec,0,,,,,
player,201610020tam,den,TaylJo01,fumbles_rec_yds,0,,,,,
player,201610020tam,den,TaylJo01,fumbles_rec_td,0,,,,,
player,201610020tam,den,TaylJo01,fumbles_forced,0,,,,,
player,201610020tam,den,WinnBi00,def_int,0,,,,,
player,201610020tam,den,WinnBi00,def_int_yds,0,,,,,
player,201610020tam,den,WinnBi00,def_int_td,0,,,,,
player,201610020tam,den,WinnBi00,def_int_long,0,,,,,
player,201610020tam,den,WinnBi00,pass_defended,0,,,,,
player,201610020tam,den,WinnBi00,sacks,0.0,,,,,
player,201610020tam,den,WinnBi00,tackles_combined,1,,,,,
player,201610020tam,den,WinnBi00,tackles_solo,0,,,,,
player,201610020tam,den,WinnBi00,tackles_assists,1,,,,,
player,201610020tam,den,WinnBi00,tackles_loss,0,,,,,
player,201610020tam,den,WinnBi00,qb_hits,0,,,,,
player,201610020tam,den,WinnBi00,fumbles_rec,1,,,,,
player,201610020tam,den,WinnBi00,fumbles_rec_yds,4,,,,,
player,201610020tam,den,WinnBi00,fumbles_rec_td,0,,,,,
player,201610020tam,den,WinnBi00,fumbles_forced,0,,,,,
player,201610020tam,tam,McDoCl99,def_int,0,,,,,
player,201610020tam,tam,McDoCl99,def_int_yds,0,,,,,
player,201610020tam,tam,McDoCl99,def_int_td,0,,,,,
player,201610020tam,tam,McDoCl99,def_int_long,0,,,,,
player,201610020tam,tam,McDoCl99,pass_defended,0,,,,,
player,201610020tam,tam,McDoCl99,sacks,1.5,,,,,
player,201610020tam,tam,McDoCl99,tackles_combined,8,,,,,
player,201610020tam,tam,McDoCl99,tackles_solo,6,,,,,
player,201610020tam,tam,McDoCl99,tackles_assists,2,,,,,
player,201610020tam,tam,McDoCl99,tackles_loss,2,,,,,
player,201610020tam,tam,McDoCl99,qb_hits,2,,,,,
player,201610020tam,tam,McDoCl99,fumbles_rec,0,,,,,
player,201610020tam,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,McDoCl99,fumbles_rec_td,0,,,,,
player,201610020tam,tam,McDoCl99,fumbles_forced,0,,,,,
player,201610020tam,tam,AlexKw00,def_int,0,,,,,
player,201610020tam,tam,AlexKw00,def_int_yds,0,,,,,
player,201610020tam,tam,AlexKw00,def_int_td,0,,,,,
player,201610020tam,tam,AlexKw00,def_int_long,0,,,,,
player,201610020tam,tam,AlexKw00,pass_defended,0,,,,,
player,201610020tam,tam,AlexKw00,sacks,1.0,,,,,
player,201610020tam,tam,AlexKw00,tackles_combined,7,,,,,
player,201610020tam,tam,AlexKw00,tackles_solo,7,,,,,
player,201610020tam,tam,AlexKw00,tackles_assists,0,,,,,
player,201610020tam,tam,AlexKw00,tackles_loss,1,,,,,
player,201610020tam,tam,AlexKw00,qb_hits,2,,,,,
player,201610020tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201610020tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201610020tam,tam,McCoGe99,def_int,0,,,,,
player,201610020tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201610020tam,tam,McCoGe99,def_int_td,0,,,,,
player,201610020tam,tam,McCoGe99,def_int_long,0,,,,,
player,201610020tam,tam,McCoGe99,pass_defended,0,,,,,
player,201610020tam,tam,McCoGe99,sacks,1.0,,,,,
player,201610020tam,tam,McCoGe99,tackles_combined,2,,,,,
player,201610020tam,tam,McCoGe99,tackles_solo,1,,,,,
player,201610020tam,tam,McCoGe99,tackles_assists,1,,,,,
player,201610020tam,tam,McCoGe99,tackles_loss,1,,,,,
player,201610020tam,tam,McCoGe99,qb_hits,1,,,,,
player,201610020tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201610020tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201610020tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201610020tam,tam,SpenAk00,def_int,0,,,,,
player,201610020tam,tam,SpenAk00,def_int_yds,0,,,,,
player,201610020tam,tam,SpenAk00,def_int_td,0,,,,,
player,201610020tam,tam,SpenAk00,def_int_long,0,,,,,
player,201610020tam,tam,SpenAk00,pass_defended,0,,,,,
player,201610020tam,tam,SpenAk00,sacks,0.5,,,,,
player,201610020tam,tam,SpenAk00,tackles_combined,5,,,,,
player,201610020tam,tam,SpenAk00,tackles_solo,1,,,,,
player,201610020tam,tam,SpenAk00,tackles_assists,4,,,,,
player,201610020tam,tam,SpenAk00,tackles_loss,0,,,,,
player,201610020tam,tam,SpenAk00,qb_hits,1,,,,,
player,201610020tam,tam,SpenAk00,fumbles_rec,0,,,,,
player,201610020tam,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,SpenAk00,fumbles_forced,0,,,,,
player,201610020tam,tam,McDoBr01,def_int,0,,,,,
player,201610020tam,tam,McDoBr01,def_int_yds,0,,,,,
player,201610020tam,tam,McDoBr01,def_int_td,0,,,,,
player,201610020tam,tam,McDoBr01,def_int_long,0,,,,,
player,201610020tam,tam,McDoBr01,pass_defended,0,,,,,
player,201610020tam,tam,McDoBr01,sacks,0.0,,,,,
player,201610020tam,tam,McDoBr01,tackles_combined,8,,,,,
player,201610020tam,tam,McDoBr01,tackles_solo,8,,,,,
player,201610020tam,tam,McDoBr01,tackles_assists,0,,,,,
player,201610020tam,tam,McDoBr01,tackles_loss,0,,,,,
player,201610020tam,tam,McDoBr01,qb_hits,0,,,,,
player,201610020tam,tam,McDoBr01,fumbles_rec,0,,,,,
player,201610020tam,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201610020tam,tam,McDoBr01,fumbles_forced,0,,,,,
player,201610020tam,tam,HargVe00,def_int,0,,,,,
player,201610020tam,tam,HargVe00,def_int_yds,0,,,,,
player,201610020tam,tam,HargVe00,def_int_td,0,,,,,
player,201610020tam,tam,HargVe00,def_int_long,0,,,,,
player,201610020tam,tam,HargVe00,pass_defended,0,,,,,
player,201610020tam,tam,HargVe00,sacks,0.0,,,,,
player,201610020tam,tam,HargVe00,tackles_combined,7,,,,,
player,201610020tam,tam,HargVe00,tackles_solo,6,,,,,
player,201610020tam,tam,HargVe00,tackles_assists,1,,,,,
player,201610020tam,tam,HargVe00,tackles_loss,0,,,,,
player,201610020tam,tam,HargVe00,qb_hits,0,,,,,
player,201610020tam,tam,HargVe00,fumbles_rec,0,,,,,
player,201610020tam,tam,HargVe00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,HargVe00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,HargVe00,fumbles_forced,0,,,,,
player,201610020tam,tam,DaviLa00,def_int,0,,,,,
player,201610020tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201610020tam,tam,DaviLa00,def_int_td,0,,,,,
player,201610020tam,tam,DaviLa00,def_int_long,0,,,,,
player,201610020tam,tam,DaviLa00,pass_defended,0,,,,,
player,201610020tam,tam,DaviLa00,sacks,0.0,,,,,
player,201610020tam,tam,DaviLa00,tackles_combined,5,,,,,
player,201610020tam,tam,DaviLa00,tackles_solo,4,,,,,
player,201610020tam,tam,DaviLa00,tackles_assists,1,,,,,
player,201610020tam,tam,DaviLa00,tackles_loss,0,,,,,
player,201610020tam,tam,DaviLa00,qb_hits,0,,,,,
player,201610020tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201610020tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201610020tam,tam,GrimBr20,def_int,0,,,,,
player,201610020tam,tam,GrimBr20,def_int_yds,0,,,,,
player,201610020tam,tam,GrimBr20,def_int_td,0,,,,,
player,201610020tam,tam,GrimBr20,def_int_long,0,,,,,
player,201610020tam,tam,GrimBr20,pass_defended,3,,,,,
player,201610020tam,tam,GrimBr20,sacks,0.0,,,,,
player,201610020tam,tam,GrimBr20,tackles_combined,5,,,,,
player,201610020tam,tam,GrimBr20,tackles_solo,4,,,,,
player,201610020tam,tam,GrimBr20,tackles_assists,1,,,,,
player,201610020tam,tam,GrimBr20,tackles_loss,0,,,,,
player,201610020tam,tam,GrimBr20,qb_hits,0,,,,,
player,201610020tam,tam,GrimBr20,fumbles_rec,0,,,,,
player,201610020tam,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201610020tam,tam,GrimBr20,fumbles_forced,0,,,,,
player,201610020tam,tam,ContCh00,def_int,0,,,,,
player,201610020tam,tam,ContCh00,def_int_yds,0,,,,,
player,201610020tam,tam,ContCh00,def_int_td,0,,,,,
player,201610020tam,tam,ContCh00,def_int_long,0,,,,,
player,201610020tam,tam,ContCh00,pass_defended,0,,,,,
player,201610020tam,tam,ContCh00,sacks,0.0,,,,,
player,201610020tam,tam,ContCh00,tackles_combined,4,,,,,
player,201610020tam,tam,ContCh00,tackles_solo,4,,,,,
player,201610020tam,tam,ContCh00,tackles_assists,0,,,,,
player,201610020tam,tam,ContCh00,tackles_loss,0,,,,,
player,201610020tam,tam,ContCh00,qb_hits,0,,,,,
player,201610020tam,tam,ContCh00,fumbles_rec,0,,,,,
player,201610020tam,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,ContCh00,fumbles_forced,0,,,,,
player,201610020tam,tam,WardCh00,def_int,0,,,,,
player,201610020tam,tam,WardCh00,def_int_yds,0,,,,,
player,201610020tam,tam,WardCh00,def_int_td,0,,,,,
player,201610020tam,tam,WardCh00,def_int_long,0,,,,,
player,201610020tam,tam,WardCh00,pass_defended,0,,,,,
player,201610020tam,tam,WardCh00,sacks,0.0,,,,,
player,201610020tam,tam,WardCh00,tackles_combined,3,,,,,
player,201610020tam,tam,WardCh00,tackles_solo,1,,,,,
player,201610020tam,tam,WardCh00,tackles_assists,2,,,,,
player,201610020tam,tam,WardCh00,tackles_loss,0,,,,,
player,201610020tam,tam,WardCh00,qb_hits,0,,,,,
player,201610020tam,tam,WardCh00,fumbles_rec,0,,,,,
player,201610020tam,tam,WardCh00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,WardCh00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,WardCh00,fumbles_forced,0,,,,,
player,201610020tam,tam,GholWi00,def_int,0,,,,,
player,201610020tam,tam,GholWi00,def_int_yds,0,,,,,
player,201610020tam,tam,GholWi00,def_int_td,0,,,,,
player,201610020tam,tam,GholWi00,def_int_long,0,,,,,
player,201610020tam,tam,GholWi00,pass_defended,0,,,,,
player,201610020tam,tam,GholWi00,sacks,0.0,,,,,
player,201610020tam,tam,GholWi00,tackles_combined,2,,,,,
player,201610020tam,tam,GholWi00,tackles_solo,2,,,,,
player,201610020tam,tam,GholWi00,tackles_assists,0,,,,,
player,201610020tam,tam,GholWi00,tackles_loss,1,,,,,
player,201610020tam,tam,GholWi00,qb_hits,1,,,,,
player,201610020tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201610020tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201610020tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201610020tam,tam,SmitDa24,def_int,0,,,,,
player,201610020tam,tam,SmitDa24,def_int_yds,0,,,,,
player,201610020tam,tam,SmitDa24,def_int_td,0,,,,,
player,201610020tam,tam,SmitDa24,def_int_long,0,,,,,
player,201610020tam,tam,SmitDa24,pass_defended,0,,,,,
player,201610020tam,tam,SmitDa24,sacks,0.0,,,,,
player,201610020tam,tam,SmitDa24,tackles_combined,2,,,,,
player,201610020tam,tam,SmitDa24,tackles_solo,2,,,,,
player,201610020tam,tam,SmitDa24,tackles_assists,0,,,,,
player,201610020tam,tam,SmitDa24,tackles_loss,0,,,,,
player,201610020tam,tam,SmitDa24,qb_hits,0,,,,,
player,201610020tam,tam,SmitDa24,fumbles_rec,0,,,,,
player,201610020tam,tam,SmitDa24,fumbles_rec_yds,0,,,,,
player,201610020tam,tam,SmitDa24,fumbles_rec_td,0,,,,,
player,201610020tam,tam,SmitDa24,fumbles_forced,0,,,,,
player,201610020tam,tam,AdjeJu00,def_int,0,,,,,
player,201610020tam,tam,AdjeJu00,def_int_yds,0,,,,,
player,201610020tam,tam,AdjeJu00,def_int_td,0,,,,,
player,201610020tam,tam,AdjeJu00,def_int_long,0,,,,,
