game,2016,3,20160925,201609250phi,pit,"Pittsburgh Steelers",3,phi,"Philadelphia Eagles",34
player,201609250phi,pit,GayxWi99,qb_hits,0,,,,,
player,201609250phi,pit,GayxWi99,fumbles_rec,0,,,,,
player,201609250phi,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201609250phi,pit,GayxWi99,fumbles_forced,0,,,,,
player,201609250phi,pit,HeywCa01,def_int,0,,,,,
player,201609250phi,pit,HeywCa01,def_int_yds,0,,,,,
player,201609250phi,pit,HeywCa01,def_int_td,0,,,,,
player,201609250phi,pit,HeywCa01,def_int_long,0,,,,,
player,201609250phi,pit,HeywCa01,pass_defended,0,,,,,
player,201609250phi,pit,HeywCa01,sacks,0.0,,,,,
player,201609250phi,pit,HeywCa01,tackles_combined,5,,,,,
player,201609250phi,pit,HeywCa01,tackles_solo,4,,,,,
player,201609250phi,pit,HeywCa01,tackles_assists,1,,,,,
player,201609250phi,pit,HeywCa01,tackles_loss,0,,,,,
player,201609250phi,pit,HeywCa01,qb_hits,0,,,,,
player,201609250phi,pit,HeywCa01,fumbles_rec,0,,,,,
player,201609250phi,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201609250phi,pit,HeywCa01,fumbles_forced,0,,,,,
player,201609250phi,pit,TuitSt00,def_int,0,,,,,
player,201609250phi,pit,TuitSt00,def_int_yds,0,,,,,
player,201609250phi,pit,TuitSt00,def_int_td,0,,,,,
player,201609250phi,pit,TuitSt00,def_int_long,0,,,,,
player,201609250phi,pit,TuitSt00,pass_defended,0,,,,,
player,201609250phi,pit,TuitSt00,sacks,0.0,,,,,
player,201609250phi,pit,TuitSt00,tackles_combined,5,,,,,
player,201609250phi,pit,TuitSt00,tackles_solo,5,,,,,
player,201609250phi,pit,TuitSt00,tackles_assists,0,,,,,
player,201609250phi,pit,TuitSt00,tackles_loss,1,,,,,
player,201609250phi,pit,TuitSt00,qb_hits,0,,,,,
player,201609250phi,pit,TuitSt00,fumbles_rec,0,,,,,
player,201609250phi,pit,TuitSt00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,TuitSt00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,TuitSt00,fumbles_forced,0,,,,,
player,201609250phi,pit,JoneJa05,def_int,0,,,,,
player,201609250phi,pit,JoneJa05,def_int_yds,0,,,,,
player,201609250phi,pit,JoneJa05,def_int_td,0,,,,,
player,201609250phi,pit,JoneJa05,def_int_long,0,,,,,
player,201609250phi,pit,JoneJa05,pass_defended,0,,,,,
player,201609250phi,pit,JoneJa05,sacks,0.0,,,,,
player,201609250phi,pit,JoneJa05,tackles_combined,4,,,,,
player,201609250phi,pit,JoneJa05,tackles_solo,3,,,,,
player,201609250phi,pit,JoneJa05,tackles_assists,1,,,,,
player,201609250phi,pit,JoneJa05,tackles_loss,1,,,,,
player,201609250phi,pit,JoneJa05,qb_hits,0,,,,,
player,201609250phi,pit,JoneJa05,fumbles_rec,0,,,,,
player,201609250phi,pit,JoneJa05,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,JoneJa05,fumbles_rec_td,0,,,,,
player,201609250phi,pit,JoneJa05,fumbles_forced,0,,,,,
player,201609250phi,pit,MitcMi99,def_int,0,,,,,
player,201609250phi,pit,MitcMi99,def_int_yds,0,,,,,
player,201609250phi,pit,MitcMi99,def_int_td,0,,,,,
player,201609250phi,pit,MitcMi99,def_int_long,0,,,,,
player,201609250phi,pit,MitcMi99,pass_defended,0,,,,,
player,201609250phi,pit,MitcMi99,sacks,0.0,,,,,
player,201609250phi,pit,MitcMi99,tackles_combined,4,,,,,
player,201609250phi,pit,MitcMi99,tackles_solo,3,,,,,
player,201609250phi,pit,MitcMi99,tackles_assists,1,,,,,
player,201609250phi,pit,MitcMi99,tackles_loss,0,,,,,
player,201609250phi,pit,MitcMi99,qb_hits,0,,,,,
player,201609250phi,pit,MitcMi99,fumbles_rec,0,,,,,
player,201609250phi,pit,MitcMi99,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,MitcMi99,fumbles_rec_td,0,,,,,
player,201609250phi,pit,MitcMi99,fumbles_forced,0,,,,,
player,201609250phi,pit,WillVi01,def_int,0,,,,,
player,201609250phi,pit,WillVi01,def_int_yds,0,,,,,
player,201609250phi,pit,WillVi01,def_int_td,0,,,,,
player,201609250phi,pit,WillVi01,def_int_long,0,,,,,
player,201609250phi,pit,WillVi01,pass_defended,0,,,,,
player,201609250phi,pit,WillVi01,sacks,0.0,,,,,
player,201609250phi,pit,WillVi01,tackles_combined,4,,,,,
player,201609250phi,pit,WillVi01,tackles_solo,4,,,,,
player,201609250phi,pit,WillVi01,tackles_assists,0,,,,,
player,201609250phi,pit,WillVi01,tackles_loss,0,,,,,
player,201609250phi,pit,WillVi01,qb_hits,0,,,,,
player,201609250phi,pit,WillVi01,fumbles_rec,0,,,,,
player,201609250phi,pit,WillVi01,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,WillVi01,fumbles_rec_td,0,,,,,
player,201609250phi,pit,WillVi01,fumbles_forced,0,,,,,
player,201609250phi,pit,CockRo00,def_int,0,,,,,
player,201609250phi,pit,CockRo00,def_int_yds,0,,,,,
player,201609250phi,pit,CockRo00,def_int_td,0,,,,,
player,201609250phi,pit,CockRo00,def_int_long,0,,,,,
player,201609250phi,pit,CockRo00,pass_defended,0,,,,,
player,201609250phi,pit,CockRo00,sacks,0.0,,,,,
player,201609250phi,pit,CockRo00,tackles_combined,3,,,,,
player,201609250phi,pit,CockRo00,tackles_solo,3,,,,,
player,201609250phi,pit,CockRo00,tackles_assists,0,,,,,
player,201609250phi,pit,CockRo00,tackles_loss,0,,,,,
player,201609250phi,pit,CockRo00,qb_hits,0,,,,,
player,201609250phi,pit,CockRo00,fumbles_rec,0,,,,,
player,201609250phi,pit,CockRo00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,CockRo00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,CockRo00,fumbles_forced,0,,,,,
player,201609250phi,pit,HarrJa23,def_int,0,,,,,
player,201609250phi,pit,HarrJa23,def_int_yds,0,,,,,
player,201609250phi,pit,HarrJa23,def_int_td,0,,,,,
player,201609250phi,pit,HarrJa23,def_int_long,0,,,,,
player,201609250phi,pit,HarrJa23,pass_defended,0,,,,,
player,201609250phi,pit,HarrJa23,sacks,0.0,,,,,
player,201609250phi,pit,HarrJa23,tackles_combined,3,,,,,
player,201609250phi,pit,HarrJa23,tackles_solo,3,,,,,
player,201609250phi,pit,HarrJa23,tackles_assists,0,,,,,
player,201609250phi,pit,HarrJa23,tackles_loss,0,,,,,
player,201609250phi,pit,HarrJa23,qb_hits,2,,,,,
player,201609250phi,pit,HarrJa23,fumbles_rec,0,,,,,
player,201609250phi,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201609250phi,pit,HarrJa23,fumbles_forced,0,,,,,
player,201609250phi,pit,BurnAr00,def_int,0,,,,,
player,201609250phi,pit,BurnAr00,def_int_yds,0,,,,,
player,201609250phi,pit,BurnAr00,def_int_td,0,,,,,
player,201609250phi,pit,BurnAr00,def_int_long,0,,,,,
player,201609250phi,pit,BurnAr00,pass_defended,1,,,,,
player,201609250phi,pit,BurnAr00,sacks,0.0,,,,,
player,201609250phi,pit,BurnAr00,tackles_combined,2,,,,,
player,201609250phi,pit,BurnAr00,tackles_solo,2,,,,,
player,201609250phi,pit,BurnAr00,tackles_assists,0,,,,,
player,201609250phi,pit,BurnAr00,tackles_loss,0,,,,,
player,201609250phi,pit,BurnAr00,qb_hits,0,,,,,
player,201609250phi,pit,BurnAr00,fumbles_rec,0,,,,,
player,201609250phi,pit,BurnAr00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,BurnAr00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,BurnAr00,fumbles_forced,0,,,,,
player,201609250phi,pit,GoldRo00,def_int,0,,,,,
player,201609250phi,pit,GoldRo00,def_int_yds,0,,,,,
player,201609250phi,pit,GoldRo00,def_int_td,0,,,,,
player,201609250phi,pit,GoldRo00,def_int_long,0,,,,,
player,201609250phi,pit,GoldRo00,pass_defended,0,,,,,
player,201609250phi,pit,GoldRo00,sacks,0.0,,,,,
player,201609250phi,pit,GoldRo00,tackles_combined,2,,,,,
player,201609250phi,pit,GoldRo00,tackles_solo,2,,,,,
player,201609250phi,pit,GoldRo00,tackles_assists,0,,,,,
player,201609250phi,pit,GoldRo00,tackles_loss,1,,,,,
player,201609250phi,pit,GoldRo00,qb_hits,0,,,,,
player,201609250phi,pit,GoldRo00,fumbles_rec,0,,,,,
player,201609250phi,pit,GoldRo00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,GoldRo00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,GoldRo00,fumbles_forced,0,,,,,
player,201609250phi,pit,ShazRy00,def_int,0,,,,,
player,201609250phi,pit,ShazRy00,def_int_yds,0,,,,,
player,201609250phi,pit,ShazRy00,def_int_td,0,,,,,
player,201609250phi,pit,ShazRy00,def_int_long,0,,,,,
player,201609250phi,pit,ShazRy00,pass_defended,0,,,,,
player,201609250phi,pit,ShazRy00,sacks,0.0,,,,,
player,201609250phi,pit,ShazRy00,tackles_combined,2,,,,,
player,201609250phi,pit,ShazRy00,tackles_solo,1,,,,,
player,201609250phi,pit,ShazRy00,tackles_assists,1,,,,,
player,201609250phi,pit,ShazRy00,tackles_loss,0,,,,,
player,201609250phi,pit,ShazRy00,qb_hits,0,,,,,
player,201609250phi,pit,ShazRy00,fumbles_rec,0,,,,,
player,201609250phi,pit,ShazRy00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,ShazRy00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,ShazRy00,fumbles_forced,0,,,,,
player,201609250phi,pit,ChicAn00,def_int,0,,,,,
player,201609250phi,pit,ChicAn00,def_int_yds,0,,,,,
player,201609250phi,pit,ChicAn00,def_int_td,0,,,,,
player,201609250phi,pit,ChicAn00,def_int_long,0,,,,,
player,201609250phi,pit,ChicAn00,pass_defended,0,,,,,
player,201609250phi,pit,ChicAn00,sacks,0.0,,,,,
player,201609250phi,pit,ChicAn00,tackles_combined,1,,,,,
player,201609250phi,pit,ChicAn00,tackles_solo,1,,,,,
player,201609250phi,pit,ChicAn00,tackles_assists,0,,,,,
player,201609250phi,pit,ChicAn00,tackles_loss,0,,,,,
player,201609250phi,pit,ChicAn00,qb_hits,1,,,,,
player,201609250phi,pit,ChicAn00,fumbles_rec,0,,,,,
player,201609250phi,pit,ChicAn00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,ChicAn00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,ChicAn00,fumbles_forced,0,,,,,
player,201609250phi,pit,CoatSa00,def_int,0,,,,,
player,201609250phi,pit,CoatSa00,def_int_yds,,,,,,
player,201609250phi,pit,CoatSa00,def_int_td,0,,,,,
player,201609250phi,pit,CoatSa00,def_int_long,0,,,,,
player,201609250phi,pit,CoatSa00,pass_defended,0,,,,,
player,201609250phi,pit,CoatSa00,sacks,0.0,,,,,
player,201609250phi,pit,CoatSa00,tackles_combined,1,,,,,
player,201609250phi,pit,CoatSa00,tackles_solo,0,,,,,
player,201609250phi,pit,CoatSa00,tackles_assists,1,,,,,
player,201609250phi,pit,CoatSa00,tackles_loss,0,,,,,
player,201609250phi,pit,CoatSa00,qb_hits,0,,,,,
player,201609250phi,pit,CoatSa00,fumbles_rec,0,,,,,
player,201609250phi,pit,CoatSa00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,CoatSa00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,CoatSa00,fumbles_forced,0,,,,,
player,201609250phi,pit,DangJo00,def_int,0,,,,,
player,201609250phi,pit,DangJo00,def_int_yds,0,,,,,
player,201609250phi,pit,DangJo00,def_int_td,0,,,,,
player,201609250phi,pit,DangJo00,def_int_long,0,,,,,
player,201609250phi,pit,DangJo00,pass_defended,0,,,,,
player,201609250phi,pit,DangJo00,sacks,0.0,,,,,
player,201609250phi,pit,DangJo00,tackles_combined,1,,,,,
player,201609250phi,pit,DangJo00,tackles_solo,0,,,,,
player,201609250phi,pit,DangJo00,tackles_assists,1,,,,,
player,201609250phi,pit,DangJo00,tackles_loss,0,,,,,
player,201609250phi,pit,DangJo00,qb_hits,0,,,,,
player,201609250phi,pit,DangJo00,fumbles_rec,0,,,,,
player,201609250phi,pit,DangJo00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,DangJo00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,DangJo00,fumbles_forced,0,,,,,
player,201609250phi,pit,FortL.00,def_int,0,,,,,
player,201609250phi,pit,FortL.00,def_int_yds,0,,,,,
player,201609250phi,pit,FortL.00,def_int_td,0,,,,,
player,201609250phi,pit,FortL.00,def_int_long,0,,,,,
player,201609250phi,pit,FortL.00,pass_defended,0,,,,,
player,201609250phi,pit,FortL.00,sacks,0.0,,,,,
player,201609250phi,pit,FortL.00,tackles_combined,1,,,,,
player,201609250phi,pit,FortL.00,tackles_solo,1,,,,,
player,201609250phi,pit,FortL.00,tackles_assists,0,,,,,
player,201609250phi,pit,FortL.00,tackles_loss,0,,,,,
player,201609250phi,pit,FortL.00,qb_hits,0,,,,,
player,201609250phi,pit,FortL.00,fumbles_rec,0,,,,,
player,201609250phi,pit,FortL.00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,FortL.00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,FortL.00,fumbles_forced,0,,,,,
player,201609250phi,pit,HargJa00,def_int,0,,,,,
player,201609250phi,pit,HargJa00,def_int_yds,0,,,,,
player,201609250phi,pit,HargJa00,def_int_td,0,,,,,
player,201609250phi,pit,HargJa00,def_int_long,0,,,,,
player,201609250phi,pit,HargJa00,pass_defended,0,,,,,
player,201609250phi,pit,HargJa00,sacks,0.0,,,,,
player,201609250phi,pit,HargJa00,tackles_combined,1,,,,,
player,201609250phi,pit,HargJa00,tackles_solo,1,,,,,
player,201609250phi,pit,HargJa00,tackles_assists,0,,,,,
player,201609250phi,pit,HargJa00,tackles_loss,0,,,,,
player,201609250phi,pit,HargJa00,qb_hits,0,,,,,
player,201609250phi,pit,HargJa00,fumbles_rec,0,,,,,
player,201609250phi,pit,HargJa00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,HargJa00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,HargJa00,fumbles_forced,0,,,,,
player,201609250phi,pit,HeywDa00,def_int,0,,,,,
player,201609250phi,pit,HeywDa00,def_int_yds,0,,,,,
player,201609250phi,pit,HeywDa00,def_int_td,0,,,,,
player,201609250phi,pit,HeywDa00,def_int_long,0,,,,,
player,201609250phi,pit,HeywDa00,pass_defended,0,,,,,
player,201609250phi,pit,HeywDa00,sacks,0.0,,,,,
player,201609250phi,pit,HeywDa00,tackles_combined,1,,,,,
player,201609250phi,pit,HeywDa00,tackles_solo,1,,,,,
player,201609250phi,pit,HeywDa00,tackles_assists,0,,,,,
player,201609250phi,pit,HeywDa00,tackles_loss,0,,,,,
player,201609250phi,pit,HeywDa00,qb_hits,0,,,,,
player,201609250phi,pit,HeywDa00,fumbles_rec,0,,,,,
player,201609250phi,pit,HeywDa00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,HeywDa00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,HeywDa00,fumbles_forced,0,,,,,
player,201609250phi,pit,MoatAr00,def_int,0,,,,,
player,201609250phi,pit,MoatAr00,def_int_yds,0,,,,,
player,201609250phi,pit,MoatAr00,def_int_td,0,,,,,
player,201609250phi,pit,MoatAr00,def_int_long,0,,,,,
player,201609250phi,pit,MoatAr00,pass_defended,0,,,,,
player,201609250phi,pit,MoatAr00,sacks,0.0,,,,,
player,201609250phi,pit,MoatAr00,tackles_combined,1,,,,,
player,201609250phi,pit,MoatAr00,tackles_solo,1,,,,,
player,201609250phi,pit,MoatAr00,tackles_assists,0,,,,,
player,201609250phi,pit,MoatAr00,tackles_loss,1,,,,,
player,201609250phi,pit,MoatAr00,qb_hits,0,,,,,
player,201609250phi,pit,MoatAr00,fumbles_rec,0,,,,,
player,201609250phi,pit,MoatAr00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,MoatAr00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,MoatAr00,fumbles_forced,0,,,,,
player,201609250phi,pit,ThomSh00,def_int,0,,,,,
player,201609250phi,pit,ThomSh00,def_int_yds,0,,,,,
player,201609250phi,pit,ThomSh00,def_int_td,0,,,,,
player,201609250phi,pit,ThomSh00,def_int_long,0,,,,,
player,201609250phi,pit,ThomSh00,pass_defended,0,,,,,
player,201609250phi,pit,ThomSh00,sacks,0.0,,,,,
player,201609250phi,pit,ThomSh00,tackles_combined,1,,,,,
player,201609250phi,pit,ThomSh00,tackles_solo,1,,,,,
player,201609250phi,pit,ThomSh00,tackles_assists,0,,,,,
player,201609250phi,pit,ThomSh00,tackles_loss,0,,,,,
player,201609250phi,pit,ThomSh00,qb_hits,0,,,,,
player,201609250phi,pit,ThomSh00,fumbles_rec,0,,,,,
player,201609250phi,pit,ThomSh00,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,ThomSh00,fumbles_rec_td,0,,,,,
player,201609250phi,pit,ThomSh00,fumbles_forced,0,,,,,
player,201609250phi,pit,TimmLa99,def_int,0,,,,,
player,201609250phi,pit,TimmLa99,def_int_yds,0,,,,,
player,201609250phi,pit,TimmLa99,def_int_td,0,,,,,
player,201609250phi,pit,TimmLa99,def_int_long,0,,,,,
player,201609250phi,pit,TimmLa99,pass_defended,0,,,,,
player,201609250phi,pit,TimmLa99,sacks,0.0,,,,,
player,201609250phi,pit,TimmLa99,tackles_combined,1,,,,,
player,201609250phi,pit,TimmLa99,tackles_solo,0,,,,,
player,201609250phi,pit,TimmLa99,tackles_assists,1,,,,,
player,201609250phi,pit,TimmLa99,tackles_loss,0,,,,,
player,201609250phi,pit,TimmLa99,qb_hits,0,,,,,
player,201609250phi,pit,TimmLa99,fumbles_rec,0,,,,,
player,201609250phi,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201609250phi,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201609250phi,pit,TimmLa99,fumbles_forced,0,,,,,
player,201609250phi,phi,McLeRo00,def_int,1,,,,,
player,201609250phi,phi,McLeRo00,def_int_yds,0,,,,,
player,201609250phi,phi,McLeRo00,def_int_td,0,,,,,
player,201609250phi,phi,McLeRo00,def_int_long,0,,,,,
player,201609250phi,phi,McLeRo00,pass_defended,2,,,,,
player,201609250phi,phi,McLeRo00,sacks,0.0,,,,,
player,201609250phi,phi,McLeRo00,tackles_combined,5,,,,,
player,201609250phi,phi,McLeRo00,tackles_solo,5,,,,,
player,201609250phi,phi,McLeRo00,tackles_assists,0,,,,,
player,201609250phi,phi,McLeRo00,tackles_loss,0,,,,,
player,201609250phi,phi,McLeRo00,qb_hits,0,,,,,
player,201609250phi,phi,McLeRo00,fumbles_rec,0,,,,,
player,201609250phi,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,McLeRo00,fumbles_forced,0,,,,,
player,201609250phi,phi,CoxxFl00,def_int,0,,,,,
player,201609250phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201609250phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201609250phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201609250phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201609250phi,phi,CoxxFl00,sacks,2.0,,,,,
player,201609250phi,phi,CoxxFl00,tackles_combined,5,,,,,
player,201609250phi,phi,CoxxFl00,tackles_solo,3,,,,,
player,201609250phi,phi,CoxxFl00,tackles_assists,2,,,,,
player,201609250phi,phi,CoxxFl00,tackles_loss,1,,,,,
player,201609250phi,phi,CoxxFl00,qb_hits,2,,,,,
player,201609250phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201609250phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,CoxxFl00,fumbles_forced,1,,,,,
player,201609250phi,phi,LogaBe00,def_int,0,,,,,
player,201609250phi,phi,LogaBe00,def_int_yds,0,,,,,
player,201609250phi,phi,LogaBe00,def_int_td,0,,,,,
player,201609250phi,phi,LogaBe00,def_int_long,0,,,,,
player,201609250phi,phi,LogaBe00,pass_defended,0,,,,,
player,201609250phi,phi,LogaBe00,sacks,1.0,,,,,
player,201609250phi,phi,LogaBe00,tackles_combined,2,,,,,
player,201609250phi,phi,LogaBe00,tackles_solo,1,,,,,
player,201609250phi,phi,LogaBe00,tackles_assists,1,,,,,
player,201609250phi,phi,LogaBe00,tackles_loss,1,,,,,
player,201609250phi,phi,LogaBe00,qb_hits,1,,,,,
player,201609250phi,phi,LogaBe00,fumbles_rec,0,,,,,
player,201609250phi,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,LogaBe00,fumbles_forced,0,,,,,
player,201609250phi,phi,GrahBr99,def_int,0,,,,,
player,201609250phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201609250phi,phi,GrahBr99,def_int_td,0,,,,,
player,201609250phi,phi,GrahBr99,def_int_long,0,,,,,
player,201609250phi,phi,GrahBr99,pass_defended,0,,,,,
player,201609250phi,phi,GrahBr99,sacks,1.0,,,,,
player,201609250phi,phi,GrahBr99,tackles_combined,1,,,,,
player,201609250phi,phi,GrahBr99,tackles_solo,1,,,,,
player,201609250phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201609250phi,phi,GrahBr99,tackles_loss,1,,,,,
player,201609250phi,phi,GrahBr99,qb_hits,1,,,,,
player,201609250phi,phi,GrahBr99,fumbles_rec,1,,,,,
player,201609250phi,phi,GrahBr99,fumbles_rec_yds,4,,,,,
player,201609250phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201609250phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201609250phi,phi,MillJa02,def_int,0,,,,,
player,201609250phi,phi,MillJa02,def_int_yds,0,,,,,
player,201609250phi,phi,MillJa02,def_int_td,0,,,,,
player,201609250phi,phi,MillJa02,def_int_long,0,,,,,
player,201609250phi,phi,MillJa02,pass_defended,0,,,,,
player,201609250phi,phi,MillJa02,sacks,0.0,,,,,
player,201609250phi,phi,MillJa02,tackles_combined,6,,,,,
player,201609250phi,phi,MillJa02,tackles_solo,6,,,,,
player,201609250phi,phi,MillJa02,tackles_assists,0,,,,,
player,201609250phi,phi,MillJa02,tackles_loss,0,,,,,
player,201609250phi,phi,MillJa02,qb_hits,0,,,,,
player,201609250phi,phi,MillJa02,fumbles_rec,0,,,,,
player,201609250phi,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201609250phi,phi,MillJa02,fumbles_forced,0,,,,,
player,201609250phi,phi,JenkMa99,def_int,0,,,,,
player,201609250phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201609250phi,phi,JenkMa99,def_int_td,0,,,,,
player,201609250phi,phi,JenkMa99,def_int_long,0,,,,,
player,201609250phi,phi,JenkMa99,pass_defended,3,,,,,
player,201609250phi,phi,JenkMa99,sacks,0.0,,,,,
player,201609250phi,phi,JenkMa99,tackles_combined,5,,,,,
player,201609250phi,phi,JenkMa99,tackles_solo,4,,,,,
player,201609250phi,phi,JenkMa99,tackles_assists,1,,,,,
player,201609250phi,phi,JenkMa99,tackles_loss,0,,,,,
player,201609250phi,phi,JenkMa99,qb_hits,0,,,,,
player,201609250phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201609250phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201609250phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201609250phi,phi,BradNi00,def_int,0,,,,,
player,201609250phi,phi,BradNi00,def_int_yds,0,,,,,
player,201609250phi,phi,BradNi00,def_int_td,0,,,,,
player,201609250phi,phi,BradNi00,def_int_long,0,,,,,
player,201609250phi,phi,BradNi00,pass_defended,0,,,,,
player,201609250phi,phi,BradNi00,sacks,0.0,,,,,
player,201609250phi,phi,BradNi00,tackles_combined,4,,,,,
player,201609250phi,phi,BradNi00,tackles_solo,4,,,,,
player,201609250phi,phi,BradNi00,tackles_assists,0,,,,,
player,201609250phi,phi,BradNi00,tackles_loss,1,,,,,
player,201609250phi,phi,BradNi00,qb_hits,0,,,,,
player,201609250phi,phi,BradNi00,fumbles_rec,0,,,,,
player,201609250phi,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,BradNi00,fumbles_forced,0,,,,,
player,201609250phi,phi,HickJo00,def_int,0,,,,,
player,201609250phi,phi,HickJo00,def_int_yds,0,,,,,
player,201609250phi,phi,HickJo00,def_int_td,0,,,,,
player,201609250phi,phi,HickJo00,def_int_long,0,,,,,
player,201609250phi,phi,HickJo00,pass_defended,2,,,,,
player,201609250phi,phi,HickJo00,sacks,0.0,,,,,
player,201609250phi,phi,HickJo00,tackles_combined,3,,,,,
player,201609250phi,phi,HickJo00,tackles_solo,2,,,,,
player,201609250phi,phi,HickJo00,tackles_assists,1,,,,,
player,201609250phi,phi,HickJo00,tackles_loss,0,,,,,
player,201609250phi,phi,HickJo00,qb_hits,1,,,,,
player,201609250phi,phi,HickJo00,fumbles_rec,0,,,,,
player,201609250phi,phi,HickJo00,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,HickJo00,fumbles_rec_td,0,,,,,
player,201609250phi,phi,HickJo00,fumbles_forced,0,,,,,
player,201609250phi,phi,BrooRo01,def_int,0,,,,,
player,201609250phi,phi,BrooRo01,def_int_yds,0,,,,,
player,201609250phi,phi,BrooRo01,def_int_td,0,,,,,
player,201609250phi,phi,BrooRo01,def_int_long,0,,,,,
player,201609250phi,phi,BrooRo01,pass_defended,0,,,,,
player,201609250phi,phi,BrooRo01,sacks,0.0,,,,,
player,201609250phi,phi,BrooRo01,tackles_combined,2,,,,,
player,201609250phi,phi,BrooRo01,tackles_solo,2,,,,,
player,201609250phi,phi,BrooRo01,tackles_assists,0,,,,,
player,201609250phi,phi,BrooRo01,tackles_loss,0,,,,,
player,201609250phi,phi,BrooRo01,qb_hits,0,,,,,
player,201609250phi,phi,BrooRo01,fumbles_rec,0,,,,,
player,201609250phi,phi,BrooRo01,fumbles_rec_yds,0,,,,,
player,201609250phi,phi,BrooRo01,fumbles_rec_td,0,,,,,
player,201609250phi,phi,BrooRo01,fumbles_forced,0,,,,,
player,201609250phi,phi,CarrNo00,def_int,0,,,,,
player,201609250phi,phi,CarrNo00,def_int_yds,0,,,,,
player,201609250phi,phi,CarrNo00,def_int_td,0,,,,,
player,201609250phi,phi,CarrNo00,def_int_long,0,,,,,
player,201609250phi,phi,CarrNo00,pass_defended,3,,,,,
player,201609250phi,phi,CarrNo00,sacks,0.0,,,,,
player,201609250phi,phi,CarrNo00,tackles_combined,2,,,,,
player,201609250phi,phi,CarrNo00,tackles_solo,1,,,,,
player,201609250phi,phi,CarrNo00,tackles_assists,1,,,,,
player,201609250phi,phi,CarrNo00,tackles_loss,0,,,,,
player,201609250phi,phi,CarrNo00,qb_hits,0,,,,,
player,201609250phi,phi,CarrNo00,fumbles_rec,0,,,,,
player,201609250phi,phi,CarrNo00,fumbles_rec_yds,0,,,,,
