game,2016,15,20161215,201612150sea,ram,"Los Angeles Rams",3,sea,"Seattle Seahawks",24
player,201612150sea,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201612150sea,ram,GurlTo01,pass_long,0,,,,,
player,201612150sea,ram,GurlTo01,pass_rating,,,,,,
player,201612150sea,ram,GurlTo01,rush_att,14,,,,,
player,201612150sea,ram,GurlTo01,rush_yds,38,,,,,
player,201612150sea,ram,GurlTo01,rush_td,0,,,,,
player,201612150sea,ram,GurlTo01,rush_long,22,,,,,
player,201612150sea,ram,GurlTo01,targets,4,,,,,
player,201612150sea,ram,GurlTo01,rec,1,,,,,
player,201612150sea,ram,GurlTo01,rec_yds,-2,,,,,
player,201612150sea,ram,GurlTo01,rec_td,0,,,,,
player,201612150sea,ram,GurlTo01,rec_long,-2,,,,,
player,201612150sea,ram,GurlTo01,fumbles,0,,,,,
player,201612150sea,ram,GurlTo01,fumbles_lost,0,,,,,
player,201612150sea,ram,AustTa00,pass_cmp,0,,,,,
player,201612150sea,ram,AustTa00,pass_att,0,,,,,
player,201612150sea,ram,AustTa00,pass_yds,0,,,,,
player,201612150sea,ram,AustTa00,pass_td,0,,,,,
player,201612150sea,ram,AustTa00,pass_int,0,,,,,
player,201612150sea,ram,AustTa00,pass_sacked,0,,,,,
player,201612150sea,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201612150sea,ram,AustTa00,pass_long,0,,,,,
player,201612150sea,ram,AustTa00,pass_rating,,,,,,
player,201612150sea,ram,AustTa00,rush_att,2,,,,,
player,201612150sea,ram,AustTa00,rush_yds,13,,,,,
player,201612150sea,ram,AustTa00,rush_td,0,,,,,
player,201612150sea,ram,AustTa00,rush_long,8,,,,,
player,201612150sea,ram,AustTa00,targets,5,,,,,
player,201612150sea,ram,AustTa00,rec,3,,,,,
player,201612150sea,ram,AustTa00,rec_yds,14,,,,,
player,201612150sea,ram,AustTa00,rec_td,0,,,,,
player,201612150sea,ram,AustTa00,rec_long,8,,,,,
player,201612150sea,ram,AustTa00,fumbles,0,,,,,
player,201612150sea,ram,AustTa00,fumbles_lost,0,,,,,
player,201612150sea,ram,BritKe00,pass_cmp,0,,,,,
player,201612150sea,ram,BritKe00,pass_att,0,,,,,
player,201612150sea,ram,BritKe00,pass_yds,0,,,,,
player,201612150sea,ram,BritKe00,pass_td,0,,,,,
player,201612150sea,ram,BritKe00,pass_int,0,,,,,
player,201612150sea,ram,BritKe00,pass_sacked,0,,,,,
player,201612150sea,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201612150sea,ram,BritKe00,pass_long,0,,,,,
player,201612150sea,ram,BritKe00,pass_rating,,,,,,
player,201612150sea,ram,BritKe00,rush_att,0,,,,,
player,201612150sea,ram,BritKe00,rush_yds,0,,,,,
player,201612150sea,ram,BritKe00,rush_td,0,,,,,
player,201612150sea,ram,BritKe00,rush_long,0,,,,,
player,201612150sea,ram,BritKe00,targets,8,,,,,
player,201612150sea,ram,BritKe00,rec,4,,,,,
player,201612150sea,ram,BritKe00,rec_yds,50,,,,,
player,201612150sea,ram,BritKe00,rec_td,0,,,,,
player,201612150sea,ram,BritKe00,rec_long,24,,,,,
player,201612150sea,ram,BritKe00,fumbles,0,,,,,
player,201612150sea,ram,BritKe00,fumbles_lost,0,,,,,
player,201612150sea,ram,QuicBr00,pass_cmp,0,,,,,
player,201612150sea,ram,QuicBr00,pass_att,0,,,,,
player,201612150sea,ram,QuicBr00,pass_yds,0,,,,,
player,201612150sea,ram,QuicBr00,pass_td,0,,,,,
player,201612150sea,ram,QuicBr00,pass_int,0,,,,,
player,201612150sea,ram,QuicBr00,pass_sacked,0,,,,,
player,201612150sea,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201612150sea,ram,QuicBr00,pass_long,0,,,,,
player,201612150sea,ram,QuicBr00,pass_rating,,,,,,
player,201612150sea,ram,QuicBr00,rush_att,0,,,,,
player,201612150sea,ram,QuicBr00,rush_yds,0,,,,,
player,201612150sea,ram,QuicBr00,rush_td,0,,,,,
player,201612150sea,ram,QuicBr00,rush_long,0,,,,,
player,201612150sea,ram,QuicBr00,targets,5,,,,,
player,201612150sea,ram,QuicBr00,rec,3,,,,,
player,201612150sea,ram,QuicBr00,rec_yds,46,,,,,
player,201612150sea,ram,QuicBr00,rec_td,0,,,,,
player,201612150sea,ram,QuicBr00,rec_long,25,,,,,
player,201612150sea,ram,QuicBr00,fumbles,0,,,,,
player,201612150sea,ram,QuicBr00,fumbles_lost,0,,,,,
player,201612150sea,ram,CoopPh00,pass_cmp,0,,,,,
player,201612150sea,ram,CoopPh00,pass_att,0,,,,,
player,201612150sea,ram,CoopPh00,pass_yds,0,,,,,
player,201612150sea,ram,CoopPh00,pass_td,0,,,,,
player,201612150sea,ram,CoopPh00,pass_int,0,,,,,
player,201612150sea,ram,CoopPh00,pass_sacked,0,,,,,
player,201612150sea,ram,CoopPh00,pass_sacked_yds,0,,,,,
player,201612150sea,ram,CoopPh00,pass_long,0,,,,,
player,201612150sea,ram,CoopPh00,pass_rating,,,,,,
player,201612150sea,ram,CoopPh00,rush_att,0,,,,,
player,201612150sea,ram,CoopPh00,rush_yds,0,,,,,
player,201612150sea,ram,CoopPh00,rush_td,0,,,,,
player,201612150sea,ram,CoopPh00,rush_long,0,,,,,
player,201612150sea,ram,CoopPh00,targets,3,,,,,
player,201612150sea,ram,CoopPh00,rec,3,,,,,
player,201612150sea,ram,CoopPh00,rec_yds,21,,,,,
player,201612150sea,ram,CoopPh00,rec_td,0,,,,,
player,201612150sea,ram,CoopPh00,rec_long,13,,,,,
player,201612150sea,ram,CoopPh00,fumbles,0,,,,,
player,201612150sea,ram,CoopPh00,fumbles_lost,0,,,,,
player,201612150sea,ram,HigbTy00,pass_cmp,0,,,,,
player,201612150sea,ram,HigbTy00,pass_att,0,,,,,
player,201612150sea,ram,HigbTy00,pass_yds,0,,,,,
player,201612150sea,ram,HigbTy00,pass_td,0,,,,,
player,201612150sea,ram,HigbTy00,pass_int,0,,,,,
player,201612150sea,ram,HigbTy00,pass_sacked,0,,,,,
player,201612150sea,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201612150sea,ram,HigbTy00,pass_long,0,,,,,
player,201612150sea,ram,HigbTy00,pass_rating,,,,,,
player,201612150sea,ram,HigbTy00,rush_att,0,,,,,
player,201612150sea,ram,HigbTy00,rush_yds,0,,,,,
player,201612150sea,ram,HigbTy00,rush_td,0,,,,,
player,201612150sea,ram,HigbTy00,rush_long,0,,,,,
player,201612150sea,ram,HigbTy00,targets,1,,,,,
player,201612150sea,ram,HigbTy00,rec,1,,,,,
player,201612150sea,ram,HigbTy00,rec_yds,15,,,,,
player,201612150sea,ram,HigbTy00,rec_td,0,,,,,
player,201612150sea,ram,HigbTy00,rec_long,15,,,,,
player,201612150sea,ram,HigbTy00,fumbles,0,,,,,
player,201612150sea,ram,HigbTy00,fumbles_lost,0,,,,,
player,201612150sea,ram,ThomMi04,pass_cmp,0,,,,,
player,201612150sea,ram,ThomMi04,pass_att,0,,,,,
player,201612150sea,ram,ThomMi04,pass_yds,0,,,,,
player,201612150sea,ram,ThomMi04,pass_td,0,,,,,
player,201612150sea,ram,ThomMi04,pass_int,0,,,,,
player,201612150sea,ram,ThomMi04,pass_sacked,0,,,,,
player,201612150sea,ram,ThomMi04,pass_sacked_yds,0,,,,,
player,201612150sea,ram,ThomMi04,pass_long,0,,,,,
player,201612150sea,ram,ThomMi04,pass_rating,,,,,,
player,201612150sea,ram,ThomMi04,rush_att,0,,,,,
player,201612150sea,ram,ThomMi04,rush_yds,0,,,,,
player,201612150sea,ram,ThomMi04,rush_td,0,,,,,
player,201612150sea,ram,ThomMi04,rush_long,0,,,,,
player,201612150sea,ram,ThomMi04,targets,4,,,,,
player,201612150sea,ram,ThomMi04,rec,1,,,,,
player,201612150sea,ram,ThomMi04,rec_yds,6,,,,,
player,201612150sea,ram,ThomMi04,rec_td,0,,,,,
player,201612150sea,ram,ThomMi04,rec_long,6,,,,,
player,201612150sea,ram,ThomMi04,fumbles,0,,,,,
player,201612150sea,ram,ThomMi04,fumbles_lost,0,,,,,
player,201612150sea,ram,KendLa00,pass_cmp,0,,,,,
player,201612150sea,ram,KendLa00,pass_att,0,,,,,
player,201612150sea,ram,KendLa00,pass_yds,0,,,,,
player,201612150sea,ram,KendLa00,pass_td,0,,,,,
player,201612150sea,ram,KendLa00,pass_int,0,,,,,
player,201612150sea,ram,KendLa00,pass_sacked,0,,,,,
player,201612150sea,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201612150sea,ram,KendLa00,pass_long,0,,,,,
player,201612150sea,ram,KendLa00,pass_rating,,,,,,
player,201612150sea,ram,KendLa00,rush_att,0,,,,,
player,201612150sea,ram,KendLa00,rush_yds,0,,,,,
player,201612150sea,ram,KendLa00,rush_td,0,,,,,
player,201612150sea,ram,KendLa00,rush_long,0,,,,,
player,201612150sea,ram,KendLa00,targets,4,,,,,
player,201612150sea,ram,KendLa00,rec,1,,,,,
player,201612150sea,ram,KendLa00,rec_yds,5,,,,,
player,201612150sea,ram,KendLa00,rec_td,0,,,,,
player,201612150sea,ram,KendLa00,rec_long,5,,,,,
player,201612150sea,ram,KendLa00,fumbles,0,,,,,
player,201612150sea,ram,KendLa00,fumbles_lost,0,,,,,
player,201612150sea,ram,BrowMa03,pass_cmp,0,,,,,
player,201612150sea,ram,BrowMa03,pass_att,0,,,,,
player,201612150sea,ram,BrowMa03,pass_yds,0,,,,,
player,201612150sea,ram,BrowMa03,pass_td,0,,,,,
player,201612150sea,ram,BrowMa03,pass_int,0,,,,,
player,201612150sea,ram,BrowMa03,pass_sacked,0,,,,,
player,201612150sea,ram,BrowMa03,pass_sacked_yds,0,,,,,
player,201612150sea,ram,BrowMa03,pass_long,0,,,,,
player,201612150sea,ram,BrowMa03,pass_rating,,,,,,
player,201612150sea,ram,BrowMa03,rush_att,1,,,,,
player,201612150sea,ram,BrowMa03,rush_yds,-4,,,,,
player,201612150sea,ram,BrowMa03,rush_td,0,,,,,
player,201612150sea,ram,BrowMa03,rush_long,-4,,,,,
player,201612150sea,ram,BrowMa03,targets,1,,,,,
player,201612150sea,ram,BrowMa03,rec,1,,,,,
player,201612150sea,ram,BrowMa03,rec_yds,12,,,,,
player,201612150sea,ram,BrowMa03,rec_td,0,,,,,
player,201612150sea,ram,BrowMa03,rec_long,12,,,,,
player,201612150sea,ram,BrowMa03,fumbles,0,,,,,
player,201612150sea,ram,BrowMa03,fumbles_lost,0,,,,,
player,201612150sea,sea,WilsRu00,pass_cmp,19,,,,,
player,201612150sea,sea,WilsRu00,pass_att,26,,,,,
player,201612150sea,sea,WilsRu00,pass_yds,229,,,,,
player,201612150sea,sea,WilsRu00,pass_td,3,,,,,
player,201612150sea,sea,WilsRu00,pass_int,1,,,,,
player,201612150sea,sea,WilsRu00,pass_sacked,2,,,,,
player,201612150sea,sea,WilsRu00,pass_sacked_yds,2,,,,,
player,201612150sea,sea,WilsRu00,pass_long,57,,,,,
player,201612150sea,sea,WilsRu00,pass_rating,122.1,,,,,
player,201612150sea,sea,WilsRu00,rush_att,6,,,,,
player,201612150sea,sea,WilsRu00,rush_yds,12,,,,,
player,201612150sea,sea,WilsRu00,rush_td,0,,,,,
player,201612150sea,sea,WilsRu00,rush_long,9,,,,,
player,201612150sea,sea,WilsRu00,targets,0,,,,,
player,201612150sea,sea,WilsRu00,rec,0,,,,,
player,201612150sea,sea,WilsRu00,rec_yds,0,,,,,
player,201612150sea,sea,WilsRu00,rec_td,0,,,,,
player,201612150sea,sea,WilsRu00,rec_long,0,,,,,
player,201612150sea,sea,WilsRu00,fumbles,0,,,,,
player,201612150sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201612150sea,sea,RawlTh00,pass_cmp,0,,,,,
player,201612150sea,sea,RawlTh00,pass_att,0,,,,,
player,201612150sea,sea,RawlTh00,pass_yds,0,,,,,
player,201612150sea,sea,RawlTh00,pass_td,0,,,,,
player,201612150sea,sea,RawlTh00,pass_int,0,,,,,
player,201612150sea,sea,RawlTh00,pass_sacked,0,,,,,
player,201612150sea,sea,RawlTh00,pass_sacked_yds,0,,,,,
player,201612150sea,sea,RawlTh00,pass_long,0,,,,,
player,201612150sea,sea,RawlTh00,pass_rating,,,,,,
player,201612150sea,sea,RawlTh00,rush_att,21,,,,,
player,201612150sea,sea,RawlTh00,rush_yds,34,,,,,
player,201612150sea,sea,RawlTh00,rush_td,0,,,,,
player,201612150sea,sea,RawlTh00,rush_long,12,,,,,
player,201612150sea,sea,RawlTh00,targets,2,,,,,
player,201612150sea,sea,RawlTh00,rec,2,,,,,
player,201612150sea,sea,RawlTh00,rec_yds,5,,,,,
player,201612150sea,sea,RawlTh00,rec_td,0,,,,,
player,201612150sea,sea,RawlTh00,rec_long,6,,,,,
player,201612150sea,sea,RawlTh00,fumbles,0,,,,,
player,201612150sea,sea,RawlTh00,fumbles_lost,0,,,,,
player,201612150sea,sea,RyanJo21,pass_cmp,0,,,,,
player,201612150sea,sea,RyanJo21,pass_att,0,,,,,
player,201612150sea,sea,RyanJo21,pass_yds,0,,,,,
player,201612150sea,sea,RyanJo21,pass_td,0,,,,,
player,201612150sea,sea,RyanJo21,pass_int,0,,,,,
player,201612150sea,sea,RyanJo21,pass_sacked,0,,,,,
player,201612150sea,sea,RyanJo21,pass_sacked_yds,0,,,,,
player,201612150sea,sea,RyanJo21,pass_long,0,,,,,
player,201612150sea,sea,RyanJo21,pass_rating,,,,,,
player,201612150sea,sea,RyanJo21,rush_att,1,,,,,
player,201612150sea,sea,RyanJo21,rush_yds,26,,,,,
player,201612150sea,sea,RyanJo21,rush_td,0,,,,,
player,201612150sea,sea,RyanJo21,rush_long,26,,,,,
player,201612150sea,sea,RyanJo21,targets,0,,,,,
player,201612150sea,sea,RyanJo21,rec,0,,,,,
player,201612150sea,sea,RyanJo21,rec_yds,0,,,,,
player,201612150sea,sea,RyanJo21,rec_td,0,,,,,
player,201612150sea,sea,RyanJo21,rec_long,0,,,,,
player,201612150sea,sea,RyanJo21,fumbles,1,,,,,
player,201612150sea,sea,RyanJo21,fumbles_lost,0,,,,,
player,201612150sea,sea,LockTy00,pass_cmp,0,,,,,
player,201612150sea,sea,LockTy00,pass_att,0,,,,,
player,201612150sea,sea,LockTy00,pass_yds,0,,,,,
player,201612150sea,sea,LockTy00,pass_td,0,,,,,
player,201612150sea,sea,LockTy00,pass_int,0,,,,,
player,201612150sea,sea,LockTy00,pass_sacked,0,,,,,
player,201612150sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201612150sea,sea,LockTy00,pass_long,0,,,,,
player,201612150sea,sea,LockTy00,pass_rating,,,,,,
player,201612150sea,sea,LockTy00,rush_att,0,,,,,
player,201612150sea,sea,LockTy00,rush_yds,0,,,,,
player,201612150sea,sea,LockTy00,rush_td,0,,,,,
player,201612150sea,sea,LockTy00,rush_long,0,,,,,
player,201612150sea,sea,LockTy00,targets,8,,,,,
player,201612150sea,sea,LockTy00,rec,7,,,,,
player,201612150sea,sea,LockTy00,rec_yds,130,,,,,
player,201612150sea,sea,LockTy00,rec_td,1,,,,,
player,201612150sea,sea,LockTy00,rec_long,57,,,,,
player,201612150sea,sea,LockTy00,fumbles,0,,,,,
player,201612150sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201612150sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201612150sea,sea,BaldDo00,pass_att,0,,,,,
player,201612150sea,sea,BaldDo00,pass_yds,0,,,,,
player,201612150sea,sea,BaldDo00,pass_td,0,,,,,
player,201612150sea,sea,BaldDo00,pass_int,0,,,,,
player,201612150sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201612150sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201612150sea,sea,BaldDo00,pass_long,0,,,,,
player,201612150sea,sea,BaldDo00,pass_rating,,,,,,
player,201612150sea,sea,BaldDo00,rush_att,0,,,,,
player,201612150sea,sea,BaldDo00,rush_yds,0,,,,,
player,201612150sea,sea,BaldDo00,rush_td,0,,,,,
player,201612150sea,sea,BaldDo00,rush_long,0,,,,,
player,201612150sea,sea,BaldDo00,targets,6,,,,,
player,201612150sea,sea,BaldDo00,rec,5,,,,,
player,201612150sea,sea,BaldDo00,rec_yds,35,,,,,
player,201612150sea,sea,BaldDo00,rec_td,1,,,,,
player,201612150sea,sea,BaldDo00,rec_long,17,,,,,
player,201612150sea,sea,BaldDo00,fumbles,0,,,,,
player,201612150sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201612150sea,sea,GrahJi00,pass_cmp,0,,,,,
player,201612150sea,sea,GrahJi00,pass_att,0,,,,,
player,201612150sea,sea,GrahJi00,pass_yds,0,,,,,
player,201612150sea,sea,GrahJi00,pass_td,0,,,,,
player,201612150sea,sea,GrahJi00,pass_int,0,,,,,
player,201612150sea,sea,GrahJi00,pass_sacked,0,,,,,
player,201612150sea,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201612150sea,sea,GrahJi00,pass_long,0,,,,,
player,201612150sea,sea,GrahJi00,pass_rating,,,,,,
player,201612150sea,sea,GrahJi00,rush_att,1,,,,,
player,201612150sea,sea,GrahJi00,rush_yds,0,,,,,
player,201612150sea,sea,GrahJi00,rush_td,0,,,,,
player,201612150sea,sea,GrahJi00,rush_long,0,,,,,
player,201612150sea,sea,GrahJi00,targets,2,,,,,
player,201612150sea,sea,GrahJi00,rec,1,,,,,
player,201612150sea,sea,GrahJi00,rec_yds,31,,,,,
player,201612150sea,sea,GrahJi00,rec_td,0,,,,,
player,201612150sea,sea,GrahJi00,rec_long,31,,,,,
player,201612150sea,sea,GrahJi00,fumbles,0,,,,,
player,201612150sea,sea,GrahJi00,fumbles_lost,0,,,,,
player,201612150sea,sea,WillLu00,pass_cmp,0,,,,,
player,201612150sea,sea,WillLu00,pass_att,0,,,,,
player,201612150sea,sea,WillLu00,pass_yds,0,,,,,
player,201612150sea,sea,WillLu00,pass_td,0,,,,,
player,201612150sea,sea,WillLu00,pass_int,0,,,,,
player,201612150sea,sea,WillLu00,pass_sacked,0,,,,,
player,201612150sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201612150sea,sea,WillLu00,pass_long,0,,,,,
player,201612150sea,sea,WillLu00,pass_rating,,,,,,
player,201612150sea,sea,WillLu00,rush_att,0,,,,,
player,201612150sea,sea,WillLu00,rush_yds,0,,,,,
player,201612150sea,sea,WillLu00,rush_td,0,,,,,
player,201612150sea,sea,WillLu00,rush_long,0,,,,,
player,201612150sea,sea,WillLu00,targets,3,,,,,
player,201612150sea,sea,WillLu00,rec,3,,,,,
player,201612150sea,sea,WillLu00,rec_yds,19,,,,,
player,201612150sea,sea,WillLu00,rec_td,1,,,,,
player,201612150sea,sea,WillLu00,rec_long,9,,,,,
player,201612150sea,sea,WillLu00,fumbles,0,,,,,
player,201612150sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201612150sea,sea,ReecMa00,pass_cmp,0,,,,,
player,201612150sea,sea,ReecMa00,pass_att,0,,,,,
player,201612150sea,sea,ReecMa00,pass_yds,0,,,,,
player,201612150sea,sea,ReecMa00,pass_td,0,,,,,
player,201612150sea,sea,ReecMa00,pass_int,0,,,,,
player,201612150sea,sea,ReecMa00,pass_sacked,0,,,,,
player,201612150sea,sea,ReecMa00,pass_sacked_yds,0,,,,,
player,201612150sea,sea,ReecMa00,pass_long,0,,,,,
player,201612150sea,sea,ReecMa00,pass_rating,,,,,,
player,201612150sea,sea,ReecMa00,rush_att,1,,,,,
player,201612150sea,sea,ReecMa00,rush_yds,0,,,,,
player,201612150sea,sea,ReecMa00,rush_td,0,,,,,
player,201612150sea,sea,ReecMa00,rush_long,0,,,,,
player,201612150sea,sea,ReecMa00,targets,1,,,,,
player,201612150sea,sea,ReecMa00,rec,1,,,,,
player,201612150sea,sea,ReecMa00,rec_yds,9,,,,,
player,201612150sea,sea,ReecMa00,rec_td,0,,,,,
player,201612150sea,sea,ReecMa00,rec_long,9,,,,,
player,201612150sea,sea,ReecMa00,fumbles,0,,,,,
player,201612150sea,sea,ReecMa00,fumbles_lost,0,,,,,
player,201612150sea,sea,KearJe01,pass_cmp,0,,,,,
player,201612150sea,sea,KearJe01,pass_att,0,,,,,
player,201612150sea,sea,KearJe01,pass_yds,0,,,,,
player,201612150sea,sea,KearJe01,pass_td,0,,,,,
player,201612150sea,sea,KearJe01,pass_int,0,,,,,
player,201612150sea,sea,KearJe01,pass_sacked,0,,,,,
player,201612150sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201612150sea,sea,KearJe01,pass_long,0,,,,,
player,201612150sea,sea,KearJe01,pass_rating,,,,,,
player,201612150sea,sea,KearJe01,rush_att,0,,,,,
player,201612150sea,sea,KearJe01,rush_yds,0,,,,,
player,201612150sea,sea,KearJe01,rush_td,0,,,,,
player,201612150sea,sea,KearJe01,rush_long,0,,,,,
player,201612150sea,sea,KearJe01,targets,2,,,,,
player,201612150sea,sea,KearJe01,rec,0,,,,,
player,201612150sea,sea,KearJe01,rec_yds,0,,,,,
player,201612150sea,sea,KearJe01,rec_td,0,,,,,
player,201612150sea,sea,KearJe01,rec_long,0,,,,,
player,201612150sea,sea,KearJe01,fumbles,0,,,,,
player,201612150sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201612150sea,ram,OgleAl00,def_int,1,,,,,
player,201612150sea,ram,OgleAl00,def_int_yds,8,,,,,
player,201612150sea,ram,OgleAl00,def_int_td,0,,,,,
player,201612150sea,ram,OgleAl00,def_int_long,8,,,,,
player,201612150sea,ram,OgleAl00,pass_defended,2,,,,,
player,201612150sea,ram,OgleAl00,sacks,0.0,,,,,
player,201612150sea,ram,OgleAl00,tackles_combined,7,,,,,
player,201612150sea,ram,OgleAl00,tackles_solo,4,,,,,
player,201612150sea,ram,OgleAl00,tackles_assists,3,,,,,
player,201612150sea,ram,OgleAl00,tackles_loss,1,,,,,
player,201612150sea,ram,OgleAl00,qb_hits,0,,,,,
player,201612150sea,ram,OgleAl00,fumbles_rec,0,,,,,
player,201612150sea,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201612150sea,ram,OgleAl00,fumbles_rec_td,0,,,,,
