game,2016,2,20160918,201609180nwe,mia,"Miami Dolphins",24,nwe,"New England Patriots",31
player,201609180nwe,mia,FostAr00,fumbles,0,,,,,
player,201609180nwe,mia,FostAr00,fumbles_lost,0,,,,,
player,201609180nwe,mia,LandJa00,pass_cmp,0,,,,,
player,201609180nwe,mia,LandJa00,pass_att,0,,,,,
player,201609180nwe,mia,LandJa00,pass_yds,0,,,,,
player,201609180nwe,mia,LandJa00,pass_td,0,,,,,
player,201609180nwe,mia,LandJa00,pass_int,0,,,,,
player,201609180nwe,mia,LandJa00,pass_sacked,0,,,,,
player,201609180nwe,mia,LandJa00,pass_sacked_yds,0,,,,,
player,201609180nwe,mia,LandJa00,pass_long,0,,,,,
player,201609180nwe,mia,LandJa00,pass_rating,,,,,,
player,201609180nwe,mia,LandJa00,rush_att,0,,,,,
player,201609180nwe,mia,LandJa00,rush_yds,0,,,,,
player,201609180nwe,mia,LandJa00,rush_td,0,,,,,
player,201609180nwe,mia,LandJa00,rush_long,0,,,,,
player,201609180nwe,mia,LandJa00,targets,13,,,,,
player,201609180nwe,mia,LandJa00,rec,10,,,,,
player,201609180nwe,mia,LandJa00,rec_yds,135,,,,,
player,201609180nwe,mia,LandJa00,rec_td,0,,,,,
player,201609180nwe,mia,LandJa00,rec_long,33,,,,,
player,201609180nwe,mia,LandJa00,fumbles,1,,,,,
player,201609180nwe,mia,LandJa00,fumbles_lost,1,,,,,
player,201609180nwe,mia,ParkDe01,pass_cmp,0,,,,,
player,201609180nwe,mia,ParkDe01,pass_att,0,,,,,
player,201609180nwe,mia,ParkDe01,pass_yds,0,,,,,
player,201609180nwe,mia,ParkDe01,pass_td,0,,,,,
player,201609180nwe,mia,ParkDe01,pass_int,0,,,,,
player,201609180nwe,mia,ParkDe01,pass_sacked,0,,,,,
player,201609180nwe,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201609180nwe,mia,ParkDe01,pass_long,0,,,,,
player,201609180nwe,mia,ParkDe01,pass_rating,,,,,,
player,201609180nwe,mia,ParkDe01,rush_att,0,,,,,
player,201609180nwe,mia,ParkDe01,rush_yds,0,,,,,
player,201609180nwe,mia,ParkDe01,rush_td,0,,,,,
player,201609180nwe,mia,ParkDe01,rush_long,0,,,,,
player,201609180nwe,mia,ParkDe01,targets,13,,,,,
player,201609180nwe,mia,ParkDe01,rec,8,,,,,
player,201609180nwe,mia,ParkDe01,rec_yds,106,,,,,
player,201609180nwe,mia,ParkDe01,rec_td,0,,,,,
player,201609180nwe,mia,ParkDe01,rec_long,28,,,,,
player,201609180nwe,mia,ParkDe01,fumbles,0,,,,,
player,201609180nwe,mia,ParkDe01,fumbles_lost,0,,,,,
player,201609180nwe,mia,CameJo00,pass_cmp,0,,,,,
player,201609180nwe,mia,CameJo00,pass_att,0,,,,,
player,201609180nwe,mia,CameJo00,pass_yds,0,,,,,
player,201609180nwe,mia,CameJo00,pass_td,0,,,,,
player,201609180nwe,mia,CameJo00,pass_int,0,,,,,
player,201609180nwe,mia,CameJo00,pass_sacked,0,,,,,
player,201609180nwe,mia,CameJo00,pass_sacked_yds,0,,,,,
player,201609180nwe,mia,CameJo00,pass_long,0,,,,,
player,201609180nwe,mia,CameJo00,pass_rating,,,,,,
player,201609180nwe,mia,CameJo00,rush_att,0,,,,,
player,201609180nwe,mia,CameJo00,rush_yds,0,,,,,
player,201609180nwe,mia,CameJo00,rush_td,0,,,,,
player,201609180nwe,mia,CameJo00,rush_long,0,,,,,
player,201609180nwe,mia,CameJo00,targets,7,,,,,
player,201609180nwe,mia,CameJo00,rec,5,,,,,
player,201609180nwe,mia,CameJo00,rec_yds,49,,,,,
player,201609180nwe,mia,CameJo00,rec_td,1,,,,,
player,201609180nwe,mia,CameJo00,rec_long,13,,,,,
player,201609180nwe,mia,CameJo00,fumbles,0,,,,,
player,201609180nwe,mia,CameJo00,fumbles_lost,0,,,,,
player,201609180nwe,mia,StilKe00,pass_cmp,0,,,,,
player,201609180nwe,mia,StilKe00,pass_att,0,,,,,
player,201609180nwe,mia,StilKe00,pass_yds,0,,,,,
player,201609180nwe,mia,StilKe00,pass_td,0,,,,,
player,201609180nwe,mia,StilKe00,pass_int,0,,,,,
player,201609180nwe,mia,StilKe00,pass_sacked,0,,,,,
player,201609180nwe,mia,StilKe00,pass_sacked_yds,0,,,,,
player,201609180nwe,mia,StilKe00,pass_long,0,,,,,
player,201609180nwe,mia,StilKe00,pass_rating,,,,,,
player,201609180nwe,mia,StilKe00,rush_att,0,,,,,
player,201609180nwe,mia,StilKe00,rush_yds,0,,,,,
player,201609180nwe,mia,StilKe00,rush_td,0,,,,,
player,201609180nwe,mia,StilKe00,rush_long,0,,,,,
player,201609180nwe,mia,StilKe00,targets,4,,,,,
player,201609180nwe,mia,StilKe00,rec,2,,,,,
player,201609180nwe,mia,StilKe00,rec_yds,39,,,,,
player,201609180nwe,mia,StilKe00,rec_td,1,,,,,
player,201609180nwe,mia,StilKe00,rec_long,24,,,,,
player,201609180nwe,mia,StilKe00,fumbles,0,,,,,
player,201609180nwe,mia,StilKe00,fumbles_lost,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_cmp,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_att,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_yds,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_td,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_int,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_sacked,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_sacked_yds,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_long,0,,,,,
player,201609180nwe,mia,SimsDi00,pass_rating,,,,,,
player,201609180nwe,mia,SimsDi00,rush_att,0,,,,,
player,201609180nwe,mia,SimsDi00,rush_yds,0,,,,,
player,201609180nwe,mia,SimsDi00,rush_td,0,,,,,
player,201609180nwe,mia,SimsDi00,rush_long,0,,,,,
player,201609180nwe,mia,SimsDi00,targets,1,,,,,
player,201609180nwe,mia,SimsDi00,rec,1,,,,,
player,201609180nwe,mia,SimsDi00,rec_yds,21,,,,,
player,201609180nwe,mia,SimsDi00,rec_td,0,,,,,
player,201609180nwe,mia,SimsDi00,rec_long,21,,,,,
player,201609180nwe,mia,SimsDi00,fumbles,0,,,,,
player,201609180nwe,mia,SimsDi00,fumbles_lost,0,,,,,
player,201609180nwe,nwe,GaroJi00,pass_cmp,18,,,,,
player,201609180nwe,nwe,GaroJi00,pass_att,26,,,,,
player,201609180nwe,nwe,GaroJi00,pass_yds,232,,,,,
player,201609180nwe,nwe,GaroJi00,pass_td,3,,,,,
player,201609180nwe,nwe,GaroJi00,pass_int,0,,,,,
player,201609180nwe,nwe,GaroJi00,pass_sacked,0,,,,,
player,201609180nwe,nwe,GaroJi00,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,GaroJi00,pass_long,26,,,,,
player,201609180nwe,nwe,GaroJi00,pass_rating,135.4,,,,,
player,201609180nwe,nwe,GaroJi00,rush_att,0,,,,,
player,201609180nwe,nwe,GaroJi00,rush_yds,0,,,,,
player,201609180nwe,nwe,GaroJi00,rush_td,0,,,,,
player,201609180nwe,nwe,GaroJi00,rush_long,0,,,,,
player,201609180nwe,nwe,GaroJi00,targets,0,,,,,
player,201609180nwe,nwe,GaroJi00,rec,0,,,,,
player,201609180nwe,nwe,GaroJi00,rec_yds,0,,,,,
player,201609180nwe,nwe,GaroJi00,rec_td,0,,,,,
player,201609180nwe,nwe,GaroJi00,rec_long,0,,,,,
player,201609180nwe,nwe,GaroJi00,fumbles,0,,,,,
player,201609180nwe,nwe,GaroJi00,fumbles_lost,0,,,,,
player,201609180nwe,nwe,BrisJa00,pass_cmp,6,,,,,
player,201609180nwe,nwe,BrisJa00,pass_att,9,,,,,
player,201609180nwe,nwe,BrisJa00,pass_yds,92,,,,,
player,201609180nwe,nwe,BrisJa00,pass_td,0,,,,,
player,201609180nwe,nwe,BrisJa00,pass_int,0,,,,,
player,201609180nwe,nwe,BrisJa00,pass_sacked,2,,,,,
player,201609180nwe,nwe,BrisJa00,pass_sacked_yds,22,,,,,
player,201609180nwe,nwe,BrisJa00,pass_long,37,,,,,
player,201609180nwe,nwe,BrisJa00,pass_rating,100.2,,,,,
player,201609180nwe,nwe,BrisJa00,rush_att,4,,,,,
player,201609180nwe,nwe,BrisJa00,rush_yds,12,,,,,
player,201609180nwe,nwe,BrisJa00,rush_td,0,,,,,
player,201609180nwe,nwe,BrisJa00,rush_long,10,,,,,
player,201609180nwe,nwe,BrisJa00,targets,0,,,,,
player,201609180nwe,nwe,BrisJa00,rec,0,,,,,
player,201609180nwe,nwe,BrisJa00,rec_yds,0,,,,,
player,201609180nwe,nwe,BrisJa00,rec_td,0,,,,,
player,201609180nwe,nwe,BrisJa00,rec_long,0,,,,,
player,201609180nwe,nwe,BrisJa00,fumbles,1,,,,,
player,201609180nwe,nwe,BrisJa00,fumbles_lost,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_cmp,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_att,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_yds,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_td,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_int,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_sacked,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_long,0,,,,,
player,201609180nwe,nwe,BlouLe00,pass_rating,,,,,,
player,201609180nwe,nwe,BlouLe00,rush_att,29,,,,,
player,201609180nwe,nwe,BlouLe00,rush_yds,123,,,,,
player,201609180nwe,nwe,BlouLe00,rush_td,1,,,,,
player,201609180nwe,nwe,BlouLe00,rush_long,26,,,,,
player,201609180nwe,nwe,BlouLe00,targets,0,,,,,
player,201609180nwe,nwe,BlouLe00,rec,0,,,,,
player,201609180nwe,nwe,BlouLe00,rec_yds,0,,,,,
player,201609180nwe,nwe,BlouLe00,rec_td,0,,,,,
player,201609180nwe,nwe,BlouLe00,rec_long,0,,,,,
player,201609180nwe,nwe,BlouLe00,fumbles,1,,,,,
player,201609180nwe,nwe,BlouLe00,fumbles_lost,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_cmp,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_att,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_yds,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_td,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_int,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_sacked,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_long,0,,,,,
player,201609180nwe,nwe,WhitJa02,pass_rating,,,,,,
player,201609180nwe,nwe,WhitJa02,rush_att,4,,,,,
player,201609180nwe,nwe,WhitJa02,rush_yds,19,,,,,
player,201609180nwe,nwe,WhitJa02,rush_td,0,,,,,
player,201609180nwe,nwe,WhitJa02,rush_long,16,,,,,
player,201609180nwe,nwe,WhitJa02,targets,4,,,,,
player,201609180nwe,nwe,WhitJa02,rec,2,,,,,
player,201609180nwe,nwe,WhitJa02,rec_yds,10,,,,,
player,201609180nwe,nwe,WhitJa02,rec_td,0,,,,,
player,201609180nwe,nwe,WhitJa02,rec_long,5,,,,,
player,201609180nwe,nwe,WhitJa02,fumbles,0,,,,,
player,201609180nwe,nwe,WhitJa02,fumbles_lost,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_cmp,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_att,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_yds,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_td,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_int,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_sacked,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_long,0,,,,,
player,201609180nwe,nwe,FostD.01,pass_rating,,,,,,
player,201609180nwe,nwe,FostD.01,rush_att,1,,,,,
player,201609180nwe,nwe,FostD.01,rush_yds,7,,,,,
player,201609180nwe,nwe,FostD.01,rush_td,0,,,,,
player,201609180nwe,nwe,FostD.01,rush_long,7,,,,,
player,201609180nwe,nwe,FostD.01,targets,2,,,,,
player,201609180nwe,nwe,FostD.01,rec,1,,,,,
player,201609180nwe,nwe,FostD.01,rec_yds,2,,,,,
player,201609180nwe,nwe,FostD.01,rec_td,0,,,,,
player,201609180nwe,nwe,FostD.01,rec_long,2,,,,,
player,201609180nwe,nwe,FostD.01,fumbles,0,,,,,
player,201609180nwe,nwe,FostD.01,fumbles_lost,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_cmp,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_att,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_yds,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_td,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_int,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_sacked,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_long,0,,,,,
player,201609180nwe,nwe,BennMa00,pass_rating,,,,,,
player,201609180nwe,nwe,BennMa00,rush_att,0,,,,,
player,201609180nwe,nwe,BennMa00,rush_yds,0,,,,,
player,201609180nwe,nwe,BennMa00,rush_td,0,,,,,
player,201609180nwe,nwe,BennMa00,rush_long,0,,,,,
player,201609180nwe,nwe,BennMa00,targets,6,,,,,
player,201609180nwe,nwe,BennMa00,rec,5,,,,,
player,201609180nwe,nwe,BennMa00,rec_yds,114,,,,,
player,201609180nwe,nwe,BennMa00,rec_td,1,,,,,
player,201609180nwe,nwe,BennMa00,rec_long,37,,,,,
player,201609180nwe,nwe,BennMa00,fumbles,0,,,,,
player,201609180nwe,nwe,BennMa00,fumbles_lost,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_cmp,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_att,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_yds,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_td,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_int,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_sacked,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_long,0,,,,,
player,201609180nwe,nwe,EdelJu00,pass_rating,,,,,,
player,201609180nwe,nwe,EdelJu00,rush_att,0,,,,,
player,201609180nwe,nwe,EdelJu00,rush_yds,0,,,,,
player,201609180nwe,nwe,EdelJu00,rush_td,0,,,,,
player,201609180nwe,nwe,EdelJu00,rush_long,0,,,,,
player,201609180nwe,nwe,EdelJu00,targets,10,,,,,
player,201609180nwe,nwe,EdelJu00,rec,7,,,,,
player,201609180nwe,nwe,EdelJu00,rec_yds,76,,,,,
player,201609180nwe,nwe,EdelJu00,rec_td,0,,,,,
player,201609180nwe,nwe,EdelJu00,rec_long,19,,,,,
player,201609180nwe,nwe,EdelJu00,fumbles,0,,,,,
player,201609180nwe,nwe,EdelJu00,fumbles_lost,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_cmp,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_att,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_yds,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_td,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_int,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_sacked,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_long,0,,,,,
player,201609180nwe,nwe,HogaCh00,pass_rating,,,,,,
player,201609180nwe,nwe,HogaCh00,rush_att,0,,,,,
player,201609180nwe,nwe,HogaCh00,rush_yds,0,,,,,
player,201609180nwe,nwe,HogaCh00,rush_td,0,,,,,
player,201609180nwe,nwe,HogaCh00,rush_long,0,,,,,
player,201609180nwe,nwe,HogaCh00,targets,6,,,,,
player,201609180nwe,nwe,HogaCh00,rec,4,,,,,
player,201609180nwe,nwe,HogaCh00,rec_yds,59,,,,,
player,201609180nwe,nwe,HogaCh00,rec_td,0,,,,,
player,201609180nwe,nwe,HogaCh00,rec_long,24,,,,,
player,201609180nwe,nwe,HogaCh00,fumbles,0,,,,,
player,201609180nwe,nwe,HogaCh00,fumbles_lost,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_cmp,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_att,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_yds,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_td,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_int,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_sacked,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_long,0,,,,,
player,201609180nwe,nwe,AmenDa00,pass_rating,,,,,,
player,201609180nwe,nwe,AmenDa00,rush_att,0,,,,,
player,201609180nwe,nwe,AmenDa00,rush_yds,0,,,,,
player,201609180nwe,nwe,AmenDa00,rush_td,0,,,,,
player,201609180nwe,nwe,AmenDa00,rush_long,0,,,,,
player,201609180nwe,nwe,AmenDa00,targets,4,,,,,
player,201609180nwe,nwe,AmenDa00,rec,4,,,,,
player,201609180nwe,nwe,AmenDa00,rec_yds,48,,,,,
player,201609180nwe,nwe,AmenDa00,rec_td,2,,,,,
player,201609180nwe,nwe,AmenDa00,rec_long,15,,,,,
player,201609180nwe,nwe,AmenDa00,fumbles,1,,,,,
player,201609180nwe,nwe,AmenDa00,fumbles_lost,1,,,,,
player,201609180nwe,nwe,MitcMa01,pass_cmp,0,,,,,
player,201609180nwe,nwe,MitcMa01,pass_att,0,,,,,
player,201609180nwe,nwe,MitcMa01,pass_yds,0,,,,,
player,201609180nwe,nwe,MitcMa01,pass_td,0,,,,,
player,201609180nwe,nwe,MitcMa01,pass_int,0,,,,,
player,201609180nwe,nwe,MitcMa01,pass_sacked,0,,,,,
player,201609180nwe,nwe,MitcMa01,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,MitcMa01,pass_long,0,,,,,
player,201609180nwe,nwe,MitcMa01,pass_rating,,,,,,
player,201609180nwe,nwe,MitcMa01,rush_att,0,,,,,
player,201609180nwe,nwe,MitcMa01,rush_yds,0,,,,,
player,201609180nwe,nwe,MitcMa01,rush_td,0,,,,,
player,201609180nwe,nwe,MitcMa01,rush_long,0,,,,,
player,201609180nwe,nwe,MitcMa01,targets,2,,,,,
player,201609180nwe,nwe,MitcMa01,rec,1,,,,,
player,201609180nwe,nwe,MitcMa01,rec_yds,15,,,,,
player,201609180nwe,nwe,MitcMa01,rec_td,0,,,,,
player,201609180nwe,nwe,MitcMa01,rec_long,15,,,,,
player,201609180nwe,nwe,MitcMa01,fumbles,0,,,,,
player,201609180nwe,nwe,MitcMa01,fumbles_lost,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_cmp,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_att,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_yds,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_td,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_int,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_sacked,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_sacked_yds,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_long,0,,,,,
player,201609180nwe,nwe,SlatMa00,pass_rating,,,,,,
player,201609180nwe,nwe,SlatMa00,rush_att,0,,,,,
player,201609180nwe,nwe,SlatMa00,rush_yds,0,,,,,
player,201609180nwe,nwe,SlatMa00,rush_td,0,,,,,
player,201609180nwe,nwe,SlatMa00,rush_long,0,,,,,
player,201609180nwe,nwe,SlatMa00,targets,1,,,,,
player,201609180nwe,nwe,SlatMa00,rec,0,,,,,
player,201609180nwe,nwe,SlatMa00,rec_yds,0,,,,,
player,201609180nwe,nwe,SlatMa00,rec_td,0,,,,,
player,201609180nwe,nwe,SlatMa00,rec_long,0,,,,,
player,201609180nwe,nwe,SlatMa00,fumbles,0,,,,,
player,201609180nwe,nwe,SlatMa00,fumbles_lost,0,,,,,
player,201609180nwe,mia,JoneJa99,def_int,0,,,,,
player,201609180nwe,mia,JoneJa99,def_int_yds,0,,,,,
player,201609180nwe,mia,JoneJa99,def_int_td,0,,,,,
player,201609180nwe,mia,JoneJa99,def_int_long,0,,,,,
player,201609180nwe,mia,JoneJa99,pass_defended,0,,,,,
player,201609180nwe,mia,JoneJa99,sacks,1.0,,,,,
player,201609180nwe,mia,JoneJa99,tackles_combined,3,,,,,
player,201609180nwe,mia,JoneJa99,tackles_solo,1,,,,,
player,201609180nwe,mia,JoneJa99,tackles_assists,2,,,,,
player,201609180nwe,mia,JoneJa99,tackles_loss,1,,,,,
player,201609180nwe,mia,JoneJa99,qb_hits,2,,,,,
player,201609180nwe,mia,JoneJa99,fumbles_rec,0,,,,,
player,201609180nwe,mia,JoneJa99,fumbles_rec_yds,0,,,,,
