game,2016,7,20161020,201610200gnb,chi,"Chicago Bears",10,gnb,"Green Bay Packers",26
player,201610200gnb,chi,BarkMa00,fumbles_lost,0,,,,,
player,201610200gnb,chi,HoyeBr00,pass_cmp,4,,,,,
player,201610200gnb,chi,HoyeBr00,pass_att,11,,,,,
player,201610200gnb,chi,HoyeBr00,pass_yds,49,,,,,
player,201610200gnb,chi,HoyeBr00,pass_td,0,,,,,
player,201610200gnb,chi,HoyeBr00,pass_int,0,,,,,
player,201610200gnb,chi,HoyeBr00,pass_sacked,0,,,,,
player,201610200gnb,chi,HoyeBr00,pass_sacked_yds,0,,,,,
player,201610200gnb,chi,HoyeBr00,pass_long,25,,,,,
player,201610200gnb,chi,HoyeBr00,pass_rating,50.9,,,,,
player,201610200gnb,chi,HoyeBr00,rush_att,0,,,,,
player,201610200gnb,chi,HoyeBr00,rush_yds,0,,,,,
player,201610200gnb,chi,HoyeBr00,rush_td,0,,,,,
player,201610200gnb,chi,HoyeBr00,rush_long,0,,,,,
player,201610200gnb,chi,HoyeBr00,targets,0,,,,,
player,201610200gnb,chi,HoyeBr00,rec,0,,,,,
player,201610200gnb,chi,HoyeBr00,rec_yds,0,,,,,
player,201610200gnb,chi,HoyeBr00,rec_td,0,,,,,
player,201610200gnb,chi,HoyeBr00,rec_long,0,,,,,
player,201610200gnb,chi,HoyeBr00,fumbles,0,,,,,
player,201610200gnb,chi,HoyeBr00,fumbles_lost,0,,,,,
player,201610200gnb,chi,CareKa00,pass_cmp,0,,,,,
player,201610200gnb,chi,CareKa00,pass_att,0,,,,,
player,201610200gnb,chi,CareKa00,pass_yds,0,,,,,
player,201610200gnb,chi,CareKa00,pass_td,0,,,,,
player,201610200gnb,chi,CareKa00,pass_int,0,,,,,
player,201610200gnb,chi,CareKa00,pass_sacked,0,,,,,
player,201610200gnb,chi,CareKa00,pass_sacked_yds,0,,,,,
player,201610200gnb,chi,CareKa00,pass_long,0,,,,,
player,201610200gnb,chi,CareKa00,pass_rating,,,,,,
player,201610200gnb,chi,CareKa00,rush_att,10,,,,,
player,201610200gnb,chi,CareKa00,rush_yds,48,,,,,
player,201610200gnb,chi,CareKa00,rush_td,0,,,,,
player,201610200gnb,chi,CareKa00,rush_long,24,,,,,
player,201610200gnb,chi,CareKa00,targets,1,,,,,
player,201610200gnb,chi,CareKa00,rec,1,,,,,
player,201610200gnb,chi,CareKa00,rec_yds,9,,,,,
player,201610200gnb,chi,CareKa00,rec_td,0,,,,,
player,201610200gnb,chi,CareKa00,rec_long,9,,,,,
player,201610200gnb,chi,CareKa00,fumbles,0,,,,,
player,201610200gnb,chi,CareKa00,fumbles_lost,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_cmp,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_att,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_yds,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_td,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_int,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_sacked,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_sacked_yds,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_long,0,,,,,
player,201610200gnb,chi,HowaJo00,pass_rating,,,,,,
player,201610200gnb,chi,HowaJo00,rush_att,7,,,,,
player,201610200gnb,chi,HowaJo00,rush_yds,22,,,,,
player,201610200gnb,chi,HowaJo00,rush_td,0,,,,,
player,201610200gnb,chi,HowaJo00,rush_long,11,,,,,
player,201610200gnb,chi,HowaJo00,targets,1,,,,,
player,201610200gnb,chi,HowaJo00,rec,0,,,,,
player,201610200gnb,chi,HowaJo00,rec_yds,0,,,,,
player,201610200gnb,chi,HowaJo00,rec_td,0,,,,,
player,201610200gnb,chi,HowaJo00,rec_long,0,,,,,
player,201610200gnb,chi,HowaJo00,fumbles,0,,,,,
player,201610200gnb,chi,HowaJo00,fumbles_lost,0,,,,,
player,201610200gnb,chi,MillZa02,pass_cmp,0,,,,,
player,201610200gnb,chi,MillZa02,pass_att,0,,,,,
player,201610200gnb,chi,MillZa02,pass_yds,0,,,,,
player,201610200gnb,chi,MillZa02,pass_td,0,,,,,
player,201610200gnb,chi,MillZa02,pass_int,0,,,,,
player,201610200gnb,chi,MillZa02,pass_sacked,0,,,,,
player,201610200gnb,chi,MillZa02,pass_sacked_yds,0,,,,,
player,201610200gnb,chi,MillZa02,pass_long,0,,,,,
player,201610200gnb,chi,MillZa02,pass_rating,,,,,,
player,201610200gnb,chi,MillZa02,rush_att,0,,,,,
player,201610200gnb,chi,MillZa02,rush_yds,0,,,,,
player,201610200gnb,chi,MillZa02,rush_td,0,,,,,
player,201610200gnb,chi,MillZa02,rush_long,0,,,,,
player,201610200gnb,chi,MillZa02,targets,5,,,,,
player,201610200gnb,chi,MillZa02,rec,2,,,,,
player,201610200gnb,chi,MillZa02,rec_yds,40,,,,,
player,201610200gnb,chi,MillZa02,rec_td,0,,,,,
player,201610200gnb,chi,MillZa02,rec_long,26,,,,,
player,201610200gnb,chi,MillZa02,fumbles,0,,,,,
player,201610200gnb,chi,MillZa02,fumbles_lost,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_cmp,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_att,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_yds,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_td,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_int,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_sacked,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_long,0,,,,,
player,201610200gnb,chi,JeffAl00,pass_rating,,,,,,
player,201610200gnb,chi,JeffAl00,rush_att,0,,,,,
player,201610200gnb,chi,JeffAl00,rush_yds,0,,,,,
player,201610200gnb,chi,JeffAl00,rush_td,0,,,,,
player,201610200gnb,chi,JeffAl00,rush_long,0,,,,,
player,201610200gnb,chi,JeffAl00,targets,11,,,,,
player,201610200gnb,chi,JeffAl00,rec,3,,,,,
player,201610200gnb,chi,JeffAl00,rec_yds,33,,,,,
player,201610200gnb,chi,JeffAl00,rec_td,0,,,,,
player,201610200gnb,chi,JeffAl00,rec_long,11,,,,,
player,201610200gnb,chi,JeffAl00,fumbles,0,,,,,
player,201610200gnb,chi,JeffAl00,fumbles_lost,0,,,,,
player,201610200gnb,chi,BellJo02,pass_cmp,0,,,,,
player,201610200gnb,chi,BellJo02,pass_att,0,,,,,
player,201610200gnb,chi,BellJo02,pass_yds,0,,,,,
player,201610200gnb,chi,BellJo02,pass_td,0,,,,,
player,201610200gnb,chi,BellJo02,pass_int,0,,,,,
player,201610200gnb,chi,BellJo02,pass_sacked,0,,,,,
player,201610200gnb,chi,BellJo02,pass_sacked_yds,0,,,,,
player,201610200gnb,chi,BellJo02,pass_long,0,,,,,
player,201610200gnb,chi,BellJo02,pass_rating,,,,,,
player,201610200gnb,chi,BellJo02,rush_att,0,,,,,
player,201610200gnb,chi,BellJo02,rush_yds,0,,,,,
player,201610200gnb,chi,BellJo02,rush_td,0,,,,,
player,201610200gnb,chi,BellJo02,rush_long,0,,,,,
player,201610200gnb,chi,BellJo02,targets,4,,,,,
player,201610200gnb,chi,BellJo02,rec,2,,,,,
player,201610200gnb,chi,BellJo02,rec_yds,32,,,,,
player,201610200gnb,chi,BellJo02,rec_td,0,,,,,
player,201610200gnb,chi,BellJo02,rec_long,25,,,,,
player,201610200gnb,chi,BellJo02,fumbles,0,,,,,
player,201610200gnb,chi,BellJo02,fumbles_lost,0,,,,,
player,201610200gnb,chi,MereCa00,pass_cmp,0,,,,,
player,201610200gnb,chi,MereCa00,pass_att,0,,,,,
player,201610200gnb,chi,MereCa00,pass_yds,0,,,,,
player,201610200gnb,chi,MereCa00,pass_td,0,,,,,
player,201610200gnb,chi,MereCa00,pass_int,0,,,,,
player,201610200gnb,chi,MereCa00,pass_sacked,0,,,,,
player,201610200gnb,chi,MereCa00,pass_sacked_yds,0,,,,,
player,201610200gnb,chi,MereCa00,pass_long,0,,,,,
player,201610200gnb,chi,MereCa00,pass_rating,,,,,,
player,201610200gnb,chi,MereCa00,rush_att,0,,,,,
player,201610200gnb,chi,MereCa00,rush_yds,0,,,,,
player,201610200gnb,chi,MereCa00,rush_td,0,,,,,
player,201610200gnb,chi,MereCa00,rush_long,0,,,,,
player,201610200gnb,chi,MereCa00,targets,2,,,,,
player,201610200gnb,chi,MereCa00,rec,1,,,,,
player,201610200gnb,chi,MereCa00,rec_yds,12,,,,,
player,201610200gnb,chi,MereCa00,rec_td,0,,,,,
player,201610200gnb,chi,MereCa00,rec_long,12,,,,,
player,201610200gnb,chi,MereCa00,fumbles,0,,,,,
player,201610200gnb,chi,MereCa00,fumbles_lost,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_cmp,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_att,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_yds,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_td,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_int,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_sacked,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_sacked_yds,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_long,0,,,,,
player,201610200gnb,chi,ThomDe04,pass_rating,,,,,,
player,201610200gnb,chi,ThomDe04,rush_att,0,,,,,
player,201610200gnb,chi,ThomDe04,rush_yds,0,,,,,
player,201610200gnb,chi,ThomDe04,rush_td,0,,,,,
player,201610200gnb,chi,ThomDe04,rush_long,0,,,,,
player,201610200gnb,chi,ThomDe04,targets,2,,,,,
player,201610200gnb,chi,ThomDe04,rec,1,,,,,
player,201610200gnb,chi,ThomDe04,rec_yds,4,,,,,
player,201610200gnb,chi,ThomDe04,rec_td,0,,,,,
player,201610200gnb,chi,ThomDe04,rec_long,4,,,,,
player,201610200gnb,chi,ThomDe04,fumbles,0,,,,,
player,201610200gnb,chi,ThomDe04,fumbles_lost,0,,,,,
player,201610200gnb,gnb,RodgAa00,pass_cmp,39,,,,,
player,201610200gnb,gnb,RodgAa00,pass_att,56,,,,,
player,201610200gnb,gnb,RodgAa00,pass_yds,326,,,,,
player,201610200gnb,gnb,RodgAa00,pass_td,3,,,,,
player,201610200gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201610200gnb,gnb,RodgAa00,pass_sacked,2,,,,,
player,201610200gnb,gnb,RodgAa00,pass_sacked_yds,23,,,,,
player,201610200gnb,gnb,RodgAa00,pass_long,25,,,,,
player,201610200gnb,gnb,RodgAa00,pass_rating,102.2,,,,,
player,201610200gnb,gnb,RodgAa00,rush_att,2,,,,,
player,201610200gnb,gnb,RodgAa00,rush_yds,7,,,,,
player,201610200gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201610200gnb,gnb,RodgAa00,rush_long,8,,,,,
player,201610200gnb,gnb,RodgAa00,targets,0,,,,,
player,201610200gnb,gnb,RodgAa00,rec,0,,,,,
player,201610200gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201610200gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201610200gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201610200gnb,gnb,RodgAa00,fumbles,1,,,,,
player,201610200gnb,gnb,RodgAa00,fumbles_lost,1,,,,,
player,201610200gnb,gnb,MontTy01,pass_cmp,0,,,,,
player,201610200gnb,gnb,MontTy01,pass_att,0,,,,,
player,201610200gnb,gnb,MontTy01,pass_yds,0,,,,,
player,201610200gnb,gnb,MontTy01,pass_td,0,,,,,
player,201610200gnb,gnb,MontTy01,pass_int,0,,,,,
player,201610200gnb,gnb,MontTy01,pass_sacked,0,,,,,
player,201610200gnb,gnb,MontTy01,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,MontTy01,pass_long,0,,,,,
player,201610200gnb,gnb,MontTy01,pass_rating,,,,,,
player,201610200gnb,gnb,MontTy01,rush_att,9,,,,,
player,201610200gnb,gnb,MontTy01,rush_yds,60,,,,,
player,201610200gnb,gnb,MontTy01,rush_td,0,,,,,
player,201610200gnb,gnb,MontTy01,rush_long,30,,,,,
player,201610200gnb,gnb,MontTy01,targets,13,,,,,
player,201610200gnb,gnb,MontTy01,rec,10,,,,,
player,201610200gnb,gnb,MontTy01,rec_yds,66,,,,,
player,201610200gnb,gnb,MontTy01,rec_td,0,,,,,
player,201610200gnb,gnb,MontTy01,rec_long,13,,,,,
player,201610200gnb,gnb,MontTy01,fumbles,0,,,,,
player,201610200gnb,gnb,MontTy01,fumbles_lost,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201610200gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201610200gnb,gnb,CobbRa00,rush_att,5,,,,,
player,201610200gnb,gnb,CobbRa00,rush_yds,21,,,,,
player,201610200gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201610200gnb,gnb,CobbRa00,rush_long,14,,,,,
player,201610200gnb,gnb,CobbRa00,targets,15,,,,,
player,201610200gnb,gnb,CobbRa00,rec,11,,,,,
player,201610200gnb,gnb,CobbRa00,rec_yds,95,,,,,
player,201610200gnb,gnb,CobbRa00,rec_td,1,,,,,
player,201610200gnb,gnb,CobbRa00,rec_long,25,,,,,
player,201610200gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201610200gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_cmp,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_att,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_yds,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_td,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_int,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_sacked,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_long,0,,,,,
player,201610200gnb,gnb,RipkAa00,pass_rating,,,,,,
player,201610200gnb,gnb,RipkAa00,rush_att,3,,,,,
player,201610200gnb,gnb,RipkAa00,rush_yds,8,,,,,
player,201610200gnb,gnb,RipkAa00,rush_td,0,,,,,
player,201610200gnb,gnb,RipkAa00,rush_long,4,,,,,
player,201610200gnb,gnb,RipkAa00,targets,1,,,,,
player,201610200gnb,gnb,RipkAa00,rec,1,,,,,
player,201610200gnb,gnb,RipkAa00,rec_yds,8,,,,,
player,201610200gnb,gnb,RipkAa00,rec_td,0,,,,,
player,201610200gnb,gnb,RipkAa00,rec_long,8,,,,,
player,201610200gnb,gnb,RipkAa00,fumbles,0,,,,,
player,201610200gnb,gnb,RipkAa00,fumbles_lost,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_cmp,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_att,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_yds,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_td,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_int,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_sacked,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_long,0,,,,,
player,201610200gnb,gnb,JackDo01,pass_rating,,,,,,
player,201610200gnb,gnb,JackDo01,rush_att,2,,,,,
player,201610200gnb,gnb,JackDo01,rush_yds,6,,,,,
player,201610200gnb,gnb,JackDo01,rush_td,0,,,,,
player,201610200gnb,gnb,JackDo01,rush_long,5,,,,,
player,201610200gnb,gnb,JackDo01,targets,1,,,,,
player,201610200gnb,gnb,JackDo01,rec,0,,,,,
player,201610200gnb,gnb,JackDo01,rec_yds,0,,,,,
player,201610200gnb,gnb,JackDo01,rec_td,0,,,,,
player,201610200gnb,gnb,JackDo01,rec_long,0,,,,,
player,201610200gnb,gnb,JackDo01,fumbles,0,,,,,
player,201610200gnb,gnb,JackDo01,fumbles_lost,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_cmp,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_att,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_yds,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_td,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_int,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_sacked,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_long,0,,,,,
player,201610200gnb,gnb,DaviKn00,pass_rating,,,,,,
player,201610200gnb,gnb,DaviKn00,rush_att,2,,,,,
player,201610200gnb,gnb,DaviKn00,rush_yds,1,,,,,
player,201610200gnb,gnb,DaviKn00,rush_td,0,,,,,
player,201610200gnb,gnb,DaviKn00,rush_long,1,,,,,
player,201610200gnb,gnb,DaviKn00,targets,0,,,,,
player,201610200gnb,gnb,DaviKn00,rec,0,,,,,
player,201610200gnb,gnb,DaviKn00,rec_yds,0,,,,,
player,201610200gnb,gnb,DaviKn00,rec_td,0,,,,,
player,201610200gnb,gnb,DaviKn00,rec_long,0,,,,,
player,201610200gnb,gnb,DaviKn00,fumbles,0,,,,,
player,201610200gnb,gnb,DaviKn00,fumbles_lost,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_cmp,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_att,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_yds,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_td,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_int,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_sacked,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_long,0,,,,,
player,201610200gnb,gnb,AdamDa01,pass_rating,,,,,,
player,201610200gnb,gnb,AdamDa01,rush_att,0,,,,,
player,201610200gnb,gnb,AdamDa01,rush_yds,0,,,,,
player,201610200gnb,gnb,AdamDa01,rush_td,0,,,,,
player,201610200gnb,gnb,AdamDa01,rush_long,0,,,,,
player,201610200gnb,gnb,AdamDa01,targets,16,,,,,
player,201610200gnb,gnb,AdamDa01,rec,13,,,,,
player,201610200gnb,gnb,AdamDa01,rec_yds,132,,,,,
player,201610200gnb,gnb,AdamDa01,rec_td,2,,,,,
player,201610200gnb,gnb,AdamDa01,rec_long,24,,,,,
player,201610200gnb,gnb,AdamDa01,fumbles,0,,,,,
player,201610200gnb,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201610200gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201610200gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201610200gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201610200gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201610200gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201610200gnb,gnb,NelsJo00,targets,4,,,,,
player,201610200gnb,gnb,NelsJo00,rec,1,,,,,
player,201610200gnb,gnb,NelsJo00,rec_yds,9,,,,,
player,201610200gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201610200gnb,gnb,NelsJo00,rec_long,9,,,,,
player,201610200gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201610200gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_cmp,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_att,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_yds,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_td,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_int,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_sacked,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_long,0,,,,,
player,201610200gnb,gnb,JaniJe00,pass_rating,,,,,,
player,201610200gnb,gnb,JaniJe00,rush_att,0,,,,,
player,201610200gnb,gnb,JaniJe00,rush_yds,0,,,,,
player,201610200gnb,gnb,JaniJe00,rush_td,0,,,,,
player,201610200gnb,gnb,JaniJe00,rush_long,0,,,,,
player,201610200gnb,gnb,JaniJe00,targets,5,,,,,
player,201610200gnb,gnb,JaniJe00,rec,2,,,,,
player,201610200gnb,gnb,JaniJe00,rec_yds,9,,,,,
player,201610200gnb,gnb,JaniJe00,rec_td,0,,,,,
player,201610200gnb,gnb,JaniJe00,rec_long,7,,,,,
player,201610200gnb,gnb,JaniJe00,fumbles,0,,,,,
player,201610200gnb,gnb,JaniJe00,fumbles_lost,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_cmp,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_att,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_yds,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_td,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_int,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_sacked,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_long,0,,,,,
player,201610200gnb,gnb,RodgRi00,pass_rating,,,,,,
player,201610200gnb,gnb,RodgRi00,rush_att,0,,,,,
player,201610200gnb,gnb,RodgRi00,rush_yds,0,,,,,
player,201610200gnb,gnb,RodgRi00,rush_td,0,,,,,
player,201610200gnb,gnb,RodgRi00,rush_long,0,,,,,
player,201610200gnb,gnb,RodgRi00,targets,1,,,,,
player,201610200gnb,gnb,RodgRi00,rec,1,,,,,
player,201610200gnb,gnb,RodgRi00,rec_yds,7,,,,,
player,201610200gnb,gnb,RodgRi00,rec_td,0,,,,,
player,201610200gnb,gnb,RodgRi00,rec_long,7,,,,,
player,201610200gnb,gnb,RodgRi00,fumbles,0,,,,,
player,201610200gnb,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201610200gnb,chi,FloyLe00,def_int,0,,,,,
player,201610200gnb,chi,FloyLe00,def_int_yds,0,,,,,
player,201610200gnb,chi,FloyLe00,def_int_td,0,,,,,
player,201610200gnb,chi,FloyLe00,def_int_long,0,,,,,
player,201610200gnb,chi,FloyLe00,pass_defended,0,,,,,
player,201610200gnb,chi,FloyLe00,sacks,2.0,,,,,
player,201610200gnb,chi,FloyLe00,tackles_combined,3,,,,,
player,201610200gnb,chi,FloyLe00,tackles_solo,2,,,,,
player,201610200gnb,chi,FloyLe00,tackles_assists,1,,,,,
player,201610200gnb,chi,FloyLe00,tackles_loss,1,,,,,
player,201610200gnb,chi,FloyLe00,qb_hits,3,,,,,
player,201610200gnb,chi,FloyLe00,fumbles_rec,1,,,,,
player,201610200gnb,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201610200gnb,chi,FloyLe00,fumbles_rec_td,1,,,,,
player,201610200gnb,chi,FloyLe00,fumbles_forced,1,,,,,
player,201610200gnb,chi,FreeJe00,def_int,0,,,,,
player,201610200gnb,chi,FreeJe00,def_int_yds,0,,,,,
player,201610200gnb,chi,FreeJe00,def_int_td,0,,,,,
player,201610200gnb,chi,FreeJe00,def_int_long,0,,,,,
player,201610200gnb,chi,FreeJe00,pass_defended,0,,,,,
player,201610200gnb,chi,FreeJe00,sacks,0.0,,,,,
player,201610200gnb,chi,FreeJe00,tackles_combined,13,,,,,
player,201610200gnb,chi,FreeJe00,tackles_solo,10,,,,,
player,201610200gnb,chi,FreeJe00,tackles_assists,3,,,,,
player,201610200gnb,chi,FreeJe00,tackles_loss,0,,,,,
player,201610200gnb,chi,FreeJe00,qb_hits,1,,,,,
player,201610200gnb,chi,FreeJe00,fumbles_rec,0,,,,,
player,201610200gnb,chi,FreeJe00,fumbles_rec_yds,0,,,,,
player,201610200gnb,chi,FreeJe00,fumbles_rec_td,0,,,,,
player,201610200gnb,chi,FreeJe00,fumbles_forced,0,,,,,
player,201610200gnb,chi,JoneHa02,def_int,0,,,,,
