game,2016,4,20161002,201610020atl,car,"Carolina Panthers",33,atl,"Atlanta Falcons",48
player,201610020atl,car,BrowPh00,rec_td,1,,,,,
player,201610020atl,car,BrowPh00,rec_long,16,,,,,
player,201610020atl,car,BrowPh00,fumbles,0,,,,,
player,201610020atl,car,BrowPh00,fumbles_lost,0,,,,,
player,201610020atl,car,BenjKe00,pass_cmp,0,,,,,
player,201610020atl,car,BenjKe00,pass_att,0,,,,,
player,201610020atl,car,BenjKe00,pass_yds,0,,,,,
player,201610020atl,car,BenjKe00,pass_td,0,,,,,
player,201610020atl,car,BenjKe00,pass_int,0,,,,,
player,201610020atl,car,BenjKe00,pass_sacked,0,,,,,
player,201610020atl,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201610020atl,car,BenjKe00,pass_long,0,,,,,
player,201610020atl,car,BenjKe00,pass_rating,,,,,,
player,201610020atl,car,BenjKe00,rush_att,0,,,,,
player,201610020atl,car,BenjKe00,rush_yds,0,,,,,
player,201610020atl,car,BenjKe00,rush_td,0,,,,,
player,201610020atl,car,BenjKe00,rush_long,0,,,,,
player,201610020atl,car,BenjKe00,targets,7,,,,,
player,201610020atl,car,BenjKe00,rec,3,,,,,
player,201610020atl,car,BenjKe00,rec_yds,39,,,,,
player,201610020atl,car,BenjKe00,rec_td,1,,,,,
player,201610020atl,car,BenjKe00,rec_long,21,,,,,
player,201610020atl,car,BenjKe00,fumbles,0,,,,,
player,201610020atl,car,BenjKe00,fumbles_lost,0,,,,,
player,201610020atl,car,DickEd00,pass_cmp,0,,,,,
player,201610020atl,car,DickEd00,pass_att,0,,,,,
player,201610020atl,car,DickEd00,pass_yds,0,,,,,
player,201610020atl,car,DickEd00,pass_td,0,,,,,
player,201610020atl,car,DickEd00,pass_int,0,,,,,
player,201610020atl,car,DickEd00,pass_sacked,0,,,,,
player,201610020atl,car,DickEd00,pass_sacked_yds,0,,,,,
player,201610020atl,car,DickEd00,pass_long,0,,,,,
player,201610020atl,car,DickEd00,pass_rating,,,,,,
player,201610020atl,car,DickEd00,rush_att,0,,,,,
player,201610020atl,car,DickEd00,rush_yds,0,,,,,
player,201610020atl,car,DickEd00,rush_td,0,,,,,
player,201610020atl,car,DickEd00,rush_long,0,,,,,
player,201610020atl,car,DickEd00,targets,2,,,,,
player,201610020atl,car,DickEd00,rec,2,,,,,
player,201610020atl,car,DickEd00,rec_yds,17,,,,,
player,201610020atl,car,DickEd00,rec_td,0,,,,,
player,201610020atl,car,DickEd00,rec_long,9,,,,,
player,201610020atl,car,DickEd00,fumbles,0,,,,,
player,201610020atl,car,DickEd00,fumbles_lost,0,,,,,
player,201610020atl,car,GinnTe00,pass_cmp,0,,,,,
player,201610020atl,car,GinnTe00,pass_att,0,,,,,
player,201610020atl,car,GinnTe00,pass_yds,0,,,,,
player,201610020atl,car,GinnTe00,pass_td,0,,,,,
player,201610020atl,car,GinnTe00,pass_int,0,,,,,
player,201610020atl,car,GinnTe00,pass_sacked,0,,,,,
player,201610020atl,car,GinnTe00,pass_sacked_yds,0,,,,,
player,201610020atl,car,GinnTe00,pass_long,0,,,,,
player,201610020atl,car,GinnTe00,pass_rating,,,,,,
player,201610020atl,car,GinnTe00,rush_att,0,,,,,
player,201610020atl,car,GinnTe00,rush_yds,0,,,,,
player,201610020atl,car,GinnTe00,rush_td,0,,,,,
player,201610020atl,car,GinnTe00,rush_long,0,,,,,
player,201610020atl,car,GinnTe00,targets,5,,,,,
player,201610020atl,car,GinnTe00,rec,2,,,,,
player,201610020atl,car,GinnTe00,rec_yds,14,,,,,
player,201610020atl,car,GinnTe00,rec_td,0,,,,,
player,201610020atl,car,GinnTe00,rec_long,8,,,,,
player,201610020atl,car,GinnTe00,fumbles,0,,,,,
player,201610020atl,car,GinnTe00,fumbles_lost,0,,,,,
player,201610020atl,car,WebbJo00,pass_cmp,0,,,,,
player,201610020atl,car,WebbJo00,pass_att,0,,,,,
player,201610020atl,car,WebbJo00,pass_yds,0,,,,,
player,201610020atl,car,WebbJo00,pass_td,0,,,,,
player,201610020atl,car,WebbJo00,pass_int,0,,,,,
player,201610020atl,car,WebbJo00,pass_sacked,0,,,,,
player,201610020atl,car,WebbJo00,pass_sacked_yds,0,,,,,
player,201610020atl,car,WebbJo00,pass_long,0,,,,,
player,201610020atl,car,WebbJo00,pass_rating,,,,,,
player,201610020atl,car,WebbJo00,rush_att,0,,,,,
player,201610020atl,car,WebbJo00,rush_yds,0,,,,,
player,201610020atl,car,WebbJo00,rush_td,0,,,,,
player,201610020atl,car,WebbJo00,rush_long,0,,,,,
player,201610020atl,car,WebbJo00,targets,1,,,,,
player,201610020atl,car,WebbJo00,rec,1,,,,,
player,201610020atl,car,WebbJo00,rec_yds,3,,,,,
player,201610020atl,car,WebbJo00,rec_td,0,,,,,
player,201610020atl,car,WebbJo00,rec_long,3,,,,,
player,201610020atl,car,WebbJo00,fumbles,0,,,,,
player,201610020atl,car,WebbJo00,fumbles_lost,0,,,,,
player,201610020atl,atl,RyanMa00,pass_cmp,28,,,,,
player,201610020atl,atl,RyanMa00,pass_att,37,,,,,
player,201610020atl,atl,RyanMa00,pass_yds,503,,,,,
player,201610020atl,atl,RyanMa00,pass_td,4,,,,,
player,201610020atl,atl,RyanMa00,pass_int,1,,,,,
player,201610020atl,atl,RyanMa00,pass_sacked,3,,,,,
player,201610020atl,atl,RyanMa00,pass_sacked_yds,22,,,,,
player,201610020atl,atl,RyanMa00,pass_long,75,,,,,
player,201610020atl,atl,RyanMa00,pass_rating,142.0,,,,,
player,201610020atl,atl,RyanMa00,rush_att,4,,,,,
player,201610020atl,atl,RyanMa00,rush_yds,14,,,,,
player,201610020atl,atl,RyanMa00,rush_td,0,,,,,
player,201610020atl,atl,RyanMa00,rush_long,15,,,,,
player,201610020atl,atl,RyanMa00,targets,0,,,,,
player,201610020atl,atl,RyanMa00,rec,0,,,,,
player,201610020atl,atl,RyanMa00,rec_yds,0,,,,,
player,201610020atl,atl,RyanMa00,rec_td,0,,,,,
player,201610020atl,atl,RyanMa00,rec_long,0,,,,,
player,201610020atl,atl,RyanMa00,fumbles,0,,,,,
player,201610020atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201610020atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201610020atl,atl,FreeDe00,pass_att,0,,,,,
player,201610020atl,atl,FreeDe00,pass_yds,0,,,,,
player,201610020atl,atl,FreeDe00,pass_td,0,,,,,
player,201610020atl,atl,FreeDe00,pass_int,0,,,,,
player,201610020atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201610020atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201610020atl,atl,FreeDe00,pass_long,0,,,,,
player,201610020atl,atl,FreeDe00,pass_rating,,,,,,
player,201610020atl,atl,FreeDe00,rush_att,13,,,,,
player,201610020atl,atl,FreeDe00,rush_yds,57,,,,,
player,201610020atl,atl,FreeDe00,rush_td,1,,,,,
player,201610020atl,atl,FreeDe00,rush_long,19,,,,,
player,201610020atl,atl,FreeDe00,targets,3,,,,,
player,201610020atl,atl,FreeDe00,rec,2,,,,,
player,201610020atl,atl,FreeDe00,rec_yds,7,,,,,
player,201610020atl,atl,FreeDe00,rec_td,0,,,,,
player,201610020atl,atl,FreeDe00,rec_long,6,,,,,
player,201610020atl,atl,FreeDe00,fumbles,0,,,,,
player,201610020atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201610020atl,atl,ColeTe01,pass_cmp,0,,,,,
player,201610020atl,atl,ColeTe01,pass_att,0,,,,,
player,201610020atl,atl,ColeTe01,pass_yds,0,,,,,
player,201610020atl,atl,ColeTe01,pass_td,0,,,,,
player,201610020atl,atl,ColeTe01,pass_int,0,,,,,
player,201610020atl,atl,ColeTe01,pass_sacked,0,,,,,
player,201610020atl,atl,ColeTe01,pass_sacked_yds,0,,,,,
player,201610020atl,atl,ColeTe01,pass_long,0,,,,,
player,201610020atl,atl,ColeTe01,pass_rating,,,,,,
player,201610020atl,atl,ColeTe01,rush_att,8,,,,,
player,201610020atl,atl,ColeTe01,rush_yds,19,,,,,
player,201610020atl,atl,ColeTe01,rush_td,0,,,,,
player,201610020atl,atl,ColeTe01,rush_long,7,,,,,
player,201610020atl,atl,ColeTe01,targets,4,,,,,
player,201610020atl,atl,ColeTe01,rec,3,,,,,
player,201610020atl,atl,ColeTe01,rec_yds,14,,,,,
player,201610020atl,atl,ColeTe01,rec_td,0,,,,,
player,201610020atl,atl,ColeTe01,rec_long,11,,,,,
player,201610020atl,atl,ColeTe01,fumbles,0,,,,,
player,201610020atl,atl,ColeTe01,fumbles_lost,0,,,,,
player,201610020atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201610020atl,atl,JoneJu02,pass_att,0,,,,,
player,201610020atl,atl,JoneJu02,pass_yds,0,,,,,
player,201610020atl,atl,JoneJu02,pass_td,0,,,,,
player,201610020atl,atl,JoneJu02,pass_int,0,,,,,
player,201610020atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201610020atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201610020atl,atl,JoneJu02,pass_long,0,,,,,
player,201610020atl,atl,JoneJu02,pass_rating,,,,,,
player,201610020atl,atl,JoneJu02,rush_att,0,,,,,
player,201610020atl,atl,JoneJu02,rush_yds,0,,,,,
player,201610020atl,atl,JoneJu02,rush_td,0,,,,,
player,201610020atl,atl,JoneJu02,rush_long,0,,,,,
player,201610020atl,atl,JoneJu02,targets,15,,,,,
player,201610020atl,atl,JoneJu02,rec,12,,,,,
player,201610020atl,atl,JoneJu02,rec_yds,300,,,,,
player,201610020atl,atl,JoneJu02,rec_td,1,,,,,
player,201610020atl,atl,JoneJu02,rec_long,75,,,,,
player,201610020atl,atl,JoneJu02,fumbles,0,,,,,
player,201610020atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201610020atl,atl,GabrTa00,pass_cmp,0,,,,,
player,201610020atl,atl,GabrTa00,pass_att,0,,,,,
player,201610020atl,atl,GabrTa00,pass_yds,0,,,,,
player,201610020atl,atl,GabrTa00,pass_td,0,,,,,
player,201610020atl,atl,GabrTa00,pass_int,0,,,,,
player,201610020atl,atl,GabrTa00,pass_sacked,0,,,,,
player,201610020atl,atl,GabrTa00,pass_sacked_yds,0,,,,,
player,201610020atl,atl,GabrTa00,pass_long,0,,,,,
player,201610020atl,atl,GabrTa00,pass_rating,,,,,,
player,201610020atl,atl,GabrTa00,rush_att,0,,,,,
player,201610020atl,atl,GabrTa00,rush_yds,0,,,,,
player,201610020atl,atl,GabrTa00,rush_td,0,,,,,
player,201610020atl,atl,GabrTa00,rush_long,0,,,,,
player,201610020atl,atl,GabrTa00,targets,3,,,,,
player,201610020atl,atl,GabrTa00,rec,3,,,,,
player,201610020atl,atl,GabrTa00,rec_yds,49,,,,,
player,201610020atl,atl,GabrTa00,rec_td,0,,,,,
player,201610020atl,atl,GabrTa00,rec_long,19,,,,,
player,201610020atl,atl,GabrTa00,fumbles,0,,,,,
player,201610020atl,atl,GabrTa00,fumbles_lost,0,,,,,
player,201610020atl,atl,RobiAl00,pass_cmp,0,,,,,
player,201610020atl,atl,RobiAl00,pass_att,0,,,,,
player,201610020atl,atl,RobiAl00,pass_yds,0,,,,,
player,201610020atl,atl,RobiAl00,pass_td,0,,,,,
player,201610020atl,atl,RobiAl00,pass_int,0,,,,,
player,201610020atl,atl,RobiAl00,pass_sacked,0,,,,,
player,201610020atl,atl,RobiAl00,pass_sacked_yds,0,,,,,
player,201610020atl,atl,RobiAl00,pass_long,0,,,,,
player,201610020atl,atl,RobiAl00,pass_rating,,,,,,
player,201610020atl,atl,RobiAl00,rush_att,0,,,,,
player,201610020atl,atl,RobiAl00,rush_yds,0,,,,,
player,201610020atl,atl,RobiAl00,rush_td,0,,,,,
player,201610020atl,atl,RobiAl00,rush_long,0,,,,,
player,201610020atl,atl,RobiAl00,targets,3,,,,,
player,201610020atl,atl,RobiAl00,rec,2,,,,,
player,201610020atl,atl,RobiAl00,rec_yds,48,,,,,
player,201610020atl,atl,RobiAl00,rec_td,1,,,,,
player,201610020atl,atl,RobiAl00,rec_long,35,,,,,
player,201610020atl,atl,RobiAl00,fumbles,0,,,,,
player,201610020atl,atl,RobiAl00,fumbles_lost,0,,,,,
player,201610020atl,atl,HoopAu00,pass_cmp,0,,,,,
player,201610020atl,atl,HoopAu00,pass_att,0,,,,,
player,201610020atl,atl,HoopAu00,pass_yds,0,,,,,
player,201610020atl,atl,HoopAu00,pass_td,0,,,,,
player,201610020atl,atl,HoopAu00,pass_int,0,,,,,
player,201610020atl,atl,HoopAu00,pass_sacked,0,,,,,
player,201610020atl,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201610020atl,atl,HoopAu00,pass_long,0,,,,,
player,201610020atl,atl,HoopAu00,pass_rating,,,,,,
player,201610020atl,atl,HoopAu00,rush_att,0,,,,,
player,201610020atl,atl,HoopAu00,rush_yds,0,,,,,
player,201610020atl,atl,HoopAu00,rush_td,0,,,,,
player,201610020atl,atl,HoopAu00,rush_long,0,,,,,
player,201610020atl,atl,HoopAu00,targets,1,,,,,
player,201610020atl,atl,HoopAu00,rec,1,,,,,
player,201610020atl,atl,HoopAu00,rec_yds,42,,,,,
player,201610020atl,atl,HoopAu00,rec_td,1,,,,,
player,201610020atl,atl,HoopAu00,rec_long,42,,,,,
player,201610020atl,atl,HoopAu00,fumbles,0,,,,,
player,201610020atl,atl,HoopAu00,fumbles_lost,0,,,,,
player,201610020atl,atl,SanuMo00,pass_cmp,0,,,,,
player,201610020atl,atl,SanuMo00,pass_att,0,,,,,
player,201610020atl,atl,SanuMo00,pass_yds,0,,,,,
player,201610020atl,atl,SanuMo00,pass_td,0,,,,,
player,201610020atl,atl,SanuMo00,pass_int,0,,,,,
player,201610020atl,atl,SanuMo00,pass_sacked,0,,,,,
player,201610020atl,atl,SanuMo00,pass_sacked_yds,0,,,,,
player,201610020atl,atl,SanuMo00,pass_long,0,,,,,
player,201610020atl,atl,SanuMo00,pass_rating,,,,,,
player,201610020atl,atl,SanuMo00,rush_att,0,,,,,
player,201610020atl,atl,SanuMo00,rush_yds,0,,,,,
player,201610020atl,atl,SanuMo00,rush_td,0,,,,,
player,201610020atl,atl,SanuMo00,rush_long,0,,,,,
player,201610020atl,atl,SanuMo00,targets,3,,,,,
player,201610020atl,atl,SanuMo00,rec,2,,,,,
player,201610020atl,atl,SanuMo00,rec_yds,22,,,,,
player,201610020atl,atl,SanuMo00,rec_td,0,,,,,
player,201610020atl,atl,SanuMo00,rec_long,18,,,,,
player,201610020atl,atl,SanuMo00,fumbles,0,,,,,
player,201610020atl,atl,SanuMo00,fumbles_lost,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_cmp,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_att,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_yds,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_td,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_int,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_sacked,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_long,0,,,,,
player,201610020atl,atl,DiMaPa00,pass_rating,,,,,,
player,201610020atl,atl,DiMaPa00,rush_att,0,,,,,
player,201610020atl,atl,DiMaPa00,rush_yds,0,,,,,
player,201610020atl,atl,DiMaPa00,rush_td,0,,,,,
player,201610020atl,atl,DiMaPa00,rush_long,0,,,,,
player,201610020atl,atl,DiMaPa00,targets,2,,,,,
player,201610020atl,atl,DiMaPa00,rec,1,,,,,
player,201610020atl,atl,DiMaPa00,rec_yds,18,,,,,
player,201610020atl,atl,DiMaPa00,rec_td,0,,,,,
player,201610020atl,atl,DiMaPa00,rec_long,18,,,,,
player,201610020atl,atl,DiMaPa00,fumbles,0,,,,,
player,201610020atl,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201610020atl,atl,TammJa00,pass_cmp,0,,,,,
player,201610020atl,atl,TammJa00,pass_att,0,,,,,
player,201610020atl,atl,TammJa00,pass_yds,0,,,,,
player,201610020atl,atl,TammJa00,pass_td,0,,,,,
player,201610020atl,atl,TammJa00,pass_int,0,,,,,
player,201610020atl,atl,TammJa00,pass_sacked,0,,,,,
player,201610020atl,atl,TammJa00,pass_sacked_yds,0,,,,,
player,201610020atl,atl,TammJa00,pass_long,0,,,,,
player,201610020atl,atl,TammJa00,pass_rating,,,,,,
player,201610020atl,atl,TammJa00,rush_att,0,,,,,
player,201610020atl,atl,TammJa00,rush_yds,0,,,,,
player,201610020atl,atl,TammJa00,rush_td,0,,,,,
player,201610020atl,atl,TammJa00,rush_long,0,,,,,
player,201610020atl,atl,TammJa00,targets,2,,,,,
player,201610020atl,atl,TammJa00,rec,2,,,,,
player,201610020atl,atl,TammJa00,rec_yds,3,,,,,
player,201610020atl,atl,TammJa00,rec_td,1,,,,,
player,201610020atl,atl,TammJa00,rec_long,4,,,,,
player,201610020atl,atl,TammJa00,fumbles,0,,,,,
