game,2019,16,20191222,201912220sdg,rai,"Oakland Raiders",24,sdg,"Los Angeles Chargers",17
player,201912220sdg,rai,MullTr00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,MullTr00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,MullTr00,fumbles_forced,0,,,,,
player,201912220sdg,rai,LawsNe00,def_int,0,,,,,
player,201912220sdg,rai,LawsNe00,def_int_yds,0,,,,,
player,201912220sdg,rai,LawsNe00,def_int_td,0,,,,,
player,201912220sdg,rai,LawsNe00,def_int_long,0,,,,,
player,201912220sdg,rai,LawsNe00,pass_defended,4,,,,,
player,201912220sdg,rai,LawsNe00,sacks,0.0,,,,,
player,201912220sdg,rai,LawsNe00,tackles_combined,3,,,,,
player,201912220sdg,rai,LawsNe00,tackles_solo,3,,,,,
player,201912220sdg,rai,LawsNe00,tackles_assists,0,,,,,
player,201912220sdg,rai,LawsNe00,tackles_loss,0,,,,,
player,201912220sdg,rai,LawsNe00,qb_hits,0,,,,,
player,201912220sdg,rai,LawsNe00,fumbles_rec,0,,,,,
player,201912220sdg,rai,LawsNe00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,LawsNe00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,LawsNe00,fumbles_forced,0,,,,,
player,201912220sdg,rai,CrosMa00,def_int,0,,,,,
player,201912220sdg,rai,CrosMa00,def_int_yds,0,,,,,
player,201912220sdg,rai,CrosMa00,def_int_td,0,,,,,
player,201912220sdg,rai,CrosMa00,def_int_long,0,,,,,
player,201912220sdg,rai,CrosMa00,pass_defended,0,,,,,
player,201912220sdg,rai,CrosMa00,sacks,0.0,,,,,
player,201912220sdg,rai,CrosMa00,tackles_combined,2,,,,,
player,201912220sdg,rai,CrosMa00,tackles_solo,2,,,,,
player,201912220sdg,rai,CrosMa00,tackles_assists,0,,,,,
player,201912220sdg,rai,CrosMa00,tackles_loss,1,,,,,
player,201912220sdg,rai,CrosMa00,qb_hits,0,,,,,
player,201912220sdg,rai,CrosMa00,fumbles_rec,0,,,,,
player,201912220sdg,rai,CrosMa00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,CrosMa00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,CrosMa00,fumbles_forced,0,,,,,
player,201912220sdg,rai,JoynLa00,def_int,0,,,,,
player,201912220sdg,rai,JoynLa00,def_int_yds,0,,,,,
player,201912220sdg,rai,JoynLa00,def_int_td,0,,,,,
player,201912220sdg,rai,JoynLa00,def_int_long,0,,,,,
player,201912220sdg,rai,JoynLa00,pass_defended,0,,,,,
player,201912220sdg,rai,JoynLa00,sacks,0.0,,,,,
player,201912220sdg,rai,JoynLa00,tackles_combined,2,,,,,
player,201912220sdg,rai,JoynLa00,tackles_solo,2,,,,,
player,201912220sdg,rai,JoynLa00,tackles_assists,0,,,,,
player,201912220sdg,rai,JoynLa00,tackles_loss,0,,,,,
player,201912220sdg,rai,JoynLa00,qb_hits,0,,,,,
player,201912220sdg,rai,JoynLa00,fumbles_rec,0,,,,,
player,201912220sdg,rai,JoynLa00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,JoynLa00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,JoynLa00,fumbles_forced,0,,,,,
player,201912220sdg,rai,MaurJo00,def_int,0,,,,,
player,201912220sdg,rai,MaurJo00,def_int_yds,0,,,,,
player,201912220sdg,rai,MaurJo00,def_int_td,0,,,,,
player,201912220sdg,rai,MaurJo00,def_int_long,0,,,,,
player,201912220sdg,rai,MaurJo00,pass_defended,0,,,,,
player,201912220sdg,rai,MaurJo00,sacks,0.0,,,,,
player,201912220sdg,rai,MaurJo00,tackles_combined,2,,,,,
player,201912220sdg,rai,MaurJo00,tackles_solo,1,,,,,
player,201912220sdg,rai,MaurJo00,tackles_assists,1,,,,,
player,201912220sdg,rai,MaurJo00,tackles_loss,1,,,,,
player,201912220sdg,rai,MaurJo00,qb_hits,0,,,,,
player,201912220sdg,rai,MaurJo00,fumbles_rec,0,,,,,
player,201912220sdg,rai,MaurJo00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,MaurJo00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,MaurJo00,fumbles_forced,0,,,,,
player,201912220sdg,rai,MorrNi00,def_int,0,,,,,
player,201912220sdg,rai,MorrNi00,def_int_yds,0,,,,,
player,201912220sdg,rai,MorrNi00,def_int_td,0,,,,,
player,201912220sdg,rai,MorrNi00,def_int_long,0,,,,,
player,201912220sdg,rai,MorrNi00,pass_defended,0,,,,,
player,201912220sdg,rai,MorrNi00,sacks,0.0,,,,,
player,201912220sdg,rai,MorrNi00,tackles_combined,2,,,,,
player,201912220sdg,rai,MorrNi00,tackles_solo,2,,,,,
player,201912220sdg,rai,MorrNi00,tackles_assists,0,,,,,
player,201912220sdg,rai,MorrNi00,tackles_loss,0,,,,,
player,201912220sdg,rai,MorrNi00,qb_hits,0,,,,,
player,201912220sdg,rai,MorrNi00,fumbles_rec,0,,,,,
player,201912220sdg,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,MorrNi00,fumbles_forced,0,,,,,
player,201912220sdg,rai,HarrEr00,def_int,0,,,,,
player,201912220sdg,rai,HarrEr00,def_int_yds,0,,,,,
player,201912220sdg,rai,HarrEr00,def_int_td,0,,,,,
player,201912220sdg,rai,HarrEr00,def_int_long,0,,,,,
player,201912220sdg,rai,HarrEr00,pass_defended,0,,,,,
player,201912220sdg,rai,HarrEr00,sacks,0.0,,,,,
player,201912220sdg,rai,HarrEr00,tackles_combined,1,,,,,
player,201912220sdg,rai,HarrEr00,tackles_solo,1,,,,,
player,201912220sdg,rai,HarrEr00,tackles_assists,0,,,,,
player,201912220sdg,rai,HarrEr00,tackles_loss,0,,,,,
player,201912220sdg,rai,HarrEr00,qb_hits,0,,,,,
player,201912220sdg,rai,HarrEr00,fumbles_rec,0,,,,,
player,201912220sdg,rai,HarrEr00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,HarrEr00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,HarrEr00,fumbles_forced,0,,,,,
player,201912220sdg,rai,JordDi00,def_int,0,,,,,
player,201912220sdg,rai,JordDi00,def_int_yds,0,,,,,
player,201912220sdg,rai,JordDi00,def_int_td,0,,,,,
player,201912220sdg,rai,JordDi00,def_int_long,0,,,,,
player,201912220sdg,rai,JordDi00,pass_defended,0,,,,,
player,201912220sdg,rai,JordDi00,sacks,0.0,,,,,
player,201912220sdg,rai,JordDi00,tackles_combined,1,,,,,
player,201912220sdg,rai,JordDi00,tackles_solo,1,,,,,
player,201912220sdg,rai,JordDi00,tackles_assists,0,,,,,
player,201912220sdg,rai,JordDi00,tackles_loss,0,,,,,
player,201912220sdg,rai,JordDi00,qb_hits,0,,,,,
player,201912220sdg,rai,JordDi00,fumbles_rec,0,,,,,
player,201912220sdg,rai,JordDi00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,JordDi00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,JordDi00,fumbles_forced,0,,,,,
player,201912220sdg,rai,NixoKe00,def_int,0,,,,,
player,201912220sdg,rai,NixoKe00,def_int_yds,0,,,,,
player,201912220sdg,rai,NixoKe00,def_int_td,0,,,,,
player,201912220sdg,rai,NixoKe00,def_int_long,0,,,,,
player,201912220sdg,rai,NixoKe00,pass_defended,0,,,,,
player,201912220sdg,rai,NixoKe00,sacks,0.0,,,,,
player,201912220sdg,rai,NixoKe00,tackles_combined,1,,,,,
player,201912220sdg,rai,NixoKe00,tackles_solo,1,,,,,
player,201912220sdg,rai,NixoKe00,tackles_assists,0,,,,,
player,201912220sdg,rai,NixoKe00,tackles_loss,0,,,,,
player,201912220sdg,rai,NixoKe00,qb_hits,0,,,,,
player,201912220sdg,rai,NixoKe00,fumbles_rec,0,,,,,
player,201912220sdg,rai,NixoKe00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,NixoKe00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,NixoKe00,fumbles_forced,0,,,,,
player,201912220sdg,rai,RileCu00,def_int,0,,,,,
player,201912220sdg,rai,RileCu00,def_int_yds,0,,,,,
player,201912220sdg,rai,RileCu00,def_int_td,0,,,,,
player,201912220sdg,rai,RileCu00,def_int_long,0,,,,,
player,201912220sdg,rai,RileCu00,pass_defended,0,,,,,
player,201912220sdg,rai,RileCu00,sacks,0.0,,,,,
player,201912220sdg,rai,RileCu00,tackles_combined,1,,,,,
player,201912220sdg,rai,RileCu00,tackles_solo,1,,,,,
player,201912220sdg,rai,RileCu00,tackles_assists,0,,,,,
player,201912220sdg,rai,RileCu00,tackles_loss,0,,,,,
player,201912220sdg,rai,RileCu00,qb_hits,0,,,,,
player,201912220sdg,rai,RileCu00,fumbles_rec,0,,,,,
player,201912220sdg,rai,RileCu00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,RileCu00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,RileCu00,fumbles_forced,0,,,,,
player,201912220sdg,rai,WilbKy00,def_int,0,,,,,
player,201912220sdg,rai,WilbKy00,def_int_yds,0,,,,,
player,201912220sdg,rai,WilbKy00,def_int_td,0,,,,,
player,201912220sdg,rai,WilbKy00,def_int_long,0,,,,,
player,201912220sdg,rai,WilbKy00,pass_defended,0,,,,,
player,201912220sdg,rai,WilbKy00,sacks,0.0,,,,,
player,201912220sdg,rai,WilbKy00,tackles_combined,1,,,,,
player,201912220sdg,rai,WilbKy00,tackles_solo,1,,,,,
player,201912220sdg,rai,WilbKy00,tackles_assists,0,,,,,
player,201912220sdg,rai,WilbKy00,tackles_loss,0,,,,,
player,201912220sdg,rai,WilbKy00,qb_hits,0,,,,,
player,201912220sdg,rai,WilbKy00,fumbles_rec,0,,,,,
player,201912220sdg,rai,WilbKy00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,WilbKy00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,WilbKy00,fumbles_forced,0,,,,,
player,201912220sdg,rai,HursMa00,def_int,0,,,,,
player,201912220sdg,rai,HursMa00,def_int_yds,0,,,,,
player,201912220sdg,rai,HursMa00,def_int_td,0,,,,,
player,201912220sdg,rai,HursMa00,def_int_long,0,,,,,
player,201912220sdg,rai,HursMa00,pass_defended,0,,,,,
player,201912220sdg,rai,HursMa00,sacks,0.0,,,,,
player,201912220sdg,rai,HursMa00,tackles_combined,0,,,,,
player,201912220sdg,rai,HursMa00,tackles_solo,0,,,,,
player,201912220sdg,rai,HursMa00,tackles_assists,0,,,,,
player,201912220sdg,rai,HursMa00,tackles_loss,0,,,,,
player,201912220sdg,rai,HursMa00,qb_hits,1,,,,,
player,201912220sdg,rai,HursMa00,fumbles_rec,0,,,,,
player,201912220sdg,rai,HursMa00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,HursMa00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,HursMa00,fumbles_forced,0,,,,,
player,201912220sdg,rai,MayoBe00,def_int,0,,,,,
player,201912220sdg,rai,MayoBe00,def_int_yds,0,,,,,
player,201912220sdg,rai,MayoBe00,def_int_td,0,,,,,
player,201912220sdg,rai,MayoBe00,def_int_long,0,,,,,
player,201912220sdg,rai,MayoBe00,pass_defended,0,,,,,
player,201912220sdg,rai,MayoBe00,sacks,0.0,,,,,
player,201912220sdg,rai,MayoBe00,tackles_combined,0,,,,,
player,201912220sdg,rai,MayoBe00,tackles_solo,0,,,,,
player,201912220sdg,rai,MayoBe00,tackles_assists,0,,,,,
player,201912220sdg,rai,MayoBe00,tackles_loss,0,,,,,
player,201912220sdg,rai,MayoBe00,qb_hits,1,,,,,
player,201912220sdg,rai,MayoBe00,fumbles_rec,0,,,,,
player,201912220sdg,rai,MayoBe00,fumbles_rec_yds,0,,,,,
player,201912220sdg,rai,MayoBe00,fumbles_rec_td,0,,,,,
player,201912220sdg,rai,MayoBe00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,IngrMe00,def_int,0,,,,,
player,201912220sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201912220sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201912220sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201912220sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201912220sdg,sdg,IngrMe00,sacks,1.5,,,,,
player,201912220sdg,sdg,IngrMe00,tackles_combined,3,,,,,
player,201912220sdg,sdg,IngrMe00,tackles_solo,2,,,,,
player,201912220sdg,sdg,IngrMe00,tackles_assists,1,,,,,
player,201912220sdg,sdg,IngrMe00,tackles_loss,1,,,,,
player,201912220sdg,sdg,IngrMe00,qb_hits,3,,,,,
player,201912220sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,BosaJo00,def_int,0,,,,,
player,201912220sdg,sdg,BosaJo00,def_int_yds,0,,,,,
player,201912220sdg,sdg,BosaJo00,def_int_td,0,,,,,
player,201912220sdg,sdg,BosaJo00,def_int_long,0,,,,,
player,201912220sdg,sdg,BosaJo00,pass_defended,0,,,,,
player,201912220sdg,sdg,BosaJo00,sacks,1.0,,,,,
player,201912220sdg,sdg,BosaJo00,tackles_combined,4,,,,,
player,201912220sdg,sdg,BosaJo00,tackles_solo,4,,,,,
player,201912220sdg,sdg,BosaJo00,tackles_assists,0,,,,,
player,201912220sdg,sdg,BosaJo00,tackles_loss,2,,,,,
player,201912220sdg,sdg,BosaJo00,qb_hits,2,,,,,
player,201912220sdg,sdg,BosaJo00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,BosaJo00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,BosaJo00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,BosaJo00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,TillJe00,def_int,0,,,,,
player,201912220sdg,sdg,TillJe00,def_int_yds,0,,,,,
player,201912220sdg,sdg,TillJe00,def_int_td,0,,,,,
player,201912220sdg,sdg,TillJe00,def_int_long,0,,,,,
player,201912220sdg,sdg,TillJe00,pass_defended,0,,,,,
player,201912220sdg,sdg,TillJe00,sacks,0.5,,,,,
player,201912220sdg,sdg,TillJe00,tackles_combined,1,,,,,
player,201912220sdg,sdg,TillJe00,tackles_solo,0,,,,,
player,201912220sdg,sdg,TillJe00,tackles_assists,1,,,,,
player,201912220sdg,sdg,TillJe00,tackles_loss,0,,,,,
player,201912220sdg,sdg,TillJe00,qb_hits,1,,,,,
player,201912220sdg,sdg,TillJe00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,TillJe00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,TillJe00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,TillJe00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,JameDe00,def_int,0,,,,,
player,201912220sdg,sdg,JameDe00,def_int_yds,0,,,,,
player,201912220sdg,sdg,JameDe00,def_int_td,0,,,,,
player,201912220sdg,sdg,JameDe00,def_int_long,0,,,,,
player,201912220sdg,sdg,JameDe00,pass_defended,0,,,,,
player,201912220sdg,sdg,JameDe00,sacks,0.0,,,,,
player,201912220sdg,sdg,JameDe00,tackles_combined,8,,,,,
player,201912220sdg,sdg,JameDe00,tackles_solo,5,,,,,
player,201912220sdg,sdg,JameDe00,tackles_assists,3,,,,,
player,201912220sdg,sdg,JameDe00,tackles_loss,1,,,,,
player,201912220sdg,sdg,JameDe00,qb_hits,0,,,,,
player,201912220sdg,sdg,JameDe00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,JameDe00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,JameDe00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,JameDe00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,PerrDe00,def_int,0,,,,,
player,201912220sdg,sdg,PerrDe00,def_int_yds,0,,,,,
player,201912220sdg,sdg,PerrDe00,def_int_td,0,,,,,
player,201912220sdg,sdg,PerrDe00,def_int_long,0,,,,,
player,201912220sdg,sdg,PerrDe00,pass_defended,0,,,,,
player,201912220sdg,sdg,PerrDe00,sacks,0.0,,,,,
player,201912220sdg,sdg,PerrDe00,tackles_combined,6,,,,,
player,201912220sdg,sdg,PerrDe00,tackles_solo,4,,,,,
player,201912220sdg,sdg,PerrDe00,tackles_assists,2,,,,,
player,201912220sdg,sdg,PerrDe00,tackles_loss,0,,,,,
player,201912220sdg,sdg,PerrDe00,qb_hits,0,,,,,
player,201912220sdg,sdg,PerrDe00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,PerrDe00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,PerrDe00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,PerrDe00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,PhilAd00,def_int,0,,,,,
player,201912220sdg,sdg,PhilAd00,def_int_yds,0,,,,,
player,201912220sdg,sdg,PhilAd00,def_int_td,0,,,,,
player,201912220sdg,sdg,PhilAd00,def_int_long,0,,,,,
player,201912220sdg,sdg,PhilAd00,pass_defended,0,,,,,
player,201912220sdg,sdg,PhilAd00,sacks,0.0,,,,,
player,201912220sdg,sdg,PhilAd00,tackles_combined,6,,,,,
player,201912220sdg,sdg,PhilAd00,tackles_solo,4,,,,,
player,201912220sdg,sdg,PhilAd00,tackles_assists,2,,,,,
player,201912220sdg,sdg,PhilAd00,tackles_loss,0,,,,,
player,201912220sdg,sdg,PhilAd00,qb_hits,0,,,,,
player,201912220sdg,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,TranDr00,def_int,0,,,,,
player,201912220sdg,sdg,TranDr00,def_int_yds,0,,,,,
player,201912220sdg,sdg,TranDr00,def_int_td,0,,,,,
player,201912220sdg,sdg,TranDr00,def_int_long,0,,,,,
player,201912220sdg,sdg,TranDr00,pass_defended,0,,,,,
player,201912220sdg,sdg,TranDr00,sacks,0.0,,,,,
player,201912220sdg,sdg,TranDr00,tackles_combined,6,,,,,
player,201912220sdg,sdg,TranDr00,tackles_solo,5,,,,,
player,201912220sdg,sdg,TranDr00,tackles_assists,1,,,,,
player,201912220sdg,sdg,TranDr00,tackles_loss,0,,,,,
player,201912220sdg,sdg,TranDr00,qb_hits,0,,,,,
player,201912220sdg,sdg,TranDr00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,TranDr00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,TranDr00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,TranDr00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,WhitKy00,def_int,0,,,,,
player,201912220sdg,sdg,WhitKy00,def_int_yds,0,,,,,
player,201912220sdg,sdg,WhitKy00,def_int_td,0,,,,,
player,201912220sdg,sdg,WhitKy00,def_int_long,0,,,,,
player,201912220sdg,sdg,WhitKy00,pass_defended,0,,,,,
player,201912220sdg,sdg,WhitKy00,sacks,0.0,,,,,
player,201912220sdg,sdg,WhitKy00,tackles_combined,6,,,,,
player,201912220sdg,sdg,WhitKy00,tackles_solo,4,,,,,
player,201912220sdg,sdg,WhitKy00,tackles_assists,2,,,,,
player,201912220sdg,sdg,WhitKy00,tackles_loss,0,,,,,
player,201912220sdg,sdg,WhitKy00,qb_hits,0,,,,,
player,201912220sdg,sdg,WhitKy00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,WhitKy00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,WhitKy00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,WhitKy00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,DaviTh20,def_int,0,,,,,
player,201912220sdg,sdg,DaviTh20,def_int_yds,0,,,,,
player,201912220sdg,sdg,DaviTh20,def_int_td,0,,,,,
player,201912220sdg,sdg,DaviTh20,def_int_long,0,,,,,
player,201912220sdg,sdg,DaviTh20,pass_defended,0,,,,,
player,201912220sdg,sdg,DaviTh20,sacks,0.0,,,,,
player,201912220sdg,sdg,DaviTh20,tackles_combined,5,,,,,
player,201912220sdg,sdg,DaviTh20,tackles_solo,3,,,,,
player,201912220sdg,sdg,DaviTh20,tackles_assists,2,,,,,
player,201912220sdg,sdg,DaviTh20,tackles_loss,0,,,,,
player,201912220sdg,sdg,DaviTh20,qb_hits,0,,,,,
player,201912220sdg,sdg,DaviTh20,fumbles_rec,0,,,,,
player,201912220sdg,sdg,DaviTh20,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,DaviTh20,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,DaviTh20,fumbles_forced,0,,,,,
player,201912220sdg,sdg,DaviMi03,def_int,0,,,,,
player,201912220sdg,sdg,DaviMi03,def_int_yds,0,,,,,
player,201912220sdg,sdg,DaviMi03,def_int_td,0,,,,,
player,201912220sdg,sdg,DaviMi03,def_int_long,0,,,,,
player,201912220sdg,sdg,DaviMi03,pass_defended,0,,,,,
player,201912220sdg,sdg,DaviMi03,sacks,0.0,,,,,
player,201912220sdg,sdg,DaviMi03,tackles_combined,5,,,,,
player,201912220sdg,sdg,DaviMi03,tackles_solo,4,,,,,
player,201912220sdg,sdg,DaviMi03,tackles_assists,1,,,,,
player,201912220sdg,sdg,DaviMi03,tackles_loss,0,,,,,
player,201912220sdg,sdg,DaviMi03,qb_hits,0,,,,,
player,201912220sdg,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201912220sdg,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201912220sdg,sdg,HaywCa00,def_int,0,,,,,
player,201912220sdg,sdg,HaywCa00,def_int_yds,0,,,,,
player,201912220sdg,sdg,HaywCa00,def_int_td,0,,,,,
player,201912220sdg,sdg,HaywCa00,def_int_long,0,,,,,
player,201912220sdg,sdg,HaywCa00,pass_defended,0,,,,,
player,201912220sdg,sdg,HaywCa00,sacks,0.0,,,,,
player,201912220sdg,sdg,HaywCa00,tackles_combined,3,,,,,
player,201912220sdg,sdg,HaywCa00,tackles_solo,3,,,,,
player,201912220sdg,sdg,HaywCa00,tackles_assists,0,,,,,
player,201912220sdg,sdg,HaywCa00,tackles_loss,0,,,,,
player,201912220sdg,sdg,HaywCa00,qb_hits,0,,,,,
player,201912220sdg,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,KingDe01,def_int,0,,,,,
player,201912220sdg,sdg,KingDe01,def_int_yds,0,,,,,
player,201912220sdg,sdg,KingDe01,def_int_td,0,,,,,
player,201912220sdg,sdg,KingDe01,def_int_long,0,,,,,
player,201912220sdg,sdg,KingDe01,pass_defended,0,,,,,
player,201912220sdg,sdg,KingDe01,sacks,0.0,,,,,
player,201912220sdg,sdg,KingDe01,tackles_combined,3,,,,,
player,201912220sdg,sdg,KingDe01,tackles_solo,2,,,,,
player,201912220sdg,sdg,KingDe01,tackles_assists,1,,,,,
player,201912220sdg,sdg,KingDe01,tackles_loss,0,,,,,
player,201912220sdg,sdg,KingDe01,qb_hits,0,,,,,
player,201912220sdg,sdg,KingDe01,fumbles_rec,0,,,,,
player,201912220sdg,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,KingDe01,fumbles_forced,0,,,,,
player,201912220sdg,sdg,MebaBr99,def_int,0,,,,,
player,201912220sdg,sdg,MebaBr99,def_int_yds,0,,,,,
player,201912220sdg,sdg,MebaBr99,def_int_td,0,,,,,
player,201912220sdg,sdg,MebaBr99,def_int_long,0,,,,,
player,201912220sdg,sdg,MebaBr99,pass_defended,0,,,,,
player,201912220sdg,sdg,MebaBr99,sacks,0.0,,,,,
player,201912220sdg,sdg,MebaBr99,tackles_combined,3,,,,,
player,201912220sdg,sdg,MebaBr99,tackles_solo,2,,,,,
player,201912220sdg,sdg,MebaBr99,tackles_assists,1,,,,,
player,201912220sdg,sdg,MebaBr99,tackles_loss,0,,,,,
player,201912220sdg,sdg,MebaBr99,qb_hits,0,,,,,
player,201912220sdg,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201912220sdg,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201912220sdg,sdg,JenkRa00,def_int,0,,,,,
player,201912220sdg,sdg,JenkRa00,def_int_yds,0,,,,,
player,201912220sdg,sdg,JenkRa00,def_int_td,0,,,,,
player,201912220sdg,sdg,JenkRa00,def_int_long,0,,,,,
player,201912220sdg,sdg,JenkRa00,pass_defended,0,,,,,
player,201912220sdg,sdg,JenkRa00,sacks,0.0,,,,,
player,201912220sdg,sdg,JenkRa00,tackles_combined,2,,,,,
player,201912220sdg,sdg,JenkRa00,tackles_solo,2,,,,,
player,201912220sdg,sdg,JenkRa00,tackles_assists,0,,,,,
player,201912220sdg,sdg,JenkRa00,tackles_loss,0,,,,,
player,201912220sdg,sdg,JenkRa00,qb_hits,0,,,,,
player,201912220sdg,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201912220sdg,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201912220sdg,sdg,JoneJu03,def_int,0,,,,,
player,201912220sdg,sdg,JoneJu03,def_int_yds,0,,,,,
player,201912220sdg,sdg,JoneJu03,def_int_td,0,,,,,
player,201912220sdg,sdg,JoneJu03,def_int_long,0,,,,,
player,201912220sdg,sdg,JoneJu03,pass_defended,0,,,,,
player,201912220sdg,sdg,JoneJu03,sacks,0.0,,,,,
player,201912220sdg,sdg,JoneJu03,tackles_combined,2,,,,,
player,201912220sdg,sdg,JoneJu03,tackles_solo,2,,,,,
player,201912220sdg,sdg,JoneJu03,tackles_assists,0,,,,,
player,201912220sdg,sdg,JoneJu03,tackles_loss,1,,,,,
player,201912220sdg,sdg,JoneJu03,qb_hits,0,,,,,
player,201912220sdg,sdg,JoneJu03,fumbles_rec,0,,,,,
player,201912220sdg,sdg,JoneJu03,fumbles_rec_yds,0,,,,,
player,201912220sdg,sdg,JoneJu03,fumbles_rec_td,0,,,,,
player,201912220sdg,sdg,JoneJu03,fumbles_forced,0,,,,,
player,201912220sdg,sdg,SquaDa00,def_int,0,,,,,
player,201912220sdg,sdg,SquaDa00,def_int_yds,0,,,,,
player,201912220sdg,sdg,SquaDa00,def_int_td,0,,,,,
player,201912220sdg,sdg,SquaDa00,def_int_long,0,,,,,
player,201912220sdg,sdg,SquaDa00,pass_defended,0,,,,,
player,201912220sdg,sdg,SquaDa00,sacks,0.0,,,,,
player,201912220sdg,sdg,SquaDa00,tackles_combined,1,,,,,
player,201912220sdg,sdg,SquaDa00,tackles_solo,1,,,,,
player,201912220sdg,sdg,SquaDa00,tackles_assists,0,,,,,
player,201912220sdg,sdg,SquaDa00,tackles_loss,0,,,,,
