game,2019,14,20191205,201912050chi,dal,"Dallas Cowboys",24,chi,"Chicago Bears",31
player,201912050chi,dal,CoopAm00,pass_cmp,0,,,,,
player,201912050chi,dal,CoopAm00,pass_att,0,,,,,
player,201912050chi,dal,CoopAm00,pass_yds,0,,,,,
player,201912050chi,dal,CoopAm00,pass_td,0,,,,,
player,201912050chi,dal,CoopAm00,pass_int,0,,,,,
player,201912050chi,dal,CoopAm00,pass_sacked,0,,,,,
player,201912050chi,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201912050chi,dal,CoopAm00,pass_long,0,,,,,
player,201912050chi,dal,CoopAm00,pass_rating,,,,,,
player,201912050chi,dal,CoopAm00,rush_att,0,,,,,
player,201912050chi,dal,CoopAm00,rush_yds,0,,,,,
player,201912050chi,dal,CoopAm00,rush_td,0,,,,,
player,201912050chi,dal,CoopAm00,rush_long,0,,,,,
player,201912050chi,dal,CoopAm00,targets,8,,,,,
player,201912050chi,dal,CoopAm00,rec,6,,,,,
player,201912050chi,dal,CoopAm00,rec_yds,83,,,,,
player,201912050chi,dal,CoopAm00,rec_td,1,,,,,
player,201912050chi,dal,CoopAm00,rec_long,27,,,,,
player,201912050chi,dal,CoopAm00,fumbles,0,,,,,
player,201912050chi,dal,CoopAm00,fumbles_lost,0,,,,,
player,201912050chi,dal,JarwBl00,pass_cmp,0,,,,,
player,201912050chi,dal,JarwBl00,pass_att,0,,,,,
player,201912050chi,dal,JarwBl00,pass_yds,0,,,,,
player,201912050chi,dal,JarwBl00,pass_td,0,,,,,
player,201912050chi,dal,JarwBl00,pass_int,0,,,,,
player,201912050chi,dal,JarwBl00,pass_sacked,0,,,,,
player,201912050chi,dal,JarwBl00,pass_sacked_yds,0,,,,,
player,201912050chi,dal,JarwBl00,pass_long,0,,,,,
player,201912050chi,dal,JarwBl00,pass_rating,,,,,,
player,201912050chi,dal,JarwBl00,rush_att,0,,,,,
player,201912050chi,dal,JarwBl00,rush_yds,0,,,,,
player,201912050chi,dal,JarwBl00,rush_td,0,,,,,
player,201912050chi,dal,JarwBl00,rush_long,0,,,,,
player,201912050chi,dal,JarwBl00,targets,7,,,,,
player,201912050chi,dal,JarwBl00,rec,6,,,,,
player,201912050chi,dal,JarwBl00,rec_yds,50,,,,,
player,201912050chi,dal,JarwBl00,rec_td,0,,,,,
player,201912050chi,dal,JarwBl00,rec_long,12,,,,,
player,201912050chi,dal,JarwBl00,fumbles,0,,,,,
player,201912050chi,dal,JarwBl00,fumbles_lost,0,,,,,
player,201912050chi,dal,CobbRa00,pass_cmp,0,,,,,
player,201912050chi,dal,CobbRa00,pass_att,0,,,,,
player,201912050chi,dal,CobbRa00,pass_yds,0,,,,,
player,201912050chi,dal,CobbRa00,pass_td,0,,,,,
player,201912050chi,dal,CobbRa00,pass_int,0,,,,,
player,201912050chi,dal,CobbRa00,pass_sacked,0,,,,,
player,201912050chi,dal,CobbRa00,pass_sacked_yds,0,,,,,
player,201912050chi,dal,CobbRa00,pass_long,0,,,,,
player,201912050chi,dal,CobbRa00,pass_rating,,,,,,
player,201912050chi,dal,CobbRa00,rush_att,0,,,,,
player,201912050chi,dal,CobbRa00,rush_yds,0,,,,,
player,201912050chi,dal,CobbRa00,rush_td,0,,,,,
player,201912050chi,dal,CobbRa00,rush_long,0,,,,,
player,201912050chi,dal,CobbRa00,targets,5,,,,,
player,201912050chi,dal,CobbRa00,rec,2,,,,,
player,201912050chi,dal,CobbRa00,rec_yds,43,,,,,
player,201912050chi,dal,CobbRa00,rec_td,0,,,,,
player,201912050chi,dal,CobbRa00,rec_long,35,,,,,
player,201912050chi,dal,CobbRa00,fumbles,0,,,,,
player,201912050chi,dal,CobbRa00,fumbles_lost,0,,,,,
player,201912050chi,dal,WittJa00,pass_cmp,0,,,,,
player,201912050chi,dal,WittJa00,pass_att,0,,,,,
player,201912050chi,dal,WittJa00,pass_yds,0,,,,,
player,201912050chi,dal,WittJa00,pass_td,0,,,,,
player,201912050chi,dal,WittJa00,pass_int,0,,,,,
player,201912050chi,dal,WittJa00,pass_sacked,0,,,,,
player,201912050chi,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201912050chi,dal,WittJa00,pass_long,0,,,,,
player,201912050chi,dal,WittJa00,pass_rating,,,,,,
player,201912050chi,dal,WittJa00,rush_att,0,,,,,
player,201912050chi,dal,WittJa00,rush_yds,0,,,,,
player,201912050chi,dal,WittJa00,rush_td,0,,,,,
player,201912050chi,dal,WittJa00,rush_long,0,,,,,
player,201912050chi,dal,WittJa00,targets,7,,,,,
player,201912050chi,dal,WittJa00,rec,5,,,,,
player,201912050chi,dal,WittJa00,rec_yds,37,,,,,
player,201912050chi,dal,WittJa00,rec_td,0,,,,,
player,201912050chi,dal,WittJa00,rec_long,14,,,,,
player,201912050chi,dal,WittJa00,fumbles,0,,,,,
player,201912050chi,dal,WittJa00,fumbles_lost,0,,,,,
player,201912050chi,dal,OlawJa00,pass_cmp,0,,,,,
player,201912050chi,dal,OlawJa00,pass_att,0,,,,,
player,201912050chi,dal,OlawJa00,pass_yds,0,,,,,
player,201912050chi,dal,OlawJa00,pass_td,0,,,,,
player,201912050chi,dal,OlawJa00,pass_int,0,,,,,
player,201912050chi,dal,OlawJa00,pass_sacked,0,,,,,
player,201912050chi,dal,OlawJa00,pass_sacked_yds,0,,,,,
player,201912050chi,dal,OlawJa00,pass_long,0,,,,,
player,201912050chi,dal,OlawJa00,pass_rating,,,,,,
player,201912050chi,dal,OlawJa00,rush_att,0,,,,,
player,201912050chi,dal,OlawJa00,rush_yds,0,,,,,
player,201912050chi,dal,OlawJa00,rush_td,0,,,,,
player,201912050chi,dal,OlawJa00,rush_long,0,,,,,
player,201912050chi,dal,OlawJa00,targets,1,,,,,
player,201912050chi,dal,OlawJa00,rec,0,,,,,
player,201912050chi,dal,OlawJa00,rec_yds,0,,,,,
player,201912050chi,dal,OlawJa00,rec_td,0,,,,,
player,201912050chi,dal,OlawJa00,rec_long,0,,,,,
player,201912050chi,dal,OlawJa00,fumbles,0,,,,,
player,201912050chi,dal,OlawJa00,fumbles_lost,0,,,,,
player,201912050chi,dal,WilsCe01,pass_cmp,0,,,,,
player,201912050chi,dal,WilsCe01,pass_att,0,,,,,
player,201912050chi,dal,WilsCe01,pass_yds,0,,,,,
player,201912050chi,dal,WilsCe01,pass_td,0,,,,,
player,201912050chi,dal,WilsCe01,pass_int,0,,,,,
player,201912050chi,dal,WilsCe01,pass_sacked,0,,,,,
player,201912050chi,dal,WilsCe01,pass_sacked_yds,0,,,,,
player,201912050chi,dal,WilsCe01,pass_long,0,,,,,
player,201912050chi,dal,WilsCe01,pass_rating,,,,,,
player,201912050chi,dal,WilsCe01,rush_att,0,,,,,
player,201912050chi,dal,WilsCe01,rush_yds,0,,,,,
player,201912050chi,dal,WilsCe01,rush_td,0,,,,,
player,201912050chi,dal,WilsCe01,rush_long,0,,,,,
player,201912050chi,dal,WilsCe01,targets,1,,,,,
player,201912050chi,dal,WilsCe01,rec,0,,,,,
player,201912050chi,dal,WilsCe01,rec_yds,0,,,,,
player,201912050chi,dal,WilsCe01,rec_td,0,,,,,
player,201912050chi,dal,WilsCe01,rec_long,0,,,,,
player,201912050chi,dal,WilsCe01,fumbles,0,,,,,
player,201912050chi,dal,WilsCe01,fumbles_lost,0,,,,,
player,201912050chi,dal,AustTa00,pass_cmp,0,,,,,
player,201912050chi,dal,AustTa00,pass_att,0,,,,,
player,201912050chi,dal,AustTa00,pass_yds,0,,,,,
player,201912050chi,dal,AustTa00,pass_td,0,,,,,
player,201912050chi,dal,AustTa00,pass_int,0,,,,,
player,201912050chi,dal,AustTa00,pass_sacked,0,,,,,
player,201912050chi,dal,AustTa00,pass_sacked_yds,0,,,,,
player,201912050chi,dal,AustTa00,pass_long,0,,,,,
player,201912050chi,dal,AustTa00,pass_rating,,,,,,
player,201912050chi,dal,AustTa00,rush_att,0,,,,,
player,201912050chi,dal,AustTa00,rush_yds,0,,,,,
player,201912050chi,dal,AustTa00,rush_td,0,,,,,
player,201912050chi,dal,AustTa00,rush_long,0,,,,,
player,201912050chi,dal,AustTa00,targets,2,,,,,
player,201912050chi,dal,AustTa00,rec,0,,,,,
player,201912050chi,dal,AustTa00,rec_yds,0,,,,,
player,201912050chi,dal,AustTa00,rec_td,0,,,,,
player,201912050chi,dal,AustTa00,rec_long,0,,,,,
player,201912050chi,dal,AustTa00,fumbles,0,,,,,
player,201912050chi,dal,AustTa00,fumbles_lost,0,,,,,
player,201912050chi,chi,TrubMi00,pass_cmp,23,,,,,
player,201912050chi,chi,TrubMi00,pass_att,31,,,,,
player,201912050chi,chi,TrubMi00,pass_yds,244,,,,,
player,201912050chi,chi,TrubMi00,pass_td,3,,,,,
player,201912050chi,chi,TrubMi00,pass_int,1,,,,,
player,201912050chi,chi,TrubMi00,pass_sacked,2,,,,,
player,201912050chi,chi,TrubMi00,pass_sacked_yds,13,,,,,
player,201912050chi,chi,TrubMi00,pass_long,33,,,,,
player,201912050chi,chi,TrubMi00,pass_rating,115.5,,,,,
player,201912050chi,chi,TrubMi00,rush_att,10,,,,,
player,201912050chi,chi,TrubMi00,rush_yds,63,,,,,
player,201912050chi,chi,TrubMi00,rush_td,1,,,,,
player,201912050chi,chi,TrubMi00,rush_long,23,,,,,
player,201912050chi,chi,TrubMi00,targets,0,,,,,
player,201912050chi,chi,TrubMi00,rec,0,,,,,
player,201912050chi,chi,TrubMi00,rec_yds,0,,,,,
player,201912050chi,chi,TrubMi00,rec_td,0,,,,,
player,201912050chi,chi,TrubMi00,rec_long,0,,,,,
player,201912050chi,chi,TrubMi00,fumbles,0,,,,,
player,201912050chi,chi,TrubMi00,fumbles_lost,0,,,,,
player,201912050chi,chi,MontDa01,pass_cmp,0,,,,,
player,201912050chi,chi,MontDa01,pass_att,0,,,,,
player,201912050chi,chi,MontDa01,pass_yds,0,,,,,
player,201912050chi,chi,MontDa01,pass_td,0,,,,,
player,201912050chi,chi,MontDa01,pass_int,0,,,,,
player,201912050chi,chi,MontDa01,pass_sacked,0,,,,,
player,201912050chi,chi,MontDa01,pass_sacked_yds,0,,,,,
player,201912050chi,chi,MontDa01,pass_long,0,,,,,
player,201912050chi,chi,MontDa01,pass_rating,,,,,,
player,201912050chi,chi,MontDa01,rush_att,20,,,,,
player,201912050chi,chi,MontDa01,rush_yds,86,,,,,
player,201912050chi,chi,MontDa01,rush_td,0,,,,,
player,201912050chi,chi,MontDa01,rush_long,20,,,,,
player,201912050chi,chi,MontDa01,targets,1,,,,,
player,201912050chi,chi,MontDa01,rec,0,,,,,
player,201912050chi,chi,MontDa01,rec_yds,0,,,,,
player,201912050chi,chi,MontDa01,rec_td,0,,,,,
player,201912050chi,chi,MontDa01,rec_long,0,,,,,
player,201912050chi,chi,MontDa01,fumbles,1,,,,,
player,201912050chi,chi,MontDa01,fumbles_lost,1,,,,,
player,201912050chi,chi,CoheTa00,pass_cmp,0,,,,,
player,201912050chi,chi,CoheTa00,pass_att,0,,,,,
player,201912050chi,chi,CoheTa00,pass_yds,0,,,,,
player,201912050chi,chi,CoheTa00,pass_td,0,,,,,
player,201912050chi,chi,CoheTa00,pass_int,0,,,,,
player,201912050chi,chi,CoheTa00,pass_sacked,0,,,,,
player,201912050chi,chi,CoheTa00,pass_sacked_yds,0,,,,,
player,201912050chi,chi,CoheTa00,pass_long,0,,,,,
player,201912050chi,chi,CoheTa00,pass_rating,,,,,,
player,201912050chi,chi,CoheTa00,rush_att,3,,,,,
player,201912050chi,chi,CoheTa00,rush_yds,7,,,,,
player,201912050chi,chi,CoheTa00,rush_td,0,,,,,
player,201912050chi,chi,CoheTa00,rush_long,6,,,,,
player,201912050chi,chi,CoheTa00,targets,6,,,,,
player,201912050chi,chi,CoheTa00,rec,6,,,,,
player,201912050chi,chi,CoheTa00,rec_yds,24,,,,,
player,201912050chi,chi,CoheTa00,rec_td,0,,,,,
player,201912050chi,chi,CoheTa00,rec_long,6,,,,,
player,201912050chi,chi,CoheTa00,fumbles,2,,,,,
player,201912050chi,chi,CoheTa00,fumbles_lost,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_cmp,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_att,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_yds,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_td,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_int,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_sacked,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_sacked_yds,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_long,0,,,,,
player,201912050chi,chi,HoltJ.01,pass_rating,,,,,,
player,201912050chi,chi,HoltJ.01,rush_att,0,,,,,
player,201912050chi,chi,HoltJ.01,rush_yds,0,,,,,
player,201912050chi,chi,HoltJ.01,rush_td,0,,,,,
player,201912050chi,chi,HoltJ.01,rush_long,0,,,,,
player,201912050chi,chi,HoltJ.01,targets,3,,,,,
player,201912050chi,chi,HoltJ.01,rec,3,,,,,
player,201912050chi,chi,HoltJ.01,rec_yds,56,,,,,
player,201912050chi,chi,HoltJ.01,rec_td,0,,,,,
player,201912050chi,chi,HoltJ.01,rec_long,30,,,,,
player,201912050chi,chi,HoltJ.01,fumbles,0,,,,,
player,201912050chi,chi,HoltJ.01,fumbles_lost,0,,,,,
player,201912050chi,chi,RobiAl02,pass_cmp,0,,,,,
player,201912050chi,chi,RobiAl02,pass_att,0,,,,,
player,201912050chi,chi,RobiAl02,pass_yds,0,,,,,
player,201912050chi,chi,RobiAl02,pass_td,0,,,,,
player,201912050chi,chi,RobiAl02,pass_int,0,,,,,
player,201912050chi,chi,RobiAl02,pass_sacked,0,,,,,
player,201912050chi,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201912050chi,chi,RobiAl02,pass_long,0,,,,,
player,201912050chi,chi,RobiAl02,pass_rating,,,,,,
player,201912050chi,chi,RobiAl02,rush_att,0,,,,,
player,201912050chi,chi,RobiAl02,rush_yds,0,,,,,
player,201912050chi,chi,RobiAl02,rush_td,0,,,,,
player,201912050chi,chi,RobiAl02,rush_long,0,,,,,
player,201912050chi,chi,RobiAl02,targets,8,,,,,
player,201912050chi,chi,RobiAl02,rec,5,,,,,
player,201912050chi,chi,RobiAl02,rec_yds,48,,,,,
player,201912050chi,chi,RobiAl02,rec_td,2,,,,,
player,201912050chi,chi,RobiAl02,rec_long,22,,,,,
player,201912050chi,chi,RobiAl02,fumbles,0,,,,,
player,201912050chi,chi,RobiAl02,fumbles_lost,0,,,,,
player,201912050chi,chi,MillAn02,pass_cmp,0,,,,,
player,201912050chi,chi,MillAn02,pass_att,0,,,,,
player,201912050chi,chi,MillAn02,pass_yds,0,,,,,
player,201912050chi,chi,MillAn02,pass_td,0,,,,,
player,201912050chi,chi,MillAn02,pass_int,0,,,,,
player,201912050chi,chi,MillAn02,pass_sacked,0,,,,,
player,201912050chi,chi,MillAn02,pass_sacked_yds,0,,,,,
player,201912050chi,chi,MillAn02,pass_long,0,,,,,
player,201912050chi,chi,MillAn02,pass_rating,,,,,,
player,201912050chi,chi,MillAn02,rush_att,0,,,,,
player,201912050chi,chi,MillAn02,rush_yds,0,,,,,
player,201912050chi,chi,MillAn02,rush_td,0,,,,,
player,201912050chi,chi,MillAn02,rush_long,0,,,,,
player,201912050chi,chi,MillAn02,targets,4,,,,,
player,201912050chi,chi,MillAn02,rec,3,,,,,
player,201912050chi,chi,MillAn02,rec_yds,42,,,,,
player,201912050chi,chi,MillAn02,rec_td,1,,,,,
player,201912050chi,chi,MillAn02,rec_long,21,,,,,
player,201912050chi,chi,MillAn02,fumbles,0,,,,,
player,201912050chi,chi,MillAn02,fumbles_lost,0,,,,,
player,201912050chi,chi,HorsJe00,pass_cmp,0,,,,,
player,201912050chi,chi,HorsJe00,pass_att,0,,,,,
player,201912050chi,chi,HorsJe00,pass_yds,0,,,,,
player,201912050chi,chi,HorsJe00,pass_td,0,,,,,
player,201912050chi,chi,HorsJe00,pass_int,0,,,,,
player,201912050chi,chi,HorsJe00,pass_sacked,0,,,,,
player,201912050chi,chi,HorsJe00,pass_sacked_yds,0,,,,,
player,201912050chi,chi,HorsJe00,pass_long,0,,,,,
player,201912050chi,chi,HorsJe00,pass_rating,,,,,,
player,201912050chi,chi,HorsJe00,rush_att,0,,,,,
player,201912050chi,chi,HorsJe00,rush_yds,0,,,,,
player,201912050chi,chi,HorsJe00,rush_td,0,,,,,
player,201912050chi,chi,HorsJe00,rush_long,0,,,,,
player,201912050chi,chi,HorsJe00,targets,4,,,,,
player,201912050chi,chi,HorsJe00,rec,4,,,,,
player,201912050chi,chi,HorsJe00,rec_yds,36,,,,,
player,201912050chi,chi,HorsJe00,rec_td,0,,,,,
player,201912050chi,chi,HorsJe00,rec_long,14,,,,,
player,201912050chi,chi,HorsJe00,fumbles,0,,,,,
player,201912050chi,chi,HorsJe00,fumbles_lost,0,,,,,
player,201912050chi,chi,RidlRi00,pass_cmp,0,,,,,
player,201912050chi,chi,RidlRi00,pass_att,0,,,,,
player,201912050chi,chi,RidlRi00,pass_yds,0,,,,,
player,201912050chi,chi,RidlRi00,pass_td,0,,,,,
player,201912050chi,chi,RidlRi00,pass_int,0,,,,,
player,201912050chi,chi,RidlRi00,pass_sacked,0,,,,,
player,201912050chi,chi,RidlRi00,pass_sacked_yds,0,,,,,
player,201912050chi,chi,RidlRi00,pass_long,0,,,,,
player,201912050chi,chi,RidlRi00,pass_rating,,,,,,
player,201912050chi,chi,RidlRi00,rush_att,0,,,,,
player,201912050chi,chi,RidlRi00,rush_yds,0,,,,,
player,201912050chi,chi,RidlRi00,rush_td,0,,,,,
player,201912050chi,chi,RidlRi00,rush_long,0,,,,,
player,201912050chi,chi,RidlRi00,targets,1,,,,,
player,201912050chi,chi,RidlRi00,rec,1,,,,,
player,201912050chi,chi,RidlRi00,rec_yds,5,,,,,
player,201912050chi,chi,RidlRi00,rec_td,0,,,,,
player,201912050chi,chi,RidlRi00,rec_long,5,,,,,
player,201912050chi,chi,RidlRi00,fumbles,0,,,,,
player,201912050chi,chi,RidlRi00,fumbles_lost,0,,,,,
player,201912050chi,chi,WimsJa00,pass_cmp,0,,,,,
player,201912050chi,chi,WimsJa00,pass_att,0,,,,,
player,201912050chi,chi,WimsJa00,pass_yds,0,,,,,
player,201912050chi,chi,WimsJa00,pass_td,0,,,,,
player,201912050chi,chi,WimsJa00,pass_int,0,,,,,
player,201912050chi,chi,WimsJa00,pass_sacked,0,,,,,
player,201912050chi,chi,WimsJa00,pass_sacked_yds,0,,,,,
player,201912050chi,chi,WimsJa00,pass_long,0,,,,,
player,201912050chi,chi,WimsJa00,pass_rating,,,,,,
player,201912050chi,chi,WimsJa00,rush_att,0,,,,,
player,201912050chi,chi,WimsJa00,rush_yds,0,,,,,
player,201912050chi,chi,WimsJa00,rush_td,0,,,,,
player,201912050chi,chi,WimsJa00,rush_long,0,,,,,
player,201912050chi,chi,WimsJa00,targets,3,,,,,
player,201912050chi,chi,WimsJa00,rec,0,,,,,
player,201912050chi,chi,WimsJa00,rec_yds,0,,,,,
player,201912050chi,chi,WimsJa00,rec_td,0,,,,,
player,201912050chi,chi,WimsJa00,rec_long,0,,,,,
player,201912050chi,chi,WimsJa00,fumbles,0,,,,,
player,201912050chi,chi,WimsJa00,fumbles_lost,0,,,,,
player,201912050chi,chi,PattCo00,pass_cmp,0,,,,,
player,201912050chi,chi,PattCo00,pass_att,0,,,,,
player,201912050chi,chi,PattCo00,pass_yds,0,,,,,
player,201912050chi,chi,PattCo00,pass_td,0,,,,,
player,201912050chi,chi,PattCo00,pass_int,0,,,,,
player,201912050chi,chi,PattCo00,pass_sacked,0,,,,,
player,201912050chi,chi,PattCo00,pass_sacked_yds,0,,,,,
player,201912050chi,chi,PattCo00,pass_long,0,,,,,
player,201912050chi,chi,PattCo00,pass_rating,,,,,,
player,201912050chi,chi,PattCo00,rush_att,1,,,,,
player,201912050chi,chi,PattCo00,rush_yds,-5,,,,,
player,201912050chi,chi,PattCo00,rush_td,0,,,,,
player,201912050chi,chi,PattCo00,rush_long,-5,,,,,
player,201912050chi,chi,PattCo00,targets,1,,,,,
player,201912050chi,chi,PattCo00,rec,1,,,,,
player,201912050chi,chi,PattCo00,rec_yds,33,,,,,
player,201912050chi,chi,PattCo00,rec_td,0,,,,,
player,201912050chi,chi,PattCo00,rec_long,33,,,,,
player,201912050chi,chi,PattCo00,fumbles,0,,,,,
player,201912050chi,chi,PattCo00,fumbles_lost,0,,,,,
player,201912050chi,dal,LewiJo01,def_int,1,,,,,
player,201912050chi,dal,LewiJo01,def_int_yds,0,,,,,
player,201912050chi,dal,LewiJo01,def_int_td,0,,,,,
player,201912050chi,dal,LewiJo01,def_int_long,0,,,,,
player,201912050chi,dal,LewiJo01,pass_defended,1,,,,,
player,201912050chi,dal,LewiJo01,sacks,0.0,,,,,
player,201912050chi,dal,LewiJo01,tackles_combined,5,,,,,
player,201912050chi,dal,LewiJo01,tackles_solo,2,,,,,
player,201912050chi,dal,LewiJo01,tackles_assists,3,,,,,
player,201912050chi,dal,LewiJo01,tackles_loss,0,,,,,
player,201912050chi,dal,LewiJo01,qb_hits,0,,,,,
player,201912050chi,dal,LewiJo01,fumbles_rec,0,,,,,
player,201912050chi,dal,LewiJo01,fumbles_rec_yds,0,,,,,
player,201912050chi,dal,LewiJo01,fumbles_rec_td,0,,,,,
player,201912050chi,dal,LewiJo01,fumbles_forced,0,,,,,
player,201912050chi,dal,ThomDa05,def_int,0,,,,,
player,201912050chi,dal,ThomDa05,def_int_yds,0,,,,,
player,201912050chi,dal,ThomDa05,def_int_td,0,,,,,
player,201912050chi,dal,ThomDa05,def_int_long,0,,,,,
player,201912050chi,dal,ThomDa05,pass_defended,0,,,,,
player,201912050chi,dal,ThomDa05,sacks,1.0,,,,,
player,201912050chi,dal,ThomDa05,tackles_combined,9,,,,,
player,201912050chi,dal,ThomDa05,tackles_solo,7,,,,,
player,201912050chi,dal,ThomDa05,tackles_assists,2,,,,,
player,201912050chi,dal,ThomDa05,tackles_loss,2,,,,,
player,201912050chi,dal,ThomDa05,qb_hits,1,,,,,
player,201912050chi,dal,ThomDa05,fumbles_rec,0,,,,,
player,201912050chi,dal,ThomDa05,fumbles_rec_yds,0,,,,,
player,201912050chi,dal,ThomDa05,fumbles_rec_td,0,,,,,
player,201912050chi,dal,ThomDa05,fumbles_forced,0,,,,,
player,201912050chi,dal,BennMi99,def_int,0,,,,,
player,201912050chi,dal,BennMi99,def_int_yds,0,,,,,
player,201912050chi,dal,BennMi99,def_int_td,0,,,,,
