game,2019,4,20190929,201909290nor,dal,"Dallas Cowboys",10,nor,"New Orleans Saints",12
player,201909290nor,dal,CoopAm00,pass_cmp,0,,,,,
player,201909290nor,dal,CoopAm00,pass_att,0,,,,,
player,201909290nor,dal,CoopAm00,pass_yds,0,,,,,
player,201909290nor,dal,CoopAm00,pass_td,0,,,,,
player,201909290nor,dal,CoopAm00,pass_int,0,,,,,
player,201909290nor,dal,CoopAm00,pass_sacked,0,,,,,
player,201909290nor,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201909290nor,dal,CoopAm00,pass_long,0,,,,,
player,201909290nor,dal,CoopAm00,pass_rating,,,,,,
player,201909290nor,dal,CoopAm00,rush_att,0,,,,,
player,201909290nor,dal,CoopAm00,rush_yds,0,,,,,
player,201909290nor,dal,CoopAm00,rush_td,0,,,,,
player,201909290nor,dal,CoopAm00,rush_long,0,,,,,
player,201909290nor,dal,CoopAm00,targets,8,,,,,
player,201909290nor,dal,CoopAm00,rec,5,,,,,
player,201909290nor,dal,CoopAm00,rec_yds,48,,,,,
player,201909290nor,dal,CoopAm00,rec_td,0,,,,,
player,201909290nor,dal,CoopAm00,rec_long,14,,,,,
player,201909290nor,dal,CoopAm00,fumbles,0,,,,,
player,201909290nor,dal,CoopAm00,fumbles_lost,0,,,,,
player,201909290nor,dal,CobbRa00,pass_cmp,0,,,,,
player,201909290nor,dal,CobbRa00,pass_att,0,,,,,
player,201909290nor,dal,CobbRa00,pass_yds,0,,,,,
player,201909290nor,dal,CobbRa00,pass_td,0,,,,,
player,201909290nor,dal,CobbRa00,pass_int,0,,,,,
player,201909290nor,dal,CobbRa00,pass_sacked,0,,,,,
player,201909290nor,dal,CobbRa00,pass_sacked_yds,0,,,,,
player,201909290nor,dal,CobbRa00,pass_long,0,,,,,
player,201909290nor,dal,CobbRa00,pass_rating,,,,,,
player,201909290nor,dal,CobbRa00,rush_att,0,,,,,
player,201909290nor,dal,CobbRa00,rush_yds,0,,,,,
player,201909290nor,dal,CobbRa00,rush_td,0,,,,,
player,201909290nor,dal,CobbRa00,rush_long,0,,,,,
player,201909290nor,dal,CobbRa00,targets,6,,,,,
player,201909290nor,dal,CobbRa00,rec,3,,,,,
player,201909290nor,dal,CobbRa00,rec_yds,41,,,,,
player,201909290nor,dal,CobbRa00,rec_td,0,,,,,
player,201909290nor,dal,CobbRa00,rec_long,32,,,,,
player,201909290nor,dal,CobbRa00,fumbles,0,,,,,
player,201909290nor,dal,CobbRa00,fumbles_lost,0,,,,,
player,201909290nor,dal,SmitDe04,pass_cmp,0,,,,,
player,201909290nor,dal,SmitDe04,pass_att,0,,,,,
player,201909290nor,dal,SmitDe04,pass_yds,0,,,,,
player,201909290nor,dal,SmitDe04,pass_td,0,,,,,
player,201909290nor,dal,SmitDe04,pass_int,0,,,,,
player,201909290nor,dal,SmitDe04,pass_sacked,0,,,,,
player,201909290nor,dal,SmitDe04,pass_sacked_yds,0,,,,,
player,201909290nor,dal,SmitDe04,pass_long,0,,,,,
player,201909290nor,dal,SmitDe04,pass_rating,,,,,,
player,201909290nor,dal,SmitDe04,rush_att,0,,,,,
player,201909290nor,dal,SmitDe04,rush_yds,0,,,,,
player,201909290nor,dal,SmitDe04,rush_td,0,,,,,
player,201909290nor,dal,SmitDe04,rush_long,0,,,,,
player,201909290nor,dal,SmitDe04,targets,1,,,,,
player,201909290nor,dal,SmitDe04,rec,0,,,,,
player,201909290nor,dal,SmitDe04,rec_yds,0,,,,,
player,201909290nor,dal,SmitDe04,rec_td,0,,,,,
player,201909290nor,dal,SmitDe04,rec_long,0,,,,,
player,201909290nor,dal,SmitDe04,fumbles,0,,,,,
player,201909290nor,dal,SmitDe04,fumbles_lost,0,,,,,
player,201909290nor,nor,BridTe00,pass_cmp,23,,,,,
player,201909290nor,nor,BridTe00,pass_att,30,,,,,
player,201909290nor,nor,BridTe00,pass_yds,193,,,,,
player,201909290nor,nor,BridTe00,pass_td,0,,,,,
player,201909290nor,nor,BridTe00,pass_int,1,,,,,
player,201909290nor,nor,BridTe00,pass_sacked,5,,,,,
player,201909290nor,nor,BridTe00,pass_sacked_yds,44,,,,,
player,201909290nor,nor,BridTe00,pass_long,20,,,,,
player,201909290nor,nor,BridTe00,pass_rating,78.9,,,,,
player,201909290nor,nor,BridTe00,rush_att,3,,,,,
player,201909290nor,nor,BridTe00,rush_yds,8,,,,,
player,201909290nor,nor,BridTe00,rush_td,0,,,,,
player,201909290nor,nor,BridTe00,rush_long,5,,,,,
player,201909290nor,nor,BridTe00,targets,0,,,,,
player,201909290nor,nor,BridTe00,rec,0,,,,,
player,201909290nor,nor,BridTe00,rec_yds,0,,,,,
player,201909290nor,nor,BridTe00,rec_td,0,,,,,
player,201909290nor,nor,BridTe00,rec_long,0,,,,,
player,201909290nor,nor,BridTe00,fumbles,0,,,,,
player,201909290nor,nor,BridTe00,fumbles_lost,0,,,,,
player,201909290nor,nor,KamaAl00,pass_cmp,0,,,,,
player,201909290nor,nor,KamaAl00,pass_att,0,,,,,
player,201909290nor,nor,KamaAl00,pass_yds,0,,,,,
player,201909290nor,nor,KamaAl00,pass_td,0,,,,,
player,201909290nor,nor,KamaAl00,pass_int,0,,,,,
player,201909290nor,nor,KamaAl00,pass_sacked,0,,,,,
player,201909290nor,nor,KamaAl00,pass_sacked_yds,0,,,,,
player,201909290nor,nor,KamaAl00,pass_long,0,,,,,
player,201909290nor,nor,KamaAl00,pass_rating,,,,,,
player,201909290nor,nor,KamaAl00,rush_att,17,,,,,
player,201909290nor,nor,KamaAl00,rush_yds,69,,,,,
player,201909290nor,nor,KamaAl00,rush_td,0,,,,,
player,201909290nor,nor,KamaAl00,rush_long,13,,,,,
player,201909290nor,nor,KamaAl00,targets,3,,,,,
player,201909290nor,nor,KamaAl00,rec,3,,,,,
player,201909290nor,nor,KamaAl00,rec_yds,20,,,,,
player,201909290nor,nor,KamaAl00,rec_td,0,,,,,
player,201909290nor,nor,KamaAl00,rec_long,8,,,,,
player,201909290nor,nor,KamaAl00,fumbles,0,,,,,
player,201909290nor,nor,KamaAl00,fumbles_lost,0,,,,,
player,201909290nor,nor,HillTa00,pass_cmp,0,,,,,
player,201909290nor,nor,HillTa00,pass_att,0,,,,,
player,201909290nor,nor,HillTa00,pass_yds,0,,,,,
player,201909290nor,nor,HillTa00,pass_td,0,,,,,
player,201909290nor,nor,HillTa00,pass_int,0,,,,,
player,201909290nor,nor,HillTa00,pass_sacked,0,,,,,
player,201909290nor,nor,HillTa00,pass_sacked_yds,0,,,,,
player,201909290nor,nor,HillTa00,pass_long,0,,,,,
player,201909290nor,nor,HillTa00,pass_rating,,,,,,
player,201909290nor,nor,HillTa00,rush_att,2,,,,,
player,201909290nor,nor,HillTa00,rush_yds,16,,,,,
player,201909290nor,nor,HillTa00,rush_td,0,,,,,
player,201909290nor,nor,HillTa00,rush_long,18,,,,,
player,201909290nor,nor,HillTa00,targets,0,,,,,
player,201909290nor,nor,HillTa00,rec,0,,,,,
player,201909290nor,nor,HillTa00,rec_yds,0,,,,,
player,201909290nor,nor,HillTa00,rec_td,0,,,,,
player,201909290nor,nor,HillTa00,rec_long,0,,,,,
player,201909290nor,nor,HillTa00,fumbles,0,,,,,
player,201909290nor,nor,HillTa00,fumbles_lost,0,,,,,
player,201909290nor,nor,MurrLa00,pass_cmp,0,,,,,
player,201909290nor,nor,MurrLa00,pass_att,0,,,,,
player,201909290nor,nor,MurrLa00,pass_yds,0,,,,,
player,201909290nor,nor,MurrLa00,pass_td,0,,,,,
player,201909290nor,nor,MurrLa00,pass_int,0,,,,,
player,201909290nor,nor,MurrLa00,pass_sacked,0,,,,,
player,201909290nor,nor,MurrLa00,pass_sacked_yds,0,,,,,
player,201909290nor,nor,MurrLa00,pass_long,0,,,,,
player,201909290nor,nor,MurrLa00,pass_rating,,,,,,
player,201909290nor,nor,MurrLa00,rush_att,4,,,,,
player,201909290nor,nor,MurrLa00,rush_yds,14,,,,,
player,201909290nor,nor,MurrLa00,rush_td,0,,,,,
player,201909290nor,nor,MurrLa00,rush_long,5,,,,,
player,201909290nor,nor,MurrLa00,targets,1,,,,,
player,201909290nor,nor,MurrLa00,rec,1,,,,,
player,201909290nor,nor,MurrLa00,rec_yds,6,,,,,
player,201909290nor,nor,MurrLa00,rec_td,0,,,,,
player,201909290nor,nor,MurrLa00,rec_long,6,,,,,
player,201909290nor,nor,MurrLa00,fumbles,0,,,,,
player,201909290nor,nor,MurrLa00,fumbles_lost,0,,,,,
player,201909290nor,nor,HarrDe07,pass_cmp,0,,,,,
player,201909290nor,nor,HarrDe07,pass_att,0,,,,,
player,201909290nor,nor,HarrDe07,pass_yds,0,,,,,
player,201909290nor,nor,HarrDe07,pass_td,0,,,,,
player,201909290nor,nor,HarrDe07,pass_int,0,,,,,
player,201909290nor,nor,HarrDe07,pass_sacked,0,,,,,
player,201909290nor,nor,HarrDe07,pass_sacked_yds,0,,,,,
player,201909290nor,nor,HarrDe07,pass_long,0,,,,,
player,201909290nor,nor,HarrDe07,pass_rating,,,,,,
player,201909290nor,nor,HarrDe07,rush_att,1,,,,,
player,201909290nor,nor,HarrDe07,rush_yds,10,,,,,
player,201909290nor,nor,HarrDe07,rush_td,0,,,,,
player,201909290nor,nor,HarrDe07,rush_long,10,,,,,
player,201909290nor,nor,HarrDe07,targets,0,,,,,
player,201909290nor,nor,HarrDe07,rec,0,,,,,
player,201909290nor,nor,HarrDe07,rec_yds,0,,,,,
player,201909290nor,nor,HarrDe07,rec_td,0,,,,,
player,201909290nor,nor,HarrDe07,rec_long,0,,,,,
player,201909290nor,nor,HarrDe07,fumbles,0,,,,,
player,201909290nor,nor,HarrDe07,fumbles_lost,0,,,,,
player,201909290nor,nor,ThomMi05,pass_cmp,0,,,,,
player,201909290nor,nor,ThomMi05,pass_att,0,,,,,
player,201909290nor,nor,ThomMi05,pass_yds,0,,,,,
player,201909290nor,nor,ThomMi05,pass_td,0,,,,,
player,201909290nor,nor,ThomMi05,pass_int,0,,,,,
player,201909290nor,nor,ThomMi05,pass_sacked,0,,,,,
player,201909290nor,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201909290nor,nor,ThomMi05,pass_long,0,,,,,
player,201909290nor,nor,ThomMi05,pass_rating,,,,,,
player,201909290nor,nor,ThomMi05,rush_att,0,,,,,
player,201909290nor,nor,ThomMi05,rush_yds,0,,,,,
player,201909290nor,nor,ThomMi05,rush_td,0,,,,,
player,201909290nor,nor,ThomMi05,rush_long,0,,,,,
player,201909290nor,nor,ThomMi05,targets,9,,,,,
player,201909290nor,nor,ThomMi05,rec,9,,,,,
player,201909290nor,nor,ThomMi05,rec_yds,95,,,,,
player,201909290nor,nor,ThomMi05,rec_td,0,,,,,
player,201909290nor,nor,ThomMi05,rec_long,20,,,,,
player,201909290nor,nor,ThomMi05,fumbles,0,,,,,
player,201909290nor,nor,ThomMi05,fumbles_lost,0,,,,,
player,201909290nor,nor,HillJo02,pass_cmp,0,,,,,
player,201909290nor,nor,HillJo02,pass_att,0,,,,,
player,201909290nor,nor,HillJo02,pass_yds,0,,,,,
player,201909290nor,nor,HillJo02,pass_td,0,,,,,
player,201909290nor,nor,HillJo02,pass_int,0,,,,,
player,201909290nor,nor,HillJo02,pass_sacked,0,,,,,
player,201909290nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201909290nor,nor,HillJo02,pass_long,0,,,,,
player,201909290nor,nor,HillJo02,pass_rating,,,,,,
player,201909290nor,nor,HillJo02,rush_att,0,,,,,
player,201909290nor,nor,HillJo02,rush_yds,0,,,,,
player,201909290nor,nor,HillJo02,rush_td,0,,,,,
player,201909290nor,nor,HillJo02,rush_long,0,,,,,
player,201909290nor,nor,HillJo02,targets,4,,,,,
player,201909290nor,nor,HillJo02,rec,3,,,,,
player,201909290nor,nor,HillJo02,rec_yds,29,,,,,
player,201909290nor,nor,HillJo02,rec_td,0,,,,,
player,201909290nor,nor,HillJo02,rec_long,20,,,,,
player,201909290nor,nor,HillJo02,fumbles,0,,,,,
player,201909290nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201909290nor,nor,CookJa02,pass_cmp,0,,,,,
player,201909290nor,nor,CookJa02,pass_att,0,,,,,
player,201909290nor,nor,CookJa02,pass_yds,0,,,,,
player,201909290nor,nor,CookJa02,pass_td,0,,,,,
player,201909290nor,nor,CookJa02,pass_int,0,,,,,
player,201909290nor,nor,CookJa02,pass_sacked,0,,,,,
player,201909290nor,nor,CookJa02,pass_sacked_yds,0,,,,,
player,201909290nor,nor,CookJa02,pass_long,0,,,,,
player,201909290nor,nor,CookJa02,pass_rating,,,,,,
player,201909290nor,nor,CookJa02,rush_att,0,,,,,
player,201909290nor,nor,CookJa02,rush_yds,0,,,,,
player,201909290nor,nor,CookJa02,rush_td,0,,,,,
player,201909290nor,nor,CookJa02,rush_long,0,,,,,
player,201909290nor,nor,CookJa02,targets,6,,,,,
player,201909290nor,nor,CookJa02,rec,3,,,,,
player,201909290nor,nor,CookJa02,rec_yds,21,,,,,
player,201909290nor,nor,CookJa02,rec_td,0,,,,,
player,201909290nor,nor,CookJa02,rec_long,9,,,,,
player,201909290nor,nor,CookJa02,fumbles,0,,,,,
player,201909290nor,nor,CookJa02,fumbles_lost,0,,,,,
player,201909290nor,nor,GinnTe00,pass_cmp,0,,,,,
player,201909290nor,nor,GinnTe00,pass_att,0,,,,,
player,201909290nor,nor,GinnTe00,pass_yds,0,,,,,
player,201909290nor,nor,GinnTe00,pass_td,0,,,,,
player,201909290nor,nor,GinnTe00,pass_int,0,,,,,
player,201909290nor,nor,GinnTe00,pass_sacked,0,,,,,
player,201909290nor,nor,GinnTe00,pass_sacked_yds,0,,,,,
player,201909290nor,nor,GinnTe00,pass_long,0,,,,,
player,201909290nor,nor,GinnTe00,pass_rating,,,,,,
player,201909290nor,nor,GinnTe00,rush_att,0,,,,,
player,201909290nor,nor,GinnTe00,rush_yds,0,,,,,
player,201909290nor,nor,GinnTe00,rush_td,0,,,,,
player,201909290nor,nor,GinnTe00,rush_long,0,,,,,
player,201909290nor,nor,GinnTe00,targets,5,,,,,
player,201909290nor,nor,GinnTe00,rec,3,,,,,
player,201909290nor,nor,GinnTe00,rec_yds,19,,,,,
player,201909290nor,nor,GinnTe00,rec_td,0,,,,,
player,201909290nor,nor,GinnTe00,rec_long,8,,,,,
player,201909290nor,nor,GinnTe00,fumbles,0,,,,,
player,201909290nor,nor,GinnTe00,fumbles_lost,0,,,,,
player,201909290nor,nor,LineZa01,pass_cmp,0,,,,,
player,201909290nor,nor,LineZa01,pass_att,0,,,,,
player,201909290nor,nor,LineZa01,pass_yds,0,,,,,
player,201909290nor,nor,LineZa01,pass_td,0,,,,,
player,201909290nor,nor,LineZa01,pass_int,0,,,,,
player,201909290nor,nor,LineZa01,pass_sacked,0,,,,,
player,201909290nor,nor,LineZa01,pass_sacked_yds,0,,,,,
player,201909290nor,nor,LineZa01,pass_long,0,,,,,
player,201909290nor,nor,LineZa01,pass_rating,,,,,,
player,201909290nor,nor,LineZa01,rush_att,0,,,,,
player,201909290nor,nor,LineZa01,rush_yds,0,,,,,
player,201909290nor,nor,LineZa01,rush_td,0,,,,,
player,201909290nor,nor,LineZa01,rush_long,0,,,,,
player,201909290nor,nor,LineZa01,targets,1,,,,,
player,201909290nor,nor,LineZa01,rec,1,,,,,
player,201909290nor,nor,LineZa01,rec_yds,3,,,,,
player,201909290nor,nor,LineZa01,rec_td,0,,,,,
player,201909290nor,nor,LineZa01,rec_long,3,,,,,
player,201909290nor,nor,LineZa01,fumbles,0,,,,,
player,201909290nor,nor,LineZa01,fumbles_lost,0,,,,,
player,201909290nor,nor,HumpLi01,pass_cmp,0,,,,,
player,201909290nor,nor,HumpLi01,pass_att,0,,,,,
player,201909290nor,nor,HumpLi01,pass_yds,0,,,,,
player,201909290nor,nor,HumpLi01,pass_td,0,,,,,
player,201909290nor,nor,HumpLi01,pass_int,0,,,,,
player,201909290nor,nor,HumpLi01,pass_sacked,0,,,,,
player,201909290nor,nor,HumpLi01,pass_sacked_yds,0,,,,,
player,201909290nor,nor,HumpLi01,pass_long,0,,,,,
player,201909290nor,nor,HumpLi01,pass_rating,,,,,,
player,201909290nor,nor,HumpLi01,rush_att,0,,,,,
player,201909290nor,nor,HumpLi01,rush_yds,0,,,,,
player,201909290nor,nor,HumpLi01,rush_td,0,,,,,
player,201909290nor,nor,HumpLi01,rush_long,0,,,,,
player,201909290nor,nor,HumpLi01,targets,1,,,,,
player,201909290nor,nor,HumpLi01,rec,0,,,,,
player,201909290nor,nor,HumpLi01,rec_yds,0,,,,,
player,201909290nor,nor,HumpLi01,rec_td,0,,,,,
player,201909290nor,nor,HumpLi01,rec_long,0,,,,,
player,201909290nor,nor,HumpLi01,fumbles,0,,,,,
player,201909290nor,nor,HumpLi01,fumbles_lost,0,,,,,
player,201909290nor,dal,AwuzCh00,def_int,1,,,,,
player,201909290nor,dal,AwuzCh00,def_int_yds,0,,,,,
player,201909290nor,dal,AwuzCh00,def_int_td,0,,,,,
player,201909290nor,dal,AwuzCh00,def_int_long,0,,,,,
player,201909290nor,dal,AwuzCh00,pass_defended,2,,,,,
player,201909290nor,dal,AwuzCh00,sacks,0.0,,,,,
player,201909290nor,dal,AwuzCh00,tackles_combined,6,,,,,
player,201909290nor,dal,AwuzCh00,tackles_solo,5,,,,,
player,201909290nor,dal,AwuzCh00,tackles_assists,1,,,,,
player,201909290nor,dal,AwuzCh00,tackles_loss,0,,,,,
player,201909290nor,dal,AwuzCh00,qb_hits,0,,,,,
player,201909290nor,dal,AwuzCh00,fumbles_rec,0,,,,,
player,201909290nor,dal,AwuzCh00,fumbles_rec_yds,0,,,,,
player,201909290nor,dal,AwuzCh00,fumbles_rec_td,0,,,,,
player,201909290nor,dal,AwuzCh00,fumbles_forced,0,,,,,
player,201909290nor,dal,QuinRo00,def_int,0,,,,,
player,201909290nor,dal,QuinRo00,def_int_yds,0,,,,,
player,201909290nor,dal,QuinRo00,def_int_td,0,,,,,
player,201909290nor,dal,QuinRo00,def_int_long,0,,,,,
player,201909290nor,dal,QuinRo00,pass_defended,1,,,,,
player,201909290nor,dal,QuinRo00,sacks,2.0,,,,,
player,201909290nor,dal,QuinRo00,tackles_combined,3,,,,,
player,201909290nor,dal,QuinRo00,tackles_solo,3,,,,,
player,201909290nor,dal,QuinRo00,tackles_assists,0,,,,,
player,201909290nor,dal,QuinRo00,tackles_loss,2,,,,,
player,201909290nor,dal,QuinRo00,qb_hits,3,,,,,
player,201909290nor,dal,QuinRo00,fumbles_rec,0,,,,,
player,201909290nor,dal,QuinRo00,fumbles_rec_yds,0,,,,,
player,201909290nor,dal,QuinRo00,fumbles_rec_td,0,,,,,
player,201909290nor,dal,QuinRo00,fumbles_forced,0,,,,,
player,201909290nor,dal,SmitJa05,def_int,0,,,,,
player,201909290nor,dal,SmitJa05,def_int_yds,0,,,,,
player,201909290nor,dal,SmitJa05,def_int_td,0,,,,,
player,201909290nor,dal,SmitJa05,def_int_long,0,,,,,
player,201909290nor,dal,SmitJa05,pass_defended,0,,,,,
player,201909290nor,dal,SmitJa05,sacks,1.0,,,,,
player,201909290nor,dal,SmitJa05,tackles_combined,9,,,,,
player,201909290nor,dal,SmitJa05,tackles_solo,7,,,,,
player,201909290nor,dal,SmitJa05,tackles_assists,2,,,,,
player,201909290nor,dal,SmitJa05,tackles_loss,2,,,,,
player,201909290nor,dal,SmitJa05,qb_hits,1,,,,,
player,201909290nor,dal,SmitJa05,fumbles_rec,0,,,,,
player,201909290nor,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201909290nor,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201909290nor,dal,SmitJa05,fumbles_forced,0,,,,,
player,201909290nor,dal,LawrDe00,def_int,0,,,,,
player,201909290nor,dal,LawrDe00,def_int_yds,0,,,,,
player,201909290nor,dal,LawrDe00,def_int_td,0,,,,,
player,201909290nor,dal,LawrDe00,def_int_long,0,,,,,
player,201909290nor,dal,LawrDe00,pass_defended,0,,,,,
player,201909290nor,dal,LawrDe00,sacks,1.0,,,,,
player,201909290nor,dal,LawrDe00,tackles_combined,2,,,,,
player,201909290nor,dal,LawrDe00,tackles_solo,2,,,,,
