game,2019,9,20191104,201911040nyg,dal,"Dallas Cowboys",37,nyg,"New York Giants",18
player,201911040nyg,dal,PollTo00,pass_sacked,0,,,,,
player,201911040nyg,dal,PollTo00,pass_sacked_yds,0,,,,,
player,201911040nyg,dal,PollTo00,pass_long,0,,,,,
player,201911040nyg,dal,PollTo00,pass_rating,,,,,,
player,201911040nyg,dal,PollTo00,rush_att,3,,,,,
player,201911040nyg,dal,PollTo00,rush_yds,21,,,,,
player,201911040nyg,dal,PollTo00,rush_td,0,,,,,
player,201911040nyg,dal,PollTo00,rush_long,10,,,,,
player,201911040nyg,dal,PollTo00,targets,3,,,,,
player,201911040nyg,dal,PollTo00,rec,1,,,,,
player,201911040nyg,dal,PollTo00,rec_yds,9,,,,,
player,201911040nyg,dal,PollTo00,rec_td,0,,,,,
player,201911040nyg,dal,PollTo00,rec_long,9,,,,,
player,201911040nyg,dal,PollTo00,fumbles,0,,,,,
player,201911040nyg,dal,PollTo00,fumbles_lost,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_cmp,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_att,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_yds,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_td,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_int,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_sacked,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_sacked_yds,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_long,0,,,,,
player,201911040nyg,dal,CoopAm00,pass_rating,,,,,,
player,201911040nyg,dal,CoopAm00,rush_att,0,,,,,
player,201911040nyg,dal,CoopAm00,rush_yds,0,,,,,
player,201911040nyg,dal,CoopAm00,rush_td,0,,,,,
player,201911040nyg,dal,CoopAm00,rush_long,0,,,,,
player,201911040nyg,dal,CoopAm00,targets,7,,,,,
player,201911040nyg,dal,CoopAm00,rec,4,,,,,
player,201911040nyg,dal,CoopAm00,rec_yds,80,,,,,
player,201911040nyg,dal,CoopAm00,rec_td,1,,,,,
player,201911040nyg,dal,CoopAm00,rec_long,45,,,,,
player,201911040nyg,dal,CoopAm00,fumbles,0,,,,,
player,201911040nyg,dal,CoopAm00,fumbles_lost,0,,,,,
player,201911040nyg,dal,WittJa00,pass_cmp,0,,,,,
player,201911040nyg,dal,WittJa00,pass_att,0,,,,,
player,201911040nyg,dal,WittJa00,pass_yds,0,,,,,
player,201911040nyg,dal,WittJa00,pass_td,0,,,,,
player,201911040nyg,dal,WittJa00,pass_int,0,,,,,
player,201911040nyg,dal,WittJa00,pass_sacked,0,,,,,
player,201911040nyg,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201911040nyg,dal,WittJa00,pass_long,0,,,,,
player,201911040nyg,dal,WittJa00,pass_rating,,,,,,
player,201911040nyg,dal,WittJa00,rush_att,0,,,,,
player,201911040nyg,dal,WittJa00,rush_yds,0,,,,,
player,201911040nyg,dal,WittJa00,rush_td,0,,,,,
player,201911040nyg,dal,WittJa00,rush_long,0,,,,,
player,201911040nyg,dal,WittJa00,targets,9,,,,,
player,201911040nyg,dal,WittJa00,rec,8,,,,,
player,201911040nyg,dal,WittJa00,rec_yds,58,,,,,
player,201911040nyg,dal,WittJa00,rec_td,0,,,,,
player,201911040nyg,dal,WittJa00,rec_long,12,,,,,
player,201911040nyg,dal,WittJa00,fumbles,0,,,,,
player,201911040nyg,dal,WittJa00,fumbles_lost,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_cmp,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_att,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_yds,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_td,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_int,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_sacked,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_sacked_yds,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_long,0,,,,,
player,201911040nyg,dal,JarwBl00,pass_rating,,,,,,
player,201911040nyg,dal,JarwBl00,rush_att,0,,,,,
player,201911040nyg,dal,JarwBl00,rush_yds,0,,,,,
player,201911040nyg,dal,JarwBl00,rush_td,0,,,,,
player,201911040nyg,dal,JarwBl00,rush_long,0,,,,,
player,201911040nyg,dal,JarwBl00,targets,1,,,,,
player,201911040nyg,dal,JarwBl00,rec,1,,,,,
player,201911040nyg,dal,JarwBl00,rec_yds,42,,,,,
player,201911040nyg,dal,JarwBl00,rec_td,1,,,,,
player,201911040nyg,dal,JarwBl00,rec_long,42,,,,,
player,201911040nyg,dal,JarwBl00,fumbles,0,,,,,
player,201911040nyg,dal,JarwBl00,fumbles_lost,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_cmp,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_att,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_yds,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_td,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_int,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_sacked,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_sacked_yds,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_long,0,,,,,
player,201911040nyg,dal,CobbRa00,pass_rating,,,,,,
player,201911040nyg,dal,CobbRa00,rush_att,1,,,,,
player,201911040nyg,dal,CobbRa00,rush_yds,0,,,,,
player,201911040nyg,dal,CobbRa00,rush_td,0,,,,,
player,201911040nyg,dal,CobbRa00,rush_long,0,,,,,
player,201911040nyg,dal,CobbRa00,targets,8,,,,,
player,201911040nyg,dal,CobbRa00,rec,6,,,,,
player,201911040nyg,dal,CobbRa00,rec_yds,35,,,,,
player,201911040nyg,dal,CobbRa00,rec_td,0,,,,,
player,201911040nyg,dal,CobbRa00,rec_long,10,,,,,
player,201911040nyg,dal,CobbRa00,fumbles,1,,,,,
player,201911040nyg,dal,CobbRa00,fumbles_lost,1,,,,,
player,201911040nyg,dal,GallMi00,pass_cmp,0,,,,,
player,201911040nyg,dal,GallMi00,pass_att,0,,,,,
player,201911040nyg,dal,GallMi00,pass_yds,0,,,,,
player,201911040nyg,dal,GallMi00,pass_td,0,,,,,
player,201911040nyg,dal,GallMi00,pass_int,0,,,,,
player,201911040nyg,dal,GallMi00,pass_sacked,0,,,,,
player,201911040nyg,dal,GallMi00,pass_sacked_yds,0,,,,,
player,201911040nyg,dal,GallMi00,pass_long,0,,,,,
player,201911040nyg,dal,GallMi00,pass_rating,,,,,,
player,201911040nyg,dal,GallMi00,rush_att,0,,,,,
player,201911040nyg,dal,GallMi00,rush_yds,0,,,,,
player,201911040nyg,dal,GallMi00,rush_td,0,,,,,
player,201911040nyg,dal,GallMi00,rush_long,0,,,,,
player,201911040nyg,dal,GallMi00,targets,6,,,,,
player,201911040nyg,dal,GallMi00,rec,2,,,,,
player,201911040nyg,dal,GallMi00,rec_yds,33,,,,,
player,201911040nyg,dal,GallMi00,rec_td,1,,,,,
player,201911040nyg,dal,GallMi00,rec_long,18,,,,,
player,201911040nyg,dal,GallMi00,fumbles,0,,,,,
player,201911040nyg,dal,GallMi00,fumbles_lost,0,,,,,
player,201911040nyg,nyg,JoneDa05,pass_cmp,26,,,,,
player,201911040nyg,nyg,JoneDa05,pass_att,41,,,,,
player,201911040nyg,nyg,JoneDa05,pass_yds,210,,,,,
player,201911040nyg,nyg,JoneDa05,pass_td,1,,,,,
player,201911040nyg,nyg,JoneDa05,pass_int,1,,,,,
player,201911040nyg,nyg,JoneDa05,pass_sacked,5,,,,,
player,201911040nyg,nyg,JoneDa05,pass_sacked_yds,39,,,,,
player,201911040nyg,nyg,JoneDa05,pass_long,65,,,,,
player,201911040nyg,nyg,JoneDa05,pass_rating,74.2,,,,,
player,201911040nyg,nyg,JoneDa05,rush_att,6,,,,,
player,201911040nyg,nyg,JoneDa05,rush_yds,54,,,,,
player,201911040nyg,nyg,JoneDa05,rush_td,0,,,,,
player,201911040nyg,nyg,JoneDa05,rush_long,16,,,,,
player,201911040nyg,nyg,JoneDa05,targets,0,,,,,
player,201911040nyg,nyg,JoneDa05,rec,0,,,,,
player,201911040nyg,nyg,JoneDa05,rec_yds,0,,,,,
player,201911040nyg,nyg,JoneDa05,rec_td,0,,,,,
player,201911040nyg,nyg,JoneDa05,rec_long,0,,,,,
player,201911040nyg,nyg,JoneDa05,fumbles,2,,,,,
player,201911040nyg,nyg,JoneDa05,fumbles_lost,2,,,,,
player,201911040nyg,nyg,BarkSa00,pass_cmp,0,,,,,
player,201911040nyg,nyg,BarkSa00,pass_att,0,,,,,
player,201911040nyg,nyg,BarkSa00,pass_yds,0,,,,,
player,201911040nyg,nyg,BarkSa00,pass_td,0,,,,,
player,201911040nyg,nyg,BarkSa00,pass_int,0,,,,,
player,201911040nyg,nyg,BarkSa00,pass_sacked,0,,,,,
player,201911040nyg,nyg,BarkSa00,pass_sacked_yds,0,,,,,
player,201911040nyg,nyg,BarkSa00,pass_long,0,,,,,
player,201911040nyg,nyg,BarkSa00,pass_rating,,,,,,
player,201911040nyg,nyg,BarkSa00,rush_att,14,,,,,
player,201911040nyg,nyg,BarkSa00,rush_yds,28,,,,,
player,201911040nyg,nyg,BarkSa00,rush_td,0,,,,,
player,201911040nyg,nyg,BarkSa00,rush_long,8,,,,,
player,201911040nyg,nyg,BarkSa00,targets,8,,,,,
player,201911040nyg,nyg,BarkSa00,rec,6,,,,,
player,201911040nyg,nyg,BarkSa00,rec_yds,67,,,,,
player,201911040nyg,nyg,BarkSa00,rec_td,0,,,,,
player,201911040nyg,nyg,BarkSa00,rec_long,65,,,,,
player,201911040nyg,nyg,BarkSa00,fumbles,0,,,,,
player,201911040nyg,nyg,BarkSa00,fumbles_lost,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_cmp,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_att,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_yds,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_td,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_int,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_sacked,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_sacked_yds,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_long,0,,,,,
player,201911040nyg,nyg,TateGo00,pass_rating,,,,,,
player,201911040nyg,nyg,TateGo00,rush_att,1,,,,,
player,201911040nyg,nyg,TateGo00,rush_yds,16,,,,,
player,201911040nyg,nyg,TateGo00,rush_td,0,,,,,
player,201911040nyg,nyg,TateGo00,rush_long,16,,,,,
player,201911040nyg,nyg,TateGo00,targets,6,,,,,
player,201911040nyg,nyg,TateGo00,rec,6,,,,,
player,201911040nyg,nyg,TateGo00,rec_yds,42,,,,,
player,201911040nyg,nyg,TateGo00,rec_td,0,,,,,
player,201911040nyg,nyg,TateGo00,rec_long,17,,,,,
player,201911040nyg,nyg,TateGo00,fumbles,0,,,,,
player,201911040nyg,nyg,TateGo00,fumbles_lost,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_cmp,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_att,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_yds,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_td,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_int,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_sacked,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_long,0,,,,,
player,201911040nyg,nyg,EngrEv00,pass_rating,,,,,,
player,201911040nyg,nyg,EngrEv00,rush_att,1,,,,,
player,201911040nyg,nyg,EngrEv00,rush_yds,2,,,,,
player,201911040nyg,nyg,EngrEv00,rush_td,0,,,,,
player,201911040nyg,nyg,EngrEv00,rush_long,2,,,,,
player,201911040nyg,nyg,EngrEv00,targets,8,,,,,
player,201911040nyg,nyg,EngrEv00,rec,6,,,,,
player,201911040nyg,nyg,EngrEv00,rec_yds,48,,,,,
player,201911040nyg,nyg,EngrEv00,rec_td,0,,,,,
player,201911040nyg,nyg,EngrEv00,rec_long,15,,,,,
player,201911040nyg,nyg,EngrEv00,fumbles,0,,,,,
player,201911040nyg,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_cmp,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_att,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_yds,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_td,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_int,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_sacked,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_sacked_yds,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_long,0,,,,,
player,201911040nyg,nyg,FowlBe00,pass_rating,,,,,,
player,201911040nyg,nyg,FowlBe00,rush_att,0,,,,,
player,201911040nyg,nyg,FowlBe00,rush_yds,0,,,,,
player,201911040nyg,nyg,FowlBe00,rush_td,0,,,,,
player,201911040nyg,nyg,FowlBe00,rush_long,0,,,,,
player,201911040nyg,nyg,FowlBe00,targets,6,,,,,
player,201911040nyg,nyg,FowlBe00,rec,3,,,,,
player,201911040nyg,nyg,FowlBe00,rec_yds,22,,,,,
player,201911040nyg,nyg,FowlBe00,rec_td,0,,,,,
player,201911040nyg,nyg,FowlBe00,rec_long,11,,,,,
player,201911040nyg,nyg,FowlBe00,fumbles,0,,,,,
player,201911040nyg,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_cmp,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_att,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_yds,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_td,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_int,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_sacked,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_long,0,,,,,
player,201911040nyg,nyg,ElliRh00,pass_rating,,,,,,
player,201911040nyg,nyg,ElliRh00,rush_att,0,,,,,
player,201911040nyg,nyg,ElliRh00,rush_yds,0,,,,,
player,201911040nyg,nyg,ElliRh00,rush_td,0,,,,,
player,201911040nyg,nyg,ElliRh00,rush_long,0,,,,,
player,201911040nyg,nyg,ElliRh00,targets,5,,,,,
player,201911040nyg,nyg,ElliRh00,rec,2,,,,,
player,201911040nyg,nyg,ElliRh00,rec_yds,17,,,,,
player,201911040nyg,nyg,ElliRh00,rec_td,0,,,,,
player,201911040nyg,nyg,ElliRh00,rec_long,9,,,,,
player,201911040nyg,nyg,ElliRh00,fumbles,0,,,,,
player,201911040nyg,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_cmp,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_att,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_yds,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_td,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_int,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_sacked,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_sacked_yds,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_long,0,,,,,
player,201911040nyg,nyg,LatiCo00,pass_rating,,,,,,
player,201911040nyg,nyg,LatiCo00,rush_att,0,,,,,
player,201911040nyg,nyg,LatiCo00,rush_yds,0,,,,,
player,201911040nyg,nyg,LatiCo00,rush_td,0,,,,,
player,201911040nyg,nyg,LatiCo00,rush_long,0,,,,,
player,201911040nyg,nyg,LatiCo00,targets,3,,,,,
player,201911040nyg,nyg,LatiCo00,rec,2,,,,,
player,201911040nyg,nyg,LatiCo00,rec_yds,8,,,,,
player,201911040nyg,nyg,LatiCo00,rec_td,1,,,,,
player,201911040nyg,nyg,LatiCo00,rec_long,7,,,,,
player,201911040nyg,nyg,LatiCo00,fumbles,0,,,,,
player,201911040nyg,nyg,LatiCo00,fumbles_lost,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_cmp,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_att,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_yds,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_td,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_int,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_sacked,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_sacked_yds,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_long,0,,,,,
player,201911040nyg,nyg,SlayDa01,pass_rating,,,,,,
player,201911040nyg,nyg,SlayDa01,rush_att,0,,,,,
player,201911040nyg,nyg,SlayDa01,rush_yds,0,,,,,
player,201911040nyg,nyg,SlayDa01,rush_td,0,,,,,
player,201911040nyg,nyg,SlayDa01,rush_long,0,,,,,
player,201911040nyg,nyg,SlayDa01,targets,4,,,,,
player,201911040nyg,nyg,SlayDa01,rec,1,,,,,
player,201911040nyg,nyg,SlayDa01,rec_yds,6,,,,,
player,201911040nyg,nyg,SlayDa01,rec_td,0,,,,,
player,201911040nyg,nyg,SlayDa01,rec_long,6,,,,,
player,201911040nyg,nyg,SlayDa01,fumbles,0,,,,,
player,201911040nyg,nyg,SlayDa01,fumbles_lost,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_cmp,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_att,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_yds,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_td,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_int,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_sacked,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_long,0,,,,,
player,201911040nyg,nyg,GallWa00,pass_rating,,,,,,
player,201911040nyg,nyg,GallWa00,rush_att,0,,,,,
player,201911040nyg,nyg,GallWa00,rush_yds,0,,,,,
player,201911040nyg,nyg,GallWa00,rush_td,0,,,,,
player,201911040nyg,nyg,GallWa00,rush_long,0,,,,,
player,201911040nyg,nyg,GallWa00,targets,1,,,,,
player,201911040nyg,nyg,GallWa00,rec,0,,,,,
player,201911040nyg,nyg,GallWa00,rec_yds,0,,,,,
player,201911040nyg,nyg,GallWa00,rec_td,0,,,,,
player,201911040nyg,nyg,GallWa00,rec_long,0,,,,,
player,201911040nyg,nyg,GallWa00,fumbles,0,,,,,
player,201911040nyg,nyg,GallWa00,fumbles_lost,0,,,,,
player,201911040nyg,dal,WoodXa00,def_int,1,,,,,
player,201911040nyg,dal,WoodXa00,def_int_yds,29,,,,,
player,201911040nyg,dal,WoodXa00,def_int_td,0,,,,,
player,201911040nyg,dal,WoodXa00,def_int_long,29,,,,,
player,201911040nyg,dal,WoodXa00,pass_defended,1,,,,,
player,201911040nyg,dal,WoodXa00,sacks,0.0,,,,,
player,201911040nyg,dal,WoodXa00,tackles_combined,3,,,,,
player,201911040nyg,dal,WoodXa00,tackles_solo,3,,,,,
player,201911040nyg,dal,WoodXa00,tackles_assists,0,,,,,
player,201911040nyg,dal,WoodXa00,tackles_loss,0,,,,,
player,201911040nyg,dal,WoodXa00,qb_hits,0,,,,,
player,201911040nyg,dal,WoodXa00,fumbles_rec,0,,,,,
player,201911040nyg,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201911040nyg,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201911040nyg,dal,WoodXa00,fumbles_forced,1,,,,,
player,201911040nyg,dal,LawrDe00,def_int,0,,,,,
player,201911040nyg,dal,LawrDe00,def_int_yds,0,,,,,
player,201911040nyg,dal,LawrDe00,def_int_td,0,,,,,
player,201911040nyg,dal,LawrDe00,def_int_long,0,,,,,
player,201911040nyg,dal,LawrDe00,pass_defended,0,,,,,
player,201911040nyg,dal,LawrDe00,sacks,1.0,,,,,
player,201911040nyg,dal,LawrDe00,tackles_combined,4,,,,,
player,201911040nyg,dal,LawrDe00,tackles_solo,3,,,,,
player,201911040nyg,dal,LawrDe00,tackles_assists,1,,,,,
player,201911040nyg,dal,LawrDe00,tackles_loss,2,,,,,
player,201911040nyg,dal,LawrDe00,qb_hits,3,,,,,
player,201911040nyg,dal,LawrDe00,fumbles_rec,0,,,,,
player,201911040nyg,dal,LawrDe00,fumbles_rec_yds,0,,,,,
player,201911040nyg,dal,LawrDe00,fumbles_rec_td,0,,,,,
player,201911040nyg,dal,LawrDe00,fumbles_forced,0,,,,,
player,201911040nyg,dal,BennMi99,def_int,0,,,,,
player,201911040nyg,dal,BennMi99,def_int_yds,0,,,,,
player,201911040nyg,dal,BennMi99,def_int_td,0,,,,,
player,201911040nyg,dal,BennMi99,def_int_long,0,,,,,
player,201911040nyg,dal,BennMi99,pass_defended,0,,,,,
player,201911040nyg,dal,BennMi99,sacks,1.0,,,,,
player,201911040nyg,dal,BennMi99,tackles_combined,3,,,,,
player,201911040nyg,dal,BennMi99,tackles_solo,3,,,,,
player,201911040nyg,dal,BennMi99,tackles_assists,0,,,,,
player,201911040nyg,dal,BennMi99,tackles_loss,2,,,,,
player,201911040nyg,dal,BennMi99,qb_hits,4,,,,,
player,201911040nyg,dal,BennMi99,fumbles_rec,0,,,,,
player,201911040nyg,dal,BennMi99,fumbles_rec_yds,0,,,,,
player,201911040nyg,dal,BennMi99,fumbles_rec_td,0,,,,,
player,201911040nyg,dal,BennMi99,fumbles_forced,0,,,,,
player,201911040nyg,dal,CollMa00,def_int,0,,,,,
player,201911040nyg,dal,CollMa00,def_int_yds,0,,,,,
player,201911040nyg,dal,CollMa00,def_int_td,0,,,,,
player,201911040nyg,dal,CollMa00,def_int_long,0,,,,,
player,201911040nyg,dal,CollMa00,pass_defended,0,,,,,
player,201911040nyg,dal,CollMa00,sacks,1.0,,,,,
player,201911040nyg,dal,CollMa00,tackles_combined,2,,,,,
player,201911040nyg,dal,CollMa00,tackles_solo,1,,,,,
player,201911040nyg,dal,CollMa00,tackles_assists,1,,,,,
player,201911040nyg,dal,CollMa00,tackles_loss,1,,,,,
player,201911040nyg,dal,CollMa00,qb_hits,1,,,,,
player,201911040nyg,dal,CollMa00,fumbles_rec,0,,,,,
player,201911040nyg,dal,CollMa00,fumbles_rec_yds,0,,,,,
player,201911040nyg,dal,CollMa00,fumbles_rec_td,0,,,,,
player,201911040nyg,dal,CollMa00,fumbles_forced,0,,,,,
player,201911040nyg,dal,ArmsDo00,def_int,0,,,,,
player,201911040nyg,dal,ArmsDo00,def_int_yds,0,,,,,
player,201911040nyg,dal,ArmsDo00,def_int_td,0,,,,,
player,201911040nyg,dal,ArmsDo00,def_int_long,0,,,,,
player,201911040nyg,dal,ArmsDo00,pass_defended,0,,,,,
player,201911040nyg,dal,ArmsDo00,sacks,1.0,,,,,
player,201911040nyg,dal,ArmsDo00,tackles_combined,1,,,,,
player,201911040nyg,dal,ArmsDo00,tackles_solo,1,,,,,
player,201911040nyg,dal,ArmsDo00,tackles_assists,0,,,,,
player,201911040nyg,dal,ArmsDo00,tackles_loss,0,,,,,
player,201911040nyg,dal,ArmsDo00,qb_hits,0,,,,,
