game,2019,10,20191110,201911100clt,mia,"Miami Dolphins",16,clt,"Indianapolis Colts",12
player,201911100clt,mia,NeedNi00,fumbles_forced,0,,,,,
player,201911100clt,mia,McCaBo01,def_int,1,,,,,
player,201911100clt,mia,McCaBo01,def_int_yds,32,,,,,
player,201911100clt,mia,McCaBo01,def_int_td,0,,,,,
player,201911100clt,mia,McCaBo01,def_int_long,32,,,,,
player,201911100clt,mia,McCaBo01,pass_defended,1,,,,,
player,201911100clt,mia,McCaBo01,sacks,0.0,,,,,
player,201911100clt,mia,McCaBo01,tackles_combined,3,,,,,
player,201911100clt,mia,McCaBo01,tackles_solo,3,,,,,
player,201911100clt,mia,McCaBo01,tackles_assists,0,,,,,
player,201911100clt,mia,McCaBo01,tackles_loss,0,,,,,
player,201911100clt,mia,McCaBo01,qb_hits,0,,,,,
player,201911100clt,mia,McCaBo01,fumbles_rec,0,,,,,
player,201911100clt,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201911100clt,mia,McCaBo01,fumbles_forced,0,,,,,
player,201911100clt,mia,ParkSt00,def_int,1,,,,,
player,201911100clt,mia,ParkSt00,def_int_yds,0,,,,,
player,201911100clt,mia,ParkSt00,def_int_td,0,,,,,
player,201911100clt,mia,ParkSt00,def_int_long,0,,,,,
player,201911100clt,mia,ParkSt00,pass_defended,1,,,,,
player,201911100clt,mia,ParkSt00,sacks,0.0,,,,,
player,201911100clt,mia,ParkSt00,tackles_combined,2,,,,,
player,201911100clt,mia,ParkSt00,tackles_solo,2,,,,,
player,201911100clt,mia,ParkSt00,tackles_assists,0,,,,,
player,201911100clt,mia,ParkSt00,tackles_loss,0,,,,,
player,201911100clt,mia,ParkSt00,qb_hits,0,,,,,
player,201911100clt,mia,ParkSt00,fumbles_rec,0,,,,,
player,201911100clt,mia,ParkSt00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,ParkSt00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,ParkSt00,fumbles_forced,0,,,,,
player,201911100clt,mia,BakeJe00,def_int,0,,,,,
player,201911100clt,mia,BakeJe00,def_int_yds,0,,,,,
player,201911100clt,mia,BakeJe00,def_int_td,0,,,,,
player,201911100clt,mia,BakeJe00,def_int_long,0,,,,,
player,201911100clt,mia,BakeJe00,pass_defended,0,,,,,
player,201911100clt,mia,BakeJe00,sacks,1.0,,,,,
player,201911100clt,mia,BakeJe00,tackles_combined,8,,,,,
player,201911100clt,mia,BakeJe00,tackles_solo,7,,,,,
player,201911100clt,mia,BakeJe00,tackles_assists,1,,,,,
player,201911100clt,mia,BakeJe00,tackles_loss,0,,,,,
player,201911100clt,mia,BakeJe00,qb_hits,1,,,,,
player,201911100clt,mia,BakeJe00,fumbles_rec,0,,,,,
player,201911100clt,mia,BakeJe00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,BakeJe00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,BakeJe00,fumbles_forced,1,,,,,
player,201911100clt,mia,RoweEr00,def_int,0,,,,,
player,201911100clt,mia,RoweEr00,def_int_yds,0,,,,,
player,201911100clt,mia,RoweEr00,def_int_td,0,,,,,
player,201911100clt,mia,RoweEr00,def_int_long,0,,,,,
player,201911100clt,mia,RoweEr00,pass_defended,1,,,,,
player,201911100clt,mia,RoweEr00,sacks,0.0,,,,,
player,201911100clt,mia,RoweEr00,tackles_combined,7,,,,,
player,201911100clt,mia,RoweEr00,tackles_solo,4,,,,,
player,201911100clt,mia,RoweEr00,tackles_assists,3,,,,,
player,201911100clt,mia,RoweEr00,tackles_loss,0,,,,,
player,201911100clt,mia,RoweEr00,qb_hits,0,,,,,
player,201911100clt,mia,RoweEr00,fumbles_rec,0,,,,,
player,201911100clt,mia,RoweEr00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,RoweEr00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,RoweEr00,fumbles_forced,0,,,,,
player,201911100clt,mia,BiegVi00,def_int,0,,,,,
player,201911100clt,mia,BiegVi00,def_int_yds,0,,,,,
player,201911100clt,mia,BiegVi00,def_int_td,0,,,,,
player,201911100clt,mia,BiegVi00,def_int_long,0,,,,,
player,201911100clt,mia,BiegVi00,pass_defended,0,,,,,
player,201911100clt,mia,BiegVi00,sacks,0.0,,,,,
player,201911100clt,mia,BiegVi00,tackles_combined,5,,,,,
player,201911100clt,mia,BiegVi00,tackles_solo,5,,,,,
player,201911100clt,mia,BiegVi00,tackles_assists,0,,,,,
player,201911100clt,mia,BiegVi00,tackles_loss,0,,,,,
player,201911100clt,mia,BiegVi00,qb_hits,1,,,,,
player,201911100clt,mia,BiegVi00,fumbles_rec,0,,,,,
player,201911100clt,mia,BiegVi00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,BiegVi00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,BiegVi00,fumbles_forced,0,,,,,
player,201911100clt,mia,McMiRa02,def_int,0,,,,,
player,201911100clt,mia,McMiRa02,def_int_yds,0,,,,,
player,201911100clt,mia,McMiRa02,def_int_td,0,,,,,
player,201911100clt,mia,McMiRa02,def_int_long,0,,,,,
player,201911100clt,mia,McMiRa02,pass_defended,1,,,,,
player,201911100clt,mia,McMiRa02,sacks,0.0,,,,,
player,201911100clt,mia,McMiRa02,tackles_combined,5,,,,,
player,201911100clt,mia,McMiRa02,tackles_solo,5,,,,,
player,201911100clt,mia,McMiRa02,tackles_assists,0,,,,,
player,201911100clt,mia,McMiRa02,tackles_loss,0,,,,,
player,201911100clt,mia,McMiRa02,qb_hits,0,,,,,
player,201911100clt,mia,McMiRa02,fumbles_rec,0,,,,,
player,201911100clt,mia,McMiRa02,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,McMiRa02,fumbles_rec_td,0,,,,,
player,201911100clt,mia,McMiRa02,fumbles_forced,0,,,,,
player,201911100clt,mia,HarrCh03,def_int,0,,,,,
player,201911100clt,mia,HarrCh03,def_int_yds,0,,,,,
player,201911100clt,mia,HarrCh03,def_int_td,0,,,,,
player,201911100clt,mia,HarrCh03,def_int_long,0,,,,,
player,201911100clt,mia,HarrCh03,pass_defended,0,,,,,
player,201911100clt,mia,HarrCh03,sacks,0.0,,,,,
player,201911100clt,mia,HarrCh03,tackles_combined,4,,,,,
player,201911100clt,mia,HarrCh03,tackles_solo,3,,,,,
player,201911100clt,mia,HarrCh03,tackles_assists,1,,,,,
player,201911100clt,mia,HarrCh03,tackles_loss,1,,,,,
player,201911100clt,mia,HarrCh03,qb_hits,0,,,,,
player,201911100clt,mia,HarrCh03,fumbles_rec,0,,,,,
player,201911100clt,mia,HarrCh03,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,HarrCh03,fumbles_rec_td,0,,,,,
player,201911100clt,mia,HarrCh03,fumbles_forced,0,,,,,
player,201911100clt,mia,WilkCh00,def_int,0,,,,,
player,201911100clt,mia,WilkCh00,def_int_yds,0,,,,,
player,201911100clt,mia,WilkCh00,def_int_td,0,,,,,
player,201911100clt,mia,WilkCh00,def_int_long,0,,,,,
player,201911100clt,mia,WilkCh00,pass_defended,0,,,,,
player,201911100clt,mia,WilkCh00,sacks,0.0,,,,,
player,201911100clt,mia,WilkCh00,tackles_combined,4,,,,,
player,201911100clt,mia,WilkCh00,tackles_solo,1,,,,,
player,201911100clt,mia,WilkCh00,tackles_assists,3,,,,,
player,201911100clt,mia,WilkCh00,tackles_loss,0,,,,,
player,201911100clt,mia,WilkCh00,qb_hits,0,,,,,
player,201911100clt,mia,WilkCh00,fumbles_rec,0,,,,,
player,201911100clt,mia,WilkCh00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,WilkCh00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,WilkCh00,fumbles_forced,0,,,,,
player,201911100clt,mia,EguaSa00,def_int,0,,,,,
player,201911100clt,mia,EguaSa00,def_int_yds,0,,,,,
player,201911100clt,mia,EguaSa00,def_int_td,0,,,,,
player,201911100clt,mia,EguaSa00,def_int_long,0,,,,,
player,201911100clt,mia,EguaSa00,pass_defended,0,,,,,
player,201911100clt,mia,EguaSa00,sacks,0.0,,,,,
player,201911100clt,mia,EguaSa00,tackles_combined,3,,,,,
player,201911100clt,mia,EguaSa00,tackles_solo,2,,,,,
player,201911100clt,mia,EguaSa00,tackles_assists,1,,,,,
player,201911100clt,mia,EguaSa00,tackles_loss,1,,,,,
player,201911100clt,mia,EguaSa00,qb_hits,2,,,,,
player,201911100clt,mia,EguaSa00,fumbles_rec,0,,,,,
player,201911100clt,mia,EguaSa00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,EguaSa00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,EguaSa00,fumbles_forced,0,,,,,
player,201911100clt,mia,GodcDa00,def_int,0,,,,,
player,201911100clt,mia,GodcDa00,def_int_yds,0,,,,,
player,201911100clt,mia,GodcDa00,def_int_td,0,,,,,
player,201911100clt,mia,GodcDa00,def_int_long,0,,,,,
player,201911100clt,mia,GodcDa00,pass_defended,0,,,,,
player,201911100clt,mia,GodcDa00,sacks,0.0,,,,,
player,201911100clt,mia,GodcDa00,tackles_combined,2,,,,,
player,201911100clt,mia,GodcDa00,tackles_solo,1,,,,,
player,201911100clt,mia,GodcDa00,tackles_assists,1,,,,,
player,201911100clt,mia,GodcDa00,tackles_loss,0,,,,,
player,201911100clt,mia,GodcDa00,qb_hits,0,,,,,
player,201911100clt,mia,GodcDa00,fumbles_rec,0,,,,,
player,201911100clt,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,GodcDa00,fumbles_forced,0,,,,,
player,201911100clt,mia,JenkJo00,def_int,0,,,,,
player,201911100clt,mia,JenkJo00,def_int_yds,0,,,,,
player,201911100clt,mia,JenkJo00,def_int_td,0,,,,,
player,201911100clt,mia,JenkJo00,def_int_long,0,,,,,
player,201911100clt,mia,JenkJo00,pass_defended,0,,,,,
player,201911100clt,mia,JenkJo00,sacks,0.0,,,,,
player,201911100clt,mia,JenkJo00,tackles_combined,2,,,,,
player,201911100clt,mia,JenkJo00,tackles_solo,2,,,,,
player,201911100clt,mia,JenkJo00,tackles_assists,0,,,,,
player,201911100clt,mia,JenkJo00,tackles_loss,1,,,,,
player,201911100clt,mia,JenkJo00,qb_hits,0,,,,,
player,201911100clt,mia,JenkJo00,fumbles_rec,0,,,,,
player,201911100clt,mia,JenkJo00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,JenkJo00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,JenkJo00,fumbles_forced,0,,,,,
player,201911100clt,mia,WiltJo01,def_int,0,,,,,
player,201911100clt,mia,WiltJo01,def_int_yds,0,,,,,
player,201911100clt,mia,WiltJo01,def_int_td,0,,,,,
player,201911100clt,mia,WiltJo01,def_int_long,0,,,,,
player,201911100clt,mia,WiltJo01,pass_defended,1,,,,,
player,201911100clt,mia,WiltJo01,sacks,0.0,,,,,
player,201911100clt,mia,WiltJo01,tackles_combined,2,,,,,
player,201911100clt,mia,WiltJo01,tackles_solo,2,,,,,
player,201911100clt,mia,WiltJo01,tackles_assists,0,,,,,
player,201911100clt,mia,WiltJo01,tackles_loss,0,,,,,
player,201911100clt,mia,WiltJo01,qb_hits,0,,,,,
player,201911100clt,mia,WiltJo01,fumbles_rec,0,,,,,
player,201911100clt,mia,WiltJo01,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,WiltJo01,fumbles_rec_td,0,,,,,
player,201911100clt,mia,WiltJo01,fumbles_forced,0,,,,,
player,201911100clt,mia,CharTa00,def_int,0,,,,,
player,201911100clt,mia,CharTa00,def_int_yds,0,,,,,
player,201911100clt,mia,CharTa00,def_int_td,0,,,,,
player,201911100clt,mia,CharTa00,def_int_long,0,,,,,
player,201911100clt,mia,CharTa00,pass_defended,0,,,,,
player,201911100clt,mia,CharTa00,sacks,0.0,,,,,
player,201911100clt,mia,CharTa00,tackles_combined,1,,,,,
player,201911100clt,mia,CharTa00,tackles_solo,1,,,,,
player,201911100clt,mia,CharTa00,tackles_assists,0,,,,,
player,201911100clt,mia,CharTa00,tackles_loss,0,,,,,
player,201911100clt,mia,CharTa00,qb_hits,1,,,,,
player,201911100clt,mia,CharTa00,fumbles_rec,0,,,,,
player,201911100clt,mia,CharTa00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,CharTa00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,CharTa00,fumbles_forced,0,,,,,
player,201911100clt,mia,LammCh00,def_int,0,,,,,
player,201911100clt,mia,LammCh00,def_int_yds,0,,,,,
player,201911100clt,mia,LammCh00,def_int_td,0,,,,,
player,201911100clt,mia,LammCh00,def_int_long,0,,,,,
player,201911100clt,mia,LammCh00,pass_defended,0,,,,,
player,201911100clt,mia,LammCh00,sacks,0.0,,,,,
player,201911100clt,mia,LammCh00,tackles_combined,1,,,,,
player,201911100clt,mia,LammCh00,tackles_solo,1,,,,,
player,201911100clt,mia,LammCh00,tackles_assists,0,,,,,
player,201911100clt,mia,LammCh00,tackles_loss,0,,,,,
player,201911100clt,mia,LammCh00,qb_hits,0,,,,,
player,201911100clt,mia,LammCh00,fumbles_rec,0,,,,,
player,201911100clt,mia,LammCh00,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,LammCh00,fumbles_rec_td,0,,,,,
player,201911100clt,mia,LammCh00,fumbles_forced,0,,,,,
player,201911100clt,mia,LewiRy01,def_int,0,,,,,
player,201911100clt,mia,LewiRy01,def_int_yds,0,,,,,
player,201911100clt,mia,LewiRy01,def_int_td,0,,,,,
player,201911100clt,mia,LewiRy01,def_int_long,0,,,,,
player,201911100clt,mia,LewiRy01,pass_defended,1,,,,,
player,201911100clt,mia,LewiRy01,sacks,0.0,,,,,
player,201911100clt,mia,LewiRy01,tackles_combined,1,,,,,
player,201911100clt,mia,LewiRy01,tackles_solo,1,,,,,
player,201911100clt,mia,LewiRy01,tackles_assists,0,,,,,
player,201911100clt,mia,LewiRy01,tackles_loss,0,,,,,
player,201911100clt,mia,LewiRy01,qb_hits,0,,,,,
player,201911100clt,mia,LewiRy01,fumbles_rec,0,,,,,
player,201911100clt,mia,LewiRy01,fumbles_rec_yds,0,,,,,
player,201911100clt,mia,LewiRy01,fumbles_rec_td,0,,,,,
player,201911100clt,mia,LewiRy01,fumbles_forced,0,,,,,
player,201911100clt,clt,LeonDa00,def_int,1,,,,,
player,201911100clt,clt,LeonDa00,def_int_yds,1,,,,,
player,201911100clt,clt,LeonDa00,def_int_td,0,,,,,
player,201911100clt,clt,LeonDa00,def_int_long,1,,,,,
player,201911100clt,clt,LeonDa00,pass_defended,2,,,,,
player,201911100clt,clt,LeonDa00,sacks,1.0,,,,,
player,201911100clt,clt,LeonDa00,tackles_combined,13,,,,,
player,201911100clt,clt,LeonDa00,tackles_solo,11,,,,,
player,201911100clt,clt,LeonDa00,tackles_assists,2,,,,,
player,201911100clt,clt,LeonDa00,tackles_loss,2,,,,,
player,201911100clt,clt,LeonDa00,qb_hits,1,,,,,
player,201911100clt,clt,LeonDa00,fumbles_rec,0,,,,,
player,201911100clt,clt,LeonDa00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,LeonDa00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,LeonDa00,fumbles_forced,1,,,,,
player,201911100clt,clt,HousJu00,def_int,0,,,,,
player,201911100clt,clt,HousJu00,def_int_yds,0,,,,,
player,201911100clt,clt,HousJu00,def_int_td,0,,,,,
player,201911100clt,clt,HousJu00,def_int_long,0,,,,,
player,201911100clt,clt,HousJu00,pass_defended,0,,,,,
player,201911100clt,clt,HousJu00,sacks,1.0,,,,,
player,201911100clt,clt,HousJu00,tackles_combined,3,,,,,
player,201911100clt,clt,HousJu00,tackles_solo,3,,,,,
player,201911100clt,clt,HousJu00,tackles_assists,0,,,,,
player,201911100clt,clt,HousJu00,tackles_loss,1,,,,,
player,201911100clt,clt,HousJu00,qb_hits,2,,,,,
player,201911100clt,clt,HousJu00,fumbles_rec,0,,,,,
player,201911100clt,clt,HousJu00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,HousJu00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,HousJu00,fumbles_forced,0,,,,,
player,201911100clt,clt,SheaJa00,def_int,0,,,,,
player,201911100clt,clt,SheaJa00,def_int_yds,0,,,,,
player,201911100clt,clt,SheaJa00,def_int_td,0,,,,,
player,201911100clt,clt,SheaJa00,def_int_long,0,,,,,
player,201911100clt,clt,SheaJa00,pass_defended,0,,,,,
player,201911100clt,clt,SheaJa00,sacks,1.0,,,,,
player,201911100clt,clt,SheaJa00,tackles_combined,3,,,,,
player,201911100clt,clt,SheaJa00,tackles_solo,2,,,,,
player,201911100clt,clt,SheaJa00,tackles_assists,1,,,,,
player,201911100clt,clt,SheaJa00,tackles_loss,0,,,,,
player,201911100clt,clt,SheaJa00,qb_hits,1,,,,,
player,201911100clt,clt,SheaJa00,fumbles_rec,0,,,,,
player,201911100clt,clt,SheaJa00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,SheaJa00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,SheaJa00,fumbles_forced,0,,,,,
player,201911100clt,clt,WillKh00,def_int,0,,,,,
player,201911100clt,clt,WillKh00,def_int_yds,0,,,,,
player,201911100clt,clt,WillKh00,def_int_td,0,,,,,
player,201911100clt,clt,WillKh00,def_int_long,0,,,,,
player,201911100clt,clt,WillKh00,pass_defended,0,,,,,
player,201911100clt,clt,WillKh00,sacks,0.0,,,,,
player,201911100clt,clt,WillKh00,tackles_combined,8,,,,,
player,201911100clt,clt,WillKh00,tackles_solo,7,,,,,
player,201911100clt,clt,WillKh00,tackles_assists,1,,,,,
player,201911100clt,clt,WillKh00,tackles_loss,1,,,,,
player,201911100clt,clt,WillKh00,qb_hits,0,,,,,
player,201911100clt,clt,WillKh00,fumbles_rec,0,,,,,
player,201911100clt,clt,WillKh00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,WillKh00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,WillKh00,fumbles_forced,0,,,,,
player,201911100clt,clt,MoorKe03,def_int,0,,,,,
player,201911100clt,clt,MoorKe03,def_int_yds,0,,,,,
player,201911100clt,clt,MoorKe03,def_int_td,0,,,,,
player,201911100clt,clt,MoorKe03,def_int_long,0,,,,,
player,201911100clt,clt,MoorKe03,pass_defended,0,,,,,
player,201911100clt,clt,MoorKe03,sacks,0.0,,,,,
player,201911100clt,clt,MoorKe03,tackles_combined,5,,,,,
player,201911100clt,clt,MoorKe03,tackles_solo,5,,,,,
player,201911100clt,clt,MoorKe03,tackles_assists,0,,,,,
player,201911100clt,clt,MoorKe03,tackles_loss,1,,,,,
player,201911100clt,clt,MoorKe03,qb_hits,0,,,,,
player,201911100clt,clt,MoorKe03,fumbles_rec,1,,,,,
player,201911100clt,clt,MoorKe03,fumbles_rec_yds,1,,,,,
player,201911100clt,clt,MoorKe03,fumbles_rec_td,0,,,,,
player,201911100clt,clt,MoorKe03,fumbles_forced,0,,,,,
player,201911100clt,clt,OdumGe00,def_int,0,,,,,
player,201911100clt,clt,OdumGe00,def_int_yds,0,,,,,
player,201911100clt,clt,OdumGe00,def_int_td,0,,,,,
player,201911100clt,clt,OdumGe00,def_int_long,0,,,,,
player,201911100clt,clt,OdumGe00,pass_defended,0,,,,,
player,201911100clt,clt,OdumGe00,sacks,0.0,,,,,
player,201911100clt,clt,OdumGe00,tackles_combined,4,,,,,
player,201911100clt,clt,OdumGe00,tackles_solo,1,,,,,
player,201911100clt,clt,OdumGe00,tackles_assists,3,,,,,
player,201911100clt,clt,OdumGe00,tackles_loss,0,,,,,
player,201911100clt,clt,OdumGe00,qb_hits,1,,,,,
player,201911100clt,clt,OdumGe00,fumbles_rec,0,,,,,
player,201911100clt,clt,OdumGe00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,OdumGe00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,OdumGe00,fumbles_forced,0,,,,,
player,201911100clt,clt,OkerBo00,def_int,0,,,,,
player,201911100clt,clt,OkerBo00,def_int_yds,0,,,,,
player,201911100clt,clt,OkerBo00,def_int_td,0,,,,,
player,201911100clt,clt,OkerBo00,def_int_long,0,,,,,
player,201911100clt,clt,OkerBo00,pass_defended,0,,,,,
player,201911100clt,clt,OkerBo00,sacks,0.0,,,,,
player,201911100clt,clt,OkerBo00,tackles_combined,4,,,,,
player,201911100clt,clt,OkerBo00,tackles_solo,3,,,,,
player,201911100clt,clt,OkerBo00,tackles_assists,1,,,,,
player,201911100clt,clt,OkerBo00,tackles_loss,0,,,,,
player,201911100clt,clt,OkerBo00,qb_hits,0,,,,,
player,201911100clt,clt,OkerBo00,fumbles_rec,0,,,,,
player,201911100clt,clt,OkerBo00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,OkerBo00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,OkerBo00,fumbles_forced,0,,,,,
player,201911100clt,clt,StewGr00,def_int,0,,,,,
player,201911100clt,clt,StewGr00,def_int_yds,0,,,,,
player,201911100clt,clt,StewGr00,def_int_td,0,,,,,
player,201911100clt,clt,StewGr00,def_int_long,0,,,,,
player,201911100clt,clt,StewGr00,pass_defended,0,,,,,
player,201911100clt,clt,StewGr00,sacks,0.0,,,,,
player,201911100clt,clt,StewGr00,tackles_combined,4,,,,,
player,201911100clt,clt,StewGr00,tackles_solo,3,,,,,
player,201911100clt,clt,StewGr00,tackles_assists,1,,,,,
player,201911100clt,clt,StewGr00,tackles_loss,1,,,,,
player,201911100clt,clt,StewGr00,qb_hits,0,,,,,
player,201911100clt,clt,StewGr00,fumbles_rec,0,,,,,
player,201911100clt,clt,StewGr00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,StewGr00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,StewGr00,fumbles_forced,0,,,,,
player,201911100clt,clt,Ya-SRo00,def_int,0,,,,,
player,201911100clt,clt,Ya-SRo00,def_int_yds,0,,,,,
player,201911100clt,clt,Ya-SRo00,def_int_td,0,,,,,
player,201911100clt,clt,Ya-SRo00,def_int_long,0,,,,,
player,201911100clt,clt,Ya-SRo00,pass_defended,1,,,,,
player,201911100clt,clt,Ya-SRo00,sacks,0.0,,,,,
player,201911100clt,clt,Ya-SRo00,tackles_combined,4,,,,,
player,201911100clt,clt,Ya-SRo00,tackles_solo,4,,,,,
player,201911100clt,clt,Ya-SRo00,tackles_assists,0,,,,,
player,201911100clt,clt,Ya-SRo00,tackles_loss,0,,,,,
player,201911100clt,clt,Ya-SRo00,qb_hits,0,,,,,
player,201911100clt,clt,Ya-SRo00,fumbles_rec,0,,,,,
player,201911100clt,clt,Ya-SRo00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,Ya-SRo00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,Ya-SRo00,fumbles_forced,0,,,,,
player,201911100clt,clt,HookMa00,def_int,0,,,,,
player,201911100clt,clt,HookMa00,def_int_yds,0,,,,,
player,201911100clt,clt,HookMa00,def_int_td,0,,,,,
player,201911100clt,clt,HookMa00,def_int_long,0,,,,,
player,201911100clt,clt,HookMa00,pass_defended,0,,,,,
player,201911100clt,clt,HookMa00,sacks,0.0,,,,,
player,201911100clt,clt,HookMa00,tackles_combined,3,,,,,
player,201911100clt,clt,HookMa00,tackles_solo,1,,,,,
player,201911100clt,clt,HookMa00,tackles_assists,2,,,,,
player,201911100clt,clt,HookMa00,tackles_loss,0,,,,,
player,201911100clt,clt,HookMa00,qb_hits,0,,,,,
player,201911100clt,clt,HookMa00,fumbles_rec,0,,,,,
player,201911100clt,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,HookMa00,fumbles_forced,0,,,,,
player,201911100clt,clt,TellMa00,def_int,0,,,,,
player,201911100clt,clt,TellMa00,def_int_yds,0,,,,,
player,201911100clt,clt,TellMa00,def_int_td,0,,,,,
player,201911100clt,clt,TellMa00,def_int_long,0,,,,,
player,201911100clt,clt,TellMa00,pass_defended,1,,,,,
player,201911100clt,clt,TellMa00,sacks,0.0,,,,,
player,201911100clt,clt,TellMa00,tackles_combined,3,,,,,
player,201911100clt,clt,TellMa00,tackles_solo,2,,,,,
player,201911100clt,clt,TellMa00,tackles_assists,1,,,,,
player,201911100clt,clt,TellMa00,tackles_loss,0,,,,,
player,201911100clt,clt,TellMa00,qb_hits,0,,,,,
player,201911100clt,clt,TellMa00,fumbles_rec,0,,,,,
player,201911100clt,clt,TellMa00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,TellMa00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,TellMa00,fumbles_forced,0,,,,,
player,201911100clt,clt,WalkAn01,def_int,0,,,,,
player,201911100clt,clt,WalkAn01,def_int_yds,0,,,,,
player,201911100clt,clt,WalkAn01,def_int_td,0,,,,,
player,201911100clt,clt,WalkAn01,def_int_long,0,,,,,
player,201911100clt,clt,WalkAn01,pass_defended,0,,,,,
player,201911100clt,clt,WalkAn01,sacks,0.0,,,,,
player,201911100clt,clt,WalkAn01,tackles_combined,3,,,,,
player,201911100clt,clt,WalkAn01,tackles_solo,0,,,,,
player,201911100clt,clt,WalkAn01,tackles_assists,3,,,,,
player,201911100clt,clt,WalkAn01,tackles_loss,0,,,,,
player,201911100clt,clt,WalkAn01,qb_hits,0,,,,,
player,201911100clt,clt,WalkAn01,fumbles_rec,0,,,,,
player,201911100clt,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201911100clt,clt,WalkAn01,fumbles_forced,0,,,,,
player,201911100clt,clt,AutrDe00,def_int,0,,,,,
player,201911100clt,clt,AutrDe00,def_int_yds,0,,,,,
player,201911100clt,clt,AutrDe00,def_int_td,0,,,,,
player,201911100clt,clt,AutrDe00,def_int_long,0,,,,,
player,201911100clt,clt,AutrDe00,pass_defended,2,,,,,
player,201911100clt,clt,AutrDe00,sacks,0.0,,,,,
player,201911100clt,clt,AutrDe00,tackles_combined,1,,,,,
player,201911100clt,clt,AutrDe00,tackles_solo,0,,,,,
player,201911100clt,clt,AutrDe00,tackles_assists,1,,,,,
player,201911100clt,clt,AutrDe00,tackles_loss,0,,,,,
player,201911100clt,clt,AutrDe00,qb_hits,1,,,,,
player,201911100clt,clt,AutrDe00,fumbles_rec,0,,,,,
player,201911100clt,clt,AutrDe00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,AutrDe00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,AutrDe00,fumbles_forced,0,,,,,
player,201911100clt,clt,GeatCl00,def_int,0,,,,,
player,201911100clt,clt,GeatCl00,def_int_yds,0,,,,,
player,201911100clt,clt,GeatCl00,def_int_td,0,,,,,
player,201911100clt,clt,GeatCl00,def_int_long,0,,,,,
player,201911100clt,clt,GeatCl00,pass_defended,0,,,,,
player,201911100clt,clt,GeatCl00,sacks,0.0,,,,,
player,201911100clt,clt,GeatCl00,tackles_combined,1,,,,,
player,201911100clt,clt,GeatCl00,tackles_solo,1,,,,,
player,201911100clt,clt,GeatCl00,tackles_assists,0,,,,,
player,201911100clt,clt,GeatCl00,tackles_loss,0,,,,,
player,201911100clt,clt,GeatCl00,qb_hits,0,,,,,
player,201911100clt,clt,GeatCl00,fumbles_rec,0,,,,,
player,201911100clt,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201911100clt,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201911100clt,clt,GeatCl00,fumbles_forced,0,,,,,
player,201911100clt,clt,HuntMa00,def_int,0,,,,,
