game,2019,17,20191229,201912290sea,sfo,"San Francisco 49ers",26,sea,"Seattle Seahawks",21
player,201912290sea,sfo,BreiMa00,pass_att,0,,,,,
player,201912290sea,sfo,BreiMa00,pass_yds,0,,,,,
player,201912290sea,sfo,BreiMa00,pass_td,0,,,,,
player,201912290sea,sfo,BreiMa00,pass_int,0,,,,,
player,201912290sea,sfo,BreiMa00,pass_sacked,0,,,,,
player,201912290sea,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201912290sea,sfo,BreiMa00,pass_long,0,,,,,
player,201912290sea,sfo,BreiMa00,pass_rating,,,,,,
player,201912290sea,sfo,BreiMa00,rush_att,4,,,,,
player,201912290sea,sfo,BreiMa00,rush_yds,16,,,,,
player,201912290sea,sfo,BreiMa00,rush_td,0,,,,,
player,201912290sea,sfo,BreiMa00,rush_long,9,,,,,
player,201912290sea,sfo,BreiMa00,targets,1,,,,,
player,201912290sea,sfo,BreiMa00,rec,0,,,,,
player,201912290sea,sfo,BreiMa00,rec_yds,0,,,,,
player,201912290sea,sfo,BreiMa00,rec_td,0,,,,,
player,201912290sea,sfo,BreiMa00,rec_long,0,,,,,
player,201912290sea,sfo,BreiMa00,fumbles,0,,,,,
player,201912290sea,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_cmp,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_att,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_yds,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_td,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_int,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_sacked,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_sacked_yds,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_long,0,,,,,
player,201912290sea,sfo,ColeTe01,pass_rating,,,,,,
player,201912290sea,sfo,ColeTe01,rush_att,5,,,,,
player,201912290sea,sfo,ColeTe01,rush_yds,11,,,,,
player,201912290sea,sfo,ColeTe01,rush_td,0,,,,,
player,201912290sea,sfo,ColeTe01,rush_long,5,,,,,
player,201912290sea,sfo,ColeTe01,targets,2,,,,,
player,201912290sea,sfo,ColeTe01,rec,1,,,,,
player,201912290sea,sfo,ColeTe01,rec_yds,7,,,,,
player,201912290sea,sfo,ColeTe01,rec_td,0,,,,,
player,201912290sea,sfo,ColeTe01,rec_long,7,,,,,
player,201912290sea,sfo,ColeTe01,fumbles,0,,,,,
player,201912290sea,sfo,ColeTe01,fumbles_lost,0,,,,,
player,201912290sea,sfo,KittGe00,pass_cmp,0,,,,,
player,201912290sea,sfo,KittGe00,pass_att,0,,,,,
player,201912290sea,sfo,KittGe00,pass_yds,0,,,,,
player,201912290sea,sfo,KittGe00,pass_td,0,,,,,
player,201912290sea,sfo,KittGe00,pass_int,0,,,,,
player,201912290sea,sfo,KittGe00,pass_sacked,0,,,,,
player,201912290sea,sfo,KittGe00,pass_sacked_yds,0,,,,,
player,201912290sea,sfo,KittGe00,pass_long,0,,,,,
player,201912290sea,sfo,KittGe00,pass_rating,,,,,,
player,201912290sea,sfo,KittGe00,rush_att,1,,,,,
player,201912290sea,sfo,KittGe00,rush_yds,7,,,,,
player,201912290sea,sfo,KittGe00,rush_td,0,,,,,
player,201912290sea,sfo,KittGe00,rush_long,7,,,,,
player,201912290sea,sfo,KittGe00,targets,7,,,,,
player,201912290sea,sfo,KittGe00,rec,7,,,,,
player,201912290sea,sfo,KittGe00,rec_yds,86,,,,,
player,201912290sea,sfo,KittGe00,rec_td,0,,,,,
player,201912290sea,sfo,KittGe00,rec_long,26,,,,,
player,201912290sea,sfo,KittGe00,fumbles,0,,,,,
player,201912290sea,sfo,KittGe00,fumbles_lost,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_cmp,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_att,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_yds,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_td,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_int,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_sacked,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_long,0,,,,,
player,201912290sea,sfo,JuszKy00,pass_rating,,,,,,
player,201912290sea,sfo,JuszKy00,rush_att,0,,,,,
player,201912290sea,sfo,JuszKy00,rush_yds,0,,,,,
player,201912290sea,sfo,JuszKy00,rush_td,0,,,,,
player,201912290sea,sfo,JuszKy00,rush_long,0,,,,,
player,201912290sea,sfo,JuszKy00,targets,1,,,,,
player,201912290sea,sfo,JuszKy00,rec,1,,,,,
player,201912290sea,sfo,JuszKy00,rec_yds,49,,,,,
player,201912290sea,sfo,JuszKy00,rec_td,0,,,,,
player,201912290sea,sfo,JuszKy00,rec_long,49,,,,,
player,201912290sea,sfo,JuszKy00,fumbles,0,,,,,
player,201912290sea,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201912290sea,sfo,SandEm00,pass_cmp,0,,,,,
player,201912290sea,sfo,SandEm00,pass_att,0,,,,,
player,201912290sea,sfo,SandEm00,pass_yds,0,,,,,
player,201912290sea,sfo,SandEm00,pass_td,0,,,,,
player,201912290sea,sfo,SandEm00,pass_int,0,,,,,
player,201912290sea,sfo,SandEm00,pass_sacked,0,,,,,
player,201912290sea,sfo,SandEm00,pass_sacked_yds,0,,,,,
player,201912290sea,sfo,SandEm00,pass_long,0,,,,,
player,201912290sea,sfo,SandEm00,pass_rating,,,,,,
player,201912290sea,sfo,SandEm00,rush_att,0,,,,,
player,201912290sea,sfo,SandEm00,rush_yds,0,,,,,
player,201912290sea,sfo,SandEm00,rush_td,0,,,,,
player,201912290sea,sfo,SandEm00,rush_long,0,,,,,
player,201912290sea,sfo,SandEm00,targets,4,,,,,
player,201912290sea,sfo,SandEm00,rec,3,,,,,
player,201912290sea,sfo,SandEm00,rec_yds,25,,,,,
player,201912290sea,sfo,SandEm00,rec_td,0,,,,,
player,201912290sea,sfo,SandEm00,rec_long,12,,,,,
player,201912290sea,sfo,SandEm00,fumbles,0,,,,,
player,201912290sea,sfo,SandEm00,fumbles_lost,0,,,,,
player,201912290sea,sea,WilsRu00,pass_cmp,25,,,,,
player,201912290sea,sea,WilsRu00,pass_att,40,,,,,
player,201912290sea,sea,WilsRu00,pass_yds,233,,,,,
player,201912290sea,sea,WilsRu00,pass_td,2,,,,,
player,201912290sea,sea,WilsRu00,pass_int,0,,,,,
player,201912290sea,sea,WilsRu00,pass_sacked,1,,,,,
player,201912290sea,sea,WilsRu00,pass_sacked_yds,10,,,,,
player,201912290sea,sea,WilsRu00,pass_long,24,,,,,
player,201912290sea,sea,WilsRu00,pass_rating,95.1,,,,,
player,201912290sea,sea,WilsRu00,rush_att,8,,,,,
player,201912290sea,sea,WilsRu00,rush_yds,29,,,,,
player,201912290sea,sea,WilsRu00,rush_td,0,,,,,
player,201912290sea,sea,WilsRu00,rush_long,5,,,,,
player,201912290sea,sea,WilsRu00,targets,0,,,,,
player,201912290sea,sea,WilsRu00,rec,0,,,,,
player,201912290sea,sea,WilsRu00,rec_yds,0,,,,,
player,201912290sea,sea,WilsRu00,rec_td,0,,,,,
player,201912290sea,sea,WilsRu00,rec_long,0,,,,,
player,201912290sea,sea,WilsRu00,fumbles,0,,,,,
player,201912290sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201912290sea,sea,HomeTr00,pass_cmp,0,,,,,
player,201912290sea,sea,HomeTr00,pass_att,0,,,,,
player,201912290sea,sea,HomeTr00,pass_yds,0,,,,,
player,201912290sea,sea,HomeTr00,pass_td,0,,,,,
player,201912290sea,sea,HomeTr00,pass_int,0,,,,,
player,201912290sea,sea,HomeTr00,pass_sacked,0,,,,,
player,201912290sea,sea,HomeTr00,pass_sacked_yds,0,,,,,
player,201912290sea,sea,HomeTr00,pass_long,0,,,,,
player,201912290sea,sea,HomeTr00,pass_rating,,,,,,
player,201912290sea,sea,HomeTr00,rush_att,10,,,,,
player,201912290sea,sea,HomeTr00,rush_yds,62,,,,,
player,201912290sea,sea,HomeTr00,rush_td,0,,,,,
player,201912290sea,sea,HomeTr00,rush_long,13,,,,,
player,201912290sea,sea,HomeTr00,targets,5,,,,,
player,201912290sea,sea,HomeTr00,rec,5,,,,,
player,201912290sea,sea,HomeTr00,rec_yds,30,,,,,
player,201912290sea,sea,HomeTr00,rec_td,0,,,,,
player,201912290sea,sea,HomeTr00,rec_long,11,,,,,
player,201912290sea,sea,HomeTr00,fumbles,0,,,,,
player,201912290sea,sea,HomeTr00,fumbles_lost,0,,,,,
player,201912290sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201912290sea,sea,LyncMa00,pass_att,0,,,,,
player,201912290sea,sea,LyncMa00,pass_yds,0,,,,,
player,201912290sea,sea,LyncMa00,pass_td,0,,,,,
player,201912290sea,sea,LyncMa00,pass_int,0,,,,,
player,201912290sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201912290sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201912290sea,sea,LyncMa00,pass_long,0,,,,,
player,201912290sea,sea,LyncMa00,pass_rating,,,,,,
player,201912290sea,sea,LyncMa00,rush_att,12,,,,,
player,201912290sea,sea,LyncMa00,rush_yds,34,,,,,
player,201912290sea,sea,LyncMa00,rush_td,1,,,,,
player,201912290sea,sea,LyncMa00,rush_long,15,,,,,
player,201912290sea,sea,LyncMa00,targets,0,,,,,
player,201912290sea,sea,LyncMa00,rec,0,,,,,
player,201912290sea,sea,LyncMa00,rec_yds,0,,,,,
player,201912290sea,sea,LyncMa00,rec_td,0,,,,,
player,201912290sea,sea,LyncMa00,rec_long,0,,,,,
player,201912290sea,sea,LyncMa00,fumbles,0,,,,,
player,201912290sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201912290sea,sea,MetcDK00,pass_cmp,0,,,,,
player,201912290sea,sea,MetcDK00,pass_att,0,,,,,
player,201912290sea,sea,MetcDK00,pass_yds,0,,,,,
player,201912290sea,sea,MetcDK00,pass_td,0,,,,,
player,201912290sea,sea,MetcDK00,pass_int,0,,,,,
player,201912290sea,sea,MetcDK00,pass_sacked,0,,,,,
player,201912290sea,sea,MetcDK00,pass_sacked_yds,0,,,,,
player,201912290sea,sea,MetcDK00,pass_long,0,,,,,
player,201912290sea,sea,MetcDK00,pass_rating,,,,,,
player,201912290sea,sea,MetcDK00,rush_att,0,,,,,
player,201912290sea,sea,MetcDK00,rush_yds,0,,,,,
player,201912290sea,sea,MetcDK00,rush_td,0,,,,,
player,201912290sea,sea,MetcDK00,rush_long,0,,,,,
player,201912290sea,sea,MetcDK00,targets,12,,,,,
player,201912290sea,sea,MetcDK00,rec,6,,,,,
player,201912290sea,sea,MetcDK00,rec_yds,81,,,,,
player,201912290sea,sea,MetcDK00,rec_td,1,,,,,
player,201912290sea,sea,MetcDK00,rec_long,24,,,,,
player,201912290sea,sea,MetcDK00,fumbles,0,,,,,
player,201912290sea,sea,MetcDK00,fumbles_lost,0,,,,,
player,201912290sea,sea,LockTy00,pass_cmp,0,,,,,
player,201912290sea,sea,LockTy00,pass_att,0,,,,,
player,201912290sea,sea,LockTy00,pass_yds,0,,,,,
player,201912290sea,sea,LockTy00,pass_td,0,,,,,
player,201912290sea,sea,LockTy00,pass_int,0,,,,,
player,201912290sea,sea,LockTy00,pass_sacked,0,,,,,
player,201912290sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201912290sea,sea,LockTy00,pass_long,0,,,,,
player,201912290sea,sea,LockTy00,pass_rating,,,,,,
player,201912290sea,sea,LockTy00,rush_att,0,,,,,
player,201912290sea,sea,LockTy00,rush_yds,0,,,,,
player,201912290sea,sea,LockTy00,rush_td,0,,,,,
player,201912290sea,sea,LockTy00,rush_long,0,,,,,
player,201912290sea,sea,LockTy00,targets,7,,,,,
player,201912290sea,sea,LockTy00,rec,6,,,,,
player,201912290sea,sea,LockTy00,rec_yds,51,,,,,
player,201912290sea,sea,LockTy00,rec_td,1,,,,,
player,201912290sea,sea,LockTy00,rec_long,14,,,,,
player,201912290sea,sea,LockTy00,fumbles,1,,,,,
player,201912290sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201912290sea,sea,MoorDa03,pass_cmp,0,,,,,
player,201912290sea,sea,MoorDa03,pass_att,0,,,,,
player,201912290sea,sea,MoorDa03,pass_yds,0,,,,,
player,201912290sea,sea,MoorDa03,pass_td,0,,,,,
player,201912290sea,sea,MoorDa03,pass_int,0,,,,,
player,201912290sea,sea,MoorDa03,pass_sacked,0,,,,,
player,201912290sea,sea,MoorDa03,pass_sacked_yds,0,,,,,
player,201912290sea,sea,MoorDa03,pass_long,0,,,,,
player,201912290sea,sea,MoorDa03,pass_rating,,,,,,
player,201912290sea,sea,MoorDa03,rush_att,0,,,,,
player,201912290sea,sea,MoorDa03,rush_yds,0,,,,,
player,201912290sea,sea,MoorDa03,rush_td,0,,,,,
player,201912290sea,sea,MoorDa03,rush_long,0,,,,,
player,201912290sea,sea,MoorDa03,targets,2,,,,,
player,201912290sea,sea,MoorDa03,rec,2,,,,,
player,201912290sea,sea,MoorDa03,rec_yds,30,,,,,
player,201912290sea,sea,MoorDa03,rec_td,0,,,,,
player,201912290sea,sea,MoorDa03,rec_long,17,,,,,
player,201912290sea,sea,MoorDa03,fumbles,0,,,,,
player,201912290sea,sea,MoorDa03,fumbles_lost,0,,,,,
player,201912290sea,sea,HollJa03,pass_cmp,0,,,,,
player,201912290sea,sea,HollJa03,pass_att,0,,,,,
player,201912290sea,sea,HollJa03,pass_yds,0,,,,,
player,201912290sea,sea,HollJa03,pass_td,0,,,,,
player,201912290sea,sea,HollJa03,pass_int,0,,,,,
player,201912290sea,sea,HollJa03,pass_sacked,0,,,,,
player,201912290sea,sea,HollJa03,pass_sacked_yds,0,,,,,
player,201912290sea,sea,HollJa03,pass_long,0,,,,,
player,201912290sea,sea,HollJa03,pass_rating,,,,,,
player,201912290sea,sea,HollJa03,rush_att,0,,,,,
player,201912290sea,sea,HollJa03,rush_yds,0,,,,,
player,201912290sea,sea,HollJa03,rush_td,0,,,,,
player,201912290sea,sea,HollJa03,rush_long,0,,,,,
player,201912290sea,sea,HollJa03,targets,8,,,,,
player,201912290sea,sea,HollJa03,rec,4,,,,,
player,201912290sea,sea,HollJa03,rec_yds,25,,,,,
player,201912290sea,sea,HollJa03,rec_td,0,,,,,
player,201912290sea,sea,HollJa03,rec_long,9,,,,,
player,201912290sea,sea,HollJa03,fumbles,0,,,,,
player,201912290sea,sea,HollJa03,fumbles_lost,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_cmp,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_att,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_yds,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_td,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_int,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_sacked,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_sacked_yds,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_long,0,,,,,
player,201912290sea,sea,UrsuJo00,pass_rating,,,,,,
player,201912290sea,sea,UrsuJo00,rush_att,0,,,,,
player,201912290sea,sea,UrsuJo00,rush_yds,0,,,,,
player,201912290sea,sea,UrsuJo00,rush_td,0,,,,,
player,201912290sea,sea,UrsuJo00,rush_long,0,,,,,
player,201912290sea,sea,UrsuJo00,targets,1,,,,,
player,201912290sea,sea,UrsuJo00,rec,1,,,,,
player,201912290sea,sea,UrsuJo00,rec_yds,11,,,,,
player,201912290sea,sea,UrsuJo00,rec_td,0,,,,,
player,201912290sea,sea,UrsuJo00,rec_long,11,,,,,
player,201912290sea,sea,UrsuJo00,fumbles,0,,,,,
player,201912290sea,sea,UrsuJo00,fumbles_lost,0,,,,,
player,201912290sea,sea,SwooTy00,pass_cmp,0,,,,,
player,201912290sea,sea,SwooTy00,pass_att,0,,,,,
player,201912290sea,sea,SwooTy00,pass_yds,0,,,,,
player,201912290sea,sea,SwooTy00,pass_td,0,,,,,
player,201912290sea,sea,SwooTy00,pass_int,0,,,,,
player,201912290sea,sea,SwooTy00,pass_sacked,0,,,,,
player,201912290sea,sea,SwooTy00,pass_sacked_yds,0,,,,,
player,201912290sea,sea,SwooTy00,pass_long,0,,,,,
player,201912290sea,sea,SwooTy00,pass_rating,,,,,,
player,201912290sea,sea,SwooTy00,rush_att,0,,,,,
player,201912290sea,sea,SwooTy00,rush_yds,0,,,,,
player,201912290sea,sea,SwooTy00,rush_td,0,,,,,
player,201912290sea,sea,SwooTy00,rush_long,0,,,,,
player,201912290sea,sea,SwooTy00,targets,1,,,,,
player,201912290sea,sea,SwooTy00,rec,1,,,,,
player,201912290sea,sea,SwooTy00,rec_yds,5,,,,,
player,201912290sea,sea,SwooTy00,rec_td,0,,,,,
player,201912290sea,sea,SwooTy00,rec_long,5,,,,,
player,201912290sea,sea,SwooTy00,fumbles,0,,,,,
player,201912290sea,sea,SwooTy00,fumbles_lost,0,,,,,
player,201912290sea,sea,BrowJa03,pass_cmp,0,,,,,
player,201912290sea,sea,BrowJa03,pass_att,0,,,,,
player,201912290sea,sea,BrowJa03,pass_yds,0,,,,,
player,201912290sea,sea,BrowJa03,pass_td,0,,,,,
player,201912290sea,sea,BrowJa03,pass_int,0,,,,,
player,201912290sea,sea,BrowJa03,pass_sacked,0,,,,,
player,201912290sea,sea,BrowJa03,pass_sacked_yds,0,,,,,
player,201912290sea,sea,BrowJa03,pass_long,0,,,,,
player,201912290sea,sea,BrowJa03,pass_rating,,,,,,
player,201912290sea,sea,BrowJa03,rush_att,0,,,,,
player,201912290sea,sea,BrowJa03,rush_yds,0,,,,,
player,201912290sea,sea,BrowJa03,rush_td,0,,,,,
player,201912290sea,sea,BrowJa03,rush_long,0,,,,,
player,201912290sea,sea,BrowJa03,targets,2,,,,,
player,201912290sea,sea,BrowJa03,rec,0,,,,,
player,201912290sea,sea,BrowJa03,rec_yds,0,,,,,
player,201912290sea,sea,BrowJa03,rec_td,0,,,,,
player,201912290sea,sea,BrowJa03,rec_long,0,,,,,
player,201912290sea,sea,BrowJa03,fumbles,0,,,,,
player,201912290sea,sea,BrowJa03,fumbles_lost,0,,,,,
player,201912290sea,sfo,BuckDe00,def_int,0,,,,,
player,201912290sea,sfo,BuckDe00,def_int_yds,0,,,,,
player,201912290sea,sfo,BuckDe00,def_int_td,0,,,,,
player,201912290sea,sfo,BuckDe00,def_int_long,0,,,,,
player,201912290sea,sfo,BuckDe00,pass_defended,0,,,,,
player,201912290sea,sfo,BuckDe00,sacks,1.0,,,,,
player,201912290sea,sfo,BuckDe00,tackles_combined,4,,,,,
player,201912290sea,sfo,BuckDe00,tackles_solo,2,,,,,
player,201912290sea,sfo,BuckDe00,tackles_assists,2,,,,,
player,201912290sea,sfo,BuckDe00,tackles_loss,1,,,,,
player,201912290sea,sfo,BuckDe00,qb_hits,2,,,,,
player,201912290sea,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201912290sea,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201912290sea,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201912290sea,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201912290sea,sfo,GreeDr00,def_int,0,,,,,
player,201912290sea,sfo,GreeDr00,def_int_yds,0,,,,,
player,201912290sea,sfo,GreeDr00,def_int_td,0,,,,,
player,201912290sea,sfo,GreeDr00,def_int_long,0,,,,,
player,201912290sea,sfo,GreeDr00,pass_defended,0,,,,,
player,201912290sea,sfo,GreeDr00,sacks,0.0,,,,,
player,201912290sea,sfo,GreeDr00,tackles_combined,13,,,,,
player,201912290sea,sfo,GreeDr00,tackles_solo,11,,,,,
player,201912290sea,sfo,GreeDr00,tackles_assists,2,,,,,
player,201912290sea,sfo,GreeDr00,tackles_loss,1,,,,,
player,201912290sea,sfo,GreeDr00,qb_hits,1,,,,,
player,201912290sea,sfo,GreeDr00,fumbles_rec,0,,,,,
player,201912290sea,sfo,GreeDr00,fumbles_rec_yds,0,,,,,
player,201912290sea,sfo,GreeDr00,fumbles_rec_td,0,,,,,
player,201912290sea,sfo,GreeDr00,fumbles_forced,0,,,,,
player,201912290sea,sfo,HarrMa03,def_int,0,,,,,
player,201912290sea,sfo,HarrMa03,def_int_yds,0,,,,,
player,201912290sea,sfo,HarrMa03,def_int_td,0,,,,,
player,201912290sea,sfo,HarrMa03,def_int_long,0,,,,,
player,201912290sea,sfo,HarrMa03,pass_defended,1,,,,,
player,201912290sea,sfo,HarrMa03,sacks,0.0,,,,,
player,201912290sea,sfo,HarrMa03,tackles_combined,9,,,,,
player,201912290sea,sfo,HarrMa03,tackles_solo,6,,,,,
player,201912290sea,sfo,HarrMa03,tackles_assists,3,,,,,
player,201912290sea,sfo,HarrMa03,tackles_loss,0,,,,,
player,201912290sea,sfo,HarrMa03,qb_hits,1,,,,,
player,201912290sea,sfo,HarrMa03,fumbles_rec,0,,,,,
player,201912290sea,sfo,HarrMa03,fumbles_rec_yds,0,,,,,
player,201912290sea,sfo,HarrMa03,fumbles_rec_td,0,,,,,
player,201912290sea,sfo,HarrMa03,fumbles_forced,0,,,,,
player,201912290sea,sfo,BosaNi00,def_int,0,,,,,
player,201912290sea,sfo,BosaNi00,def_int_yds,0,,,,,
player,201912290sea,sfo,BosaNi00,def_int_td,0,,,,,
player,201912290sea,sfo,BosaNi00,def_int_long,0,,,,,
player,201912290sea,sfo,BosaNi00,pass_defended,0,,,,,
player,201912290sea,sfo,BosaNi00,sacks,0.0,,,,,
player,201912290sea,sfo,BosaNi00,tackles_combined,6,,,,,
player,201912290sea,sfo,BosaNi00,tackles_solo,5,,,,,
player,201912290sea,sfo,BosaNi00,tackles_assists,1,,,,,
player,201912290sea,sfo,BosaNi00,tackles_loss,0,,,,,
player,201912290sea,sfo,BosaNi00,qb_hits,3,,,,,
player,201912290sea,sfo,BosaNi00,fumbles_rec,0,,,,,
player,201912290sea,sfo,BosaNi00,fumbles_rec_yds,0,,,,,
player,201912290sea,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201912290sea,sfo,BosaNi00,fumbles_forced,0,,,,,
player,201912290sea,sfo,WithAh00,def_int,0,,,,,
player,201912290sea,sfo,WithAh00,def_int_yds,0,,,,,
player,201912290sea,sfo,WithAh00,def_int_td,0,,,,,
