game,2019,6,20191013,201910130tam,car,"Carolina Panthers",37,tam,"Tampa Bay Buccaneers",26
team,201910130tam,car,First Downs,17,,,,,,
team,201910130tam,tam,First Downs,23,,,,,,
team,201910130tam,car,Rush-Yds-TDs,29-59-2,,,,,,
team,201910130tam,tam,Rush-Yds-TDs,14-42-2,,,,,,
team,201910130tam,car,Cmp-Att-Yd-TD-INT,20-32-227-2-0,,,,,,
team,201910130tam,tam,Cmp-Att-Yd-TD-INT,30-54-400-1-5,,,,,,
team,201910130tam,car,Sacked-Yards,2-18,,,,,,
team,201910130tam,tam,Sacked-Yards,7-35,,,,,,
team,201910130tam,car,Net Pass Yards,209,,,,,,
team,201910130tam,tam,Net Pass Yards,365,,,,,,
team,201910130tam,car,Total Yards,268,,,,,,
team,201910130tam,tam,Total Yards,407,,,,,,
team,201910130tam,car,Fumbles-Lost,1-1,,,,,,
team,201910130tam,tam,Fumbles-Lost,4-2,,,,,,
team,201910130tam,car,Turnovers,1,,,,,,
team,201910130tam,tam,Turnovers,7,,,,,,
team,201910130tam,car,Penalties-Yards,3-30,,,,,,
team,201910130tam,tam,Penalties-Yards,9-70,,,,,,
team,201910130tam,car,Third Down Conv.,3-15,,,,,,
team,201910130tam,tam,Third Down Conv.,5-15,,,,,,
team,201910130tam,car,Fourth Down Conv.,1-1,,,,,,
team,201910130tam,tam,Fourth Down Conv.,1-2,,,,,,
team,201910130tam,car,Time of Possession,31:10,,,,,,
team,201910130tam,tam,Time of Possession,28:50,,,,,,
player,201910130tam,car,AlleKy00,pass_cmp,20,,,,,
player,201910130tam,car,AlleKy00,pass_att,32,,,,,
player,201910130tam,car,AlleKy00,pass_yds,227,,,,,
player,201910130tam,car,AlleKy00,pass_td,2,,,,,
player,201910130tam,car,AlleKy00,pass_int,0,,,,,
player,201910130tam,car,AlleKy00,pass_sacked,2,,,,,
player,201910130tam,car,AlleKy00,pass_sacked_yds,18,,,,,
player,201910130tam,car,AlleKy00,pass_long,30,,,,,
player,201910130tam,car,AlleKy00,pass_rating,104.6,,,,,
player,201910130tam,car,AlleKy00,rush_att,3,,,,,
player,201910130tam,car,AlleKy00,rush_yds,3,,,,,
player,201910130tam,car,AlleKy00,rush_td,0,,,,,
player,201910130tam,car,AlleKy00,rush_long,4,,,,,
player,201910130tam,car,AlleKy00,targets,0,,,,,
player,201910130tam,car,AlleKy00,rec,0,,,,,
player,201910130tam,car,AlleKy00,rec_yds,0,,,,,
player,201910130tam,car,AlleKy00,rec_td,0,,,,,
player,201910130tam,car,AlleKy00,rec_long,0,,,,,
player,201910130tam,car,AlleKy00,fumbles,0,,,,,
player,201910130tam,car,AlleKy00,fumbles_lost,0,,,,,
player,201910130tam,car,McCaCh01,pass_cmp,0,,,,,
player,201910130tam,car,McCaCh01,pass_att,0,,,,,
player,201910130tam,car,McCaCh01,pass_yds,0,,,,,
player,201910130tam,car,McCaCh01,pass_td,0,,,,,
player,201910130tam,car,McCaCh01,pass_int,0,,,,,
player,201910130tam,car,McCaCh01,pass_sacked,0,,,,,
player,201910130tam,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201910130tam,car,McCaCh01,pass_long,0,,,,,
player,201910130tam,car,McCaCh01,pass_rating,,,,,,
player,201910130tam,car,McCaCh01,rush_att,22,,,,,
player,201910130tam,car,McCaCh01,rush_yds,31,,,,,
player,201910130tam,car,McCaCh01,rush_td,1,,,,,
player,201910130tam,car,McCaCh01,rush_long,10,,,,,
player,201910130tam,car,McCaCh01,targets,5,,,,,
player,201910130tam,car,McCaCh01,rec,4,,,,,
player,201910130tam,car,McCaCh01,rec_yds,26,,,,,
player,201910130tam,car,McCaCh01,rec_td,1,,,,,
player,201910130tam,car,McCaCh01,rec_long,25,,,,,
player,201910130tam,car,McCaCh01,fumbles,0,,,,,
player,201910130tam,car,McCaCh01,fumbles_lost,0,,,,,
player,201910130tam,car,MoorD.00,pass_cmp,0,,,,,
player,201910130tam,car,MoorD.00,pass_att,0,,,,,
player,201910130tam,car,MoorD.00,pass_yds,0,,,,,
player,201910130tam,car,MoorD.00,pass_td,0,,,,,
player,201910130tam,car,MoorD.00,pass_int,0,,,,,
player,201910130tam,car,MoorD.00,pass_sacked,0,,,,,
player,201910130tam,car,MoorD.00,pass_sacked_yds,0,,,,,
player,201910130tam,car,MoorD.00,pass_long,0,,,,,
player,201910130tam,car,MoorD.00,pass_rating,,,,,,
