game,2019,17,20191229,201912290ram,crd,"Arizona Cardinals",24,ram,"Los Angeles Rams",31
player,201912290ram,crd,FitzLa00,rec,4,,,,,
player,201912290ram,crd,FitzLa00,rec_yds,45,,,,,
player,201912290ram,crd,FitzLa00,rec_td,0,,,,,
player,201912290ram,crd,FitzLa00,rec_long,23,,,,,
player,201912290ram,crd,FitzLa00,fumbles,0,,,,,
player,201912290ram,crd,FitzLa00,fumbles_lost,0,,,,,
player,201912290ram,crd,CoopPh00,pass_cmp,0,,,,,
player,201912290ram,crd,CoopPh00,pass_att,0,,,,,
player,201912290ram,crd,CoopPh00,pass_yds,0,,,,,
player,201912290ram,crd,CoopPh00,pass_td,0,,,,,
player,201912290ram,crd,CoopPh00,pass_int,0,,,,,
player,201912290ram,crd,CoopPh00,pass_sacked,0,,,,,
player,201912290ram,crd,CoopPh00,pass_sacked_yds,0,,,,,
player,201912290ram,crd,CoopPh00,pass_long,0,,,,,
player,201912290ram,crd,CoopPh00,pass_rating,,,,,,
player,201912290ram,crd,CoopPh00,rush_att,0,,,,,
player,201912290ram,crd,CoopPh00,rush_yds,0,,,,,
player,201912290ram,crd,CoopPh00,rush_td,0,,,,,
player,201912290ram,crd,CoopPh00,rush_long,0,,,,,
player,201912290ram,crd,CoopPh00,targets,2,,,,,
player,201912290ram,crd,CoopPh00,rec,1,,,,,
player,201912290ram,crd,CoopPh00,rec_yds,24,,,,,
player,201912290ram,crd,CoopPh00,rec_td,0,,,,,
player,201912290ram,crd,CoopPh00,rec_long,24,,,,,
player,201912290ram,crd,CoopPh00,fumbles,0,,,,,
player,201912290ram,crd,CoopPh00,fumbles_lost,0,,,,,
player,201912290ram,crd,WillMa04,pass_cmp,0,,,,,
player,201912290ram,crd,WillMa04,pass_att,0,,,,,
player,201912290ram,crd,WillMa04,pass_yds,0,,,,,
player,201912290ram,crd,WillMa04,pass_td,0,,,,,
player,201912290ram,crd,WillMa04,pass_int,0,,,,,
player,201912290ram,crd,WillMa04,pass_sacked,0,,,,,
player,201912290ram,crd,WillMa04,pass_sacked_yds,0,,,,,
player,201912290ram,crd,WillMa04,pass_long,0,,,,,
player,201912290ram,crd,WillMa04,pass_rating,,,,,,
player,201912290ram,crd,WillMa04,rush_att,0,,,,,
player,201912290ram,crd,WillMa04,rush_yds,0,,,,,
player,201912290ram,crd,WillMa04,rush_td,0,,,,,
player,201912290ram,crd,WillMa04,rush_long,0,,,,,
player,201912290ram,crd,WillMa04,targets,2,,,,,
player,201912290ram,crd,WillMa04,rec,1,,,,,
player,201912290ram,crd,WillMa04,rec_yds,23,,,,,
player,201912290ram,crd,WillMa04,rec_td,0,,,,,
player,201912290ram,crd,WillMa04,rec_long,23,,,,,
player,201912290ram,crd,WillMa04,fumbles,0,,,,,
player,201912290ram,crd,WillMa04,fumbles_lost,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_cmp,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_att,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_yds,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_td,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_int,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_sacked,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_long,0,,,,,
player,201912290ram,crd,EdmoCh00,pass_rating,,,,,,
player,201912290ram,crd,EdmoCh00,rush_att,1,,,,,
player,201912290ram,crd,EdmoCh00,rush_yds,-1,,,,,
player,201912290ram,crd,EdmoCh00,rush_td,0,,,,,
player,201912290ram,crd,EdmoCh00,rush_long,-1,,,,,
player,201912290ram,crd,EdmoCh00,targets,0,,,,,
player,201912290ram,crd,EdmoCh00,rec,0,,,,,
player,201912290ram,crd,EdmoCh00,rec_yds,0,,,,,
player,201912290ram,crd,EdmoCh00,rec_td,0,,,,,
player,201912290ram,crd,EdmoCh00,rec_long,0,,,,,
player,201912290ram,crd,EdmoCh00,fumbles,0,,,,,
player,201912290ram,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201912290ram,ram,GoffJa00,pass_cmp,29,,,,,
player,201912290ram,ram,GoffJa00,pass_att,45,,,,,
player,201912290ram,ram,GoffJa00,pass_yds,319,,,,,
player,201912290ram,ram,GoffJa00,pass_td,3,,,,,
player,201912290ram,ram,GoffJa00,pass_int,0,,,,,
player,201912290ram,ram,GoffJa00,pass_sacked,1,,,,,
player,201912290ram,ram,GoffJa00,pass_sacked_yds,8,,,,,
player,201912290ram,ram,GoffJa00,pass_long,37,,,,,
player,201912290ram,ram,GoffJa00,pass_rating,107.5,,,,,
player,201912290ram,ram,GoffJa00,rush_att,2,,,,,
player,201912290ram,ram,GoffJa00,rush_yds,4,,,,,
player,201912290ram,ram,GoffJa00,rush_td,0,,,,,
player,201912290ram,ram,GoffJa00,rush_long,5,,,,,
player,201912290ram,ram,GoffJa00,targets,0,,,,,
player,201912290ram,ram,GoffJa00,rec,0,,,,,
player,201912290ram,ram,GoffJa00,rec_yds,0,,,,,
player,201912290ram,ram,GoffJa00,rec_td,0,,,,,
player,201912290ram,ram,GoffJa00,rec_long,0,,,,,
player,201912290ram,ram,GoffJa00,fumbles,0,,,,,
player,201912290ram,ram,GoffJa00,fumbles_lost,0,,,,,
player,201912290ram,ram,GurlTo01,pass_cmp,0,,,,,
player,201912290ram,ram,GurlTo01,pass_att,0,,,,,
player,201912290ram,ram,GurlTo01,pass_yds,0,,,,,
player,201912290ram,ram,GurlTo01,pass_td,0,,,,,
player,201912290ram,ram,GurlTo01,pass_int,0,,,,,
player,201912290ram,ram,GurlTo01,pass_sacked,0,,,,,
player,201912290ram,ram,GurlTo01,pass_sacked_yds,0,,,,,
player,201912290ram,ram,GurlTo01,pass_long,0,,,,,
player,201912290ram,ram,GurlTo01,pass_rating,,,,,,
player,201912290ram,ram,GurlTo01,rush_att,20,,,,,
player,201912290ram,ram,GurlTo01,rush_yds,68,,,,,
player,201912290ram,ram,GurlTo01,rush_td,0,,,,,
player,201912290ram,ram,GurlTo01,rush_long,14,,,,,
player,201912290ram,ram,GurlTo01,targets,2,,,,,
player,201912290ram,ram,GurlTo01,rec,2,,,,,
player,201912290ram,ram,GurlTo01,rec_yds,21,,,,,
player,201912290ram,ram,GurlTo01,rec_td,0,,,,,
player,201912290ram,ram,GurlTo01,rec_long,14,,,,,
player,201912290ram,ram,GurlTo01,fumbles,0,,,,,
player,201912290ram,ram,GurlTo01,fumbles_lost,0,,,,,
player,201912290ram,ram,BrowMa03,pass_cmp,0,,,,,
player,201912290ram,ram,BrowMa03,pass_att,0,,,,,
player,201912290ram,ram,BrowMa03,pass_yds,0,,,,,
player,201912290ram,ram,BrowMa03,pass_td,0,,,,,
player,201912290ram,ram,BrowMa03,pass_int,0,,,,,
player,201912290ram,ram,BrowMa03,pass_sacked,0,,,,,
player,201912290ram,ram,BrowMa03,pass_sacked_yds,0,,,,,
player,201912290ram,ram,BrowMa03,pass_long,0,,,,,
player,201912290ram,ram,BrowMa03,pass_rating,,,,,,
player,201912290ram,ram,BrowMa03,rush_att,9,,,,,
player,201912290ram,ram,BrowMa03,rush_yds,26,,,,,
player,201912290ram,ram,BrowMa03,rush_td,1,,,,,
player,201912290ram,ram,BrowMa03,rush_long,15,,,,,
player,201912290ram,ram,BrowMa03,targets,1,,,,,
player,201912290ram,ram,BrowMa03,rec,1,,,,,
player,201912290ram,ram,BrowMa03,rec_yds,6,,,,,
player,201912290ram,ram,BrowMa03,rec_td,0,,,,,
player,201912290ram,ram,BrowMa03,rec_long,6,,,,,
player,201912290ram,ram,BrowMa03,fumbles,0,,,,,
player,201912290ram,ram,BrowMa03,fumbles_lost,0,,,,,
player,201912290ram,ram,WoodRo02,pass_cmp,0,,,,,
player,201912290ram,ram,WoodRo02,pass_att,0,,,,,
player,201912290ram,ram,WoodRo02,pass_yds,0,,,,,
player,201912290ram,ram,WoodRo02,pass_td,0,,,,,
player,201912290ram,ram,WoodRo02,pass_int,0,,,,,
player,201912290ram,ram,WoodRo02,pass_sacked,0,,,,,
player,201912290ram,ram,WoodRo02,pass_sacked_yds,0,,,,,
player,201912290ram,ram,WoodRo02,pass_long,0,,,,,
player,201912290ram,ram,WoodRo02,pass_rating,,,,,,
player,201912290ram,ram,WoodRo02,rush_att,1,,,,,
player,201912290ram,ram,WoodRo02,rush_yds,9,,,,,
player,201912290ram,ram,WoodRo02,rush_td,0,,,,,
player,201912290ram,ram,WoodRo02,rush_long,9,,,,,
player,201912290ram,ram,WoodRo02,targets,12,,,,,
player,201912290ram,ram,WoodRo02,rec,7,,,,,
player,201912290ram,ram,WoodRo02,rec_yds,67,,,,,
player,201912290ram,ram,WoodRo02,rec_td,1,,,,,
player,201912290ram,ram,WoodRo02,rec_long,37,,,,,
player,201912290ram,ram,WoodRo02,fumbles,0,,,,,
player,201912290ram,ram,WoodRo02,fumbles_lost,0,,,,,
player,201912290ram,ram,ScotNi01,pass_cmp,0,,,,,
player,201912290ram,ram,ScotNi01,pass_att,0,,,,,
player,201912290ram,ram,ScotNi01,pass_yds,0,,,,,
player,201912290ram,ram,ScotNi01,pass_td,0,,,,,
player,201912290ram,ram,ScotNi01,pass_int,0,,,,,
player,201912290ram,ram,ScotNi01,pass_sacked,0,,,,,
player,201912290ram,ram,ScotNi01,pass_sacked_yds,0,,,,,
player,201912290ram,ram,ScotNi01,pass_long,0,,,,,
player,201912290ram,ram,ScotNi01,pass_rating,,,,,,
player,201912290ram,ram,ScotNi01,rush_att,1,,,,,
player,201912290ram,ram,ScotNi01,rush_yds,6,,,,,
player,201912290ram,ram,ScotNi01,rush_td,0,,,,,
player,201912290ram,ram,ScotNi01,rush_long,6,,,,,
player,201912290ram,ram,ScotNi01,targets,0,,,,,
player,201912290ram,ram,ScotNi01,rec,0,,,,,
player,201912290ram,ram,ScotNi01,rec_yds,0,,,,,
player,201912290ram,ram,ScotNi01,rec_td,0,,,,,
player,201912290ram,ram,ScotNi01,rec_long,0,,,,,
player,201912290ram,ram,ScotNi01,fumbles,0,,,,,
player,201912290ram,ram,ScotNi01,fumbles_lost,0,,,,,
player,201912290ram,ram,KuppCo00,pass_cmp,0,,,,,
player,201912290ram,ram,KuppCo00,pass_att,0,,,,,
player,201912290ram,ram,KuppCo00,pass_yds,0,,,,,
player,201912290ram,ram,KuppCo00,pass_td,0,,,,,
player,201912290ram,ram,KuppCo00,pass_int,0,,,,,
player,201912290ram,ram,KuppCo00,pass_sacked,0,,,,,
player,201912290ram,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201912290ram,ram,KuppCo00,pass_long,0,,,,,
player,201912290ram,ram,KuppCo00,pass_rating,,,,,,
player,201912290ram,ram,KuppCo00,rush_att,0,,,,,
player,201912290ram,ram,KuppCo00,rush_yds,0,,,,,
player,201912290ram,ram,KuppCo00,rush_td,0,,,,,
player,201912290ram,ram,KuppCo00,rush_long,0,,,,,
player,201912290ram,ram,KuppCo00,targets,10,,,,,
player,201912290ram,ram,KuppCo00,rec,7,,,,,
player,201912290ram,ram,KuppCo00,rec_yds,99,,,,,
player,201912290ram,ram,KuppCo00,rec_td,1,,,,,
player,201912290ram,ram,KuppCo00,rec_long,24,,,,,
player,201912290ram,ram,KuppCo00,fumbles,0,,,,,
player,201912290ram,ram,KuppCo00,fumbles_lost,0,,,,,
player,201912290ram,ram,HigbTy00,pass_cmp,0,,,,,
player,201912290ram,ram,HigbTy00,pass_att,0,,,,,
player,201912290ram,ram,HigbTy00,pass_yds,0,,,,,
player,201912290ram,ram,HigbTy00,pass_td,0,,,,,
player,201912290ram,ram,HigbTy00,pass_int,0,,,,,
player,201912290ram,ram,HigbTy00,pass_sacked,0,,,,,
player,201912290ram,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201912290ram,ram,HigbTy00,pass_long,0,,,,,
player,201912290ram,ram,HigbTy00,pass_rating,,,,,,
player,201912290ram,ram,HigbTy00,rush_att,0,,,,,
player,201912290ram,ram,HigbTy00,rush_yds,0,,,,,
player,201912290ram,ram,HigbTy00,rush_td,0,,,,,
player,201912290ram,ram,HigbTy00,rush_long,0,,,,,
player,201912290ram,ram,HigbTy00,targets,12,,,,,
player,201912290ram,ram,HigbTy00,rec,8,,,,,
player,201912290ram,ram,HigbTy00,rec_yds,84,,,,,
player,201912290ram,ram,HigbTy00,rec_td,1,,,,,
player,201912290ram,ram,HigbTy00,rec_long,22,,,,,
player,201912290ram,ram,HigbTy00,fumbles,0,,,,,
player,201912290ram,ram,HigbTy00,fumbles_lost,0,,,,,
player,201912290ram,ram,CookBr00,pass_cmp,0,,,,,
player,201912290ram,ram,CookBr00,pass_att,0,,,,,
player,201912290ram,ram,CookBr00,pass_yds,0,,,,,
player,201912290ram,ram,CookBr00,pass_td,0,,,,,
player,201912290ram,ram,CookBr00,pass_int,0,,,,,
player,201912290ram,ram,CookBr00,pass_sacked,0,,,,,
player,201912290ram,ram,CookBr00,pass_sacked_yds,0,,,,,
player,201912290ram,ram,CookBr00,pass_long,0,,,,,
player,201912290ram,ram,CookBr00,pass_rating,,,,,,
player,201912290ram,ram,CookBr00,rush_att,0,,,,,
player,201912290ram,ram,CookBr00,rush_yds,0,,,,,
player,201912290ram,ram,CookBr00,rush_td,0,,,,,
player,201912290ram,ram,CookBr00,rush_long,0,,,,,
player,201912290ram,ram,CookBr00,targets,5,,,,,
player,201912290ram,ram,CookBr00,rec,3,,,,,
player,201912290ram,ram,CookBr00,rec_yds,40,,,,,
player,201912290ram,ram,CookBr00,rec_td,0,,,,,
player,201912290ram,ram,CookBr00,rec_long,22,,,,,
player,201912290ram,ram,CookBr00,fumbles,0,,,,,
player,201912290ram,ram,CookBr00,fumbles_lost,0,,,,,
player,201912290ram,ram,MundJo00,pass_cmp,0,,,,,
player,201912290ram,ram,MundJo00,pass_att,0,,,,,
player,201912290ram,ram,MundJo00,pass_yds,0,,,,,
player,201912290ram,ram,MundJo00,pass_td,0,,,,,
player,201912290ram,ram,MundJo00,pass_int,0,,,,,
player,201912290ram,ram,MundJo00,pass_sacked,0,,,,,
player,201912290ram,ram,MundJo00,pass_sacked_yds,0,,,,,
player,201912290ram,ram,MundJo00,pass_long,0,,,,,
player,201912290ram,ram,MundJo00,pass_rating,,,,,,
player,201912290ram,ram,MundJo00,rush_att,0,,,,,
player,201912290ram,ram,MundJo00,rush_yds,0,,,,,
player,201912290ram,ram,MundJo00,rush_td,0,,,,,
player,201912290ram,ram,MundJo00,rush_long,0,,,,,
player,201912290ram,ram,MundJo00,targets,1,,,,,
player,201912290ram,ram,MundJo00,rec,1,,,,,
player,201912290ram,ram,MundJo00,rec_yds,2,,,,,
player,201912290ram,ram,MundJo00,rec_td,0,,,,,
player,201912290ram,ram,MundJo00,rec_long,2,,,,,
player,201912290ram,ram,MundJo00,fumbles,0,,,,,
player,201912290ram,ram,MundJo00,fumbles_lost,0,,,,,
player,201912290ram,ram,ReynJo00,pass_cmp,0,,,,,
player,201912290ram,ram,ReynJo00,pass_att,0,,,,,
player,201912290ram,ram,ReynJo00,pass_yds,0,,,,,
player,201912290ram,ram,ReynJo00,pass_td,0,,,,,
player,201912290ram,ram,ReynJo00,pass_int,0,,,,,
player,201912290ram,ram,ReynJo00,pass_sacked,0,,,,,
player,201912290ram,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201912290ram,ram,ReynJo00,pass_long,0,,,,,
player,201912290ram,ram,ReynJo00,pass_rating,,,,,,
player,201912290ram,ram,ReynJo00,rush_att,0,,,,,
player,201912290ram,ram,ReynJo00,rush_yds,0,,,,,
player,201912290ram,ram,ReynJo00,rush_td,0,,,,,
player,201912290ram,ram,ReynJo00,rush_long,0,,,,,
player,201912290ram,ram,ReynJo00,targets,1,,,,,
player,201912290ram,ram,ReynJo00,rec,0,,,,,
player,201912290ram,ram,ReynJo00,rec_yds,0,,,,,
player,201912290ram,ram,ReynJo00,rec_td,0,,,,,
player,201912290ram,ram,ReynJo00,rec_long,0,,,,,
player,201912290ram,ram,ReynJo00,fumbles,0,,,,,
player,201912290ram,ram,ReynJo00,fumbles_lost,0,,,,,
player,201912290ram,crd,BakeBu00,def_int,0,,,,,
player,201912290ram,crd,BakeBu00,def_int_yds,0,,,,,
player,201912290ram,crd,BakeBu00,def_int_td,0,,,,,
player,201912290ram,crd,BakeBu00,def_int_long,0,,,,,
player,201912290ram,crd,BakeBu00,pass_defended,0,,,,,
player,201912290ram,crd,BakeBu00,sacks,0.5,,,,,
player,201912290ram,crd,BakeBu00,tackles_combined,13,,,,,
player,201912290ram,crd,BakeBu00,tackles_solo,8,,,,,
player,201912290ram,crd,BakeBu00,tackles_assists,5,,,,,
player,201912290ram,crd,BakeBu00,tackles_loss,1,,,,,
player,201912290ram,crd,BakeBu00,qb_hits,1,,,,,
player,201912290ram,crd,BakeBu00,fumbles_rec,0,,,,,
player,201912290ram,crd,BakeBu00,fumbles_rec_yds,0,,,,,
player,201912290ram,crd,BakeBu00,fumbles_rec_td,0,,,,,
player,201912290ram,crd,BakeBu00,fumbles_forced,0,,,,,
player,201912290ram,crd,MarsCa00,def_int,0,,,,,
player,201912290ram,crd,MarsCa00,def_int_yds,0,,,,,
player,201912290ram,crd,MarsCa00,def_int_td,0,,,,,
player,201912290ram,crd,MarsCa00,def_int_long,0,,,,,
player,201912290ram,crd,MarsCa00,pass_defended,0,,,,,
player,201912290ram,crd,MarsCa00,sacks,0.5,,,,,
player,201912290ram,crd,MarsCa00,tackles_combined,5,,,,,
player,201912290ram,crd,MarsCa00,tackles_solo,2,,,,,
player,201912290ram,crd,MarsCa00,tackles_assists,3,,,,,
player,201912290ram,crd,MarsCa00,tackles_loss,1,,,,,
player,201912290ram,crd,MarsCa00,qb_hits,1,,,,,
player,201912290ram,crd,MarsCa00,fumbles_rec,0,,,,,
player,201912290ram,crd,MarsCa00,fumbles_rec_yds,0,,,,,
player,201912290ram,crd,MarsCa00,fumbles_rec_td,0,,,,,
player,201912290ram,crd,MarsCa00,fumbles_forced,0,,,,,
