game,2019,17,20191229,201912290tam,atl,"Atlanta Falcons",28,tam,"Tampa Bay Buccaneers",22
player,201912290tam,atl,FreeDe00,rec,2,,,,,
player,201912290tam,atl,FreeDe00,rec_yds,15,,,,,
player,201912290tam,atl,FreeDe00,rec_td,0,,,,,
player,201912290tam,atl,FreeDe00,rec_long,11,,,,,
player,201912290tam,atl,FreeDe00,fumbles,0,,,,,
player,201912290tam,atl,FreeDe00,fumbles_lost,0,,,,,
player,201912290tam,atl,HillBr02,pass_cmp,0,,,,,
player,201912290tam,atl,HillBr02,pass_att,0,,,,,
player,201912290tam,atl,HillBr02,pass_yds,0,,,,,
player,201912290tam,atl,HillBr02,pass_td,0,,,,,
player,201912290tam,atl,HillBr02,pass_int,0,,,,,
player,201912290tam,atl,HillBr02,pass_sacked,0,,,,,
player,201912290tam,atl,HillBr02,pass_sacked_yds,0,,,,,
player,201912290tam,atl,HillBr02,pass_long,0,,,,,
player,201912290tam,atl,HillBr02,pass_rating,,,,,,
player,201912290tam,atl,HillBr02,rush_att,5,,,,,
player,201912290tam,atl,HillBr02,rush_yds,21,,,,,
player,201912290tam,atl,HillBr02,rush_td,0,,,,,
player,201912290tam,atl,HillBr02,rush_long,9,,,,,
player,201912290tam,atl,HillBr02,targets,0,,,,,
player,201912290tam,atl,HillBr02,rec,0,,,,,
player,201912290tam,atl,HillBr02,rec_yds,0,,,,,
player,201912290tam,atl,HillBr02,rec_td,0,,,,,
player,201912290tam,atl,HillBr02,rec_long,0,,,,,
player,201912290tam,atl,HillBr02,fumbles,0,,,,,
player,201912290tam,atl,HillBr02,fumbles_lost,0,,,,,
player,201912290tam,atl,OlliQa00,pass_cmp,0,,,,,
player,201912290tam,atl,OlliQa00,pass_att,0,,,,,
player,201912290tam,atl,OlliQa00,pass_yds,0,,,,,
player,201912290tam,atl,OlliQa00,pass_td,0,,,,,
player,201912290tam,atl,OlliQa00,pass_int,0,,,,,
player,201912290tam,atl,OlliQa00,pass_sacked,0,,,,,
player,201912290tam,atl,OlliQa00,pass_sacked_yds,0,,,,,
player,201912290tam,atl,OlliQa00,pass_long,0,,,,,
player,201912290tam,atl,OlliQa00,pass_rating,,,,,,
player,201912290tam,atl,OlliQa00,rush_att,4,,,,,
player,201912290tam,atl,OlliQa00,rush_yds,9,,,,,
player,201912290tam,atl,OlliQa00,rush_td,0,,,,,
player,201912290tam,atl,OlliQa00,rush_long,5,,,,,
player,201912290tam,atl,OlliQa00,targets,0,,,,,
player,201912290tam,atl,OlliQa00,rec,0,,,,,
player,201912290tam,atl,OlliQa00,rec_yds,0,,,,,
player,201912290tam,atl,OlliQa00,rec_td,0,,,,,
player,201912290tam,atl,OlliQa00,rec_long,0,,,,,
player,201912290tam,atl,OlliQa00,fumbles,0,,,,,
player,201912290tam,atl,OlliQa00,fumbles_lost,0,,,,,
player,201912290tam,atl,JoneJu02,pass_cmp,0,,,,,
player,201912290tam,atl,JoneJu02,pass_att,0,,,,,
player,201912290tam,atl,JoneJu02,pass_yds,0,,,,,
player,201912290tam,atl,JoneJu02,pass_td,0,,,,,
player,201912290tam,atl,JoneJu02,pass_int,0,,,,,
player,201912290tam,atl,JoneJu02,pass_sacked,0,,,,,
player,201912290tam,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201912290tam,atl,JoneJu02,pass_long,0,,,,,
player,201912290tam,atl,JoneJu02,pass_rating,,,,,,
player,201912290tam,atl,JoneJu02,rush_att,0,,,,,
player,201912290tam,atl,JoneJu02,rush_yds,0,,,,,
player,201912290tam,atl,JoneJu02,rush_td,0,,,,,
player,201912290tam,atl,JoneJu02,rush_long,0,,,,,
player,201912290tam,atl,JoneJu02,targets,13,,,,,
player,201912290tam,atl,JoneJu02,rec,7,,,,,
player,201912290tam,atl,JoneJu02,rec_yds,78,,,,,
player,201912290tam,atl,JoneJu02,rec_td,0,,,,,
player,201912290tam,atl,JoneJu02,rec_long,29,,,,,
player,201912290tam,atl,JoneJu02,fumbles,0,,,,,
player,201912290tam,atl,JoneJu02,fumbles_lost,0,,,,,
player,201912290tam,atl,GageRu00,pass_cmp,0,,,,,
player,201912290tam,atl,GageRu00,pass_att,0,,,,,
player,201912290tam,atl,GageRu00,pass_yds,0,,,,,
player,201912290tam,atl,GageRu00,pass_td,0,,,,,
player,201912290tam,atl,GageRu00,pass_int,0,,,,,
player,201912290tam,atl,GageRu00,pass_sacked,0,,,,,
player,201912290tam,atl,GageRu00,pass_sacked_yds,0,,,,,
player,201912290tam,atl,GageRu00,pass_long,0,,,,,
player,201912290tam,atl,GageRu00,pass_rating,,,,,,
player,201912290tam,atl,GageRu00,rush_att,0,,,,,
player,201912290tam,atl,GageRu00,rush_yds,0,,,,,
player,201912290tam,atl,GageRu00,rush_td,0,,,,,
player,201912290tam,atl,GageRu00,rush_long,0,,,,,
player,201912290tam,atl,GageRu00,targets,13,,,,,
player,201912290tam,atl,GageRu00,rec,7,,,,,
player,201912290tam,atl,GageRu00,rec_yds,68,,,,,
player,201912290tam,atl,GageRu00,rec_td,0,,,,,
player,201912290tam,atl,GageRu00,rec_long,13,,,,,
player,201912290tam,atl,GageRu00,fumbles,0,,,,,
player,201912290tam,atl,GageRu00,fumbles_lost,0,,,,,
player,201912290tam,atl,HoopAu00,pass_cmp,0,,,,,
player,201912290tam,atl,HoopAu00,pass_att,0,,,,,
player,201912290tam,atl,HoopAu00,pass_yds,0,,,,,
player,201912290tam,atl,HoopAu00,pass_td,0,,,,,
player,201912290tam,atl,HoopAu00,pass_int,0,,,,,
player,201912290tam,atl,HoopAu00,pass_sacked,0,,,,,
player,201912290tam,atl,HoopAu00,pass_sacked_yds,0,,,,,
player,201912290tam,atl,HoopAu00,pass_long,0,,,,,
player,201912290tam,atl,HoopAu00,pass_rating,,,,,,
player,201912290tam,atl,HoopAu00,rush_att,0,,,,,
player,201912290tam,atl,HoopAu00,rush_yds,0,,,,,
player,201912290tam,atl,HoopAu00,rush_td,0,,,,,
player,201912290tam,atl,HoopAu00,rush_long,0,,,,,
player,201912290tam,atl,HoopAu00,targets,9,,,,,
player,201912290tam,atl,HoopAu00,rec,7,,,,,
player,201912290tam,atl,HoopAu00,rec_yds,45,,,,,
player,201912290tam,atl,HoopAu00,rec_td,0,,,,,
player,201912290tam,atl,HoopAu00,rec_long,12,,,,,
player,201912290tam,atl,HoopAu00,fumbles,0,,,,,
player,201912290tam,atl,HoopAu00,fumbles_lost,0,,,,,
player,201912290tam,atl,HardJu00,pass_cmp,0,,,,,
player,201912290tam,atl,HardJu00,pass_att,0,,,,,
player,201912290tam,atl,HardJu00,pass_yds,0,,,,,
player,201912290tam,atl,HardJu00,pass_td,0,,,,,
player,201912290tam,atl,HardJu00,pass_int,0,,,,,
player,201912290tam,atl,HardJu00,pass_sacked,0,,,,,
player,201912290tam,atl,HardJu00,pass_sacked_yds,0,,,,,
player,201912290tam,atl,HardJu00,pass_long,0,,,,,
player,201912290tam,atl,HardJu00,pass_rating,,,,,,
player,201912290tam,atl,HardJu00,rush_att,0,,,,,
player,201912290tam,atl,HardJu00,rush_yds,0,,,,,
player,201912290tam,atl,HardJu00,rush_td,0,,,,,
player,201912290tam,atl,HardJu00,rush_long,0,,,,,
player,201912290tam,atl,HardJu00,targets,3,,,,,
player,201912290tam,atl,HardJu00,rec,3,,,,,
player,201912290tam,atl,HardJu00,rec_yds,40,,,,,
player,201912290tam,atl,HardJu00,rec_td,0,,,,,
player,201912290tam,atl,HardJu00,rec_long,21,,,,,
player,201912290tam,atl,HardJu00,fumbles,0,,,,,
player,201912290tam,atl,HardJu00,fumbles_lost,0,,,,,
player,201912290tam,atl,SambTy00,pass_cmp,0,,,,,
player,201912290tam,atl,SambTy00,pass_att,0,,,,,
player,201912290tam,atl,SambTy00,pass_yds,0,,,,,
player,201912290tam,atl,SambTy00,pass_td,0,,,,,
player,201912290tam,atl,SambTy00,pass_int,0,,,,,
player,201912290tam,atl,SambTy00,pass_sacked,0,,,,,
player,201912290tam,atl,SambTy00,pass_sacked_yds,0,,,,,
player,201912290tam,atl,SambTy00,pass_long,0,,,,,
player,201912290tam,atl,SambTy00,pass_rating,,,,,,
player,201912290tam,atl,SambTy00,rush_att,0,,,,,
player,201912290tam,atl,SambTy00,rush_yds,0,,,,,
player,201912290tam,atl,SambTy00,rush_td,0,,,,,
player,201912290tam,atl,SambTy00,rush_long,0,,,,,
player,201912290tam,atl,SambTy00,targets,1,,,,,
player,201912290tam,atl,SambTy00,rec,1,,,,,
player,201912290tam,atl,SambTy00,rec_yds,35,,,,,
player,201912290tam,atl,SambTy00,rec_td,1,,,,,
player,201912290tam,atl,SambTy00,rec_long,35,,,,,
player,201912290tam,atl,SambTy00,fumbles,0,,,,,
player,201912290tam,atl,SambTy00,fumbles_lost,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_cmp,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_att,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_yds,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_td,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_int,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_sacked,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_sacked_yds,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_long,0,,,,,
player,201912290tam,atl,ZaccOl01,pass_rating,,,,,,
player,201912290tam,atl,ZaccOl01,rush_att,0,,,,,
player,201912290tam,atl,ZaccOl01,rush_yds,0,,,,,
player,201912290tam,atl,ZaccOl01,rush_td,0,,,,,
player,201912290tam,atl,ZaccOl01,rush_long,0,,,,,
player,201912290tam,atl,ZaccOl01,targets,2,,,,,
player,201912290tam,atl,ZaccOl01,rec,2,,,,,
player,201912290tam,atl,ZaccOl01,rec_yds,22,,,,,
player,201912290tam,atl,ZaccOl01,rec_td,0,,,,,
player,201912290tam,atl,ZaccOl01,rec_long,11,,,,,
player,201912290tam,atl,ZaccOl01,fumbles,0,,,,,
player,201912290tam,atl,ZaccOl01,fumbles_lost,0,,,,,
player,201912290tam,atl,StocLu00,pass_cmp,0,,,,,
player,201912290tam,atl,StocLu00,pass_att,0,,,,,
player,201912290tam,atl,StocLu00,pass_yds,0,,,,,
player,201912290tam,atl,StocLu00,pass_td,0,,,,,
player,201912290tam,atl,StocLu00,pass_int,0,,,,,
player,201912290tam,atl,StocLu00,pass_sacked,0,,,,,
player,201912290tam,atl,StocLu00,pass_sacked_yds,0,,,,,
player,201912290tam,atl,StocLu00,pass_long,0,,,,,
player,201912290tam,atl,StocLu00,pass_rating,,,,,,
player,201912290tam,atl,StocLu00,rush_att,0,,,,,
player,201912290tam,atl,StocLu00,rush_yds,0,,,,,
player,201912290tam,atl,StocLu00,rush_td,0,,,,,
player,201912290tam,atl,StocLu00,rush_long,0,,,,,
player,201912290tam,atl,StocLu00,targets,1,,,,,
player,201912290tam,atl,StocLu00,rec,1,,,,,
player,201912290tam,atl,StocLu00,rec_yds,10,,,,,
player,201912290tam,atl,StocLu00,rec_td,0,,,,,
player,201912290tam,atl,StocLu00,rec_long,10,,,,,
player,201912290tam,atl,StocLu00,fumbles,0,,,,,
player,201912290tam,atl,StocLu00,fumbles_lost,0,,,,,
player,201912290tam,atl,BlakCh00,pass_cmp,0,,,,,
player,201912290tam,atl,BlakCh00,pass_att,0,,,,,
player,201912290tam,atl,BlakCh00,pass_yds,0,,,,,
player,201912290tam,atl,BlakCh00,pass_td,0,,,,,
player,201912290tam,atl,BlakCh00,pass_int,0,,,,,
player,201912290tam,atl,BlakCh00,pass_sacked,0,,,,,
player,201912290tam,atl,BlakCh00,pass_sacked_yds,0,,,,,
player,201912290tam,atl,BlakCh00,pass_long,0,,,,,
player,201912290tam,atl,BlakCh00,pass_rating,,,,,,
player,201912290tam,atl,BlakCh00,rush_att,0,,,,,
player,201912290tam,atl,BlakCh00,rush_yds,0,,,,,
player,201912290tam,atl,BlakCh00,rush_td,0,,,,,
player,201912290tam,atl,BlakCh00,rush_long,0,,,,,
player,201912290tam,atl,BlakCh00,targets,2,,,,,
player,201912290tam,atl,BlakCh00,rec,0,,,,,
player,201912290tam,atl,BlakCh00,rec_yds,0,,,,,
player,201912290tam,atl,BlakCh00,rec_td,0,,,,,
player,201912290tam,atl,BlakCh00,rec_long,0,,,,,
player,201912290tam,atl,BlakCh00,fumbles,0,,,,,
player,201912290tam,atl,BlakCh00,fumbles_lost,0,,,,,
player,201912290tam,atl,SmitKe03,pass_cmp,0,,,,,
player,201912290tam,atl,SmitKe03,pass_att,0,,,,,
player,201912290tam,atl,SmitKe03,pass_yds,0,,,,,
player,201912290tam,atl,SmitKe03,pass_td,0,,,,,
player,201912290tam,atl,SmitKe03,pass_int,0,,,,,
player,201912290tam,atl,SmitKe03,pass_sacked,0,,,,,
player,201912290tam,atl,SmitKe03,pass_sacked_yds,0,,,,,
player,201912290tam,atl,SmitKe03,pass_long,0,,,,,
player,201912290tam,atl,SmitKe03,pass_rating,,,,,,
player,201912290tam,atl,SmitKe03,rush_att,1,,,,,
player,201912290tam,atl,SmitKe03,rush_yds,-1,,,,,
player,201912290tam,atl,SmitKe03,rush_td,0,,,,,
player,201912290tam,atl,SmitKe03,rush_long,-1,,,,,
player,201912290tam,atl,SmitKe03,targets,0,,,,,
player,201912290tam,atl,SmitKe03,rec,0,,,,,
player,201912290tam,atl,SmitKe03,rec_yds,0,,,,,
player,201912290tam,atl,SmitKe03,rec_td,0,,,,,
player,201912290tam,atl,SmitKe03,rec_long,0,,,,,
player,201912290tam,atl,SmitKe03,fumbles,0,,,,,
player,201912290tam,atl,SmitKe03,fumbles_lost,0,,,,,
player,201912290tam,tam,WinsJa00,pass_cmp,13,,,,,
player,201912290tam,tam,WinsJa00,pass_att,24,,,,,
player,201912290tam,tam,WinsJa00,pass_yds,201,,,,,
player,201912290tam,tam,WinsJa00,pass_td,2,,,,,
player,201912290tam,tam,WinsJa00,pass_int,2,,,,,
player,201912290tam,tam,WinsJa00,pass_sacked,1,,,,,
player,201912290tam,tam,WinsJa00,pass_sacked_yds,8,,,,,
player,201912290tam,tam,WinsJa00,pass_long,37,,,,,
player,201912290tam,tam,WinsJa00,pass_rating,75.2,,,,,
player,201912290tam,tam,WinsJa00,rush_att,2,,,,,
player,201912290tam,tam,WinsJa00,rush_yds,5,,,,,
player,201912290tam,tam,WinsJa00,rush_td,0,,,,,
player,201912290tam,tam,WinsJa00,rush_long,3,,,,,
player,201912290tam,tam,WinsJa00,targets,0,,,,,
player,201912290tam,tam,WinsJa00,rec,0,,,,,
player,201912290tam,tam,WinsJa00,rec_yds,0,,,,,
player,201912290tam,tam,WinsJa00,rec_td,0,,,,,
player,201912290tam,tam,WinsJa00,rec_long,0,,,,,
player,201912290tam,tam,WinsJa00,fumbles,0,,,,,
player,201912290tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201912290tam,tam,JoneRo01,pass_cmp,0,,,,,
player,201912290tam,tam,JoneRo01,pass_att,0,,,,,
player,201912290tam,tam,JoneRo01,pass_yds,0,,,,,
player,201912290tam,tam,JoneRo01,pass_td,0,,,,,
player,201912290tam,tam,JoneRo01,pass_int,0,,,,,
player,201912290tam,tam,JoneRo01,pass_sacked,0,,,,,
player,201912290tam,tam,JoneRo01,pass_sacked_yds,0,,,,,
player,201912290tam,tam,JoneRo01,pass_long,0,,,,,
player,201912290tam,tam,JoneRo01,pass_rating,,,,,,
player,201912290tam,tam,JoneRo01,rush_att,11,,,,,
player,201912290tam,tam,JoneRo01,rush_yds,106,,,,,
player,201912290tam,tam,JoneRo01,rush_td,0,,,,,
player,201912290tam,tam,JoneRo01,rush_long,33,,,,,
player,201912290tam,tam,JoneRo01,targets,2,,,,,
player,201912290tam,tam,JoneRo01,rec,2,,,,,
player,201912290tam,tam,JoneRo01,rec_yds,10,,,,,
player,201912290tam,tam,JoneRo01,rec_td,0,,,,,
player,201912290tam,tam,JoneRo01,rec_long,11,,,,,
player,201912290tam,tam,JoneRo01,fumbles,2,,,,,
player,201912290tam,tam,JoneRo01,fumbles_lost,1,,,,,
player,201912290tam,tam,FranJo04,pass_cmp,0,,,,,
player,201912290tam,tam,FranJo04,pass_att,0,,,,,
player,201912290tam,tam,FranJo04,pass_yds,0,,,,,
player,201912290tam,tam,FranJo04,pass_td,0,,,,,
player,201912290tam,tam,FranJo04,pass_int,0,,,,,
player,201912290tam,tam,FranJo04,pass_sacked,0,,,,,
player,201912290tam,tam,FranJo04,pass_sacked_yds,0,,,,,
player,201912290tam,tam,FranJo04,pass_long,0,,,,,
player,201912290tam,tam,FranJo04,pass_rating,,,,,,
player,201912290tam,tam,FranJo04,rush_att,1,,,,,
player,201912290tam,tam,FranJo04,rush_yds,11,,,,,
player,201912290tam,tam,FranJo04,rush_td,0,,,,,
player,201912290tam,tam,FranJo04,rush_long,11,,,,,
player,201912290tam,tam,FranJo04,targets,0,,,,,
player,201912290tam,tam,FranJo04,rec,0,,,,,
player,201912290tam,tam,FranJo04,rec_yds,0,,,,,
player,201912290tam,tam,FranJo04,rec_td,0,,,,,
player,201912290tam,tam,FranJo04,rec_long,0,,,,,
player,201912290tam,tam,FranJo04,fumbles,0,,,,,
player,201912290tam,tam,FranJo04,fumbles_lost,0,,,,,
player,201912290tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201912290tam,tam,BarbPe01,pass_att,0,,,,,
player,201912290tam,tam,BarbPe01,pass_yds,0,,,,,
player,201912290tam,tam,BarbPe01,pass_td,0,,,,,
player,201912290tam,tam,BarbPe01,pass_int,0,,,,,
player,201912290tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201912290tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201912290tam,tam,BarbPe01,pass_long,0,,,,,
player,201912290tam,tam,BarbPe01,pass_rating,,,,,,
player,201912290tam,tam,BarbPe01,rush_att,6,,,,,
player,201912290tam,tam,BarbPe01,rush_yds,10,,,,,
player,201912290tam,tam,BarbPe01,rush_td,0,,,,,
player,201912290tam,tam,BarbPe01,rush_long,6,,,,,
player,201912290tam,tam,BarbPe01,targets,4,,,,,
player,201912290tam,tam,BarbPe01,rec,2,,,,,
player,201912290tam,tam,BarbPe01,rec_yds,25,,,,,
player,201912290tam,tam,BarbPe01,rec_td,0,,,,,
player,201912290tam,tam,BarbPe01,rec_long,14,,,,,
player,201912290tam,tam,BarbPe01,fumbles,0,,,,,
player,201912290tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201912290tam,tam,OgunDa00,pass_cmp,0,,,,,
player,201912290tam,tam,OgunDa00,pass_att,0,,,,,
player,201912290tam,tam,OgunDa00,pass_yds,0,,,,,
player,201912290tam,tam,OgunDa00,pass_td,0,,,,,
player,201912290tam,tam,OgunDa00,pass_int,0,,,,,
player,201912290tam,tam,OgunDa00,pass_sacked,0,,,,,
player,201912290tam,tam,OgunDa00,pass_sacked_yds,0,,,,,
player,201912290tam,tam,OgunDa00,pass_long,0,,,,,
player,201912290tam,tam,OgunDa00,pass_rating,,,,,,
player,201912290tam,tam,OgunDa00,rush_att,1,,,,,
player,201912290tam,tam,OgunDa00,rush_yds,4,,,,,
player,201912290tam,tam,OgunDa00,rush_td,0,,,,,
player,201912290tam,tam,OgunDa00,rush_long,4,,,,,
player,201912290tam,tam,OgunDa00,targets,0,,,,,
player,201912290tam,tam,OgunDa00,rec,0,,,,,
player,201912290tam,tam,OgunDa00,rec_yds,0,,,,,
player,201912290tam,tam,OgunDa00,rec_td,0,,,,,
player,201912290tam,tam,OgunDa00,rec_long,0,,,,,
player,201912290tam,tam,OgunDa00,fumbles,1,,,,,
player,201912290tam,tam,OgunDa00,fumbles_lost,0,,,,,
player,201912290tam,tam,PerrBr02,pass_cmp,0,,,,,
player,201912290tam,tam,PerrBr02,pass_att,0,,,,,
player,201912290tam,tam,PerrBr02,pass_yds,0,,,,,
player,201912290tam,tam,PerrBr02,pass_td,0,,,,,
player,201912290tam,tam,PerrBr02,pass_int,0,,,,,
player,201912290tam,tam,PerrBr02,pass_sacked,0,,,,,
player,201912290tam,tam,PerrBr02,pass_sacked_yds,0,,,,,
player,201912290tam,tam,PerrBr02,pass_long,0,,,,,
player,201912290tam,tam,PerrBr02,pass_rating,,,,,,
player,201912290tam,tam,PerrBr02,rush_att,0,,,,,
player,201912290tam,tam,PerrBr02,rush_yds,0,,,,,
player,201912290tam,tam,PerrBr02,rush_td,0,,,,,
player,201912290tam,tam,PerrBr02,rush_long,0,,,,,
player,201912290tam,tam,PerrBr02,targets,8,,,,,
player,201912290tam,tam,PerrBr02,rec,5,,,,,
player,201912290tam,tam,PerrBr02,rec_yds,134,,,,,
player,201912290tam,tam,PerrBr02,rec_td,1,,,,,
player,201912290tam,tam,PerrBr02,rec_long,37,,,,,
player,201912290tam,tam,PerrBr02,fumbles,0,,,,,
player,201912290tam,tam,PerrBr02,fumbles_lost,0,,,,,
player,201912290tam,tam,WatsJu01,pass_cmp,0,,,,,
player,201912290tam,tam,WatsJu01,pass_att,0,,,,,
player,201912290tam,tam,WatsJu01,pass_yds,0,,,,,
player,201912290tam,tam,WatsJu01,pass_td,0,,,,,
player,201912290tam,tam,WatsJu01,pass_int,0,,,,,
player,201912290tam,tam,WatsJu01,pass_sacked,0,,,,,
player,201912290tam,tam,WatsJu01,pass_sacked_yds,0,,,,,
player,201912290tam,tam,WatsJu01,pass_long,0,,,,,
player,201912290tam,tam,WatsJu01,pass_rating,,,,,,
player,201912290tam,tam,WatsJu01,rush_att,0,,,,,
player,201912290tam,tam,WatsJu01,rush_yds,0,,,,,
player,201912290tam,tam,WatsJu01,rush_td,0,,,,,
player,201912290tam,tam,WatsJu01,rush_long,0,,,,,
player,201912290tam,tam,WatsJu01,targets,4,,,,,
player,201912290tam,tam,WatsJu01,rec,2,,,,,
player,201912290tam,tam,WatsJu01,rec_yds,27,,,,,
player,201912290tam,tam,WatsJu01,rec_td,0,,,,,
player,201912290tam,tam,WatsJu01,rec_long,17,,,,,
player,201912290tam,tam,WatsJu01,fumbles,0,,,,,
player,201912290tam,tam,WatsJu01,fumbles_lost,0,,,,,
player,201912290tam,tam,GrayCy01,pass_cmp,0,,,,,
player,201912290tam,tam,GrayCy01,pass_att,0,,,,,
player,201912290tam,tam,GrayCy01,pass_yds,0,,,,,
player,201912290tam,tam,GrayCy01,pass_td,0,,,,,
player,201912290tam,tam,GrayCy01,pass_int,0,,,,,
player,201912290tam,tam,GrayCy01,pass_sacked,0,,,,,
player,201912290tam,tam,GrayCy01,pass_sacked_yds,0,,,,,
player,201912290tam,tam,GrayCy01,pass_long,0,,,,,
player,201912290tam,tam,GrayCy01,pass_rating,,,,,,
player,201912290tam,tam,GrayCy01,rush_att,0,,,,,
player,201912290tam,tam,GrayCy01,rush_yds,0,,,,,
player,201912290tam,tam,GrayCy01,rush_td,0,,,,,
player,201912290tam,tam,GrayCy01,rush_long,0,,,,,
player,201912290tam,tam,GrayCy01,targets,1,,,,,
player,201912290tam,tam,GrayCy01,rec,1,,,,,
player,201912290tam,tam,GrayCy01,rec_yds,3,,,,,
player,201912290tam,tam,GrayCy01,rec_td,0,,,,,
player,201912290tam,tam,GrayCy01,rec_long,3,,,,,
player,201912290tam,tam,GrayCy01,fumbles,0,,,,,
player,201912290tam,tam,GrayCy01,fumbles_lost,0,,,,,
player,201912290tam,tam,BratCa00,pass_cmp,0,,,,,
player,201912290tam,tam,BratCa00,pass_att,0,,,,,
player,201912290tam,tam,BratCa00,pass_yds,0,,,,,
player,201912290tam,tam,BratCa00,pass_td,0,,,,,
player,201912290tam,tam,BratCa00,pass_int,0,,,,,
player,201912290tam,tam,BratCa00,pass_sacked,0,,,,,
player,201912290tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201912290tam,tam,BratCa00,pass_long,0,,,,,
player,201912290tam,tam,BratCa00,pass_rating,,,,,,
player,201912290tam,tam,BratCa00,rush_att,0,,,,,
player,201912290tam,tam,BratCa00,rush_yds,0,,,,,
player,201912290tam,tam,BratCa00,rush_td,0,,,,,
player,201912290tam,tam,BratCa00,rush_long,0,,,,,
player,201912290tam,tam,BratCa00,targets,3,,,,,
