game,2019,6,20191013,201910130ram,sfo,"San Francisco 49ers",20,ram,"Los Angeles Rams",7
team,201910130ram,sfo,First Downs,22,,,,,,
team,201910130ram,ram,First Downs,10,,,,,,
team,201910130ram,sfo,Rush-Yds-TDs,41-99-2,,,,,,
team,201910130ram,ram,Rush-Yds-TDs,22-109-1,,,,,,
team,201910130ram,sfo,Cmp-Att-Yd-TD-INT,24-33-243-0-1,,,,,,
team,201910130ram,ram,Cmp-Att-Yd-TD-INT,13-24-78-0-0,,,,,,
team,201910130ram,sfo,Sacked-Yards,2-11,,,,,,
team,201910130ram,ram,Sacked-Yards,4-30,,,,,,
team,201910130ram,sfo,Net Pass Yards,232,,,,,,
team,201910130ram,ram,Net Pass Yards,48,,,,,,
team,201910130ram,sfo,Total Yards,331,,,,,,
team,201910130ram,ram,Total Yards,157,,,,,,
team,201910130ram,sfo,Fumbles-Lost,1-1,,,,,,
team,201910130ram,ram,Fumbles-Lost,2-1,,,,,,
team,201910130ram,sfo,Turnovers,2,,,,,,
team,201910130ram,ram,Turnovers,1,,,,,,
team,201910130ram,sfo,Penalties-Yards,4-30,,,,,,
team,201910130ram,ram,Penalties-Yards,8-59,,,,,,
team,201910130ram,sfo,Third Down Conv.,8-17,,,,,,
team,201910130ram,ram,Third Down Conv.,0-9,,,,,,
team,201910130ram,sfo,Fourth Down Conv.,1-1,,,,,,
team,201910130ram,ram,Fourth Down Conv.,0-4,,,,,,
team,201910130ram,sfo,Time of Possession,38:52,,,,,,
team,201910130ram,ram,Time of Possession,21:08,,,,,,
player,201910130ram,sfo,GaroJi00,pass_cmp,24,,,,,
player,201910130ram,sfo,GaroJi00,pass_att,33,,,,,
player,201910130ram,sfo,GaroJi00,pass_yds,243,,,,,
player,201910130ram,sfo,GaroJi00,pass_td,0,,,,,
player,201910130ram,sfo,GaroJi00,pass_int,1,,,,,
player,201910130ram,sfo,GaroJi00,pass_sacked,2,,,,,
player,201910130ram,sfo,GaroJi00,pass_sacked_yds,11,,,,,
player,201910130ram,sfo,GaroJi00,pass_long,45,,,,,
player,201910130ram,sfo,GaroJi00,pass_rating,80.7,,,,,
player,201910130ram,sfo,GaroJi00,rush_att,5,,,,,
player,201910130ram,sfo,GaroJi00,rush_yds,4,,,,,
player,201910130ram,sfo,GaroJi00,rush_td,1,,,,,
player,201910130ram,sfo,GaroJi00,rush_long,4,,,,,
player,201910130ram,sfo,GaroJi00,targets,0,,,,,
player,201910130ram,sfo,GaroJi00,rec,0,,,,,
player,201910130ram,sfo,GaroJi00,rec_yds,0,,,,,
player,201910130ram,sfo,GaroJi00,rec_td,0,,,,,
player,201910130ram,sfo,GaroJi00,rec_long,0,,,,,
player,201910130ram,sfo,GaroJi00,fumbles,1,,,,,
player,201910130ram,sfo,GaroJi00,fumbles_lost,1,,,,,
player,201910130ram,sfo,ColeTe01,pass_cmp,0,,,,,
player,201910130ram,sfo,ColeTe01,pass_att,0,,,,,
player,201910130ram,sfo,ColeTe01,pass_yds,0,,,,,
player,201910130ram,sfo,ColeTe01,pass_td,0,,,,,
player,201910130ram,sfo,ColeTe01,pass_int,0,,,,,
player,201910130ram,sfo,ColeTe01,pass_sacked,0,,,,,
player,201910130ram,sfo,ColeTe01,pass_sacked_yds,0,,,,,
player,201910130ram,sfo,ColeTe01,pass_long,0,,,,,
player,201910130ram,sfo,ColeTe01,pass_rating,,,,,,
player,201910130ram,sfo,ColeTe01,rush_att,18,,,,,
player,201910130ram,sfo,ColeTe01,rush_yds,45,,,,,
player,201910130ram,sfo,ColeTe01,rush_td,1,,,,,
player,201910130ram,sfo,ColeTe01,rush_long,9,,,,,
player,201910130ram,sfo,ColeTe01,targets,3,,,,,
player,201910130ram,sfo,ColeTe01,rec,2,,,,,
player,201910130ram,sfo,ColeTe01,rec_yds,16,,,,,
player,201910130ram,sfo,ColeTe01,rec_td,0,,,,,
player,201910130ram,sfo,ColeTe01,rec_long,14,,,,,
player,201910130ram,sfo,ColeTe01,fumbles,0,,,,,
player,201910130ram,sfo,ColeTe01,fumbles_lost,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_cmp,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_att,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_yds,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_td,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_int,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_sacked,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_long,0,,,,,
player,201910130ram,sfo,BreiMa00,pass_rating,,,,,,
player,201910130ram,sfo,BreiMa00,rush_att,13,,,,,
player,201910130ram,sfo,BreiMa00,rush_yds,36,,,,,
player,201910130ram,sfo,BreiMa00,rush_td,0,,,,,
player,201910130ram,sfo,BreiMa00,rush_long,9,,,,,
player,201910130ram,sfo,BreiMa00,targets,4,,,,,
player,201910130ram,sfo,BreiMa00,rec,4,,,,,
player,201910130ram,sfo,BreiMa00,rec_yds,27,,,,,
player,201910130ram,sfo,BreiMa00,rec_td,0,,,,,
