game,2019,7,20191020,201910200dal,phi,"Philadelphia Eagles",10,dal,"Dallas Cowboys",37
team,201910200dal,phi,First Downs,16,,,,,,
team,201910200dal,dal,First Downs,23,,,,,,
team,201910200dal,phi,Rush-Yds-TDs,28-115-0,,,,,,
team,201910200dal,dal,Rush-Yds-TDs,36-189-3,,,,,,
team,201910200dal,phi,Cmp-Att-Yd-TD-INT,16-26-191-1-1,,,,,,
team,201910200dal,dal,Cmp-Att-Yd-TD-INT,21-27-239-1-1,,,,,,
team,201910200dal,phi,Sacked-Yards,3-23,,,,,,
team,201910200dal,dal,Sacked-Yards,3-26,,,,,,
team,201910200dal,phi,Net Pass Yards,168,,,,,,
team,201910200dal,dal,Net Pass Yards,213,,,,,,
team,201910200dal,phi,Total Yards,283,,,,,,
team,201910200dal,dal,Total Yards,402,,,,,,
team,201910200dal,phi,Fumbles-Lost,3-3,,,,,,
team,201910200dal,dal,Fumbles-Lost,1-0,,,,,,
team,201910200dal,phi,Turnovers,4,,,,,,
team,201910200dal,dal,Turnovers,1,,,,,,
team,201910200dal,phi,Penalties-Yards,5-40,,,,,,
team,201910200dal,dal,Penalties-Yards,6-65,,,,,,
team,201910200dal,phi,Third Down Conv.,3-9,,,,,,
team,201910200dal,dal,Third Down Conv.,8-14,,,,,,
team,201910200dal,phi,Fourth Down Conv.,1-2,,,,,,
team,201910200dal,dal,Fourth Down Conv.,1-1,,,,,,
team,201910200dal,phi,Time of Possession,27:38,,,,,,
team,201910200dal,dal,Time of Possession,32:22,,,,,,
player,201910200dal,phi,WentCa00,pass_cmp,16,,,,,
player,201910200dal,phi,WentCa00,pass_att,26,,,,,
player,201910200dal,phi,WentCa00,pass_yds,191,,,,,
player,201910200dal,phi,WentCa00,pass_td,1,,,,,
player,201910200dal,phi,WentCa00,pass_int,1,,,,,
player,201910200dal,phi,WentCa00,pass_sacked,3,,,,,
player,201910200dal,phi,WentCa00,pass_sacked_yds,23,,,,,
player,201910200dal,phi,WentCa00,pass_long,30,,,,,
player,201910200dal,phi,WentCa00,pass_rating,80.8,,,,,
player,201910200dal,phi,WentCa00,rush_att,4,,,,,
player,201910200dal,phi,WentCa00,rush_yds,12,,,,,
player,201910200dal,phi,WentCa00,rush_td,0,,,,,
player,201910200dal,phi,WentCa00,rush_long,6,,,,,
player,201910200dal,phi,WentCa00,targets,0,,,,,
player,201910200dal,phi,WentCa00,rec,0,,,,,
player,201910200dal,phi,WentCa00,rec_yds,0,,,,,
player,201910200dal,phi,WentCa00,rec_td,0,,,,,
player,201910200dal,phi,WentCa00,rec_long,0,,,,,
player,201910200dal,phi,WentCa00,fumbles,2,,,,,
player,201910200dal,phi,WentCa00,fumbles_lost,2,,,,,
player,201910200dal,phi,HowaJo00,pass_cmp,0,,,,,
player,201910200dal,phi,HowaJo00,pass_att,0,,,,,
player,201910200dal,phi,HowaJo00,pass_yds,0,,,,,
player,201910200dal,phi,HowaJo00,pass_td,0,,,,,
player,201910200dal,phi,HowaJo00,pass_int,0,,,,,
player,201910200dal,phi,HowaJo00,pass_sacked,0,,,,,
player,201910200dal,phi,HowaJo00,pass_sacked_yds,0,,,,,
player,201910200dal,phi,HowaJo00,pass_long,0,,,,,
player,201910200dal,phi,HowaJo00,pass_rating,,,,,,
player,201910200dal,phi,HowaJo00,rush_att,11,,,,,
player,201910200dal,phi,HowaJo00,rush_yds,50,,,,,
player,201910200dal,phi,HowaJo00,rush_td,0,,,,,
player,201910200dal,phi,HowaJo00,rush_long,16,,,,,
player,201910200dal,phi,HowaJo00,targets,2,,,,,
player,201910200dal,phi,HowaJo00,rec,2,,,,,
player,201910200dal,phi,HowaJo00,rec_yds,6,,,,,
player,201910200dal,phi,HowaJo00,rec_td,0,,,,,
player,201910200dal,phi,HowaJo00,rec_long,9,,,,,
player,201910200dal,phi,HowaJo00,fumbles,0,,,,,
player,201910200dal,phi,HowaJo00,fumbles_lost,0,,,,,
player,201910200dal,phi,ScotBo02,pass_cmp,0,,,,,
player,201910200dal,phi,ScotBo02,pass_att,0,,,,,
player,201910200dal,phi,ScotBo02,pass_yds,0,,,,,
player,201910200dal,phi,ScotBo02,pass_td,0,,,,,
player,201910200dal,phi,ScotBo02,pass_int,0,,,,,
player,201910200dal,phi,ScotBo02,pass_sacked,0,,,,,
player,201910200dal,phi,ScotBo02,pass_sacked_yds,0,,,,,
player,201910200dal,phi,ScotBo02,pass_long,0,,,,,
player,201910200dal,phi,ScotBo02,pass_rating,,,,,,
player,201910200dal,phi,ScotBo02,rush_att,7,,,,,
player,201910200dal,phi,ScotBo02,rush_yds,32,,,,,
player,201910200dal,phi,ScotBo02,rush_td,0,,,,,
player,201910200dal,phi,ScotBo02,rush_long,14,,,,,
player,201910200dal,phi,ScotBo02,targets,1,,,,,
player,201910200dal,phi,ScotBo02,rec,1,,,,,
player,201910200dal,phi,ScotBo02,rec_yds,5,,,,,
player,201910200dal,phi,ScotBo02,rec_td,0,,,,,
player,201910200dal,phi,ScotBo02,rec_long,5,,,,,
player,201910200dal,phi,ScotBo02,fumbles,0,,,,,
player,201910200dal,phi,ScotBo02,fumbles_lost,0,,,,,
player,201910200dal,phi,SandMi01,pass_cmp,0,,,,,
player,201910200dal,phi,SandMi01,pass_att,0,,,,,
player,201910200dal,phi,SandMi01,pass_yds,0,,,,,
player,201910200dal,phi,SandMi01,pass_td,0,,,,,
player,201910200dal,phi,SandMi01,pass_int,0,,,,,
player,201910200dal,phi,SandMi01,pass_sacked,0,,,,,
player,201910200dal,phi,SandMi01,pass_sacked_yds,0,,,,,
player,201910200dal,phi,SandMi01,pass_long,0,,,,,
player,201910200dal,phi,SandMi01,pass_rating,,,,,,
player,201910200dal,phi,SandMi01,rush_att,6,,,,,
player,201910200dal,phi,SandMi01,rush_yds,21,,,,,
player,201910200dal,phi,SandMi01,rush_td,0,,,,,
player,201910200dal,phi,SandMi01,rush_long,7,,,,,
player,201910200dal,phi,SandMi01,targets,3,,,,,
player,201910200dal,phi,SandMi01,rec,3,,,,,
player,201910200dal,phi,SandMi01,rec_yds,11,,,,,
player,201910200dal,phi,SandMi01,rec_td,0,,,,,
player,201910200dal,phi,SandMi01,rec_long,5,,,,,
player,201910200dal,phi,SandMi01,fumbles,0,,,,,
player,201910200dal,phi,SandMi01,fumbles_lost,0,,,,,
player,201910200dal,phi,GoedDa00,pass_cmp,0,,,,,
player,201910200dal,phi,GoedDa00,pass_att,0,,,,,
player,201910200dal,phi,GoedDa00,pass_yds,0,,,,,
player,201910200dal,phi,GoedDa00,pass_td,0,,,,,
player,201910200dal,phi,GoedDa00,pass_int,0,,,,,
player,201910200dal,phi,GoedDa00,pass_sacked,0,,,,,
player,201910200dal,phi,GoedDa00,pass_sacked_yds,0,,,,,
player,201910200dal,phi,GoedDa00,pass_long,0,,,,,
player,201910200dal,phi,GoedDa00,pass_rating,,,,,,
player,201910200dal,phi,GoedDa00,rush_att,0,,,,,
player,201910200dal,phi,GoedDa00,rush_yds,0,,,,,
player,201910200dal,phi,GoedDa00,rush_td,0,,,,,
player,201910200dal,phi,GoedDa00,rush_long,0,,,,,
player,201910200dal,phi,GoedDa00,targets,4,,,,,
player,201910200dal,phi,GoedDa00,rec,4,,,,,
player,201910200dal,phi,GoedDa00,rec_yds,69,,,,,
player,201910200dal,phi,GoedDa00,rec_td,1,,,,,
player,201910200dal,phi,GoedDa00,rec_long,28,,,,,
player,201910200dal,phi,GoedDa00,fumbles,1,,,,,
player,201910200dal,phi,GoedDa00,fumbles_lost,1,,,,,
player,201910200dal,phi,JeffAl00,pass_cmp,0,,,,,
player,201910200dal,phi,JeffAl00,pass_att,0,,,,,
player,201910200dal,phi,JeffAl00,pass_yds,0,,,,,
player,201910200dal,phi,JeffAl00,pass_td,0,,,,,
player,201910200dal,phi,JeffAl00,pass_int,0,,,,,
player,201910200dal,phi,JeffAl00,pass_sacked,0,,,,,
player,201910200dal,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201910200dal,phi,JeffAl00,pass_long,0,,,,,
player,201910200dal,phi,JeffAl00,pass_rating,,,,,,
player,201910200dal,phi,JeffAl00,rush_att,0,,,,,
player,201910200dal,phi,JeffAl00,rush_yds,0,,,,,
player,201910200dal,phi,JeffAl00,rush_td,0,,,,,
player,201910200dal,phi,JeffAl00,rush_long,0,,,,,
player,201910200dal,phi,JeffAl00,targets,5,,,,,
player,201910200dal,phi,JeffAl00,rec,2,,,,,
player,201910200dal,phi,JeffAl00,rec_yds,38,,,,,
player,201910200dal,phi,JeffAl00,rec_td,0,,,,,
player,201910200dal,phi,JeffAl00,rec_long,30,,,,,
player,201910200dal,phi,JeffAl00,fumbles,0,,,,,
player,201910200dal,phi,JeffAl00,fumbles_lost,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_cmp,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_att,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_yds,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_td,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_int,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_sacked,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_long,0,,,,,
player,201910200dal,phi,ErtzZa00,pass_rating,,,,,,
player,201910200dal,phi,ErtzZa00,rush_att,0,,,,,
player,201910200dal,phi,ErtzZa00,rush_yds,0,,,,,
player,201910200dal,phi,ErtzZa00,rush_td,0,,,,,
player,201910200dal,phi,ErtzZa00,rush_long,0,,,,,
player,201910200dal,phi,ErtzZa00,targets,5,,,,,
player,201910200dal,phi,ErtzZa00,rec,2,,,,,
player,201910200dal,phi,ErtzZa00,rec_yds,38,,,,,
player,201910200dal,phi,ErtzZa00,rec_td,0,,,,,
player,201910200dal,phi,ErtzZa00,rec_long,24,,,,,
player,201910200dal,phi,ErtzZa00,fumbles,0,,,,,
player,201910200dal,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201910200dal,phi,AghoNe00,pass_cmp,0,,,,,
player,201910200dal,phi,AghoNe00,pass_att,0,,,,,
player,201910200dal,phi,AghoNe00,pass_yds,0,,,,,
player,201910200dal,phi,AghoNe00,pass_td,0,,,,,
player,201910200dal,phi,AghoNe00,pass_int,0,,,,,
player,201910200dal,phi,AghoNe00,pass_sacked,0,,,,,
player,201910200dal,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201910200dal,phi,AghoNe00,pass_long,0,,,,,
player,201910200dal,phi,AghoNe00,pass_rating,,,,,,
player,201910200dal,phi,AghoNe00,rush_att,0,,,,,
player,201910200dal,phi,AghoNe00,rush_yds,0,,,,,
player,201910200dal,phi,AghoNe00,rush_td,0,,,,,
player,201910200dal,phi,AghoNe00,rush_long,0,,,,,
player,201910200dal,phi,AghoNe00,targets,4,,,,,
player,201910200dal,phi,AghoNe00,rec,2,,,,,
player,201910200dal,phi,AghoNe00,rec_yds,24,,,,,
player,201910200dal,phi,AghoNe00,rec_td,0,,,,,
player,201910200dal,phi,AghoNe00,rec_long,18,,,,,
player,201910200dal,phi,AghoNe00,fumbles,0,,,,,
player,201910200dal,phi,AghoNe00,fumbles_lost,0,,,,,
player,201910200dal,phi,HollMa00,pass_cmp,0,,,,,
player,201910200dal,phi,HollMa00,pass_att,0,,,,,
player,201910200dal,phi,HollMa00,pass_yds,0,,,,,
player,201910200dal,phi,HollMa00,pass_td,0,,,,,
player,201910200dal,phi,HollMa00,pass_int,0,,,,,
player,201910200dal,phi,HollMa00,pass_sacked,0,,,,,
player,201910200dal,phi,HollMa00,pass_sacked_yds,0,,,,,
player,201910200dal,phi,HollMa00,pass_long,0,,,,,
player,201910200dal,phi,HollMa00,pass_rating,,,,,,
player,201910200dal,phi,HollMa00,rush_att,0,,,,,
player,201910200dal,phi,HollMa00,rush_yds,0,,,,,
player,201910200dal,phi,HollMa00,rush_td,0,,,,,
player,201910200dal,phi,HollMa00,rush_long,0,,,,,
player,201910200dal,phi,HollMa00,targets,1,,,,,
player,201910200dal,phi,HollMa00,rec,0,,,,,
player,201910200dal,phi,HollMa00,rec_yds,0,,,,,
player,201910200dal,phi,HollMa00,rec_td,0,,,,,
player,201910200dal,phi,HollMa00,rec_long,0,,,,,
player,201910200dal,phi,HollMa00,fumbles,0,,,,,
player,201910200dal,phi,HollMa00,fumbles_lost,0,,,,,
player,201910200dal,dal,PresDa01,pass_cmp,21,,,,,
player,201910200dal,dal,PresDa01,pass_att,27,,,,,
player,201910200dal,dal,PresDa01,pass_yds,239,,,,,
