game,2019,10,20191111,201911110sfo,sea,"Seattle Seahawks",27,sfo,"San Francisco 49ers",24
player,201911110sfo,sea,LockTy00,pass_sacked,0,,,,,
player,201911110sfo,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201911110sfo,sea,LockTy00,pass_long,0,,,,,
player,201911110sfo,sea,LockTy00,pass_rating,,,,,,
player,201911110sfo,sea,LockTy00,rush_att,1,,,,,
player,201911110sfo,sea,LockTy00,rush_yds,3,,,,,
player,201911110sfo,sea,LockTy00,rush_td,0,,,,,
player,201911110sfo,sea,LockTy00,rush_long,3,,,,,
player,201911110sfo,sea,LockTy00,targets,4,,,,,
player,201911110sfo,sea,LockTy00,rec,3,,,,,
player,201911110sfo,sea,LockTy00,rec_yds,26,,,,,
player,201911110sfo,sea,LockTy00,rec_td,0,,,,,
player,201911110sfo,sea,LockTy00,rec_long,13,,,,,
player,201911110sfo,sea,LockTy00,fumbles,0,,,,,
player,201911110sfo,sea,LockTy00,fumbles_lost,0,,,,,
player,201911110sfo,sea,PennRa00,pass_cmp,0,,,,,
player,201911110sfo,sea,PennRa00,pass_att,0,,,,,
player,201911110sfo,sea,PennRa00,pass_yds,0,,,,,
player,201911110sfo,sea,PennRa00,pass_td,0,,,,,
player,201911110sfo,sea,PennRa00,pass_int,0,,,,,
player,201911110sfo,sea,PennRa00,pass_sacked,0,,,,,
player,201911110sfo,sea,PennRa00,pass_sacked_yds,0,,,,,
player,201911110sfo,sea,PennRa00,pass_long,0,,,,,
player,201911110sfo,sea,PennRa00,pass_rating,,,,,,
player,201911110sfo,sea,PennRa00,rush_att,2,,,,,
player,201911110sfo,sea,PennRa00,rush_yds,2,,,,,
player,201911110sfo,sea,PennRa00,rush_td,0,,,,,
player,201911110sfo,sea,PennRa00,rush_long,2,,,,,
player,201911110sfo,sea,PennRa00,targets,0,,,,,
player,201911110sfo,sea,PennRa00,rec,0,,,,,
player,201911110sfo,sea,PennRa00,rec_yds,0,,,,,
player,201911110sfo,sea,PennRa00,rec_td,0,,,,,
player,201911110sfo,sea,PennRa00,rec_long,0,,,,,
player,201911110sfo,sea,PennRa00,fumbles,1,,,,,
player,201911110sfo,sea,PennRa00,fumbles_lost,1,,,,,
player,201911110sfo,sea,MetcDK00,pass_cmp,0,,,,,
player,201911110sfo,sea,MetcDK00,pass_att,0,,,,,
player,201911110sfo,sea,MetcDK00,pass_yds,0,,,,,
player,201911110sfo,sea,MetcDK00,pass_td,0,,,,,
player,201911110sfo,sea,MetcDK00,pass_int,0,,,,,
player,201911110sfo,sea,MetcDK00,pass_sacked,0,,,,,
player,201911110sfo,sea,MetcDK00,pass_sacked_yds,0,,,,,
player,201911110sfo,sea,MetcDK00,pass_long,0,,,,,
player,201911110sfo,sea,MetcDK00,pass_rating,,,,,,
player,201911110sfo,sea,MetcDK00,rush_att,0,,,,,
player,201911110sfo,sea,MetcDK00,rush_yds,0,,,,,
player,201911110sfo,sea,MetcDK00,rush_td,0,,,,,
player,201911110sfo,sea,MetcDK00,rush_long,0,,,,,
player,201911110sfo,sea,MetcDK00,targets,10,,,,,
player,201911110sfo,sea,MetcDK00,rec,6,,,,,
player,201911110sfo,sea,MetcDK00,rec_yds,70,,,,,
player,201911110sfo,sea,MetcDK00,rec_td,0,,,,,
player,201911110sfo,sea,MetcDK00,rec_long,25,,,,,
player,201911110sfo,sea,MetcDK00,fumbles,1,,,,,
player,201911110sfo,sea,MetcDK00,fumbles_lost,1,,,,,
player,201911110sfo,sea,HollJa03,pass_cmp,0,,,,,
player,201911110sfo,sea,HollJa03,pass_att,0,,,,,
player,201911110sfo,sea,HollJa03,pass_yds,0,,,,,
player,201911110sfo,sea,HollJa03,pass_td,0,,,,,
player,201911110sfo,sea,HollJa03,pass_int,0,,,,,
player,201911110sfo,sea,HollJa03,pass_sacked,0,,,,,
player,201911110sfo,sea,HollJa03,pass_sacked_yds,0,,,,,
player,201911110sfo,sea,HollJa03,pass_long,0,,,,,
player,201911110sfo,sea,HollJa03,pass_rating,,,,,,
player,201911110sfo,sea,HollJa03,rush_att,0,,,,,
player,201911110sfo,sea,HollJa03,rush_yds,0,,,,,
player,201911110sfo,sea,HollJa03,rush_td,0,,,,,
player,201911110sfo,sea,HollJa03,rush_long,0,,,,,
player,201911110sfo,sea,HollJa03,targets,10,,,,,
player,201911110sfo,sea,HollJa03,rec,8,,,,,
player,201911110sfo,sea,HollJa03,rec_yds,62,,,,,
player,201911110sfo,sea,HollJa03,rec_td,1,,,,,
player,201911110sfo,sea,HollJa03,rec_long,13,,,,,
player,201911110sfo,sea,HollJa03,fumbles,0,,,,,
player,201911110sfo,sea,HollJa03,fumbles_lost,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_cmp,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_att,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_yds,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_td,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_int,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_sacked,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_sacked_yds,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_long,0,,,,,
player,201911110sfo,sea,TurnMa00,pass_rating,,,,,,
player,201911110sfo,sea,TurnMa00,rush_att,0,,,,,
player,201911110sfo,sea,TurnMa00,rush_yds,0,,,,,
player,201911110sfo,sea,TurnMa00,rush_td,0,,,,,
player,201911110sfo,sea,TurnMa00,rush_long,0,,,,,
player,201911110sfo,sea,TurnMa00,targets,2,,,,,
player,201911110sfo,sea,TurnMa00,rec,2,,,,,
player,201911110sfo,sea,TurnMa00,rec_yds,35,,,,,
player,201911110sfo,sea,TurnMa00,rec_td,0,,,,,
player,201911110sfo,sea,TurnMa00,rec_long,28,,,,,
player,201911110sfo,sea,TurnMa00,fumbles,0,,,,,
player,201911110sfo,sea,TurnMa00,fumbles_lost,0,,,,,
player,201911110sfo,sea,GordJo02,pass_cmp,0,,,,,
player,201911110sfo,sea,GordJo02,pass_att,0,,,,,
player,201911110sfo,sea,GordJo02,pass_yds,0,,,,,
player,201911110sfo,sea,GordJo02,pass_td,0,,,,,
player,201911110sfo,sea,GordJo02,pass_int,0,,,,,
player,201911110sfo,sea,GordJo02,pass_sacked,0,,,,,
player,201911110sfo,sea,GordJo02,pass_sacked_yds,0,,,,,
player,201911110sfo,sea,GordJo02,pass_long,0,,,,,
player,201911110sfo,sea,GordJo02,pass_rating,,,,,,
player,201911110sfo,sea,GordJo02,rush_att,0,,,,,
player,201911110sfo,sea,GordJo02,rush_yds,0,,,,,
player,201911110sfo,sea,GordJo02,rush_td,0,,,,,
player,201911110sfo,sea,GordJo02,rush_long,0,,,,,
player,201911110sfo,sea,GordJo02,targets,2,,,,,
player,201911110sfo,sea,GordJo02,rec,2,,,,,
player,201911110sfo,sea,GordJo02,rec_yds,27,,,,,
player,201911110sfo,sea,GordJo02,rec_td,0,,,,,
player,201911110sfo,sea,GordJo02,rec_long,14,,,,,
player,201911110sfo,sea,GordJo02,fumbles,0,,,,,
player,201911110sfo,sea,GordJo02,fumbles_lost,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_cmp,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_att,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_yds,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_td,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_int,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_sacked,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_sacked_yds,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_long,0,,,,,
player,201911110sfo,sea,MoorDa03,pass_rating,,,,,,
player,201911110sfo,sea,MoorDa03,rush_att,0,,,,,
player,201911110sfo,sea,MoorDa03,rush_yds,0,,,,,
player,201911110sfo,sea,MoorDa03,rush_td,0,,,,,
player,201911110sfo,sea,MoorDa03,rush_long,0,,,,,
player,201911110sfo,sea,MoorDa03,targets,1,,,,,
player,201911110sfo,sea,MoorDa03,rec,0,,,,,
player,201911110sfo,sea,MoorDa03,rec_yds,0,,,,,
player,201911110sfo,sea,MoorDa03,rec_td,0,,,,,
player,201911110sfo,sea,MoorDa03,rec_long,0,,,,,
player,201911110sfo,sea,MoorDa03,fumbles,0,,,,,
player,201911110sfo,sea,MoorDa03,fumbles_lost,0,,,,,
player,201911110sfo,sfo,GaroJi00,pass_cmp,24,,,,,
player,201911110sfo,sfo,GaroJi00,pass_att,46,,,,,
player,201911110sfo,sfo,GaroJi00,pass_yds,248,,,,,
player,201911110sfo,sfo,GaroJi00,pass_td,1,,,,,
player,201911110sfo,sfo,GaroJi00,pass_int,1,,,,,
player,201911110sfo,sfo,GaroJi00,pass_sacked,5,,,,,
player,201911110sfo,sfo,GaroJi00,pass_sacked_yds,33,,,,,
player,201911110sfo,sfo,GaroJi00,pass_long,30,,,,,
player,201911110sfo,sfo,GaroJi00,pass_rating,66.2,,,,,
player,201911110sfo,sfo,GaroJi00,rush_att,2,,,,,
player,201911110sfo,sfo,GaroJi00,rush_yds,1,,,,,
player,201911110sfo,sfo,GaroJi00,rush_td,0,,,,,
player,201911110sfo,sfo,GaroJi00,rush_long,2,,,,,
player,201911110sfo,sfo,GaroJi00,targets,0,,,,,
player,201911110sfo,sfo,GaroJi00,rec,0,,,,,
player,201911110sfo,sfo,GaroJi00,rec_yds,0,,,,,
player,201911110sfo,sfo,GaroJi00,rec_td,0,,,,,
player,201911110sfo,sfo,GaroJi00,rec_long,0,,,,,
player,201911110sfo,sfo,GaroJi00,fumbles,2,,,,,
player,201911110sfo,sfo,GaroJi00,fumbles_lost,2,,,,,
player,201911110sfo,sfo,ColeTe01,pass_cmp,0,,,,,
player,201911110sfo,sfo,ColeTe01,pass_att,0,,,,,
player,201911110sfo,sfo,ColeTe01,pass_yds,0,,,,,
player,201911110sfo,sfo,ColeTe01,pass_td,0,,,,,
player,201911110sfo,sfo,ColeTe01,pass_int,0,,,,,
player,201911110sfo,sfo,ColeTe01,pass_sacked,0,,,,,
player,201911110sfo,sfo,ColeTe01,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,ColeTe01,pass_long,0,,,,,
player,201911110sfo,sfo,ColeTe01,pass_rating,,,,,,
player,201911110sfo,sfo,ColeTe01,rush_att,9,,,,,
player,201911110sfo,sfo,ColeTe01,rush_yds,40,,,,,
player,201911110sfo,sfo,ColeTe01,rush_td,0,,,,,
player,201911110sfo,sfo,ColeTe01,rush_long,22,,,,,
player,201911110sfo,sfo,ColeTe01,targets,4,,,,,
player,201911110sfo,sfo,ColeTe01,rec,4,,,,,
player,201911110sfo,sfo,ColeTe01,rec_yds,32,,,,,
player,201911110sfo,sfo,ColeTe01,rec_td,0,,,,,
player,201911110sfo,sfo,ColeTe01,rec_long,16,,,,,
player,201911110sfo,sfo,ColeTe01,fumbles,0,,,,,
player,201911110sfo,sfo,ColeTe01,fumbles_lost,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_cmp,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_att,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_yds,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_td,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_int,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_sacked,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_long,0,,,,,
player,201911110sfo,sfo,MostRa00,pass_rating,,,,,,
player,201911110sfo,sfo,MostRa00,rush_att,6,,,,,
player,201911110sfo,sfo,MostRa00,rush_yds,28,,,,,
player,201911110sfo,sfo,MostRa00,rush_td,0,,,,,
player,201911110sfo,sfo,MostRa00,rush_long,8,,,,,
player,201911110sfo,sfo,MostRa00,targets,1,,,,,
player,201911110sfo,sfo,MostRa00,rec,1,,,,,
player,201911110sfo,sfo,MostRa00,rec_yds,7,,,,,
player,201911110sfo,sfo,MostRa00,rec_td,0,,,,,
player,201911110sfo,sfo,MostRa00,rec_long,7,,,,,
player,201911110sfo,sfo,MostRa00,fumbles,0,,,,,
player,201911110sfo,sfo,MostRa00,fumbles_lost,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_cmp,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_att,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_yds,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_td,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_int,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_sacked,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_long,0,,,,,
player,201911110sfo,sfo,BreiMa00,pass_rating,,,,,,
player,201911110sfo,sfo,BreiMa00,rush_att,10,,,,,
player,201911110sfo,sfo,BreiMa00,rush_yds,18,,,,,
player,201911110sfo,sfo,BreiMa00,rush_td,0,,,,,
player,201911110sfo,sfo,BreiMa00,rush_long,7,,,,,
player,201911110sfo,sfo,BreiMa00,targets,2,,,,,
player,201911110sfo,sfo,BreiMa00,rec,2,,,,,
player,201911110sfo,sfo,BreiMa00,rec_yds,7,,,,,
player,201911110sfo,sfo,BreiMa00,rec_td,0,,,,,
player,201911110sfo,sfo,BreiMa00,rec_long,5,,,,,
player,201911110sfo,sfo,BreiMa00,fumbles,0,,,,,
player,201911110sfo,sfo,BreiMa00,fumbles_lost,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_cmp,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_att,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_yds,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_td,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_int,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_sacked,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_long,0,,,,,
player,201911110sfo,sfo,SamuDe00,pass_rating,,,,,,
player,201911110sfo,sfo,SamuDe00,rush_att,0,,,,,
player,201911110sfo,sfo,SamuDe00,rush_yds,0,,,,,
player,201911110sfo,sfo,SamuDe00,rush_td,0,,,,,
player,201911110sfo,sfo,SamuDe00,rush_long,0,,,,,
player,201911110sfo,sfo,SamuDe00,targets,11,,,,,
player,201911110sfo,sfo,SamuDe00,rec,8,,,,,
player,201911110sfo,sfo,SamuDe00,rec_yds,112,,,,,
player,201911110sfo,sfo,SamuDe00,rec_td,0,,,,,
player,201911110sfo,sfo,SamuDe00,rec_long,30,,,,,
player,201911110sfo,sfo,SamuDe00,fumbles,0,,,,,
player,201911110sfo,sfo,SamuDe00,fumbles_lost,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_cmp,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_att,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_yds,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_td,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_int,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_sacked,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_long,0,,,,,
player,201911110sfo,sfo,BourKe00,pass_rating,,,,,,
player,201911110sfo,sfo,BourKe00,rush_att,0,,,,,
player,201911110sfo,sfo,BourKe00,rush_yds,0,,,,,
player,201911110sfo,sfo,BourKe00,rush_td,0,,,,,
player,201911110sfo,sfo,BourKe00,rush_long,0,,,,,
player,201911110sfo,sfo,BourKe00,targets,8,,,,,
player,201911110sfo,sfo,BourKe00,rec,4,,,,,
player,201911110sfo,sfo,BourKe00,rec_yds,42,,,,,
player,201911110sfo,sfo,BourKe00,rec_td,1,,,,,
player,201911110sfo,sfo,BourKe00,rec_long,16,,,,,
player,201911110sfo,sfo,BourKe00,fumbles,0,,,,,
player,201911110sfo,sfo,BourKe00,fumbles_lost,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_cmp,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_att,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_yds,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_td,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_int,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_sacked,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_long,0,,,,,
player,201911110sfo,sfo,SandEm00,pass_rating,,,,,,
player,201911110sfo,sfo,SandEm00,rush_att,0,,,,,
player,201911110sfo,sfo,SandEm00,rush_yds,0,,,,,
player,201911110sfo,sfo,SandEm00,rush_td,0,,,,,
player,201911110sfo,sfo,SandEm00,rush_long,0,,,,,
player,201911110sfo,sfo,SandEm00,targets,4,,,,,
player,201911110sfo,sfo,SandEm00,rec,2,,,,,
player,201911110sfo,sfo,SandEm00,rec_yds,24,,,,,
player,201911110sfo,sfo,SandEm00,rec_td,0,,,,,
player,201911110sfo,sfo,SandEm00,rec_long,12,,,,,
player,201911110sfo,sfo,SandEm00,fumbles,0,,,,,
player,201911110sfo,sfo,SandEm00,fumbles_lost,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_cmp,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_att,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_yds,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_td,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_int,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_sacked,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_long,0,,,,,
player,201911110sfo,sfo,DwelRo00,pass_rating,,,,,,
player,201911110sfo,sfo,DwelRo00,rush_att,0,,,,,
player,201911110sfo,sfo,DwelRo00,rush_yds,0,,,,,
player,201911110sfo,sfo,DwelRo00,rush_td,0,,,,,
player,201911110sfo,sfo,DwelRo00,rush_long,0,,,,,
player,201911110sfo,sfo,DwelRo00,targets,7,,,,,
player,201911110sfo,sfo,DwelRo00,rec,3,,,,,
player,201911110sfo,sfo,DwelRo00,rec_yds,24,,,,,
player,201911110sfo,sfo,DwelRo00,rec_td,0,,,,,
player,201911110sfo,sfo,DwelRo00,rec_long,10,,,,,
player,201911110sfo,sfo,DwelRo00,fumbles,0,,,,,
player,201911110sfo,sfo,DwelRo00,fumbles_lost,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_cmp,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_att,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_yds,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_td,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_int,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_sacked,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_long,0,,,,,
player,201911110sfo,sfo,JuszKy00,pass_rating,,,,,,
player,201911110sfo,sfo,JuszKy00,rush_att,0,,,,,
player,201911110sfo,sfo,JuszKy00,rush_yds,0,,,,,
player,201911110sfo,sfo,JuszKy00,rush_td,0,,,,,
player,201911110sfo,sfo,JuszKy00,rush_long,0,,,,,
player,201911110sfo,sfo,JuszKy00,targets,1,,,,,
player,201911110sfo,sfo,JuszKy00,rec,0,,,,,
player,201911110sfo,sfo,JuszKy00,rec_yds,0,,,,,
player,201911110sfo,sfo,JuszKy00,rec_td,0,,,,,
player,201911110sfo,sfo,JuszKy00,rec_long,0,,,,,
player,201911110sfo,sfo,JuszKy00,fumbles,0,,,,,
player,201911110sfo,sfo,JuszKy00,fumbles_lost,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_cmp,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_att,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_yds,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_td,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_int,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_sacked,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_long,0,,,,,
player,201911110sfo,sfo,PettDa00,pass_rating,,,,,,
player,201911110sfo,sfo,PettDa00,rush_att,0,,,,,
player,201911110sfo,sfo,PettDa00,rush_yds,0,,,,,
player,201911110sfo,sfo,PettDa00,rush_td,0,,,,,
player,201911110sfo,sfo,PettDa00,rush_long,0,,,,,
player,201911110sfo,sfo,PettDa00,targets,3,,,,,
player,201911110sfo,sfo,PettDa00,rec,0,,,,,
player,201911110sfo,sfo,PettDa00,rec_yds,0,,,,,
player,201911110sfo,sfo,PettDa00,rec_td,0,,,,,
player,201911110sfo,sfo,PettDa00,rec_long,0,,,,,
player,201911110sfo,sfo,PettDa00,fumbles,0,,,,,
player,201911110sfo,sfo,PettDa00,fumbles_lost,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_cmp,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_att,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_yds,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_td,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_int,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_sacked,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_sacked_yds,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_long,0,,,,,
player,201911110sfo,sfo,GoodMa00,pass_rating,,,,,,
player,201911110sfo,sfo,GoodMa00,rush_att,0,,,,,
player,201911110sfo,sfo,GoodMa00,rush_yds,0,,,,,
player,201911110sfo,sfo,GoodMa00,rush_td,0,,,,,
player,201911110sfo,sfo,GoodMa00,rush_long,0,,,,,
player,201911110sfo,sfo,GoodMa00,targets,3,,,,,
player,201911110sfo,sfo,GoodMa00,rec,0,,,,,
player,201911110sfo,sfo,GoodMa00,rec_yds,0,,,,,
player,201911110sfo,sfo,GoodMa00,rec_td,0,,,,,
player,201911110sfo,sfo,GoodMa00,rec_long,0,,,,,
player,201911110sfo,sfo,GoodMa00,fumbles,0,,,,,
player,201911110sfo,sfo,GoodMa00,fumbles_lost,0,,,,,
player,201911110sfo,sea,DiggQu00,def_int,1,,,,,
player,201911110sfo,sea,DiggQu00,def_int_yds,44,,,,,
player,201911110sfo,sea,DiggQu00,def_int_td,0,,,,,
player,201911110sfo,sea,DiggQu00,def_int_long,44,,,,,
player,201911110sfo,sea,DiggQu00,pass_defended,1,,,,,
player,201911110sfo,sea,DiggQu00,sacks,0.0,,,,,
player,201911110sfo,sea,DiggQu00,tackles_combined,2,,,,,
player,201911110sfo,sea,DiggQu00,tackles_solo,1,,,,,
player,201911110sfo,sea,DiggQu00,tackles_assists,1,,,,,
player,201911110sfo,sea,DiggQu00,tackles_loss,0,,,,,
player,201911110sfo,sea,DiggQu00,qb_hits,0,,,,,
player,201911110sfo,sea,DiggQu00,fumbles_rec,0,,,,,
player,201911110sfo,sea,DiggQu00,fumbles_rec_yds,0,,,,,
