game,2019,15,20191215,201912150car,sea,"Seattle Seahawks",30,car,"Carolina Panthers",24
player,201912150car,sea,HollJa03,rec_yds,23,,,,,
player,201912150car,sea,HollJa03,rec_td,0,,,,,
player,201912150car,sea,HollJa03,rec_long,8,,,,,
player,201912150car,sea,HollJa03,fumbles,0,,,,,
player,201912150car,sea,HollJa03,fumbles_lost,0,,,,,
player,201912150car,sea,BrowJa03,pass_cmp,0,,,,,
player,201912150car,sea,BrowJa03,pass_att,0,,,,,
player,201912150car,sea,BrowJa03,pass_yds,0,,,,,
player,201912150car,sea,BrowJa03,pass_td,0,,,,,
player,201912150car,sea,BrowJa03,pass_int,0,,,,,
player,201912150car,sea,BrowJa03,pass_sacked,0,,,,,
player,201912150car,sea,BrowJa03,pass_sacked_yds,0,,,,,
player,201912150car,sea,BrowJa03,pass_long,0,,,,,
player,201912150car,sea,BrowJa03,pass_rating,,,,,,
player,201912150car,sea,BrowJa03,rush_att,0,,,,,
player,201912150car,sea,BrowJa03,rush_yds,0,,,,,
player,201912150car,sea,BrowJa03,rush_td,0,,,,,
player,201912150car,sea,BrowJa03,rush_long,0,,,,,
player,201912150car,sea,BrowJa03,targets,1,,,,,
player,201912150car,sea,BrowJa03,rec,1,,,,,
player,201912150car,sea,BrowJa03,rec_yds,9,,,,,
player,201912150car,sea,BrowJa03,rec_td,0,,,,,
player,201912150car,sea,BrowJa03,rec_long,9,,,,,
player,201912150car,sea,BrowJa03,fumbles,0,,,,,
player,201912150car,sea,BrowJa03,fumbles_lost,0,,,,,
player,201912150car,sea,FantGe00,pass_cmp,0,,,,,
player,201912150car,sea,FantGe00,pass_att,0,,,,,
player,201912150car,sea,FantGe00,pass_yds,0,,,,,
player,201912150car,sea,FantGe00,pass_td,0,,,,,
player,201912150car,sea,FantGe00,pass_int,0,,,,,
player,201912150car,sea,FantGe00,pass_sacked,0,,,,,
player,201912150car,sea,FantGe00,pass_sacked_yds,0,,,,,
player,201912150car,sea,FantGe00,pass_long,0,,,,,
player,201912150car,sea,FantGe00,pass_rating,,,,,,
player,201912150car,sea,FantGe00,rush_att,0,,,,,
player,201912150car,sea,FantGe00,rush_yds,0,,,,,
player,201912150car,sea,FantGe00,rush_td,0,,,,,
player,201912150car,sea,FantGe00,rush_long,0,,,,,
player,201912150car,sea,FantGe00,targets,1,,,,,
player,201912150car,sea,FantGe00,rec,0,,,,,
player,201912150car,sea,FantGe00,rec_yds,0,,,,,
player,201912150car,sea,FantGe00,rec_td,0,,,,,
player,201912150car,sea,FantGe00,rec_long,0,,,,,
player,201912150car,sea,FantGe00,fumbles,0,,,,,
player,201912150car,sea,FantGe00,fumbles_lost,0,,,,,
player,201912150car,car,AlleKy00,pass_cmp,25,,,,,
player,201912150car,car,AlleKy00,pass_att,41,,,,,
player,201912150car,car,AlleKy00,pass_yds,277,,,,,
player,201912150car,car,AlleKy00,pass_td,1,,,,,
player,201912150car,car,AlleKy00,pass_int,3,,,,,
player,201912150car,car,AlleKy00,pass_sacked,1,,,,,
player,201912150car,car,AlleKy00,pass_sacked_yds,8,,,,,
player,201912150car,car,AlleKy00,pass_long,22,,,,,
player,201912150car,car,AlleKy00,pass_rating,58.7,,,,,
player,201912150car,car,AlleKy00,rush_att,5,,,,,
player,201912150car,car,AlleKy00,rush_yds,25,,,,,
player,201912150car,car,AlleKy00,rush_td,0,,,,,
player,201912150car,car,AlleKy00,rush_long,10,,,,,
player,201912150car,car,AlleKy00,targets,0,,,,,
player,201912150car,car,AlleKy00,rec,0,,,,,
player,201912150car,car,AlleKy00,rec_yds,0,,,,,
player,201912150car,car,AlleKy00,rec_td,0,,,,,
player,201912150car,car,AlleKy00,rec_long,0,,,,,
player,201912150car,car,AlleKy00,fumbles,1,,,,,
player,201912150car,car,AlleKy00,fumbles_lost,0,,,,,
player,201912150car,car,McCaCh01,pass_cmp,0,,,,,
player,201912150car,car,McCaCh01,pass_att,1,,,,,
player,201912150car,car,McCaCh01,pass_yds,0,,,,,
player,201912150car,car,McCaCh01,pass_td,0,,,,,
player,201912150car,car,McCaCh01,pass_int,0,,,,,
player,201912150car,car,McCaCh01,pass_sacked,0,,,,,
player,201912150car,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201912150car,car,McCaCh01,pass_long,0,,,,,
player,201912150car,car,McCaCh01,pass_rating,39.6,,,,,
player,201912150car,car,McCaCh01,rush_att,19,,,,,
player,201912150car,car,McCaCh01,rush_yds,87,,,,,
player,201912150car,car,McCaCh01,rush_td,2,,,,,
player,201912150car,car,McCaCh01,rush_long,15,,,,,
player,201912150car,car,McCaCh01,targets,10,,,,,
player,201912150car,car,McCaCh01,rec,8,,,,,
player,201912150car,car,McCaCh01,rec_yds,88,,,,,
player,201912150car,car,McCaCh01,rec_td,0,,,,,
player,201912150car,car,McCaCh01,rec_long,18,,,,,
player,201912150car,car,McCaCh01,fumbles,0,,,,,
player,201912150car,car,McCaCh01,fumbles_lost,0,,,,,
player,201912150car,car,SamuCu00,pass_cmp,0,,,,,
player,201912150car,car,SamuCu00,pass_att,0,,,,,
player,201912150car,car,SamuCu00,pass_yds,0,,,,,
player,201912150car,car,SamuCu00,pass_td,0,,,,,
player,201912150car,car,SamuCu00,pass_int,0,,,,,
player,201912150car,car,SamuCu00,pass_sacked,0,,,,,
player,201912150car,car,SamuCu00,pass_sacked_yds,0,,,,,
player,201912150car,car,SamuCu00,pass_long,0,,,,,
player,201912150car,car,SamuCu00,pass_rating,,,,,,
player,201912150car,car,SamuCu00,rush_att,4,,,,,
player,201912150car,car,SamuCu00,rush_yds,23,,,,,
player,201912150car,car,SamuCu00,rush_td,0,,,,,
player,201912150car,car,SamuCu00,rush_long,7,,,,,
player,201912150car,car,SamuCu00,targets,8,,,,,
player,201912150car,car,SamuCu00,rec,5,,,,,
player,201912150car,car,SamuCu00,rec_yds,31,,,,,
player,201912150car,car,SamuCu00,rec_td,1,,,,,
player,201912150car,car,SamuCu00,rec_long,12,,,,,
player,201912150car,car,SamuCu00,fumbles,0,,,,,
player,201912150car,car,SamuCu00,fumbles_lost,0,,,,,
player,201912150car,car,MoorD.00,pass_cmp,0,,,,,
player,201912150car,car,MoorD.00,pass_att,0,,,,,
player,201912150car,car,MoorD.00,pass_yds,0,,,,,
player,201912150car,car,MoorD.00,pass_td,0,,,,,
player,201912150car,car,MoorD.00,pass_int,0,,,,,
player,201912150car,car,MoorD.00,pass_sacked,0,,,,,
player,201912150car,car,MoorD.00,pass_sacked_yds,0,,,,,
player,201912150car,car,MoorD.00,pass_long,0,,,,,
player,201912150car,car,MoorD.00,pass_rating,,,,,,
player,201912150car,car,MoorD.00,rush_att,1,,,,,
player,201912150car,car,MoorD.00,rush_yds,10,,,,,
player,201912150car,car,MoorD.00,rush_td,0,,,,,
player,201912150car,car,MoorD.00,rush_long,10,,,,,
player,201912150car,car,MoorD.00,targets,12,,,,,
player,201912150car,car,MoorD.00,rec,8,,,,,
player,201912150car,car,MoorD.00,rec_yds,113,,,,,
player,201912150car,car,MoorD.00,rec_td,0,,,,,
player,201912150car,car,MoorD.00,rec_long,22,,,,,
player,201912150car,car,MoorD.00,fumbles,1,,,,,
player,201912150car,car,MoorD.00,fumbles_lost,0,,,,,
player,201912150car,car,ThomIa00,pass_cmp,0,,,,,
player,201912150car,car,ThomIa00,pass_att,0,,,,,
player,201912150car,car,ThomIa00,pass_yds,0,,,,,
player,201912150car,car,ThomIa00,pass_td,0,,,,,
player,201912150car,car,ThomIa00,pass_int,0,,,,,
player,201912150car,car,ThomIa00,pass_sacked,0,,,,,
player,201912150car,car,ThomIa00,pass_sacked_yds,0,,,,,
player,201912150car,car,ThomIa00,pass_long,0,,,,,
player,201912150car,car,ThomIa00,pass_rating,,,,,,
player,201912150car,car,ThomIa00,rush_att,0,,,,,
player,201912150car,car,ThomIa00,rush_yds,0,,,,,
player,201912150car,car,ThomIa00,rush_td,0,,,,,
player,201912150car,car,ThomIa00,rush_long,0,,,,,
player,201912150car,car,ThomIa00,targets,4,,,,,
player,201912150car,car,ThomIa00,rec,2,,,,,
player,201912150car,car,ThomIa00,rec_yds,23,,,,,
player,201912150car,car,ThomIa00,rec_td,0,,,,,
player,201912150car,car,ThomIa00,rec_long,12,,,,,
player,201912150car,car,ThomIa00,fumbles,0,,,,,
player,201912150car,car,ThomIa00,fumbles_lost,0,,,,,
player,201912150car,car,HogaCh00,pass_cmp,0,,,,,
player,201912150car,car,HogaCh00,pass_att,0,,,,,
player,201912150car,car,HogaCh00,pass_yds,0,,,,,
player,201912150car,car,HogaCh00,pass_td,0,,,,,
player,201912150car,car,HogaCh00,pass_int,0,,,,,
player,201912150car,car,HogaCh00,pass_sacked,0,,,,,
player,201912150car,car,HogaCh00,pass_sacked_yds,0,,,,,
player,201912150car,car,HogaCh00,pass_long,0,,,,,
player,201912150car,car,HogaCh00,pass_rating,,,,,,
player,201912150car,car,HogaCh00,rush_att,0,,,,,
player,201912150car,car,HogaCh00,rush_yds,0,,,,,
player,201912150car,car,HogaCh00,rush_td,0,,,,,
player,201912150car,car,HogaCh00,rush_long,0,,,,,
player,201912150car,car,HogaCh00,targets,3,,,,,
player,201912150car,car,HogaCh00,rec,1,,,,,
player,201912150car,car,HogaCh00,rec_yds,13,,,,,
player,201912150car,car,HogaCh00,rec_td,0,,,,,
player,201912150car,car,HogaCh00,rec_long,13,,,,,
player,201912150car,car,HogaCh00,fumbles,0,,,,,
player,201912150car,car,HogaCh00,fumbles_lost,0,,,,,
player,201912150car,car,WrigJa02,pass_cmp,0,,,,,
player,201912150car,car,WrigJa02,pass_att,0,,,,,
player,201912150car,car,WrigJa02,pass_yds,0,,,,,
player,201912150car,car,WrigJa02,pass_td,0,,,,,
player,201912150car,car,WrigJa02,pass_int,0,,,,,
player,201912150car,car,WrigJa02,pass_sacked,0,,,,,
player,201912150car,car,WrigJa02,pass_sacked_yds,0,,,,,
player,201912150car,car,WrigJa02,pass_long,0,,,,,
player,201912150car,car,WrigJa02,pass_rating,,,,,,
player,201912150car,car,WrigJa02,rush_att,0,,,,,
player,201912150car,car,WrigJa02,rush_yds,0,,,,,
player,201912150car,car,WrigJa02,rush_td,0,,,,,
player,201912150car,car,WrigJa02,rush_long,0,,,,,
player,201912150car,car,WrigJa02,targets,4,,,,,
player,201912150car,car,WrigJa02,rec,1,,,,,
player,201912150car,car,WrigJa02,rec_yds,9,,,,,
player,201912150car,car,WrigJa02,rec_td,0,,,,,
player,201912150car,car,WrigJa02,rec_long,9,,,,,
player,201912150car,car,WrigJa02,fumbles,0,,,,,
player,201912150car,car,WrigJa02,fumbles_lost,0,,,,,
player,201912150car,sea,WrigK.00,def_int,2,,,,,
player,201912150car,sea,WrigK.00,def_int_yds,10,,,,,
player,201912150car,sea,WrigK.00,def_int_td,0,,,,,
player,201912150car,sea,WrigK.00,def_int_long,11,,,,,
player,201912150car,sea,WrigK.00,pass_defended,2,,,,,
player,201912150car,sea,WrigK.00,sacks,0.0,,,,,
player,201912150car,sea,WrigK.00,tackles_combined,4,,,,,
player,201912150car,sea,WrigK.00,tackles_solo,2,,,,,
player,201912150car,sea,WrigK.00,tackles_assists,2,,,,,
player,201912150car,sea,WrigK.00,tackles_loss,0,,,,,
player,201912150car,sea,WrigK.00,qb_hits,0,,,,,
player,201912150car,sea,WrigK.00,fumbles_rec,0,,,,,
player,201912150car,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201912150car,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201912150car,sea,WrigK.00,fumbles_forced,0,,,,,
player,201912150car,sea,WagnBo00,def_int,1,,,,,
player,201912150car,sea,WagnBo00,def_int_yds,6,,,,,
player,201912150car,sea,WagnBo00,def_int_td,0,,,,,
player,201912150car,sea,WagnBo00,def_int_long,6,,,,,
player,201912150car,sea,WagnBo00,pass_defended,2,,,,,
player,201912150car,sea,WagnBo00,sacks,0.0,,,,,
player,201912150car,sea,WagnBo00,tackles_combined,10,,,,,
player,201912150car,sea,WagnBo00,tackles_solo,3,,,,,
player,201912150car,sea,WagnBo00,tackles_assists,7,,,,,
player,201912150car,sea,WagnBo00,tackles_loss,0,,,,,
player,201912150car,sea,WagnBo00,qb_hits,0,,,,,
player,201912150car,sea,WagnBo00,fumbles_rec,0,,,,,
player,201912150car,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201912150car,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201912150car,sea,WagnBo00,fumbles_forced,0,,,,,
player,201912150car,sea,GreeRa01,def_int,0,,,,,
player,201912150car,sea,GreeRa01,def_int_yds,0,,,,,
player,201912150car,sea,GreeRa01,def_int_td,0,,,,,
player,201912150car,sea,GreeRa01,def_int_long,0,,,,,
player,201912150car,sea,GreeRa01,pass_defended,0,,,,,
player,201912150car,sea,GreeRa01,sacks,1.0,,,,,
player,201912150car,sea,GreeRa01,tackles_combined,2,,,,,
player,201912150car,sea,GreeRa01,tackles_solo,2,,,,,
player,201912150car,sea,GreeRa01,tackles_assists,0,,,,,
player,201912150car,sea,GreeRa01,tackles_loss,1,,,,,
player,201912150car,sea,GreeRa01,qb_hits,1,,,,,
player,201912150car,sea,GreeRa01,fumbles_rec,0,,,,,
player,201912150car,sea,GreeRa01,fumbles_rec_yds,0,,,,,
player,201912150car,sea,GreeRa01,fumbles_rec_td,0,,,,,
player,201912150car,sea,GreeRa01,fumbles_forced,0,,,,,
player,201912150car,sea,BartCo00,def_int,0,,,,,
player,201912150car,sea,BartCo00,def_int_yds,0,,,,,
player,201912150car,sea,BartCo00,def_int_td,0,,,,,
player,201912150car,sea,BartCo00,def_int_long,0,,,,,
player,201912150car,sea,BartCo00,pass_defended,0,,,,,
player,201912150car,sea,BartCo00,sacks,0.0,,,,,
player,201912150car,sea,BartCo00,tackles_combined,10,,,,,
player,201912150car,sea,BartCo00,tackles_solo,2,,,,,
player,201912150car,sea,BartCo00,tackles_assists,8,,,,,
player,201912150car,sea,BartCo00,tackles_loss,0,,,,,
player,201912150car,sea,BartCo00,qb_hits,1,,,,,
player,201912150car,sea,BartCo00,fumbles_rec,0,,,,,
player,201912150car,sea,BartCo00,fumbles_rec_yds,0,,,,,
player,201912150car,sea,BartCo00,fumbles_rec_td,0,,,,,
player,201912150car,sea,BartCo00,fumbles_forced,0,,,,,
player,201912150car,sea,DiggQu00,def_int,0,,,,,
player,201912150car,sea,DiggQu00,def_int_yds,0,,,,,
player,201912150car,sea,DiggQu00,def_int_td,0,,,,,
player,201912150car,sea,DiggQu00,def_int_long,0,,,,,
player,201912150car,sea,DiggQu00,pass_defended,0,,,,,
player,201912150car,sea,DiggQu00,sacks,0.0,,,,,
player,201912150car,sea,DiggQu00,tackles_combined,8,,,,,
player,201912150car,sea,DiggQu00,tackles_solo,3,,,,,
player,201912150car,sea,DiggQu00,tackles_assists,5,,,,,
player,201912150car,sea,DiggQu00,tackles_loss,0,,,,,
player,201912150car,sea,DiggQu00,qb_hits,0,,,,,
player,201912150car,sea,DiggQu00,fumbles_rec,0,,,,,
player,201912150car,sea,DiggQu00,fumbles_rec_yds,0,,,,,
player,201912150car,sea,DiggQu00,fumbles_rec_td,0,,,,,
player,201912150car,sea,DiggQu00,fumbles_forced,0,,,,,
player,201912150car,sea,FlowTr01,def_int,0,,,,,
player,201912150car,sea,FlowTr01,def_int_yds,0,,,,,
player,201912150car,sea,FlowTr01,def_int_td,0,,,,,
player,201912150car,sea,FlowTr01,def_int_long,0,,,,,
player,201912150car,sea,FlowTr01,pass_defended,0,,,,,
player,201912150car,sea,FlowTr01,sacks,0.0,,,,,
player,201912150car,sea,FlowTr01,tackles_combined,6,,,,,
player,201912150car,sea,FlowTr01,tackles_solo,5,,,,,
player,201912150car,sea,FlowTr01,tackles_assists,1,,,,,
player,201912150car,sea,FlowTr01,tackles_loss,0,,,,,
player,201912150car,sea,FlowTr01,qb_hits,0,,,,,
player,201912150car,sea,FlowTr01,fumbles_rec,0,,,,,
player,201912150car,sea,FlowTr01,fumbles_rec_yds,0,,,,,
player,201912150car,sea,FlowTr01,fumbles_rec_td,0,,,,,
player,201912150car,sea,FlowTr01,fumbles_forced,1,,,,,
