game,2019,2,20190915,201909150was,dal,"Dallas Cowboys",31,was,"Washington Redskins",21
player,201909150was,dal,CoopAm00,targets,5,,,,,
player,201909150was,dal,CoopAm00,rec,4,,,,,
player,201909150was,dal,CoopAm00,rec_yds,44,,,,,
player,201909150was,dal,CoopAm00,rec_td,1,,,,,
player,201909150was,dal,CoopAm00,rec_long,18,,,,,
player,201909150was,dal,CoopAm00,fumbles,0,,,,,
player,201909150was,dal,CoopAm00,fumbles_lost,0,,,,,
player,201909150was,dal,WittJa00,pass_cmp,0,,,,,
player,201909150was,dal,WittJa00,pass_att,0,,,,,
player,201909150was,dal,WittJa00,pass_yds,0,,,,,
player,201909150was,dal,WittJa00,pass_td,0,,,,,
player,201909150was,dal,WittJa00,pass_int,0,,,,,
player,201909150was,dal,WittJa00,pass_sacked,0,,,,,
player,201909150was,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201909150was,dal,WittJa00,pass_long,0,,,,,
player,201909150was,dal,WittJa00,pass_rating,,,,,,
player,201909150was,dal,WittJa00,rush_att,0,,,,,
player,201909150was,dal,WittJa00,rush_yds,0,,,,,
player,201909150was,dal,WittJa00,rush_td,0,,,,,
player,201909150was,dal,WittJa00,rush_long,0,,,,,
player,201909150was,dal,WittJa00,targets,4,,,,,
player,201909150was,dal,WittJa00,rec,4,,,,,
player,201909150was,dal,WittJa00,rec_yds,25,,,,,
player,201909150was,dal,WittJa00,rec_td,1,,,,,
player,201909150was,dal,WittJa00,rec_long,18,,,,,
player,201909150was,dal,WittJa00,fumbles,0,,,,,
player,201909150was,dal,WittJa00,fumbles_lost,0,,,,,
player,201909150was,dal,JarwBl00,pass_cmp,0,,,,,
player,201909150was,dal,JarwBl00,pass_att,0,,,,,
player,201909150was,dal,JarwBl00,pass_yds,0,,,,,
player,201909150was,dal,JarwBl00,pass_td,0,,,,,
player,201909150was,dal,JarwBl00,pass_int,0,,,,,
player,201909150was,dal,JarwBl00,pass_sacked,0,,,,,
player,201909150was,dal,JarwBl00,pass_sacked_yds,0,,,,,
player,201909150was,dal,JarwBl00,pass_long,0,,,,,
player,201909150was,dal,JarwBl00,pass_rating,,,,,,
player,201909150was,dal,JarwBl00,rush_att,0,,,,,
player,201909150was,dal,JarwBl00,rush_yds,0,,,,,
player,201909150was,dal,JarwBl00,rush_td,0,,,,,
player,201909150was,dal,JarwBl00,rush_long,0,,,,,
player,201909150was,dal,JarwBl00,targets,1,,,,,
player,201909150was,dal,JarwBl00,rec,1,,,,,
player,201909150was,dal,JarwBl00,rec_yds,22,,,,,
player,201909150was,dal,JarwBl00,rec_td,0,,,,,
player,201909150was,dal,JarwBl00,rec_long,22,,,,,
player,201909150was,dal,JarwBl00,fumbles,0,,,,,
player,201909150was,dal,JarwBl00,fumbles_lost,0,,,,,
player,201909150was,was,KeenCa00,pass_cmp,26,,,,,
player,201909150was,was,KeenCa00,pass_att,37,,,,,
player,201909150was,was,KeenCa00,pass_yds,221,,,,,
player,201909150was,was,KeenCa00,pass_td,2,,,,,
player,201909150was,was,KeenCa00,pass_int,0,,,,,
player,201909150was,was,KeenCa00,pass_sacked,1,,,,,
player,201909150was,was,KeenCa00,pass_sacked_yds,13,,,,,
player,201909150was,was,KeenCa00,pass_long,27,,,,,
player,201909150was,was,KeenCa00,pass_rating,103.5,,,,,
player,201909150was,was,KeenCa00,rush_att,1,,,,,
player,201909150was,was,KeenCa00,rush_yds,-1,,,,,
player,201909150was,was,KeenCa00,rush_td,0,,,,,
player,201909150was,was,KeenCa00,rush_long,-1,,,,,
player,201909150was,was,KeenCa00,targets,0,,,,,
player,201909150was,was,KeenCa00,rec,0,,,,,
player,201909150was,was,KeenCa00,rec_yds,0,,,,,
player,201909150was,was,KeenCa00,rec_td,0,,,,,
player,201909150was,was,KeenCa00,rec_long,0,,,,,
player,201909150was,was,KeenCa00,fumbles,0,,,,,
player,201909150was,was,KeenCa00,fumbles_lost,0,,,,,
player,201909150was,was,PeteAd01,pass_cmp,0,,,,,
player,201909150was,was,PeteAd01,pass_att,0,,,,,
player,201909150was,was,PeteAd01,pass_yds,0,,,,,
player,201909150was,was,PeteAd01,pass_td,0,,,,,
player,201909150was,was,PeteAd01,pass_int,0,,,,,
player,201909150was,was,PeteAd01,pass_sacked,0,,,,,
player,201909150was,was,PeteAd01,pass_sacked_yds,0,,,,,
player,201909150was,was,PeteAd01,pass_long,0,,,,,
player,201909150was,was,PeteAd01,pass_rating,,,,,,
player,201909150was,was,PeteAd01,rush_att,10,,,,,
player,201909150was,was,PeteAd01,rush_yds,25,,,,,
player,201909150was,was,PeteAd01,rush_td,1,,,,,
player,201909150was,was,PeteAd01,rush_long,10,,,,,
player,201909150was,was,PeteAd01,targets,2,,,,,
player,201909150was,was,PeteAd01,rec,2,,,,,
player,201909150was,was,PeteAd01,rec_yds,7,,,,,
player,201909150was,was,PeteAd01,rec_td,0,,,,,
player,201909150was,was,PeteAd01,rec_long,7,,,,,
player,201909150was,was,PeteAd01,fumbles,0,,,,,
player,201909150was,was,PeteAd01,fumbles_lost,0,,,,,
player,201909150was,was,SimsSt00,pass_cmp,0,,,,,
player,201909150was,was,SimsSt00,pass_att,0,,,,,
player,201909150was,was,SimsSt00,pass_yds,0,,,,,
player,201909150was,was,SimsSt00,pass_td,0,,,,,
player,201909150was,was,SimsSt00,pass_int,0,,,,,
player,201909150was,was,SimsSt00,pass_sacked,0,,,,,
player,201909150was,was,SimsSt00,pass_sacked_yds,0,,,,,
player,201909150was,was,SimsSt00,pass_long,0,,,,,
player,201909150was,was,SimsSt00,pass_rating,,,,,,
player,201909150was,was,SimsSt00,rush_att,3,,,,,
player,201909150was,was,SimsSt00,rush_yds,16,,,,,
player,201909150was,was,SimsSt00,rush_td,0,,,,,
player,201909150was,was,SimsSt00,rush_long,8,,,,,
player,201909150was,was,SimsSt00,targets,1,,,,,
player,201909150was,was,SimsSt00,rec,1,,,,,
player,201909150was,was,SimsSt00,rec_yds,3,,,,,
player,201909150was,was,SimsSt00,rec_td,0,,,,,
player,201909150was,was,SimsSt00,rec_long,3,,,,,
player,201909150was,was,SimsSt00,fumbles,0,,,,,
player,201909150was,was,SimsSt00,fumbles_lost,0,,,,,
player,201909150was,was,SmalWe00,pass_cmp,0,,,,,
player,201909150was,was,SmalWe00,pass_att,0,,,,,
player,201909150was,was,SmalWe00,pass_yds,0,,,,,
player,201909150was,was,SmalWe00,pass_td,0,,,,,
player,201909150was,was,SmalWe00,pass_int,0,,,,,
player,201909150was,was,SmalWe00,pass_sacked,0,,,,,
player,201909150was,was,SmalWe00,pass_sacked_yds,0,,,,,
player,201909150was,was,SmalWe00,pass_long,0,,,,,
player,201909150was,was,SmalWe00,pass_rating,,,,,,
player,201909150was,was,SmalWe00,rush_att,1,,,,,
player,201909150was,was,SmalWe00,rush_yds,4,,,,,
player,201909150was,was,SmalWe00,rush_td,0,,,,,
player,201909150was,was,SmalWe00,rush_long,4,,,,,
player,201909150was,was,SmalWe00,targets,2,,,,,
player,201909150was,was,SmalWe00,rec,2,,,,,
player,201909150was,was,SmalWe00,rec_yds,9,,,,,
player,201909150was,was,SmalWe00,rec_td,0,,,,,
player,201909150was,was,SmalWe00,rec_long,5,,,,,
player,201909150was,was,SmalWe00,fumbles,0,,,,,
player,201909150was,was,SmalWe00,fumbles_lost,0,,,,,
player,201909150was,was,ThomCh03,pass_cmp,0,,,,,
player,201909150was,was,ThomCh03,pass_att,0,,,,,
player,201909150was,was,ThomCh03,pass_yds,0,,,,,
player,201909150was,was,ThomCh03,pass_td,0,,,,,
player,201909150was,was,ThomCh03,pass_int,0,,,,,
player,201909150was,was,ThomCh03,pass_sacked,0,,,,,
player,201909150was,was,ThomCh03,pass_sacked_yds,0,,,,,
player,201909150was,was,ThomCh03,pass_long,0,,,,,
player,201909150was,was,ThomCh03,pass_rating,,,,,,
player,201909150was,was,ThomCh03,rush_att,2,,,,,
player,201909150was,was,ThomCh03,rush_yds,3,,,,,
player,201909150was,was,ThomCh03,rush_td,0,,,,,
player,201909150was,was,ThomCh03,rush_long,2,,,,,
player,201909150was,was,ThomCh03,targets,8,,,,,
player,201909150was,was,ThomCh03,rec,5,,,,,
player,201909150was,was,ThomCh03,rec_yds,48,,,,,
player,201909150was,was,ThomCh03,rec_td,0,,,,,
player,201909150was,was,ThomCh03,rec_long,16,,,,,
player,201909150was,was,ThomCh03,fumbles,0,,,,,
player,201909150was,was,ThomCh03,fumbles_lost,0,,,,,
player,201909150was,was,McLaTe00,pass_cmp,0,,,,,
player,201909150was,was,McLaTe00,pass_att,0,,,,,
player,201909150was,was,McLaTe00,pass_yds,0,,,,,
player,201909150was,was,McLaTe00,pass_td,0,,,,,
player,201909150was,was,McLaTe00,pass_int,0,,,,,
player,201909150was,was,McLaTe00,pass_sacked,0,,,,,
player,201909150was,was,McLaTe00,pass_sacked_yds,0,,,,,
player,201909150was,was,McLaTe00,pass_long,0,,,,,
player,201909150was,was,McLaTe00,pass_rating,,,,,,
player,201909150was,was,McLaTe00,rush_att,0,,,,,
player,201909150was,was,McLaTe00,rush_yds,0,,,,,
player,201909150was,was,McLaTe00,rush_td,0,,,,,
player,201909150was,was,McLaTe00,rush_long,0,,,,,
player,201909150was,was,McLaTe00,targets,9,,,,,
player,201909150was,was,McLaTe00,rec,5,,,,,
player,201909150was,was,McLaTe00,rec_yds,62,,,,,
player,201909150was,was,McLaTe00,rec_td,1,,,,,
player,201909150was,was,McLaTe00,rec_long,27,,,,,
player,201909150was,was,McLaTe00,fumbles,0,,,,,
player,201909150was,was,McLaTe00,fumbles_lost,0,,,,,
player,201909150was,was,QuinTr00,pass_cmp,0,,,,,
player,201909150was,was,QuinTr00,pass_att,0,,,,,
player,201909150was,was,QuinTr00,pass_yds,0,,,,,
player,201909150was,was,QuinTr00,pass_td,0,,,,,
player,201909150was,was,QuinTr00,pass_int,0,,,,,
player,201909150was,was,QuinTr00,pass_sacked,0,,,,,
player,201909150was,was,QuinTr00,pass_sacked_yds,0,,,,,
player,201909150was,was,QuinTr00,pass_long,0,,,,,
player,201909150was,was,QuinTr00,pass_rating,,,,,,
player,201909150was,was,QuinTr00,rush_att,0,,,,,
player,201909150was,was,QuinTr00,rush_yds,0,,,,,
player,201909150was,was,QuinTr00,rush_td,0,,,,,
player,201909150was,was,QuinTr00,rush_long,0,,,,,
player,201909150was,was,QuinTr00,targets,7,,,,,
player,201909150was,was,QuinTr00,rec,4,,,,,
player,201909150was,was,QuinTr00,rec_yds,36,,,,,
player,201909150was,was,QuinTr00,rec_td,0,,,,,
player,201909150was,was,QuinTr00,rec_long,12,,,,,
player,201909150was,was,QuinTr00,fumbles,0,,,,,
player,201909150was,was,QuinTr00,fumbles_lost,0,,,,,
player,201909150was,was,DaviVe00,pass_cmp,0,,,,,
player,201909150was,was,DaviVe00,pass_att,0,,,,,
player,201909150was,was,DaviVe00,pass_yds,0,,,,,
player,201909150was,was,DaviVe00,pass_td,0,,,,,
player,201909150was,was,DaviVe00,pass_int,0,,,,,
player,201909150was,was,DaviVe00,pass_sacked,0,,,,,
player,201909150was,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201909150was,was,DaviVe00,pass_long,0,,,,,
player,201909150was,was,DaviVe00,pass_rating,,,,,,
player,201909150was,was,DaviVe00,rush_att,0,,,,,
player,201909150was,was,DaviVe00,rush_yds,0,,,,,
player,201909150was,was,DaviVe00,rush_td,0,,,,,
player,201909150was,was,DaviVe00,rush_long,0,,,,,
player,201909150was,was,DaviVe00,targets,4,,,,,
player,201909150was,was,DaviVe00,rec,3,,,,,
player,201909150was,was,DaviVe00,rec_yds,29,,,,,
player,201909150was,was,DaviVe00,rec_td,0,,,,,
player,201909150was,was,DaviVe00,rec_long,15,,,,,
player,201909150was,was,DaviVe00,fumbles,0,,,,,
player,201909150was,was,DaviVe00,fumbles_lost,0,,,,,
player,201909150was,was,RichPa01,pass_cmp,0,,,,,
player,201909150was,was,RichPa01,pass_att,0,,,,,
player,201909150was,was,RichPa01,pass_yds,0,,,,,
player,201909150was,was,RichPa01,pass_td,0,,,,,
player,201909150was,was,RichPa01,pass_int,0,,,,,
player,201909150was,was,RichPa01,pass_sacked,0,,,,,
player,201909150was,was,RichPa01,pass_sacked_yds,0,,,,,
player,201909150was,was,RichPa01,pass_long,0,,,,,
player,201909150was,was,RichPa01,pass_rating,,,,,,
player,201909150was,was,RichPa01,rush_att,0,,,,,
player,201909150was,was,RichPa01,rush_yds,0,,,,,
player,201909150was,was,RichPa01,rush_td,0,,,,,
player,201909150was,was,RichPa01,rush_long,0,,,,,
player,201909150was,was,RichPa01,targets,3,,,,,
player,201909150was,was,RichPa01,rec,3,,,,,
player,201909150was,was,RichPa01,rec_yds,16,,,,,
player,201909150was,was,RichPa01,rec_td,1,,,,,
player,201909150was,was,RichPa01,rec_long,9,,,,,
player,201909150was,was,RichPa01,fumbles,0,,,,,
player,201909150was,was,RichPa01,fumbles_lost,0,,,,,
player,201909150was,was,SpriJe00,pass_cmp,0,,,,,
player,201909150was,was,SpriJe00,pass_att,0,,,,,
player,201909150was,was,SpriJe00,pass_yds,0,,,,,
player,201909150was,was,SpriJe00,pass_td,0,,,,,
player,201909150was,was,SpriJe00,pass_int,0,,,,,
player,201909150was,was,SpriJe00,pass_sacked,0,,,,,
player,201909150was,was,SpriJe00,pass_sacked_yds,0,,,,,
player,201909150was,was,SpriJe00,pass_long,0,,,,,
player,201909150was,was,SpriJe00,pass_rating,,,,,,
player,201909150was,was,SpriJe00,rush_att,0,,,,,
player,201909150was,was,SpriJe00,rush_yds,0,,,,,
player,201909150was,was,SpriJe00,rush_td,0,,,,,
player,201909150was,was,SpriJe00,rush_long,0,,,,,
player,201909150was,was,SpriJe00,targets,1,,,,,
player,201909150was,was,SpriJe00,rec,1,,,,,
player,201909150was,was,SpriJe00,rec_yds,11,,,,,
player,201909150was,was,SpriJe00,rec_td,0,,,,,
player,201909150was,was,SpriJe00,rec_long,11,,,,,
player,201909150was,was,SpriJe00,fumbles,0,,,,,
player,201909150was,was,SpriJe00,fumbles_lost,0,,,,,
player,201909150was,dal,CrawTy00,def_int,0,,,,,
player,201909150was,dal,CrawTy00,def_int_yds,0,,,,,
player,201909150was,dal,CrawTy00,def_int_td,0,,,,,
player,201909150was,dal,CrawTy00,def_int_long,0,,,,,
player,201909150was,dal,CrawTy00,pass_defended,0,,,,,
player,201909150was,dal,CrawTy00,sacks,1.0,,,,,
player,201909150was,dal,CrawTy00,tackles_combined,1,,,,,
player,201909150was,dal,CrawTy00,tackles_solo,1,,,,,
player,201909150was,dal,CrawTy00,tackles_assists,0,,,,,
player,201909150was,dal,CrawTy00,tackles_loss,1,,,,,
player,201909150was,dal,CrawTy00,qb_hits,1,,,,,
player,201909150was,dal,CrawTy00,fumbles_rec,0,,,,,
player,201909150was,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201909150was,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201909150was,dal,CrawTy00,fumbles_forced,0,,,,,
player,201909150was,dal,SmitJa05,def_int,0,,,,,
player,201909150was,dal,SmitJa05,def_int_yds,0,,,,,
player,201909150was,dal,SmitJa05,def_int_td,0,,,,,
player,201909150was,dal,SmitJa05,def_int_long,0,,,,,
player,201909150was,dal,SmitJa05,pass_defended,0,,,,,
player,201909150was,dal,SmitJa05,sacks,0.0,,,,,
player,201909150was,dal,SmitJa05,tackles_combined,11,,,,,
player,201909150was,dal,SmitJa05,tackles_solo,8,,,,,
player,201909150was,dal,SmitJa05,tackles_assists,3,,,,,
player,201909150was,dal,SmitJa05,tackles_loss,0,,,,,
player,201909150was,dal,SmitJa05,qb_hits,0,,,,,
player,201909150was,dal,SmitJa05,fumbles_rec,0,,,,,
player,201909150was,dal,SmitJa05,fumbles_rec_yds,0,,,,,
player,201909150was,dal,SmitJa05,fumbles_rec_td,0,,,,,
player,201909150was,dal,SmitJa05,fumbles_forced,0,,,,,
player,201909150was,dal,JoneBy00,def_int,0,,,,,
player,201909150was,dal,JoneBy00,def_int_yds,0,,,,,
player,201909150was,dal,JoneBy00,def_int_td,0,,,,,
player,201909150was,dal,JoneBy00,def_int_long,0,,,,,
player,201909150was,dal,JoneBy00,pass_defended,1,,,,,
player,201909150was,dal,JoneBy00,sacks,0.0,,,,,
player,201909150was,dal,JoneBy00,tackles_combined,8,,,,,
player,201909150was,dal,JoneBy00,tackles_solo,8,,,,,
player,201909150was,dal,JoneBy00,tackles_assists,0,,,,,
player,201909150was,dal,JoneBy00,tackles_loss,0,,,,,
player,201909150was,dal,JoneBy00,qb_hits,0,,,,,
player,201909150was,dal,JoneBy00,fumbles_rec,0,,,,,
player,201909150was,dal,JoneBy00,fumbles_rec_yds,0,,,,,
player,201909150was,dal,JoneBy00,fumbles_rec_td,0,,,,,
player,201909150was,dal,JoneBy00,fumbles_forced,0,,,,,
player,201909150was,dal,WoodXa00,def_int,0,,,,,
player,201909150was,dal,WoodXa00,def_int_yds,0,,,,,
player,201909150was,dal,WoodXa00,def_int_td,0,,,,,
player,201909150was,dal,WoodXa00,def_int_long,0,,,,,
player,201909150was,dal,WoodXa00,pass_defended,0,,,,,
player,201909150was,dal,WoodXa00,sacks,0.0,,,,,
player,201909150was,dal,WoodXa00,tackles_combined,6,,,,,
player,201909150was,dal,WoodXa00,tackles_solo,4,,,,,
player,201909150was,dal,WoodXa00,tackles_assists,2,,,,,
player,201909150was,dal,WoodXa00,tackles_loss,0,,,,,
player,201909150was,dal,WoodXa00,qb_hits,0,,,,,
player,201909150was,dal,WoodXa00,fumbles_rec,0,,,,,
player,201909150was,dal,WoodXa00,fumbles_rec_yds,0,,,,,
player,201909150was,dal,WoodXa00,fumbles_rec_td,0,,,,,
player,201909150was,dal,WoodXa00,fumbles_forced,0,,,,,
player,201909150was,dal,VandLe00,def_int,0,,,,,
player,201909150was,dal,VandLe00,def_int_yds,0,,,,,
player,201909150was,dal,VandLe00,def_int_td,0,,,,,
player,201909150was,dal,VandLe00,def_int_long,0,,,,,
player,201909150was,dal,VandLe00,pass_defended,0,,,,,
player,201909150was,dal,VandLe00,sacks,0.0,,,,,
player,201909150was,dal,VandLe00,tackles_combined,5,,,,,
player,201909150was,dal,VandLe00,tackles_solo,3,,,,,
player,201909150was,dal,VandLe00,tackles_assists,2,,,,,
player,201909150was,dal,VandLe00,tackles_loss,0,,,,,
player,201909150was,dal,VandLe00,qb_hits,0,,,,,
player,201909150was,dal,VandLe00,fumbles_rec,0,,,,,
player,201909150was,dal,VandLe00,fumbles_rec_yds,0,,,,,
