game,2019,14,20191208,201912080ram,sea,"Seattle Seahawks",12,ram,"Los Angeles Rams",28
player,201912080ram,sea,ReedJa02,fumbles_rec,0,,,,,
player,201912080ram,sea,ReedJa02,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,ReedJa02,fumbles_rec_td,0,,,,,
player,201912080ram,sea,ReedJa02,fumbles_forced,0,,,,,
player,201912080ram,sea,WrigK.00,def_int,0,,,,,
player,201912080ram,sea,WrigK.00,def_int_yds,0,,,,,
player,201912080ram,sea,WrigK.00,def_int_td,0,,,,,
player,201912080ram,sea,WrigK.00,def_int_long,0,,,,,
player,201912080ram,sea,WrigK.00,pass_defended,0,,,,,
player,201912080ram,sea,WrigK.00,sacks,0.0,,,,,
player,201912080ram,sea,WrigK.00,tackles_combined,5,,,,,
player,201912080ram,sea,WrigK.00,tackles_solo,4,,,,,
player,201912080ram,sea,WrigK.00,tackles_assists,1,,,,,
player,201912080ram,sea,WrigK.00,tackles_loss,0,,,,,
player,201912080ram,sea,WrigK.00,qb_hits,0,,,,,
player,201912080ram,sea,WrigK.00,fumbles_rec,0,,,,,
player,201912080ram,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201912080ram,sea,WrigK.00,fumbles_forced,0,,,,,
player,201912080ram,sea,BartCo00,def_int,0,,,,,
player,201912080ram,sea,BartCo00,def_int_yds,0,,,,,
player,201912080ram,sea,BartCo00,def_int_td,0,,,,,
player,201912080ram,sea,BartCo00,def_int_long,0,,,,,
player,201912080ram,sea,BartCo00,pass_defended,1,,,,,
player,201912080ram,sea,BartCo00,sacks,0.0,,,,,
player,201912080ram,sea,BartCo00,tackles_combined,4,,,,,
player,201912080ram,sea,BartCo00,tackles_solo,1,,,,,
player,201912080ram,sea,BartCo00,tackles_assists,3,,,,,
player,201912080ram,sea,BartCo00,tackles_loss,0,,,,,
player,201912080ram,sea,BartCo00,qb_hits,0,,,,,
player,201912080ram,sea,BartCo00,fumbles_rec,0,,,,,
player,201912080ram,sea,BartCo00,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,BartCo00,fumbles_rec_td,0,,,,,
player,201912080ram,sea,BartCo00,fumbles_forced,0,,,,,
player,201912080ram,sea,GrifSh00,def_int,0,,,,,
player,201912080ram,sea,GrifSh00,def_int_yds,0,,,,,
player,201912080ram,sea,GrifSh00,def_int_td,0,,,,,
player,201912080ram,sea,GrifSh00,def_int_long,0,,,,,
player,201912080ram,sea,GrifSh00,pass_defended,0,,,,,
player,201912080ram,sea,GrifSh00,sacks,0.0,,,,,
player,201912080ram,sea,GrifSh00,tackles_combined,4,,,,,
player,201912080ram,sea,GrifSh00,tackles_solo,2,,,,,
player,201912080ram,sea,GrifSh00,tackles_assists,2,,,,,
player,201912080ram,sea,GrifSh00,tackles_loss,0,,,,,
player,201912080ram,sea,GrifSh00,qb_hits,0,,,,,
player,201912080ram,sea,GrifSh00,fumbles_rec,0,,,,,
player,201912080ram,sea,GrifSh00,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,GrifSh00,fumbles_rec_td,0,,,,,
player,201912080ram,sea,GrifSh00,fumbles_forced,0,,,,,
player,201912080ram,sea,FordPo00,def_int,0,,,,,
player,201912080ram,sea,FordPo00,def_int_yds,0,,,,,
player,201912080ram,sea,FordPo00,def_int_td,0,,,,,
player,201912080ram,sea,FordPo00,def_int_long,0,,,,,
player,201912080ram,sea,FordPo00,pass_defended,0,,,,,
player,201912080ram,sea,FordPo00,sacks,0.0,,,,,
player,201912080ram,sea,FordPo00,tackles_combined,3,,,,,
player,201912080ram,sea,FordPo00,tackles_solo,2,,,,,
player,201912080ram,sea,FordPo00,tackles_assists,1,,,,,
player,201912080ram,sea,FordPo00,tackles_loss,0,,,,,
player,201912080ram,sea,FordPo00,qb_hits,0,,,,,
player,201912080ram,sea,FordPo00,fumbles_rec,0,,,,,
player,201912080ram,sea,FordPo00,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,FordPo00,fumbles_rec_td,0,,,,,
player,201912080ram,sea,FordPo00,fumbles_forced,0,,,,,
player,201912080ram,sea,JackBr04,def_int,0,,,,,
player,201912080ram,sea,JackBr04,def_int_yds,0,,,,,
player,201912080ram,sea,JackBr04,def_int_td,0,,,,,
player,201912080ram,sea,JackBr04,def_int_long,0,,,,,
player,201912080ram,sea,JackBr04,pass_defended,0,,,,,
player,201912080ram,sea,JackBr04,sacks,0.0,,,,,
player,201912080ram,sea,JackBr04,tackles_combined,3,,,,,
player,201912080ram,sea,JackBr04,tackles_solo,2,,,,,
player,201912080ram,sea,JackBr04,tackles_assists,1,,,,,
player,201912080ram,sea,JackBr04,tackles_loss,0,,,,,
player,201912080ram,sea,JackBr04,qb_hits,0,,,,,
player,201912080ram,sea,JackBr04,fumbles_rec,0,,,,,
player,201912080ram,sea,JackBr04,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,JackBr04,fumbles_rec_td,0,,,,,
player,201912080ram,sea,JackBr04,fumbles_forced,0,,,,,
player,201912080ram,sea,ClowJa00,def_int,0,,,,,
player,201912080ram,sea,ClowJa00,def_int_yds,0,,,,,
player,201912080ram,sea,ClowJa00,def_int_td,0,,,,,
player,201912080ram,sea,ClowJa00,def_int_long,0,,,,,
player,201912080ram,sea,ClowJa00,pass_defended,0,,,,,
player,201912080ram,sea,ClowJa00,sacks,0.0,,,,,
player,201912080ram,sea,ClowJa00,tackles_combined,2,,,,,
player,201912080ram,sea,ClowJa00,tackles_solo,1,,,,,
player,201912080ram,sea,ClowJa00,tackles_assists,1,,,,,
player,201912080ram,sea,ClowJa00,tackles_loss,0,,,,,
player,201912080ram,sea,ClowJa00,qb_hits,0,,,,,
player,201912080ram,sea,ClowJa00,fumbles_rec,0,,,,,
player,201912080ram,sea,ClowJa00,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,ClowJa00,fumbles_rec_td,0,,,,,
player,201912080ram,sea,ClowJa00,fumbles_forced,0,,,,,
player,201912080ram,sea,JeffQu00,def_int,0,,,,,
player,201912080ram,sea,JeffQu00,def_int_yds,0,,,,,
player,201912080ram,sea,JeffQu00,def_int_td,0,,,,,
player,201912080ram,sea,JeffQu00,def_int_long,0,,,,,
player,201912080ram,sea,JeffQu00,pass_defended,0,,,,,
player,201912080ram,sea,JeffQu00,sacks,0.0,,,,,
player,201912080ram,sea,JeffQu00,tackles_combined,2,,,,,
player,201912080ram,sea,JeffQu00,tackles_solo,2,,,,,
player,201912080ram,sea,JeffQu00,tackles_assists,0,,,,,
player,201912080ram,sea,JeffQu00,tackles_loss,0,,,,,
player,201912080ram,sea,JeffQu00,qb_hits,2,,,,,
player,201912080ram,sea,JeffQu00,fumbles_rec,0,,,,,
player,201912080ram,sea,JeffQu00,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,JeffQu00,fumbles_rec_td,0,,,,,
player,201912080ram,sea,JeffQu00,fumbles_forced,0,,,,,
player,201912080ram,sea,WoodAl99,def_int,0,,,,,
player,201912080ram,sea,WoodAl99,def_int_yds,0,,,,,
player,201912080ram,sea,WoodAl99,def_int_td,0,,,,,
player,201912080ram,sea,WoodAl99,def_int_long,0,,,,,
player,201912080ram,sea,WoodAl99,pass_defended,0,,,,,
player,201912080ram,sea,WoodAl99,sacks,0.0,,,,,
player,201912080ram,sea,WoodAl99,tackles_combined,2,,,,,
player,201912080ram,sea,WoodAl99,tackles_solo,1,,,,,
player,201912080ram,sea,WoodAl99,tackles_assists,1,,,,,
player,201912080ram,sea,WoodAl99,tackles_loss,0,,,,,
player,201912080ram,sea,WoodAl99,qb_hits,0,,,,,
player,201912080ram,sea,WoodAl99,fumbles_rec,0,,,,,
player,201912080ram,sea,WoodAl99,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,WoodAl99,fumbles_rec_td,0,,,,,
player,201912080ram,sea,WoodAl99,fumbles_forced,0,,,,,
player,201912080ram,sea,GreeRa01,def_int,0,,,,,
player,201912080ram,sea,GreeRa01,def_int_yds,0,,,,,
player,201912080ram,sea,GreeRa01,def_int_td,0,,,,,
player,201912080ram,sea,GreeRa01,def_int_long,0,,,,,
player,201912080ram,sea,GreeRa01,pass_defended,0,,,,,
player,201912080ram,sea,GreeRa01,sacks,0.0,,,,,
player,201912080ram,sea,GreeRa01,tackles_combined,1,,,,,
player,201912080ram,sea,GreeRa01,tackles_solo,0,,,,,
player,201912080ram,sea,GreeRa01,tackles_assists,1,,,,,
player,201912080ram,sea,GreeRa01,tackles_loss,0,,,,,
player,201912080ram,sea,GreeRa01,qb_hits,0,,,,,
player,201912080ram,sea,GreeRa01,fumbles_rec,0,,,,,
player,201912080ram,sea,GreeRa01,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,GreeRa01,fumbles_rec_td,0,,,,,
player,201912080ram,sea,GreeRa01,fumbles_forced,0,,,,,
player,201912080ram,sea,AmadUg00,def_int,0,,,,,
player,201912080ram,sea,AmadUg00,def_int_yds,0,,,,,
player,201912080ram,sea,AmadUg00,def_int_td,0,,,,,
player,201912080ram,sea,AmadUg00,def_int_long,0,,,,,
player,201912080ram,sea,AmadUg00,pass_defended,0,,,,,
player,201912080ram,sea,AmadUg00,sacks,0.0,,,,,
player,201912080ram,sea,AmadUg00,tackles_combined,0,,,,,
player,201912080ram,sea,AmadUg00,tackles_solo,0,,,,,
player,201912080ram,sea,AmadUg00,tackles_assists,0,,,,,
player,201912080ram,sea,AmadUg00,tackles_loss,0,,,,,
player,201912080ram,sea,AmadUg00,qb_hits,0,,,,,
player,201912080ram,sea,AmadUg00,fumbles_rec,1,,,,,
player,201912080ram,sea,AmadUg00,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,AmadUg00,fumbles_rec_td,0,,,,,
player,201912080ram,sea,AmadUg00,fumbles_forced,0,,,,,
player,201912080ram,sea,GrifSh01,def_int,0,,,,,
player,201912080ram,sea,GrifSh01,def_int_yds,0,,,,,
player,201912080ram,sea,GrifSh01,def_int_td,0,,,,,
player,201912080ram,sea,GrifSh01,def_int_long,0,,,,,
player,201912080ram,sea,GrifSh01,pass_defended,0,,,,,
player,201912080ram,sea,GrifSh01,sacks,0.0,,,,,
player,201912080ram,sea,GrifSh01,tackles_combined,0,,,,,
player,201912080ram,sea,GrifSh01,tackles_solo,0,,,,,
player,201912080ram,sea,GrifSh01,tackles_assists,0,,,,,
player,201912080ram,sea,GrifSh01,tackles_loss,0,,,,,
player,201912080ram,sea,GrifSh01,qb_hits,1,,,,,
player,201912080ram,sea,GrifSh01,fumbles_rec,0,,,,,
player,201912080ram,sea,GrifSh01,fumbles_rec_yds,0,,,,,
player,201912080ram,sea,GrifSh01,fumbles_rec_td,0,,,,,
player,201912080ram,sea,GrifSh01,fumbles_forced,0,,,,,
player,201912080ram,sea,WilsRu00,def_int,0,,,,,
player,201912080ram,sea,WilsRu00,def_int_yds,0,,,,,
player,201912080ram,sea,WilsRu00,def_int_td,0,,,,,
player,201912080ram,sea,WilsRu00,def_int_long,0,,,,,
player,201912080ram,sea,WilsRu00,pass_defended,0,,,,,
player,201912080ram,sea,WilsRu00,sacks,0.0,,,,,
player,201912080ram,sea,WilsRu00,tackles_combined,0,,,,,
player,201912080ram,sea,WilsRu00,tackles_solo,0,,,,,
player,201912080ram,sea,WilsRu00,tackles_assists,0,,,,,
player,201912080ram,sea,WilsRu00,tackles_loss,0,,,,,
player,201912080ram,sea,WilsRu00,qb_hits,0,,,,,
player,201912080ram,sea,WilsRu00,fumbles_rec,1,,,,,
player,201912080ram,sea,WilsRu00,fumbles_rec_yds,-7,,,,,
player,201912080ram,sea,WilsRu00,fumbles_rec_td,0,,,,,
player,201912080ram,sea,WilsRu00,fumbles_forced,0,,,,,
player,201912080ram,ram,HillTr01,def_int,1,,,,,
player,201912080ram,ram,HillTr01,def_int_yds,0,,,,,
player,201912080ram,ram,HillTr01,def_int_td,0,,,,,
player,201912080ram,ram,HillTr01,def_int_long,0,,,,,
player,201912080ram,ram,HillTr01,pass_defended,2,,,,,
player,201912080ram,ram,HillTr01,sacks,0.0,,,,,
player,201912080ram,ram,HillTr01,tackles_combined,3,,,,,
player,201912080ram,ram,HillTr01,tackles_solo,2,,,,,
player,201912080ram,ram,HillTr01,tackles_assists,1,,,,,
player,201912080ram,ram,HillTr01,tackles_loss,0,,,,,
player,201912080ram,ram,HillTr01,qb_hits,0,,,,,
player,201912080ram,ram,HillTr01,fumbles_rec,0,,,,,
player,201912080ram,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201912080ram,ram,HillTr01,fumbles_forced,0,,,,,
player,201912080ram,ram,EbukSa00,def_int,0,,,,,
player,201912080ram,ram,EbukSa00,def_int_yds,0,,,,,
player,201912080ram,ram,EbukSa00,def_int_td,0,,,,,
player,201912080ram,ram,EbukSa00,def_int_long,0,,,,,
player,201912080ram,ram,EbukSa00,pass_defended,0,,,,,
player,201912080ram,ram,EbukSa00,sacks,2.0,,,,,
player,201912080ram,ram,EbukSa00,tackles_combined,5,,,,,
player,201912080ram,ram,EbukSa00,tackles_solo,4,,,,,
player,201912080ram,ram,EbukSa00,tackles_assists,1,,,,,
player,201912080ram,ram,EbukSa00,tackles_loss,2,,,,,
player,201912080ram,ram,EbukSa00,qb_hits,2,,,,,
player,201912080ram,ram,EbukSa00,fumbles_rec,0,,,,,
player,201912080ram,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,EbukSa00,fumbles_forced,0,,,,,
player,201912080ram,ram,FowlDa00,def_int,0,,,,,
player,201912080ram,ram,FowlDa00,def_int_yds,0,,,,,
player,201912080ram,ram,FowlDa00,def_int_td,0,,,,,
player,201912080ram,ram,FowlDa00,def_int_long,0,,,,,
player,201912080ram,ram,FowlDa00,pass_defended,0,,,,,
player,201912080ram,ram,FowlDa00,sacks,1.5,,,,,
player,201912080ram,ram,FowlDa00,tackles_combined,4,,,,,
player,201912080ram,ram,FowlDa00,tackles_solo,2,,,,,
player,201912080ram,ram,FowlDa00,tackles_assists,2,,,,,
player,201912080ram,ram,FowlDa00,tackles_loss,1,,,,,
player,201912080ram,ram,FowlDa00,qb_hits,3,,,,,
player,201912080ram,ram,FowlDa00,fumbles_rec,0,,,,,
player,201912080ram,ram,FowlDa00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,FowlDa00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,FowlDa00,fumbles_forced,0,,,,,
player,201912080ram,ram,DonaAa00,def_int,0,,,,,
player,201912080ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201912080ram,ram,DonaAa00,def_int_td,0,,,,,
player,201912080ram,ram,DonaAa00,def_int_long,0,,,,,
player,201912080ram,ram,DonaAa00,pass_defended,1,,,,,
player,201912080ram,ram,DonaAa00,sacks,1.5,,,,,
player,201912080ram,ram,DonaAa00,tackles_combined,2,,,,,
player,201912080ram,ram,DonaAa00,tackles_solo,1,,,,,
player,201912080ram,ram,DonaAa00,tackles_assists,1,,,,,
player,201912080ram,ram,DonaAa00,tackles_loss,1,,,,,
player,201912080ram,ram,DonaAa00,qb_hits,4,,,,,
player,201912080ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201912080ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201912080ram,ram,LittCo01,def_int,0,,,,,
player,201912080ram,ram,LittCo01,def_int_yds,0,,,,,
player,201912080ram,ram,LittCo01,def_int_td,0,,,,,
player,201912080ram,ram,LittCo01,def_int_long,0,,,,,
player,201912080ram,ram,LittCo01,pass_defended,0,,,,,
player,201912080ram,ram,LittCo01,sacks,0.0,,,,,
player,201912080ram,ram,LittCo01,tackles_combined,10,,,,,
player,201912080ram,ram,LittCo01,tackles_solo,8,,,,,
player,201912080ram,ram,LittCo01,tackles_assists,2,,,,,
player,201912080ram,ram,LittCo01,tackles_loss,1,,,,,
player,201912080ram,ram,LittCo01,qb_hits,0,,,,,
player,201912080ram,ram,LittCo01,fumbles_rec,0,,,,,
player,201912080ram,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201912080ram,ram,LittCo01,fumbles_forced,0,,,,,
player,201912080ram,ram,WeddEr99,def_int,0,,,,,
player,201912080ram,ram,WeddEr99,def_int_yds,0,,,,,
player,201912080ram,ram,WeddEr99,def_int_td,0,,,,,
player,201912080ram,ram,WeddEr99,def_int_long,0,,,,,
player,201912080ram,ram,WeddEr99,pass_defended,0,,,,,
player,201912080ram,ram,WeddEr99,sacks,0.0,,,,,
player,201912080ram,ram,WeddEr99,tackles_combined,8,,,,,
player,201912080ram,ram,WeddEr99,tackles_solo,6,,,,,
player,201912080ram,ram,WeddEr99,tackles_assists,2,,,,,
player,201912080ram,ram,WeddEr99,tackles_loss,0,,,,,
player,201912080ram,ram,WeddEr99,qb_hits,1,,,,,
player,201912080ram,ram,WeddEr99,fumbles_rec,0,,,,,
player,201912080ram,ram,WeddEr99,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,WeddEr99,fumbles_rec_td,0,,,,,
player,201912080ram,ram,WeddEr99,fumbles_forced,0,,,,,
player,201912080ram,ram,RappTa00,def_int,0,,,,,
player,201912080ram,ram,RappTa00,def_int_yds,0,,,,,
player,201912080ram,ram,RappTa00,def_int_td,0,,,,,
player,201912080ram,ram,RappTa00,def_int_long,0,,,,,
player,201912080ram,ram,RappTa00,pass_defended,0,,,,,
player,201912080ram,ram,RappTa00,sacks,0.0,,,,,
player,201912080ram,ram,RappTa00,tackles_combined,6,,,,,
player,201912080ram,ram,RappTa00,tackles_solo,4,,,,,
player,201912080ram,ram,RappTa00,tackles_assists,2,,,,,
player,201912080ram,ram,RappTa00,tackles_loss,0,,,,,
player,201912080ram,ram,RappTa00,qb_hits,0,,,,,
player,201912080ram,ram,RappTa00,fumbles_rec,0,,,,,
player,201912080ram,ram,RappTa00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,RappTa00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,RappTa00,fumbles_forced,0,,,,,
player,201912080ram,ram,HowaTr00,def_int,0,,,,,
player,201912080ram,ram,HowaTr00,def_int_yds,0,,,,,
player,201912080ram,ram,HowaTr00,def_int_td,0,,,,,
player,201912080ram,ram,HowaTr00,def_int_long,0,,,,,
player,201912080ram,ram,HowaTr00,pass_defended,1,,,,,
player,201912080ram,ram,HowaTr00,sacks,0.0,,,,,
player,201912080ram,ram,HowaTr00,tackles_combined,4,,,,,
player,201912080ram,ram,HowaTr00,tackles_solo,4,,,,,
player,201912080ram,ram,HowaTr00,tackles_assists,0,,,,,
player,201912080ram,ram,HowaTr00,tackles_loss,0,,,,,
player,201912080ram,ram,HowaTr00,qb_hits,0,,,,,
player,201912080ram,ram,HowaTr00,fumbles_rec,0,,,,,
player,201912080ram,ram,HowaTr00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,HowaTr00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,HowaTr00,fumbles_forced,0,,,,,
player,201912080ram,ram,RamsJa00,def_int,0,,,,,
player,201912080ram,ram,RamsJa00,def_int_yds,0,,,,,
player,201912080ram,ram,RamsJa00,def_int_td,0,,,,,
player,201912080ram,ram,RamsJa00,def_int_long,0,,,,,
player,201912080ram,ram,RamsJa00,pass_defended,0,,,,,
player,201912080ram,ram,RamsJa00,sacks,0.0,,,,,
player,201912080ram,ram,RamsJa00,tackles_combined,4,,,,,
player,201912080ram,ram,RamsJa00,tackles_solo,4,,,,,
player,201912080ram,ram,RamsJa00,tackles_assists,0,,,,,
player,201912080ram,ram,RamsJa00,tackles_loss,0,,,,,
player,201912080ram,ram,RamsJa00,qb_hits,0,,,,,
player,201912080ram,ram,RamsJa00,fumbles_rec,0,,,,,
player,201912080ram,ram,RamsJa00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,RamsJa00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,RamsJa00,fumbles_forced,0,,,,,
player,201912080ram,ram,BrocMi00,def_int,0,,,,,
player,201912080ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201912080ram,ram,BrocMi00,def_int_td,0,,,,,
player,201912080ram,ram,BrocMi00,def_int_long,0,,,,,
player,201912080ram,ram,BrocMi00,pass_defended,0,,,,,
player,201912080ram,ram,BrocMi00,sacks,0.0,,,,,
player,201912080ram,ram,BrocMi00,tackles_combined,2,,,,,
player,201912080ram,ram,BrocMi00,tackles_solo,2,,,,,
player,201912080ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201912080ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201912080ram,ram,BrocMi00,qb_hits,0,,,,,
player,201912080ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201912080ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201912080ram,ram,ChriMa00,def_int,0,,,,,
player,201912080ram,ram,ChriMa00,def_int_yds,0,,,,,
player,201912080ram,ram,ChriMa00,def_int_td,0,,,,,
player,201912080ram,ram,ChriMa00,def_int_long,0,,,,,
player,201912080ram,ram,ChriMa00,pass_defended,0,,,,,
player,201912080ram,ram,ChriMa00,sacks,0.0,,,,,
player,201912080ram,ram,ChriMa00,tackles_combined,2,,,,,
player,201912080ram,ram,ChriMa00,tackles_solo,2,,,,,
player,201912080ram,ram,ChriMa00,tackles_assists,0,,,,,
player,201912080ram,ram,ChriMa00,tackles_loss,0,,,,,
player,201912080ram,ram,ChriMa00,qb_hits,0,,,,,
player,201912080ram,ram,ChriMa00,fumbles_rec,0,,,,,
player,201912080ram,ram,ChriMa00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,ChriMa00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,ChriMa00,fumbles_forced,0,,,,,
player,201912080ram,ram,FoxxMo00,def_int,0,,,,,
player,201912080ram,ram,FoxxMo00,def_int_yds,0,,,,,
player,201912080ram,ram,FoxxMo00,def_int_td,0,,,,,
player,201912080ram,ram,FoxxMo00,def_int_long,0,,,,,
player,201912080ram,ram,FoxxMo00,pass_defended,0,,,,,
player,201912080ram,ram,FoxxMo00,sacks,0.0,,,,,
player,201912080ram,ram,FoxxMo00,tackles_combined,2,,,,,
player,201912080ram,ram,FoxxMo00,tackles_solo,2,,,,,
player,201912080ram,ram,FoxxMo00,tackles_assists,0,,,,,
player,201912080ram,ram,FoxxMo00,tackles_loss,0,,,,,
player,201912080ram,ram,FoxxMo00,qb_hits,0,,,,,
player,201912080ram,ram,FoxxMo00,fumbles_rec,0,,,,,
player,201912080ram,ram,FoxxMo00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,FoxxMo00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,FoxxMo00,fumbles_forced,0,,,,,
player,201912080ram,ram,MattCl99,def_int,0,,,,,
player,201912080ram,ram,MattCl99,def_int_yds,0,,,,,
player,201912080ram,ram,MattCl99,def_int_td,0,,,,,
player,201912080ram,ram,MattCl99,def_int_long,0,,,,,
player,201912080ram,ram,MattCl99,pass_defended,0,,,,,
player,201912080ram,ram,MattCl99,sacks,0.0,,,,,
player,201912080ram,ram,MattCl99,tackles_combined,2,,,,,
player,201912080ram,ram,MattCl99,tackles_solo,1,,,,,
player,201912080ram,ram,MattCl99,tackles_assists,1,,,,,
player,201912080ram,ram,MattCl99,tackles_loss,0,,,,,
player,201912080ram,ram,MattCl99,qb_hits,1,,,,,
player,201912080ram,ram,MattCl99,fumbles_rec,0,,,,,
player,201912080ram,ram,MattCl99,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,MattCl99,fumbles_rec_td,0,,,,,
player,201912080ram,ram,MattCl99,fumbles_forced,0,,,,,
player,201912080ram,ram,GainGr00,def_int,0,,,,,
player,201912080ram,ram,GainGr00,def_int_yds,0,,,,,
player,201912080ram,ram,GainGr00,def_int_td,0,,,,,
player,201912080ram,ram,GainGr00,def_int_long,0,,,,,
player,201912080ram,ram,GainGr00,pass_defended,0,,,,,
player,201912080ram,ram,GainGr00,sacks,0.0,,,,,
player,201912080ram,ram,GainGr00,tackles_combined,1,,,,,
player,201912080ram,ram,GainGr00,tackles_solo,1,,,,,
player,201912080ram,ram,GainGr00,tackles_assists,0,,,,,
player,201912080ram,ram,GainGr00,tackles_loss,0,,,,,
player,201912080ram,ram,GainGr00,qb_hits,0,,,,,
player,201912080ram,ram,GainGr00,fumbles_rec,0,,,,,
player,201912080ram,ram,GainGr00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,GainGr00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,GainGr00,fumbles_forced,0,,,,,
player,201912080ram,ram,JoseSe00,def_int,0,,,,,
player,201912080ram,ram,JoseSe00,def_int_yds,0,,,,,
player,201912080ram,ram,JoseSe00,def_int_td,0,,,,,
player,201912080ram,ram,JoseSe00,def_int_long,0,,,,,
player,201912080ram,ram,JoseSe00,pass_defended,0,,,,,
player,201912080ram,ram,JoseSe00,sacks,0.0,,,,,
player,201912080ram,ram,JoseSe00,tackles_combined,1,,,,,
player,201912080ram,ram,JoseSe00,tackles_solo,0,,,,,
player,201912080ram,ram,JoseSe00,tackles_assists,1,,,,,
player,201912080ram,ram,JoseSe00,tackles_loss,0,,,,,
player,201912080ram,ram,JoseSe00,qb_hits,0,,,,,
player,201912080ram,ram,JoseSe00,fumbles_rec,0,,,,,
player,201912080ram,ram,JoseSe00,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,JoseSe00,fumbles_rec_td,0,,,,,
player,201912080ram,ram,JoseSe00,fumbles_forced,0,,,,,
player,201912080ram,ram,ReedTr01,def_int,0,,,,,
player,201912080ram,ram,ReedTr01,def_int_yds,0,,,,,
player,201912080ram,ram,ReedTr01,def_int_td,0,,,,,
player,201912080ram,ram,ReedTr01,def_int_long,0,,,,,
player,201912080ram,ram,ReedTr01,pass_defended,0,,,,,
player,201912080ram,ram,ReedTr01,sacks,0.0,,,,,
player,201912080ram,ram,ReedTr01,tackles_combined,1,,,,,
player,201912080ram,ram,ReedTr01,tackles_solo,0,,,,,
player,201912080ram,ram,ReedTr01,tackles_assists,1,,,,,
player,201912080ram,ram,ReedTr01,tackles_loss,0,,,,,
player,201912080ram,ram,ReedTr01,qb_hits,0,,,,,
player,201912080ram,ram,ReedTr01,fumbles_rec,0,,,,,
player,201912080ram,ram,ReedTr01,fumbles_rec_yds,0,,,,,
player,201912080ram,ram,ReedTr01,fumbles_rec_td,0,,,,,
player,201912080ram,ram,ReedTr01,fumbles_forced,0,,,,,
player,201912080ram,sea,MoorDa03,kick_ret,0,,,,,
player,201912080ram,sea,MoorDa03,kick_ret_yds,0,,,,,
player,201912080ram,sea,MoorDa03,kick_ret_yds_per_ret,,,,,,
player,201912080ram,sea,MoorDa03,kick_ret_td,0,,,,,
player,201912080ram,sea,MoorDa03,kick_ret_long,0,,,,,
player,201912080ram,sea,MoorDa03,punt_ret,2,,,,,
player,201912080ram,sea,MoorDa03,punt_ret_yds,3,,,,,
player,201912080ram,sea,MoorDa03,punt_ret_yds_per_ret,1.5,,,,,
player,201912080ram,sea,MoorDa03,punt_ret_td,0,,,,,
player,201912080ram,sea,MoorDa03,punt_ret_long,3,,,,,
player,201912080ram,ram,WebsNs00,kick_ret,0,,,,,
player,201912080ram,ram,WebsNs00,kick_ret_yds,0,,,,,
player,201912080ram,ram,WebsNs00,kick_ret_yds_per_ret,,,,,,
