game,2019,16,20191222,201912220sea,crd,"Arizona Cardinals",27,sea,"Seattle Seahawks",13
player,201912220sea,crd,ClayCh00,rush_yds,0,,,,,
player,201912220sea,crd,ClayCh00,rush_td,0,,,,,
player,201912220sea,crd,ClayCh00,rush_long,0,,,,,
player,201912220sea,crd,ClayCh00,targets,1,,,,,
player,201912220sea,crd,ClayCh00,rec,1,,,,,
player,201912220sea,crd,ClayCh00,rec_yds,16,,,,,
player,201912220sea,crd,ClayCh00,rec_td,0,,,,,
player,201912220sea,crd,ClayCh00,rec_long,16,,,,,
player,201912220sea,crd,ClayCh00,fumbles,0,,,,,
player,201912220sea,crd,ClayCh00,fumbles_lost,0,,,,,
player,201912220sea,crd,CoopPh00,pass_cmp,0,,,,,
player,201912220sea,crd,CoopPh00,pass_att,0,,,,,
player,201912220sea,crd,CoopPh00,pass_yds,0,,,,,
player,201912220sea,crd,CoopPh00,pass_td,0,,,,,
player,201912220sea,crd,CoopPh00,pass_int,0,,,,,
player,201912220sea,crd,CoopPh00,pass_sacked,0,,,,,
player,201912220sea,crd,CoopPh00,pass_sacked_yds,0,,,,,
player,201912220sea,crd,CoopPh00,pass_long,0,,,,,
player,201912220sea,crd,CoopPh00,pass_rating,,,,,,
player,201912220sea,crd,CoopPh00,rush_att,0,,,,,
player,201912220sea,crd,CoopPh00,rush_yds,0,,,,,
player,201912220sea,crd,CoopPh00,rush_td,0,,,,,
player,201912220sea,crd,CoopPh00,rush_long,0,,,,,
player,201912220sea,crd,CoopPh00,targets,2,,,,,
player,201912220sea,crd,CoopPh00,rec,2,,,,,
player,201912220sea,crd,CoopPh00,rec_yds,14,,,,,
player,201912220sea,crd,CoopPh00,rec_td,0,,,,,
player,201912220sea,crd,CoopPh00,rec_long,14,,,,,
player,201912220sea,crd,CoopPh00,fumbles,0,,,,,
player,201912220sea,crd,CoopPh00,fumbles_lost,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_cmp,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_att,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_yds,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_td,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_int,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_sacked,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_sacked_yds,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_long,0,,,,,
player,201912220sea,crd,ByrdDa00,pass_rating,,,,,,
player,201912220sea,crd,ByrdDa00,rush_att,0,,,,,
player,201912220sea,crd,ByrdDa00,rush_yds,0,,,,,
player,201912220sea,crd,ByrdDa00,rush_td,0,,,,,
player,201912220sea,crd,ByrdDa00,rush_long,0,,,,,
player,201912220sea,crd,ByrdDa00,targets,1,,,,,
player,201912220sea,crd,ByrdDa00,rec,1,,,,,
player,201912220sea,crd,ByrdDa00,rec_yds,11,,,,,
player,201912220sea,crd,ByrdDa00,rec_td,0,,,,,
player,201912220sea,crd,ByrdDa00,rec_long,11,,,,,
player,201912220sea,crd,ByrdDa00,fumbles,0,,,,,
player,201912220sea,crd,ByrdDa00,fumbles_lost,0,,,,,
player,201912220sea,crd,DaniDa02,pass_cmp,0,,,,,
player,201912220sea,crd,DaniDa02,pass_att,0,,,,,
player,201912220sea,crd,DaniDa02,pass_yds,0,,,,,
player,201912220sea,crd,DaniDa02,pass_td,0,,,,,
player,201912220sea,crd,DaniDa02,pass_int,0,,,,,
player,201912220sea,crd,DaniDa02,pass_sacked,0,,,,,
player,201912220sea,crd,DaniDa02,pass_sacked_yds,0,,,,,
player,201912220sea,crd,DaniDa02,pass_long,0,,,,,
player,201912220sea,crd,DaniDa02,pass_rating,,,,,,
player,201912220sea,crd,DaniDa02,rush_att,0,,,,,
player,201912220sea,crd,DaniDa02,rush_yds,0,,,,,
player,201912220sea,crd,DaniDa02,rush_td,0,,,,,
player,201912220sea,crd,DaniDa02,rush_long,0,,,,,
player,201912220sea,crd,DaniDa02,targets,1,,,,,
player,201912220sea,crd,DaniDa02,rec,0,,,,,
player,201912220sea,crd,DaniDa02,rec_yds,0,,,,,
player,201912220sea,crd,DaniDa02,rec_td,0,,,,,
player,201912220sea,crd,DaniDa02,rec_long,0,,,,,
player,201912220sea,crd,DaniDa02,fumbles,0,,,,,
player,201912220sea,crd,DaniDa02,fumbles_lost,0,,,,,
player,201912220sea,sea,WilsRu00,pass_cmp,16,,,,,
player,201912220sea,sea,WilsRu00,pass_att,31,,,,,
player,201912220sea,sea,WilsRu00,pass_yds,169,,,,,
player,201912220sea,sea,WilsRu00,pass_td,1,,,,,
player,201912220sea,sea,WilsRu00,pass_int,0,,,,,
player,201912220sea,sea,WilsRu00,pass_sacked,5,,,,,
player,201912220sea,sea,WilsRu00,pass_sacked_yds,36,,,,,
player,201912220sea,sea,WilsRu00,pass_long,23,,,,,
player,201912220sea,sea,WilsRu00,pass_rating,78.6,,,,,
player,201912220sea,sea,WilsRu00,rush_att,2,,,,,
player,201912220sea,sea,WilsRu00,rush_yds,2,,,,,
player,201912220sea,sea,WilsRu00,rush_td,0,,,,,
player,201912220sea,sea,WilsRu00,rush_long,6,,,,,
player,201912220sea,sea,WilsRu00,targets,0,,,,,
player,201912220sea,sea,WilsRu00,rec,0,,,,,
player,201912220sea,sea,WilsRu00,rec_yds,0,,,,,
player,201912220sea,sea,WilsRu00,rec_td,0,,,,,
player,201912220sea,sea,WilsRu00,rec_long,0,,,,,
player,201912220sea,sea,WilsRu00,fumbles,1,,,,,
player,201912220sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201912220sea,sea,CarsCh00,pass_cmp,0,,,,,
player,201912220sea,sea,CarsCh00,pass_att,0,,,,,
player,201912220sea,sea,CarsCh00,pass_yds,0,,,,,
player,201912220sea,sea,CarsCh00,pass_td,0,,,,,
player,201912220sea,sea,CarsCh00,pass_int,0,,,,,
player,201912220sea,sea,CarsCh00,pass_sacked,0,,,,,
player,201912220sea,sea,CarsCh00,pass_sacked_yds,0,,,,,
player,201912220sea,sea,CarsCh00,pass_long,0,,,,,
player,201912220sea,sea,CarsCh00,pass_rating,,,,,,
player,201912220sea,sea,CarsCh00,rush_att,8,,,,,
player,201912220sea,sea,CarsCh00,rush_yds,40,,,,,
player,201912220sea,sea,CarsCh00,rush_td,0,,,,,
player,201912220sea,sea,CarsCh00,rush_long,16,,,,,
player,201912220sea,sea,CarsCh00,targets,1,,,,,
player,201912220sea,sea,CarsCh00,rec,1,,,,,
player,201912220sea,sea,CarsCh00,rec_yds,20,,,,,
player,201912220sea,sea,CarsCh00,rec_td,0,,,,,
player,201912220sea,sea,CarsCh00,rec_long,20,,,,,
player,201912220sea,sea,CarsCh00,fumbles,0,,,,,
player,201912220sea,sea,CarsCh00,fumbles_lost,0,,,,,
player,201912220sea,sea,MoorDa03,pass_cmp,0,,,,,
player,201912220sea,sea,MoorDa03,pass_att,0,,,,,
player,201912220sea,sea,MoorDa03,pass_yds,0,,,,,
player,201912220sea,sea,MoorDa03,pass_td,0,,,,,
player,201912220sea,sea,MoorDa03,pass_int,0,,,,,
player,201912220sea,sea,MoorDa03,pass_sacked,0,,,,,
player,201912220sea,sea,MoorDa03,pass_sacked_yds,0,,,,,
player,201912220sea,sea,MoorDa03,pass_long,0,,,,,
player,201912220sea,sea,MoorDa03,pass_rating,,,,,,
player,201912220sea,sea,MoorDa03,rush_att,1,,,,,
player,201912220sea,sea,MoorDa03,rush_yds,19,,,,,
player,201912220sea,sea,MoorDa03,rush_td,0,,,,,
player,201912220sea,sea,MoorDa03,rush_long,19,,,,,
player,201912220sea,sea,MoorDa03,targets,2,,,,,
player,201912220sea,sea,MoorDa03,rec,1,,,,,
player,201912220sea,sea,MoorDa03,rec_yds,21,,,,,
player,201912220sea,sea,MoorDa03,rec_td,0,,,,,
player,201912220sea,sea,MoorDa03,rec_long,21,,,,,
player,201912220sea,sea,MoorDa03,fumbles,1,,,,,
player,201912220sea,sea,MoorDa03,fumbles_lost,1,,,,,
player,201912220sea,sea,HomeTr00,pass_cmp,0,,,,,
player,201912220sea,sea,HomeTr00,pass_att,0,,,,,
player,201912220sea,sea,HomeTr00,pass_yds,0,,,,,
player,201912220sea,sea,HomeTr00,pass_td,0,,,,,
player,201912220sea,sea,HomeTr00,pass_int,0,,,,,
player,201912220sea,sea,HomeTr00,pass_sacked,0,,,,,
player,201912220sea,sea,HomeTr00,pass_sacked_yds,0,,,,,
player,201912220sea,sea,HomeTr00,pass_long,0,,,,,
player,201912220sea,sea,HomeTr00,pass_rating,,,,,,
player,201912220sea,sea,HomeTr00,rush_att,5,,,,,
player,201912220sea,sea,HomeTr00,rush_yds,16,,,,,
player,201912220sea,sea,HomeTr00,rush_td,0,,,,,
player,201912220sea,sea,HomeTr00,rush_long,17,,,,,
player,201912220sea,sea,HomeTr00,targets,8,,,,,
player,201912220sea,sea,HomeTr00,rec,6,,,,,
player,201912220sea,sea,HomeTr00,rec_yds,26,,,,,
player,201912220sea,sea,HomeTr00,rec_td,0,,,,,
player,201912220sea,sea,HomeTr00,rec_long,10,,,,,
player,201912220sea,sea,HomeTr00,fumbles,0,,,,,
player,201912220sea,sea,HomeTr00,fumbles_lost,0,,,,,
player,201912220sea,sea,ProsC.00,pass_cmp,0,,,,,
player,201912220sea,sea,ProsC.00,pass_att,0,,,,,
player,201912220sea,sea,ProsC.00,pass_yds,0,,,,,
player,201912220sea,sea,ProsC.00,pass_td,0,,,,,
player,201912220sea,sea,ProsC.00,pass_int,0,,,,,
player,201912220sea,sea,ProsC.00,pass_sacked,0,,,,,
player,201912220sea,sea,ProsC.00,pass_sacked_yds,0,,,,,
player,201912220sea,sea,ProsC.00,pass_long,0,,,,,
player,201912220sea,sea,ProsC.00,pass_rating,,,,,,
player,201912220sea,sea,ProsC.00,rush_att,4,,,,,
player,201912220sea,sea,ProsC.00,rush_yds,14,,,,,
player,201912220sea,sea,ProsC.00,rush_td,0,,,,,
player,201912220sea,sea,ProsC.00,rush_long,9,,,,,
player,201912220sea,sea,ProsC.00,targets,0,,,,,
player,201912220sea,sea,ProsC.00,rec,0,,,,,
player,201912220sea,sea,ProsC.00,rec_yds,0,,,,,
player,201912220sea,sea,ProsC.00,rec_td,0,,,,,
player,201912220sea,sea,ProsC.00,rec_long,0,,,,,
player,201912220sea,sea,ProsC.00,fumbles,0,,,,,
player,201912220sea,sea,ProsC.00,fumbles_lost,0,,,,,
player,201912220sea,sea,HollJa03,pass_cmp,0,,,,,
player,201912220sea,sea,HollJa03,pass_att,0,,,,,
player,201912220sea,sea,HollJa03,pass_yds,0,,,,,
player,201912220sea,sea,HollJa03,pass_td,0,,,,,
player,201912220sea,sea,HollJa03,pass_int,0,,,,,
player,201912220sea,sea,HollJa03,pass_sacked,0,,,,,
player,201912220sea,sea,HollJa03,pass_sacked_yds,0,,,,,
player,201912220sea,sea,HollJa03,pass_long,0,,,,,
player,201912220sea,sea,HollJa03,pass_rating,,,,,,
player,201912220sea,sea,HollJa03,rush_att,0,,,,,
player,201912220sea,sea,HollJa03,rush_yds,0,,,,,
player,201912220sea,sea,HollJa03,rush_td,0,,,,,
player,201912220sea,sea,HollJa03,rush_long,0,,,,,
player,201912220sea,sea,HollJa03,targets,6,,,,,
player,201912220sea,sea,HollJa03,rec,5,,,,,
player,201912220sea,sea,HollJa03,rec_yds,64,,,,,
player,201912220sea,sea,HollJa03,rec_td,0,,,,,
player,201912220sea,sea,HollJa03,rec_long,20,,,,,
player,201912220sea,sea,HollJa03,fumbles,0,,,,,
player,201912220sea,sea,HollJa03,fumbles_lost,0,,,,,
player,201912220sea,sea,TurnMa00,pass_cmp,0,,,,,
player,201912220sea,sea,TurnMa00,pass_att,0,,,,,
player,201912220sea,sea,TurnMa00,pass_yds,0,,,,,
player,201912220sea,sea,TurnMa00,pass_td,0,,,,,
player,201912220sea,sea,TurnMa00,pass_int,0,,,,,
player,201912220sea,sea,TurnMa00,pass_sacked,0,,,,,
player,201912220sea,sea,TurnMa00,pass_sacked_yds,0,,,,,
player,201912220sea,sea,TurnMa00,pass_long,0,,,,,
player,201912220sea,sea,TurnMa00,pass_rating,,,,,,
player,201912220sea,sea,TurnMa00,rush_att,0,,,,,
player,201912220sea,sea,TurnMa00,rush_yds,0,,,,,
player,201912220sea,sea,TurnMa00,rush_td,0,,,,,
player,201912220sea,sea,TurnMa00,rush_long,0,,,,,
player,201912220sea,sea,TurnMa00,targets,3,,,,,
player,201912220sea,sea,TurnMa00,rec,1,,,,,
player,201912220sea,sea,TurnMa00,rec_yds,23,,,,,
player,201912220sea,sea,TurnMa00,rec_td,0,,,,,
player,201912220sea,sea,TurnMa00,rec_long,23,,,,,
player,201912220sea,sea,TurnMa00,fumbles,0,,,,,
player,201912220sea,sea,TurnMa00,fumbles_lost,0,,,,,
player,201912220sea,sea,LockTy00,pass_cmp,0,,,,,
player,201912220sea,sea,LockTy00,pass_att,0,,,,,
player,201912220sea,sea,LockTy00,pass_yds,0,,,,,
player,201912220sea,sea,LockTy00,pass_td,0,,,,,
player,201912220sea,sea,LockTy00,pass_int,0,,,,,
player,201912220sea,sea,LockTy00,pass_sacked,0,,,,,
player,201912220sea,sea,LockTy00,pass_sacked_yds,0,,,,,
player,201912220sea,sea,LockTy00,pass_long,0,,,,,
player,201912220sea,sea,LockTy00,pass_rating,,,,,,
player,201912220sea,sea,LockTy00,rush_att,0,,,,,
player,201912220sea,sea,LockTy00,rush_yds,0,,,,,
player,201912220sea,sea,LockTy00,rush_td,0,,,,,
player,201912220sea,sea,LockTy00,rush_long,0,,,,,
player,201912220sea,sea,LockTy00,targets,8,,,,,
player,201912220sea,sea,LockTy00,rec,1,,,,,
player,201912220sea,sea,LockTy00,rec_yds,12,,,,,
player,201912220sea,sea,LockTy00,rec_td,0,,,,,
player,201912220sea,sea,LockTy00,rec_long,12,,,,,
player,201912220sea,sea,LockTy00,fumbles,0,,,,,
player,201912220sea,sea,LockTy00,fumbles_lost,0,,,,,
player,201912220sea,sea,BellNi01,pass_cmp,0,,,,,
player,201912220sea,sea,BellNi01,pass_att,0,,,,,
player,201912220sea,sea,BellNi01,pass_yds,0,,,,,
player,201912220sea,sea,BellNi01,pass_td,0,,,,,
player,201912220sea,sea,BellNi01,pass_int,0,,,,,
player,201912220sea,sea,BellNi01,pass_sacked,0,,,,,
player,201912220sea,sea,BellNi01,pass_sacked_yds,0,,,,,
player,201912220sea,sea,BellNi01,pass_long,0,,,,,
player,201912220sea,sea,BellNi01,pass_rating,,,,,,
player,201912220sea,sea,BellNi01,rush_att,0,,,,,
player,201912220sea,sea,BellNi01,rush_yds,0,,,,,
player,201912220sea,sea,BellNi01,rush_td,0,,,,,
player,201912220sea,sea,BellNi01,rush_long,0,,,,,
player,201912220sea,sea,BellNi01,targets,1,,,,,
player,201912220sea,sea,BellNi01,rec,1,,,,,
player,201912220sea,sea,BellNi01,rec_yds,3,,,,,
player,201912220sea,sea,BellNi01,rec_td,1,,,,,
player,201912220sea,sea,BellNi01,rec_long,3,,,,,
player,201912220sea,sea,BellNi01,fumbles,0,,,,,
player,201912220sea,sea,BellNi01,fumbles_lost,0,,,,,
player,201912220sea,sea,MetcDK00,pass_cmp,0,,,,,
player,201912220sea,sea,MetcDK00,pass_att,0,,,,,
player,201912220sea,sea,MetcDK00,pass_yds,0,,,,,
player,201912220sea,sea,MetcDK00,pass_td,0,,,,,
player,201912220sea,sea,MetcDK00,pass_int,0,,,,,
player,201912220sea,sea,MetcDK00,pass_sacked,0,,,,,
player,201912220sea,sea,MetcDK00,pass_sacked_yds,0,,,,,
player,201912220sea,sea,MetcDK00,pass_long,0,,,,,
player,201912220sea,sea,MetcDK00,pass_rating,,,,,,
player,201912220sea,sea,MetcDK00,rush_att,0,,,,,
player,201912220sea,sea,MetcDK00,rush_yds,0,,,,,
player,201912220sea,sea,MetcDK00,rush_td,0,,,,,
