game,2019,4,20190929,201909290htx,car,"Carolina Panthers",16,htx,"Houston Texans",10
player,201909290htx,htx,StilKe00,rec_td,0,,,,,
player,201909290htx,htx,StilKe00,rec_long,14,,,,,
player,201909290htx,htx,StilKe00,fumbles,0,,,,,
player,201909290htx,htx,StilKe00,fumbles_lost,0,,,,,
player,201909290htx,htx,FullWi01,pass_cmp,0,,,,,
player,201909290htx,htx,FullWi01,pass_att,0,,,,,
player,201909290htx,htx,FullWi01,pass_yds,0,,,,,
player,201909290htx,htx,FullWi01,pass_td,0,,,,,
player,201909290htx,htx,FullWi01,pass_int,0,,,,,
player,201909290htx,htx,FullWi01,pass_sacked,0,,,,,
player,201909290htx,htx,FullWi01,pass_sacked_yds,0,,,,,
player,201909290htx,htx,FullWi01,pass_long,0,,,,,
player,201909290htx,htx,FullWi01,pass_rating,,,,,,
player,201909290htx,htx,FullWi01,rush_att,0,,,,,
player,201909290htx,htx,FullWi01,rush_yds,0,,,,,
player,201909290htx,htx,FullWi01,rush_td,0,,,,,
player,201909290htx,htx,FullWi01,rush_long,0,,,,,
player,201909290htx,htx,FullWi01,targets,6,,,,,
player,201909290htx,htx,FullWi01,rec,3,,,,,
player,201909290htx,htx,FullWi01,rec_yds,23,,,,,
player,201909290htx,htx,FullWi01,rec_td,0,,,,,
player,201909290htx,htx,FullWi01,rec_long,12,,,,,
player,201909290htx,htx,FullWi01,fumbles,0,,,,,
player,201909290htx,htx,FullWi01,fumbles_lost,0,,,,,
player,201909290htx,htx,AkinJo00,pass_cmp,0,,,,,
player,201909290htx,htx,AkinJo00,pass_att,0,,,,,
player,201909290htx,htx,AkinJo00,pass_yds,0,,,,,
player,201909290htx,htx,AkinJo00,pass_td,0,,,,,
player,201909290htx,htx,AkinJo00,pass_int,0,,,,,
player,201909290htx,htx,AkinJo00,pass_sacked,0,,,,,
player,201909290htx,htx,AkinJo00,pass_sacked_yds,0,,,,,
player,201909290htx,htx,AkinJo00,pass_long,0,,,,,
player,201909290htx,htx,AkinJo00,pass_rating,,,,,,
player,201909290htx,htx,AkinJo00,rush_att,0,,,,,
player,201909290htx,htx,AkinJo00,rush_yds,0,,,,,
player,201909290htx,htx,AkinJo00,rush_td,0,,,,,
player,201909290htx,htx,AkinJo00,rush_long,0,,,,,
player,201909290htx,htx,AkinJo00,targets,4,,,,,
player,201909290htx,htx,AkinJo00,rec,3,,,,,
player,201909290htx,htx,AkinJo00,rec_yds,21,,,,,
player,201909290htx,htx,AkinJo00,rec_td,0,,,,,
player,201909290htx,htx,AkinJo00,rec_long,10,,,,,
player,201909290htx,htx,AkinJo00,fumbles,0,,,,,
player,201909290htx,htx,AkinJo00,fumbles_lost,0,,,,,
player,201909290htx,htx,FellDa01,pass_cmp,0,,,,,
player,201909290htx,htx,FellDa01,pass_att,0,,,,,
player,201909290htx,htx,FellDa01,pass_yds,0,,,,,
player,201909290htx,htx,FellDa01,pass_td,0,,,,,
player,201909290htx,htx,FellDa01,pass_int,0,,,,,
player,201909290htx,htx,FellDa01,pass_sacked,0,,,,,
player,201909290htx,htx,FellDa01,pass_sacked_yds,0,,,,,
player,201909290htx,htx,FellDa01,pass_long,0,,,,,
player,201909290htx,htx,FellDa01,pass_rating,,,,,,
player,201909290htx,htx,FellDa01,rush_att,0,,,,,
player,201909290htx,htx,FellDa01,rush_yds,0,,,,,
player,201909290htx,htx,FellDa01,rush_td,0,,,,,
player,201909290htx,htx,FellDa01,rush_long,0,,,,,
player,201909290htx,htx,FellDa01,targets,1,,,,,
player,201909290htx,htx,FellDa01,rec,1,,,,,
player,201909290htx,htx,FellDa01,rec_yds,12,,,,,
player,201909290htx,htx,FellDa01,rec_td,0,,,,,
player,201909290htx,htx,FellDa01,rec_long,12,,,,,
player,201909290htx,htx,FellDa01,fumbles,0,,,,,
player,201909290htx,htx,FellDa01,fumbles_lost,0,,,,,
player,201909290htx,car,CockRo00,def_int,1,,,,,
player,201909290htx,car,CockRo00,def_int_yds,37,,,,,
player,201909290htx,car,CockRo00,def_int_td,0,,,,,
player,201909290htx,car,CockRo00,def_int_long,37,,,,,
player,201909290htx,car,CockRo00,pass_defended,2,,,,,
player,201909290htx,car,CockRo00,sacks,0.0,,,,,
player,201909290htx,car,CockRo00,tackles_combined,3,,,,,
player,201909290htx,car,CockRo00,tackles_solo,2,,,,,
player,201909290htx,car,CockRo00,tackles_assists,1,,,,,
player,201909290htx,car,CockRo00,tackles_loss,0,,,,,
player,201909290htx,car,CockRo00,qb_hits,0,,,,,
player,201909290htx,car,CockRo00,fumbles_rec,0,,,,,
player,201909290htx,car,CockRo00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,CockRo00,fumbles_rec_td,0,,,,,
player,201909290htx,car,CockRo00,fumbles_forced,0,,,,,
player,201909290htx,car,AddiMa00,def_int,0,,,,,
player,201909290htx,car,AddiMa00,def_int_yds,0,,,,,
player,201909290htx,car,AddiMa00,def_int_td,0,,,,,
player,201909290htx,car,AddiMa00,def_int_long,0,,,,,
player,201909290htx,car,AddiMa00,pass_defended,0,,,,,
player,201909290htx,car,AddiMa00,sacks,2.0,,,,,
player,201909290htx,car,AddiMa00,tackles_combined,4,,,,,
player,201909290htx,car,AddiMa00,tackles_solo,2,,,,,
player,201909290htx,car,AddiMa00,tackles_assists,2,,,,,
player,201909290htx,car,AddiMa00,tackles_loss,2,,,,,
player,201909290htx,car,AddiMa00,qb_hits,2,,,,,
player,201909290htx,car,AddiMa00,fumbles_rec,0,,,,,
player,201909290htx,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201909290htx,car,AddiMa00,fumbles_forced,0,,,,,
player,201909290htx,car,ThomSh01,def_int,0,,,,,
player,201909290htx,car,ThomSh01,def_int_yds,0,,,,,
player,201909290htx,car,ThomSh01,def_int_td,0,,,,,
player,201909290htx,car,ThomSh01,def_int_long,0,,,,,
player,201909290htx,car,ThomSh01,pass_defended,1,,,,,
player,201909290htx,car,ThomSh01,sacks,1.0,,,,,
player,201909290htx,car,ThomSh01,tackles_combined,12,,,,,
player,201909290htx,car,ThomSh01,tackles_solo,7,,,,,
player,201909290htx,car,ThomSh01,tackles_assists,5,,,,,
player,201909290htx,car,ThomSh01,tackles_loss,1,,,,,
player,201909290htx,car,ThomSh01,qb_hits,1,,,,,
player,201909290htx,car,ThomSh01,fumbles_rec,0,,,,,
player,201909290htx,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201909290htx,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201909290htx,car,ThomSh01,fumbles_forced,0,,,,,
player,201909290htx,car,IrviBr00,def_int,0,,,,,
player,201909290htx,car,IrviBr00,def_int_yds,0,,,,,
player,201909290htx,car,IrviBr00,def_int_td,0,,,,,
player,201909290htx,car,IrviBr00,def_int_long,0,,,,,
player,201909290htx,car,IrviBr00,pass_defended,0,,,,,
player,201909290htx,car,IrviBr00,sacks,1.0,,,,,
player,201909290htx,car,IrviBr00,tackles_combined,2,,,,,
player,201909290htx,car,IrviBr00,tackles_solo,2,,,,,
player,201909290htx,car,IrviBr00,tackles_assists,0,,,,,
player,201909290htx,car,IrviBr00,tackles_loss,1,,,,,
player,201909290htx,car,IrviBr00,qb_hits,2,,,,,
player,201909290htx,car,IrviBr00,fumbles_rec,0,,,,,
player,201909290htx,car,IrviBr00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,IrviBr00,fumbles_rec_td,0,,,,,
player,201909290htx,car,IrviBr00,fumbles_forced,0,,,,,
player,201909290htx,car,ButlVe00,def_int,0,,,,,
player,201909290htx,car,ButlVe00,def_int_yds,0,,,,,
player,201909290htx,car,ButlVe00,def_int_td,0,,,,,
player,201909290htx,car,ButlVe00,def_int_long,0,,,,,
player,201909290htx,car,ButlVe00,pass_defended,0,,,,,
player,201909290htx,car,ButlVe00,sacks,1.0,,,,,
player,201909290htx,car,ButlVe00,tackles_combined,1,,,,,
player,201909290htx,car,ButlVe00,tackles_solo,1,,,,,
player,201909290htx,car,ButlVe00,tackles_assists,0,,,,,
player,201909290htx,car,ButlVe00,tackles_loss,0,,,,,
player,201909290htx,car,ButlVe00,qb_hits,1,,,,,
player,201909290htx,car,ButlVe00,fumbles_rec,0,,,,,
player,201909290htx,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201909290htx,car,ButlVe00,fumbles_forced,1,,,,,
player,201909290htx,car,ElliJa01,def_int,0,,,,,
player,201909290htx,car,ElliJa01,def_int_yds,0,,,,,
player,201909290htx,car,ElliJa01,def_int_td,0,,,,,
player,201909290htx,car,ElliJa01,def_int_long,0,,,,,
player,201909290htx,car,ElliJa01,pass_defended,0,,,,,
player,201909290htx,car,ElliJa01,sacks,0.5,,,,,
player,201909290htx,car,ElliJa01,tackles_combined,3,,,,,
player,201909290htx,car,ElliJa01,tackles_solo,1,,,,,
player,201909290htx,car,ElliJa01,tackles_assists,2,,,,,
player,201909290htx,car,ElliJa01,tackles_loss,0,,,,,
player,201909290htx,car,ElliJa01,qb_hits,1,,,,,
player,201909290htx,car,ElliJa01,fumbles_rec,0,,,,,
player,201909290htx,car,ElliJa01,fumbles_rec_yds,0,,,,,
player,201909290htx,car,ElliJa01,fumbles_rec_td,0,,,,,
player,201909290htx,car,ElliJa01,fumbles_forced,0,,,,,
player,201909290htx,car,BurnBr00,def_int,0,,,,,
player,201909290htx,car,BurnBr00,def_int_yds,0,,,,,
player,201909290htx,car,BurnBr00,def_int_td,0,,,,,
player,201909290htx,car,BurnBr00,def_int_long,0,,,,,
player,201909290htx,car,BurnBr00,pass_defended,0,,,,,
player,201909290htx,car,BurnBr00,sacks,0.5,,,,,
player,201909290htx,car,BurnBr00,tackles_combined,2,,,,,
player,201909290htx,car,BurnBr00,tackles_solo,1,,,,,
player,201909290htx,car,BurnBr00,tackles_assists,1,,,,,
player,201909290htx,car,BurnBr00,tackles_loss,0,,,,,
player,201909290htx,car,BurnBr00,qb_hits,3,,,,,
player,201909290htx,car,BurnBr00,fumbles_rec,0,,,,,
player,201909290htx,car,BurnBr00,fumbles_rec_yds,0,,,,,
player,201909290htx,car,BurnBr00,fumbles_rec_td,0,,,,,
player,201909290htx,car,BurnBr00,fumbles_forced,0,,,,,
player,201909290htx,car,KuecLu00,def_int,0,,,,,
player,201909290htx,car,KuecLu00,def_int_yds,0,,,,,
player,201909290htx,car,KuecLu00,def_int_td,0,,,,,
player,201909290htx,car,KuecLu00,def_int_long,0,,,,,
player,201909290htx,car,KuecLu00,pass_defended,0,,,,,
player,201909290htx,car,KuecLu00,sacks,0.0,,,,,
player,201909290htx,car,KuecLu00,tackles_combined,8,,,,,
player,201909290htx,car,KuecLu00,tackles_solo,3,,,,,
player,201909290htx,car,KuecLu00,tackles_assists,5,,,,,
player,201909290htx,car,KuecLu00,tackles_loss,0,,,,,
player,201909290htx,car,KuecLu00,qb_hits,0,,,,,
player,201909290htx,car,KuecLu00,fumbles_rec,0,,,,,
