game,2019,13,20191201,201912010crd,ram,"Los Angeles Rams",34,crd,"Arizona Cardinals",7
player,201912010crd,ram,GurlTo01,rush_yds,95,,,,,
player,201912010crd,ram,GurlTo01,rush_td,1,,,,,
player,201912010crd,ram,GurlTo01,rush_long,11,,,,,
player,201912010crd,ram,GurlTo01,targets,1,,,,,
player,201912010crd,ram,GurlTo01,rec,1,,,,,
player,201912010crd,ram,GurlTo01,rec_yds,20,,,,,
player,201912010crd,ram,GurlTo01,rec_td,0,,,,,
player,201912010crd,ram,GurlTo01,rec_long,20,,,,,
player,201912010crd,ram,GurlTo01,fumbles,0,,,,,
player,201912010crd,ram,GurlTo01,fumbles_lost,0,,,,,
player,201912010crd,ram,BrowMa03,pass_cmp,0,,,,,
player,201912010crd,ram,BrowMa03,pass_att,0,,,,,
player,201912010crd,ram,BrowMa03,pass_yds,0,,,,,
player,201912010crd,ram,BrowMa03,pass_td,0,,,,,
player,201912010crd,ram,BrowMa03,pass_int,0,,,,,
player,201912010crd,ram,BrowMa03,pass_sacked,0,,,,,
player,201912010crd,ram,BrowMa03,pass_sacked_yds,0,,,,,
player,201912010crd,ram,BrowMa03,pass_long,0,,,,,
player,201912010crd,ram,BrowMa03,pass_rating,,,,,,
player,201912010crd,ram,BrowMa03,rush_att,6,,,,,
player,201912010crd,ram,BrowMa03,rush_yds,30,,,,,
player,201912010crd,ram,BrowMa03,rush_td,0,,,,,
player,201912010crd,ram,BrowMa03,rush_long,12,,,,,
player,201912010crd,ram,BrowMa03,targets,1,,,,,
player,201912010crd,ram,BrowMa03,rec,0,,,,,
player,201912010crd,ram,BrowMa03,rec_yds,0,,,,,
player,201912010crd,ram,BrowMa03,rec_td,0,,,,,
player,201912010crd,ram,BrowMa03,rec_long,0,,,,,
player,201912010crd,ram,BrowMa03,fumbles,0,,,,,
player,201912010crd,ram,BrowMa03,fumbles_lost,0,,,,,
player,201912010crd,ram,HendDa00,pass_cmp,0,,,,,
player,201912010crd,ram,HendDa00,pass_att,0,,,,,
player,201912010crd,ram,HendDa00,pass_yds,0,,,,,
player,201912010crd,ram,HendDa00,pass_td,0,,,,,
player,201912010crd,ram,HendDa00,pass_int,0,,,,,
player,201912010crd,ram,HendDa00,pass_sacked,0,,,,,
player,201912010crd,ram,HendDa00,pass_sacked_yds,0,,,,,
player,201912010crd,ram,HendDa00,pass_long,0,,,,,
player,201912010crd,ram,HendDa00,pass_rating,,,,,,
player,201912010crd,ram,HendDa00,rush_att,4,,,,,
player,201912010crd,ram,HendDa00,rush_yds,17,,,,,
player,201912010crd,ram,HendDa00,rush_td,0,,,,,
player,201912010crd,ram,HendDa00,rush_long,13,,,,,
player,201912010crd,ram,HendDa00,targets,0,,,,,
player,201912010crd,ram,HendDa00,rec,0,,,,,
player,201912010crd,ram,HendDa00,rec_yds,0,,,,,
player,201912010crd,ram,HendDa00,rec_td,0,,,,,
player,201912010crd,ram,HendDa00,rec_long,0,,,,,
player,201912010crd,ram,HendDa00,fumbles,0,,,,,
player,201912010crd,ram,HendDa00,fumbles_lost,0,,,,,
player,201912010crd,ram,WoodRo02,pass_cmp,0,,,,,
player,201912010crd,ram,WoodRo02,pass_att,0,,,,,
player,201912010crd,ram,WoodRo02,pass_yds,0,,,,,
player,201912010crd,ram,WoodRo02,pass_td,0,,,,,
player,201912010crd,ram,WoodRo02,pass_int,0,,,,,
player,201912010crd,ram,WoodRo02,pass_sacked,0,,,,,
player,201912010crd,ram,WoodRo02,pass_sacked_yds,0,,,,,
player,201912010crd,ram,WoodRo02,pass_long,0,,,,,
player,201912010crd,ram,WoodRo02,pass_rating,,,,,,
player,201912010crd,ram,WoodRo02,rush_att,0,,,,,
player,201912010crd,ram,WoodRo02,rush_yds,0,,,,,
player,201912010crd,ram,WoodRo02,rush_td,0,,,,,
player,201912010crd,ram,WoodRo02,rush_long,0,,,,,
player,201912010crd,ram,WoodRo02,targets,19,,,,,
player,201912010crd,ram,WoodRo02,rec,13,,,,,
player,201912010crd,ram,WoodRo02,rec_yds,172,,,,,
player,201912010crd,ram,WoodRo02,rec_td,0,,,,,
player,201912010crd,ram,WoodRo02,rec_long,48,,,,,
player,201912010crd,ram,WoodRo02,fumbles,0,,,,,
player,201912010crd,ram,WoodRo02,fumbles_lost,0,,,,,
player,201912010crd,ram,HigbTy00,pass_cmp,0,,,,,
player,201912010crd,ram,HigbTy00,pass_att,0,,,,,
player,201912010crd,ram,HigbTy00,pass_yds,0,,,,,
player,201912010crd,ram,HigbTy00,pass_td,0,,,,,
player,201912010crd,ram,HigbTy00,pass_int,0,,,,,
player,201912010crd,ram,HigbTy00,pass_sacked,0,,,,,
player,201912010crd,ram,HigbTy00,pass_sacked_yds,0,,,,,
player,201912010crd,ram,HigbTy00,pass_long,0,,,,,
player,201912010crd,ram,HigbTy00,pass_rating,,,,,,
player,201912010crd,ram,HigbTy00,rush_att,0,,,,,
player,201912010crd,ram,HigbTy00,rush_yds,0,,,,,
player,201912010crd,ram,HigbTy00,rush_td,0,,,,,
player,201912010crd,ram,HigbTy00,rush_long,0,,,,,
player,201912010crd,ram,HigbTy00,targets,8,,,,,
player,201912010crd,ram,HigbTy00,rec,7,,,,,
player,201912010crd,ram,HigbTy00,rec_yds,107,,,,,
player,201912010crd,ram,HigbTy00,rec_td,1,,,,,
player,201912010crd,ram,HigbTy00,rec_long,26,,,,,
player,201912010crd,ram,HigbTy00,fumbles,0,,,,,
player,201912010crd,ram,HigbTy00,fumbles_lost,0,,,,,
player,201912010crd,ram,KuppCo00,pass_cmp,0,,,,,
player,201912010crd,ram,KuppCo00,pass_att,0,,,,,
player,201912010crd,ram,KuppCo00,pass_yds,0,,,,,
player,201912010crd,ram,KuppCo00,pass_td,0,,,,,
player,201912010crd,ram,KuppCo00,pass_int,0,,,,,
player,201912010crd,ram,KuppCo00,pass_sacked,0,,,,,
player,201912010crd,ram,KuppCo00,pass_sacked_yds,0,,,,,
player,201912010crd,ram,KuppCo00,pass_long,0,,,,,
player,201912010crd,ram,KuppCo00,pass_rating,,,,,,
player,201912010crd,ram,KuppCo00,rush_att,0,,,,,
player,201912010crd,ram,KuppCo00,rush_yds,0,,,,,
player,201912010crd,ram,KuppCo00,rush_td,0,,,,,
player,201912010crd,ram,KuppCo00,rush_long,0,,,,,
player,201912010crd,ram,KuppCo00,targets,6,,,,,
player,201912010crd,ram,KuppCo00,rec,6,,,,,
player,201912010crd,ram,KuppCo00,rec_yds,65,,,,,
player,201912010crd,ram,KuppCo00,rec_td,1,,,,,
player,201912010crd,ram,KuppCo00,rec_long,27,,,,,
player,201912010crd,ram,KuppCo00,fumbles,0,,,,,
player,201912010crd,ram,KuppCo00,fumbles_lost,0,,,,,
player,201912010crd,ram,ReynJo00,pass_cmp,0,,,,,
player,201912010crd,ram,ReynJo00,pass_att,0,,,,,
player,201912010crd,ram,ReynJo00,pass_yds,0,,,,,
player,201912010crd,ram,ReynJo00,pass_td,0,,,,,
player,201912010crd,ram,ReynJo00,pass_int,0,,,,,
player,201912010crd,ram,ReynJo00,pass_sacked,0,,,,,
player,201912010crd,ram,ReynJo00,pass_sacked_yds,0,,,,,
player,201912010crd,ram,ReynJo00,pass_long,0,,,,,
player,201912010crd,ram,ReynJo00,pass_rating,,,,,,
player,201912010crd,ram,ReynJo00,rush_att,0,,,,,
player,201912010crd,ram,ReynJo00,rush_yds,0,,,,,
player,201912010crd,ram,ReynJo00,rush_td,0,,,,,
player,201912010crd,ram,ReynJo00,rush_long,0,,,,,
player,201912010crd,ram,ReynJo00,targets,5,,,,,
player,201912010crd,ram,ReynJo00,rec,4,,,,,
player,201912010crd,ram,ReynJo00,rec_yds,39,,,,,
player,201912010crd,ram,ReynJo00,rec_td,0,,,,,
player,201912010crd,ram,ReynJo00,rec_long,20,,,,,
player,201912010crd,ram,ReynJo00,fumbles,0,,,,,
player,201912010crd,ram,ReynJo00,fumbles_lost,0,,,,,
player,201912010crd,ram,CookBr00,pass_cmp,0,,,,,
player,201912010crd,ram,CookBr00,pass_att,0,,,,,
player,201912010crd,ram,CookBr00,pass_yds,0,,,,,
player,201912010crd,ram,CookBr00,pass_td,0,,,,,
player,201912010crd,ram,CookBr00,pass_int,0,,,,,
player,201912010crd,ram,CookBr00,pass_sacked,0,,,,,
player,201912010crd,ram,CookBr00,pass_sacked_yds,0,,,,,
player,201912010crd,ram,CookBr00,pass_long,0,,,,,
player,201912010crd,ram,CookBr00,pass_rating,,,,,,
player,201912010crd,ram,CookBr00,rush_att,0,,,,,
player,201912010crd,ram,CookBr00,rush_yds,0,,,,,
player,201912010crd,ram,CookBr00,rush_td,0,,,,,
player,201912010crd,ram,CookBr00,rush_long,0,,,,,
player,201912010crd,ram,CookBr00,targets,2,,,,,
player,201912010crd,ram,CookBr00,rec,2,,,,,
player,201912010crd,ram,CookBr00,rec_yds,24,,,,,
player,201912010crd,ram,CookBr00,rec_td,0,,,,,
player,201912010crd,ram,CookBr00,rec_long,28,,,,,
player,201912010crd,ram,CookBr00,fumbles,0,,,,,
player,201912010crd,ram,CookBr00,fumbles_lost,0,,,,,
player,201912010crd,ram,MundJo00,pass_cmp,0,,,,,
player,201912010crd,ram,MundJo00,pass_att,0,,,,,
player,201912010crd,ram,MundJo00,pass_yds,0,,,,,
player,201912010crd,ram,MundJo00,pass_td,0,,,,,
player,201912010crd,ram,MundJo00,pass_int,0,,,,,
player,201912010crd,ram,MundJo00,pass_sacked,0,,,,,
player,201912010crd,ram,MundJo00,pass_sacked_yds,0,,,,,
player,201912010crd,ram,MundJo00,pass_long,0,,,,,
player,201912010crd,ram,MundJo00,pass_rating,,,,,,
player,201912010crd,ram,MundJo00,rush_att,0,,,,,
player,201912010crd,ram,MundJo00,rush_yds,0,,,,,
player,201912010crd,ram,MundJo00,rush_td,0,,,,,
player,201912010crd,ram,MundJo00,rush_long,0,,,,,
player,201912010crd,ram,MundJo00,targets,1,,,,,
player,201912010crd,ram,MundJo00,rec,0,,,,,
player,201912010crd,ram,MundJo00,rec_yds,0,,,,,
player,201912010crd,ram,MundJo00,rec_td,0,,,,,
player,201912010crd,ram,MundJo00,rec_long,0,,,,,
player,201912010crd,ram,MundJo00,fumbles,0,,,,,
player,201912010crd,ram,MundJo00,fumbles_lost,0,,,,,
player,201912010crd,crd,MurrKy00,pass_cmp,19,,,,,
player,201912010crd,crd,MurrKy00,pass_att,34,,,,,
player,201912010crd,crd,MurrKy00,pass_yds,163,,,,,
player,201912010crd,crd,MurrKy00,pass_td,0,,,,,
player,201912010crd,crd,MurrKy00,pass_int,1,,,,,
player,201912010crd,crd,MurrKy00,pass_sacked,6,,,,,
player,201912010crd,crd,MurrKy00,pass_sacked_yds,39,,,,,
player,201912010crd,crd,MurrKy00,pass_long,23,,,,,
player,201912010crd,crd,MurrKy00,pass_rating,56.4,,,,,
player,201912010crd,crd,MurrKy00,rush_att,4,,,,,
player,201912010crd,crd,MurrKy00,rush_yds,28,,,,,
player,201912010crd,crd,MurrKy00,rush_td,1,,,,,
player,201912010crd,crd,MurrKy00,rush_long,15,,,,,
player,201912010crd,crd,MurrKy00,targets,0,,,,,
player,201912010crd,crd,MurrKy00,rec,0,,,,,
player,201912010crd,crd,MurrKy00,rec_yds,0,,,,,
player,201912010crd,crd,MurrKy00,rec_td,0,,,,,
player,201912010crd,crd,MurrKy00,rec_long,0,,,,,
player,201912010crd,crd,MurrKy00,fumbles,0,,,,,
player,201912010crd,crd,MurrKy00,fumbles_lost,0,,,,,
player,201912010crd,crd,DrakKe00,pass_cmp,0,,,,,
player,201912010crd,crd,DrakKe00,pass_att,0,,,,,
player,201912010crd,crd,DrakKe00,pass_yds,0,,,,,
player,201912010crd,crd,DrakKe00,pass_td,0,,,,,
player,201912010crd,crd,DrakKe00,pass_int,0,,,,,
player,201912010crd,crd,DrakKe00,pass_sacked,0,,,,,
player,201912010crd,crd,DrakKe00,pass_sacked_yds,0,,,,,
player,201912010crd,crd,DrakKe00,pass_long,0,,,,,
player,201912010crd,crd,DrakKe00,pass_rating,,,,,,
player,201912010crd,crd,DrakKe00,rush_att,13,,,,,
player,201912010crd,crd,DrakKe00,rush_yds,31,,,,,
player,201912010crd,crd,DrakKe00,rush_td,0,,,,,
player,201912010crd,crd,DrakKe00,rush_long,9,,,,,
player,201912010crd,crd,DrakKe00,targets,5,,,,,
player,201912010crd,crd,DrakKe00,rec,2,,,,,
player,201912010crd,crd,DrakKe00,rec_yds,20,,,,,
player,201912010crd,crd,DrakKe00,rec_td,0,,,,,
player,201912010crd,crd,DrakKe00,rec_long,15,,,,,
player,201912010crd,crd,DrakKe00,fumbles,0,,,,,
player,201912010crd,crd,DrakKe00,fumbles_lost,0,,,,,
player,201912010crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201912010crd,crd,JohnDa08,pass_att,0,,,,,
player,201912010crd,crd,JohnDa08,pass_yds,0,,,,,
player,201912010crd,crd,JohnDa08,pass_td,0,,,,,
player,201912010crd,crd,JohnDa08,pass_int,0,,,,,
player,201912010crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201912010crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201912010crd,crd,JohnDa08,pass_long,0,,,,,
player,201912010crd,crd,JohnDa08,pass_rating,,,,,,
player,201912010crd,crd,JohnDa08,rush_att,4,,,,,
player,201912010crd,crd,JohnDa08,rush_yds,15,,,,,
player,201912010crd,crd,JohnDa08,rush_td,0,,,,,
player,201912010crd,crd,JohnDa08,rush_long,9,,,,,
player,201912010crd,crd,JohnDa08,targets,2,,,,,
player,201912010crd,crd,JohnDa08,rec,2,,,,,
player,201912010crd,crd,JohnDa08,rec_yds,9,,,,,
player,201912010crd,crd,JohnDa08,rec_td,0,,,,,
player,201912010crd,crd,JohnDa08,rec_long,5,,,,,
player,201912010crd,crd,JohnDa08,fumbles,0,,,,,
player,201912010crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201912010crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201912010crd,crd,FitzLa00,pass_att,0,,,,,
player,201912010crd,crd,FitzLa00,pass_yds,0,,,,,
player,201912010crd,crd,FitzLa00,pass_td,0,,,,,
player,201912010crd,crd,FitzLa00,pass_int,0,,,,,
player,201912010crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201912010crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201912010crd,crd,FitzLa00,pass_long,0,,,,,
player,201912010crd,crd,FitzLa00,pass_rating,,,,,,
player,201912010crd,crd,FitzLa00,rush_att,0,,,,,
player,201912010crd,crd,FitzLa00,rush_yds,0,,,,,
player,201912010crd,crd,FitzLa00,rush_td,0,,,,,
player,201912010crd,crd,FitzLa00,rush_long,0,,,,,
player,201912010crd,crd,FitzLa00,targets,7,,,,,
player,201912010crd,crd,FitzLa00,rec,6,,,,,
player,201912010crd,crd,FitzLa00,rec_yds,56,,,,,
player,201912010crd,crd,FitzLa00,rec_td,0,,,,,
player,201912010crd,crd,FitzLa00,rec_long,18,,,,,
player,201912010crd,crd,FitzLa00,fumbles,0,,,,,
player,201912010crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201912010crd,crd,ClayCh00,pass_cmp,0,,,,,
player,201912010crd,crd,ClayCh00,pass_att,0,,,,,
player,201912010crd,crd,ClayCh00,pass_yds,0,,,,,
player,201912010crd,crd,ClayCh00,pass_td,0,,,,,
player,201912010crd,crd,ClayCh00,pass_int,0,,,,,
player,201912010crd,crd,ClayCh00,pass_sacked,0,,,,,
player,201912010crd,crd,ClayCh00,pass_sacked_yds,0,,,,,
player,201912010crd,crd,ClayCh00,pass_long,0,,,,,
player,201912010crd,crd,ClayCh00,pass_rating,,,,,,
player,201912010crd,crd,ClayCh00,rush_att,0,,,,,
player,201912010crd,crd,ClayCh00,rush_yds,0,,,,,
player,201912010crd,crd,ClayCh00,rush_td,0,,,,,
player,201912010crd,crd,ClayCh00,rush_long,0,,,,,
player,201912010crd,crd,ClayCh00,targets,2,,,,,
player,201912010crd,crd,ClayCh00,rec,2,,,,,
player,201912010crd,crd,ClayCh00,rec_yds,29,,,,,
player,201912010crd,crd,ClayCh00,rec_td,0,,,,,
player,201912010crd,crd,ClayCh00,rec_long,23,,,,,
player,201912010crd,crd,ClayCh00,fumbles,0,,,,,
player,201912010crd,crd,ClayCh00,fumbles_lost,0,,,,,
player,201912010crd,crd,CoopPh00,pass_cmp,0,,,,,
player,201912010crd,crd,CoopPh00,pass_att,0,,,,,
player,201912010crd,crd,CoopPh00,pass_yds,0,,,,,
player,201912010crd,crd,CoopPh00,pass_td,0,,,,,
player,201912010crd,crd,CoopPh00,pass_int,0,,,,,
player,201912010crd,crd,CoopPh00,pass_sacked,0,,,,,
player,201912010crd,crd,CoopPh00,pass_sacked_yds,0,,,,,
player,201912010crd,crd,CoopPh00,pass_long,0,,,,,
player,201912010crd,crd,CoopPh00,pass_rating,,,,,,
player,201912010crd,crd,CoopPh00,rush_att,0,,,,,
player,201912010crd,crd,CoopPh00,rush_yds,0,,,,,
player,201912010crd,crd,CoopPh00,rush_td,0,,,,,
player,201912010crd,crd,CoopPh00,rush_long,0,,,,,
player,201912010crd,crd,CoopPh00,targets,6,,,,,
player,201912010crd,crd,CoopPh00,rec,4,,,,,
player,201912010crd,crd,CoopPh00,rec_yds,26,,,,,
player,201912010crd,crd,CoopPh00,rec_td,0,,,,,
player,201912010crd,crd,CoopPh00,rec_long,9,,,,,
player,201912010crd,crd,CoopPh00,fumbles,0,,,,,
player,201912010crd,crd,CoopPh00,fumbles_lost,0,,,,,
player,201912010crd,crd,KirkCh01,pass_cmp,0,,,,,
player,201912010crd,crd,KirkCh01,pass_att,0,,,,,
player,201912010crd,crd,KirkCh01,pass_yds,0,,,,,
player,201912010crd,crd,KirkCh01,pass_td,0,,,,,
player,201912010crd,crd,KirkCh01,pass_int,0,,,,,
player,201912010crd,crd,KirkCh01,pass_sacked,0,,,,,
player,201912010crd,crd,KirkCh01,pass_sacked_yds,0,,,,,
player,201912010crd,crd,KirkCh01,pass_long,0,,,,,
player,201912010crd,crd,KirkCh01,pass_rating,,,,,,
player,201912010crd,crd,KirkCh01,rush_att,0,,,,,
player,201912010crd,crd,KirkCh01,rush_yds,0,,,,,
player,201912010crd,crd,KirkCh01,rush_td,0,,,,,
player,201912010crd,crd,KirkCh01,rush_long,0,,,,,
player,201912010crd,crd,KirkCh01,targets,7,,,,,
player,201912010crd,crd,KirkCh01,rec,3,,,,,
player,201912010crd,crd,KirkCh01,rec_yds,23,,,,,
player,201912010crd,crd,KirkCh01,rec_td,0,,,,,
player,201912010crd,crd,KirkCh01,rec_long,10,,,,,
player,201912010crd,crd,KirkCh01,fumbles,0,,,,,
player,201912010crd,crd,KirkCh01,fumbles_lost,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_cmp,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_att,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_yds,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_td,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_int,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_sacked,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_sacked_yds,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_long,0,,,,,
player,201912010crd,crd,ByrdDa00,pass_rating,,,,,,
player,201912010crd,crd,ByrdDa00,rush_att,0,,,,,
player,201912010crd,crd,ByrdDa00,rush_yds,0,,,,,
player,201912010crd,crd,ByrdDa00,rush_td,0,,,,,
player,201912010crd,crd,ByrdDa00,rush_long,0,,,,,
player,201912010crd,crd,ByrdDa00,targets,3,,,,,
player,201912010crd,crd,ByrdDa00,rec,0,,,,,
player,201912010crd,crd,ByrdDa00,rec_yds,0,,,,,
player,201912010crd,crd,ByrdDa00,rec_td,0,,,,,
player,201912010crd,crd,ByrdDa00,rec_long,0,,,,,
player,201912010crd,crd,ByrdDa00,fumbles,0,,,,,
player,201912010crd,crd,ByrdDa00,fumbles_lost,0,,,,,
player,201912010crd,crd,IsabAn00,pass_cmp,0,,,,,
player,201912010crd,crd,IsabAn00,pass_att,0,,,,,
player,201912010crd,crd,IsabAn00,pass_yds,0,,,,,
player,201912010crd,crd,IsabAn00,pass_td,0,,,,,
player,201912010crd,crd,IsabAn00,pass_int,0,,,,,
player,201912010crd,crd,IsabAn00,pass_sacked,0,,,,,
player,201912010crd,crd,IsabAn00,pass_sacked_yds,0,,,,,
player,201912010crd,crd,IsabAn00,pass_long,0,,,,,
player,201912010crd,crd,IsabAn00,pass_rating,,,,,,
player,201912010crd,crd,IsabAn00,rush_att,0,,,,,
player,201912010crd,crd,IsabAn00,rush_yds,0,,,,,
player,201912010crd,crd,IsabAn00,rush_td,0,,,,,
player,201912010crd,crd,IsabAn00,rush_long,0,,,,,
player,201912010crd,crd,IsabAn00,targets,1,,,,,
player,201912010crd,crd,IsabAn00,rec,0,,,,,
player,201912010crd,crd,IsabAn00,rec_yds,0,,,,,
player,201912010crd,crd,IsabAn00,rec_td,0,,,,,
player,201912010crd,crd,IsabAn00,rec_long,0,,,,,
player,201912010crd,crd,IsabAn00,fumbles,0,,,,,
player,201912010crd,crd,IsabAn00,fumbles_lost,0,,,,,
player,201912010crd,ram,RappTa00,def_int,1,,,,,
player,201912010crd,ram,RappTa00,def_int_yds,31,,,,,
player,201912010crd,ram,RappTa00,def_int_td,1,,,,,
player,201912010crd,ram,RappTa00,def_int_long,31,,,,,
player,201912010crd,ram,RappTa00,pass_defended,2,,,,,
player,201912010crd,ram,RappTa00,sacks,0.0,,,,,
player,201912010crd,ram,RappTa00,tackles_combined,2,,,,,
player,201912010crd,ram,RappTa00,tackles_solo,2,,,,,
player,201912010crd,ram,RappTa00,tackles_assists,0,,,,,
player,201912010crd,ram,RappTa00,tackles_loss,0,,,,,
player,201912010crd,ram,RappTa00,qb_hits,0,,,,,
player,201912010crd,ram,RappTa00,fumbles_rec,0,,,,,
player,201912010crd,ram,RappTa00,fumbles_rec_yds,0,,,,,
player,201912010crd,ram,RappTa00,fumbles_rec_td,0,,,,,
player,201912010crd,ram,RappTa00,fumbles_forced,0,,,,,
player,201912010crd,ram,DonaAa00,def_int,0,,,,,
player,201912010crd,ram,DonaAa00,def_int_yds,0,,,,,
player,201912010crd,ram,DonaAa00,def_int_td,0,,,,,
player,201912010crd,ram,DonaAa00,def_int_long,0,,,,,
player,201912010crd,ram,DonaAa00,pass_defended,0,,,,,
player,201912010crd,ram,DonaAa00,sacks,1.5,,,,,
player,201912010crd,ram,DonaAa00,tackles_combined,2,,,,,
player,201912010crd,ram,DonaAa00,tackles_solo,1,,,,,
player,201912010crd,ram,DonaAa00,tackles_assists,1,,,,,
player,201912010crd,ram,DonaAa00,tackles_loss,1,,,,,
player,201912010crd,ram,DonaAa00,qb_hits,2,,,,,
player,201912010crd,ram,DonaAa00,fumbles_rec,0,,,,,
player,201912010crd,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201912010crd,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201912010crd,ram,DonaAa00,fumbles_forced,0,,,,,
player,201912010crd,ram,LittCo01,def_int,0,,,,,
