game,2019,3,20190922,201909220crd,car,"Carolina Panthers",38,crd,"Arizona Cardinals",20
player,201909220crd,car,BonnRe00,rec_td,0,,,,,
player,201909220crd,car,BonnRe00,rec_long,0,,,,,
player,201909220crd,car,BonnRe00,fumbles,0,,,,,
player,201909220crd,car,BonnRe00,fumbles_lost,0,,,,,
player,201909220crd,car,ArmaAl00,pass_cmp,0,,,,,
player,201909220crd,car,ArmaAl00,pass_att,0,,,,,
player,201909220crd,car,ArmaAl00,pass_yds,0,,,,,
player,201909220crd,car,ArmaAl00,pass_td,0,,,,,
player,201909220crd,car,ArmaAl00,pass_int,0,,,,,
player,201909220crd,car,ArmaAl00,pass_sacked,0,,,,,
player,201909220crd,car,ArmaAl00,pass_sacked_yds,0,,,,,
player,201909220crd,car,ArmaAl00,pass_long,0,,,,,
player,201909220crd,car,ArmaAl00,pass_rating,,,,,,
player,201909220crd,car,ArmaAl00,rush_att,1,,,,,
player,201909220crd,car,ArmaAl00,rush_yds,4,,,,,
player,201909220crd,car,ArmaAl00,rush_td,0,,,,,
player,201909220crd,car,ArmaAl00,rush_long,4,,,,,
player,201909220crd,car,ArmaAl00,targets,1,,,,,
player,201909220crd,car,ArmaAl00,rec,1,,,,,
player,201909220crd,car,ArmaAl00,rec_yds,2,,,,,
player,201909220crd,car,ArmaAl00,rec_td,0,,,,,
player,201909220crd,car,ArmaAl00,rec_long,2,,,,,
player,201909220crd,car,ArmaAl00,fumbles,0,,,,,
player,201909220crd,car,ArmaAl00,fumbles_lost,0,,,,,
player,201909220crd,car,OlseGr00,pass_cmp,0,,,,,
player,201909220crd,car,OlseGr00,pass_att,0,,,,,
player,201909220crd,car,OlseGr00,pass_yds,0,,,,,
player,201909220crd,car,OlseGr00,pass_td,0,,,,,
player,201909220crd,car,OlseGr00,pass_int,0,,,,,
player,201909220crd,car,OlseGr00,pass_sacked,0,,,,,
player,201909220crd,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201909220crd,car,OlseGr00,pass_long,0,,,,,
player,201909220crd,car,OlseGr00,pass_rating,,,,,,
player,201909220crd,car,OlseGr00,rush_att,0,,,,,
player,201909220crd,car,OlseGr00,rush_yds,0,,,,,
player,201909220crd,car,OlseGr00,rush_td,0,,,,,
player,201909220crd,car,OlseGr00,rush_long,0,,,,,
player,201909220crd,car,OlseGr00,targets,7,,,,,
player,201909220crd,car,OlseGr00,rec,6,,,,,
player,201909220crd,car,OlseGr00,rec_yds,75,,,,,
player,201909220crd,car,OlseGr00,rec_td,2,,,,,
player,201909220crd,car,OlseGr00,rec_long,20,,,,,
player,201909220crd,car,OlseGr00,fumbles,0,,,,,
player,201909220crd,car,OlseGr00,fumbles_lost,0,,,,,
player,201909220crd,car,SamuCu00,pass_cmp,0,,,,,
player,201909220crd,car,SamuCu00,pass_att,0,,,,,
player,201909220crd,car,SamuCu00,pass_yds,0,,,,,
player,201909220crd,car,SamuCu00,pass_td,0,,,,,
player,201909220crd,car,SamuCu00,pass_int,0,,,,,
player,201909220crd,car,SamuCu00,pass_sacked,0,,,,,
player,201909220crd,car,SamuCu00,pass_sacked_yds,0,,,,,
player,201909220crd,car,SamuCu00,pass_long,0,,,,,
player,201909220crd,car,SamuCu00,pass_rating,,,,,,
player,201909220crd,car,SamuCu00,rush_att,0,,,,,
player,201909220crd,car,SamuCu00,rush_yds,0,,,,,
player,201909220crd,car,SamuCu00,rush_td,0,,,,,
player,201909220crd,car,SamuCu00,rush_long,0,,,,,
player,201909220crd,car,SamuCu00,targets,7,,,,,
player,201909220crd,car,SamuCu00,rec,5,,,,,
player,201909220crd,car,SamuCu00,rec_yds,53,,,,,
player,201909220crd,car,SamuCu00,rec_td,1,,,,,
player,201909220crd,car,SamuCu00,rec_long,15,,,,,
player,201909220crd,car,SamuCu00,fumbles,0,,,,,
player,201909220crd,car,SamuCu00,fumbles_lost,0,,,,,
player,201909220crd,car,WrigJa02,pass_cmp,0,,,,,
player,201909220crd,car,WrigJa02,pass_att,0,,,,,
player,201909220crd,car,WrigJa02,pass_yds,0,,,,,
player,201909220crd,car,WrigJa02,pass_td,0,,,,,
player,201909220crd,car,WrigJa02,pass_int,0,,,,,
player,201909220crd,car,WrigJa02,pass_sacked,0,,,,,
player,201909220crd,car,WrigJa02,pass_sacked_yds,0,,,,,
player,201909220crd,car,WrigJa02,pass_long,0,,,,,
player,201909220crd,car,WrigJa02,pass_rating,,,,,,
player,201909220crd,car,WrigJa02,rush_att,0,,,,,
player,201909220crd,car,WrigJa02,rush_yds,0,,,,,
player,201909220crd,car,WrigJa02,rush_td,0,,,,,
player,201909220crd,car,WrigJa02,rush_long,0,,,,,
player,201909220crd,car,WrigJa02,targets,2,,,,,
player,201909220crd,car,WrigJa02,rec,2,,,,,
player,201909220crd,car,WrigJa02,rec_yds,38,,,,,
player,201909220crd,car,WrigJa02,rec_td,0,,,,,
player,201909220crd,car,WrigJa02,rec_long,33,,,,,
player,201909220crd,car,WrigJa02,fumbles,0,,,,,
player,201909220crd,car,WrigJa02,fumbles_lost,0,,,,,
player,201909220crd,car,HogaCh00,pass_cmp,0,,,,,
player,201909220crd,car,HogaCh00,pass_att,0,,,,,
player,201909220crd,car,HogaCh00,pass_yds,0,,,,,
player,201909220crd,car,HogaCh00,pass_td,0,,,,,
player,201909220crd,car,HogaCh00,pass_int,0,,,,,
player,201909220crd,car,HogaCh00,pass_sacked,0,,,,,
player,201909220crd,car,HogaCh00,pass_sacked_yds,0,,,,,
player,201909220crd,car,HogaCh00,pass_long,0,,,,,
player,201909220crd,car,HogaCh00,pass_rating,,,,,,
player,201909220crd,car,HogaCh00,rush_att,0,,,,,
player,201909220crd,car,HogaCh00,rush_yds,0,,,,,
player,201909220crd,car,HogaCh00,rush_td,0,,,,,
player,201909220crd,car,HogaCh00,rush_long,0,,,,,
player,201909220crd,car,HogaCh00,targets,2,,,,,
player,201909220crd,car,HogaCh00,rec,1,,,,,
player,201909220crd,car,HogaCh00,rec_yds,6,,,,,
player,201909220crd,car,HogaCh00,rec_td,0,,,,,
player,201909220crd,car,HogaCh00,rec_long,6,,,,,
player,201909220crd,car,HogaCh00,fumbles,0,,,,,
player,201909220crd,car,HogaCh00,fumbles_lost,0,,,,,
player,201909220crd,crd,MurrKy00,pass_cmp,30,,,,,
player,201909220crd,crd,MurrKy00,pass_att,43,,,,,
player,201909220crd,crd,MurrKy00,pass_yds,173,,,,,
player,201909220crd,crd,MurrKy00,pass_td,2,,,,,
player,201909220crd,crd,MurrKy00,pass_int,2,,,,,
player,201909220crd,crd,MurrKy00,pass_sacked,8,,,,,
player,201909220crd,crd,MurrKy00,pass_sacked_yds,46,,,,,
player,201909220crd,crd,MurrKy00,pass_long,23,,,,,
player,201909220crd,crd,MurrKy00,pass_rating,73.1,,,,,
player,201909220crd,crd,MurrKy00,rush_att,8,,,,,
player,201909220crd,crd,MurrKy00,rush_yds,69,,,,,
player,201909220crd,crd,MurrKy00,rush_td,0,,,,,
player,201909220crd,crd,MurrKy00,rush_long,20,,,,,
player,201909220crd,crd,MurrKy00,targets,0,,,,,
player,201909220crd,crd,MurrKy00,rec,0,,,,,
player,201909220crd,crd,MurrKy00,rec_yds,0,,,,,
player,201909220crd,crd,MurrKy00,rec_td,0,,,,,
player,201909220crd,crd,MurrKy00,rec_long,0,,,,,
player,201909220crd,crd,MurrKy00,fumbles,0,,,,,
player,201909220crd,crd,MurrKy00,fumbles_lost,0,,,,,
player,201909220crd,crd,JohnDa08,pass_cmp,0,,,,,
player,201909220crd,crd,JohnDa08,pass_att,0,,,,,
player,201909220crd,crd,JohnDa08,pass_yds,0,,,,,
player,201909220crd,crd,JohnDa08,pass_td,0,,,,,
player,201909220crd,crd,JohnDa08,pass_int,0,,,,,
player,201909220crd,crd,JohnDa08,pass_sacked,0,,,,,
player,201909220crd,crd,JohnDa08,pass_sacked_yds,0,,,,,
player,201909220crd,crd,JohnDa08,pass_long,0,,,,,
player,201909220crd,crd,JohnDa08,pass_rating,,,,,,
player,201909220crd,crd,JohnDa08,rush_att,11,,,,,
player,201909220crd,crd,JohnDa08,rush_yds,37,,,,,
player,201909220crd,crd,JohnDa08,rush_td,0,,,,,
player,201909220crd,crd,JohnDa08,rush_long,15,,,,,
player,201909220crd,crd,JohnDa08,targets,9,,,,,
player,201909220crd,crd,JohnDa08,rec,6,,,,,
player,201909220crd,crd,JohnDa08,rec_yds,28,,,,,
player,201909220crd,crd,JohnDa08,rec_td,1,,,,,
player,201909220crd,crd,JohnDa08,rec_long,17,,,,,
player,201909220crd,crd,JohnDa08,fumbles,0,,,,,
player,201909220crd,crd,JohnDa08,fumbles_lost,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_cmp,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_att,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_yds,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_td,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_int,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_sacked,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_sacked_yds,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_long,0,,,,,
player,201909220crd,crd,EdmoCh00,pass_rating,,,,,,
player,201909220crd,crd,EdmoCh00,rush_att,3,,,,,
player,201909220crd,crd,EdmoCh00,rush_yds,15,,,,,
player,201909220crd,crd,EdmoCh00,rush_td,0,,,,,
player,201909220crd,crd,EdmoCh00,rush_long,8,,,,,
player,201909220crd,crd,EdmoCh00,targets,2,,,,,
player,201909220crd,crd,EdmoCh00,rec,1,,,,,
player,201909220crd,crd,EdmoCh00,rec_yds,10,,,,,
player,201909220crd,crd,EdmoCh00,rec_td,0,,,,,
player,201909220crd,crd,EdmoCh00,rec_long,10,,,,,
player,201909220crd,crd,EdmoCh00,fumbles,0,,,,,
player,201909220crd,crd,EdmoCh00,fumbles_lost,0,,,,,
player,201909220crd,crd,KirkCh01,pass_cmp,0,,,,,
player,201909220crd,crd,KirkCh01,pass_att,0,,,,,
player,201909220crd,crd,KirkCh01,pass_yds,0,,,,,
player,201909220crd,crd,KirkCh01,pass_td,0,,,,,
player,201909220crd,crd,KirkCh01,pass_int,0,,,,,
player,201909220crd,crd,KirkCh01,pass_sacked,0,,,,,
player,201909220crd,crd,KirkCh01,pass_sacked_yds,0,,,,,
player,201909220crd,crd,KirkCh01,pass_long,0,,,,,
player,201909220crd,crd,KirkCh01,pass_rating,,,,,,
player,201909220crd,crd,KirkCh01,rush_att,0,,,,,
player,201909220crd,crd,KirkCh01,rush_yds,0,,,,,
player,201909220crd,crd,KirkCh01,rush_td,0,,,,,
player,201909220crd,crd,KirkCh01,rush_long,0,,,,,
player,201909220crd,crd,KirkCh01,targets,12,,,,,
player,201909220crd,crd,KirkCh01,rec,10,,,,,
player,201909220crd,crd,KirkCh01,rec_yds,59,,,,,
player,201909220crd,crd,KirkCh01,rec_td,0,,,,,
player,201909220crd,crd,KirkCh01,rec_long,13,,,,,
player,201909220crd,crd,KirkCh01,fumbles,0,,,,,
player,201909220crd,crd,KirkCh01,fumbles_lost,0,,,,,
player,201909220crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201909220crd,crd,FitzLa00,pass_att,0,,,,,
player,201909220crd,crd,FitzLa00,pass_yds,0,,,,,
player,201909220crd,crd,FitzLa00,pass_td,0,,,,,
player,201909220crd,crd,FitzLa00,pass_int,0,,,,,
player,201909220crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201909220crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201909220crd,crd,FitzLa00,pass_long,0,,,,,
player,201909220crd,crd,FitzLa00,pass_rating,,,,,,
player,201909220crd,crd,FitzLa00,rush_att,0,,,,,
player,201909220crd,crd,FitzLa00,rush_yds,0,,,,,
player,201909220crd,crd,FitzLa00,rush_td,0,,,,,
player,201909220crd,crd,FitzLa00,rush_long,0,,,,,
player,201909220crd,crd,FitzLa00,targets,7,,,,,
player,201909220crd,crd,FitzLa00,rec,5,,,,,
player,201909220crd,crd,FitzLa00,rec_yds,36,,,,,
player,201909220crd,crd,FitzLa00,rec_td,1,,,,,
player,201909220crd,crd,FitzLa00,rec_long,23,,,,,
player,201909220crd,crd,FitzLa00,fumbles,0,,,,,
player,201909220crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201909220crd,crd,JohnKe07,pass_cmp,0,,,,,
player,201909220crd,crd,JohnKe07,pass_att,0,,,,,
player,201909220crd,crd,JohnKe07,pass_yds,0,,,,,
player,201909220crd,crd,JohnKe07,pass_td,0,,,,,
player,201909220crd,crd,JohnKe07,pass_int,0,,,,,
player,201909220crd,crd,JohnKe07,pass_sacked,0,,,,,
player,201909220crd,crd,JohnKe07,pass_sacked_yds,0,,,,,
player,201909220crd,crd,JohnKe07,pass_long,0,,,,,
player,201909220crd,crd,JohnKe07,pass_rating,,,,,,
player,201909220crd,crd,JohnKe07,rush_att,0,,,,,
player,201909220crd,crd,JohnKe07,rush_yds,0,,,,,
player,201909220crd,crd,JohnKe07,rush_td,0,,,,,
player,201909220crd,crd,JohnKe07,rush_long,0,,,,,
player,201909220crd,crd,JohnKe07,targets,4,,,,,
player,201909220crd,crd,JohnKe07,rec,3,,,,,
player,201909220crd,crd,JohnKe07,rec_yds,13,,,,,
player,201909220crd,crd,JohnKe07,rec_td,0,,,,,
player,201909220crd,crd,JohnKe07,rec_long,5,,,,,
player,201909220crd,crd,JohnKe07,fumbles,0,,,,,
player,201909220crd,crd,JohnKe07,fumbles_lost,0,,,,,
player,201909220crd,crd,ClayCh00,pass_cmp,0,,,,,
player,201909220crd,crd,ClayCh00,pass_att,0,,,,,
player,201909220crd,crd,ClayCh00,pass_yds,0,,,,,
player,201909220crd,crd,ClayCh00,pass_td,0,,,,,
player,201909220crd,crd,ClayCh00,pass_int,0,,,,,
player,201909220crd,crd,ClayCh00,pass_sacked,0,,,,,
player,201909220crd,crd,ClayCh00,pass_sacked_yds,0,,,,,
player,201909220crd,crd,ClayCh00,pass_long,0,,,,,
player,201909220crd,crd,ClayCh00,pass_rating,,,,,,
player,201909220crd,crd,ClayCh00,rush_att,0,,,,,
player,201909220crd,crd,ClayCh00,rush_yds,0,,,,,
player,201909220crd,crd,ClayCh00,rush_td,0,,,,,
player,201909220crd,crd,ClayCh00,rush_long,0,,,,,
player,201909220crd,crd,ClayCh00,targets,1,,,,,
player,201909220crd,crd,ClayCh00,rec,1,,,,,
player,201909220crd,crd,ClayCh00,rec_yds,9,,,,,
player,201909220crd,crd,ClayCh00,rec_td,0,,,,,
player,201909220crd,crd,ClayCh00,rec_long,9,,,,,
player,201909220crd,crd,ClayCh00,fumbles,0,,,,,
player,201909220crd,crd,ClayCh00,fumbles_lost,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_cmp,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_att,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_yds,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_td,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_int,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_sacked,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_sacked_yds,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_long,0,,,,,
player,201909220crd,crd,ByrdDa00,pass_rating,,,,,,
player,201909220crd,crd,ByrdDa00,rush_att,0,,,,,
player,201909220crd,crd,ByrdDa00,rush_yds,0,,,,,
player,201909220crd,crd,ByrdDa00,rush_td,0,,,,,
player,201909220crd,crd,ByrdDa00,rush_long,0,,,,,
player,201909220crd,crd,ByrdDa00,targets,4,,,,,
player,201909220crd,crd,ByrdDa00,rec,2,,,,,
player,201909220crd,crd,ByrdDa00,rec_yds,9,,,,,
player,201909220crd,crd,ByrdDa00,rec_td,0,,,,,
player,201909220crd,crd,ByrdDa00,rec_long,11,,,,,
player,201909220crd,crd,ByrdDa00,fumbles,0,,,,,
player,201909220crd,crd,ByrdDa00,fumbles_lost,0,,,,,
player,201909220crd,crd,CrabMi00,pass_cmp,0,,,,,
player,201909220crd,crd,CrabMi00,pass_att,0,,,,,
player,201909220crd,crd,CrabMi00,pass_yds,0,,,,,
player,201909220crd,crd,CrabMi00,pass_td,0,,,,,
player,201909220crd,crd,CrabMi00,pass_int,0,,,,,
player,201909220crd,crd,CrabMi00,pass_sacked,0,,,,,
player,201909220crd,crd,CrabMi00,pass_sacked_yds,0,,,,,
player,201909220crd,crd,CrabMi00,pass_long,0,,,,,
player,201909220crd,crd,CrabMi00,pass_rating,,,,,,
player,201909220crd,crd,CrabMi00,rush_att,0,,,,,
player,201909220crd,crd,CrabMi00,rush_yds,0,,,,,
player,201909220crd,crd,CrabMi00,rush_td,0,,,,,
player,201909220crd,crd,CrabMi00,rush_long,0,,,,,
player,201909220crd,crd,CrabMi00,targets,2,,,,,
player,201909220crd,crd,CrabMi00,rec,2,,,,,
player,201909220crd,crd,CrabMi00,rec_yds,9,,,,,
player,201909220crd,crd,CrabMi00,rec_td,0,,,,,
player,201909220crd,crd,CrabMi00,rec_long,6,,,,,
player,201909220crd,crd,CrabMi00,fumbles,0,,,,,
player,201909220crd,crd,CrabMi00,fumbles_lost,0,,,,,
player,201909220crd,crd,SherTr00,pass_cmp,0,,,,,
player,201909220crd,crd,SherTr00,pass_att,0,,,,,
player,201909220crd,crd,SherTr00,pass_yds,0,,,,,
player,201909220crd,crd,SherTr00,pass_td,0,,,,,
player,201909220crd,crd,SherTr00,pass_int,0,,,,,
player,201909220crd,crd,SherTr00,pass_sacked,0,,,,,
player,201909220crd,crd,SherTr00,pass_sacked_yds,0,,,,,
player,201909220crd,crd,SherTr00,pass_long,0,,,,,
player,201909220crd,crd,SherTr00,pass_rating,,,,,,
player,201909220crd,crd,SherTr00,rush_att,0,,,,,
player,201909220crd,crd,SherTr00,rush_yds,0,,,,,
player,201909220crd,crd,SherTr00,rush_td,0,,,,,
player,201909220crd,crd,SherTr00,rush_long,0,,,,,
player,201909220crd,crd,SherTr00,targets,1,,,,,
player,201909220crd,crd,SherTr00,rec,0,,,,,
player,201909220crd,crd,SherTr00,rec_yds,0,,,,,
player,201909220crd,crd,SherTr00,rec_td,0,,,,,
player,201909220crd,crd,SherTr00,rec_long,0,,,,,
player,201909220crd,crd,SherTr00,fumbles,0,,,,,
player,201909220crd,crd,SherTr00,fumbles_lost,0,,,,,
player,201909220crd,car,JackDo02,def_int,2,,,,,
player,201909220crd,car,JackDo02,def_int_yds,25,,,,,
player,201909220crd,car,JackDo02,def_int_td,0,,,,,
player,201909220crd,car,JackDo02,def_int_long,25,,,,,
player,201909220crd,car,JackDo02,pass_defended,2,,,,,
player,201909220crd,car,JackDo02,sacks,0.0,,,,,
player,201909220crd,car,JackDo02,tackles_combined,5,,,,,
player,201909220crd,car,JackDo02,tackles_solo,5,,,,,
player,201909220crd,car,JackDo02,tackles_assists,0,,,,,
player,201909220crd,car,JackDo02,tackles_loss,1,,,,,
player,201909220crd,car,JackDo02,qb_hits,0,,,,,
player,201909220crd,car,JackDo02,fumbles_rec,0,,,,,
player,201909220crd,car,JackDo02,fumbles_rec_yds,0,,,,,
player,201909220crd,car,JackDo02,fumbles_rec_td,0,,,,,
player,201909220crd,car,JackDo02,fumbles_forced,0,,,,,
player,201909220crd,car,AddiMa00,def_int,0,,,,,
player,201909220crd,car,AddiMa00,def_int_yds,0,,,,,
player,201909220crd,car,AddiMa00,def_int_td,0,,,,,
player,201909220crd,car,AddiMa00,def_int_long,0,,,,,
player,201909220crd,car,AddiMa00,pass_defended,0,,,,,
player,201909220crd,car,AddiMa00,sacks,3.0,,,,,
player,201909220crd,car,AddiMa00,tackles_combined,3,,,,,
player,201909220crd,car,AddiMa00,tackles_solo,3,,,,,
player,201909220crd,car,AddiMa00,tackles_assists,0,,,,,
player,201909220crd,car,AddiMa00,tackles_loss,3,,,,,
player,201909220crd,car,AddiMa00,qb_hits,2,,,,,
player,201909220crd,car,AddiMa00,fumbles_rec,0,,,,,
player,201909220crd,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201909220crd,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201909220crd,car,AddiMa00,fumbles_forced,0,,,,,
player,201909220crd,car,MillCh04,def_int,0,,,,,
player,201909220crd,car,MillCh04,def_int_yds,0,,,,,
player,201909220crd,car,MillCh04,def_int_td,0,,,,,
player,201909220crd,car,MillCh04,def_int_long,0,,,,,
player,201909220crd,car,MillCh04,pass_defended,0,,,,,
player,201909220crd,car,MillCh04,sacks,2.0,,,,,
player,201909220crd,car,MillCh04,tackles_combined,2,,,,,
player,201909220crd,car,MillCh04,tackles_solo,2,,,,,
player,201909220crd,car,MillCh04,tackles_assists,0,,,,,
player,201909220crd,car,MillCh04,tackles_loss,2,,,,,
player,201909220crd,car,MillCh04,qb_hits,2,,,,,
player,201909220crd,car,MillCh04,fumbles_rec,0,,,,,
player,201909220crd,car,MillCh04,fumbles_rec_yds,0,,,,,
player,201909220crd,car,MillCh04,fumbles_rec_td,0,,,,,
player,201909220crd,car,MillCh04,fumbles_forced,0,,,,,
player,201909220crd,car,ThomSh01,def_int,0,,,,,
player,201909220crd,car,ThomSh01,def_int_yds,0,,,,,
player,201909220crd,car,ThomSh01,def_int_td,0,,,,,
player,201909220crd,car,ThomSh01,def_int_long,0,,,,,
player,201909220crd,car,ThomSh01,pass_defended,0,,,,,
player,201909220crd,car,ThomSh01,sacks,1.0,,,,,
player,201909220crd,car,ThomSh01,tackles_combined,11,,,,,
player,201909220crd,car,ThomSh01,tackles_solo,9,,,,,
player,201909220crd,car,ThomSh01,tackles_assists,2,,,,,
player,201909220crd,car,ThomSh01,tackles_loss,1,,,,,
player,201909220crd,car,ThomSh01,qb_hits,1,,,,,
