game,2019,6,20191014,201910140gnb,det,"Detroit Lions",22,gnb,"Green Bay Packers",23
player,201910140gnb,det,JohnKe06,pass_sacked_yds,0,,,,,
player,201910140gnb,det,JohnKe06,pass_long,0,,,,,
player,201910140gnb,det,JohnKe06,pass_rating,,,,,,
player,201910140gnb,det,JohnKe06,rush_att,13,,,,,
player,201910140gnb,det,JohnKe06,rush_yds,34,,,,,
player,201910140gnb,det,JohnKe06,rush_td,1,,,,,
player,201910140gnb,det,JohnKe06,rush_long,8,,,,,
player,201910140gnb,det,JohnKe06,targets,4,,,,,
player,201910140gnb,det,JohnKe06,rec,2,,,,,
player,201910140gnb,det,JohnKe06,rec_yds,27,,,,,
player,201910140gnb,det,JohnKe06,rec_td,0,,,,,
player,201910140gnb,det,JohnKe06,rec_long,20,,,,,
player,201910140gnb,det,JohnKe06,fumbles,0,,,,,
player,201910140gnb,det,JohnKe06,fumbles_lost,0,,,,,
player,201910140gnb,det,AgneJa00,pass_cmp,0,,,,,
player,201910140gnb,det,AgneJa00,pass_att,0,,,,,
player,201910140gnb,det,AgneJa00,pass_yds,0,,,,,
player,201910140gnb,det,AgneJa00,pass_td,0,,,,,
player,201910140gnb,det,AgneJa00,pass_int,0,,,,,
player,201910140gnb,det,AgneJa00,pass_sacked,0,,,,,
player,201910140gnb,det,AgneJa00,pass_sacked_yds,0,,,,,
player,201910140gnb,det,AgneJa00,pass_long,0,,,,,
player,201910140gnb,det,AgneJa00,pass_rating,,,,,,
player,201910140gnb,det,AgneJa00,rush_att,1,,,,,
player,201910140gnb,det,AgneJa00,rush_yds,9,,,,,
player,201910140gnb,det,AgneJa00,rush_td,0,,,,,
player,201910140gnb,det,AgneJa00,rush_long,9,,,,,
player,201910140gnb,det,AgneJa00,targets,0,,,,,
player,201910140gnb,det,AgneJa00,rec,0,,,,,
player,201910140gnb,det,AgneJa00,rec_yds,0,,,,,
player,201910140gnb,det,AgneJa00,rec_td,0,,,,,
player,201910140gnb,det,AgneJa00,rec_long,0,,,,,
player,201910140gnb,det,AgneJa00,fumbles,0,,,,,
player,201910140gnb,det,AgneJa00,fumbles_lost,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_cmp,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_att,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_yds,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_td,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_int,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_sacked,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_sacked_yds,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_long,0,,,,,
player,201910140gnb,det,McKiJ.00,pass_rating,,,,,,
player,201910140gnb,det,McKiJ.00,rush_att,3,,,,,
player,201910140gnb,det,McKiJ.00,rush_yds,4,,,,,
player,201910140gnb,det,McKiJ.00,rush_td,0,,,,,
player,201910140gnb,det,McKiJ.00,rush_long,2,,,,,
player,201910140gnb,det,McKiJ.00,targets,3,,,,,
player,201910140gnb,det,McKiJ.00,rec,2,,,,,
player,201910140gnb,det,McKiJ.00,rec_yds,7,,,,,
player,201910140gnb,det,McKiJ.00,rec_td,0,,,,,
player,201910140gnb,det,McKiJ.00,rec_long,4,,,,,
player,201910140gnb,det,McKiJ.00,fumbles,0,,,,,
player,201910140gnb,det,McKiJ.00,fumbles_lost,0,,,,,
player,201910140gnb,det,GollKe00,pass_cmp,0,,,,,
player,201910140gnb,det,GollKe00,pass_att,0,,,,,
player,201910140gnb,det,GollKe00,pass_yds,0,,,,,
player,201910140gnb,det,GollKe00,pass_td,0,,,,,
player,201910140gnb,det,GollKe00,pass_int,0,,,,,
player,201910140gnb,det,GollKe00,pass_sacked,0,,,,,
player,201910140gnb,det,GollKe00,pass_sacked_yds,0,,,,,
player,201910140gnb,det,GollKe00,pass_long,0,,,,,
player,201910140gnb,det,GollKe00,pass_rating,,,,,,
player,201910140gnb,det,GollKe00,rush_att,0,,,,,
player,201910140gnb,det,GollKe00,rush_yds,0,,,,,
player,201910140gnb,det,GollKe00,rush_td,0,,,,,
player,201910140gnb,det,GollKe00,rush_long,0,,,,,
player,201910140gnb,det,GollKe00,targets,9,,,,,
player,201910140gnb,det,GollKe00,rec,5,,,,,
player,201910140gnb,det,GollKe00,rec_yds,121,,,,,
player,201910140gnb,det,GollKe00,rec_td,0,,,,,
player,201910140gnb,det,GollKe00,rec_long,66,,,,,
player,201910140gnb,det,GollKe00,fumbles,0,,,,,
player,201910140gnb,det,GollKe00,fumbles_lost,0,,,,,
player,201910140gnb,det,HallMa02,pass_cmp,0,,,,,
player,201910140gnb,det,HallMa02,pass_att,0,,,,,
player,201910140gnb,det,HallMa02,pass_yds,0,,,,,
player,201910140gnb,det,HallMa02,pass_td,0,,,,,
player,201910140gnb,det,HallMa02,pass_int,0,,,,,
player,201910140gnb,det,HallMa02,pass_sacked,0,,,,,
player,201910140gnb,det,HallMa02,pass_sacked_yds,0,,,,,
player,201910140gnb,det,HallMa02,pass_long,0,,,,,
player,201910140gnb,det,HallMa02,pass_rating,,,,,,
player,201910140gnb,det,HallMa02,rush_att,0,,,,,
player,201910140gnb,det,HallMa02,rush_yds,0,,,,,
player,201910140gnb,det,HallMa02,rush_td,0,,,,,
player,201910140gnb,det,HallMa02,rush_long,0,,,,,
player,201910140gnb,det,HallMa02,targets,1,,,,,
player,201910140gnb,det,HallMa02,rec,1,,,,,
player,201910140gnb,det,HallMa02,rec_yds,58,,,,,
player,201910140gnb,det,HallMa02,rec_td,0,,,,,
player,201910140gnb,det,HallMa02,rec_long,58,,,,,
player,201910140gnb,det,HallMa02,fumbles,0,,,,,
player,201910140gnb,det,HallMa02,fumbles_lost,0,,,,,
player,201910140gnb,det,HockTJ00,pass_cmp,0,,,,,
player,201910140gnb,det,HockTJ00,pass_att,0,,,,,
player,201910140gnb,det,HockTJ00,pass_yds,0,,,,,
player,201910140gnb,det,HockTJ00,pass_td,0,,,,,
player,201910140gnb,det,HockTJ00,pass_int,0,,,,,
player,201910140gnb,det,HockTJ00,pass_sacked,0,,,,,
player,201910140gnb,det,HockTJ00,pass_sacked_yds,0,,,,,
player,201910140gnb,det,HockTJ00,pass_long,0,,,,,
player,201910140gnb,det,HockTJ00,pass_rating,,,,,,
player,201910140gnb,det,HockTJ00,rush_att,0,,,,,
player,201910140gnb,det,HockTJ00,rush_yds,0,,,,,
player,201910140gnb,det,HockTJ00,rush_td,0,,,,,
player,201910140gnb,det,HockTJ00,rush_long,0,,,,,
player,201910140gnb,det,HockTJ00,targets,6,,,,,
player,201910140gnb,det,HockTJ00,rec,4,,,,,
player,201910140gnb,det,HockTJ00,rec_yds,21,,,,,
player,201910140gnb,det,HockTJ00,rec_td,0,,,,,
player,201910140gnb,det,HockTJ00,rec_long,7,,,,,
player,201910140gnb,det,HockTJ00,fumbles,0,,,,,
player,201910140gnb,det,HockTJ00,fumbles_lost,0,,,,,
player,201910140gnb,det,JoneMa02,pass_cmp,0,,,,,
player,201910140gnb,det,JoneMa02,pass_att,0,,,,,
player,201910140gnb,det,JoneMa02,pass_yds,0,,,,,
player,201910140gnb,det,JoneMa02,pass_td,0,,,,,
player,201910140gnb,det,JoneMa02,pass_int,0,,,,,
player,201910140gnb,det,JoneMa02,pass_sacked,0,,,,,
player,201910140gnb,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201910140gnb,det,JoneMa02,pass_long,0,,,,,
player,201910140gnb,det,JoneMa02,pass_rating,,,,,,
player,201910140gnb,det,JoneMa02,rush_att,0,,,,,
player,201910140gnb,det,JoneMa02,rush_yds,0,,,,,
player,201910140gnb,det,JoneMa02,rush_td,0,,,,,
player,201910140gnb,det,JoneMa02,rush_long,0,,,,,
player,201910140gnb,det,JoneMa02,targets,5,,,,,
player,201910140gnb,det,JoneMa02,rec,2,,,,,
player,201910140gnb,det,JoneMa02,rec_yds,17,,,,,
player,201910140gnb,det,JoneMa02,rec_td,0,,,,,
player,201910140gnb,det,JoneMa02,rec_long,11,,,,,
player,201910140gnb,det,JoneMa02,fumbles,0,,,,,
player,201910140gnb,det,JoneMa02,fumbles_lost,0,,,,,
player,201910140gnb,det,JameJe00,pass_cmp,0,,,,,
player,201910140gnb,det,JameJe00,pass_att,0,,,,,
player,201910140gnb,det,JameJe00,pass_yds,0,,,,,
player,201910140gnb,det,JameJe00,pass_td,0,,,,,
player,201910140gnb,det,JameJe00,pass_int,0,,,,,
player,201910140gnb,det,JameJe00,pass_sacked,0,,,,,
player,201910140gnb,det,JameJe00,pass_sacked_yds,0,,,,,
player,201910140gnb,det,JameJe00,pass_long,0,,,,,
player,201910140gnb,det,JameJe00,pass_rating,,,,,,
player,201910140gnb,det,JameJe00,rush_att,0,,,,,
player,201910140gnb,det,JameJe00,rush_yds,0,,,,,
player,201910140gnb,det,JameJe00,rush_td,0,,,,,
player,201910140gnb,det,JameJe00,rush_long,0,,,,,
player,201910140gnb,det,JameJe00,targets,1,,,,,
player,201910140gnb,det,JameJe00,rec,1,,,,,
player,201910140gnb,det,JameJe00,rec_yds,8,,,,,
player,201910140gnb,det,JameJe00,rec_td,0,,,,,
player,201910140gnb,det,JameJe00,rec_long,8,,,,,
player,201910140gnb,det,JameJe00,fumbles,0,,,,,
player,201910140gnb,det,JameJe00,fumbles_lost,0,,,,,
player,201910140gnb,det,AmenDa00,pass_cmp,0,,,,,
player,201910140gnb,det,AmenDa00,pass_att,0,,,,,
player,201910140gnb,det,AmenDa00,pass_yds,0,,,,,
player,201910140gnb,det,AmenDa00,pass_td,0,,,,,
player,201910140gnb,det,AmenDa00,pass_int,0,,,,,
player,201910140gnb,det,AmenDa00,pass_sacked,0,,,,,
player,201910140gnb,det,AmenDa00,pass_sacked_yds,0,,,,,
player,201910140gnb,det,AmenDa00,pass_long,0,,,,,
player,201910140gnb,det,AmenDa00,pass_rating,,,,,,
player,201910140gnb,det,AmenDa00,rush_att,0,,,,,
player,201910140gnb,det,AmenDa00,rush_yds,0,,,,,
player,201910140gnb,det,AmenDa00,rush_td,0,,,,,
player,201910140gnb,det,AmenDa00,rush_long,0,,,,,
player,201910140gnb,det,AmenDa00,targets,1,,,,,
player,201910140gnb,det,AmenDa00,rec,1,,,,,
player,201910140gnb,det,AmenDa00,rec_yds,6,,,,,
player,201910140gnb,det,AmenDa00,rec_td,0,,,,,
player,201910140gnb,det,AmenDa00,rec_long,6,,,,,
player,201910140gnb,det,AmenDa00,fumbles,0,,,,,
player,201910140gnb,det,AmenDa00,fumbles_lost,0,,,,,
player,201910140gnb,det,BawdNi00,pass_cmp,0,,,,,
player,201910140gnb,det,BawdNi00,pass_att,0,,,,,
player,201910140gnb,det,BawdNi00,pass_yds,0,,,,,
player,201910140gnb,det,BawdNi00,pass_td,0,,,,,
player,201910140gnb,det,BawdNi00,pass_int,0,,,,,
player,201910140gnb,det,BawdNi00,pass_sacked,0,,,,,
player,201910140gnb,det,BawdNi00,pass_sacked_yds,0,,,,,
player,201910140gnb,det,BawdNi00,pass_long,0,,,,,
player,201910140gnb,det,BawdNi00,pass_rating,,,,,,
player,201910140gnb,det,BawdNi00,rush_att,0,,,,,
player,201910140gnb,det,BawdNi00,rush_yds,0,,,,,
player,201910140gnb,det,BawdNi00,rush_td,0,,,,,
player,201910140gnb,det,BawdNi00,rush_long,0,,,,,
player,201910140gnb,det,BawdNi00,targets,1,,,,,
player,201910140gnb,det,BawdNi00,rec,0,,,,,
player,201910140gnb,det,BawdNi00,rec_yds,0,,,,,
player,201910140gnb,det,BawdNi00,rec_td,0,,,,,
player,201910140gnb,det,BawdNi00,rec_long,0,,,,,
player,201910140gnb,det,BawdNi00,fumbles,0,,,,,
player,201910140gnb,det,BawdNi00,fumbles_lost,0,,,,,
player,201910140gnb,det,ThomLo00,pass_cmp,0,,,,,
player,201910140gnb,det,ThomLo00,pass_att,0,,,,,
player,201910140gnb,det,ThomLo00,pass_yds,0,,,,,
player,201910140gnb,det,ThomLo00,pass_td,0,,,,,
player,201910140gnb,det,ThomLo00,pass_int,0,,,,,
player,201910140gnb,det,ThomLo00,pass_sacked,0,,,,,
player,201910140gnb,det,ThomLo00,pass_sacked_yds,0,,,,,
player,201910140gnb,det,ThomLo00,pass_long,0,,,,,
player,201910140gnb,det,ThomLo00,pass_rating,,,,,,
player,201910140gnb,det,ThomLo00,rush_att,0,,,,,
player,201910140gnb,det,ThomLo00,rush_yds,0,,,,,
player,201910140gnb,det,ThomLo00,rush_td,0,,,,,
player,201910140gnb,det,ThomLo00,rush_long,0,,,,,
player,201910140gnb,det,ThomLo00,targets,1,,,,,
player,201910140gnb,det,ThomLo00,rec,0,,,,,
player,201910140gnb,det,ThomLo00,rec_yds,0,,,,,
player,201910140gnb,det,ThomLo00,rec_td,0,,,,,
player,201910140gnb,det,ThomLo00,rec_long,0,,,,,
player,201910140gnb,det,ThomLo00,fumbles,0,,,,,
player,201910140gnb,det,ThomLo00,fumbles_lost,0,,,,,
player,201910140gnb,gnb,RodgAa00,pass_cmp,24,,,,,
player,201910140gnb,gnb,RodgAa00,pass_att,39,,,,,
player,201910140gnb,gnb,RodgAa00,pass_yds,283,,,,,
player,201910140gnb,gnb,RodgAa00,pass_td,2,,,,,
player,201910140gnb,gnb,RodgAa00,pass_int,1,,,,,
player,201910140gnb,gnb,RodgAa00,pass_sacked,1,,,,,
player,201910140gnb,gnb,RodgAa00,pass_sacked_yds,6,,,,,
player,201910140gnb,gnb,RodgAa00,pass_long,46,,,,,
player,201910140gnb,gnb,RodgAa00,pass_rating,90.0,,,,,
player,201910140gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201910140gnb,gnb,RodgAa00,rush_yds,10,,,,,
player,201910140gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201910140gnb,gnb,RodgAa00,rush_long,12,,,,,
player,201910140gnb,gnb,RodgAa00,targets,0,,,,,
player,201910140gnb,gnb,RodgAa00,rec,0,,,,,
player,201910140gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201910140gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201910140gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201910140gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201910140gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_cmp,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_att,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_yds,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_td,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_int,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_sacked,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_sacked_yds,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_long,0,,,,,
player,201910140gnb,gnb,WillJa06,pass_rating,,,,,,
player,201910140gnb,gnb,WillJa06,rush_att,14,,,,,
player,201910140gnb,gnb,WillJa06,rush_yds,104,,,,,
player,201910140gnb,gnb,WillJa06,rush_td,0,,,,,
player,201910140gnb,gnb,WillJa06,rush_long,45,,,,,
player,201910140gnb,gnb,WillJa06,targets,5,,,,,
player,201910140gnb,gnb,WillJa06,rec,4,,,,,
player,201910140gnb,gnb,WillJa06,rec_yds,32,,,,,
player,201910140gnb,gnb,WillJa06,rec_td,1,,,,,
player,201910140gnb,gnb,WillJa06,rec_long,16,,,,,
player,201910140gnb,gnb,WillJa06,fumbles,0,,,,,
player,201910140gnb,gnb,WillJa06,fumbles_lost,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_cmp,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_att,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_yds,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_td,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_int,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_sacked,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_sacked_yds,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_long,0,,,,,
player,201910140gnb,gnb,JoneAa00,pass_rating,,,,,,
player,201910140gnb,gnb,JoneAa00,rush_att,11,,,,,
player,201910140gnb,gnb,JoneAa00,rush_yds,47,,,,,
player,201910140gnb,gnb,JoneAa00,rush_td,0,,,,,
player,201910140gnb,gnb,JoneAa00,rush_long,9,,,,,
player,201910140gnb,gnb,JoneAa00,targets,7,,,,,
player,201910140gnb,gnb,JoneAa00,rec,4,,,,,
player,201910140gnb,gnb,JoneAa00,rec_yds,13,,,,,
player,201910140gnb,gnb,JoneAa00,rec_td,0,,,,,
player,201910140gnb,gnb,JoneAa00,rec_long,9,,,,,
player,201910140gnb,gnb,JoneAa00,fumbles,1,,,,,
player,201910140gnb,gnb,JoneAa00,fumbles_lost,1,,,,,
player,201910140gnb,gnb,ValdMa00,pass_cmp,0,,,,,
player,201910140gnb,gnb,ValdMa00,pass_att,0,,,,,
player,201910140gnb,gnb,ValdMa00,pass_yds,0,,,,,
player,201910140gnb,gnb,ValdMa00,pass_td,0,,,,,
player,201910140gnb,gnb,ValdMa00,pass_int,0,,,,,
player,201910140gnb,gnb,ValdMa00,pass_sacked,0,,,,,
player,201910140gnb,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201910140gnb,gnb,ValdMa00,pass_long,0,,,,,
player,201910140gnb,gnb,ValdMa00,pass_rating,,,,,,
player,201910140gnb,gnb,ValdMa00,rush_att,1,,,,,
player,201910140gnb,gnb,ValdMa00,rush_yds,9,,,,,
player,201910140gnb,gnb,ValdMa00,rush_td,0,,,,,
player,201910140gnb,gnb,ValdMa00,rush_long,9,,,,,
player,201910140gnb,gnb,ValdMa00,targets,2,,,,,
player,201910140gnb,gnb,ValdMa00,rec,2,,,,,
player,201910140gnb,gnb,ValdMa00,rec_yds,48,,,,,
player,201910140gnb,gnb,ValdMa00,rec_td,0,,,,,
player,201910140gnb,gnb,ValdMa00,rec_long,46,,,,,
player,201910140gnb,gnb,ValdMa00,fumbles,0,,,,,
player,201910140gnb,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_cmp,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_att,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_yds,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_td,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_int,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_sacked,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_sacked_yds,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_long,0,,,,,
player,201910140gnb,gnb,LazaAl00,pass_rating,,,,,,
player,201910140gnb,gnb,LazaAl00,rush_att,0,,,,,
player,201910140gnb,gnb,LazaAl00,rush_yds,0,,,,,
player,201910140gnb,gnb,LazaAl00,rush_td,0,,,,,
player,201910140gnb,gnb,LazaAl00,rush_long,0,,,,,
player,201910140gnb,gnb,LazaAl00,targets,5,,,,,
player,201910140gnb,gnb,LazaAl00,rec,4,,,,,
player,201910140gnb,gnb,LazaAl00,rec_yds,65,,,,,
player,201910140gnb,gnb,LazaAl00,rec_td,1,,,,,
player,201910140gnb,gnb,LazaAl00,rec_long,35,,,,,
player,201910140gnb,gnb,LazaAl00,fumbles,0,,,,,
player,201910140gnb,gnb,LazaAl00,fumbles_lost,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_cmp,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_att,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_yds,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_td,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_int,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_sacked,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_sacked_yds,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_long,0,,,,,
player,201910140gnb,gnb,LewiMa00,pass_rating,,,,,,
player,201910140gnb,gnb,LewiMa00,rush_att,0,,,,,
player,201910140gnb,gnb,LewiMa00,rush_yds,0,,,,,
player,201910140gnb,gnb,LewiMa00,rush_td,0,,,,,
player,201910140gnb,gnb,LewiMa00,rush_long,0,,,,,
player,201910140gnb,gnb,LewiMa00,targets,2,,,,,
player,201910140gnb,gnb,LewiMa00,rec,2,,,,,
player,201910140gnb,gnb,LewiMa00,rec_yds,50,,,,,
player,201910140gnb,gnb,LewiMa00,rec_td,0,,,,,
player,201910140gnb,gnb,LewiMa00,rec_long,25,,,,,
player,201910140gnb,gnb,LewiMa00,fumbles,0,,,,,
player,201910140gnb,gnb,LewiMa00,fumbles_lost,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_cmp,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_att,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_yds,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_td,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_int,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_sacked,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_long,0,,,,,
player,201910140gnb,gnb,AlliGe01,pass_rating,,,,,,
player,201910140gnb,gnb,AlliGe01,rush_att,0,,,,,
player,201910140gnb,gnb,AlliGe01,rush_yds,0,,,,,
player,201910140gnb,gnb,AlliGe01,rush_td,0,,,,,
player,201910140gnb,gnb,AlliGe01,rush_long,0,,,,,
player,201910140gnb,gnb,AlliGe01,targets,7,,,,,
player,201910140gnb,gnb,AlliGe01,rec,3,,,,,
player,201910140gnb,gnb,AlliGe01,rec_yds,40,,,,,
player,201910140gnb,gnb,AlliGe01,rec_td,0,,,,,
player,201910140gnb,gnb,AlliGe01,rec_long,21,,,,,
player,201910140gnb,gnb,AlliGe01,fumbles,0,,,,,
player,201910140gnb,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_cmp,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_att,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_yds,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_td,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_int,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_sacked,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_long,0,,,,,
player,201910140gnb,gnb,GrahJi00,pass_rating,,,,,,
player,201910140gnb,gnb,GrahJi00,rush_att,0,,,,,
player,201910140gnb,gnb,GrahJi00,rush_yds,0,,,,,
player,201910140gnb,gnb,GrahJi00,rush_td,0,,,,,
player,201910140gnb,gnb,GrahJi00,rush_long,0,,,,,
player,201910140gnb,gnb,GrahJi00,targets,5,,,,,
player,201910140gnb,gnb,GrahJi00,rec,2,,,,,
player,201910140gnb,gnb,GrahJi00,rec_yds,17,,,,,
player,201910140gnb,gnb,GrahJi00,rec_td,0,,,,,
player,201910140gnb,gnb,GrahJi00,rec_long,9,,,,,
player,201910140gnb,gnb,GrahJi00,fumbles,0,,,,,
player,201910140gnb,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_cmp,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_att,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_yds,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_td,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_int,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_sacked,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_sacked_yds,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_long,0,,,,,
player,201910140gnb,gnb,KumeJa00,pass_rating,,,,,,
player,201910140gnb,gnb,KumeJa00,rush_att,0,,,,,
player,201910140gnb,gnb,KumeJa00,rush_yds,0,,,,,
player,201910140gnb,gnb,KumeJa00,rush_td,0,,,,,
player,201910140gnb,gnb,KumeJa00,rush_long,0,,,,,
player,201910140gnb,gnb,KumeJa00,targets,3,,,,,
player,201910140gnb,gnb,KumeJa00,rec,2,,,,,
player,201910140gnb,gnb,KumeJa00,rec_yds,17,,,,,
player,201910140gnb,gnb,KumeJa00,rec_td,0,,,,,
player,201910140gnb,gnb,KumeJa00,rec_long,10,,,,,
player,201910140gnb,gnb,KumeJa00,fumbles,0,,,,,
player,201910140gnb,gnb,KumeJa00,fumbles_lost,0,,,,,
player,201910140gnb,gnb,ShepDa00,pass_cmp,0,,,,,
