game,2019,17,20191229,201912290car,nor,"New Orleans Saints",42,car,"Carolina Panthers",10
player,201912290car,nor,BridTe00,pass_td,0,,,,,
player,201912290car,nor,BridTe00,pass_int,0,,,,,
player,201912290car,nor,BridTe00,pass_sacked,1,,,,,
player,201912290car,nor,BridTe00,pass_sacked_yds,3,,,,,
player,201912290car,nor,BridTe00,pass_long,14,,,,,
player,201912290car,nor,BridTe00,pass_rating,118.7,,,,,
player,201912290car,nor,BridTe00,rush_att,3,,,,,
player,201912290car,nor,BridTe00,rush_yds,-3,,,,,
player,201912290car,nor,BridTe00,rush_td,0,,,,,
player,201912290car,nor,BridTe00,rush_long,-1,,,,,
player,201912290car,nor,BridTe00,targets,0,,,,,
player,201912290car,nor,BridTe00,rec,0,,,,,
player,201912290car,nor,BridTe00,rec_yds,0,,,,,
player,201912290car,nor,BridTe00,rec_td,0,,,,,
player,201912290car,nor,BridTe00,rec_long,0,,,,,
player,201912290car,nor,BridTe00,fumbles,0,,,,,
player,201912290car,nor,BridTe00,fumbles_lost,0,,,,,
player,201912290car,nor,MurrLa00,pass_cmp,0,,,,,
player,201912290car,nor,MurrLa00,pass_att,0,,,,,
player,201912290car,nor,MurrLa00,pass_yds,0,,,,,
player,201912290car,nor,MurrLa00,pass_td,0,,,,,
player,201912290car,nor,MurrLa00,pass_int,0,,,,,
player,201912290car,nor,MurrLa00,pass_sacked,0,,,,,
player,201912290car,nor,MurrLa00,pass_sacked_yds,0,,,,,
player,201912290car,nor,MurrLa00,pass_long,0,,,,,
player,201912290car,nor,MurrLa00,pass_rating,,,,,,
player,201912290car,nor,MurrLa00,rush_att,17,,,,,
player,201912290car,nor,MurrLa00,rush_yds,61,,,,,
player,201912290car,nor,MurrLa00,rush_td,0,,,,,
player,201912290car,nor,MurrLa00,rush_long,13,,,,,
player,201912290car,nor,MurrLa00,targets,1,,,,,
player,201912290car,nor,MurrLa00,rec,1,,,,,
player,201912290car,nor,MurrLa00,rec_yds,14,,,,,
player,201912290car,nor,MurrLa00,rec_td,0,,,,,
player,201912290car,nor,MurrLa00,rec_long,14,,,,,
player,201912290car,nor,MurrLa00,fumbles,0,,,,,
player,201912290car,nor,MurrLa00,fumbles_lost,0,,,,,
player,201912290car,nor,KamaAl00,pass_cmp,0,,,,,
player,201912290car,nor,KamaAl00,pass_att,0,,,,,
player,201912290car,nor,KamaAl00,pass_yds,0,,,,,
player,201912290car,nor,KamaAl00,pass_td,0,,,,,
player,201912290car,nor,KamaAl00,pass_int,0,,,,,
player,201912290car,nor,KamaAl00,pass_sacked,0,,,,,
player,201912290car,nor,KamaAl00,pass_sacked_yds,0,,,,,
player,201912290car,nor,KamaAl00,pass_long,0,,,,,
player,201912290car,nor,KamaAl00,pass_rating,,,,,,
player,201912290car,nor,KamaAl00,rush_att,8,,,,,
player,201912290car,nor,KamaAl00,rush_yds,39,,,,,
player,201912290car,nor,KamaAl00,rush_td,2,,,,,
player,201912290car,nor,KamaAl00,rush_long,15,,,,,
player,201912290car,nor,KamaAl00,targets,3,,,,,
player,201912290car,nor,KamaAl00,rec,2,,,,,
player,201912290car,nor,KamaAl00,rec_yds,18,,,,,
player,201912290car,nor,KamaAl00,rec_td,0,,,,,
player,201912290car,nor,KamaAl00,rec_long,15,,,,,
player,201912290car,nor,KamaAl00,fumbles,0,,,,,
player,201912290car,nor,KamaAl00,fumbles_lost,0,,,,,
player,201912290car,nor,HarrDe07,pass_cmp,0,,,,,
player,201912290car,nor,HarrDe07,pass_att,0,,,,,
player,201912290car,nor,HarrDe07,pass_yds,0,,,,,
player,201912290car,nor,HarrDe07,pass_td,0,,,,,
player,201912290car,nor,HarrDe07,pass_int,0,,,,,
player,201912290car,nor,HarrDe07,pass_sacked,0,,,,,
player,201912290car,nor,HarrDe07,pass_sacked_yds,0,,,,,
player,201912290car,nor,HarrDe07,pass_long,0,,,,,
player,201912290car,nor,HarrDe07,pass_rating,,,,,,
player,201912290car,nor,HarrDe07,rush_att,2,,,,,
player,201912290car,nor,HarrDe07,rush_yds,13,,,,,
player,201912290car,nor,HarrDe07,rush_td,0,,,,,
player,201912290car,nor,HarrDe07,rush_long,7,,,,,
player,201912290car,nor,HarrDe07,targets,0,,,,,
player,201912290car,nor,HarrDe07,rec,0,,,,,
player,201912290car,nor,HarrDe07,rec_yds,0,,,,,
player,201912290car,nor,HarrDe07,rec_td,0,,,,,
player,201912290car,nor,HarrDe07,rec_long,0,,,,,
player,201912290car,nor,HarrDe07,fumbles,0,,,,,
player,201912290car,nor,HarrDe07,fumbles_lost,0,,,,,
player,201912290car,nor,HillTa00,pass_cmp,0,,,,,
player,201912290car,nor,HillTa00,pass_att,0,,,,,
player,201912290car,nor,HillTa00,pass_yds,0,,,,,
player,201912290car,nor,HillTa00,pass_td,0,,,,,
player,201912290car,nor,HillTa00,pass_int,0,,,,,
player,201912290car,nor,HillTa00,pass_sacked,0,,,,,
player,201912290car,nor,HillTa00,pass_sacked_yds,0,,,,,
player,201912290car,nor,HillTa00,pass_long,0,,,,,
player,201912290car,nor,HillTa00,pass_rating,,,,,,
player,201912290car,nor,HillTa00,rush_att,2,,,,,
player,201912290car,nor,HillTa00,rush_yds,4,,,,,
player,201912290car,nor,HillTa00,rush_td,0,,,,,
player,201912290car,nor,HillTa00,rush_long,2,,,,,
player,201912290car,nor,HillTa00,targets,1,,,,,
player,201912290car,nor,HillTa00,rec,1,,,,,
player,201912290car,nor,HillTa00,rec_yds,45,,,,,
player,201912290car,nor,HillTa00,rec_td,1,,,,,
player,201912290car,nor,HillTa00,rec_long,45,,,,,
player,201912290car,nor,HillTa00,fumbles,0,,,,,
player,201912290car,nor,HillTa00,fumbles_lost,0,,,,,
player,201912290car,nor,WashDw00,pass_cmp,0,,,,,
player,201912290car,nor,WashDw00,pass_att,0,,,,,
player,201912290car,nor,WashDw00,pass_yds,0,,,,,
player,201912290car,nor,WashDw00,pass_td,0,,,,,
player,201912290car,nor,WashDw00,pass_int,0,,,,,
player,201912290car,nor,WashDw00,pass_sacked,0,,,,,
player,201912290car,nor,WashDw00,pass_sacked_yds,0,,,,,
player,201912290car,nor,WashDw00,pass_long,0,,,,,
player,201912290car,nor,WashDw00,pass_rating,,,,,,
player,201912290car,nor,WashDw00,rush_att,2,,,,,
player,201912290car,nor,WashDw00,rush_yds,2,,,,,
player,201912290car,nor,WashDw00,rush_td,0,,,,,
player,201912290car,nor,WashDw00,rush_long,3,,,,,
player,201912290car,nor,WashDw00,targets,0,,,,,
player,201912290car,nor,WashDw00,rec,0,,,,,
player,201912290car,nor,WashDw00,rec_yds,0,,,,,
player,201912290car,nor,WashDw00,rec_td,0,,,,,
player,201912290car,nor,WashDw00,rec_long,0,,,,,
player,201912290car,nor,WashDw00,fumbles,0,,,,,
player,201912290car,nor,WashDw00,fumbles_lost,0,,,,,
player,201912290car,nor,SmitTr03,pass_cmp,0,,,,,
player,201912290car,nor,SmitTr03,pass_att,0,,,,,
player,201912290car,nor,SmitTr03,pass_yds,0,,,,,
player,201912290car,nor,SmitTr03,pass_td,0,,,,,
player,201912290car,nor,SmitTr03,pass_int,0,,,,,
player,201912290car,nor,SmitTr03,pass_sacked,0,,,,,
player,201912290car,nor,SmitTr03,pass_sacked_yds,0,,,,,
player,201912290car,nor,SmitTr03,pass_long,0,,,,,
player,201912290car,nor,SmitTr03,pass_rating,,,,,,
player,201912290car,nor,SmitTr03,rush_att,0,,,,,
player,201912290car,nor,SmitTr03,rush_yds,0,,,,,
player,201912290car,nor,SmitTr03,rush_td,0,,,,,
player,201912290car,nor,SmitTr03,rush_long,0,,,,,
player,201912290car,nor,SmitTr03,targets,5,,,,,
player,201912290car,nor,SmitTr03,rec,5,,,,,
player,201912290car,nor,SmitTr03,rec_yds,56,,,,,
player,201912290car,nor,SmitTr03,rec_td,1,,,,,
player,201912290car,nor,SmitTr03,rec_long,32,,,,,
player,201912290car,nor,SmitTr03,fumbles,0,,,,,
player,201912290car,nor,SmitTr03,fumbles_lost,0,,,,,
player,201912290car,nor,CookJa02,pass_cmp,0,,,,,
player,201912290car,nor,CookJa02,pass_att,0,,,,,
player,201912290car,nor,CookJa02,pass_yds,0,,,,,
player,201912290car,nor,CookJa02,pass_td,0,,,,,
player,201912290car,nor,CookJa02,pass_int,0,,,,,
player,201912290car,nor,CookJa02,pass_sacked,0,,,,,
player,201912290car,nor,CookJa02,pass_sacked_yds,0,,,,,
player,201912290car,nor,CookJa02,pass_long,0,,,,,
player,201912290car,nor,CookJa02,pass_rating,,,,,,
player,201912290car,nor,CookJa02,rush_att,0,,,,,
player,201912290car,nor,CookJa02,rush_yds,0,,,,,
player,201912290car,nor,CookJa02,rush_td,0,,,,,
player,201912290car,nor,CookJa02,rush_long,0,,,,,
player,201912290car,nor,CookJa02,targets,2,,,,,
player,201912290car,nor,CookJa02,rec,2,,,,,
player,201912290car,nor,CookJa02,rec_yds,44,,,,,
player,201912290car,nor,CookJa02,rec_td,1,,,,,
player,201912290car,nor,CookJa02,rec_long,23,,,,,
player,201912290car,nor,CookJa02,fumbles,0,,,,,
player,201912290car,nor,CookJa02,fumbles_lost,0,,,,,
player,201912290car,nor,ThomMi05,pass_cmp,0,,,,,
player,201912290car,nor,ThomMi05,pass_att,0,,,,,
player,201912290car,nor,ThomMi05,pass_yds,0,,,,,
player,201912290car,nor,ThomMi05,pass_td,0,,,,,
player,201912290car,nor,ThomMi05,pass_int,0,,,,,
player,201912290car,nor,ThomMi05,pass_sacked,0,,,,,
player,201912290car,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201912290car,nor,ThomMi05,pass_long,0,,,,,
player,201912290car,nor,ThomMi05,pass_rating,,,,,,
player,201912290car,nor,ThomMi05,rush_att,0,,,,,
player,201912290car,nor,ThomMi05,rush_yds,0,,,,,
player,201912290car,nor,ThomMi05,rush_td,0,,,,,
player,201912290car,nor,ThomMi05,rush_long,0,,,,,
player,201912290car,nor,ThomMi05,targets,9,,,,,
player,201912290car,nor,ThomMi05,rec,4,,,,,
player,201912290car,nor,ThomMi05,rec_yds,37,,,,,
player,201912290car,nor,ThomMi05,rec_td,0,,,,,
player,201912290car,nor,ThomMi05,rec_long,14,,,,,
player,201912290car,nor,ThomMi05,fumbles,0,,,,,
player,201912290car,nor,ThomMi05,fumbles_lost,0,,,,,
player,201912290car,nor,HillJo02,pass_cmp,0,,,,,
player,201912290car,nor,HillJo02,pass_att,0,,,,,
player,201912290car,nor,HillJo02,pass_yds,0,,,,,
player,201912290car,nor,HillJo02,pass_td,0,,,,,
player,201912290car,nor,HillJo02,pass_int,0,,,,,
player,201912290car,nor,HillJo02,pass_sacked,0,,,,,
player,201912290car,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201912290car,nor,HillJo02,pass_long,0,,,,,
player,201912290car,nor,HillJo02,pass_rating,,,,,,
player,201912290car,nor,HillJo02,rush_att,0,,,,,
player,201912290car,nor,HillJo02,rush_yds,0,,,,,
player,201912290car,nor,HillJo02,rush_td,0,,,,,
player,201912290car,nor,HillJo02,rush_long,0,,,,,
player,201912290car,nor,HillJo02,targets,5,,,,,
player,201912290car,nor,HillJo02,rec,3,,,,,
player,201912290car,nor,HillJo02,rec_yds,35,,,,,
player,201912290car,nor,HillJo02,rec_td,0,,,,,
player,201912290car,nor,HillJo02,rec_long,16,,,,,
player,201912290car,nor,HillJo02,fumbles,0,,,,,
player,201912290car,nor,HillJo02,fumbles_lost,0,,,,,
player,201912290car,nor,GinnTe00,pass_cmp,0,,,,,
player,201912290car,nor,GinnTe00,pass_att,0,,,,,
player,201912290car,nor,GinnTe00,pass_yds,0,,,,,
player,201912290car,nor,GinnTe00,pass_td,0,,,,,
player,201912290car,nor,GinnTe00,pass_int,0,,,,,
player,201912290car,nor,GinnTe00,pass_sacked,0,,,,,
player,201912290car,nor,GinnTe00,pass_sacked_yds,0,,,,,
player,201912290car,nor,GinnTe00,pass_long,0,,,,,
player,201912290car,nor,GinnTe00,pass_rating,,,,,,
player,201912290car,nor,GinnTe00,rush_att,0,,,,,
player,201912290car,nor,GinnTe00,rush_yds,0,,,,,
player,201912290car,nor,GinnTe00,rush_td,0,,,,,
player,201912290car,nor,GinnTe00,rush_long,0,,,,,
player,201912290car,nor,GinnTe00,targets,2,,,,,
player,201912290car,nor,GinnTe00,rec,1,,,,,
player,201912290car,nor,GinnTe00,rec_yds,10,,,,,
player,201912290car,nor,GinnTe00,rec_td,0,,,,,
player,201912290car,nor,GinnTe00,rec_long,10,,,,,
player,201912290car,nor,GinnTe00,fumbles,0,,,,,
player,201912290car,nor,GinnTe00,fumbles_lost,0,,,,,
player,201912290car,nor,OrtiRi00,pass_cmp,0,,,,,
player,201912290car,nor,OrtiRi00,pass_att,0,,,,,
player,201912290car,nor,OrtiRi00,pass_yds,0,,,,,
player,201912290car,nor,OrtiRi00,pass_td,0,,,,,
player,201912290car,nor,OrtiRi00,pass_int,0,,,,,
player,201912290car,nor,OrtiRi00,pass_sacked,0,,,,,
player,201912290car,nor,OrtiRi00,pass_sacked_yds,0,,,,,
player,201912290car,nor,OrtiRi00,pass_long,0,,,,,
player,201912290car,nor,OrtiRi00,pass_rating,,,,,,
player,201912290car,nor,OrtiRi00,rush_att,0,,,,,
player,201912290car,nor,OrtiRi00,rush_yds,0,,,,,
player,201912290car,nor,OrtiRi00,rush_td,0,,,,,
player,201912290car,nor,OrtiRi00,rush_long,0,,,,,
player,201912290car,nor,OrtiRi00,targets,1,,,,,
player,201912290car,nor,OrtiRi00,rec,1,,,,,
player,201912290car,nor,OrtiRi00,rec_yds,8,,,,,
player,201912290car,nor,OrtiRi00,rec_td,0,,,,,
player,201912290car,nor,OrtiRi00,rec_long,8,,,,,
player,201912290car,nor,OrtiRi00,fumbles,0,,,,,
player,201912290car,nor,OrtiRi00,fumbles_lost,0,,,,,
player,201912290car,car,AlleKy00,pass_cmp,25,,,,,
player,201912290car,car,AlleKy00,pass_att,41,,,,,
player,201912290car,car,AlleKy00,pass_yds,295,,,,,
player,201912290car,car,AlleKy00,pass_td,0,,,,,
player,201912290car,car,AlleKy00,pass_int,1,,,,,
player,201912290car,car,AlleKy00,pass_sacked,1,,,,,
player,201912290car,car,AlleKy00,pass_sacked_yds,4,,,,,
player,201912290car,car,AlleKy00,pass_long,40,,,,,
player,201912290car,car,AlleKy00,pass_rating,72.7,,,,,
player,201912290car,car,AlleKy00,rush_att,2,,,,,
player,201912290car,car,AlleKy00,rush_yds,5,,,,,
player,201912290car,car,AlleKy00,rush_td,0,,,,,
player,201912290car,car,AlleKy00,rush_long,4,,,,,
player,201912290car,car,AlleKy00,targets,0,,,,,
player,201912290car,car,AlleKy00,rec,0,,,,,
player,201912290car,car,AlleKy00,rec_yds,0,,,,,
player,201912290car,car,AlleKy00,rec_td,0,,,,,
player,201912290car,car,AlleKy00,rec_long,0,,,,,
player,201912290car,car,AlleKy00,fumbles,0,,,,,
player,201912290car,car,AlleKy00,fumbles_lost,0,,,,,
player,201912290car,car,GrieWi00,pass_cmp,1,,,,,
player,201912290car,car,GrieWi00,pass_att,8,,,,,
player,201912290car,car,GrieWi00,pass_yds,4,,,,,
player,201912290car,car,GrieWi00,pass_td,0,,,,,
player,201912290car,car,GrieWi00,pass_int,1,,,,,
player,201912290car,car,GrieWi00,pass_sacked,1,,,,,
player,201912290car,car,GrieWi00,pass_sacked_yds,7,,,,,
player,201912290car,car,GrieWi00,pass_long,4,,,,,
player,201912290car,car,GrieWi00,pass_rating,0.0,,,,,
player,201912290car,car,GrieWi00,rush_att,3,,,,,
player,201912290car,car,GrieWi00,rush_yds,5,,,,,
player,201912290car,car,GrieWi00,rush_td,0,,,,,
player,201912290car,car,GrieWi00,rush_long,3,,,,,
player,201912290car,car,GrieWi00,targets,0,,,,,
player,201912290car,car,GrieWi00,rec,0,,,,,
player,201912290car,car,GrieWi00,rec_yds,0,,,,,
player,201912290car,car,GrieWi00,rec_td,0,,,,,
player,201912290car,car,GrieWi00,rec_long,0,,,,,
player,201912290car,car,GrieWi00,fumbles,1,,,,,
player,201912290car,car,GrieWi00,fumbles_lost,1,,,,,
player,201912290car,car,McCaCh01,pass_cmp,0,,,,,
player,201912290car,car,McCaCh01,pass_att,0,,,,,
player,201912290car,car,McCaCh01,pass_yds,0,,,,,
player,201912290car,car,McCaCh01,pass_td,0,,,,,
player,201912290car,car,McCaCh01,pass_int,0,,,,,
player,201912290car,car,McCaCh01,pass_sacked,0,,,,,
player,201912290car,car,McCaCh01,pass_sacked_yds,0,,,,,
player,201912290car,car,McCaCh01,pass_long,0,,,,,
player,201912290car,car,McCaCh01,pass_rating,,,,,,
player,201912290car,car,McCaCh01,rush_att,9,,,,,
player,201912290car,car,McCaCh01,rush_yds,26,,,,,
player,201912290car,car,McCaCh01,rush_td,1,,,,,
player,201912290car,car,McCaCh01,rush_long,10,,,,,
player,201912290car,car,McCaCh01,targets,10,,,,,
player,201912290car,car,McCaCh01,rec,7,,,,,
player,201912290car,car,McCaCh01,rec_yds,72,,,,,
player,201912290car,car,McCaCh01,rec_td,0,,,,,
player,201912290car,car,McCaCh01,rec_long,28,,,,,
player,201912290car,car,McCaCh01,fumbles,0,,,,,
player,201912290car,car,McCaCh01,fumbles_lost,0,,,,,
player,201912290car,car,BonnRe00,pass_cmp,0,,,,,
player,201912290car,car,BonnRe00,pass_att,0,,,,,
player,201912290car,car,BonnRe00,pass_yds,0,,,,,
player,201912290car,car,BonnRe00,pass_td,0,,,,,
player,201912290car,car,BonnRe00,pass_int,0,,,,,
player,201912290car,car,BonnRe00,pass_sacked,0,,,,,
player,201912290car,car,BonnRe00,pass_sacked_yds,0,,,,,
player,201912290car,car,BonnRe00,pass_long,0,,,,,
player,201912290car,car,BonnRe00,pass_rating,,,,,,
player,201912290car,car,BonnRe00,rush_att,2,,,,,
player,201912290car,car,BonnRe00,rush_yds,3,,,,,
player,201912290car,car,BonnRe00,rush_td,0,,,,,
player,201912290car,car,BonnRe00,rush_long,2,,,,,
player,201912290car,car,BonnRe00,targets,2,,,,,
player,201912290car,car,BonnRe00,rec,2,,,,,
player,201912290car,car,BonnRe00,rec_yds,39,,,,,
player,201912290car,car,BonnRe00,rec_td,0,,,,,
player,201912290car,car,BonnRe00,rec_long,32,,,,,
player,201912290car,car,BonnRe00,fumbles,0,,,,,
player,201912290car,car,BonnRe00,fumbles_lost,0,,,,,
player,201912290car,car,DaviMi01,pass_cmp,0,,,,,
player,201912290car,car,DaviMi01,pass_att,0,,,,,
player,201912290car,car,DaviMi01,pass_yds,0,,,,,
player,201912290car,car,DaviMi01,pass_td,0,,,,,
player,201912290car,car,DaviMi01,pass_int,0,,,,,
player,201912290car,car,DaviMi01,pass_sacked,0,,,,,
player,201912290car,car,DaviMi01,pass_sacked_yds,0,,,,,
player,201912290car,car,DaviMi01,pass_long,0,,,,,
player,201912290car,car,DaviMi01,pass_rating,,,,,,
player,201912290car,car,DaviMi01,rush_att,2,,,,,
player,201912290car,car,DaviMi01,rush_yds,2,,,,,
player,201912290car,car,DaviMi01,rush_td,0,,,,,
player,201912290car,car,DaviMi01,rush_long,2,,,,,
player,201912290car,car,DaviMi01,targets,0,,,,,
player,201912290car,car,DaviMi01,rec,0,,,,,
player,201912290car,car,DaviMi01,rec_yds,0,,,,,
player,201912290car,car,DaviMi01,rec_td,0,,,,,
player,201912290car,car,DaviMi01,rec_long,0,,,,,
player,201912290car,car,DaviMi01,fumbles,0,,,,,
player,201912290car,car,DaviMi01,fumbles_lost,0,,,,,
player,201912290car,car,ZylsBr00,pass_cmp,0,,,,,
player,201912290car,car,ZylsBr00,pass_att,0,,,,,
player,201912290car,car,ZylsBr00,pass_yds,0,,,,,
player,201912290car,car,ZylsBr00,pass_td,0,,,,,
player,201912290car,car,ZylsBr00,pass_int,0,,,,,
player,201912290car,car,ZylsBr00,pass_sacked,0,,,,,
player,201912290car,car,ZylsBr00,pass_sacked_yds,0,,,,,
player,201912290car,car,ZylsBr00,pass_long,0,,,,,
player,201912290car,car,ZylsBr00,pass_rating,,,,,,
player,201912290car,car,ZylsBr00,rush_att,0,,,,,
player,201912290car,car,ZylsBr00,rush_yds,0,,,,,
player,201912290car,car,ZylsBr00,rush_td,0,,,,,
player,201912290car,car,ZylsBr00,rush_long,0,,,,,
player,201912290car,car,ZylsBr00,targets,8,,,,,
player,201912290car,car,ZylsBr00,rec,6,,,,,
player,201912290car,car,ZylsBr00,rec_yds,96,,,,,
player,201912290car,car,ZylsBr00,rec_td,0,,,,,
player,201912290car,car,ZylsBr00,rec_long,40,,,,,
player,201912290car,car,ZylsBr00,fumbles,0,,,,,
player,201912290car,car,ZylsBr00,fumbles_lost,0,,,,,
player,201912290car,car,WhitDe01,pass_cmp,0,,,,,
player,201912290car,car,WhitDe01,pass_att,0,,,,,
player,201912290car,car,WhitDe01,pass_yds,0,,,,,
player,201912290car,car,WhitDe01,pass_td,0,,,,,
player,201912290car,car,WhitDe01,pass_int,0,,,,,
player,201912290car,car,WhitDe01,pass_sacked,0,,,,,
player,201912290car,car,WhitDe01,pass_sacked_yds,0,,,,,
player,201912290car,car,WhitDe01,pass_long,0,,,,,
player,201912290car,car,WhitDe01,pass_rating,,,,,,
player,201912290car,car,WhitDe01,rush_att,0,,,,,
player,201912290car,car,WhitDe01,rush_yds,0,,,,,
player,201912290car,car,WhitDe01,rush_td,0,,,,,
player,201912290car,car,WhitDe01,rush_long,0,,,,,
player,201912290car,car,WhitDe01,targets,5,,,,,
player,201912290car,car,WhitDe01,rec,2,,,,,
player,201912290car,car,WhitDe01,rec_yds,31,,,,,
player,201912290car,car,WhitDe01,rec_td,0,,,,,
player,201912290car,car,WhitDe01,rec_long,18,,,,,
player,201912290car,car,WhitDe01,fumbles,0,,,,,
player,201912290car,car,WhitDe01,fumbles_lost,0,,,,,
player,201912290car,car,HogaCh00,pass_cmp,0,,,,,
player,201912290car,car,HogaCh00,pass_att,0,,,,,
player,201912290car,car,HogaCh00,pass_yds,0,,,,,
player,201912290car,car,HogaCh00,pass_td,0,,,,,
player,201912290car,car,HogaCh00,pass_int,0,,,,,
player,201912290car,car,HogaCh00,pass_sacked,0,,,,,
player,201912290car,car,HogaCh00,pass_sacked_yds,0,,,,,
player,201912290car,car,HogaCh00,pass_long,0,,,,,
player,201912290car,car,HogaCh00,pass_rating,,,,,,
player,201912290car,car,HogaCh00,rush_att,0,,,,,
player,201912290car,car,HogaCh00,rush_yds,0,,,,,
player,201912290car,car,HogaCh00,rush_td,0,,,,,
player,201912290car,car,HogaCh00,rush_long,0,,,,,
player,201912290car,car,HogaCh00,targets,4,,,,,
player,201912290car,car,HogaCh00,rec,2,,,,,
player,201912290car,car,HogaCh00,rec_yds,14,,,,,
player,201912290car,car,HogaCh00,rec_td,0,,,,,
player,201912290car,car,HogaCh00,rec_long,9,,,,,
player,201912290car,car,HogaCh00,fumbles,0,,,,,
player,201912290car,car,HogaCh00,fumbles_lost,0,,,,,
player,201912290car,car,SamuCu00,pass_cmp,0,,,,,
player,201912290car,car,SamuCu00,pass_att,0,,,,,
player,201912290car,car,SamuCu00,pass_yds,0,,,,,
player,201912290car,car,SamuCu00,pass_td,0,,,,,
player,201912290car,car,SamuCu00,pass_int,0,,,,,
player,201912290car,car,SamuCu00,pass_sacked,0,,,,,
player,201912290car,car,SamuCu00,pass_sacked_yds,0,,,,,
player,201912290car,car,SamuCu00,pass_long,0,,,,,
player,201912290car,car,SamuCu00,pass_rating,,,,,,
player,201912290car,car,SamuCu00,rush_att,0,,,,,
player,201912290car,car,SamuCu00,rush_yds,0,,,,,
player,201912290car,car,SamuCu00,rush_td,0,,,,,
player,201912290car,car,SamuCu00,rush_long,0,,,,,
player,201912290car,car,SamuCu00,targets,4,,,,,
player,201912290car,car,SamuCu00,rec,2,,,,,
player,201912290car,car,SamuCu00,rec_yds,13,,,,,
player,201912290car,car,SamuCu00,rec_td,0,,,,,
player,201912290car,car,SamuCu00,rec_long,11,,,,,
player,201912290car,car,SamuCu00,fumbles,0,,,,,
player,201912290car,car,SamuCu00,fumbles_lost,0,,,,,
player,201912290car,car,OlseGr00,pass_cmp,0,,,,,
player,201912290car,car,OlseGr00,pass_att,0,,,,,
player,201912290car,car,OlseGr00,pass_yds,0,,,,,
player,201912290car,car,OlseGr00,pass_td,0,,,,,
player,201912290car,car,OlseGr00,pass_int,0,,,,,
player,201912290car,car,OlseGr00,pass_sacked,0,,,,,
player,201912290car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201912290car,car,OlseGr00,pass_long,0,,,,,
player,201912290car,car,OlseGr00,pass_rating,,,,,,
player,201912290car,car,OlseGr00,rush_att,0,,,,,
player,201912290car,car,OlseGr00,rush_yds,0,,,,,
player,201912290car,car,OlseGr00,rush_td,0,,,,,
player,201912290car,car,OlseGr00,rush_long,0,,,,,
player,201912290car,car,OlseGr00,targets,6,,,,,
player,201912290car,car,OlseGr00,rec,2,,,,,
