game,2019,8,20191027,201910270clt,den,"Denver Broncos",13,clt,"Indianapolis Colts",15
player,201910270clt,den,FlacJo00,pass_rating,76.8,,,,,
player,201910270clt,den,FlacJo00,rush_att,1,,,,,
player,201910270clt,den,FlacJo00,rush_yds,9,,,,,
player,201910270clt,den,FlacJo00,rush_td,0,,,,,
player,201910270clt,den,FlacJo00,rush_long,9,,,,,
player,201910270clt,den,FlacJo00,targets,0,,,,,
player,201910270clt,den,FlacJo00,rec,0,,,,,
player,201910270clt,den,FlacJo00,rec_yds,0,,,,,
player,201910270clt,den,FlacJo00,rec_td,0,,,,,
player,201910270clt,den,FlacJo00,rec_long,0,,,,,
player,201910270clt,den,FlacJo00,fumbles,1,,,,,
player,201910270clt,den,FlacJo00,fumbles_lost,0,,,,,
player,201910270clt,den,LindPh00,pass_cmp,0,,,,,
player,201910270clt,den,LindPh00,pass_att,0,,,,,
player,201910270clt,den,LindPh00,pass_yds,0,,,,,
player,201910270clt,den,LindPh00,pass_td,0,,,,,
player,201910270clt,den,LindPh00,pass_int,0,,,,,
player,201910270clt,den,LindPh00,pass_sacked,0,,,,,
player,201910270clt,den,LindPh00,pass_sacked_yds,0,,,,,
player,201910270clt,den,LindPh00,pass_long,0,,,,,
player,201910270clt,den,LindPh00,pass_rating,,,,,,
player,201910270clt,den,LindPh00,rush_att,14,,,,,
player,201910270clt,den,LindPh00,rush_yds,59,,,,,
player,201910270clt,den,LindPh00,rush_td,0,,,,,
player,201910270clt,den,LindPh00,rush_long,11,,,,,
player,201910270clt,den,LindPh00,targets,5,,,,,
player,201910270clt,den,LindPh00,rec,5,,,,,
player,201910270clt,den,LindPh00,rec_yds,17,,,,,
player,201910270clt,den,LindPh00,rec_td,0,,,,,
player,201910270clt,den,LindPh00,rec_long,7,,,,,
player,201910270clt,den,LindPh00,fumbles,0,,,,,
player,201910270clt,den,LindPh00,fumbles_lost,0,,,,,
player,201910270clt,den,FreeRo00,pass_cmp,0,,,,,
player,201910270clt,den,FreeRo00,pass_att,0,,,,,
player,201910270clt,den,FreeRo00,pass_yds,0,,,,,
player,201910270clt,den,FreeRo00,pass_td,0,,,,,
player,201910270clt,den,FreeRo00,pass_int,0,,,,,
player,201910270clt,den,FreeRo00,pass_sacked,0,,,,,
player,201910270clt,den,FreeRo00,pass_sacked_yds,0,,,,,
player,201910270clt,den,FreeRo00,pass_long,0,,,,,
player,201910270clt,den,FreeRo00,pass_rating,,,,,,
player,201910270clt,den,FreeRo00,rush_att,12,,,,,
player,201910270clt,den,FreeRo00,rush_yds,40,,,,,
player,201910270clt,den,FreeRo00,rush_td,1,,,,,
player,201910270clt,den,FreeRo00,rush_long,10,,,,,
player,201910270clt,den,FreeRo00,targets,2,,,,,
player,201910270clt,den,FreeRo00,rec,1,,,,,
player,201910270clt,den,FreeRo00,rec_yds,5,,,,,
player,201910270clt,den,FreeRo00,rec_td,0,,,,,
player,201910270clt,den,FreeRo00,rec_long,5,,,,,
player,201910270clt,den,FreeRo00,fumbles,0,,,,,
player,201910270clt,den,FreeRo00,fumbles_lost,0,,,,,
player,201910270clt,den,SpenDi00,pass_cmp,0,,,,,
player,201910270clt,den,SpenDi00,pass_att,0,,,,,
player,201910270clt,den,SpenDi00,pass_yds,0,,,,,
player,201910270clt,den,SpenDi00,pass_td,0,,,,,
player,201910270clt,den,SpenDi00,pass_int,0,,,,,
player,201910270clt,den,SpenDi00,pass_sacked,0,,,,,
player,201910270clt,den,SpenDi00,pass_sacked_yds,0,,,,,
player,201910270clt,den,SpenDi00,pass_long,0,,,,,
player,201910270clt,den,SpenDi00,pass_rating,,,,,,
player,201910270clt,den,SpenDi00,rush_att,1,,,,,
player,201910270clt,den,SpenDi00,rush_yds,5,,,,,
player,201910270clt,den,SpenDi00,rush_td,0,,,,,
player,201910270clt,den,SpenDi00,rush_long,5,,,,,
player,201910270clt,den,SpenDi00,targets,2,,,,,
player,201910270clt,den,SpenDi00,rec,2,,,,,
player,201910270clt,den,SpenDi00,rec_yds,18,,,,,
player,201910270clt,den,SpenDi00,rec_td,0,,,,,
player,201910270clt,den,SpenDi00,rec_long,20,,,,,
player,201910270clt,den,SpenDi00,fumbles,0,,,,,
player,201910270clt,den,SpenDi00,fumbles_lost,0,,,,,
player,201910270clt,den,SuttCo00,pass_cmp,0,,,,,
player,201910270clt,den,SuttCo00,pass_att,0,,,,,
player,201910270clt,den,SuttCo00,pass_yds,0,,,,,
player,201910270clt,den,SuttCo00,pass_td,0,,,,,
player,201910270clt,den,SuttCo00,pass_int,0,,,,,
player,201910270clt,den,SuttCo00,pass_sacked,0,,,,,
player,201910270clt,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201910270clt,den,SuttCo00,pass_long,0,,,,,
player,201910270clt,den,SuttCo00,pass_rating,,,,,,
player,201910270clt,den,SuttCo00,rush_att,0,,,,,
player,201910270clt,den,SuttCo00,rush_yds,0,,,,,
player,201910270clt,den,SuttCo00,rush_td,0,,,,,
player,201910270clt,den,SuttCo00,rush_long,0,,,,,
player,201910270clt,den,SuttCo00,targets,6,,,,,
player,201910270clt,den,SuttCo00,rec,3,,,,,
player,201910270clt,den,SuttCo00,rec_yds,72,,,,,
player,201910270clt,den,SuttCo00,rec_td,0,,,,,
player,201910270clt,den,SuttCo00,rec_long,33,,,,,
player,201910270clt,den,SuttCo00,fumbles,0,,,,,
player,201910270clt,den,SuttCo00,fumbles_lost,0,,,,,
player,201910270clt,den,FantNo00,pass_cmp,0,,,,,
player,201910270clt,den,FantNo00,pass_att,0,,,,,
player,201910270clt,den,FantNo00,pass_yds,0,,,,,
player,201910270clt,den,FantNo00,pass_td,0,,,,,
player,201910270clt,den,FantNo00,pass_int,0,,,,,
player,201910270clt,den,FantNo00,pass_sacked,0,,,,,
player,201910270clt,den,FantNo00,pass_sacked_yds,0,,,,,
player,201910270clt,den,FantNo00,pass_long,0,,,,,
player,201910270clt,den,FantNo00,pass_rating,,,,,,
player,201910270clt,den,FantNo00,rush_att,0,,,,,
player,201910270clt,den,FantNo00,rush_yds,0,,,,,
player,201910270clt,den,FantNo00,rush_td,0,,,,,
player,201910270clt,den,FantNo00,rush_long,0,,,,,
player,201910270clt,den,FantNo00,targets,8,,,,,
player,201910270clt,den,FantNo00,rec,5,,,,,
player,201910270clt,den,FantNo00,rec_yds,26,,,,,
player,201910270clt,den,FantNo00,rec_td,0,,,,,
player,201910270clt,den,FantNo00,rec_long,17,,,,,
player,201910270clt,den,FantNo00,fumbles,0,,,,,
player,201910270clt,den,FantNo00,fumbles_lost,0,,,,,
player,201910270clt,den,BrowFr01,pass_cmp,0,,,,,
player,201910270clt,den,BrowFr01,pass_att,0,,,,,
player,201910270clt,den,BrowFr01,pass_yds,0,,,,,
player,201910270clt,den,BrowFr01,pass_td,0,,,,,
player,201910270clt,den,BrowFr01,pass_int,0,,,,,
player,201910270clt,den,BrowFr01,pass_sacked,0,,,,,
player,201910270clt,den,BrowFr01,pass_sacked_yds,0,,,,,
player,201910270clt,den,BrowFr01,pass_long,0,,,,,
player,201910270clt,den,BrowFr01,pass_rating,,,,,,
player,201910270clt,den,BrowFr01,rush_att,0,,,,,
player,201910270clt,den,BrowFr01,rush_yds,0,,,,,
player,201910270clt,den,BrowFr01,rush_td,0,,,,,
player,201910270clt,den,BrowFr01,rush_long,0,,,,,
player,201910270clt,den,BrowFr01,targets,2,,,,,
player,201910270clt,den,BrowFr01,rec,1,,,,,
player,201910270clt,den,BrowFr01,rec_yds,16,,,,,
player,201910270clt,den,BrowFr01,rec_td,0,,,,,
player,201910270clt,den,BrowFr01,rec_long,16,,,,,
player,201910270clt,den,BrowFr01,fumbles,0,,,,,
player,201910270clt,den,BrowFr01,fumbles_lost,0,,,,,
player,201910270clt,den,HeueJe00,pass_cmp,0,,,,,
player,201910270clt,den,HeueJe00,pass_att,0,,,,,
player,201910270clt,den,HeueJe00,pass_yds,0,,,,,
player,201910270clt,den,HeueJe00,pass_td,0,,,,,
player,201910270clt,den,HeueJe00,pass_int,0,,,,,
player,201910270clt,den,HeueJe00,pass_sacked,0,,,,,
player,201910270clt,den,HeueJe00,pass_sacked_yds,0,,,,,
player,201910270clt,den,HeueJe00,pass_long,0,,,,,
player,201910270clt,den,HeueJe00,pass_rating,,,,,,
player,201910270clt,den,HeueJe00,rush_att,0,,,,,
player,201910270clt,den,HeueJe00,rush_yds,0,,,,,
player,201910270clt,den,HeueJe00,rush_td,0,,,,,
player,201910270clt,den,HeueJe00,rush_long,0,,,,,
player,201910270clt,den,HeueJe00,targets,1,,,,,
player,201910270clt,den,HeueJe00,rec,1,,,,,
player,201910270clt,den,HeueJe00,rec_yds,11,,,,,
player,201910270clt,den,HeueJe00,rec_td,0,,,,,
player,201910270clt,den,HeueJe00,rec_long,11,,,,,
player,201910270clt,den,HeueJe00,fumbles,0,,,,,
player,201910270clt,den,HeueJe00,fumbles_lost,0,,,,,
player,201910270clt,den,JanoAn00,pass_cmp,0,,,,,
player,201910270clt,den,JanoAn00,pass_att,0,,,,,
player,201910270clt,den,JanoAn00,pass_yds,0,,,,,
player,201910270clt,den,JanoAn00,pass_td,0,,,,,
player,201910270clt,den,JanoAn00,pass_int,0,,,,,
player,201910270clt,den,JanoAn00,pass_sacked,0,,,,,
player,201910270clt,den,JanoAn00,pass_sacked_yds,0,,,,,
player,201910270clt,den,JanoAn00,pass_long,0,,,,,
player,201910270clt,den,JanoAn00,pass_rating,,,,,,
player,201910270clt,den,JanoAn00,rush_att,0,,,,,
player,201910270clt,den,JanoAn00,rush_yds,0,,,,,
player,201910270clt,den,JanoAn00,rush_td,0,,,,,
player,201910270clt,den,JanoAn00,rush_long,0,,,,,
player,201910270clt,den,JanoAn00,targets,2,,,,,
player,201910270clt,den,JanoAn00,rec,2,,,,,
player,201910270clt,den,JanoAn00,rec_yds,9,,,,,
player,201910270clt,den,JanoAn00,rec_td,0,,,,,
player,201910270clt,den,JanoAn00,rec_long,7,,,,,
player,201910270clt,den,JanoAn00,fumbles,0,,,,,
player,201910270clt,den,JanoAn00,fumbles_lost,0,,,,,
player,201910270clt,den,HamiDa01,pass_cmp,0,,,,,
player,201910270clt,den,HamiDa01,pass_att,0,,,,,
player,201910270clt,den,HamiDa01,pass_yds,0,,,,,
player,201910270clt,den,HamiDa01,pass_td,0,,,,,
player,201910270clt,den,HamiDa01,pass_int,0,,,,,
player,201910270clt,den,HamiDa01,pass_sacked,0,,,,,
player,201910270clt,den,HamiDa01,pass_sacked_yds,0,,,,,
player,201910270clt,den,HamiDa01,pass_long,0,,,,,
player,201910270clt,den,HamiDa01,pass_rating,,,,,,
player,201910270clt,den,HamiDa01,rush_att,0,,,,,
player,201910270clt,den,HamiDa01,rush_yds,0,,,,,
player,201910270clt,den,HamiDa01,rush_td,0,,,,,
player,201910270clt,den,HamiDa01,rush_long,0,,,,,
player,201910270clt,den,HamiDa01,targets,1,,,,,
player,201910270clt,den,HamiDa01,rec,0,,,,,
player,201910270clt,den,HamiDa01,rec_yds,0,,,,,
player,201910270clt,den,HamiDa01,rec_td,0,,,,,
player,201910270clt,den,HamiDa01,rec_long,0,,,,,
player,201910270clt,den,HamiDa01,fumbles,0,,,,,
player,201910270clt,den,HamiDa01,fumbles_lost,0,,,,,
player,201910270clt,clt,BrisJa00,pass_cmp,15,,,,,
player,201910270clt,clt,BrisJa00,pass_att,25,,,,,
player,201910270clt,clt,BrisJa00,pass_yds,202,,,,,
player,201910270clt,clt,BrisJa00,pass_td,0,,,,,
player,201910270clt,clt,BrisJa00,pass_int,0,,,,,
player,201910270clt,clt,BrisJa00,pass_sacked,4,,,,,
player,201910270clt,clt,BrisJa00,pass_sacked_yds,11,,,,,
player,201910270clt,clt,BrisJa00,pass_long,35,,,,,
player,201910270clt,clt,BrisJa00,pass_rating,85.7,,,,,
player,201910270clt,clt,BrisJa00,rush_att,6,,,,,
player,201910270clt,clt,BrisJa00,rush_yds,34,,,,,
player,201910270clt,clt,BrisJa00,rush_td,0,,,,,
player,201910270clt,clt,BrisJa00,rush_long,8,,,,,
player,201910270clt,clt,BrisJa00,targets,0,,,,,
player,201910270clt,clt,BrisJa00,rec,0,,,,,
player,201910270clt,clt,BrisJa00,rec_yds,0,,,,,
player,201910270clt,clt,BrisJa00,rec_td,0,,,,,
player,201910270clt,clt,BrisJa00,rec_long,0,,,,,
player,201910270clt,clt,BrisJa00,fumbles,1,,,,,
player,201910270clt,clt,BrisJa00,fumbles_lost,1,,,,,
player,201910270clt,clt,MackMa00,pass_cmp,0,,,,,
player,201910270clt,clt,MackMa00,pass_att,0,,,,,
player,201910270clt,clt,MackMa00,pass_yds,0,,,,,
player,201910270clt,clt,MackMa00,pass_td,0,,,,,
player,201910270clt,clt,MackMa00,pass_int,0,,,,,
player,201910270clt,clt,MackMa00,pass_sacked,0,,,,,
player,201910270clt,clt,MackMa00,pass_sacked_yds,0,,,,,
player,201910270clt,clt,MackMa00,pass_long,0,,,,,
player,201910270clt,clt,MackMa00,pass_rating,,,,,,
player,201910270clt,clt,MackMa00,rush_att,19,,,,,
player,201910270clt,clt,MackMa00,rush_yds,76,,,,,
player,201910270clt,clt,MackMa00,rush_td,1,,,,,
player,201910270clt,clt,MackMa00,rush_long,16,,,,,
player,201910270clt,clt,MackMa00,targets,1,,,,,
player,201910270clt,clt,MackMa00,rec,1,,,,,
player,201910270clt,clt,MackMa00,rec_yds,14,,,,,
player,201910270clt,clt,MackMa00,rec_td,0,,,,,
player,201910270clt,clt,MackMa00,rec_long,14,,,,,
player,201910270clt,clt,MackMa00,fumbles,0,,,,,
player,201910270clt,clt,MackMa00,fumbles_lost,0,,,,,
player,201910270clt,clt,HineNy00,pass_cmp,0,,,,,
player,201910270clt,clt,HineNy00,pass_att,0,,,,,
player,201910270clt,clt,HineNy00,pass_yds,0,,,,,
player,201910270clt,clt,HineNy00,pass_td,0,,,,,
player,201910270clt,clt,HineNy00,pass_int,0,,,,,
player,201910270clt,clt,HineNy00,pass_sacked,0,,,,,
player,201910270clt,clt,HineNy00,pass_sacked_yds,0,,,,,
player,201910270clt,clt,HineNy00,pass_long,0,,,,,
player,201910270clt,clt,HineNy00,pass_rating,,,,,,
player,201910270clt,clt,HineNy00,rush_att,4,,,,,
player,201910270clt,clt,HineNy00,rush_yds,12,,,,,
player,201910270clt,clt,HineNy00,rush_td,0,,,,,
player,201910270clt,clt,HineNy00,rush_long,11,,,,,
player,201910270clt,clt,HineNy00,targets,3,,,,,
player,201910270clt,clt,HineNy00,rec,3,,,,,
player,201910270clt,clt,HineNy00,rec_yds,34,,,,,
player,201910270clt,clt,HineNy00,rec_td,0,,,,,
player,201910270clt,clt,HineNy00,rec_long,20,,,,,
player,201910270clt,clt,HineNy00,fumbles,0,,,,,
player,201910270clt,clt,HineNy00,fumbles_lost,0,,,,,
player,201910270clt,clt,WilkJo01,pass_cmp,0,,,,,
player,201910270clt,clt,WilkJo01,pass_att,0,,,,,
player,201910270clt,clt,WilkJo01,pass_yds,0,,,,,
player,201910270clt,clt,WilkJo01,pass_td,0,,,,,
player,201910270clt,clt,WilkJo01,pass_int,0,,,,,
player,201910270clt,clt,WilkJo01,pass_sacked,0,,,,,
player,201910270clt,clt,WilkJo01,pass_sacked_yds,0,,,,,
player,201910270clt,clt,WilkJo01,pass_long,0,,,,,
player,201910270clt,clt,WilkJo01,pass_rating,,,,,,
player,201910270clt,clt,WilkJo01,rush_att,2,,,,,
player,201910270clt,clt,WilkJo01,rush_yds,5,,,,,
player,201910270clt,clt,WilkJo01,rush_td,0,,,,,
player,201910270clt,clt,WilkJo01,rush_long,4,,,,,
player,201910270clt,clt,WilkJo01,targets,0,,,,,
player,201910270clt,clt,WilkJo01,rec,0,,,,,
player,201910270clt,clt,WilkJo01,rec_yds,0,,,,,
player,201910270clt,clt,WilkJo01,rec_td,0,,,,,
player,201910270clt,clt,WilkJo01,rec_long,0,,,,,
player,201910270clt,clt,WilkJo01,fumbles,0,,,,,
player,201910270clt,clt,WilkJo01,fumbles_lost,0,,,,,
player,201910270clt,clt,DoylJa00,pass_cmp,0,,,,,
player,201910270clt,clt,DoylJa00,pass_att,0,,,,,
player,201910270clt,clt,DoylJa00,pass_yds,0,,,,,
player,201910270clt,clt,DoylJa00,pass_td,0,,,,,
player,201910270clt,clt,DoylJa00,pass_int,0,,,,,
player,201910270clt,clt,DoylJa00,pass_sacked,0,,,,,
player,201910270clt,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201910270clt,clt,DoylJa00,pass_long,0,,,,,
player,201910270clt,clt,DoylJa00,pass_rating,,,,,,
player,201910270clt,clt,DoylJa00,rush_att,0,,,,,
player,201910270clt,clt,DoylJa00,rush_yds,0,,,,,
player,201910270clt,clt,DoylJa00,rush_td,0,,,,,
player,201910270clt,clt,DoylJa00,rush_long,0,,,,,
player,201910270clt,clt,DoylJa00,targets,5,,,,,
player,201910270clt,clt,DoylJa00,rec,4,,,,,
player,201910270clt,clt,DoylJa00,rec_yds,61,,,,,
player,201910270clt,clt,DoylJa00,rec_td,0,,,,,
player,201910270clt,clt,DoylJa00,rec_long,19,,,,,
player,201910270clt,clt,DoylJa00,fumbles,1,,,,,
player,201910270clt,clt,DoylJa00,fumbles_lost,0,,,,,
player,201910270clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201910270clt,clt,HiltT.00,pass_att,0,,,,,
player,201910270clt,clt,HiltT.00,pass_yds,0,,,,,
player,201910270clt,clt,HiltT.00,pass_td,0,,,,,
player,201910270clt,clt,HiltT.00,pass_int,0,,,,,
player,201910270clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201910270clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201910270clt,clt,HiltT.00,pass_long,0,,,,,
player,201910270clt,clt,HiltT.00,pass_rating,,,,,,
player,201910270clt,clt,HiltT.00,rush_att,0,,,,,
player,201910270clt,clt,HiltT.00,rush_yds,0,,,,,
player,201910270clt,clt,HiltT.00,rush_td,0,,,,,
player,201910270clt,clt,HiltT.00,rush_long,0,,,,,
player,201910270clt,clt,HiltT.00,targets,6,,,,,
player,201910270clt,clt,HiltT.00,rec,2,,,,,
player,201910270clt,clt,HiltT.00,rec_yds,54,,,,,
player,201910270clt,clt,HiltT.00,rec_td,0,,,,,
player,201910270clt,clt,HiltT.00,rec_long,35,,,,,
player,201910270clt,clt,HiltT.00,fumbles,0,,,,,
player,201910270clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201910270clt,clt,EbroEr00,pass_cmp,0,,,,,
player,201910270clt,clt,EbroEr00,pass_att,0,,,,,
player,201910270clt,clt,EbroEr00,pass_yds,0,,,,,
player,201910270clt,clt,EbroEr00,pass_td,0,,,,,
player,201910270clt,clt,EbroEr00,pass_int,0,,,,,
player,201910270clt,clt,EbroEr00,pass_sacked,0,,,,,
player,201910270clt,clt,EbroEr00,pass_sacked_yds,0,,,,,
player,201910270clt,clt,EbroEr00,pass_long,0,,,,,
player,201910270clt,clt,EbroEr00,pass_rating,,,,,,
player,201910270clt,clt,EbroEr00,rush_att,0,,,,,
player,201910270clt,clt,EbroEr00,rush_yds,0,,,,,
player,201910270clt,clt,EbroEr00,rush_td,0,,,,,
player,201910270clt,clt,EbroEr00,rush_long,0,,,,,
player,201910270clt,clt,EbroEr00,targets,4,,,,,
player,201910270clt,clt,EbroEr00,rec,3,,,,,
player,201910270clt,clt,EbroEr00,rec_yds,26,,,,,
player,201910270clt,clt,EbroEr00,rec_td,0,,,,,
player,201910270clt,clt,EbroEr00,rec_long,12,,,,,
player,201910270clt,clt,EbroEr00,fumbles,0,,,,,
player,201910270clt,clt,EbroEr00,fumbles_lost,0,,,,,
player,201910270clt,clt,RogeCh02,pass_cmp,0,,,,,
player,201910270clt,clt,RogeCh02,pass_att,0,,,,,
player,201910270clt,clt,RogeCh02,pass_yds,0,,,,,
player,201910270clt,clt,RogeCh02,pass_td,0,,,,,
player,201910270clt,clt,RogeCh02,pass_int,0,,,,,
player,201910270clt,clt,RogeCh02,pass_sacked,0,,,,,
player,201910270clt,clt,RogeCh02,pass_sacked_yds,0,,,,,
player,201910270clt,clt,RogeCh02,pass_long,0,,,,,
player,201910270clt,clt,RogeCh02,pass_rating,,,,,,
player,201910270clt,clt,RogeCh02,rush_att,0,,,,,
player,201910270clt,clt,RogeCh02,rush_yds,0,,,,,
player,201910270clt,clt,RogeCh02,rush_td,0,,,,,
player,201910270clt,clt,RogeCh02,rush_long,0,,,,,
player,201910270clt,clt,RogeCh02,targets,2,,,,,
player,201910270clt,clt,RogeCh02,rec,1,,,,,
player,201910270clt,clt,RogeCh02,rec_yds,7,,,,,
player,201910270clt,clt,RogeCh02,rec_td,0,,,,,
player,201910270clt,clt,RogeCh02,rec_long,7,,,,,
player,201910270clt,clt,RogeCh02,fumbles,0,,,,,
player,201910270clt,clt,RogeCh02,fumbles_lost,0,,,,,
player,201910270clt,clt,PascZa00,pass_cmp,0,,,,,
player,201910270clt,clt,PascZa00,pass_att,0,,,,,
player,201910270clt,clt,PascZa00,pass_yds,0,,,,,
player,201910270clt,clt,PascZa00,pass_td,0,,,,,
player,201910270clt,clt,PascZa00,pass_int,0,,,,,
player,201910270clt,clt,PascZa00,pass_sacked,0,,,,,
player,201910270clt,clt,PascZa00,pass_sacked_yds,0,,,,,
player,201910270clt,clt,PascZa00,pass_long,0,,,,,
player,201910270clt,clt,PascZa00,pass_rating,,,,,,
player,201910270clt,clt,PascZa00,rush_att,0,,,,,
player,201910270clt,clt,PascZa00,rush_yds,0,,,,,
player,201910270clt,clt,PascZa00,rush_td,0,,,,,
player,201910270clt,clt,PascZa00,rush_long,0,,,,,
player,201910270clt,clt,PascZa00,targets,2,,,,,
player,201910270clt,clt,PascZa00,rec,1,,,,,
player,201910270clt,clt,PascZa00,rec_yds,6,,,,,
player,201910270clt,clt,PascZa00,rec_td,0,,,,,
player,201910270clt,clt,PascZa00,rec_long,6,,,,,
player,201910270clt,clt,PascZa00,fumbles,0,,,,,
player,201910270clt,clt,PascZa00,fumbles_lost,0,,,,,
player,201910270clt,clt,CampPa00,pass_cmp,0,,,,,
player,201910270clt,clt,CampPa00,pass_att,0,,,,,
player,201910270clt,clt,CampPa00,pass_yds,0,,,,,
player,201910270clt,clt,CampPa00,pass_td,0,,,,,
player,201910270clt,clt,CampPa00,pass_int,0,,,,,
player,201910270clt,clt,CampPa00,pass_sacked,0,,,,,
player,201910270clt,clt,CampPa00,pass_sacked_yds,0,,,,,
player,201910270clt,clt,CampPa00,pass_long,0,,,,,
player,201910270clt,clt,CampPa00,pass_rating,,,,,,
player,201910270clt,clt,CampPa00,rush_att,0,,,,,
player,201910270clt,clt,CampPa00,rush_yds,0,,,,,
player,201910270clt,clt,CampPa00,rush_td,0,,,,,
player,201910270clt,clt,CampPa00,rush_long,0,,,,,
player,201910270clt,clt,CampPa00,targets,1,,,,,
player,201910270clt,clt,CampPa00,rec,0,,,,,
player,201910270clt,clt,CampPa00,rec_yds,0,,,,,
player,201910270clt,clt,CampPa00,rec_td,0,,,,,
player,201910270clt,clt,CampPa00,rec_long,0,,,,,
player,201910270clt,clt,CampPa00,fumbles,0,,,,,
player,201910270clt,clt,CampPa00,fumbles_lost,0,,,,,
player,201910270clt,den,WolfDe00,def_int,0,,,,,
player,201910270clt,den,WolfDe00,def_int_yds,0,,,,,
player,201910270clt,den,WolfDe00,def_int_td,0,,,,,
player,201910270clt,den,WolfDe00,def_int_long,0,,,,,
player,201910270clt,den,WolfDe00,pass_defended,0,,,,,
player,201910270clt,den,WolfDe00,sacks,2.0,,,,,
player,201910270clt,den,WolfDe00,tackles_combined,3,,,,,
player,201910270clt,den,WolfDe00,tackles_solo,2,,,,,
player,201910270clt,den,WolfDe00,tackles_assists,1,,,,,
player,201910270clt,den,WolfDe00,tackles_loss,1,,,,,
player,201910270clt,den,WolfDe00,qb_hits,2,,,,,
player,201910270clt,den,WolfDe00,fumbles_rec,0,,,,,
player,201910270clt,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201910270clt,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201910270clt,den,WolfDe00,fumbles_forced,1,,,,,
player,201910270clt,den,MillVo00,def_int,0,,,,,
player,201910270clt,den,MillVo00,def_int_yds,0,,,,,
player,201910270clt,den,MillVo00,def_int_td,0,,,,,
player,201910270clt,den,MillVo00,def_int_long,0,,,,,
player,201910270clt,den,MillVo00,pass_defended,0,,,,,
player,201910270clt,den,MillVo00,sacks,1.5,,,,,
player,201910270clt,den,MillVo00,tackles_combined,6,,,,,
player,201910270clt,den,MillVo00,tackles_solo,5,,,,,
player,201910270clt,den,MillVo00,tackles_assists,1,,,,,
player,201910270clt,den,MillVo00,tackles_loss,3,,,,,
player,201910270clt,den,MillVo00,qb_hits,2,,,,,
player,201910270clt,den,MillVo00,fumbles_rec,0,,,,,
player,201910270clt,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201910270clt,den,MillVo00,fumbles_rec_td,0,,,,,
player,201910270clt,den,MillVo00,fumbles_forced,0,,,,,
player,201910270clt,den,JeweJo00,def_int,0,,,,,
player,201910270clt,den,JeweJo00,def_int_yds,0,,,,,
player,201910270clt,den,JeweJo00,def_int_td,0,,,,,
player,201910270clt,den,JeweJo00,def_int_long,0,,,,,
player,201910270clt,den,JeweJo00,pass_defended,0,,,,,
player,201910270clt,den,JeweJo00,sacks,0.5,,,,,
player,201910270clt,den,JeweJo00,tackles_combined,1,,,,,
player,201910270clt,den,JeweJo00,tackles_solo,0,,,,,
player,201910270clt,den,JeweJo00,tackles_assists,1,,,,,
player,201910270clt,den,JeweJo00,tackles_loss,0,,,,,
player,201910270clt,den,JeweJo00,qb_hits,1,,,,,
player,201910270clt,den,JeweJo00,fumbles_rec,0,,,,,
