game,2019,17,20191229,201912290den,rai,"Oakland Raiders",15,den,"Denver Broncos",16
team,201912290den,rai,First Downs,18,,,,,,
team,201912290den,den,First Downs,16,,,,,,
team,201912290den,rai,Rush-Yds-TDs,22-97-0,,,,,,
team,201912290den,den,Rush-Yds-TDs,27-70-0,,,,,,
team,201912290den,rai,Cmp-Att-Yd-TD-INT,29-46-391-1-0,,,,,,
team,201912290den,den,Cmp-Att-Yd-TD-INT,17-28-177-1-0,,,,,,
team,201912290den,rai,Sacked-Yards,2-11,,,,,,
team,201912290den,den,Sacked-Yards,2-9,,,,,,
team,201912290den,rai,Net Pass Yards,380,,,,,,
team,201912290den,den,Net Pass Yards,168,,,,,,
team,201912290den,rai,Total Yards,477,,,,,,
team,201912290den,den,Total Yards,238,,,,,,
team,201912290den,rai,Fumbles-Lost,3-1,,,,,,
team,201912290den,den,Fumbles-Lost,4-1,,,,,,
team,201912290den,rai,Turnovers,1,,,,,,
team,201912290den,den,Turnovers,1,,,,,,
team,201912290den,rai,Penalties-Yards,10-107,,,,,,
team,201912290den,den,Penalties-Yards,9-61,,,,,,
team,201912290den,rai,Third Down Conv.,5-16,,,,,,
team,201912290den,den,Third Down Conv.,3-12,,,,,,
team,201912290den,rai,Fourth Down Conv.,1-3,,,,,,
team,201912290den,den,Fourth Down Conv.,0-0,,,,,,
team,201912290den,rai,Time of Possession,33:00,,,,,,
team,201912290den,den,Time of Possession,27:00,,,,,,
player,201912290den,rai,CarrDe02,pass_cmp,29,,,,,
player,201912290den,rai,CarrDe02,pass_att,46,,,,,
player,201912290den,rai,CarrDe02,pass_yds,391,,,,,
player,201912290den,rai,CarrDe02,pass_td,1,,,,,
player,201912290den,rai,CarrDe02,pass_int,0,,,,,
player,201912290den,rai,CarrDe02,pass_sacked,2,,,,,
player,201912290den,rai,CarrDe02,pass_sacked_yds,11,,,,,
player,201912290den,rai,CarrDe02,pass_long,75,,,,,
player,201912290den,rai,CarrDe02,pass_rating,97.3,,,,,
player,201912290den,rai,CarrDe02,rush_att,1,,,,,
player,201912290den,rai,CarrDe02,rush_yds,0,,,,,
player,201912290den,rai,CarrDe02,rush_td,0,,,,,
player,201912290den,rai,CarrDe02,rush_long,0,,,,,
player,201912290den,rai,CarrDe02,targets,0,,,,,
player,201912290den,rai,CarrDe02,rec,0,,,,,
player,201912290den,rai,CarrDe02,rec_yds,0,,,,,
player,201912290den,rai,CarrDe02,rec_td,0,,,,,
player,201912290den,rai,CarrDe02,rec_long,0,,,,,
player,201912290den,rai,CarrDe02,fumbles,1,,,,,
player,201912290den,rai,CarrDe02,fumbles_lost,0,,,,,
player,201912290den,rai,WashDe00,pass_cmp,0,,,,,
player,201912290den,rai,WashDe00,pass_att,0,,,,,
player,201912290den,rai,WashDe00,pass_yds,0,,,,,
player,201912290den,rai,WashDe00,pass_td,0,,,,,
player,201912290den,rai,WashDe00,pass_int,0,,,,,
player,201912290den,rai,WashDe00,pass_sacked,0,,,,,
player,201912290den,rai,WashDe00,pass_sacked_yds,0,,,,,
player,201912290den,rai,WashDe00,pass_long,0,,,,,
player,201912290den,rai,WashDe00,pass_rating,,,,,,
player,201912290den,rai,WashDe00,rush_att,17,,,,,
player,201912290den,rai,WashDe00,rush_yds,77,,,,,
player,201912290den,rai,WashDe00,rush_td,0,,,,,
player,201912290den,rai,WashDe00,rush_long,36,,,,,
player,201912290den,rai,WashDe00,targets,9,,,,,
player,201912290den,rai,WashDe00,rec,8,,,,,
player,201912290den,rai,WashDe00,rec_yds,55,,,,,
player,201912290den,rai,WashDe00,rec_td,0,,,,,
player,201912290den,rai,WashDe00,rec_long,12,,,,,
player,201912290den,rai,WashDe00,fumbles,0,,,,,
player,201912290den,rai,WashDe00,fumbles_lost,0,,,,,
player,201912290den,rai,RichJa01,pass_cmp,0,,,,,
player,201912290den,rai,RichJa01,pass_att,0,,,,,
player,201912290den,rai,RichJa01,pass_yds,0,,,,,
player,201912290den,rai,RichJa01,pass_td,0,,,,,
player,201912290den,rai,RichJa01,pass_int,0,,,,,
player,201912290den,rai,RichJa01,pass_sacked,0,,,,,
player,201912290den,rai,RichJa01,pass_sacked_yds,0,,,,,
player,201912290den,rai,RichJa01,pass_long,0,,,,,
player,201912290den,rai,RichJa01,pass_rating,,,,,,
player,201912290den,rai,RichJa01,rush_att,3,,,,,
player,201912290den,rai,RichJa01,rush_yds,20,,,,,
player,201912290den,rai,RichJa01,rush_td,0,,,,,
player,201912290den,rai,RichJa01,rush_long,9,,,,,
player,201912290den,rai,RichJa01,targets,2,,,,,
player,201912290den,rai,RichJa01,rec,2,,,,,
player,201912290den,rai,RichJa01,rec_yds,39,,,,,
player,201912290den,rai,RichJa01,rec_td,0,,,,,
player,201912290den,rai,RichJa01,rec_long,33,,,,,
player,201912290den,rai,RichJa01,fumbles,0,,,,,
player,201912290den,rai,RichJa01,fumbles_lost,0,,,,,
player,201912290den,rai,WallDa01,pass_cmp,0,,,,,
player,201912290den,rai,WallDa01,pass_att,0,,,,,
player,201912290den,rai,WallDa01,pass_yds,0,,,,,
player,201912290den,rai,WallDa01,pass_td,0,,,,,
player,201912290den,rai,WallDa01,pass_int,0,,,,,
player,201912290den,rai,WallDa01,pass_sacked,0,,,,,
player,201912290den,rai,WallDa01,pass_sacked_yds,0,,,,,
player,201912290den,rai,WallDa01,pass_long,0,,,,,
player,201912290den,rai,WallDa01,pass_rating,,,,,,
player,201912290den,rai,WallDa01,rush_att,0,,,,,
player,201912290den,rai,WallDa01,rush_yds,0,,,,,
player,201912290den,rai,WallDa01,rush_td,0,,,,,
player,201912290den,rai,WallDa01,rush_long,0,,,,,
player,201912290den,rai,WallDa01,targets,10,,,,,
player,201912290den,rai,WallDa01,rec,6,,,,,
player,201912290den,rai,WallDa01,rec_yds,107,,,,,
player,201912290den,rai,WallDa01,rec_td,0,,,,,
player,201912290den,rai,WallDa01,rec_long,75,,,,,
player,201912290den,rai,WallDa01,fumbles,0,,,,,
player,201912290den,rai,WallDa01,fumbles_lost,0,,,,,
player,201912290den,rai,RenfHu00,pass_cmp,0,,,,,
player,201912290den,rai,RenfHu00,pass_att,0,,,,,
player,201912290den,rai,RenfHu00,pass_yds,0,,,,,
player,201912290den,rai,RenfHu00,pass_td,0,,,,,
player,201912290den,rai,RenfHu00,pass_int,0,,,,,
player,201912290den,rai,RenfHu00,pass_sacked,0,,,,,
player,201912290den,rai,RenfHu00,pass_sacked_yds,0,,,,,
player,201912290den,rai,RenfHu00,pass_long,0,,,,,
player,201912290den,rai,RenfHu00,pass_rating,,,,,,
player,201912290den,rai,RenfHu00,rush_att,0,,,,,
player,201912290den,rai,RenfHu00,rush_yds,0,,,,,
player,201912290den,rai,RenfHu00,rush_td,0,,,,,
player,201912290den,rai,RenfHu00,rush_long,0,,,,,
player,201912290den,rai,RenfHu00,targets,9,,,,,
player,201912290den,rai,RenfHu00,rec,6,,,,,
player,201912290den,rai,RenfHu00,rec_yds,102,,,,,
player,201912290den,rai,RenfHu00,rec_td,1,,,,,
player,201912290den,rai,RenfHu00,rec_long,39,,,,,
player,201912290den,rai,RenfHu00,fumbles,1,,,,,
player,201912290den,rai,RenfHu00,fumbles_lost,0,,,,,
player,201912290den,rai,AtemMa00,pass_cmp,0,,,,,
player,201912290den,rai,AtemMa00,pass_att,0,,,,,
player,201912290den,rai,AtemMa00,pass_yds,0,,,,,
player,201912290den,rai,AtemMa00,pass_td,0,,,,,
player,201912290den,rai,AtemMa00,pass_int,0,,,,,
player,201912290den,rai,AtemMa00,pass_sacked,0,,,,,
player,201912290den,rai,AtemMa00,pass_sacked_yds,0,,,,,
player,201912290den,rai,AtemMa00,pass_long,0,,,,,
player,201912290den,rai,AtemMa00,pass_rating,,,,,,
player,201912290den,rai,AtemMa00,rush_att,0,,,,,
player,201912290den,rai,AtemMa00,rush_yds,0,,,,,
player,201912290den,rai,AtemMa00,rush_td,0,,,,,
player,201912290den,rai,AtemMa00,rush_long,0,,,,,
player,201912290den,rai,AtemMa00,targets,7,,,,,
player,201912290den,rai,AtemMa00,rec,3,,,,,
player,201912290den,rai,AtemMa00,rec_yds,46,,,,,
player,201912290den,rai,AtemMa00,rec_td,0,,,,,
player,201912290den,rai,AtemMa00,rec_long,20,,,,,
player,201912290den,rai,AtemMa00,fumbles,1,,,,,
player,201912290den,rai,AtemMa00,fumbles_lost,1,,,,,
player,201912290den,rai,JoneZa00,pass_cmp,0,,,,,
player,201912290den,rai,JoneZa00,pass_att,0,,,,,
player,201912290den,rai,JoneZa00,pass_yds,0,,,,,
player,201912290den,rai,JoneZa00,pass_td,0,,,,,
player,201912290den,rai,JoneZa00,pass_int,0,,,,,
player,201912290den,rai,JoneZa00,pass_sacked,0,,,,,
player,201912290den,rai,JoneZa00,pass_sacked_yds,0,,,,,
player,201912290den,rai,JoneZa00,pass_long,0,,,,,
player,201912290den,rai,JoneZa00,pass_rating,,,,,,
player,201912290den,rai,JoneZa00,rush_att,0,,,,,
player,201912290den,rai,JoneZa00,rush_yds,0,,,,,
player,201912290den,rai,JoneZa00,rush_td,0,,,,,
player,201912290den,rai,JoneZa00,rush_long,0,,,,,
player,201912290den,rai,JoneZa00,targets,2,,,,,
player,201912290den,rai,JoneZa00,rec,2,,,,,
player,201912290den,rai,JoneZa00,rec_yds,21,,,,,
player,201912290den,rai,JoneZa00,rec_td,0,,,,,
player,201912290den,rai,JoneZa00,rec_long,16,,,,,
player,201912290den,rai,JoneZa00,fumbles,0,,,,,
player,201912290den,rai,JoneZa00,fumbles_lost,0,,,,,
player,201912290den,rai,GaffRi00,pass_cmp,0,,,,,
player,201912290den,rai,GaffRi00,pass_att,0,,,,,
player,201912290den,rai,GaffRi00,pass_yds,0,,,,,
player,201912290den,rai,GaffRi00,pass_td,0,,,,,
player,201912290den,rai,GaffRi00,pass_int,0,,,,,
player,201912290den,rai,GaffRi00,pass_sacked,0,,,,,
player,201912290den,rai,GaffRi00,pass_sacked_yds,0,,,,,
player,201912290den,rai,GaffRi00,pass_long,0,,,,,
player,201912290den,rai,GaffRi00,pass_rating,,,,,,
player,201912290den,rai,GaffRi00,rush_att,0,,,,,
player,201912290den,rai,GaffRi00,rush_yds,0,,,,,
player,201912290den,rai,GaffRi00,rush_td,0,,,,,
player,201912290den,rai,GaffRi00,rush_long,0,,,,,
player,201912290den,rai,GaffRi00,targets,1,,,,,
player,201912290den,rai,GaffRi00,rec,1,,,,,
player,201912290den,rai,GaffRi00,rec_yds,17,,,,,
player,201912290den,rai,GaffRi00,rec_td,0,,,,,
player,201912290den,rai,GaffRi00,rec_long,17,,,,,
player,201912290den,rai,GaffRi00,fumbles,0,,,,,
player,201912290den,rai,GaffRi00,fumbles_lost,0,,,,,
player,201912290den,rai,CarrDe00,pass_cmp,0,,,,,
player,201912290den,rai,CarrDe00,pass_att,0,,,,,
player,201912290den,rai,CarrDe00,pass_yds,0,,,,,
player,201912290den,rai,CarrDe00,pass_td,0,,,,,
player,201912290den,rai,CarrDe00,pass_int,0,,,,,
player,201912290den,rai,CarrDe00,pass_sacked,0,,,,,
player,201912290den,rai,CarrDe00,pass_sacked_yds,0,,,,,
player,201912290den,rai,CarrDe00,pass_long,0,,,,,
player,201912290den,rai,CarrDe00,pass_rating,,,,,,
player,201912290den,rai,CarrDe00,rush_att,0,,,,,
player,201912290den,rai,CarrDe00,rush_yds,0,,,,,
player,201912290den,rai,CarrDe00,rush_td,0,,,,,
player,201912290den,rai,CarrDe00,rush_long,0,,,,,
player,201912290den,rai,CarrDe00,targets,1,,,,,
player,201912290den,rai,CarrDe00,rec,1,,,,,
player,201912290den,rai,CarrDe00,rec_yds,4,,,,,
player,201912290den,rai,CarrDe00,rec_td,0,,,,,
player,201912290den,rai,CarrDe00,rec_long,4,,,,,
player,201912290den,rai,CarrDe00,fumbles,0,,,,,
player,201912290den,rai,CarrDe00,fumbles_lost,0,,,,,
player,201912290den,rai,IngoAl01,pass_cmp,0,,,,,
player,201912290den,rai,IngoAl01,pass_att,0,,,,,
player,201912290den,rai,IngoAl01,pass_yds,0,,,,,
player,201912290den,rai,IngoAl01,pass_td,0,,,,,
player,201912290den,rai,IngoAl01,pass_int,0,,,,,
player,201912290den,rai,IngoAl01,pass_sacked,0,,,,,
player,201912290den,rai,IngoAl01,pass_sacked_yds,0,,,,,
player,201912290den,rai,IngoAl01,pass_long,0,,,,,
player,201912290den,rai,IngoAl01,pass_rating,,,,,,
player,201912290den,rai,IngoAl01,rush_att,1,,,,,
