game,2019,9,20191103,201911030phi,chi,"Chicago Bears",14,phi,"Philadelphia Eagles",22
player,201911030phi,chi,RobiAl02,pass_sacked,0,,,,,
player,201911030phi,chi,RobiAl02,pass_sacked_yds,0,,,,,
player,201911030phi,chi,RobiAl02,pass_long,0,,,,,
player,201911030phi,chi,RobiAl02,pass_rating,,,,,,
player,201911030phi,chi,RobiAl02,rush_att,0,,,,,
player,201911030phi,chi,RobiAl02,rush_yds,0,,,,,
player,201911030phi,chi,RobiAl02,rush_td,0,,,,,
player,201911030phi,chi,RobiAl02,rush_long,0,,,,,
player,201911030phi,chi,RobiAl02,targets,5,,,,,
player,201911030phi,chi,RobiAl02,rec,1,,,,,
player,201911030phi,chi,RobiAl02,rec_yds,6,,,,,
player,201911030phi,chi,RobiAl02,rec_td,0,,,,,
player,201911030phi,chi,RobiAl02,rec_long,6,,,,,
player,201911030phi,chi,RobiAl02,fumbles,0,,,,,
player,201911030phi,chi,RobiAl02,fumbles_lost,0,,,,,
player,201911030phi,chi,PattCo00,pass_cmp,0,,,,,
player,201911030phi,chi,PattCo00,pass_att,0,,,,,
player,201911030phi,chi,PattCo00,pass_yds,0,,,,,
player,201911030phi,chi,PattCo00,pass_td,0,,,,,
player,201911030phi,chi,PattCo00,pass_int,0,,,,,
player,201911030phi,chi,PattCo00,pass_sacked,0,,,,,
player,201911030phi,chi,PattCo00,pass_sacked_yds,0,,,,,
player,201911030phi,chi,PattCo00,pass_long,0,,,,,
player,201911030phi,chi,PattCo00,pass_rating,,,,,,
player,201911030phi,chi,PattCo00,rush_att,0,,,,,
player,201911030phi,chi,PattCo00,rush_yds,0,,,,,
player,201911030phi,chi,PattCo00,rush_td,0,,,,,
player,201911030phi,chi,PattCo00,rush_long,0,,,,,
player,201911030phi,chi,PattCo00,targets,1,,,,,
player,201911030phi,chi,PattCo00,rec,1,,,,,
player,201911030phi,chi,PattCo00,rec_yds,5,,,,,
player,201911030phi,chi,PattCo00,rec_td,0,,,,,
player,201911030phi,chi,PattCo00,rec_long,5,,,,,
player,201911030phi,chi,PattCo00,fumbles,0,,,,,
player,201911030phi,chi,PattCo00,fumbles_lost,0,,,,,
player,201911030phi,chi,BurtTr01,pass_cmp,0,,,,,
player,201911030phi,chi,BurtTr01,pass_att,0,,,,,
player,201911030phi,chi,BurtTr01,pass_yds,0,,,,,
player,201911030phi,chi,BurtTr01,pass_td,0,,,,,
player,201911030phi,chi,BurtTr01,pass_int,0,,,,,
player,201911030phi,chi,BurtTr01,pass_sacked,0,,,,,
player,201911030phi,chi,BurtTr01,pass_sacked_yds,0,,,,,
player,201911030phi,chi,BurtTr01,pass_long,0,,,,,
player,201911030phi,chi,BurtTr01,pass_rating,,,,,,
player,201911030phi,chi,BurtTr01,rush_att,0,,,,,
player,201911030phi,chi,BurtTr01,rush_yds,0,,,,,
player,201911030phi,chi,BurtTr01,rush_td,0,,,,,
player,201911030phi,chi,BurtTr01,rush_long,0,,,,,
player,201911030phi,chi,BurtTr01,targets,1,,,,,
player,201911030phi,chi,BurtTr01,rec,0,,,,,
player,201911030phi,chi,BurtTr01,rec_yds,0,,,,,
player,201911030phi,chi,BurtTr01,rec_td,0,,,,,
player,201911030phi,chi,BurtTr01,rec_long,0,,,,,
player,201911030phi,chi,BurtTr01,fumbles,0,,,,,
player,201911030phi,chi,BurtTr01,fumbles_lost,0,,,,,
player,201911030phi,chi,ShahAd00,pass_cmp,0,,,,,
player,201911030phi,chi,ShahAd00,pass_att,0,,,,,
player,201911030phi,chi,ShahAd00,pass_yds,0,,,,,
player,201911030phi,chi,ShahAd00,pass_td,0,,,,,
player,201911030phi,chi,ShahAd00,pass_int,0,,,,,
player,201911030phi,chi,ShahAd00,pass_sacked,0,,,,,
player,201911030phi,chi,ShahAd00,pass_sacked_yds,0,,,,,
player,201911030phi,chi,ShahAd00,pass_long,0,,,,,
player,201911030phi,chi,ShahAd00,pass_rating,,,,,,
player,201911030phi,chi,ShahAd00,rush_att,0,,,,,
player,201911030phi,chi,ShahAd00,rush_yds,0,,,,,
player,201911030phi,chi,ShahAd00,rush_td,0,,,,,
player,201911030phi,chi,ShahAd00,rush_long,0,,,,,
player,201911030phi,chi,ShahAd00,targets,1,,,,,
player,201911030phi,chi,ShahAd00,rec,0,,,,,
player,201911030phi,chi,ShahAd00,rec_yds,0,,,,,
player,201911030phi,chi,ShahAd00,rec_td,0,,,,,
player,201911030phi,chi,ShahAd00,rec_long,0,,,,,
player,201911030phi,chi,ShahAd00,fumbles,1,,,,,
player,201911030phi,chi,ShahAd00,fumbles_lost,1,,,,,
player,201911030phi,chi,MillAn02,pass_cmp,0,,,,,
player,201911030phi,chi,MillAn02,pass_att,0,,,,,
player,201911030phi,chi,MillAn02,pass_yds,0,,,,,
player,201911030phi,chi,MillAn02,pass_td,0,,,,,
player,201911030phi,chi,MillAn02,pass_int,0,,,,,
player,201911030phi,chi,MillAn02,pass_sacked,0,,,,,
player,201911030phi,chi,MillAn02,pass_sacked_yds,0,,,,,
player,201911030phi,chi,MillAn02,pass_long,0,,,,,
player,201911030phi,chi,MillAn02,pass_rating,,,,,,
player,201911030phi,chi,MillAn02,rush_att,0,,,,,
player,201911030phi,chi,MillAn02,rush_yds,0,,,,,
player,201911030phi,chi,MillAn02,rush_td,0,,,,,
player,201911030phi,chi,MillAn02,rush_long,0,,,,,
player,201911030phi,chi,MillAn02,targets,1,,,,,
player,201911030phi,chi,MillAn02,rec,0,,,,,
player,201911030phi,chi,MillAn02,rec_yds,0,,,,,
player,201911030phi,chi,MillAn02,rec_td,0,,,,,
player,201911030phi,chi,MillAn02,rec_long,0,,,,,
player,201911030phi,chi,MillAn02,fumbles,0,,,,,
player,201911030phi,chi,MillAn02,fumbles_lost,0,,,,,
player,201911030phi,phi,WentCa00,pass_cmp,26,,,,,
player,201911030phi,phi,WentCa00,pass_att,39,,,,,
player,201911030phi,phi,WentCa00,pass_yds,239,,,,,
player,201911030phi,phi,WentCa00,pass_td,1,,,,,
player,201911030phi,phi,WentCa00,pass_int,0,,,,,
player,201911030phi,phi,WentCa00,pass_sacked,4,,,,,
player,201911030phi,phi,WentCa00,pass_sacked_yds,12,,,,,
player,201911030phi,phi,WentCa00,pass_long,25,,,,,
player,201911030phi,phi,WentCa00,pass_rating,91.7,,,,,
player,201911030phi,phi,WentCa00,rush_att,4,,,,,
player,201911030phi,phi,WentCa00,rush_yds,15,,,,,
player,201911030phi,phi,WentCa00,rush_td,0,,,,,
player,201911030phi,phi,WentCa00,rush_long,8,,,,,
player,201911030phi,phi,WentCa00,targets,0,,,,,
player,201911030phi,phi,WentCa00,rec,0,,,,,
player,201911030phi,phi,WentCa00,rec_yds,0,,,,,
player,201911030phi,phi,WentCa00,rec_td,0,,,,,
player,201911030phi,phi,WentCa00,rec_long,0,,,,,
player,201911030phi,phi,WentCa00,fumbles,0,,,,,
player,201911030phi,phi,WentCa00,fumbles_lost,0,,,,,
player,201911030phi,phi,HowaJo00,pass_cmp,0,,,,,
player,201911030phi,phi,HowaJo00,pass_att,0,,,,,
player,201911030phi,phi,HowaJo00,pass_yds,0,,,,,
player,201911030phi,phi,HowaJo00,pass_td,0,,,,,
player,201911030phi,phi,HowaJo00,pass_int,0,,,,,
player,201911030phi,phi,HowaJo00,pass_sacked,0,,,,,
player,201911030phi,phi,HowaJo00,pass_sacked_yds,0,,,,,
player,201911030phi,phi,HowaJo00,pass_long,0,,,,,
player,201911030phi,phi,HowaJo00,pass_rating,,,,,,
player,201911030phi,phi,HowaJo00,rush_att,19,,,,,
player,201911030phi,phi,HowaJo00,rush_yds,82,,,,,
player,201911030phi,phi,HowaJo00,rush_td,1,,,,,
player,201911030phi,phi,HowaJo00,rush_long,17,,,,,
player,201911030phi,phi,HowaJo00,targets,1,,,,,
player,201911030phi,phi,HowaJo00,rec,1,,,,,
player,201911030phi,phi,HowaJo00,rec_yds,1,,,,,
player,201911030phi,phi,HowaJo00,rec_td,0,,,,,
player,201911030phi,phi,HowaJo00,rec_long,1,,,,,
player,201911030phi,phi,HowaJo00,fumbles,0,,,,,
player,201911030phi,phi,HowaJo00,fumbles_lost,0,,,,,
player,201911030phi,phi,SandMi01,pass_cmp,0,,,,,
player,201911030phi,phi,SandMi01,pass_att,0,,,,,
player,201911030phi,phi,SandMi01,pass_yds,0,,,,,
player,201911030phi,phi,SandMi01,pass_td,0,,,,,
player,201911030phi,phi,SandMi01,pass_int,0,,,,,
player,201911030phi,phi,SandMi01,pass_sacked,0,,,,,
player,201911030phi,phi,SandMi01,pass_sacked_yds,0,,,,,
player,201911030phi,phi,SandMi01,pass_long,0,,,,,
player,201911030phi,phi,SandMi01,pass_rating,,,,,,
player,201911030phi,phi,SandMi01,rush_att,10,,,,,
player,201911030phi,phi,SandMi01,rush_yds,42,,,,,
player,201911030phi,phi,SandMi01,rush_td,0,,,,,
player,201911030phi,phi,SandMi01,rush_long,11,,,,,
player,201911030phi,phi,SandMi01,targets,3,,,,,
player,201911030phi,phi,SandMi01,rec,3,,,,,
player,201911030phi,phi,SandMi01,rec_yds,31,,,,,
player,201911030phi,phi,SandMi01,rec_td,0,,,,,
player,201911030phi,phi,SandMi01,rec_long,19,,,,,
player,201911030phi,phi,SandMi01,fumbles,0,,,,,
player,201911030phi,phi,SandMi01,fumbles_lost,0,,,,,
player,201911030phi,phi,SproDa00,pass_cmp,0,,,,,
player,201911030phi,phi,SproDa00,pass_att,0,,,,,
player,201911030phi,phi,SproDa00,pass_yds,0,,,,,
player,201911030phi,phi,SproDa00,pass_td,0,,,,,
player,201911030phi,phi,SproDa00,pass_int,0,,,,,
player,201911030phi,phi,SproDa00,pass_sacked,0,,,,,
player,201911030phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201911030phi,phi,SproDa00,pass_long,0,,,,,
player,201911030phi,phi,SproDa00,pass_rating,,,,,,
player,201911030phi,phi,SproDa00,rush_att,2,,,,,
player,201911030phi,phi,SproDa00,rush_yds,7,,,,,
player,201911030phi,phi,SproDa00,rush_td,0,,,,,
player,201911030phi,phi,SproDa00,rush_long,4,,,,,
player,201911030phi,phi,SproDa00,targets,2,,,,,
player,201911030phi,phi,SproDa00,rec,1,,,,,
player,201911030phi,phi,SproDa00,rec_yds,3,,,,,
player,201911030phi,phi,SproDa00,rec_td,0,,,,,
player,201911030phi,phi,SproDa00,rec_long,3,,,,,
player,201911030phi,phi,SproDa00,fumbles,1,,,,,
player,201911030phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_att,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_td,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_int,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_long,0,,,,,
player,201911030phi,phi,ErtzZa00,pass_rating,,,,,,
player,201911030phi,phi,ErtzZa00,rush_att,0,,,,,
player,201911030phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201911030phi,phi,ErtzZa00,rush_td,0,,,,,
player,201911030phi,phi,ErtzZa00,rush_long,0,,,,,
player,201911030phi,phi,ErtzZa00,targets,11,,,,,
player,201911030phi,phi,ErtzZa00,rec,9,,,,,
player,201911030phi,phi,ErtzZa00,rec_yds,103,,,,,
player,201911030phi,phi,ErtzZa00,rec_td,1,,,,,
player,201911030phi,phi,ErtzZa00,rec_long,25,,,,,
player,201911030phi,phi,ErtzZa00,fumbles,0,,,,,
player,201911030phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201911030phi,phi,GoedDa00,pass_cmp,0,,,,,
player,201911030phi,phi,GoedDa00,pass_att,0,,,,,
player,201911030phi,phi,GoedDa00,pass_yds,0,,,,,
player,201911030phi,phi,GoedDa00,pass_td,0,,,,,
player,201911030phi,phi,GoedDa00,pass_int,0,,,,,
player,201911030phi,phi,GoedDa00,pass_sacked,0,,,,,
player,201911030phi,phi,GoedDa00,pass_sacked_yds,0,,,,,
player,201911030phi,phi,GoedDa00,pass_long,0,,,,,
player,201911030phi,phi,GoedDa00,pass_rating,,,,,,
player,201911030phi,phi,GoedDa00,rush_att,0,,,,,
player,201911030phi,phi,GoedDa00,rush_yds,0,,,,,
player,201911030phi,phi,GoedDa00,rush_td,0,,,,,
player,201911030phi,phi,GoedDa00,rush_long,0,,,,,
player,201911030phi,phi,GoedDa00,targets,5,,,,,
player,201911030phi,phi,GoedDa00,rec,4,,,,,
player,201911030phi,phi,GoedDa00,rec_yds,39,,,,,
player,201911030phi,phi,GoedDa00,rec_td,0,,,,,
player,201911030phi,phi,GoedDa00,rec_long,16,,,,,
player,201911030phi,phi,GoedDa00,fumbles,0,,,,,
player,201911030phi,phi,GoedDa00,fumbles_lost,0,,,,,
player,201911030phi,phi,JeffAl00,pass_cmp,0,,,,,
player,201911030phi,phi,JeffAl00,pass_att,0,,,,,
player,201911030phi,phi,JeffAl00,pass_yds,0,,,,,
player,201911030phi,phi,JeffAl00,pass_td,0,,,,,
player,201911030phi,phi,JeffAl00,pass_int,0,,,,,
player,201911030phi,phi,JeffAl00,pass_sacked,0,,,,,
player,201911030phi,phi,JeffAl00,pass_sacked_yds,0,,,,,
player,201911030phi,phi,JeffAl00,pass_long,0,,,,,
player,201911030phi,phi,JeffAl00,pass_rating,,,,,,
player,201911030phi,phi,JeffAl00,rush_att,0,,,,,
player,201911030phi,phi,JeffAl00,rush_yds,0,,,,,
player,201911030phi,phi,JeffAl00,rush_td,0,,,,,
player,201911030phi,phi,JeffAl00,rush_long,0,,,,,
player,201911030phi,phi,JeffAl00,targets,8,,,,,
player,201911030phi,phi,JeffAl00,rec,4,,,,,
player,201911030phi,phi,JeffAl00,rec_yds,36,,,,,
player,201911030phi,phi,JeffAl00,rec_td,0,,,,,
player,201911030phi,phi,JeffAl00,rec_long,13,,,,,
player,201911030phi,phi,JeffAl00,fumbles,0,,,,,
player,201911030phi,phi,JeffAl00,fumbles_lost,0,,,,,
player,201911030phi,phi,AghoNe00,pass_cmp,0,,,,,
player,201911030phi,phi,AghoNe00,pass_att,0,,,,,
player,201911030phi,phi,AghoNe00,pass_yds,0,,,,,
player,201911030phi,phi,AghoNe00,pass_td,0,,,,,
player,201911030phi,phi,AghoNe00,pass_int,0,,,,,
player,201911030phi,phi,AghoNe00,pass_sacked,0,,,,,
player,201911030phi,phi,AghoNe00,pass_sacked_yds,0,,,,,
player,201911030phi,phi,AghoNe00,pass_long,0,,,,,
player,201911030phi,phi,AghoNe00,pass_rating,,,,,,
player,201911030phi,phi,AghoNe00,rush_att,0,,,,,
player,201911030phi,phi,AghoNe00,rush_yds,0,,,,,
player,201911030phi,phi,AghoNe00,rush_td,0,,,,,
player,201911030phi,phi,AghoNe00,rush_long,0,,,,,
player,201911030phi,phi,AghoNe00,targets,8,,,,,
player,201911030phi,phi,AghoNe00,rec,3,,,,,
player,201911030phi,phi,AghoNe00,rec_yds,21,,,,,
player,201911030phi,phi,AghoNe00,rec_td,0,,,,,
player,201911030phi,phi,AghoNe00,rec_long,12,,,,,
player,201911030phi,phi,AghoNe00,fumbles,0,,,,,
player,201911030phi,phi,AghoNe00,fumbles_lost,0,,,,,
player,201911030phi,phi,JackDe00,pass_cmp,0,,,,,
player,201911030phi,phi,JackDe00,pass_att,0,,,,,
player,201911030phi,phi,JackDe00,pass_yds,0,,,,,
player,201911030phi,phi,JackDe00,pass_td,0,,,,,
player,201911030phi,phi,JackDe00,pass_int,0,,,,,
player,201911030phi,phi,JackDe00,pass_sacked,0,,,,,
player,201911030phi,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201911030phi,phi,JackDe00,pass_long,0,,,,,
player,201911030phi,phi,JackDe00,pass_rating,,,,,,
player,201911030phi,phi,JackDe00,rush_att,0,,,,,
player,201911030phi,phi,JackDe00,rush_yds,0,,,,,
player,201911030phi,phi,JackDe00,rush_td,0,,,,,
player,201911030phi,phi,JackDe00,rush_long,0,,,,,
player,201911030phi,phi,JackDe00,targets,1,,,,,
player,201911030phi,phi,JackDe00,rec,1,,,,,
player,201911030phi,phi,JackDe00,rec_yds,5,,,,,
player,201911030phi,phi,JackDe00,rec_td,0,,,,,
player,201911030phi,phi,JackDe00,rec_long,5,,,,,
player,201911030phi,phi,JackDe00,fumbles,0,,,,,
player,201911030phi,phi,JackDe00,fumbles_lost,0,,,,,
player,201911030phi,chi,FloyLe00,def_int,0,,,,,
player,201911030phi,chi,FloyLe00,def_int_yds,0,,,,,
player,201911030phi,chi,FloyLe00,def_int_td,0,,,,,
player,201911030phi,chi,FloyLe00,def_int_long,0,,,,,
player,201911030phi,chi,FloyLe00,pass_defended,0,,,,,
player,201911030phi,chi,FloyLe00,sacks,1.0,,,,,
player,201911030phi,chi,FloyLe00,tackles_combined,6,,,,,
player,201911030phi,chi,FloyLe00,tackles_solo,4,,,,,
player,201911030phi,chi,FloyLe00,tackles_assists,2,,,,,
player,201911030phi,chi,FloyLe00,tackles_loss,1,,,,,
player,201911030phi,chi,FloyLe00,qb_hits,1,,,,,
player,201911030phi,chi,FloyLe00,fumbles_rec,0,,,,,
player,201911030phi,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201911030phi,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201911030phi,chi,FloyLe00,fumbles_forced,0,,,,,
player,201911030phi,chi,WillNi01,def_int,0,,,,,
player,201911030phi,chi,WillNi01,def_int_yds,0,,,,,
player,201911030phi,chi,WillNi01,def_int_td,0,,,,,
player,201911030phi,chi,WillNi01,def_int_long,0,,,,,
player,201911030phi,chi,WillNi01,pass_defended,0,,,,,
player,201911030phi,chi,WillNi01,sacks,1.0,,,,,
player,201911030phi,chi,WillNi01,tackles_combined,4,,,,,
player,201911030phi,chi,WillNi01,tackles_solo,2,,,,,
player,201911030phi,chi,WillNi01,tackles_assists,2,,,,,
player,201911030phi,chi,WillNi01,tackles_loss,0,,,,,
player,201911030phi,chi,WillNi01,qb_hits,1,,,,,
player,201911030phi,chi,WillNi01,fumbles_rec,0,,,,,
player,201911030phi,chi,WillNi01,fumbles_rec_yds,0,,,,,
player,201911030phi,chi,WillNi01,fumbles_rec_td,0,,,,,
player,201911030phi,chi,WillNi01,fumbles_forced,0,,,,,
player,201911030phi,chi,GoldEd00,def_int,0,,,,,
player,201911030phi,chi,GoldEd00,def_int_yds,0,,,,,
player,201911030phi,chi,GoldEd00,def_int_td,0,,,,,
player,201911030phi,chi,GoldEd00,def_int_long,0,,,,,
player,201911030phi,chi,GoldEd00,pass_defended,0,,,,,
player,201911030phi,chi,GoldEd00,sacks,1.0,,,,,
player,201911030phi,chi,GoldEd00,tackles_combined,2,,,,,
player,201911030phi,chi,GoldEd00,tackles_solo,2,,,,,
player,201911030phi,chi,GoldEd00,tackles_assists,0,,,,,
player,201911030phi,chi,GoldEd00,tackles_loss,1,,,,,
player,201911030phi,chi,GoldEd00,qb_hits,1,,,,,
player,201911030phi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201911030phi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201911030phi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201911030phi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201911030phi,chi,LyncAa00,def_int,0,,,,,
player,201911030phi,chi,LyncAa00,def_int_yds,0,,,,,
player,201911030phi,chi,LyncAa00,def_int_td,0,,,,,
player,201911030phi,chi,LyncAa00,def_int_long,0,,,,,
player,201911030phi,chi,LyncAa00,pass_defended,0,,,,,
player,201911030phi,chi,LyncAa00,sacks,1.0,,,,,
player,201911030phi,chi,LyncAa00,tackles_combined,1,,,,,
player,201911030phi,chi,LyncAa00,tackles_solo,1,,,,,
player,201911030phi,chi,LyncAa00,tackles_assists,0,,,,,
player,201911030phi,chi,LyncAa00,tackles_loss,1,,,,,
player,201911030phi,chi,LyncAa00,qb_hits,2,,,,,
player,201911030phi,chi,LyncAa00,fumbles_rec,0,,,,,
player,201911030phi,chi,LyncAa00,fumbles_rec_yds,0,,,,,
player,201911030phi,chi,LyncAa00,fumbles_rec_td,0,,,,,
player,201911030phi,chi,LyncAa00,fumbles_forced,0,,,,,
player,201911030phi,chi,JackEd01,def_int,0,,,,,
player,201911030phi,chi,JackEd01,def_int_yds,0,,,,,
player,201911030phi,chi,JackEd01,def_int_td,0,,,,,
player,201911030phi,chi,JackEd01,def_int_long,0,,,,,
player,201911030phi,chi,JackEd01,pass_defended,0,,,,,
player,201911030phi,chi,JackEd01,sacks,0.0,,,,,
player,201911030phi,chi,JackEd01,tackles_combined,10,,,,,
player,201911030phi,chi,JackEd01,tackles_solo,10,,,,,
player,201911030phi,chi,JackEd01,tackles_assists,0,,,,,
player,201911030phi,chi,JackEd01,tackles_loss,0,,,,,
player,201911030phi,chi,JackEd01,qb_hits,0,,,,,
player,201911030phi,chi,JackEd01,fumbles_rec,0,,,,,
