game,2019,16,20191222,201912220clt,car,"Carolina Panthers",6,clt,"Indianapolis Colts",38
player,201912220clt,clt,JohnMa07,pass_att,0,,,,,
player,201912220clt,clt,JohnMa07,pass_yds,0,,,,,
player,201912220clt,clt,JohnMa07,pass_td,0,,,,,
player,201912220clt,clt,JohnMa07,pass_int,0,,,,,
player,201912220clt,clt,JohnMa07,pass_sacked,0,,,,,
player,201912220clt,clt,JohnMa07,pass_sacked_yds,0,,,,,
player,201912220clt,clt,JohnMa07,pass_long,0,,,,,
player,201912220clt,clt,JohnMa07,pass_rating,,,,,,
player,201912220clt,clt,JohnMa07,rush_att,0,,,,,
player,201912220clt,clt,JohnMa07,rush_yds,0,,,,,
player,201912220clt,clt,JohnMa07,rush_td,0,,,,,
player,201912220clt,clt,JohnMa07,rush_long,0,,,,,
player,201912220clt,clt,JohnMa07,targets,4,,,,,
player,201912220clt,clt,JohnMa07,rec,1,,,,,
player,201912220clt,clt,JohnMa07,rec_yds,2,,,,,
player,201912220clt,clt,JohnMa07,rec_td,0,,,,,
player,201912220clt,clt,JohnMa07,rec_long,2,,,,,
player,201912220clt,clt,JohnMa07,fumbles,0,,,,,
player,201912220clt,clt,JohnMa07,fumbles_lost,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_cmp,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_att,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_yds,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_td,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_int,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_sacked,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_sacked_yds,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_long,0,,,,,
player,201912220clt,clt,HoyeBr00,pass_rating,,,,,,
player,201912220clt,clt,HoyeBr00,rush_att,3,,,,,
player,201912220clt,clt,HoyeBr00,rush_yds,-2,,,,,
player,201912220clt,clt,HoyeBr00,rush_td,0,,,,,
player,201912220clt,clt,HoyeBr00,rush_long,0,,,,,
player,201912220clt,clt,HoyeBr00,targets,0,,,,,
player,201912220clt,clt,HoyeBr00,rec,0,,,,,
player,201912220clt,clt,HoyeBr00,rec_yds,0,,,,,
player,201912220clt,clt,HoyeBr00,rec_td,0,,,,,
player,201912220clt,clt,HoyeBr00,rec_long,0,,,,,
player,201912220clt,clt,HoyeBr00,fumbles,0,,,,,
player,201912220clt,clt,HoyeBr00,fumbles_lost,0,,,,,
player,201912220clt,car,IrviBr00,def_int,0,,,,,
player,201912220clt,car,IrviBr00,def_int_yds,0,,,,,
player,201912220clt,car,IrviBr00,def_int_td,0,,,,,
player,201912220clt,car,IrviBr00,def_int_long,0,,,,,
player,201912220clt,car,IrviBr00,pass_defended,0,,,,,
player,201912220clt,car,IrviBr00,sacks,1.0,,,,,
player,201912220clt,car,IrviBr00,tackles_combined,3,,,,,
player,201912220clt,car,IrviBr00,tackles_solo,3,,,,,
player,201912220clt,car,IrviBr00,tackles_assists,0,,,,,
player,201912220clt,car,IrviBr00,tackles_loss,1,,,,,
player,201912220clt,car,IrviBr00,qb_hits,1,,,,,
player,201912220clt,car,IrviBr00,fumbles_rec,0,,,,,
player,201912220clt,car,IrviBr00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,IrviBr00,fumbles_rec_td,0,,,,,
player,201912220clt,car,IrviBr00,fumbles_forced,0,,,,,
player,201912220clt,car,McCoGe99,def_int,0,,,,,
player,201912220clt,car,McCoGe99,def_int_yds,0,,,,,
player,201912220clt,car,McCoGe99,def_int_td,0,,,,,
player,201912220clt,car,McCoGe99,def_int_long,0,,,,,
player,201912220clt,car,McCoGe99,pass_defended,0,,,,,
player,201912220clt,car,McCoGe99,sacks,1.0,,,,,
player,201912220clt,car,McCoGe99,tackles_combined,3,,,,,
player,201912220clt,car,McCoGe99,tackles_solo,2,,,,,
player,201912220clt,car,McCoGe99,tackles_assists,1,,,,,
player,201912220clt,car,McCoGe99,tackles_loss,1,,,,,
player,201912220clt,car,McCoGe99,qb_hits,1,,,,,
player,201912220clt,car,McCoGe99,fumbles_rec,0,,,,,
player,201912220clt,car,McCoGe99,fumbles_rec_yds,0,,,,,
player,201912220clt,car,McCoGe99,fumbles_rec_td,0,,,,,
player,201912220clt,car,McCoGe99,fumbles_forced,0,,,,,
player,201912220clt,car,BurnBr00,def_int,0,,,,,
player,201912220clt,car,BurnBr00,def_int_yds,0,,,,,
player,201912220clt,car,BurnBr00,def_int_td,0,,,,,
player,201912220clt,car,BurnBr00,def_int_long,0,,,,,
player,201912220clt,car,BurnBr00,pass_defended,0,,,,,
player,201912220clt,car,BurnBr00,sacks,1.0,,,,,
player,201912220clt,car,BurnBr00,tackles_combined,2,,,,,
player,201912220clt,car,BurnBr00,tackles_solo,2,,,,,
player,201912220clt,car,BurnBr00,tackles_assists,0,,,,,
player,201912220clt,car,BurnBr00,tackles_loss,0,,,,,
player,201912220clt,car,BurnBr00,qb_hits,1,,,,,
player,201912220clt,car,BurnBr00,fumbles_rec,0,,,,,
player,201912220clt,car,BurnBr00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,BurnBr00,fumbles_rec_td,0,,,,,
player,201912220clt,car,BurnBr00,fumbles_forced,0,,,,,
player,201912220clt,car,CockRo00,def_int,0,,,,,
player,201912220clt,car,CockRo00,def_int_yds,0,,,,,
player,201912220clt,car,CockRo00,def_int_td,0,,,,,
player,201912220clt,car,CockRo00,def_int_long,0,,,,,
player,201912220clt,car,CockRo00,pass_defended,0,,,,,
player,201912220clt,car,CockRo00,sacks,0.0,,,,,
player,201912220clt,car,CockRo00,tackles_combined,10,,,,,
player,201912220clt,car,CockRo00,tackles_solo,10,,,,,
player,201912220clt,car,CockRo00,tackles_assists,0,,,,,
player,201912220clt,car,CockRo00,tackles_loss,1,,,,,
player,201912220clt,car,CockRo00,qb_hits,0,,,,,
player,201912220clt,car,CockRo00,fumbles_rec,0,,,,,
player,201912220clt,car,CockRo00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,CockRo00,fumbles_rec_td,0,,,,,
player,201912220clt,car,CockRo00,fumbles_forced,0,,,,,
player,201912220clt,car,KuecLu00,def_int,0,,,,,
player,201912220clt,car,KuecLu00,def_int_yds,0,,,,,
player,201912220clt,car,KuecLu00,def_int_td,0,,,,,
player,201912220clt,car,KuecLu00,def_int_long,0,,,,,
player,201912220clt,car,KuecLu00,pass_defended,0,,,,,
player,201912220clt,car,KuecLu00,sacks,0.0,,,,,
player,201912220clt,car,KuecLu00,tackles_combined,6,,,,,
player,201912220clt,car,KuecLu00,tackles_solo,5,,,,,
player,201912220clt,car,KuecLu00,tackles_assists,1,,,,,
player,201912220clt,car,KuecLu00,tackles_loss,0,,,,,
player,201912220clt,car,KuecLu00,qb_hits,2,,,,,
player,201912220clt,car,KuecLu00,fumbles_rec,0,,,,,
player,201912220clt,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201912220clt,car,KuecLu00,fumbles_forced,0,,,,,
player,201912220clt,car,ReidEr00,def_int,0,,,,,
player,201912220clt,car,ReidEr00,def_int_yds,0,,,,,
player,201912220clt,car,ReidEr00,def_int_td,0,,,,,
player,201912220clt,car,ReidEr00,def_int_long,0,,,,,
player,201912220clt,car,ReidEr00,pass_defended,0,,,,,
player,201912220clt,car,ReidEr00,sacks,0.0,,,,,
player,201912220clt,car,ReidEr00,tackles_combined,6,,,,,
player,201912220clt,car,ReidEr00,tackles_solo,5,,,,,
player,201912220clt,car,ReidEr00,tackles_assists,1,,,,,
player,201912220clt,car,ReidEr00,tackles_loss,0,,,,,
player,201912220clt,car,ReidEr00,qb_hits,0,,,,,
player,201912220clt,car,ReidEr00,fumbles_rec,0,,,,,
player,201912220clt,car,ReidEr00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,ReidEr00,fumbles_rec_td,0,,,,,
player,201912220clt,car,ReidEr00,fumbles_forced,0,,,,,
player,201912220clt,car,BostTr00,def_int,0,,,,,
player,201912220clt,car,BostTr00,def_int_yds,0,,,,,
player,201912220clt,car,BostTr00,def_int_td,0,,,,,
player,201912220clt,car,BostTr00,def_int_long,0,,,,,
player,201912220clt,car,BostTr00,pass_defended,0,,,,,
player,201912220clt,car,BostTr00,sacks,0.0,,,,,
player,201912220clt,car,BostTr00,tackles_combined,4,,,,,
player,201912220clt,car,BostTr00,tackles_solo,4,,,,,
player,201912220clt,car,BostTr00,tackles_assists,0,,,,,
player,201912220clt,car,BostTr00,tackles_loss,0,,,,,
player,201912220clt,car,BostTr00,qb_hits,0,,,,,
player,201912220clt,car,BostTr00,fumbles_rec,0,,,,,
player,201912220clt,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,BostTr00,fumbles_rec_td,0,,,,,
player,201912220clt,car,BostTr00,fumbles_forced,0,,,,,
player,201912220clt,car,ElliJa01,def_int,0,,,,,
player,201912220clt,car,ElliJa01,def_int_yds,0,,,,,
player,201912220clt,car,ElliJa01,def_int_td,0,,,,,
player,201912220clt,car,ElliJa01,def_int_long,0,,,,,
player,201912220clt,car,ElliJa01,pass_defended,0,,,,,
player,201912220clt,car,ElliJa01,sacks,0.0,,,,,
player,201912220clt,car,ElliJa01,tackles_combined,4,,,,,
player,201912220clt,car,ElliJa01,tackles_solo,3,,,,,
player,201912220clt,car,ElliJa01,tackles_assists,1,,,,,
player,201912220clt,car,ElliJa01,tackles_loss,0,,,,,
player,201912220clt,car,ElliJa01,qb_hits,0,,,,,
player,201912220clt,car,ElliJa01,fumbles_rec,0,,,,,
player,201912220clt,car,ElliJa01,fumbles_rec_yds,0,,,,,
player,201912220clt,car,ElliJa01,fumbles_rec_td,0,,,,,
player,201912220clt,car,ElliJa01,fumbles_forced,0,,,,,
player,201912220clt,car,BradJa00,def_int,0,,,,,
player,201912220clt,car,BradJa00,def_int_yds,0,,,,,
player,201912220clt,car,BradJa00,def_int_td,0,,,,,
player,201912220clt,car,BradJa00,def_int_long,0,,,,,
player,201912220clt,car,BradJa00,pass_defended,1,,,,,
player,201912220clt,car,BradJa00,sacks,0.0,,,,,
player,201912220clt,car,BradJa00,tackles_combined,3,,,,,
player,201912220clt,car,BradJa00,tackles_solo,3,,,,,
player,201912220clt,car,BradJa00,tackles_assists,0,,,,,
player,201912220clt,car,BradJa00,tackles_loss,0,,,,,
player,201912220clt,car,BradJa00,qb_hits,0,,,,,
player,201912220clt,car,BradJa00,fumbles_rec,0,,,,,
player,201912220clt,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,BradJa00,fumbles_rec_td,0,,,,,
player,201912220clt,car,BradJa00,fumbles_forced,0,,,,,
player,201912220clt,car,ButlVe00,def_int,0,,,,,
player,201912220clt,car,ButlVe00,def_int_yds,0,,,,,
player,201912220clt,car,ButlVe00,def_int_td,0,,,,,
player,201912220clt,car,ButlVe00,def_int_long,0,,,,,
player,201912220clt,car,ButlVe00,pass_defended,0,,,,,
player,201912220clt,car,ButlVe00,sacks,0.0,,,,,
player,201912220clt,car,ButlVe00,tackles_combined,2,,,,,
player,201912220clt,car,ButlVe00,tackles_solo,1,,,,,
player,201912220clt,car,ButlVe00,tackles_assists,1,,,,,
player,201912220clt,car,ButlVe00,tackles_loss,0,,,,,
player,201912220clt,car,ButlVe00,qb_hits,0,,,,,
player,201912220clt,car,ButlVe00,fumbles_rec,0,,,,,
player,201912220clt,car,ButlVe00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,ButlVe00,fumbles_rec_td,0,,,,,
player,201912220clt,car,ButlVe00,fumbles_forced,0,,,,,
player,201912220clt,car,CartJe00,def_int,0,,,,,
player,201912220clt,car,CartJe00,def_int_yds,0,,,,,
player,201912220clt,car,CartJe00,def_int_td,0,,,,,
player,201912220clt,car,CartJe00,def_int_long,0,,,,,
player,201912220clt,car,CartJe00,pass_defended,0,,,,,
player,201912220clt,car,CartJe00,sacks,0.0,,,,,
player,201912220clt,car,CartJe00,tackles_combined,2,,,,,
player,201912220clt,car,CartJe00,tackles_solo,2,,,,,
player,201912220clt,car,CartJe00,tackles_assists,0,,,,,
player,201912220clt,car,CartJe00,tackles_loss,0,,,,,
player,201912220clt,car,CartJe00,qb_hits,1,,,,,
player,201912220clt,car,CartJe00,fumbles_rec,0,,,,,
player,201912220clt,car,CartJe00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,CartJe00,fumbles_rec_td,0,,,,,
player,201912220clt,car,CartJe00,fumbles_forced,0,,,,,
player,201912220clt,car,AddiMa00,def_int,0,,,,,
player,201912220clt,car,AddiMa00,def_int_yds,0,,,,,
player,201912220clt,car,AddiMa00,def_int_td,0,,,,,
player,201912220clt,car,AddiMa00,def_int_long,0,,,,,
player,201912220clt,car,AddiMa00,pass_defended,0,,,,,
player,201912220clt,car,AddiMa00,sacks,0.0,,,,,
player,201912220clt,car,AddiMa00,tackles_combined,1,,,,,
player,201912220clt,car,AddiMa00,tackles_solo,1,,,,,
player,201912220clt,car,AddiMa00,tackles_assists,0,,,,,
player,201912220clt,car,AddiMa00,tackles_loss,0,,,,,
player,201912220clt,car,AddiMa00,qb_hits,0,,,,,
player,201912220clt,car,AddiMa00,fumbles_rec,0,,,,,
player,201912220clt,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201912220clt,car,AddiMa00,fumbles_forced,0,,,,,
player,201912220clt,car,HortWe00,def_int,0,,,,,
player,201912220clt,car,HortWe00,def_int_yds,0,,,,,
player,201912220clt,car,HortWe00,def_int_td,0,,,,,
player,201912220clt,car,HortWe00,def_int_long,0,,,,,
player,201912220clt,car,HortWe00,pass_defended,0,,,,,
player,201912220clt,car,HortWe00,sacks,0.0,,,,,
player,201912220clt,car,HortWe00,tackles_combined,1,,,,,
player,201912220clt,car,HortWe00,tackles_solo,1,,,,,
player,201912220clt,car,HortWe00,tackles_assists,0,,,,,
player,201912220clt,car,HortWe00,tackles_loss,0,,,,,
player,201912220clt,car,HortWe00,qb_hits,0,,,,,
player,201912220clt,car,HortWe00,fumbles_rec,0,,,,,
player,201912220clt,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201912220clt,car,HortWe00,fumbles_rec_td,0,,,,,
player,201912220clt,car,HortWe00,fumbles_forced,0,,,,,
player,201912220clt,clt,DesiPi00,def_int,2,,,,,
player,201912220clt,clt,DesiPi00,def_int_yds,0,,,,,
player,201912220clt,clt,DesiPi00,def_int_td,0,,,,,
player,201912220clt,clt,DesiPi00,def_int_long,0,,,,,
player,201912220clt,clt,DesiPi00,pass_defended,5,,,,,
player,201912220clt,clt,DesiPi00,sacks,0.0,,,,,
player,201912220clt,clt,DesiPi00,tackles_combined,5,,,,,
player,201912220clt,clt,DesiPi00,tackles_solo,4,,,,,
player,201912220clt,clt,DesiPi00,tackles_assists,1,,,,,
player,201912220clt,clt,DesiPi00,tackles_loss,0,,,,,
player,201912220clt,clt,DesiPi00,qb_hits,0,,,,,
player,201912220clt,clt,DesiPi00,fumbles_rec,0,,,,,
player,201912220clt,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,DesiPi00,fumbles_forced,0,,,,,
player,201912220clt,clt,WalkAn01,def_int,1,,,,,
player,201912220clt,clt,WalkAn01,def_int_yds,0,,,,,
player,201912220clt,clt,WalkAn01,def_int_td,0,,,,,
player,201912220clt,clt,WalkAn01,def_int_long,0,,,,,
player,201912220clt,clt,WalkAn01,pass_defended,1,,,,,
player,201912220clt,clt,WalkAn01,sacks,1.0,,,,,
player,201912220clt,clt,WalkAn01,tackles_combined,10,,,,,
player,201912220clt,clt,WalkAn01,tackles_solo,8,,,,,
player,201912220clt,clt,WalkAn01,tackles_assists,2,,,,,
player,201912220clt,clt,WalkAn01,tackles_loss,0,,,,,
player,201912220clt,clt,WalkAn01,qb_hits,1,,,,,
player,201912220clt,clt,WalkAn01,fumbles_rec,0,,,,,
player,201912220clt,clt,WalkAn01,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,WalkAn01,fumbles_rec_td,0,,,,,
player,201912220clt,clt,WalkAn01,fumbles_forced,0,,,,,
player,201912220clt,clt,MuhaAl00,def_int,0,,,,,
player,201912220clt,clt,MuhaAl00,def_int_yds,0,,,,,
player,201912220clt,clt,MuhaAl00,def_int_td,0,,,,,
player,201912220clt,clt,MuhaAl00,def_int_long,0,,,,,
player,201912220clt,clt,MuhaAl00,pass_defended,0,,,,,
player,201912220clt,clt,MuhaAl00,sacks,2.0,,,,,
player,201912220clt,clt,MuhaAl00,tackles_combined,3,,,,,
player,201912220clt,clt,MuhaAl00,tackles_solo,3,,,,,
player,201912220clt,clt,MuhaAl00,tackles_assists,0,,,,,
player,201912220clt,clt,MuhaAl00,tackles_loss,2,,,,,
player,201912220clt,clt,MuhaAl00,qb_hits,2,,,,,
player,201912220clt,clt,MuhaAl00,fumbles_rec,0,,,,,
player,201912220clt,clt,MuhaAl00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,MuhaAl00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,MuhaAl00,fumbles_forced,0,,,,,
player,201912220clt,clt,HousJu00,def_int,0,,,,,
player,201912220clt,clt,HousJu00,def_int_yds,0,,,,,
player,201912220clt,clt,HousJu00,def_int_td,0,,,,,
player,201912220clt,clt,HousJu00,def_int_long,0,,,,,
player,201912220clt,clt,HousJu00,pass_defended,0,,,,,
player,201912220clt,clt,HousJu00,sacks,1.0,,,,,
player,201912220clt,clt,HousJu00,tackles_combined,2,,,,,
player,201912220clt,clt,HousJu00,tackles_solo,2,,,,,
player,201912220clt,clt,HousJu00,tackles_assists,0,,,,,
player,201912220clt,clt,HousJu00,tackles_loss,1,,,,,
player,201912220clt,clt,HousJu00,qb_hits,2,,,,,
player,201912220clt,clt,HousJu00,fumbles_rec,0,,,,,
player,201912220clt,clt,HousJu00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,HousJu00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,HousJu00,fumbles_forced,0,,,,,
player,201912220clt,clt,StewGr00,def_int,0,,,,,
player,201912220clt,clt,StewGr00,def_int_yds,0,,,,,
player,201912220clt,clt,StewGr00,def_int_td,0,,,,,
player,201912220clt,clt,StewGr00,def_int_long,0,,,,,
player,201912220clt,clt,StewGr00,pass_defended,0,,,,,
player,201912220clt,clt,StewGr00,sacks,1.0,,,,,
player,201912220clt,clt,StewGr00,tackles_combined,2,,,,,
player,201912220clt,clt,StewGr00,tackles_solo,2,,,,,
player,201912220clt,clt,StewGr00,tackles_assists,0,,,,,
player,201912220clt,clt,StewGr00,tackles_loss,1,,,,,
player,201912220clt,clt,StewGr00,qb_hits,1,,,,,
player,201912220clt,clt,StewGr00,fumbles_rec,0,,,,,
player,201912220clt,clt,StewGr00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,StewGr00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,StewGr00,fumbles_forced,0,,,,,
player,201912220clt,clt,LeonDa00,def_int,0,,,,,
player,201912220clt,clt,LeonDa00,def_int_yds,0,,,,,
player,201912220clt,clt,LeonDa00,def_int_td,0,,,,,
player,201912220clt,clt,LeonDa00,def_int_long,0,,,,,
player,201912220clt,clt,LeonDa00,pass_defended,0,,,,,
player,201912220clt,clt,LeonDa00,sacks,0.0,,,,,
player,201912220clt,clt,LeonDa00,tackles_combined,11,,,,,
player,201912220clt,clt,LeonDa00,tackles_solo,5,,,,,
player,201912220clt,clt,LeonDa00,tackles_assists,6,,,,,
player,201912220clt,clt,LeonDa00,tackles_loss,0,,,,,
player,201912220clt,clt,LeonDa00,qb_hits,0,,,,,
player,201912220clt,clt,LeonDa00,fumbles_rec,0,,,,,
player,201912220clt,clt,LeonDa00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,LeonDa00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,LeonDa00,fumbles_forced,0,,,,,
player,201912220clt,clt,OkerBo00,def_int,0,,,,,
player,201912220clt,clt,OkerBo00,def_int_yds,0,,,,,
player,201912220clt,clt,OkerBo00,def_int_td,0,,,,,
player,201912220clt,clt,OkerBo00,def_int_long,0,,,,,
player,201912220clt,clt,OkerBo00,pass_defended,0,,,,,
player,201912220clt,clt,OkerBo00,sacks,0.0,,,,,
player,201912220clt,clt,OkerBo00,tackles_combined,9,,,,,
player,201912220clt,clt,OkerBo00,tackles_solo,9,,,,,
player,201912220clt,clt,OkerBo00,tackles_assists,0,,,,,
player,201912220clt,clt,OkerBo00,tackles_loss,0,,,,,
player,201912220clt,clt,OkerBo00,qb_hits,0,,,,,
player,201912220clt,clt,OkerBo00,fumbles_rec,0,,,,,
player,201912220clt,clt,OkerBo00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,OkerBo00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,OkerBo00,fumbles_forced,0,,,,,
player,201912220clt,clt,BoddBr01,def_int,0,,,,,
player,201912220clt,clt,BoddBr01,def_int_yds,0,,,,,
player,201912220clt,clt,BoddBr01,def_int_td,0,,,,,
player,201912220clt,clt,BoddBr01,def_int_long,0,,,,,
player,201912220clt,clt,BoddBr01,pass_defended,0,,,,,
player,201912220clt,clt,BoddBr01,sacks,0.0,,,,,
player,201912220clt,clt,BoddBr01,tackles_combined,5,,,,,
player,201912220clt,clt,BoddBr01,tackles_solo,4,,,,,
player,201912220clt,clt,BoddBr01,tackles_assists,1,,,,,
player,201912220clt,clt,BoddBr01,tackles_loss,0,,,,,
player,201912220clt,clt,BoddBr01,qb_hits,0,,,,,
player,201912220clt,clt,BoddBr01,fumbles_rec,0,,,,,
player,201912220clt,clt,BoddBr01,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,BoddBr01,fumbles_rec_td,0,,,,,
player,201912220clt,clt,BoddBr01,fumbles_forced,0,,,,,
player,201912220clt,clt,GeatCl00,def_int,0,,,,,
player,201912220clt,clt,GeatCl00,def_int_yds,0,,,,,
player,201912220clt,clt,GeatCl00,def_int_td,0,,,,,
player,201912220clt,clt,GeatCl00,def_int_long,0,,,,,
player,201912220clt,clt,GeatCl00,pass_defended,0,,,,,
player,201912220clt,clt,GeatCl00,sacks,0.0,,,,,
player,201912220clt,clt,GeatCl00,tackles_combined,5,,,,,
player,201912220clt,clt,GeatCl00,tackles_solo,3,,,,,
player,201912220clt,clt,GeatCl00,tackles_assists,2,,,,,
player,201912220clt,clt,GeatCl00,tackles_loss,0,,,,,
player,201912220clt,clt,GeatCl00,qb_hits,0,,,,,
player,201912220clt,clt,GeatCl00,fumbles_rec,0,,,,,
player,201912220clt,clt,GeatCl00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,GeatCl00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,GeatCl00,fumbles_forced,0,,,,,
player,201912220clt,clt,Ya-SRo00,def_int,0,,,,,
player,201912220clt,clt,Ya-SRo00,def_int_yds,0,,,,,
player,201912220clt,clt,Ya-SRo00,def_int_td,0,,,,,
player,201912220clt,clt,Ya-SRo00,def_int_long,0,,,,,
player,201912220clt,clt,Ya-SRo00,pass_defended,1,,,,,
player,201912220clt,clt,Ya-SRo00,sacks,0.0,,,,,
player,201912220clt,clt,Ya-SRo00,tackles_combined,4,,,,,
player,201912220clt,clt,Ya-SRo00,tackles_solo,3,,,,,
player,201912220clt,clt,Ya-SRo00,tackles_assists,1,,,,,
player,201912220clt,clt,Ya-SRo00,tackles_loss,0,,,,,
player,201912220clt,clt,Ya-SRo00,qb_hits,0,,,,,
player,201912220clt,clt,Ya-SRo00,fumbles_rec,0,,,,,
player,201912220clt,clt,Ya-SRo00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,Ya-SRo00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,Ya-SRo00,fumbles_forced,0,,,,,
player,201912220clt,clt,WillKh00,def_int,0,,,,,
player,201912220clt,clt,WillKh00,def_int_yds,0,,,,,
player,201912220clt,clt,WillKh00,def_int_td,0,,,,,
player,201912220clt,clt,WillKh00,def_int_long,0,,,,,
player,201912220clt,clt,WillKh00,pass_defended,0,,,,,
player,201912220clt,clt,WillKh00,sacks,0.0,,,,,
player,201912220clt,clt,WillKh00,tackles_combined,3,,,,,
player,201912220clt,clt,WillKh00,tackles_solo,2,,,,,
player,201912220clt,clt,WillKh00,tackles_assists,1,,,,,
player,201912220clt,clt,WillKh00,tackles_loss,0,,,,,
player,201912220clt,clt,WillKh00,qb_hits,0,,,,,
player,201912220clt,clt,WillKh00,fumbles_rec,0,,,,,
player,201912220clt,clt,WillKh00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,WillKh00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,WillKh00,fumbles_forced,0,,,,,
player,201912220clt,clt,HookMa00,def_int,0,,,,,
player,201912220clt,clt,HookMa00,def_int_yds,0,,,,,
player,201912220clt,clt,HookMa00,def_int_td,0,,,,,
player,201912220clt,clt,HookMa00,def_int_long,0,,,,,
player,201912220clt,clt,HookMa00,pass_defended,0,,,,,
player,201912220clt,clt,HookMa00,sacks,0.0,,,,,
player,201912220clt,clt,HookMa00,tackles_combined,2,,,,,
player,201912220clt,clt,HookMa00,tackles_solo,2,,,,,
player,201912220clt,clt,HookMa00,tackles_assists,0,,,,,
player,201912220clt,clt,HookMa00,tackles_loss,0,,,,,
player,201912220clt,clt,HookMa00,qb_hits,0,,,,,
player,201912220clt,clt,HookMa00,fumbles_rec,0,,,,,
player,201912220clt,clt,HookMa00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,HookMa00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,HookMa00,fumbles_forced,0,,,,,
player,201912220clt,clt,OdumGe00,def_int,0,,,,,
player,201912220clt,clt,OdumGe00,def_int_yds,0,,,,,
player,201912220clt,clt,OdumGe00,def_int_td,0,,,,,
player,201912220clt,clt,OdumGe00,def_int_long,0,,,,,
player,201912220clt,clt,OdumGe00,pass_defended,0,,,,,
player,201912220clt,clt,OdumGe00,sacks,0.0,,,,,
player,201912220clt,clt,OdumGe00,tackles_combined,2,,,,,
player,201912220clt,clt,OdumGe00,tackles_solo,2,,,,,
player,201912220clt,clt,OdumGe00,tackles_assists,0,,,,,
player,201912220clt,clt,OdumGe00,tackles_loss,0,,,,,
player,201912220clt,clt,OdumGe00,qb_hits,0,,,,,
player,201912220clt,clt,OdumGe00,fumbles_rec,0,,,,,
player,201912220clt,clt,OdumGe00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,OdumGe00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,OdumGe00,fumbles_forced,0,,,,,
player,201912220clt,clt,SheaJa00,def_int,0,,,,,
player,201912220clt,clt,SheaJa00,def_int_yds,0,,,,,
player,201912220clt,clt,SheaJa00,def_int_td,0,,,,,
player,201912220clt,clt,SheaJa00,def_int_long,0,,,,,
player,201912220clt,clt,SheaJa00,pass_defended,0,,,,,
player,201912220clt,clt,SheaJa00,sacks,0.0,,,,,
player,201912220clt,clt,SheaJa00,tackles_combined,2,,,,,
player,201912220clt,clt,SheaJa00,tackles_solo,1,,,,,
player,201912220clt,clt,SheaJa00,tackles_assists,1,,,,,
player,201912220clt,clt,SheaJa00,tackles_loss,0,,,,,
player,201912220clt,clt,SheaJa00,qb_hits,1,,,,,
player,201912220clt,clt,SheaJa00,fumbles_rec,0,,,,,
player,201912220clt,clt,SheaJa00,fumbles_rec_yds,0,,,,,
player,201912220clt,clt,SheaJa00,fumbles_rec_td,0,,,,,
player,201912220clt,clt,SheaJa00,fumbles_forced,0,,,,,
player,201912220clt,clt,ColeTr01,def_int,0,,,,,
