game,2019,14,20191208,201912080nor,sfo,"San Francisco 49ers",48,nor,"New Orleans Saints",46
player,201912080nor,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,SherRi00,fumbles_forced,0,,,,,
player,201912080nor,sfo,WardJi01,def_int,0,,,,,
player,201912080nor,sfo,WardJi01,def_int_yds,0,,,,,
player,201912080nor,sfo,WardJi01,def_int_td,0,,,,,
player,201912080nor,sfo,WardJi01,def_int_long,0,,,,,
player,201912080nor,sfo,WardJi01,pass_defended,0,,,,,
player,201912080nor,sfo,WardJi01,sacks,0.0,,,,,
player,201912080nor,sfo,WardJi01,tackles_combined,7,,,,,
player,201912080nor,sfo,WardJi01,tackles_solo,5,,,,,
player,201912080nor,sfo,WardJi01,tackles_assists,2,,,,,
player,201912080nor,sfo,WardJi01,tackles_loss,0,,,,,
player,201912080nor,sfo,WardJi01,qb_hits,0,,,,,
player,201912080nor,sfo,WardJi01,fumbles_rec,0,,,,,
player,201912080nor,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,WardJi01,fumbles_forced,0,,,,,
player,201912080nor,sfo,HarrMa03,def_int,0,,,,,
player,201912080nor,sfo,HarrMa03,def_int_yds,0,,,,,
player,201912080nor,sfo,HarrMa03,def_int_td,0,,,,,
player,201912080nor,sfo,HarrMa03,def_int_long,0,,,,,
player,201912080nor,sfo,HarrMa03,pass_defended,1,,,,,
player,201912080nor,sfo,HarrMa03,sacks,0.0,,,,,
player,201912080nor,sfo,HarrMa03,tackles_combined,6,,,,,
player,201912080nor,sfo,HarrMa03,tackles_solo,2,,,,,
player,201912080nor,sfo,HarrMa03,tackles_assists,4,,,,,
player,201912080nor,sfo,HarrMa03,tackles_loss,0,,,,,
player,201912080nor,sfo,HarrMa03,qb_hits,0,,,,,
player,201912080nor,sfo,HarrMa03,fumbles_rec,0,,,,,
player,201912080nor,sfo,HarrMa03,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,HarrMa03,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,HarrMa03,fumbles_forced,1,,,,,
player,201912080nor,sfo,WithAh00,def_int,0,,,,,
player,201912080nor,sfo,WithAh00,def_int_yds,0,,,,,
player,201912080nor,sfo,WithAh00,def_int_td,0,,,,,
player,201912080nor,sfo,WithAh00,def_int_long,0,,,,,
player,201912080nor,sfo,WithAh00,pass_defended,1,,,,,
player,201912080nor,sfo,WithAh00,sacks,0.0,,,,,
player,201912080nor,sfo,WithAh00,tackles_combined,5,,,,,
player,201912080nor,sfo,WithAh00,tackles_solo,4,,,,,
player,201912080nor,sfo,WithAh00,tackles_assists,1,,,,,
player,201912080nor,sfo,WithAh00,tackles_loss,0,,,,,
player,201912080nor,sfo,WithAh00,qb_hits,0,,,,,
player,201912080nor,sfo,WithAh00,fumbles_rec,0,,,,,
player,201912080nor,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,WithAh00,fumbles_forced,0,,,,,
player,201912080nor,sfo,ArmsAr01,def_int,0,,,,,
player,201912080nor,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201912080nor,sfo,ArmsAr01,def_int_td,0,,,,,
player,201912080nor,sfo,ArmsAr01,def_int_long,0,,,,,
player,201912080nor,sfo,ArmsAr01,pass_defended,0,,,,,
player,201912080nor,sfo,ArmsAr01,sacks,0.0,,,,,
player,201912080nor,sfo,ArmsAr01,tackles_combined,4,,,,,
player,201912080nor,sfo,ArmsAr01,tackles_solo,3,,,,,
player,201912080nor,sfo,ArmsAr01,tackles_assists,1,,,,,
player,201912080nor,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201912080nor,sfo,ArmsAr01,qb_hits,0,,,,,
player,201912080nor,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201912080nor,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201912080nor,sfo,BuckDe00,def_int,0,,,,,
player,201912080nor,sfo,BuckDe00,def_int_yds,0,,,,,
player,201912080nor,sfo,BuckDe00,def_int_td,0,,,,,
player,201912080nor,sfo,BuckDe00,def_int_long,0,,,,,
player,201912080nor,sfo,BuckDe00,pass_defended,0,,,,,
player,201912080nor,sfo,BuckDe00,sacks,0.0,,,,,
player,201912080nor,sfo,BuckDe00,tackles_combined,4,,,,,
player,201912080nor,sfo,BuckDe00,tackles_solo,1,,,,,
player,201912080nor,sfo,BuckDe00,tackles_assists,3,,,,,
player,201912080nor,sfo,BuckDe00,tackles_loss,1,,,,,
player,201912080nor,sfo,BuckDe00,qb_hits,0,,,,,
player,201912080nor,sfo,BuckDe00,fumbles_rec,1,,,,,
player,201912080nor,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,BuckDe00,fumbles_forced,0,,,,,
player,201912080nor,sfo,MoseEm00,def_int,0,,,,,
player,201912080nor,sfo,MoseEm00,def_int_yds,0,,,,,
player,201912080nor,sfo,MoseEm00,def_int_td,0,,,,,
player,201912080nor,sfo,MoseEm00,def_int_long,0,,,,,
player,201912080nor,sfo,MoseEm00,pass_defended,0,,,,,
player,201912080nor,sfo,MoseEm00,sacks,0.0,,,,,
player,201912080nor,sfo,MoseEm00,tackles_combined,4,,,,,
player,201912080nor,sfo,MoseEm00,tackles_solo,4,,,,,
player,201912080nor,sfo,MoseEm00,tackles_assists,0,,,,,
player,201912080nor,sfo,MoseEm00,tackles_loss,0,,,,,
player,201912080nor,sfo,MoseEm00,qb_hits,1,,,,,
player,201912080nor,sfo,MoseEm00,fumbles_rec,0,,,,,
player,201912080nor,sfo,MoseEm00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,MoseEm00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,MoseEm00,fumbles_forced,0,,,,,
player,201912080nor,sfo,WillKW00,def_int,0,,,,,
player,201912080nor,sfo,WillKW00,def_int_yds,0,,,,,
player,201912080nor,sfo,WillKW00,def_int_td,0,,,,,
player,201912080nor,sfo,WillKW00,def_int_long,0,,,,,
player,201912080nor,sfo,WillKW00,pass_defended,0,,,,,
player,201912080nor,sfo,WillKW00,sacks,0.0,,,,,
player,201912080nor,sfo,WillKW00,tackles_combined,4,,,,,
player,201912080nor,sfo,WillKW00,tackles_solo,3,,,,,
player,201912080nor,sfo,WillKW00,tackles_assists,1,,,,,
player,201912080nor,sfo,WillKW00,tackles_loss,2,,,,,
player,201912080nor,sfo,WillKW00,qb_hits,0,,,,,
player,201912080nor,sfo,WillKW00,fumbles_rec,0,,,,,
player,201912080nor,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,WillKW00,fumbles_forced,0,,,,,
player,201912080nor,sfo,WarnFr00,def_int,0,,,,,
player,201912080nor,sfo,WarnFr00,def_int_yds,0,,,,,
player,201912080nor,sfo,WarnFr00,def_int_td,0,,,,,
player,201912080nor,sfo,WarnFr00,def_int_long,0,,,,,
player,201912080nor,sfo,WarnFr00,pass_defended,1,,,,,
player,201912080nor,sfo,WarnFr00,sacks,0.0,,,,,
player,201912080nor,sfo,WarnFr00,tackles_combined,3,,,,,
player,201912080nor,sfo,WarnFr00,tackles_solo,2,,,,,
player,201912080nor,sfo,WarnFr00,tackles_assists,1,,,,,
player,201912080nor,sfo,WarnFr00,tackles_loss,0,,,,,
player,201912080nor,sfo,WarnFr00,qb_hits,0,,,,,
player,201912080nor,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201912080nor,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201912080nor,sfo,BosaNi00,def_int,0,,,,,
player,201912080nor,sfo,BosaNi00,def_int_yds,0,,,,,
player,201912080nor,sfo,BosaNi00,def_int_td,0,,,,,
player,201912080nor,sfo,BosaNi00,def_int_long,0,,,,,
player,201912080nor,sfo,BosaNi00,pass_defended,1,,,,,
player,201912080nor,sfo,BosaNi00,sacks,0.0,,,,,
player,201912080nor,sfo,BosaNi00,tackles_combined,2,,,,,
player,201912080nor,sfo,BosaNi00,tackles_solo,2,,,,,
player,201912080nor,sfo,BosaNi00,tackles_assists,0,,,,,
player,201912080nor,sfo,BosaNi00,tackles_loss,1,,,,,
player,201912080nor,sfo,BosaNi00,qb_hits,2,,,,,
player,201912080nor,sfo,BosaNi00,fumbles_rec,0,,,,,
player,201912080nor,sfo,BosaNi00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,BosaNi00,fumbles_forced,0,,,,,
player,201912080nor,sfo,JoneD.01,def_int,0,,,,,
player,201912080nor,sfo,JoneD.01,def_int_yds,0,,,,,
player,201912080nor,sfo,JoneD.01,def_int_td,0,,,,,
player,201912080nor,sfo,JoneD.01,def_int_long,0,,,,,
player,201912080nor,sfo,JoneD.01,pass_defended,0,,,,,
player,201912080nor,sfo,JoneD.01,sacks,0.0,,,,,
player,201912080nor,sfo,JoneD.01,tackles_combined,2,,,,,
player,201912080nor,sfo,JoneD.01,tackles_solo,1,,,,,
player,201912080nor,sfo,JoneD.01,tackles_assists,1,,,,,
player,201912080nor,sfo,JoneD.01,tackles_loss,0,,,,,
player,201912080nor,sfo,JoneD.01,qb_hits,0,,,,,
player,201912080nor,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201912080nor,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,JoneD.01,fumbles_forced,1,,,,,
player,201912080nor,sfo,DayxSh00,def_int,0,,,,,
player,201912080nor,sfo,DayxSh00,def_int_yds,0,,,,,
player,201912080nor,sfo,DayxSh00,def_int_td,0,,,,,
player,201912080nor,sfo,DayxSh00,def_int_long,0,,,,,
player,201912080nor,sfo,DayxSh00,pass_defended,0,,,,,
player,201912080nor,sfo,DayxSh00,sacks,0.0,,,,,
player,201912080nor,sfo,DayxSh00,tackles_combined,1,,,,,
player,201912080nor,sfo,DayxSh00,tackles_solo,1,,,,,
player,201912080nor,sfo,DayxSh00,tackles_assists,0,,,,,
player,201912080nor,sfo,DayxSh00,tackles_loss,0,,,,,
player,201912080nor,sfo,DayxSh00,qb_hits,0,,,,,
player,201912080nor,sfo,DayxSh00,fumbles_rec,0,,,,,
player,201912080nor,sfo,DayxSh00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,DayxSh00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201912080nor,sfo,ReedD.00,def_int,0,,,,,
player,201912080nor,sfo,ReedD.00,def_int_yds,0,,,,,
player,201912080nor,sfo,ReedD.00,def_int_td,0,,,,,
player,201912080nor,sfo,ReedD.00,def_int_long,0,,,,,
player,201912080nor,sfo,ReedD.00,pass_defended,0,,,,,
player,201912080nor,sfo,ReedD.00,sacks,0.0,,,,,
player,201912080nor,sfo,ReedD.00,tackles_combined,1,,,,,
player,201912080nor,sfo,ReedD.00,tackles_solo,1,,,,,
player,201912080nor,sfo,ReedD.00,tackles_assists,0,,,,,
player,201912080nor,sfo,ReedD.00,tackles_loss,0,,,,,
player,201912080nor,sfo,ReedD.00,qb_hits,0,,,,,
player,201912080nor,sfo,ReedD.00,fumbles_rec,0,,,,,
player,201912080nor,sfo,ReedD.00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,ReedD.00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,ReedD.00,fumbles_forced,0,,,,,
player,201912080nor,sfo,ValoJe00,def_int,0,,,,,
player,201912080nor,sfo,ValoJe00,def_int_yds,0,,,,,
player,201912080nor,sfo,ValoJe00,def_int_td,0,,,,,
player,201912080nor,sfo,ValoJe00,def_int_long,0,,,,,
player,201912080nor,sfo,ValoJe00,pass_defended,0,,,,,
player,201912080nor,sfo,ValoJe00,sacks,0.0,,,,,
player,201912080nor,sfo,ValoJe00,tackles_combined,1,,,,,
player,201912080nor,sfo,ValoJe00,tackles_solo,1,,,,,
player,201912080nor,sfo,ValoJe00,tackles_assists,0,,,,,
player,201912080nor,sfo,ValoJe00,tackles_loss,0,,,,,
player,201912080nor,sfo,ValoJe00,qb_hits,0,,,,,
player,201912080nor,sfo,ValoJe00,fumbles_rec,0,,,,,
player,201912080nor,sfo,ValoJe00,fumbles_rec_yds,0,,,,,
player,201912080nor,sfo,ValoJe00,fumbles_rec_td,0,,,,,
player,201912080nor,sfo,ValoJe00,fumbles_forced,0,,,,,
player,201912080nor,nor,RobeCr00,def_int,1,,,,,
player,201912080nor,nor,RobeCr00,def_int_yds,3,,,,,
player,201912080nor,nor,RobeCr00,def_int_td,0,,,,,
player,201912080nor,nor,RobeCr00,def_int_long,3,,,,,
player,201912080nor,nor,RobeCr00,pass_defended,1,,,,,
player,201912080nor,nor,RobeCr00,sacks,0.0,,,,,
player,201912080nor,nor,RobeCr00,tackles_combined,8,,,,,
player,201912080nor,nor,RobeCr00,tackles_solo,5,,,,,
player,201912080nor,nor,RobeCr00,tackles_assists,3,,,,,
player,201912080nor,nor,RobeCr00,tackles_loss,1,,,,,
player,201912080nor,nor,RobeCr00,qb_hits,0,,,,,
player,201912080nor,nor,RobeCr00,fumbles_rec,0,,,,,
player,201912080nor,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,RobeCr00,fumbles_forced,0,,,,,
player,201912080nor,nor,BellVo00,def_int,0,,,,,
player,201912080nor,nor,BellVo00,def_int_yds,0,,,,,
player,201912080nor,nor,BellVo00,def_int_td,0,,,,,
player,201912080nor,nor,BellVo00,def_int_long,0,,,,,
player,201912080nor,nor,BellVo00,pass_defended,0,,,,,
player,201912080nor,nor,BellVo00,sacks,1.0,,,,,
player,201912080nor,nor,BellVo00,tackles_combined,12,,,,,
player,201912080nor,nor,BellVo00,tackles_solo,8,,,,,
player,201912080nor,nor,BellVo00,tackles_assists,4,,,,,
player,201912080nor,nor,BellVo00,tackles_loss,1,,,,,
player,201912080nor,nor,BellVo00,qb_hits,1,,,,,
player,201912080nor,nor,BellVo00,fumbles_rec,0,,,,,
player,201912080nor,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,BellVo00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,BellVo00,fumbles_forced,0,,,,,
player,201912080nor,nor,DaviDe00,def_int,0,,,,,
player,201912080nor,nor,DaviDe00,def_int_yds,0,,,,,
player,201912080nor,nor,DaviDe00,def_int_td,0,,,,,
player,201912080nor,nor,DaviDe00,def_int_long,0,,,,,
player,201912080nor,nor,DaviDe00,pass_defended,0,,,,,
player,201912080nor,nor,DaviDe00,sacks,1.0,,,,,
player,201912080nor,nor,DaviDe00,tackles_combined,7,,,,,
player,201912080nor,nor,DaviDe00,tackles_solo,6,,,,,
player,201912080nor,nor,DaviDe00,tackles_assists,1,,,,,
player,201912080nor,nor,DaviDe00,tackles_loss,1,,,,,
player,201912080nor,nor,DaviDe00,qb_hits,2,,,,,
player,201912080nor,nor,DaviDe00,fumbles_rec,0,,,,,
player,201912080nor,nor,DaviDe00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,DaviDe00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,DaviDe00,fumbles_forced,0,,,,,
player,201912080nor,nor,EdwaMa01,def_int,0,,,,,
player,201912080nor,nor,EdwaMa01,def_int_yds,0,,,,,
player,201912080nor,nor,EdwaMa01,def_int_td,0,,,,,
player,201912080nor,nor,EdwaMa01,def_int_long,0,,,,,
player,201912080nor,nor,EdwaMa01,pass_defended,0,,,,,
player,201912080nor,nor,EdwaMa01,sacks,1.0,,,,,
player,201912080nor,nor,EdwaMa01,tackles_combined,1,,,,,
player,201912080nor,nor,EdwaMa01,tackles_solo,1,,,,,
player,201912080nor,nor,EdwaMa01,tackles_assists,0,,,,,
player,201912080nor,nor,EdwaMa01,tackles_loss,1,,,,,
player,201912080nor,nor,EdwaMa01,qb_hits,1,,,,,
player,201912080nor,nor,EdwaMa01,fumbles_rec,0,,,,,
player,201912080nor,nor,EdwaMa01,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,EdwaMa01,fumbles_rec_td,0,,,,,
player,201912080nor,nor,EdwaMa01,fumbles_forced,0,,,,,
player,201912080nor,nor,ApplEl00,def_int,0,,,,,
player,201912080nor,nor,ApplEl00,def_int_yds,0,,,,,
player,201912080nor,nor,ApplEl00,def_int_td,0,,,,,
player,201912080nor,nor,ApplEl00,def_int_long,0,,,,,
player,201912080nor,nor,ApplEl00,pass_defended,0,,,,,
player,201912080nor,nor,ApplEl00,sacks,0.0,,,,,
player,201912080nor,nor,ApplEl00,tackles_combined,4,,,,,
player,201912080nor,nor,ApplEl00,tackles_solo,3,,,,,
player,201912080nor,nor,ApplEl00,tackles_assists,1,,,,,
player,201912080nor,nor,ApplEl00,tackles_loss,0,,,,,
player,201912080nor,nor,ApplEl00,qb_hits,0,,,,,
player,201912080nor,nor,ApplEl00,fumbles_rec,0,,,,,
player,201912080nor,nor,ApplEl00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,ApplEl00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,ApplEl00,fumbles_forced,0,,,,,
player,201912080nor,nor,LattMa01,def_int,0,,,,,
player,201912080nor,nor,LattMa01,def_int_yds,0,,,,,
player,201912080nor,nor,LattMa01,def_int_td,0,,,,,
player,201912080nor,nor,LattMa01,def_int_long,0,,,,,
player,201912080nor,nor,LattMa01,pass_defended,1,,,,,
player,201912080nor,nor,LattMa01,sacks,0.0,,,,,
player,201912080nor,nor,LattMa01,tackles_combined,4,,,,,
player,201912080nor,nor,LattMa01,tackles_solo,3,,,,,
player,201912080nor,nor,LattMa01,tackles_assists,1,,,,,
player,201912080nor,nor,LattMa01,tackles_loss,0,,,,,
player,201912080nor,nor,LattMa01,qb_hits,0,,,,,
player,201912080nor,nor,LattMa01,fumbles_rec,0,,,,,
player,201912080nor,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201912080nor,nor,LattMa01,fumbles_forced,0,,,,,
player,201912080nor,nor,WillMa06,def_int,0,,,,,
player,201912080nor,nor,WillMa06,def_int_yds,0,,,,,
player,201912080nor,nor,WillMa06,def_int_td,0,,,,,
player,201912080nor,nor,WillMa06,def_int_long,0,,,,,
player,201912080nor,nor,WillMa06,pass_defended,1,,,,,
player,201912080nor,nor,WillMa06,sacks,0.0,,,,,
player,201912080nor,nor,WillMa06,tackles_combined,4,,,,,
player,201912080nor,nor,WillMa06,tackles_solo,2,,,,,
player,201912080nor,nor,WillMa06,tackles_assists,2,,,,,
player,201912080nor,nor,WillMa06,tackles_loss,0,,,,,
player,201912080nor,nor,WillMa06,qb_hits,0,,,,,
player,201912080nor,nor,WillMa06,fumbles_rec,0,,,,,
player,201912080nor,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201912080nor,nor,WillMa06,fumbles_forced,0,,,,,
player,201912080nor,nor,GardCh00,def_int,0,,,,,
player,201912080nor,nor,GardCh00,def_int_yds,0,,,,,
player,201912080nor,nor,GardCh00,def_int_td,0,,,,,
player,201912080nor,nor,GardCh00,def_int_long,0,,,,,
player,201912080nor,nor,GardCh00,pass_defended,0,,,,,
player,201912080nor,nor,GardCh00,sacks,0.0,,,,,
player,201912080nor,nor,GardCh00,tackles_combined,3,,,,,
player,201912080nor,nor,GardCh00,tackles_solo,2,,,,,
player,201912080nor,nor,GardCh00,tackles_assists,1,,,,,
player,201912080nor,nor,GardCh00,tackles_loss,0,,,,,
player,201912080nor,nor,GardCh00,qb_hits,0,,,,,
player,201912080nor,nor,GardCh00,fumbles_rec,0,,,,,
player,201912080nor,nor,GardCh00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,GardCh00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,GardCh00,fumbles_forced,0,,,,,
player,201912080nor,nor,WillP.00,def_int,0,,,,,
player,201912080nor,nor,WillP.00,def_int_yds,0,,,,,
player,201912080nor,nor,WillP.00,def_int_td,0,,,,,
player,201912080nor,nor,WillP.00,def_int_long,0,,,,,
player,201912080nor,nor,WillP.00,pass_defended,0,,,,,
player,201912080nor,nor,WillP.00,sacks,0.0,,,,,
player,201912080nor,nor,WillP.00,tackles_combined,3,,,,,
player,201912080nor,nor,WillP.00,tackles_solo,3,,,,,
player,201912080nor,nor,WillP.00,tackles_assists,0,,,,,
player,201912080nor,nor,WillP.00,tackles_loss,0,,,,,
player,201912080nor,nor,WillP.00,qb_hits,0,,,,,
player,201912080nor,nor,WillP.00,fumbles_rec,0,,,,,
player,201912080nor,nor,WillP.00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,WillP.00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,WillP.00,fumbles_forced,0,,,,,
player,201912080nor,nor,JordCa00,def_int,0,,,,,
player,201912080nor,nor,JordCa00,def_int_yds,0,,,,,
player,201912080nor,nor,JordCa00,def_int_td,0,,,,,
player,201912080nor,nor,JordCa00,def_int_long,0,,,,,
player,201912080nor,nor,JordCa00,pass_defended,0,,,,,
player,201912080nor,nor,JordCa00,sacks,0.0,,,,,
player,201912080nor,nor,JordCa00,tackles_combined,2,,,,,
player,201912080nor,nor,JordCa00,tackles_solo,1,,,,,
player,201912080nor,nor,JordCa00,tackles_assists,1,,,,,
player,201912080nor,nor,JordCa00,tackles_loss,0,,,,,
player,201912080nor,nor,JordCa00,qb_hits,1,,,,,
player,201912080nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201912080nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201912080nor,nor,OnyeDa00,def_int,0,,,,,
player,201912080nor,nor,OnyeDa00,def_int_yds,0,,,,,
player,201912080nor,nor,OnyeDa00,def_int_td,0,,,,,
player,201912080nor,nor,OnyeDa00,def_int_long,0,,,,,
player,201912080nor,nor,OnyeDa00,pass_defended,0,,,,,
player,201912080nor,nor,OnyeDa00,sacks,0.0,,,,,
player,201912080nor,nor,OnyeDa00,tackles_combined,2,,,,,
player,201912080nor,nor,OnyeDa00,tackles_solo,2,,,,,
player,201912080nor,nor,OnyeDa00,tackles_assists,0,,,,,
player,201912080nor,nor,OnyeDa00,tackles_loss,0,,,,,
player,201912080nor,nor,OnyeDa00,qb_hits,0,,,,,
player,201912080nor,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201912080nor,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201912080nor,nor,TuttSh00,def_int,0,,,,,
player,201912080nor,nor,TuttSh00,def_int_yds,0,,,,,
player,201912080nor,nor,TuttSh00,def_int_td,0,,,,,
player,201912080nor,nor,TuttSh00,def_int_long,0,,,,,
player,201912080nor,nor,TuttSh00,pass_defended,1,,,,,
player,201912080nor,nor,TuttSh00,sacks,0.0,,,,,
player,201912080nor,nor,TuttSh00,tackles_combined,2,,,,,
player,201912080nor,nor,TuttSh00,tackles_solo,1,,,,,
player,201912080nor,nor,TuttSh00,tackles_assists,1,,,,,
player,201912080nor,nor,TuttSh00,tackles_loss,0,,,,,
player,201912080nor,nor,TuttSh00,qb_hits,1,,,,,
player,201912080nor,nor,TuttSh00,fumbles_rec,0,,,,,
player,201912080nor,nor,TuttSh00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,TuttSh00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,TuttSh00,fumbles_forced,0,,,,,
player,201912080nor,nor,BrowMa01,def_int,0,,,,,
player,201912080nor,nor,BrowMa01,def_int_yds,0,,,,,
player,201912080nor,nor,BrowMa01,def_int_td,0,,,,,
player,201912080nor,nor,BrowMa01,def_int_long,0,,,,,
player,201912080nor,nor,BrowMa01,pass_defended,0,,,,,
player,201912080nor,nor,BrowMa01,sacks,0.0,,,,,
player,201912080nor,nor,BrowMa01,tackles_combined,1,,,,,
player,201912080nor,nor,BrowMa01,tackles_solo,1,,,,,
player,201912080nor,nor,BrowMa01,tackles_assists,0,,,,,
player,201912080nor,nor,BrowMa01,tackles_loss,0,,,,,
player,201912080nor,nor,BrowMa01,qb_hits,0,,,,,
player,201912080nor,nor,BrowMa01,fumbles_rec,0,,,,,
player,201912080nor,nor,BrowMa01,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,BrowMa01,fumbles_rec_td,0,,,,,
player,201912080nor,nor,BrowMa01,fumbles_forced,0,,,,,
player,201912080nor,nor,DaveMa00,def_int,0,,,,,
player,201912080nor,nor,DaveMa00,def_int_yds,0,,,,,
player,201912080nor,nor,DaveMa00,def_int_td,0,,,,,
player,201912080nor,nor,DaveMa00,def_int_long,0,,,,,
player,201912080nor,nor,DaveMa00,pass_defended,0,,,,,
player,201912080nor,nor,DaveMa00,sacks,0.0,,,,,
player,201912080nor,nor,DaveMa00,tackles_combined,1,,,,,
player,201912080nor,nor,DaveMa00,tackles_solo,1,,,,,
player,201912080nor,nor,DaveMa00,tackles_assists,0,,,,,
player,201912080nor,nor,DaveMa00,tackles_loss,1,,,,,
player,201912080nor,nor,DaveMa00,qb_hits,0,,,,,
player,201912080nor,nor,DaveMa00,fumbles_rec,0,,,,,
player,201912080nor,nor,DaveMa00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,DaveMa00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,DaveMa00,fumbles_forced,0,,,,,
player,201912080nor,nor,HendTr00,def_int,0,,,,,
player,201912080nor,nor,HendTr00,def_int_yds,0,,,,,
player,201912080nor,nor,HendTr00,def_int_td,0,,,,,
player,201912080nor,nor,HendTr00,def_int_long,0,,,,,
player,201912080nor,nor,HendTr00,pass_defended,0,,,,,
player,201912080nor,nor,HendTr00,sacks,0.0,,,,,
player,201912080nor,nor,HendTr00,tackles_combined,1,,,,,
player,201912080nor,nor,HendTr00,tackles_solo,0,,,,,
player,201912080nor,nor,HendTr00,tackles_assists,1,,,,,
player,201912080nor,nor,HendTr00,tackles_loss,0,,,,,
player,201912080nor,nor,HendTr00,qb_hits,0,,,,,
player,201912080nor,nor,HendTr00,fumbles_rec,0,,,,,
player,201912080nor,nor,HendTr00,fumbles_rec_yds,0,,,,,
player,201912080nor,nor,HendTr00,fumbles_rec_td,0,,,,,
player,201912080nor,nor,HendTr00,fumbles_forced,0,,,,,
player,201912080nor,sfo,JameRi00,kick_ret,1,,,,,
player,201912080nor,sfo,JameRi00,kick_ret_yds,21,,,,,
player,201912080nor,sfo,JameRi00,kick_ret_yds_per_ret,21.0,,,,,
player,201912080nor,sfo,JameRi00,kick_ret_td,0,,,,,
player,201912080nor,sfo,JameRi00,kick_ret_long,21,,,,,
player,201912080nor,sfo,JameRi00,punt_ret,1,,,,,
player,201912080nor,sfo,JameRi00,punt_ret_yds,3,,,,,
player,201912080nor,sfo,JameRi00,punt_ret_yds_per_ret,3.0,,,,,
