game,2019,11,20191117,201911170tam,nor,"New Orleans Saints",34,tam,"Tampa Bay Buccaneers",17
player,201911170tam,nor,KamaAl00,rec,10,,,,,
player,201911170tam,nor,KamaAl00,rec_yds,47,,,,,
player,201911170tam,nor,KamaAl00,rec_td,0,,,,,
player,201911170tam,nor,KamaAl00,rec_long,17,,,,,
player,201911170tam,nor,KamaAl00,fumbles,1,,,,,
player,201911170tam,nor,KamaAl00,fumbles_lost,0,,,,,
player,201911170tam,nor,MurrLa00,pass_cmp,0,,,,,
player,201911170tam,nor,MurrLa00,pass_att,0,,,,,
player,201911170tam,nor,MurrLa00,pass_yds,0,,,,,
player,201911170tam,nor,MurrLa00,pass_td,0,,,,,
player,201911170tam,nor,MurrLa00,pass_int,0,,,,,
player,201911170tam,nor,MurrLa00,pass_sacked,0,,,,,
player,201911170tam,nor,MurrLa00,pass_sacked_yds,0,,,,,
player,201911170tam,nor,MurrLa00,pass_long,0,,,,,
player,201911170tam,nor,MurrLa00,pass_rating,,,,,,
player,201911170tam,nor,MurrLa00,rush_att,10,,,,,
player,201911170tam,nor,MurrLa00,rush_yds,27,,,,,
player,201911170tam,nor,MurrLa00,rush_td,0,,,,,
player,201911170tam,nor,MurrLa00,rush_long,12,,,,,
player,201911170tam,nor,MurrLa00,targets,3,,,,,
player,201911170tam,nor,MurrLa00,rec,2,,,,,
player,201911170tam,nor,MurrLa00,rec_yds,5,,,,,
player,201911170tam,nor,MurrLa00,rec_td,0,,,,,
player,201911170tam,nor,MurrLa00,rec_long,3,,,,,
player,201911170tam,nor,MurrLa00,fumbles,0,,,,,
player,201911170tam,nor,MurrLa00,fumbles_lost,0,,,,,
player,201911170tam,nor,LineZa01,pass_cmp,0,,,,,
player,201911170tam,nor,LineZa01,pass_att,0,,,,,
player,201911170tam,nor,LineZa01,pass_yds,0,,,,,
player,201911170tam,nor,LineZa01,pass_td,0,,,,,
player,201911170tam,nor,LineZa01,pass_int,0,,,,,
player,201911170tam,nor,LineZa01,pass_sacked,0,,,,,
player,201911170tam,nor,LineZa01,pass_sacked_yds,0,,,,,
player,201911170tam,nor,LineZa01,pass_long,0,,,,,
player,201911170tam,nor,LineZa01,pass_rating,,,,,,
player,201911170tam,nor,LineZa01,rush_att,1,,,,,
player,201911170tam,nor,LineZa01,rush_yds,5,,,,,
player,201911170tam,nor,LineZa01,rush_td,0,,,,,
player,201911170tam,nor,LineZa01,rush_long,5,,,,,
player,201911170tam,nor,LineZa01,targets,1,,,,,
player,201911170tam,nor,LineZa01,rec,1,,,,,
player,201911170tam,nor,LineZa01,rec_yds,5,,,,,
player,201911170tam,nor,LineZa01,rec_td,0,,,,,
player,201911170tam,nor,LineZa01,rec_long,5,,,,,
player,201911170tam,nor,LineZa01,fumbles,0,,,,,
player,201911170tam,nor,LineZa01,fumbles_lost,0,,,,,
player,201911170tam,nor,ThomMi05,pass_cmp,0,,,,,
player,201911170tam,nor,ThomMi05,pass_att,0,,,,,
player,201911170tam,nor,ThomMi05,pass_yds,0,,,,,
player,201911170tam,nor,ThomMi05,pass_td,0,,,,,
player,201911170tam,nor,ThomMi05,pass_int,0,,,,,
player,201911170tam,nor,ThomMi05,pass_sacked,0,,,,,
player,201911170tam,nor,ThomMi05,pass_sacked_yds,0,,,,,
player,201911170tam,nor,ThomMi05,pass_long,0,,,,,
player,201911170tam,nor,ThomMi05,pass_rating,,,,,,
player,201911170tam,nor,ThomMi05,rush_att,0,,,,,
player,201911170tam,nor,ThomMi05,rush_yds,0,,,,,
player,201911170tam,nor,ThomMi05,rush_td,0,,,,,
player,201911170tam,nor,ThomMi05,rush_long,0,,,,,
player,201911170tam,nor,ThomMi05,targets,11,,,,,
player,201911170tam,nor,ThomMi05,rec,8,,,,,
player,201911170tam,nor,ThomMi05,rec_yds,114,,,,,
player,201911170tam,nor,ThomMi05,rec_td,1,,,,,
player,201911170tam,nor,ThomMi05,rec_long,41,,,,,
player,201911170tam,nor,ThomMi05,fumbles,0,,,,,
player,201911170tam,nor,ThomMi05,fumbles_lost,0,,,,,
player,201911170tam,nor,CookJa02,pass_cmp,0,,,,,
player,201911170tam,nor,CookJa02,pass_att,0,,,,,
player,201911170tam,nor,CookJa02,pass_yds,0,,,,,
player,201911170tam,nor,CookJa02,pass_td,0,,,,,
player,201911170tam,nor,CookJa02,pass_int,0,,,,,
player,201911170tam,nor,CookJa02,pass_sacked,0,,,,,
player,201911170tam,nor,CookJa02,pass_sacked_yds,0,,,,,
player,201911170tam,nor,CookJa02,pass_long,0,,,,,
player,201911170tam,nor,CookJa02,pass_rating,,,,,,
player,201911170tam,nor,CookJa02,rush_att,0,,,,,
player,201911170tam,nor,CookJa02,rush_yds,0,,,,,
player,201911170tam,nor,CookJa02,rush_td,0,,,,,
player,201911170tam,nor,CookJa02,rush_long,0,,,,,
player,201911170tam,nor,CookJa02,targets,2,,,,,
player,201911170tam,nor,CookJa02,rec,2,,,,,
player,201911170tam,nor,CookJa02,rec_yds,33,,,,,
player,201911170tam,nor,CookJa02,rec_td,1,,,,,
player,201911170tam,nor,CookJa02,rec_long,30,,,,,
player,201911170tam,nor,CookJa02,fumbles,0,,,,,
player,201911170tam,nor,CookJa02,fumbles_lost,0,,,,,
player,201911170tam,nor,GinnTe00,pass_cmp,0,,,,,
player,201911170tam,nor,GinnTe00,pass_att,0,,,,,
player,201911170tam,nor,GinnTe00,pass_yds,0,,,,,
player,201911170tam,nor,GinnTe00,pass_td,0,,,,,
player,201911170tam,nor,GinnTe00,pass_int,0,,,,,
player,201911170tam,nor,GinnTe00,pass_sacked,0,,,,,
player,201911170tam,nor,GinnTe00,pass_sacked_yds,0,,,,,
player,201911170tam,nor,GinnTe00,pass_long,0,,,,,
player,201911170tam,nor,GinnTe00,pass_rating,,,,,,
player,201911170tam,nor,GinnTe00,rush_att,0,,,,,
player,201911170tam,nor,GinnTe00,rush_yds,0,,,,,
player,201911170tam,nor,GinnTe00,rush_td,0,,,,,
player,201911170tam,nor,GinnTe00,rush_long,0,,,,,
player,201911170tam,nor,GinnTe00,targets,4,,,,,
player,201911170tam,nor,GinnTe00,rec,2,,,,,
player,201911170tam,nor,GinnTe00,rec_yds,14,,,,,
player,201911170tam,nor,GinnTe00,rec_td,1,,,,,
player,201911170tam,nor,GinnTe00,rec_long,8,,,,,
player,201911170tam,nor,GinnTe00,fumbles,0,,,,,
player,201911170tam,nor,GinnTe00,fumbles_lost,0,,,,,
player,201911170tam,nor,HillJo02,pass_cmp,0,,,,,
player,201911170tam,nor,HillJo02,pass_att,0,,,,,
player,201911170tam,nor,HillJo02,pass_yds,0,,,,,
player,201911170tam,nor,HillJo02,pass_td,0,,,,,
player,201911170tam,nor,HillJo02,pass_int,0,,,,,
player,201911170tam,nor,HillJo02,pass_sacked,0,,,,,
player,201911170tam,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201911170tam,nor,HillJo02,pass_long,0,,,,,
player,201911170tam,nor,HillJo02,pass_rating,,,,,,
player,201911170tam,nor,HillJo02,rush_att,0,,,,,
player,201911170tam,nor,HillJo02,rush_yds,0,,,,,
player,201911170tam,nor,HillJo02,rush_td,0,,,,,
player,201911170tam,nor,HillJo02,rush_long,0,,,,,
player,201911170tam,nor,HillJo02,targets,2,,,,,
player,201911170tam,nor,HillJo02,rec,2,,,,,
player,201911170tam,nor,HillJo02,rec_yds,8,,,,,
player,201911170tam,nor,HillJo02,rec_td,0,,,,,
player,201911170tam,nor,HillJo02,rec_long,5,,,,,
player,201911170tam,nor,HillJo02,fumbles,0,,,,,
player,201911170tam,nor,HillJo02,fumbles_lost,0,,,,,
player,201911170tam,nor,SmitTr03,pass_cmp,0,,,,,
player,201911170tam,nor,SmitTr03,pass_att,0,,,,,
player,201911170tam,nor,SmitTr03,pass_yds,0,,,,,
player,201911170tam,nor,SmitTr03,pass_td,0,,,,,
player,201911170tam,nor,SmitTr03,pass_int,0,,,,,
player,201911170tam,nor,SmitTr03,pass_sacked,0,,,,,
player,201911170tam,nor,SmitTr03,pass_sacked_yds,0,,,,,
player,201911170tam,nor,SmitTr03,pass_long,0,,,,,
player,201911170tam,nor,SmitTr03,pass_rating,,,,,,
player,201911170tam,nor,SmitTr03,rush_att,0,,,,,
player,201911170tam,nor,SmitTr03,rush_yds,0,,,,,
player,201911170tam,nor,SmitTr03,rush_td,0,,,,,
player,201911170tam,nor,SmitTr03,rush_long,0,,,,,
player,201911170tam,nor,SmitTr03,targets,1,,,,,
player,201911170tam,nor,SmitTr03,rec,0,,,,,
player,201911170tam,nor,SmitTr03,rec_yds,0,,,,,
player,201911170tam,nor,SmitTr03,rec_td,0,,,,,
player,201911170tam,nor,SmitTr03,rec_long,0,,,,,
player,201911170tam,nor,SmitTr03,fumbles,0,,,,,
player,201911170tam,nor,SmitTr03,fumbles_lost,0,,,,,
player,201911170tam,tam,WinsJa00,pass_cmp,30,,,,,
player,201911170tam,tam,WinsJa00,pass_att,51,,,,,
player,201911170tam,tam,WinsJa00,pass_yds,313,,,,,
player,201911170tam,tam,WinsJa00,pass_td,2,,,,,
player,201911170tam,tam,WinsJa00,pass_int,4,,,,,
player,201911170tam,tam,WinsJa00,pass_sacked,2,,,,,
player,201911170tam,tam,WinsJa00,pass_sacked_yds,15,,,,,
player,201911170tam,tam,WinsJa00,pass_long,48,,,,,
player,201911170tam,tam,WinsJa00,pass_rating,57.1,,,,,
player,201911170tam,tam,WinsJa00,rush_att,2,,,,,
player,201911170tam,tam,WinsJa00,rush_yds,23,,,,,
player,201911170tam,tam,WinsJa00,rush_td,0,,,,,
player,201911170tam,tam,WinsJa00,rush_long,23,,,,,
player,201911170tam,tam,WinsJa00,targets,0,,,,,
player,201911170tam,tam,WinsJa00,rec,0,,,,,
player,201911170tam,tam,WinsJa00,rec_yds,0,,,,,
player,201911170tam,tam,WinsJa00,rec_td,0,,,,,
player,201911170tam,tam,WinsJa00,rec_long,0,,,,,
player,201911170tam,tam,WinsJa00,fumbles,1,,,,,
player,201911170tam,tam,WinsJa00,fumbles_lost,0,,,,,
player,201911170tam,tam,JoneRo01,pass_cmp,0,,,,,
player,201911170tam,tam,JoneRo01,pass_att,0,,,,,
player,201911170tam,tam,JoneRo01,pass_yds,0,,,,,
player,201911170tam,tam,JoneRo01,pass_td,0,,,,,
player,201911170tam,tam,JoneRo01,pass_int,0,,,,,
player,201911170tam,tam,JoneRo01,pass_sacked,0,,,,,
player,201911170tam,tam,JoneRo01,pass_sacked_yds,0,,,,,
player,201911170tam,tam,JoneRo01,pass_long,0,,,,,
player,201911170tam,tam,JoneRo01,pass_rating,,,,,,
player,201911170tam,tam,JoneRo01,rush_att,4,,,,,
player,201911170tam,tam,JoneRo01,rush_yds,13,,,,,
player,201911170tam,tam,JoneRo01,rush_td,0,,,,,
player,201911170tam,tam,JoneRo01,rush_long,6,,,,,
player,201911170tam,tam,JoneRo01,targets,4,,,,,
player,201911170tam,tam,JoneRo01,rec,2,,,,,
player,201911170tam,tam,JoneRo01,rec_yds,1,,,,,
player,201911170tam,tam,JoneRo01,rec_td,0,,,,,
player,201911170tam,tam,JoneRo01,rec_long,4,,,,,
player,201911170tam,tam,JoneRo01,fumbles,0,,,,,
player,201911170tam,tam,JoneRo01,fumbles_lost,0,,,,,
player,201911170tam,tam,BratCa00,pass_cmp,0,,,,,
player,201911170tam,tam,BratCa00,pass_att,0,,,,,
player,201911170tam,tam,BratCa00,pass_yds,0,,,,,
player,201911170tam,tam,BratCa00,pass_td,0,,,,,
player,201911170tam,tam,BratCa00,pass_int,0,,,,,
player,201911170tam,tam,BratCa00,pass_sacked,0,,,,,
player,201911170tam,tam,BratCa00,pass_sacked_yds,0,,,,,
player,201911170tam,tam,BratCa00,pass_long,0,,,,,
player,201911170tam,tam,BratCa00,pass_rating,,,,,,
player,201911170tam,tam,BratCa00,rush_att,0,,,,,
player,201911170tam,tam,BratCa00,rush_yds,0,,,,,
player,201911170tam,tam,BratCa00,rush_td,0,,,,,
player,201911170tam,tam,BratCa00,rush_long,0,,,,,
player,201911170tam,tam,BratCa00,targets,14,,,,,
player,201911170tam,tam,BratCa00,rec,10,,,,,
player,201911170tam,tam,BratCa00,rec_yds,73,,,,,
player,201911170tam,tam,BratCa00,rec_td,0,,,,,
player,201911170tam,tam,BratCa00,rec_long,12,,,,,
player,201911170tam,tam,BratCa00,fumbles,0,,,,,
player,201911170tam,tam,BratCa00,fumbles_lost,0,,,,,
player,201911170tam,tam,MillSc01,pass_cmp,0,,,,,
player,201911170tam,tam,MillSc01,pass_att,0,,,,,
player,201911170tam,tam,MillSc01,pass_yds,0,,,,,
player,201911170tam,tam,MillSc01,pass_td,0,,,,,
player,201911170tam,tam,MillSc01,pass_int,0,,,,,
player,201911170tam,tam,MillSc01,pass_sacked,0,,,,,
player,201911170tam,tam,MillSc01,pass_sacked_yds,0,,,,,
player,201911170tam,tam,MillSc01,pass_long,0,,,,,
player,201911170tam,tam,MillSc01,pass_rating,,,,,,
player,201911170tam,tam,MillSc01,rush_att,0,,,,,
player,201911170tam,tam,MillSc01,rush_yds,0,,,,,
player,201911170tam,tam,MillSc01,rush_td,0,,,,,
player,201911170tam,tam,MillSc01,rush_long,0,,,,,
player,201911170tam,tam,MillSc01,targets,6,,,,,
player,201911170tam,tam,MillSc01,rec,4,,,,,
player,201911170tam,tam,MillSc01,rec_yds,71,,,,,
player,201911170tam,tam,MillSc01,rec_td,0,,,,,
player,201911170tam,tam,MillSc01,rec_long,48,,,,,
player,201911170tam,tam,MillSc01,fumbles,0,,,,,
player,201911170tam,tam,MillSc01,fumbles_lost,0,,,,,
player,201911170tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201911170tam,tam,EvanMi00,pass_att,0,,,,,
player,201911170tam,tam,EvanMi00,pass_yds,0,,,,,
player,201911170tam,tam,EvanMi00,pass_td,0,,,,,
player,201911170tam,tam,EvanMi00,pass_int,0,,,,,
player,201911170tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201911170tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201911170tam,tam,EvanMi00,pass_long,0,,,,,
player,201911170tam,tam,EvanMi00,pass_rating,,,,,,
player,201911170tam,tam,EvanMi00,rush_att,0,,,,,
player,201911170tam,tam,EvanMi00,rush_yds,0,,,,,
player,201911170tam,tam,EvanMi00,rush_td,0,,,,,
player,201911170tam,tam,EvanMi00,rush_long,0,,,,,
player,201911170tam,tam,EvanMi00,targets,8,,,,,
player,201911170tam,tam,EvanMi00,rec,4,,,,,
player,201911170tam,tam,EvanMi00,rec_yds,69,,,,,
player,201911170tam,tam,EvanMi00,rec_td,0,,,,,
player,201911170tam,tam,EvanMi00,rec_long,27,,,,,
player,201911170tam,tam,EvanMi00,fumbles,0,,,,,
player,201911170tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201911170tam,tam,GodwCh00,pass_cmp,0,,,,,
player,201911170tam,tam,GodwCh00,pass_att,0,,,,,
player,201911170tam,tam,GodwCh00,pass_yds,0,,,,,
player,201911170tam,tam,GodwCh00,pass_td,0,,,,,
player,201911170tam,tam,GodwCh00,pass_int,0,,,,,
player,201911170tam,tam,GodwCh00,pass_sacked,0,,,,,
player,201911170tam,tam,GodwCh00,pass_sacked_yds,0,,,,,
player,201911170tam,tam,GodwCh00,pass_long,0,,,,,
player,201911170tam,tam,GodwCh00,pass_rating,,,,,,
player,201911170tam,tam,GodwCh00,rush_att,0,,,,,
player,201911170tam,tam,GodwCh00,rush_yds,0,,,,,
player,201911170tam,tam,GodwCh00,rush_td,0,,,,,
player,201911170tam,tam,GodwCh00,rush_long,0,,,,,
player,201911170tam,tam,GodwCh00,targets,6,,,,,
player,201911170tam,tam,GodwCh00,rec,3,,,,,
player,201911170tam,tam,GodwCh00,rec_yds,47,,,,,
player,201911170tam,tam,GodwCh00,rec_td,1,,,,,
player,201911170tam,tam,GodwCh00,rec_long,30,,,,,
player,201911170tam,tam,GodwCh00,fumbles,0,,,,,
player,201911170tam,tam,GodwCh00,fumbles_lost,0,,,,,
player,201911170tam,tam,PerrBr02,pass_cmp,0,,,,,
player,201911170tam,tam,PerrBr02,pass_att,0,,,,,
player,201911170tam,tam,PerrBr02,pass_yds,0,,,,,
player,201911170tam,tam,PerrBr02,pass_td,0,,,,,
player,201911170tam,tam,PerrBr02,pass_int,0,,,,,
player,201911170tam,tam,PerrBr02,pass_sacked,0,,,,,
player,201911170tam,tam,PerrBr02,pass_sacked_yds,0,,,,,
player,201911170tam,tam,PerrBr02,pass_long,0,,,,,
player,201911170tam,tam,PerrBr02,pass_rating,,,,,,
player,201911170tam,tam,PerrBr02,rush_att,0,,,,,
player,201911170tam,tam,PerrBr02,rush_yds,0,,,,,
player,201911170tam,tam,PerrBr02,rush_td,0,,,,,
player,201911170tam,tam,PerrBr02,rush_long,0,,,,,
player,201911170tam,tam,PerrBr02,targets,3,,,,,
player,201911170tam,tam,PerrBr02,rec,1,,,,,
player,201911170tam,tam,PerrBr02,rec_yds,20,,,,,
player,201911170tam,tam,PerrBr02,rec_td,0,,,,,
player,201911170tam,tam,PerrBr02,rec_long,20,,,,,
player,201911170tam,tam,PerrBr02,fumbles,0,,,,,
player,201911170tam,tam,PerrBr02,fumbles_lost,0,,,,,
player,201911170tam,tam,BarbPe01,pass_cmp,0,,,,,
player,201911170tam,tam,BarbPe01,pass_att,0,,,,,
player,201911170tam,tam,BarbPe01,pass_yds,0,,,,,
player,201911170tam,tam,BarbPe01,pass_td,0,,,,,
player,201911170tam,tam,BarbPe01,pass_int,0,,,,,
player,201911170tam,tam,BarbPe01,pass_sacked,0,,,,,
player,201911170tam,tam,BarbPe01,pass_sacked_yds,0,,,,,
player,201911170tam,tam,BarbPe01,pass_long,0,,,,,
player,201911170tam,tam,BarbPe01,pass_rating,,,,,,
player,201911170tam,tam,BarbPe01,rush_att,0,,,,,
player,201911170tam,tam,BarbPe01,rush_yds,0,,,,,
player,201911170tam,tam,BarbPe01,rush_td,0,,,,,
player,201911170tam,tam,BarbPe01,rush_long,0,,,,,
player,201911170tam,tam,BarbPe01,targets,2,,,,,
player,201911170tam,tam,BarbPe01,rec,2,,,,,
player,201911170tam,tam,BarbPe01,rec_yds,11,,,,,
player,201911170tam,tam,BarbPe01,rec_td,1,,,,,
player,201911170tam,tam,BarbPe01,rec_long,6,,,,,
player,201911170tam,tam,BarbPe01,fumbles,0,,,,,
player,201911170tam,tam,BarbPe01,fumbles_lost,0,,,,,
player,201911170tam,tam,LogaT.00,pass_cmp,0,,,,,
player,201911170tam,tam,LogaT.00,pass_att,0,,,,,
player,201911170tam,tam,LogaT.00,pass_yds,0,,,,,
player,201911170tam,tam,LogaT.00,pass_td,0,,,,,
player,201911170tam,tam,LogaT.00,pass_int,0,,,,,
player,201911170tam,tam,LogaT.00,pass_sacked,0,,,,,
player,201911170tam,tam,LogaT.00,pass_sacked_yds,0,,,,,
player,201911170tam,tam,LogaT.00,pass_long,0,,,,,
player,201911170tam,tam,LogaT.00,pass_rating,,,,,,
player,201911170tam,tam,LogaT.00,rush_att,0,,,,,
player,201911170tam,tam,LogaT.00,rush_yds,0,,,,,
player,201911170tam,tam,LogaT.00,rush_td,0,,,,,
player,201911170tam,tam,LogaT.00,rush_long,0,,,,,
player,201911170tam,tam,LogaT.00,targets,1,,,,,
player,201911170tam,tam,LogaT.00,rec,1,,,,,
player,201911170tam,tam,LogaT.00,rec_yds,11,,,,,
player,201911170tam,tam,LogaT.00,rec_td,0,,,,,
player,201911170tam,tam,LogaT.00,rec_long,11,,,,,
player,201911170tam,tam,LogaT.00,fumbles,0,,,,,
player,201911170tam,tam,LogaT.00,fumbles_lost,0,,,,,
player,201911170tam,tam,OgunDa00,pass_cmp,0,,,,,
player,201911170tam,tam,OgunDa00,pass_att,0,,,,,
player,201911170tam,tam,OgunDa00,pass_yds,0,,,,,
player,201911170tam,tam,OgunDa00,pass_td,0,,,,,
player,201911170tam,tam,OgunDa00,pass_int,0,,,,,
player,201911170tam,tam,OgunDa00,pass_sacked,0,,,,,
player,201911170tam,tam,OgunDa00,pass_sacked_yds,0,,,,,
player,201911170tam,tam,OgunDa00,pass_long,0,,,,,
player,201911170tam,tam,OgunDa00,pass_rating,,,,,,
player,201911170tam,tam,OgunDa00,rush_att,2,,,,,
player,201911170tam,tam,OgunDa00,rush_yds,0,,,,,
player,201911170tam,tam,OgunDa00,rush_td,0,,,,,
player,201911170tam,tam,OgunDa00,rush_long,0,,,,,
player,201911170tam,tam,OgunDa00,targets,4,,,,,
player,201911170tam,tam,OgunDa00,rec,3,,,,,
player,201911170tam,tam,OgunDa00,rec_yds,10,,,,,
player,201911170tam,tam,OgunDa00,rec_td,0,,,,,
player,201911170tam,tam,OgunDa00,rec_long,4,,,,,
player,201911170tam,tam,OgunDa00,fumbles,0,,,,,
player,201911170tam,tam,OgunDa00,fumbles_lost,0,,,,,
player,201911170tam,tam,HowaO.00,pass_cmp,0,,,,,
player,201911170tam,tam,HowaO.00,pass_att,0,,,,,
player,201911170tam,tam,HowaO.00,pass_yds,0,,,,,
player,201911170tam,tam,HowaO.00,pass_td,0,,,,,
player,201911170tam,tam,HowaO.00,pass_int,0,,,,,
player,201911170tam,tam,HowaO.00,pass_sacked,0,,,,,
player,201911170tam,tam,HowaO.00,pass_sacked_yds,0,,,,,
player,201911170tam,tam,HowaO.00,pass_long,0,,,,,
player,201911170tam,tam,HowaO.00,pass_rating,,,,,,
player,201911170tam,tam,HowaO.00,rush_att,0,,,,,
player,201911170tam,tam,HowaO.00,rush_yds,0,,,,,
player,201911170tam,tam,HowaO.00,rush_td,0,,,,,
player,201911170tam,tam,HowaO.00,rush_long,0,,,,,
player,201911170tam,tam,HowaO.00,targets,1,,,,,
player,201911170tam,tam,HowaO.00,rec,0,,,,,
player,201911170tam,tam,HowaO.00,rec_yds,0,,,,,
player,201911170tam,tam,HowaO.00,rec_td,0,,,,,
player,201911170tam,tam,HowaO.00,rec_long,0,,,,,
player,201911170tam,tam,HowaO.00,fumbles,0,,,,,
player,201911170tam,tam,HowaO.00,fumbles_lost,0,,,,,
player,201911170tam,nor,BellVo00,def_int,1,,,,,
player,201911170tam,nor,BellVo00,def_int_yds,19,,,,,
player,201911170tam,nor,BellVo00,def_int_td,0,,,,,
player,201911170tam,nor,BellVo00,def_int_long,19,,,,,
player,201911170tam,nor,BellVo00,pass_defended,1,,,,,
player,201911170tam,nor,BellVo00,sacks,0.5,,,,,
player,201911170tam,nor,BellVo00,tackles_combined,3,,,,,
player,201911170tam,nor,BellVo00,tackles_solo,2,,,,,
player,201911170tam,nor,BellVo00,tackles_assists,1,,,,,
player,201911170tam,nor,BellVo00,tackles_loss,0,,,,,
player,201911170tam,nor,BellVo00,qb_hits,1,,,,,
player,201911170tam,nor,BellVo00,fumbles_rec,0,,,,,
player,201911170tam,nor,BellVo00,fumbles_rec_yds,0,,,,,
player,201911170tam,nor,BellVo00,fumbles_rec_td,0,,,,,
