game,2019,17,20191229,201912290det,gnb,"Green Bay Packers",23,det,"Detroit Lions",20
player,201912290det,gnb,ErviTy00,pass_yds,0,,,,,
player,201912290det,gnb,ErviTy00,pass_td,0,,,,,
player,201912290det,gnb,ErviTy00,pass_int,0,,,,,
player,201912290det,gnb,ErviTy00,pass_sacked,0,,,,,
player,201912290det,gnb,ErviTy00,pass_sacked_yds,0,,,,,
player,201912290det,gnb,ErviTy00,pass_long,0,,,,,
player,201912290det,gnb,ErviTy00,pass_rating,,,,,,
player,201912290det,gnb,ErviTy00,rush_att,1,,,,,
player,201912290det,gnb,ErviTy00,rush_yds,10,,,,,
player,201912290det,gnb,ErviTy00,rush_td,0,,,,,
player,201912290det,gnb,ErviTy00,rush_long,10,,,,,
player,201912290det,gnb,ErviTy00,targets,3,,,,,
player,201912290det,gnb,ErviTy00,rec,1,,,,,
player,201912290det,gnb,ErviTy00,rec_yds,5,,,,,
player,201912290det,gnb,ErviTy00,rec_td,0,,,,,
player,201912290det,gnb,ErviTy00,rec_long,5,,,,,
player,201912290det,gnb,ErviTy00,fumbles,0,,,,,
player,201912290det,gnb,ErviTy00,fumbles_lost,0,,,,,
player,201912290det,gnb,WillDe07,pass_cmp,0,,,,,
player,201912290det,gnb,WillDe07,pass_att,0,,,,,
player,201912290det,gnb,WillDe07,pass_yds,0,,,,,
player,201912290det,gnb,WillDe07,pass_td,0,,,,,
player,201912290det,gnb,WillDe07,pass_int,0,,,,,
player,201912290det,gnb,WillDe07,pass_sacked,0,,,,,
player,201912290det,gnb,WillDe07,pass_sacked_yds,0,,,,,
player,201912290det,gnb,WillDe07,pass_long,0,,,,,
player,201912290det,gnb,WillDe07,pass_rating,,,,,,
player,201912290det,gnb,WillDe07,rush_att,2,,,,,
player,201912290det,gnb,WillDe07,rush_yds,9,,,,,
player,201912290det,gnb,WillDe07,rush_td,0,,,,,
player,201912290det,gnb,WillDe07,rush_long,5,,,,,
player,201912290det,gnb,WillDe07,targets,0,,,,,
player,201912290det,gnb,WillDe07,rec,0,,,,,
player,201912290det,gnb,WillDe07,rec_yds,0,,,,,
player,201912290det,gnb,WillDe07,rec_td,0,,,,,
player,201912290det,gnb,WillDe07,rec_long,0,,,,,
player,201912290det,gnb,WillDe07,fumbles,0,,,,,
player,201912290det,gnb,WillDe07,fumbles_lost,0,,,,,
player,201912290det,gnb,AdamDa01,pass_cmp,0,,,,,
player,201912290det,gnb,AdamDa01,pass_att,0,,,,,
player,201912290det,gnb,AdamDa01,pass_yds,0,,,,,
player,201912290det,gnb,AdamDa01,pass_td,0,,,,,
player,201912290det,gnb,AdamDa01,pass_int,0,,,,,
player,201912290det,gnb,AdamDa01,pass_sacked,0,,,,,
player,201912290det,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201912290det,gnb,AdamDa01,pass_long,0,,,,,
player,201912290det,gnb,AdamDa01,pass_rating,,,,,,
player,201912290det,gnb,AdamDa01,rush_att,0,,,,,
player,201912290det,gnb,AdamDa01,rush_yds,0,,,,,
player,201912290det,gnb,AdamDa01,rush_td,0,,,,,
player,201912290det,gnb,AdamDa01,rush_long,0,,,,,
player,201912290det,gnb,AdamDa01,targets,13,,,,,
player,201912290det,gnb,AdamDa01,rec,7,,,,,
player,201912290det,gnb,AdamDa01,rec_yds,93,,,,,
player,201912290det,gnb,AdamDa01,rec_td,1,,,,,
player,201912290det,gnb,AdamDa01,rec_long,33,,,,,
player,201912290det,gnb,AdamDa01,fumbles,0,,,,,
player,201912290det,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201912290det,gnb,LazaAl00,pass_cmp,0,,,,,
player,201912290det,gnb,LazaAl00,pass_att,0,,,,,
player,201912290det,gnb,LazaAl00,pass_yds,0,,,,,
player,201912290det,gnb,LazaAl00,pass_td,0,,,,,
player,201912290det,gnb,LazaAl00,pass_int,0,,,,,
player,201912290det,gnb,LazaAl00,pass_sacked,0,,,,,
player,201912290det,gnb,LazaAl00,pass_sacked_yds,0,,,,,
player,201912290det,gnb,LazaAl00,pass_long,0,,,,,
player,201912290det,gnb,LazaAl00,pass_rating,,,,,,
player,201912290det,gnb,LazaAl00,rush_att,0,,,,,
player,201912290det,gnb,LazaAl00,rush_yds,0,,,,,
player,201912290det,gnb,LazaAl00,rush_td,0,,,,,
player,201912290det,gnb,LazaAl00,rush_long,0,,,,,
player,201912290det,gnb,LazaAl00,targets,8,,,,,
player,201912290det,gnb,LazaAl00,rec,4,,,,,
player,201912290det,gnb,LazaAl00,rec_yds,69,,,,,
player,201912290det,gnb,LazaAl00,rec_td,1,,,,,
player,201912290det,gnb,LazaAl00,rec_long,28,,,,,
player,201912290det,gnb,LazaAl00,fumbles,0,,,,,
player,201912290det,gnb,LazaAl00,fumbles_lost,0,,,,,
player,201912290det,gnb,GrahJi00,pass_cmp,0,,,,,
player,201912290det,gnb,GrahJi00,pass_att,0,,,,,
player,201912290det,gnb,GrahJi00,pass_yds,0,,,,,
player,201912290det,gnb,GrahJi00,pass_td,0,,,,,
player,201912290det,gnb,GrahJi00,pass_int,0,,,,,
player,201912290det,gnb,GrahJi00,pass_sacked,0,,,,,
player,201912290det,gnb,GrahJi00,pass_sacked_yds,0,,,,,
player,201912290det,gnb,GrahJi00,pass_long,0,,,,,
player,201912290det,gnb,GrahJi00,pass_rating,,,,,,
player,201912290det,gnb,GrahJi00,rush_att,0,,,,,
player,201912290det,gnb,GrahJi00,rush_yds,0,,,,,
player,201912290det,gnb,GrahJi00,rush_td,0,,,,,
player,201912290det,gnb,GrahJi00,rush_long,0,,,,,
player,201912290det,gnb,GrahJi00,targets,7,,,,,
player,201912290det,gnb,GrahJi00,rec,4,,,,,
player,201912290det,gnb,GrahJi00,rec_yds,49,,,,,
player,201912290det,gnb,GrahJi00,rec_td,0,,,,,
player,201912290det,gnb,GrahJi00,rec_long,20,,,,,
player,201912290det,gnb,GrahJi00,fumbles,0,,,,,
player,201912290det,gnb,GrahJi00,fumbles_lost,0,,,,,
player,201912290det,gnb,ValdMa00,pass_cmp,0,,,,,
player,201912290det,gnb,ValdMa00,pass_att,0,,,,,
player,201912290det,gnb,ValdMa00,pass_yds,0,,,,,
player,201912290det,gnb,ValdMa00,pass_td,0,,,,,
player,201912290det,gnb,ValdMa00,pass_int,0,,,,,
player,201912290det,gnb,ValdMa00,pass_sacked,0,,,,,
player,201912290det,gnb,ValdMa00,pass_sacked_yds,0,,,,,
player,201912290det,gnb,ValdMa00,pass_long,0,,,,,
player,201912290det,gnb,ValdMa00,pass_rating,,,,,,
player,201912290det,gnb,ValdMa00,rush_att,0,,,,,
player,201912290det,gnb,ValdMa00,rush_yds,0,,,,,
player,201912290det,gnb,ValdMa00,rush_td,0,,,,,
player,201912290det,gnb,ValdMa00,rush_long,0,,,,,
player,201912290det,gnb,ValdMa00,targets,7,,,,,
player,201912290det,gnb,ValdMa00,rec,2,,,,,
player,201912290det,gnb,ValdMa00,rec_yds,19,,,,,
player,201912290det,gnb,ValdMa00,rec_td,0,,,,,
player,201912290det,gnb,ValdMa00,rec_long,11,,,,,
player,201912290det,gnb,ValdMa00,fumbles,0,,,,,
player,201912290det,gnb,ValdMa00,fumbles_lost,0,,,,,
player,201912290det,gnb,AlliGe01,pass_cmp,0,,,,,
player,201912290det,gnb,AlliGe01,pass_att,0,,,,,
player,201912290det,gnb,AlliGe01,pass_yds,0,,,,,
player,201912290det,gnb,AlliGe01,pass_td,0,,,,,
player,201912290det,gnb,AlliGe01,pass_int,0,,,,,
player,201912290det,gnb,AlliGe01,pass_sacked,0,,,,,
player,201912290det,gnb,AlliGe01,pass_sacked_yds,0,,,,,
player,201912290det,gnb,AlliGe01,pass_long,0,,,,,
player,201912290det,gnb,AlliGe01,pass_rating,,,,,,
player,201912290det,gnb,AlliGe01,rush_att,0,,,,,
player,201912290det,gnb,AlliGe01,rush_yds,0,,,,,
player,201912290det,gnb,AlliGe01,rush_td,0,,,,,
player,201912290det,gnb,AlliGe01,rush_long,0,,,,,
player,201912290det,gnb,AlliGe01,targets,4,,,,,
player,201912290det,gnb,AlliGe01,rec,3,,,,,
player,201912290det,gnb,AlliGe01,rec_yds,17,,,,,
player,201912290det,gnb,AlliGe01,rec_td,0,,,,,
player,201912290det,gnb,AlliGe01,rec_long,7,,,,,
player,201912290det,gnb,AlliGe01,fumbles,1,,,,,
player,201912290det,gnb,AlliGe01,fumbles_lost,0,,,,,
player,201912290det,gnb,LewiMa00,pass_cmp,0,,,,,
player,201912290det,gnb,LewiMa00,pass_att,0,,,,,
player,201912290det,gnb,LewiMa00,pass_yds,0,,,,,
player,201912290det,gnb,LewiMa00,pass_td,0,,,,,
player,201912290det,gnb,LewiMa00,pass_int,0,,,,,
player,201912290det,gnb,LewiMa00,pass_sacked,0,,,,,
player,201912290det,gnb,LewiMa00,pass_sacked_yds,0,,,,,
player,201912290det,gnb,LewiMa00,pass_long,0,,,,,
player,201912290det,gnb,LewiMa00,pass_rating,,,,,,
player,201912290det,gnb,LewiMa00,rush_att,0,,,,,
player,201912290det,gnb,LewiMa00,rush_yds,0,,,,,
player,201912290det,gnb,LewiMa00,rush_td,0,,,,,
player,201912290det,gnb,LewiMa00,rush_long,0,,,,,
player,201912290det,gnb,LewiMa00,targets,1,,,,,
player,201912290det,gnb,LewiMa00,rec,1,,,,,
player,201912290det,gnb,LewiMa00,rec_yds,12,,,,,
player,201912290det,gnb,LewiMa00,rec_td,0,,,,,
player,201912290det,gnb,LewiMa00,rec_long,12,,,,,
player,201912290det,gnb,LewiMa00,fumbles,0,,,,,
player,201912290det,gnb,LewiMa00,fumbles_lost,0,,,,,
player,201912290det,gnb,TonyRo00,pass_cmp,0,,,,,
player,201912290det,gnb,TonyRo00,pass_att,0,,,,,
player,201912290det,gnb,TonyRo00,pass_yds,0,,,,,
player,201912290det,gnb,TonyRo00,pass_td,0,,,,,
player,201912290det,gnb,TonyRo00,pass_int,0,,,,,
player,201912290det,gnb,TonyRo00,pass_sacked,0,,,,,
player,201912290det,gnb,TonyRo00,pass_sacked_yds,0,,,,,
player,201912290det,gnb,TonyRo00,pass_long,0,,,,,
player,201912290det,gnb,TonyRo00,pass_rating,,,,,,
player,201912290det,gnb,TonyRo00,rush_att,0,,,,,
player,201912290det,gnb,TonyRo00,rush_yds,0,,,,,
player,201912290det,gnb,TonyRo00,rush_td,0,,,,,
player,201912290det,gnb,TonyRo00,rush_long,0,,,,,
player,201912290det,gnb,TonyRo00,targets,3,,,,,
player,201912290det,gnb,TonyRo00,rec,2,,,,,
player,201912290det,gnb,TonyRo00,rec_yds,9,,,,,
player,201912290det,gnb,TonyRo00,rec_td,0,,,,,
player,201912290det,gnb,TonyRo00,rec_long,9,,,,,
player,201912290det,gnb,TonyRo00,fumbles,0,,,,,
player,201912290det,gnb,TonyRo00,fumbles_lost,0,,,,,
player,201912290det,gnb,KumeJa00,pass_cmp,0,,,,,
player,201912290det,gnb,KumeJa00,pass_att,0,,,,,
player,201912290det,gnb,KumeJa00,pass_yds,0,,,,,
player,201912290det,gnb,KumeJa00,pass_td,0,,,,,
player,201912290det,gnb,KumeJa00,pass_int,0,,,,,
player,201912290det,gnb,KumeJa00,pass_sacked,0,,,,,
player,201912290det,gnb,KumeJa00,pass_sacked_yds,0,,,,,
player,201912290det,gnb,KumeJa00,pass_long,0,,,,,
player,201912290det,gnb,KumeJa00,pass_rating,,,,,,
player,201912290det,gnb,KumeJa00,rush_att,0,,,,,
player,201912290det,gnb,KumeJa00,rush_yds,0,,,,,
player,201912290det,gnb,KumeJa00,rush_td,0,,,,,
player,201912290det,gnb,KumeJa00,rush_long,0,,,,,
player,201912290det,gnb,KumeJa00,targets,2,,,,,
player,201912290det,gnb,KumeJa00,rec,1,,,,,
player,201912290det,gnb,KumeJa00,rec_yds,7,,,,,
player,201912290det,gnb,KumeJa00,rec_td,0,,,,,
player,201912290det,gnb,KumeJa00,rec_long,7,,,,,
player,201912290det,gnb,KumeJa00,fumbles,0,,,,,
player,201912290det,gnb,KumeJa00,fumbles_lost,0,,,,,
player,201912290det,det,BlouDa00,pass_cmp,12,,,,,
player,201912290det,det,BlouDa00,pass_att,29,,,,,
player,201912290det,det,BlouDa00,pass_yds,122,,,,,
player,201912290det,det,BlouDa00,pass_td,0,,,,,
player,201912290det,det,BlouDa00,pass_int,1,,,,,
player,201912290det,det,BlouDa00,pass_sacked,1,,,,,
player,201912290det,det,BlouDa00,pass_sacked_yds,7,,,,,
player,201912290det,det,BlouDa00,pass_long,42,,,,,
player,201912290det,det,BlouDa00,pass_rating,39.7,,,,,
player,201912290det,det,BlouDa00,rush_att,2,,,,,
player,201912290det,det,BlouDa00,rush_yds,11,,,,,
player,201912290det,det,BlouDa00,rush_td,0,,,,,
player,201912290det,det,BlouDa00,rush_long,6,,,,,
player,201912290det,det,BlouDa00,targets,1,,,,,
player,201912290det,det,BlouDa00,rec,1,,,,,
player,201912290det,det,BlouDa00,rec_yds,19,,,,,
player,201912290det,det,BlouDa00,rec_td,1,,,,,
player,201912290det,det,BlouDa00,rec_long,19,,,,,
player,201912290det,det,BlouDa00,fumbles,0,,,,,
player,201912290det,det,BlouDa00,fumbles_lost,0,,,,,
player,201912290det,det,AmenDa00,pass_cmp,1,,,,,
player,201912290det,det,AmenDa00,pass_att,1,,,,,
player,201912290det,det,AmenDa00,pass_yds,19,,,,,
player,201912290det,det,AmenDa00,pass_td,1,,,,,
player,201912290det,det,AmenDa00,pass_int,0,,,,,
player,201912290det,det,AmenDa00,pass_sacked,0,,,,,
player,201912290det,det,AmenDa00,pass_sacked_yds,0,,,,,
player,201912290det,det,AmenDa00,pass_long,19,,,,,
player,201912290det,det,AmenDa00,pass_rating,158.3,,,,,
player,201912290det,det,AmenDa00,rush_att,0,,,,,
player,201912290det,det,AmenDa00,rush_yds,0,,,,,
player,201912290det,det,AmenDa00,rush_td,0,,,,,
player,201912290det,det,AmenDa00,rush_long,0,,,,,
player,201912290det,det,AmenDa00,targets,4,,,,,
player,201912290det,det,AmenDa00,rec,2,,,,,
player,201912290det,det,AmenDa00,rec_yds,16,,,,,
player,201912290det,det,AmenDa00,rec_td,0,,,,,
player,201912290det,det,AmenDa00,rec_long,9,,,,,
player,201912290det,det,AmenDa00,fumbles,0,,,,,
player,201912290det,det,AmenDa00,fumbles_lost,0,,,,,
player,201912290det,det,JohnTy02,pass_cmp,0,,,,,
player,201912290det,det,JohnTy02,pass_att,0,,,,,
player,201912290det,det,JohnTy02,pass_yds,0,,,,,
player,201912290det,det,JohnTy02,pass_td,0,,,,,
player,201912290det,det,JohnTy02,pass_int,0,,,,,
player,201912290det,det,JohnTy02,pass_sacked,0,,,,,
player,201912290det,det,JohnTy02,pass_sacked_yds,0,,,,,
player,201912290det,det,JohnTy02,pass_long,0,,,,,
player,201912290det,det,JohnTy02,pass_rating,,,,,,
player,201912290det,det,JohnTy02,rush_att,3,,,,,
player,201912290det,det,JohnTy02,rush_yds,65,,,,,
player,201912290det,det,JohnTy02,rush_td,0,,,,,
player,201912290det,det,JohnTy02,rush_long,40,,,,,
player,201912290det,det,JohnTy02,targets,2,,,,,
player,201912290det,det,JohnTy02,rec,0,,,,,
player,201912290det,det,JohnTy02,rec_yds,0,,,,,
player,201912290det,det,JohnTy02,rec_td,0,,,,,
player,201912290det,det,JohnTy02,rec_long,0,,,,,
player,201912290det,det,JohnTy02,fumbles,0,,,,,
player,201912290det,det,JohnTy02,fumbles_lost,0,,,,,
player,201912290det,det,JohnKe06,pass_cmp,0,,,,,
player,201912290det,det,JohnKe06,pass_att,0,,,,,
player,201912290det,det,JohnKe06,pass_yds,0,,,,,
player,201912290det,det,JohnKe06,pass_td,0,,,,,
player,201912290det,det,JohnKe06,pass_int,0,,,,,
player,201912290det,det,JohnKe06,pass_sacked,0,,,,,
player,201912290det,det,JohnKe06,pass_sacked_yds,0,,,,,
player,201912290det,det,JohnKe06,pass_long,0,,,,,
player,201912290det,det,JohnKe06,pass_rating,,,,,,
player,201912290det,det,JohnKe06,rush_att,11,,,,,
player,201912290det,det,JohnKe06,rush_yds,53,,,,,
player,201912290det,det,JohnKe06,rush_td,1,,,,,
player,201912290det,det,JohnKe06,rush_long,20,,,,,
player,201912290det,det,JohnKe06,targets,0,,,,,
player,201912290det,det,JohnKe06,rec,0,,,,,
player,201912290det,det,JohnKe06,rec_yds,0,,,,,
player,201912290det,det,JohnKe06,rec_td,0,,,,,
player,201912290det,det,JohnKe06,rec_long,0,,,,,
player,201912290det,det,JohnKe06,fumbles,0,,,,,
player,201912290det,det,JohnKe06,fumbles_lost,0,,,,,
player,201912290det,det,ScarBo01,pass_cmp,0,,,,,
player,201912290det,det,ScarBo01,pass_att,0,,,,,
player,201912290det,det,ScarBo01,pass_yds,0,,,,,
player,201912290det,det,ScarBo01,pass_td,0,,,,,
player,201912290det,det,ScarBo01,pass_int,0,,,,,
player,201912290det,det,ScarBo01,pass_sacked,0,,,,,
player,201912290det,det,ScarBo01,pass_sacked_yds,0,,,,,
player,201912290det,det,ScarBo01,pass_long,0,,,,,
player,201912290det,det,ScarBo01,pass_rating,,,,,,
player,201912290det,det,ScarBo01,rush_att,9,,,,,
player,201912290det,det,ScarBo01,rush_yds,42,,,,,
player,201912290det,det,ScarBo01,rush_td,0,,,,,
player,201912290det,det,ScarBo01,rush_long,15,,,,,
player,201912290det,det,ScarBo01,targets,0,,,,,
player,201912290det,det,ScarBo01,rec,0,,,,,
player,201912290det,det,ScarBo01,rec_yds,0,,,,,
player,201912290det,det,ScarBo01,rec_td,0,,,,,
player,201912290det,det,ScarBo01,rec_long,0,,,,,
player,201912290det,det,ScarBo01,fumbles,0,,,,,
player,201912290det,det,ScarBo01,fumbles_lost,0,,,,,
player,201912290det,det,GollKe00,pass_cmp,0,,,,,
player,201912290det,det,GollKe00,pass_att,0,,,,,
player,201912290det,det,GollKe00,pass_yds,0,,,,,
player,201912290det,det,GollKe00,pass_td,0,,,,,
player,201912290det,det,GollKe00,pass_int,0,,,,,
player,201912290det,det,GollKe00,pass_sacked,0,,,,,
player,201912290det,det,GollKe00,pass_sacked_yds,0,,,,,
player,201912290det,det,GollKe00,pass_long,0,,,,,
player,201912290det,det,GollKe00,pass_rating,,,,,,
player,201912290det,det,GollKe00,rush_att,0,,,,,
player,201912290det,det,GollKe00,rush_yds,0,,,,,
player,201912290det,det,GollKe00,rush_td,0,,,,,
player,201912290det,det,GollKe00,rush_long,0,,,,,
player,201912290det,det,GollKe00,targets,4,,,,,
player,201912290det,det,GollKe00,rec,3,,,,,
player,201912290det,det,GollKe00,rec_yds,72,,,,,
player,201912290det,det,GollKe00,rec_td,0,,,,,
player,201912290det,det,GollKe00,rec_long,42,,,,,
player,201912290det,det,GollKe00,fumbles,0,,,,,
player,201912290det,det,GollKe00,fumbles_lost,0,,,,,
player,201912290det,det,ThomLo00,pass_cmp,0,,,,,
player,201912290det,det,ThomLo00,pass_att,0,,,,,
player,201912290det,det,ThomLo00,pass_yds,0,,,,,
player,201912290det,det,ThomLo00,pass_td,0,,,,,
player,201912290det,det,ThomLo00,pass_int,0,,,,,
player,201912290det,det,ThomLo00,pass_sacked,0,,,,,
player,201912290det,det,ThomLo00,pass_sacked_yds,0,,,,,
player,201912290det,det,ThomLo00,pass_long,0,,,,,
player,201912290det,det,ThomLo00,pass_rating,,,,,,
player,201912290det,det,ThomLo00,rush_att,0,,,,,
player,201912290det,det,ThomLo00,rush_yds,0,,,,,
player,201912290det,det,ThomLo00,rush_td,0,,,,,
player,201912290det,det,ThomLo00,rush_long,0,,,,,
player,201912290det,det,ThomLo00,targets,3,,,,,
player,201912290det,det,ThomLo00,rec,1,,,,,
player,201912290det,det,ThomLo00,rec_yds,15,,,,,
player,201912290det,det,ThomLo00,rec_td,0,,,,,
player,201912290det,det,ThomLo00,rec_long,15,,,,,
player,201912290det,det,ThomLo00,fumbles,0,,,,,
player,201912290det,det,ThomLo00,fumbles_lost,0,,,,,
player,201912290det,det,LacyCh00,pass_cmp,0,,,,,
player,201912290det,det,LacyCh00,pass_att,0,,,,,
player,201912290det,det,LacyCh00,pass_yds,0,,,,,
player,201912290det,det,LacyCh00,pass_td,0,,,,,
player,201912290det,det,LacyCh00,pass_int,0,,,,,
player,201912290det,det,LacyCh00,pass_sacked,0,,,,,
player,201912290det,det,LacyCh00,pass_sacked_yds,0,,,,,
player,201912290det,det,LacyCh00,pass_long,0,,,,,
player,201912290det,det,LacyCh00,pass_rating,,,,,,
player,201912290det,det,LacyCh00,rush_att,0,,,,,
player,201912290det,det,LacyCh00,rush_yds,0,,,,,
player,201912290det,det,LacyCh00,rush_td,0,,,,,
player,201912290det,det,LacyCh00,rush_long,0,,,,,
player,201912290det,det,LacyCh00,targets,7,,,,,
player,201912290det,det,LacyCh00,rec,2,,,,,
player,201912290det,det,LacyCh00,rec_yds,12,,,,,
player,201912290det,det,LacyCh00,rec_td,0,,,,,
player,201912290det,det,LacyCh00,rec_long,7,,,,,
player,201912290det,det,LacyCh00,fumbles,0,,,,,
player,201912290det,det,LacyCh00,fumbles_lost,0,,,,,
player,201912290det,det,JameJe00,pass_cmp,0,,,,,
player,201912290det,det,JameJe00,pass_att,0,,,,,
player,201912290det,det,JameJe00,pass_yds,0,,,,,
player,201912290det,det,JameJe00,pass_td,0,,,,,
player,201912290det,det,JameJe00,pass_int,0,,,,,
player,201912290det,det,JameJe00,pass_sacked,0,,,,,
player,201912290det,det,JameJe00,pass_sacked_yds,0,,,,,
player,201912290det,det,JameJe00,pass_long,0,,,,,
player,201912290det,det,JameJe00,pass_rating,,,,,,
player,201912290det,det,JameJe00,rush_att,0,,,,,
player,201912290det,det,JameJe00,rush_yds,0,,,,,
player,201912290det,det,JameJe00,rush_td,0,,,,,
player,201912290det,det,JameJe00,rush_long,0,,,,,
player,201912290det,det,JameJe00,targets,3,,,,,
player,201912290det,det,JameJe00,rec,2,,,,,
player,201912290det,det,JameJe00,rec_yds,5,,,,,
player,201912290det,det,JameJe00,rec_td,0,,,,,
player,201912290det,det,JameJe00,rec_long,7,,,,,
player,201912290det,det,JameJe00,fumbles,0,,,,,
player,201912290det,det,JameJe00,fumbles_lost,0,,,,,
player,201912290det,det,McKiJ.00,pass_cmp,0,,,,,
player,201912290det,det,McKiJ.00,pass_att,0,,,,,
player,201912290det,det,McKiJ.00,pass_yds,0,,,,,
player,201912290det,det,McKiJ.00,pass_td,0,,,,,
player,201912290det,det,McKiJ.00,pass_int,0,,,,,
player,201912290det,det,McKiJ.00,pass_sacked,0,,,,,
player,201912290det,det,McKiJ.00,pass_sacked_yds,0,,,,,
player,201912290det,det,McKiJ.00,pass_long,0,,,,,
player,201912290det,det,McKiJ.00,pass_rating,,,,,,
player,201912290det,det,McKiJ.00,rush_att,0,,,,,
player,201912290det,det,McKiJ.00,rush_yds,0,,,,,
player,201912290det,det,McKiJ.00,rush_td,0,,,,,
player,201912290det,det,McKiJ.00,rush_long,0,,,,,
player,201912290det,det,McKiJ.00,targets,2,,,,,
player,201912290det,det,McKiJ.00,rec,1,,,,,
player,201912290det,det,McKiJ.00,rec_yds,4,,,,,
player,201912290det,det,McKiJ.00,rec_td,0,,,,,
player,201912290det,det,McKiJ.00,rec_long,4,,,,,
player,201912290det,det,McKiJ.00,fumbles,0,,,,,
player,201912290det,det,McKiJ.00,fumbles_lost,0,,,,,
player,201912290det,det,FulgTr00,pass_cmp,0,,,,,
player,201912290det,det,FulgTr00,pass_att,0,,,,,
player,201912290det,det,FulgTr00,pass_yds,0,,,,,
player,201912290det,det,FulgTr00,pass_td,0,,,,,
player,201912290det,det,FulgTr00,pass_int,0,,,,,
player,201912290det,det,FulgTr00,pass_sacked,0,,,,,
