game,2019,1,20190908,201909080mia,rav,"Baltimore Ravens",59,mia,"Miami Dolphins",10
player,201909080mia,rav,EdwaGu00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,EdwaGu00,pass_long,0,,,,,
player,201909080mia,rav,EdwaGu00,pass_rating,,,,,,
player,201909080mia,rav,EdwaGu00,rush_att,17,,,,,
player,201909080mia,rav,EdwaGu00,rush_yds,56,,,,,
player,201909080mia,rav,EdwaGu00,rush_td,0,,,,,
player,201909080mia,rav,EdwaGu00,rush_long,11,,,,,
player,201909080mia,rav,EdwaGu00,targets,0,,,,,
player,201909080mia,rav,EdwaGu00,rec,0,,,,,
player,201909080mia,rav,EdwaGu00,rec_yds,0,,,,,
player,201909080mia,rav,EdwaGu00,rec_td,0,,,,,
player,201909080mia,rav,EdwaGu00,rec_long,0,,,,,
player,201909080mia,rav,EdwaGu00,fumbles,0,,,,,
player,201909080mia,rav,EdwaGu00,fumbles_lost,0,,,,,
player,201909080mia,rav,HillJu00,pass_cmp,0,,,,,
player,201909080mia,rav,HillJu00,pass_att,0,,,,,
player,201909080mia,rav,HillJu00,pass_yds,0,,,,,
player,201909080mia,rav,HillJu00,pass_td,0,,,,,
player,201909080mia,rav,HillJu00,pass_int,0,,,,,
player,201909080mia,rav,HillJu00,pass_sacked,0,,,,,
player,201909080mia,rav,HillJu00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,HillJu00,pass_long,0,,,,,
player,201909080mia,rav,HillJu00,pass_rating,,,,,,
player,201909080mia,rav,HillJu00,rush_att,7,,,,,
player,201909080mia,rav,HillJu00,rush_yds,27,,,,,
player,201909080mia,rav,HillJu00,rush_td,0,,,,,
player,201909080mia,rav,HillJu00,rush_long,13,,,,,
player,201909080mia,rav,HillJu00,targets,0,,,,,
player,201909080mia,rav,HillJu00,rec,0,,,,,
player,201909080mia,rav,HillJu00,rec_yds,0,,,,,
player,201909080mia,rav,HillJu00,rec_td,0,,,,,
player,201909080mia,rav,HillJu00,rec_long,0,,,,,
player,201909080mia,rav,HillJu00,fumbles,0,,,,,
player,201909080mia,rav,HillJu00,fumbles_lost,0,,,,,
player,201909080mia,rav,BrowMa04,pass_cmp,0,,,,,
player,201909080mia,rav,BrowMa04,pass_att,0,,,,,
player,201909080mia,rav,BrowMa04,pass_yds,0,,,,,
player,201909080mia,rav,BrowMa04,pass_td,0,,,,,
player,201909080mia,rav,BrowMa04,pass_int,0,,,,,
player,201909080mia,rav,BrowMa04,pass_sacked,0,,,,,
player,201909080mia,rav,BrowMa04,pass_sacked_yds,0,,,,,
player,201909080mia,rav,BrowMa04,pass_long,0,,,,,
player,201909080mia,rav,BrowMa04,pass_rating,,,,,,
player,201909080mia,rav,BrowMa04,rush_att,0,,,,,
player,201909080mia,rav,BrowMa04,rush_yds,0,,,,,
player,201909080mia,rav,BrowMa04,rush_td,0,,,,,
player,201909080mia,rav,BrowMa04,rush_long,0,,,,,
player,201909080mia,rav,BrowMa04,targets,5,,,,,
player,201909080mia,rav,BrowMa04,rec,4,,,,,
player,201909080mia,rav,BrowMa04,rec_yds,147,,,,,
player,201909080mia,rav,BrowMa04,rec_td,2,,,,,
player,201909080mia,rav,BrowMa04,rec_long,83,,,,,
player,201909080mia,rav,BrowMa04,fumbles,0,,,,,
player,201909080mia,rav,BrowMa04,fumbles_lost,0,,,,,
player,201909080mia,rav,AndrMa00,pass_cmp,0,,,,,
player,201909080mia,rav,AndrMa00,pass_att,0,,,,,
player,201909080mia,rav,AndrMa00,pass_yds,0,,,,,
player,201909080mia,rav,AndrMa00,pass_td,0,,,,,
player,201909080mia,rav,AndrMa00,pass_int,0,,,,,
player,201909080mia,rav,AndrMa00,pass_sacked,0,,,,,
player,201909080mia,rav,AndrMa00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,AndrMa00,pass_long,0,,,,,
player,201909080mia,rav,AndrMa00,pass_rating,,,,,,
player,201909080mia,rav,AndrMa00,rush_att,0,,,,,
player,201909080mia,rav,AndrMa00,rush_yds,0,,,,,
player,201909080mia,rav,AndrMa00,rush_td,0,,,,,
player,201909080mia,rav,AndrMa00,rush_long,0,,,,,
player,201909080mia,rav,AndrMa00,targets,8,,,,,
player,201909080mia,rav,AndrMa00,rec,8,,,,,
player,201909080mia,rav,AndrMa00,rec_yds,108,,,,,
player,201909080mia,rav,AndrMa00,rec_td,1,,,,,
player,201909080mia,rav,AndrMa00,rec_long,39,,,,,
player,201909080mia,rav,AndrMa00,fumbles,0,,,,,
player,201909080mia,rav,AndrMa00,fumbles_lost,0,,,,,
player,201909080mia,rav,HursHa00,pass_cmp,0,,,,,
player,201909080mia,rav,HursHa00,pass_att,0,,,,,
player,201909080mia,rav,HursHa00,pass_yds,0,,,,,
player,201909080mia,rav,HursHa00,pass_td,0,,,,,
player,201909080mia,rav,HursHa00,pass_int,0,,,,,
player,201909080mia,rav,HursHa00,pass_sacked,0,,,,,
player,201909080mia,rav,HursHa00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,HursHa00,pass_long,0,,,,,
player,201909080mia,rav,HursHa00,pass_rating,,,,,,
player,201909080mia,rav,HursHa00,rush_att,0,,,,,
player,201909080mia,rav,HursHa00,rush_yds,0,,,,,
player,201909080mia,rav,HursHa00,rush_td,0,,,,,
player,201909080mia,rav,HursHa00,rush_long,0,,,,,
player,201909080mia,rav,HursHa00,targets,4,,,,,
player,201909080mia,rav,HursHa00,rec,3,,,,,
player,201909080mia,rav,HursHa00,rec_yds,41,,,,,
player,201909080mia,rav,HursHa00,rec_td,0,,,,,
player,201909080mia,rav,HursHa00,rec_long,23,,,,,
player,201909080mia,rav,HursHa00,fumbles,0,,,,,
player,201909080mia,rav,HursHa00,fumbles_lost,0,,,,,
player,201909080mia,rav,SneaWi00,pass_cmp,0,,,,,
player,201909080mia,rav,SneaWi00,pass_att,0,,,,,
player,201909080mia,rav,SneaWi00,pass_yds,0,,,,,
player,201909080mia,rav,SneaWi00,pass_td,0,,,,,
player,201909080mia,rav,SneaWi00,pass_int,0,,,,,
player,201909080mia,rav,SneaWi00,pass_sacked,0,,,,,
player,201909080mia,rav,SneaWi00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,SneaWi00,pass_long,0,,,,,
player,201909080mia,rav,SneaWi00,pass_rating,,,,,,
player,201909080mia,rav,SneaWi00,rush_att,0,,,,,
player,201909080mia,rav,SneaWi00,rush_yds,0,,,,,
player,201909080mia,rav,SneaWi00,rush_td,0,,,,,
player,201909080mia,rav,SneaWi00,rush_long,0,,,,,
player,201909080mia,rav,SneaWi00,targets,3,,,,,
player,201909080mia,rav,SneaWi00,rec,2,,,,,
player,201909080mia,rav,SneaWi00,rec_yds,41,,,,,
player,201909080mia,rav,SneaWi00,rec_td,1,,,,,
player,201909080mia,rav,SneaWi00,rec_long,33,,,,,
player,201909080mia,rav,SneaWi00,fumbles,0,,,,,
player,201909080mia,rav,SneaWi00,fumbles_lost,0,,,,,
player,201909080mia,rav,BoylNi00,pass_cmp,0,,,,,
player,201909080mia,rav,BoylNi00,pass_att,0,,,,,
player,201909080mia,rav,BoylNi00,pass_yds,0,,,,,
player,201909080mia,rav,BoylNi00,pass_td,0,,,,,
player,201909080mia,rav,BoylNi00,pass_int,0,,,,,
player,201909080mia,rav,BoylNi00,pass_sacked,0,,,,,
player,201909080mia,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,BoylNi00,pass_long,0,,,,,
player,201909080mia,rav,BoylNi00,pass_rating,,,,,,
player,201909080mia,rav,BoylNi00,rush_att,0,,,,,
player,201909080mia,rav,BoylNi00,rush_yds,0,,,,,
player,201909080mia,rav,BoylNi00,rush_td,0,,,,,
player,201909080mia,rav,BoylNi00,rush_long,0,,,,,
player,201909080mia,rav,BoylNi00,targets,3,,,,,
player,201909080mia,rav,BoylNi00,rec,3,,,,,
player,201909080mia,rav,BoylNi00,rec_yds,26,,,,,
player,201909080mia,rav,BoylNi00,rec_td,0,,,,,
player,201909080mia,rav,BoylNi00,rec_long,12,,,,,
player,201909080mia,rav,BoylNi00,fumbles,0,,,,,
player,201909080mia,rav,BoylNi00,fumbles_lost,0,,,,,
player,201909080mia,rav,RobeSe00,pass_cmp,0,,,,,
player,201909080mia,rav,RobeSe00,pass_att,0,,,,,
player,201909080mia,rav,RobeSe00,pass_yds,0,,,,,
player,201909080mia,rav,RobeSe00,pass_td,0,,,,,
player,201909080mia,rav,RobeSe00,pass_int,0,,,,,
player,201909080mia,rav,RobeSe00,pass_sacked,0,,,,,
player,201909080mia,rav,RobeSe00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,RobeSe00,pass_long,0,,,,,
player,201909080mia,rav,RobeSe00,pass_rating,,,,,,
player,201909080mia,rav,RobeSe00,rush_att,0,,,,,
player,201909080mia,rav,RobeSe00,rush_yds,0,,,,,
player,201909080mia,rav,RobeSe00,rush_td,0,,,,,
player,201909080mia,rav,RobeSe00,rush_long,0,,,,,
player,201909080mia,rav,RobeSe00,targets,1,,,,,
player,201909080mia,rav,RobeSe00,rec,1,,,,,
player,201909080mia,rav,RobeSe00,rec_yds,10,,,,,
player,201909080mia,rav,RobeSe00,rec_td,0,,,,,
player,201909080mia,rav,RobeSe00,rec_long,10,,,,,
player,201909080mia,rav,RobeSe00,fumbles,0,,,,,
player,201909080mia,rav,RobeSe00,fumbles_lost,0,,,,,
player,201909080mia,rav,BoykMi00,pass_cmp,0,,,,,
player,201909080mia,rav,BoykMi00,pass_att,0,,,,,
player,201909080mia,rav,BoykMi00,pass_yds,0,,,,,
player,201909080mia,rav,BoykMi00,pass_td,0,,,,,
player,201909080mia,rav,BoykMi00,pass_int,0,,,,,
player,201909080mia,rav,BoykMi00,pass_sacked,0,,,,,
player,201909080mia,rav,BoykMi00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,BoykMi00,pass_long,0,,,,,
player,201909080mia,rav,BoykMi00,pass_rating,,,,,,
player,201909080mia,rav,BoykMi00,rush_att,0,,,,,
player,201909080mia,rav,BoykMi00,rush_yds,0,,,,,
player,201909080mia,rav,BoykMi00,rush_td,0,,,,,
player,201909080mia,rav,BoykMi00,rush_long,0,,,,,
player,201909080mia,rav,BoykMi00,targets,1,,,,,
player,201909080mia,rav,BoykMi00,rec,1,,,,,
player,201909080mia,rav,BoykMi00,rec_yds,5,,,,,
player,201909080mia,rav,BoykMi00,rec_td,1,,,,,
player,201909080mia,rav,BoykMi00,rec_long,5,,,,,
player,201909080mia,rav,BoykMi00,fumbles,0,,,,,
player,201909080mia,rav,BoykMi00,fumbles_lost,0,,,,,
player,201909080mia,rav,RicaPa00,pass_cmp,0,,,,,
player,201909080mia,rav,RicaPa00,pass_att,0,,,,,
player,201909080mia,rav,RicaPa00,pass_yds,0,,,,,
player,201909080mia,rav,RicaPa00,pass_td,0,,,,,
player,201909080mia,rav,RicaPa00,pass_int,0,,,,,
player,201909080mia,rav,RicaPa00,pass_sacked,0,,,,,
player,201909080mia,rav,RicaPa00,pass_sacked_yds,0,,,,,
player,201909080mia,rav,RicaPa00,pass_long,0,,,,,
player,201909080mia,rav,RicaPa00,pass_rating,,,,,,
player,201909080mia,rav,RicaPa00,rush_att,0,,,,,
player,201909080mia,rav,RicaPa00,rush_yds,0,,,,,
player,201909080mia,rav,RicaPa00,rush_td,0,,,,,
player,201909080mia,rav,RicaPa00,rush_long,0,,,,,
player,201909080mia,rav,RicaPa00,targets,1,,,,,
player,201909080mia,rav,RicaPa00,rec,1,,,,,
player,201909080mia,rav,RicaPa00,rec_yds,1,,,,,
player,201909080mia,rav,RicaPa00,rec_td,1,,,,,
player,201909080mia,rav,RicaPa00,rec_long,1,,,,,
player,201909080mia,rav,RicaPa00,fumbles,0,,,,,
player,201909080mia,rav,RicaPa00,fumbles_lost,0,,,,,
player,201909080mia,mia,FitzRy00,pass_cmp,14,,,,,
player,201909080mia,mia,FitzRy00,pass_att,29,,,,,
player,201909080mia,mia,FitzRy00,pass_yds,185,,,,,
player,201909080mia,mia,FitzRy00,pass_td,1,,,,,
player,201909080mia,mia,FitzRy00,pass_int,1,,,,,
player,201909080mia,mia,FitzRy00,pass_sacked,2,,,,,
player,201909080mia,mia,FitzRy00,pass_sacked_yds,5,,,,,
player,201909080mia,mia,FitzRy00,pass_long,49,,,,,
player,201909080mia,mia,FitzRy00,pass_rating,66.0,,,,,
player,201909080mia,mia,FitzRy00,rush_att,1,,,,,
player,201909080mia,mia,FitzRy00,rush_yds,8,,,,,
player,201909080mia,mia,FitzRy00,rush_td,0,,,,,
player,201909080mia,mia,FitzRy00,rush_long,8,,,,,
player,201909080mia,mia,FitzRy00,targets,0,,,,,
player,201909080mia,mia,FitzRy00,rec,0,,,,,
player,201909080mia,mia,FitzRy00,rec_yds,0,,,,,
player,201909080mia,mia,FitzRy00,rec_td,0,,,,,
player,201909080mia,mia,FitzRy00,rec_long,0,,,,,
player,201909080mia,mia,FitzRy00,fumbles,0,,,,,
player,201909080mia,mia,FitzRy00,fumbles_lost,0,,,,,
player,201909080mia,mia,RoseJo01,pass_cmp,1,,,,,
player,201909080mia,mia,RoseJo01,pass_att,3,,,,,
player,201909080mia,mia,RoseJo01,pass_yds,5,,,,,
player,201909080mia,mia,RoseJo01,pass_td,0,,,,,
player,201909080mia,mia,RoseJo01,pass_int,1,,,,,
player,201909080mia,mia,RoseJo01,pass_sacked,1,,,,,
player,201909080mia,mia,RoseJo01,pass_sacked_yds,6,,,,,
player,201909080mia,mia,RoseJo01,pass_long,5,,,,,
player,201909080mia,mia,RoseJo01,pass_rating,2.8,,,,,
player,201909080mia,mia,RoseJo01,rush_att,0,,,,,
player,201909080mia,mia,RoseJo01,rush_yds,0,,,,,
player,201909080mia,mia,RoseJo01,rush_td,0,,,,,
player,201909080mia,mia,RoseJo01,rush_long,0,,,,,
player,201909080mia,mia,RoseJo01,targets,0,,,,,
player,201909080mia,mia,RoseJo01,rec,0,,,,,
player,201909080mia,mia,RoseJo01,rec_yds,0,,,,,
player,201909080mia,mia,RoseJo01,rec_td,0,,,,,
player,201909080mia,mia,RoseJo01,rec_long,0,,,,,
player,201909080mia,mia,RoseJo01,fumbles,0,,,,,
player,201909080mia,mia,RoseJo01,fumbles_lost,0,,,,,
player,201909080mia,mia,DrakKe00,pass_cmp,0,,,,,
player,201909080mia,mia,DrakKe00,pass_att,0,,,,,
player,201909080mia,mia,DrakKe00,pass_yds,0,,,,,
player,201909080mia,mia,DrakKe00,pass_td,0,,,,,
player,201909080mia,mia,DrakKe00,pass_int,0,,,,,
player,201909080mia,mia,DrakKe00,pass_sacked,0,,,,,
player,201909080mia,mia,DrakKe00,pass_sacked_yds,0,,,,,
player,201909080mia,mia,DrakKe00,pass_long,0,,,,,
player,201909080mia,mia,DrakKe00,pass_rating,,,,,,
player,201909080mia,mia,DrakKe00,rush_att,4,,,,,
player,201909080mia,mia,DrakKe00,rush_yds,12,,,,,
player,201909080mia,mia,DrakKe00,rush_td,0,,,,,
player,201909080mia,mia,DrakKe00,rush_long,9,,,,,
player,201909080mia,mia,DrakKe00,targets,3,,,,,
player,201909080mia,mia,DrakKe00,rec,2,,,,,
player,201909080mia,mia,DrakKe00,rec_yds,15,,,,,
player,201909080mia,mia,DrakKe00,rec_td,0,,,,,
player,201909080mia,mia,DrakKe00,rec_long,10,,,,,
player,201909080mia,mia,DrakKe00,fumbles,0,,,,,
player,201909080mia,mia,DrakKe00,fumbles_lost,0,,,,,
player,201909080mia,mia,WilsAl02,pass_cmp,0,,,,,
player,201909080mia,mia,WilsAl02,pass_att,0,,,,,
player,201909080mia,mia,WilsAl02,pass_yds,0,,,,,
player,201909080mia,mia,WilsAl02,pass_td,0,,,,,
player,201909080mia,mia,WilsAl02,pass_int,0,,,,,
player,201909080mia,mia,WilsAl02,pass_sacked,0,,,,,
player,201909080mia,mia,WilsAl02,pass_sacked_yds,0,,,,,
player,201909080mia,mia,WilsAl02,pass_long,0,,,,,
player,201909080mia,mia,WilsAl02,pass_rating,,,,,,
player,201909080mia,mia,WilsAl02,rush_att,1,,,,,
player,201909080mia,mia,WilsAl02,rush_yds,1,,,,,
player,201909080mia,mia,WilsAl02,rush_td,0,,,,,
player,201909080mia,mia,WilsAl02,rush_long,1,,,,,
player,201909080mia,mia,WilsAl02,targets,4,,,,,
player,201909080mia,mia,WilsAl02,rec,2,,,,,
player,201909080mia,mia,WilsAl02,rec_yds,13,,,,,
player,201909080mia,mia,WilsAl02,rec_td,0,,,,,
player,201909080mia,mia,WilsAl02,rec_long,12,,,,,
player,201909080mia,mia,WilsAl02,fumbles,0,,,,,
player,201909080mia,mia,WilsAl02,fumbles_lost,0,,,,,
player,201909080mia,mia,WaltMa00,pass_cmp,0,,,,,
player,201909080mia,mia,WaltMa00,pass_att,0,,,,,
player,201909080mia,mia,WaltMa00,pass_yds,0,,,,,
player,201909080mia,mia,WaltMa00,pass_td,0,,,,,
player,201909080mia,mia,WaltMa00,pass_int,0,,,,,
player,201909080mia,mia,WaltMa00,pass_sacked,0,,,,,
player,201909080mia,mia,WaltMa00,pass_sacked_yds,0,,,,,
player,201909080mia,mia,WaltMa00,pass_long,0,,,,,
player,201909080mia,mia,WaltMa00,pass_rating,,,,,,
player,201909080mia,mia,WaltMa00,rush_att,1,,,,,
player,201909080mia,mia,WaltMa00,rush_yds,1,,,,,
player,201909080mia,mia,WaltMa00,rush_td,0,,,,,
player,201909080mia,mia,WaltMa00,rush_long,1,,,,,
player,201909080mia,mia,WaltMa00,targets,0,,,,,
player,201909080mia,mia,WaltMa00,rec,0,,,,,
player,201909080mia,mia,WaltMa00,rec_yds,0,,,,,
player,201909080mia,mia,WaltMa00,rec_td,0,,,,,
player,201909080mia,mia,WaltMa00,rec_long,0,,,,,
player,201909080mia,mia,WaltMa00,fumbles,0,,,,,
player,201909080mia,mia,WaltMa00,fumbles_lost,0,,,,,
player,201909080mia,mia,ParkDe01,pass_cmp,0,,,,,
player,201909080mia,mia,ParkDe01,pass_att,0,,,,,
player,201909080mia,mia,ParkDe01,pass_yds,0,,,,,
player,201909080mia,mia,ParkDe01,pass_td,0,,,,,
player,201909080mia,mia,ParkDe01,pass_int,0,,,,,
player,201909080mia,mia,ParkDe01,pass_sacked,0,,,,,
player,201909080mia,mia,ParkDe01,pass_sacked_yds,0,,,,,
player,201909080mia,mia,ParkDe01,pass_long,0,,,,,
player,201909080mia,mia,ParkDe01,pass_rating,,,,,,
player,201909080mia,mia,ParkDe01,rush_att,0,,,,,
player,201909080mia,mia,ParkDe01,rush_yds,0,,,,,
player,201909080mia,mia,ParkDe01,rush_td,0,,,,,
player,201909080mia,mia,ParkDe01,rush_long,0,,,,,
player,201909080mia,mia,ParkDe01,targets,7,,,,,
player,201909080mia,mia,ParkDe01,rec,3,,,,,
player,201909080mia,mia,ParkDe01,rec_yds,75,,,,,
player,201909080mia,mia,ParkDe01,rec_td,0,,,,,
player,201909080mia,mia,ParkDe01,rec_long,49,,,,,
player,201909080mia,mia,ParkDe01,fumbles,0,,,,,
player,201909080mia,mia,ParkDe01,fumbles_lost,0,,,,,
player,201909080mia,mia,GesiMi00,pass_cmp,0,,,,,
player,201909080mia,mia,GesiMi00,pass_att,0,,,,,
player,201909080mia,mia,GesiMi00,pass_yds,0,,,,,
player,201909080mia,mia,GesiMi00,pass_td,0,,,,,
player,201909080mia,mia,GesiMi00,pass_int,0,,,,,
player,201909080mia,mia,GesiMi00,pass_sacked,0,,,,,
player,201909080mia,mia,GesiMi00,pass_sacked_yds,0,,,,,
player,201909080mia,mia,GesiMi00,pass_long,0,,,,,
player,201909080mia,mia,GesiMi00,pass_rating,,,,,,
player,201909080mia,mia,GesiMi00,rush_att,0,,,,,
player,201909080mia,mia,GesiMi00,rush_yds,0,,,,,
player,201909080mia,mia,GesiMi00,rush_td,0,,,,,
player,201909080mia,mia,GesiMi00,rush_long,0,,,,,
player,201909080mia,mia,GesiMi00,targets,6,,,,,
player,201909080mia,mia,GesiMi00,rec,2,,,,,
player,201909080mia,mia,GesiMi00,rec_yds,31,,,,,
player,201909080mia,mia,GesiMi00,rec_td,0,,,,,
player,201909080mia,mia,GesiMi00,rec_long,26,,,,,
player,201909080mia,mia,GesiMi00,fumbles,0,,,,,
player,201909080mia,mia,GesiMi00,fumbles_lost,0,,,,,
player,201909080mia,mia,WillPr01,pass_cmp,0,,,,,
player,201909080mia,mia,WillPr01,pass_att,0,,,,,
player,201909080mia,mia,WillPr01,pass_yds,0,,,,,
player,201909080mia,mia,WillPr01,pass_td,0,,,,,
player,201909080mia,mia,WillPr01,pass_int,0,,,,,
player,201909080mia,mia,WillPr01,pass_sacked,0,,,,,
player,201909080mia,mia,WillPr01,pass_sacked_yds,0,,,,,
player,201909080mia,mia,WillPr01,pass_long,0,,,,,
player,201909080mia,mia,WillPr01,pass_rating,,,,,,
player,201909080mia,mia,WillPr01,rush_att,0,,,,,
player,201909080mia,mia,WillPr01,rush_yds,0,,,,,
player,201909080mia,mia,WillPr01,rush_td,0,,,,,
