game,2019,4,20190929,201909290nyg,was,"Washington Redskins",3,nyg,"New York Giants",24
player,201909290nyg,was,DaviRo00,rec,1,,,,,
player,201909290nyg,was,DaviRo00,rec_yds,11,,,,,
player,201909290nyg,was,DaviRo00,rec_td,0,,,,,
player,201909290nyg,was,DaviRo00,rec_long,11,,,,,
player,201909290nyg,was,DaviRo00,fumbles,0,,,,,
player,201909290nyg,was,DaviRo00,fumbles_lost,0,,,,,
player,201909290nyg,was,QuinTr00,pass_cmp,0,,,,,
player,201909290nyg,was,QuinTr00,pass_att,0,,,,,
player,201909290nyg,was,QuinTr00,pass_yds,0,,,,,
player,201909290nyg,was,QuinTr00,pass_td,0,,,,,
player,201909290nyg,was,QuinTr00,pass_int,0,,,,,
player,201909290nyg,was,QuinTr00,pass_sacked,0,,,,,
player,201909290nyg,was,QuinTr00,pass_sacked_yds,0,,,,,
player,201909290nyg,was,QuinTr00,pass_long,0,,,,,
player,201909290nyg,was,QuinTr00,pass_rating,,,,,,
player,201909290nyg,was,QuinTr00,rush_att,0,,,,,
player,201909290nyg,was,QuinTr00,rush_yds,0,,,,,
player,201909290nyg,was,QuinTr00,rush_td,0,,,,,
player,201909290nyg,was,QuinTr00,rush_long,0,,,,,
player,201909290nyg,was,QuinTr00,targets,4,,,,,
player,201909290nyg,was,QuinTr00,rec,2,,,,,
player,201909290nyg,was,QuinTr00,rec_yds,10,,,,,
player,201909290nyg,was,QuinTr00,rec_td,0,,,,,
player,201909290nyg,was,QuinTr00,rec_long,6,,,,,
player,201909290nyg,was,QuinTr00,fumbles,0,,,,,
player,201909290nyg,was,QuinTr00,fumbles_lost,0,,,,,
player,201909290nyg,was,DaviVe00,pass_cmp,0,,,,,
player,201909290nyg,was,DaviVe00,pass_att,0,,,,,
player,201909290nyg,was,DaviVe00,pass_yds,0,,,,,
player,201909290nyg,was,DaviVe00,pass_td,0,,,,,
player,201909290nyg,was,DaviVe00,pass_int,0,,,,,
player,201909290nyg,was,DaviVe00,pass_sacked,0,,,,,
player,201909290nyg,was,DaviVe00,pass_sacked_yds,0,,,,,
player,201909290nyg,was,DaviVe00,pass_long,0,,,,,
player,201909290nyg,was,DaviVe00,pass_rating,,,,,,
player,201909290nyg,was,DaviVe00,rush_att,0,,,,,
player,201909290nyg,was,DaviVe00,rush_yds,0,,,,,
player,201909290nyg,was,DaviVe00,rush_td,0,,,,,
player,201909290nyg,was,DaviVe00,rush_long,0,,,,,
player,201909290nyg,was,DaviVe00,targets,4,,,,,
player,201909290nyg,was,DaviVe00,rec,1,,,,,
player,201909290nyg,was,DaviVe00,rec_yds,5,,,,,
player,201909290nyg,was,DaviVe00,rec_td,0,,,,,
player,201909290nyg,was,DaviVe00,rec_long,5,,,,,
player,201909290nyg,was,DaviVe00,fumbles,0,,,,,
player,201909290nyg,was,DaviVe00,fumbles_lost,0,,,,,
player,201909290nyg,nyg,JoneDa05,pass_cmp,23,,,,,
player,201909290nyg,nyg,JoneDa05,pass_att,31,,,,,
player,201909290nyg,nyg,JoneDa05,pass_yds,225,,,,,
player,201909290nyg,nyg,JoneDa05,pass_td,1,,,,,
player,201909290nyg,nyg,JoneDa05,pass_int,2,,,,,
player,201909290nyg,nyg,JoneDa05,pass_sacked,0,,,,,
player,201909290nyg,nyg,JoneDa05,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,JoneDa05,pass_long,31,,,,,
player,201909290nyg,nyg,JoneDa05,pass_rating,78.0,,,,,
player,201909290nyg,nyg,JoneDa05,rush_att,5,,,,,
player,201909290nyg,nyg,JoneDa05,rush_yds,33,,,,,
player,201909290nyg,nyg,JoneDa05,rush_td,0,,,,,
player,201909290nyg,nyg,JoneDa05,rush_long,16,,,,,
player,201909290nyg,nyg,JoneDa05,targets,0,,,,,
player,201909290nyg,nyg,JoneDa05,rec,0,,,,,
player,201909290nyg,nyg,JoneDa05,rec_yds,0,,,,,
player,201909290nyg,nyg,JoneDa05,rec_td,0,,,,,
player,201909290nyg,nyg,JoneDa05,rec_long,0,,,,,
player,201909290nyg,nyg,JoneDa05,fumbles,0,,,,,
player,201909290nyg,nyg,JoneDa05,fumbles_lost,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_cmp,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_att,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_yds,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_td,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_int,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_sacked,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_long,0,,,,,
player,201909290nyg,nyg,GallWa00,pass_rating,,,,,,
player,201909290nyg,nyg,GallWa00,rush_att,18,,,,,
player,201909290nyg,nyg,GallWa00,rush_yds,63,,,,,
player,201909290nyg,nyg,GallWa00,rush_td,1,,,,,
player,201909290nyg,nyg,GallWa00,rush_long,22,,,,,
player,201909290nyg,nyg,GallWa00,targets,7,,,,,
player,201909290nyg,nyg,GallWa00,rec,6,,,,,
player,201909290nyg,nyg,GallWa00,rec_yds,55,,,,,
player,201909290nyg,nyg,GallWa00,rec_td,1,,,,,
player,201909290nyg,nyg,GallWa00,rec_long,21,,,,,
player,201909290nyg,nyg,GallWa00,fumbles,1,,,,,
player,201909290nyg,nyg,GallWa00,fumbles_lost,1,,,,,
player,201909290nyg,nyg,HillJo03,pass_cmp,0,,,,,
player,201909290nyg,nyg,HillJo03,pass_att,0,,,,,
player,201909290nyg,nyg,HillJo03,pass_yds,0,,,,,
player,201909290nyg,nyg,HillJo03,pass_td,0,,,,,
player,201909290nyg,nyg,HillJo03,pass_int,0,,,,,
player,201909290nyg,nyg,HillJo03,pass_sacked,0,,,,,
player,201909290nyg,nyg,HillJo03,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,HillJo03,pass_long,0,,,,,
player,201909290nyg,nyg,HillJo03,pass_rating,,,,,,
player,201909290nyg,nyg,HillJo03,rush_att,10,,,,,
player,201909290nyg,nyg,HillJo03,rush_yds,33,,,,,
player,201909290nyg,nyg,HillJo03,rush_td,0,,,,,
player,201909290nyg,nyg,HillJo03,rush_long,7,,,,,
player,201909290nyg,nyg,HillJo03,targets,0,,,,,
player,201909290nyg,nyg,HillJo03,rec,0,,,,,
player,201909290nyg,nyg,HillJo03,rec_yds,0,,,,,
player,201909290nyg,nyg,HillJo03,rec_td,0,,,,,
player,201909290nyg,nyg,HillJo03,rec_long,0,,,,,
player,201909290nyg,nyg,HillJo03,fumbles,1,,,,,
player,201909290nyg,nyg,HillJo03,fumbles_lost,1,,,,,
player,201909290nyg,nyg,ShepSt00,pass_cmp,0,,,,,
player,201909290nyg,nyg,ShepSt00,pass_att,0,,,,,
player,201909290nyg,nyg,ShepSt00,pass_yds,0,,,,,
player,201909290nyg,nyg,ShepSt00,pass_td,0,,,,,
player,201909290nyg,nyg,ShepSt00,pass_int,0,,,,,
player,201909290nyg,nyg,ShepSt00,pass_sacked,0,,,,,
player,201909290nyg,nyg,ShepSt00,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,ShepSt00,pass_long,0,,,,,
player,201909290nyg,nyg,ShepSt00,pass_rating,,,,,,
player,201909290nyg,nyg,ShepSt00,rush_att,1,,,,,
player,201909290nyg,nyg,ShepSt00,rush_yds,23,,,,,
player,201909290nyg,nyg,ShepSt00,rush_td,0,,,,,
player,201909290nyg,nyg,ShepSt00,rush_long,23,,,,,
player,201909290nyg,nyg,ShepSt00,targets,9,,,,,
player,201909290nyg,nyg,ShepSt00,rec,7,,,,,
player,201909290nyg,nyg,ShepSt00,rec_yds,76,,,,,
player,201909290nyg,nyg,ShepSt00,rec_td,0,,,,,
player,201909290nyg,nyg,ShepSt00,rec_long,23,,,,,
player,201909290nyg,nyg,ShepSt00,fumbles,0,,,,,
player,201909290nyg,nyg,ShepSt00,fumbles_lost,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_cmp,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_att,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_yds,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_td,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_int,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_sacked,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_long,0,,,,,
player,201909290nyg,nyg,PennEl00,pass_rating,,,,,,
player,201909290nyg,nyg,PennEl00,rush_att,3,,,,,
player,201909290nyg,nyg,PennEl00,rush_yds,12,,,,,
player,201909290nyg,nyg,PennEl00,rush_td,0,,,,,
player,201909290nyg,nyg,PennEl00,rush_long,5,,,,,
player,201909290nyg,nyg,PennEl00,targets,0,,,,,
player,201909290nyg,nyg,PennEl00,rec,0,,,,,
player,201909290nyg,nyg,PennEl00,rec_yds,0,,,,,
player,201909290nyg,nyg,PennEl00,rec_td,0,,,,,
player,201909290nyg,nyg,PennEl00,rec_long,0,,,,,
player,201909290nyg,nyg,PennEl00,fumbles,0,,,,,
player,201909290nyg,nyg,PennEl00,fumbles_lost,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_cmp,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_att,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_yds,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_td,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_int,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_sacked,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_long,0,,,,,
player,201909290nyg,nyg,EngrEv00,pass_rating,,,,,,
player,201909290nyg,nyg,EngrEv00,rush_att,0,,,,,
player,201909290nyg,nyg,EngrEv00,rush_yds,0,,,,,
player,201909290nyg,nyg,EngrEv00,rush_td,0,,,,,
player,201909290nyg,nyg,EngrEv00,rush_long,0,,,,,
player,201909290nyg,nyg,EngrEv00,targets,7,,,,,
player,201909290nyg,nyg,EngrEv00,rec,4,,,,,
player,201909290nyg,nyg,EngrEv00,rec_yds,54,,,,,
player,201909290nyg,nyg,EngrEv00,rec_td,0,,,,,
player,201909290nyg,nyg,EngrEv00,rec_long,31,,,,,
player,201909290nyg,nyg,EngrEv00,fumbles,0,,,,,
player,201909290nyg,nyg,EngrEv00,fumbles_lost,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_cmp,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_att,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_yds,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_td,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_int,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_sacked,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_long,0,,,,,
player,201909290nyg,nyg,ElliRh00,pass_rating,,,,,,
player,201909290nyg,nyg,ElliRh00,rush_att,0,,,,,
player,201909290nyg,nyg,ElliRh00,rush_yds,0,,,,,
player,201909290nyg,nyg,ElliRh00,rush_td,0,,,,,
player,201909290nyg,nyg,ElliRh00,rush_long,0,,,,,
player,201909290nyg,nyg,ElliRh00,targets,4,,,,,
player,201909290nyg,nyg,ElliRh00,rec,3,,,,,
player,201909290nyg,nyg,ElliRh00,rec_yds,24,,,,,
player,201909290nyg,nyg,ElliRh00,rec_td,0,,,,,
player,201909290nyg,nyg,ElliRh00,rec_long,22,,,,,
player,201909290nyg,nyg,ElliRh00,fumbles,0,,,,,
player,201909290nyg,nyg,ElliRh00,fumbles_lost,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_cmp,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_att,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_yds,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_td,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_int,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_sacked,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_long,0,,,,,
player,201909290nyg,nyg,SlayDa01,pass_rating,,,,,,
player,201909290nyg,nyg,SlayDa01,rush_att,0,,,,,
player,201909290nyg,nyg,SlayDa01,rush_yds,0,,,,,
player,201909290nyg,nyg,SlayDa01,rush_td,0,,,,,
player,201909290nyg,nyg,SlayDa01,rush_long,0,,,,,
player,201909290nyg,nyg,SlayDa01,targets,2,,,,,
player,201909290nyg,nyg,SlayDa01,rec,2,,,,,
player,201909290nyg,nyg,SlayDa01,rec_yds,13,,,,,
player,201909290nyg,nyg,SlayDa01,rec_td,0,,,,,
player,201909290nyg,nyg,SlayDa01,rec_long,8,,,,,
player,201909290nyg,nyg,SlayDa01,fumbles,0,,,,,
player,201909290nyg,nyg,SlayDa01,fumbles_lost,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_cmp,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_att,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_yds,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_td,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_int,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_sacked,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_sacked_yds,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_long,0,,,,,
player,201909290nyg,nyg,FowlBe00,pass_rating,,,,,,
player,201909290nyg,nyg,FowlBe00,rush_att,0,,,,,
player,201909290nyg,nyg,FowlBe00,rush_yds,0,,,,,
player,201909290nyg,nyg,FowlBe00,rush_td,0,,,,,
player,201909290nyg,nyg,FowlBe00,rush_long,0,,,,,
player,201909290nyg,nyg,FowlBe00,targets,2,,,,,
player,201909290nyg,nyg,FowlBe00,rec,1,,,,,
player,201909290nyg,nyg,FowlBe00,rec_yds,3,,,,,
player,201909290nyg,nyg,FowlBe00,rec_td,0,,,,,
player,201909290nyg,nyg,FowlBe00,rec_long,3,,,,,
player,201909290nyg,nyg,FowlBe00,fumbles,0,,,,,
player,201909290nyg,nyg,FowlBe00,fumbles_lost,0,,,,,
player,201909290nyg,was,DunbQu00,def_int,2,,,,,
player,201909290nyg,was,DunbQu00,def_int_yds,6,,,,,
player,201909290nyg,was,DunbQu00,def_int_td,0,,,,,
player,201909290nyg,was,DunbQu00,def_int_long,6,,,,,
player,201909290nyg,was,DunbQu00,pass_defended,2,,,,,
player,201909290nyg,was,DunbQu00,sacks,0.0,,,,,
player,201909290nyg,was,DunbQu00,tackles_combined,3,,,,,
player,201909290nyg,was,DunbQu00,tackles_solo,3,,,,,
player,201909290nyg,was,DunbQu00,tackles_assists,0,,,,,
player,201909290nyg,was,DunbQu00,tackles_loss,0,,,,,
player,201909290nyg,was,DunbQu00,qb_hits,0,,,,,
player,201909290nyg,was,DunbQu00,fumbles_rec,0,,,,,
player,201909290nyg,was,DunbQu00,fumbles_rec_yds,0,,,,,
player,201909290nyg,was,DunbQu00,fumbles_rec_td,0,,,,,
player,201909290nyg,was,DunbQu00,fumbles_forced,0,,,,,
player,201909290nyg,was,BostJo00,def_int,0,,,,,
player,201909290nyg,was,BostJo00,def_int_yds,0,,,,,
player,201909290nyg,was,BostJo00,def_int_td,0,,,,,
player,201909290nyg,was,BostJo00,def_int_long,0,,,,,
player,201909290nyg,was,BostJo00,pass_defended,0,,,,,
