game,2019,4,20190929,201909290det,kan,"Kansas City Chiefs",34,det,"Detroit Lions",30
player,201909290det,kan,WillDa10,pass_yds,0,,,,,
player,201909290det,kan,WillDa10,pass_td,0,,,,,
player,201909290det,kan,WillDa10,pass_int,0,,,,,
player,201909290det,kan,WillDa10,pass_sacked,0,,,,,
player,201909290det,kan,WillDa10,pass_sacked_yds,0,,,,,
player,201909290det,kan,WillDa10,pass_long,0,,,,,
player,201909290det,kan,WillDa10,pass_rating,,,,,,
player,201909290det,kan,WillDa10,rush_att,8,,,,,
player,201909290det,kan,WillDa10,rush_yds,13,,,,,
player,201909290det,kan,WillDa10,rush_td,2,,,,,
player,201909290det,kan,WillDa10,rush_long,8,,,,,
player,201909290det,kan,WillDa10,targets,4,,,,,
player,201909290det,kan,WillDa10,rec,3,,,,,
player,201909290det,kan,WillDa10,rec_yds,43,,,,,
player,201909290det,kan,WillDa10,rec_td,0,,,,,
player,201909290det,kan,WillDa10,rec_long,30,,,,,
player,201909290det,kan,WillDa10,fumbles,1,,,,,
player,201909290det,kan,WillDa10,fumbles_lost,1,,,,,
player,201909290det,kan,KelcTr00,pass_cmp,0,,,,,
player,201909290det,kan,KelcTr00,pass_att,0,,,,,
player,201909290det,kan,KelcTr00,pass_yds,0,,,,,
player,201909290det,kan,KelcTr00,pass_td,0,,,,,
player,201909290det,kan,KelcTr00,pass_int,0,,,,,
player,201909290det,kan,KelcTr00,pass_sacked,0,,,,,
player,201909290det,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201909290det,kan,KelcTr00,pass_long,0,,,,,
player,201909290det,kan,KelcTr00,pass_rating,,,,,,
player,201909290det,kan,KelcTr00,rush_att,0,,,,,
player,201909290det,kan,KelcTr00,rush_yds,0,,,,,
player,201909290det,kan,KelcTr00,rush_td,0,,,,,
player,201909290det,kan,KelcTr00,rush_long,0,,,,,
player,201909290det,kan,KelcTr00,targets,8,,,,,
player,201909290det,kan,KelcTr00,rec,7,,,,,
player,201909290det,kan,KelcTr00,rec_yds,85,,,,,
player,201909290det,kan,KelcTr00,rec_td,0,,,,,
player,201909290det,kan,KelcTr00,rec_long,18,,,,,
player,201909290det,kan,KelcTr00,fumbles,0,,,,,
player,201909290det,kan,KelcTr00,fumbles_lost,0,,,,,
player,201909290det,kan,WatkSa00,pass_cmp,0,,,,,
player,201909290det,kan,WatkSa00,pass_att,0,,,,,
player,201909290det,kan,WatkSa00,pass_yds,0,,,,,
player,201909290det,kan,WatkSa00,pass_td,0,,,,,
player,201909290det,kan,WatkSa00,pass_int,0,,,,,
player,201909290det,kan,WatkSa00,pass_sacked,0,,,,,
player,201909290det,kan,WatkSa00,pass_sacked_yds,0,,,,,
player,201909290det,kan,WatkSa00,pass_long,0,,,,,
player,201909290det,kan,WatkSa00,pass_rating,,,,,,
player,201909290det,kan,WatkSa00,rush_att,0,,,,,
player,201909290det,kan,WatkSa00,rush_yds,0,,,,,
player,201909290det,kan,WatkSa00,rush_td,0,,,,,
player,201909290det,kan,WatkSa00,rush_long,0,,,,,
player,201909290det,kan,WatkSa00,targets,6,,,,,
player,201909290det,kan,WatkSa00,rec,3,,,,,
player,201909290det,kan,WatkSa00,rec_yds,54,,,,,
player,201909290det,kan,WatkSa00,rec_td,0,,,,,
player,201909290det,kan,WatkSa00,rec_long,30,,,,,
player,201909290det,kan,WatkSa00,fumbles,1,,,,,
player,201909290det,kan,WatkSa00,fumbles_lost,1,,,,,
player,201909290det,kan,YeldDe00,pass_cmp,0,,,,,
player,201909290det,kan,YeldDe00,pass_att,0,,,,,
player,201909290det,kan,YeldDe00,pass_yds,0,,,,,
player,201909290det,kan,YeldDe00,pass_td,0,,,,,
player,201909290det,kan,YeldDe00,pass_int,0,,,,,
player,201909290det,kan,YeldDe00,pass_sacked,0,,,,,
player,201909290det,kan,YeldDe00,pass_sacked_yds,0,,,,,
player,201909290det,kan,YeldDe00,pass_long,0,,,,,
player,201909290det,kan,YeldDe00,pass_rating,,,,,,
player,201909290det,kan,YeldDe00,rush_att,0,,,,,
player,201909290det,kan,YeldDe00,rush_yds,0,,,,,
player,201909290det,kan,YeldDe00,rush_td,0,,,,,
player,201909290det,kan,YeldDe00,rush_long,0,,,,,
player,201909290det,kan,YeldDe00,targets,2,,,,,
player,201909290det,kan,YeldDe00,rec,2,,,,,
player,201909290det,kan,YeldDe00,rec_yds,43,,,,,
player,201909290det,kan,YeldDe00,rec_td,0,,,,,
player,201909290det,kan,YeldDe00,rec_long,24,,,,,
player,201909290det,kan,YeldDe00,fumbles,0,,,,,
player,201909290det,kan,YeldDe00,fumbles_lost,0,,,,,
player,201909290det,kan,RobiDe01,pass_cmp,0,,,,,
player,201909290det,kan,RobiDe01,pass_att,0,,,,,
player,201909290det,kan,RobiDe01,pass_yds,0,,,,,
player,201909290det,kan,RobiDe01,pass_td,0,,,,,
player,201909290det,kan,RobiDe01,pass_int,0,,,,,
player,201909290det,kan,RobiDe01,pass_sacked,0,,,,,
player,201909290det,kan,RobiDe01,pass_sacked_yds,0,,,,,
player,201909290det,kan,RobiDe01,pass_long,0,,,,,
player,201909290det,kan,RobiDe01,pass_rating,,,,,,
player,201909290det,kan,RobiDe01,rush_att,0,,,,,
player,201909290det,kan,RobiDe01,rush_yds,0,,,,,
player,201909290det,kan,RobiDe01,rush_td,0,,,,,
player,201909290det,kan,RobiDe01,rush_long,0,,,,,
player,201909290det,kan,RobiDe01,targets,9,,,,,
player,201909290det,kan,RobiDe01,rec,4,,,,,
player,201909290det,kan,RobiDe01,rec_yds,35,,,,,
player,201909290det,kan,RobiDe01,rec_td,0,,,,,
player,201909290det,kan,RobiDe01,rec_long,15,,,,,
player,201909290det,kan,RobiDe01,fumbles,0,,,,,
player,201909290det,kan,RobiDe01,fumbles_lost,0,,,,,
player,201909290det,kan,PrinBy00,pass_cmp,0,,,,,
player,201909290det,kan,PrinBy00,pass_att,0,,,,,
player,201909290det,kan,PrinBy00,pass_yds,0,,,,,
player,201909290det,kan,PrinBy00,pass_td,0,,,,,
player,201909290det,kan,PrinBy00,pass_int,0,,,,,
player,201909290det,kan,PrinBy00,pass_sacked,0,,,,,
player,201909290det,kan,PrinBy00,pass_sacked_yds,0,,,,,
player,201909290det,kan,PrinBy00,pass_long,0,,,,,
player,201909290det,kan,PrinBy00,pass_rating,,,,,,
player,201909290det,kan,PrinBy00,rush_att,0,,,,,
player,201909290det,kan,PrinBy00,rush_yds,0,,,,,
player,201909290det,kan,PrinBy00,rush_td,0,,,,,
player,201909290det,kan,PrinBy00,rush_long,0,,,,,
player,201909290det,kan,PrinBy00,targets,1,,,,,
player,201909290det,kan,PrinBy00,rec,1,,,,,
player,201909290det,kan,PrinBy00,rec_yds,13,,,,,
player,201909290det,kan,PrinBy00,rec_td,0,,,,,
player,201909290det,kan,PrinBy00,rec_long,13,,,,,
player,201909290det,kan,PrinBy00,fumbles,0,,,,,
player,201909290det,kan,PrinBy00,fumbles_lost,0,,,,,
player,201909290det,kan,HardMe00,pass_cmp,0,,,,,
player,201909290det,kan,HardMe00,pass_att,0,,,,,
player,201909290det,kan,HardMe00,pass_yds,0,,,,,
player,201909290det,kan,HardMe00,pass_td,0,,,,,
player,201909290det,kan,HardMe00,pass_int,0,,,,,
player,201909290det,kan,HardMe00,pass_sacked,0,,,,,
player,201909290det,kan,HardMe00,pass_sacked_yds,0,,,,,
player,201909290det,kan,HardMe00,pass_long,0,,,,,
player,201909290det,kan,HardMe00,pass_rating,,,,,,
player,201909290det,kan,HardMe00,rush_att,0,,,,,
player,201909290det,kan,HardMe00,rush_yds,0,,,,,
player,201909290det,kan,HardMe00,rush_td,0,,,,,
player,201909290det,kan,HardMe00,rush_long,0,,,,,
player,201909290det,kan,HardMe00,targets,5,,,,,
player,201909290det,kan,HardMe00,rec,2,,,,,
player,201909290det,kan,HardMe00,rec_yds,9,,,,,
player,201909290det,kan,HardMe00,rec_td,0,,,,,
player,201909290det,kan,HardMe00,rec_long,7,,,,,
player,201909290det,kan,HardMe00,fumbles,1,,,,,
player,201909290det,kan,HardMe00,fumbles_lost,1,,,,,
player,201909290det,det,StafMa00,pass_cmp,21,,,,,
player,201909290det,det,StafMa00,pass_att,34,,,,,
player,201909290det,det,StafMa00,pass_yds,291,,,,,
player,201909290det,det,StafMa00,pass_td,3,,,,,
player,201909290det,det,StafMa00,pass_int,0,,,,,
player,201909290det,det,StafMa00,pass_sacked,4,,,,,
player,201909290det,det,StafMa00,pass_sacked_yds,30,,,,,
player,201909290det,det,StafMa00,pass_long,34,,,,,
player,201909290det,det,StafMa00,pass_rating,118.6,,,,,
player,201909290det,det,StafMa00,rush_att,2,,,,,
player,201909290det,det,StafMa00,rush_yds,18,,,,,
player,201909290det,det,StafMa00,rush_td,0,,,,,
player,201909290det,det,StafMa00,rush_long,11,,,,,
player,201909290det,det,StafMa00,targets,0,,,,,
player,201909290det,det,StafMa00,rec,0,,,,,
player,201909290det,det,StafMa00,rec_yds,0,,,,,
player,201909290det,det,StafMa00,rec_td,0,,,,,
player,201909290det,det,StafMa00,rec_long,0,,,,,
player,201909290det,det,StafMa00,fumbles,1,,,,,
player,201909290det,det,StafMa00,fumbles_lost,1,,,,,
player,201909290det,det,JohnKe06,pass_cmp,0,,,,,
player,201909290det,det,JohnKe06,pass_att,0,,,,,
player,201909290det,det,JohnKe06,pass_yds,0,,,,,
player,201909290det,det,JohnKe06,pass_td,0,,,,,
player,201909290det,det,JohnKe06,pass_int,0,,,,,
player,201909290det,det,JohnKe06,pass_sacked,0,,,,,
player,201909290det,det,JohnKe06,pass_sacked_yds,0,,,,,
player,201909290det,det,JohnKe06,pass_long,0,,,,,
player,201909290det,det,JohnKe06,pass_rating,,,,,,
player,201909290det,det,JohnKe06,rush_att,26,,,,,
player,201909290det,det,JohnKe06,rush_yds,125,,,,,
player,201909290det,det,JohnKe06,rush_td,0,,,,,
player,201909290det,det,JohnKe06,rush_long,14,,,,,
player,201909290det,det,JohnKe06,targets,3,,,,,
player,201909290det,det,JohnKe06,rec,2,,,,,
player,201909290det,det,JohnKe06,rec_yds,32,,,,,
player,201909290det,det,JohnKe06,rec_td,0,,,,,
player,201909290det,det,JohnKe06,rec_long,22,,,,,
player,201909290det,det,JohnKe06,fumbles,1,,,,,
player,201909290det,det,JohnKe06,fumbles_lost,1,,,,,
player,201909290det,det,McKiJ.00,pass_cmp,0,,,,,
player,201909290det,det,McKiJ.00,pass_att,0,,,,,
player,201909290det,det,McKiJ.00,pass_yds,0,,,,,
player,201909290det,det,McKiJ.00,pass_td,0,,,,,
player,201909290det,det,McKiJ.00,pass_int,0,,,,,
player,201909290det,det,McKiJ.00,pass_sacked,0,,,,,
player,201909290det,det,McKiJ.00,pass_sacked_yds,0,,,,,
player,201909290det,det,McKiJ.00,pass_long,0,,,,,
player,201909290det,det,McKiJ.00,pass_rating,,,,,,
player,201909290det,det,McKiJ.00,rush_att,4,,,,,
player,201909290det,det,McKiJ.00,rush_yds,30,,,,,
player,201909290det,det,McKiJ.00,rush_td,0,,,,,
player,201909290det,det,McKiJ.00,rush_long,26,,,,,
player,201909290det,det,McKiJ.00,targets,2,,,,,
player,201909290det,det,McKiJ.00,rec,1,,,,,
player,201909290det,det,McKiJ.00,rec_yds,11,,,,,
player,201909290det,det,McKiJ.00,rec_td,0,,,,,
player,201909290det,det,McKiJ.00,rec_long,11,,,,,
player,201909290det,det,McKiJ.00,fumbles,0,,,,,
player,201909290det,det,McKiJ.00,fumbles_lost,0,,,,,
player,201909290det,det,JohnTy02,pass_cmp,0,,,,,
player,201909290det,det,JohnTy02,pass_att,0,,,,,
player,201909290det,det,JohnTy02,pass_yds,0,,,,,
player,201909290det,det,JohnTy02,pass_td,0,,,,,
player,201909290det,det,JohnTy02,pass_int,0,,,,,
player,201909290det,det,JohnTy02,pass_sacked,0,,,,,
player,201909290det,det,JohnTy02,pass_sacked_yds,0,,,,,
player,201909290det,det,JohnTy02,pass_long,0,,,,,
player,201909290det,det,JohnTy02,pass_rating,,,,,,
player,201909290det,det,JohnTy02,rush_att,3,,,,,
player,201909290det,det,JohnTy02,rush_yds,13,,,,,
player,201909290det,det,JohnTy02,rush_td,0,,,,,
player,201909290det,det,JohnTy02,rush_long,6,,,,,
player,201909290det,det,JohnTy02,targets,1,,,,,
player,201909290det,det,JohnTy02,rec,1,,,,,
player,201909290det,det,JohnTy02,rec_yds,1,,,,,
player,201909290det,det,JohnTy02,rec_td,0,,,,,
player,201909290det,det,JohnTy02,rec_long,1,,,,,
player,201909290det,det,JohnTy02,fumbles,0,,,,,
player,201909290det,det,JohnTy02,fumbles_lost,0,,,,,
player,201909290det,det,JoneMa02,pass_cmp,0,,,,,
player,201909290det,det,JoneMa02,pass_att,0,,,,,
player,201909290det,det,JoneMa02,pass_yds,0,,,,,
player,201909290det,det,JoneMa02,pass_td,0,,,,,
player,201909290det,det,JoneMa02,pass_int,0,,,,,
player,201909290det,det,JoneMa02,pass_sacked,0,,,,,
player,201909290det,det,JoneMa02,pass_sacked_yds,0,,,,,
player,201909290det,det,JoneMa02,pass_long,0,,,,,
player,201909290det,det,JoneMa02,pass_rating,,,,,,
player,201909290det,det,JoneMa02,rush_att,0,,,,,
player,201909290det,det,JoneMa02,rush_yds,0,,,,,
player,201909290det,det,JoneMa02,rush_td,0,,,,,
player,201909290det,det,JoneMa02,rush_long,0,,,,,
player,201909290det,det,JoneMa02,targets,5,,,,,
player,201909290det,det,JoneMa02,rec,3,,,,,
player,201909290det,det,JoneMa02,rec_yds,77,,,,,
player,201909290det,det,JoneMa02,rec_td,0,,,,,
player,201909290det,det,JoneMa02,rec_long,33,,,,,
player,201909290det,det,JoneMa02,fumbles,0,,,,,
player,201909290det,det,JoneMa02,fumbles_lost,0,,,,,
player,201909290det,det,GollKe00,pass_cmp,0,,,,,
player,201909290det,det,GollKe00,pass_att,0,,,,,
player,201909290det,det,GollKe00,pass_yds,0,,,,,
player,201909290det,det,GollKe00,pass_td,0,,,,,
player,201909290det,det,GollKe00,pass_int,0,,,,,
player,201909290det,det,GollKe00,pass_sacked,0,,,,,
player,201909290det,det,GollKe00,pass_sacked_yds,0,,,,,
player,201909290det,det,GollKe00,pass_long,0,,,,,
player,201909290det,det,GollKe00,pass_rating,,,,,,
player,201909290det,det,GollKe00,rush_att,0,,,,,
player,201909290det,det,GollKe00,rush_yds,0,,,,,
player,201909290det,det,GollKe00,rush_td,0,,,,,
player,201909290det,det,GollKe00,rush_long,0,,,,,
player,201909290det,det,GollKe00,targets,9,,,,,
player,201909290det,det,GollKe00,rec,5,,,,,
player,201909290det,det,GollKe00,rec_yds,67,,,,,
player,201909290det,det,GollKe00,rec_td,2,,,,,
player,201909290det,det,GollKe00,rec_long,33,,,,,
player,201909290det,det,GollKe00,fumbles,0,,,,,
player,201909290det,det,GollKe00,fumbles_lost,0,,,,,
player,201909290det,det,HallMa02,pass_cmp,0,,,,,
player,201909290det,det,HallMa02,pass_att,0,,,,,
player,201909290det,det,HallMa02,pass_yds,0,,,,,
player,201909290det,det,HallMa02,pass_td,0,,,,,
player,201909290det,det,HallMa02,pass_int,0,,,,,
player,201909290det,det,HallMa02,pass_sacked,0,,,,,
player,201909290det,det,HallMa02,pass_sacked_yds,0,,,,,
player,201909290det,det,HallMa02,pass_long,0,,,,,
player,201909290det,det,HallMa02,pass_rating,,,,,,
player,201909290det,det,HallMa02,rush_att,0,,,,,
player,201909290det,det,HallMa02,rush_yds,0,,,,,
player,201909290det,det,HallMa02,rush_td,0,,,,,
player,201909290det,det,HallMa02,rush_long,0,,,,,
player,201909290det,det,HallMa02,targets,3,,,,,
player,201909290det,det,HallMa02,rec,2,,,,,
player,201909290det,det,HallMa02,rec_yds,47,,,,,
player,201909290det,det,HallMa02,rec_td,0,,,,,
player,201909290det,det,HallMa02,rec_long,34,,,,,
player,201909290det,det,HallMa02,fumbles,0,,,,,
player,201909290det,det,HallMa02,fumbles_lost,0,,,,,
player,201909290det,det,HockTJ00,pass_cmp,0,,,,,
player,201909290det,det,HockTJ00,pass_att,0,,,,,
player,201909290det,det,HockTJ00,pass_yds,0,,,,,
player,201909290det,det,HockTJ00,pass_td,0,,,,,
player,201909290det,det,HockTJ00,pass_int,0,,,,,
player,201909290det,det,HockTJ00,pass_sacked,0,,,,,
player,201909290det,det,HockTJ00,pass_sacked_yds,0,,,,,
player,201909290det,det,HockTJ00,pass_long,0,,,,,
player,201909290det,det,HockTJ00,pass_rating,,,,,,
player,201909290det,det,HockTJ00,rush_att,0,,,,,
player,201909290det,det,HockTJ00,rush_yds,0,,,,,
player,201909290det,det,HockTJ00,rush_td,0,,,,,
player,201909290det,det,HockTJ00,rush_long,0,,,,,
player,201909290det,det,HockTJ00,targets,3,,,,,
player,201909290det,det,HockTJ00,rec,3,,,,,
player,201909290det,det,HockTJ00,rec_yds,27,,,,,
player,201909290det,det,HockTJ00,rec_td,1,,,,,
player,201909290det,det,HockTJ00,rec_long,13,,,,,
player,201909290det,det,HockTJ00,fumbles,0,,,,,
player,201909290det,det,HockTJ00,fumbles_lost,0,,,,,
player,201909290det,det,ThomLo00,pass_cmp,0,,,,,
player,201909290det,det,ThomLo00,pass_att,0,,,,,
player,201909290det,det,ThomLo00,pass_yds,0,,,,,
player,201909290det,det,ThomLo00,pass_td,0,,,,,
player,201909290det,det,ThomLo00,pass_int,0,,,,,
player,201909290det,det,ThomLo00,pass_sacked,0,,,,,
player,201909290det,det,ThomLo00,pass_sacked_yds,0,,,,,
player,201909290det,det,ThomLo00,pass_long,0,,,,,
player,201909290det,det,ThomLo00,pass_rating,,,,,,
player,201909290det,det,ThomLo00,rush_att,0,,,,,
player,201909290det,det,ThomLo00,rush_yds,0,,,,,
player,201909290det,det,ThomLo00,rush_td,0,,,,,
player,201909290det,det,ThomLo00,rush_long,0,,,,,
player,201909290det,det,ThomLo00,targets,3,,,,,
player,201909290det,det,ThomLo00,rec,3,,,,,
player,201909290det,det,ThomLo00,rec_yds,25,,,,,
player,201909290det,det,ThomLo00,rec_td,0,,,,,
player,201909290det,det,ThomLo00,rec_long,12,,,,,
player,201909290det,det,ThomLo00,fumbles,0,,,,,
player,201909290det,det,ThomLo00,fumbles_lost,0,,,,,
player,201909290det,det,BawdNi00,pass_cmp,0,,,,,
player,201909290det,det,BawdNi00,pass_att,0,,,,,
player,201909290det,det,BawdNi00,pass_yds,0,,,,,
player,201909290det,det,BawdNi00,pass_td,0,,,,,
player,201909290det,det,BawdNi00,pass_int,0,,,,,
player,201909290det,det,BawdNi00,pass_sacked,0,,,,,
player,201909290det,det,BawdNi00,pass_sacked_yds,0,,,,,
player,201909290det,det,BawdNi00,pass_long,0,,,,,
player,201909290det,det,BawdNi00,pass_rating,,,,,,
player,201909290det,det,BawdNi00,rush_att,0,,,,,
player,201909290det,det,BawdNi00,rush_yds,0,,,,,
player,201909290det,det,BawdNi00,rush_td,0,,,,,
player,201909290det,det,BawdNi00,rush_long,0,,,,,
player,201909290det,det,BawdNi00,targets,2,,,,,
player,201909290det,det,BawdNi00,rec,1,,,,,
player,201909290det,det,BawdNi00,rec_yds,4,,,,,
player,201909290det,det,BawdNi00,rec_td,0,,,,,
player,201909290det,det,BawdNi00,rec_long,4,,,,,
player,201909290det,det,BawdNi00,fumbles,0,,,,,
player,201909290det,det,BawdNi00,fumbles_lost,0,,,,,
player,201909290det,det,JameJe00,pass_cmp,0,,,,,
player,201909290det,det,JameJe00,pass_att,0,,,,,
player,201909290det,det,JameJe00,pass_yds,0,,,,,
player,201909290det,det,JameJe00,pass_td,0,,,,,
player,201909290det,det,JameJe00,pass_int,0,,,,,
player,201909290det,det,JameJe00,pass_sacked,0,,,,,
player,201909290det,det,JameJe00,pass_sacked_yds,0,,,,,
player,201909290det,det,JameJe00,pass_long,0,,,,,
player,201909290det,det,JameJe00,pass_rating,,,,,,
player,201909290det,det,JameJe00,rush_att,0,,,,,
player,201909290det,det,JameJe00,rush_yds,0,,,,,
player,201909290det,det,JameJe00,rush_td,0,,,,,
player,201909290det,det,JameJe00,rush_long,0,,,,,
player,201909290det,det,JameJe00,targets,1,,,,,
player,201909290det,det,JameJe00,rec,0,,,,,
player,201909290det,det,JameJe00,rec_yds,0,,,,,
player,201909290det,det,JameJe00,rec_td,0,,,,,
player,201909290det,det,JameJe00,rec_long,0,,,,,
player,201909290det,det,JameJe00,fumbles,0,,,,,
player,201909290det,det,JameJe00,fumbles_lost,0,,,,,
player,201909290det,kan,NnadDe00,def_int,0,,,,,
player,201909290det,kan,NnadDe00,def_int_yds,0,,,,,
player,201909290det,kan,NnadDe00,def_int_td,0,,,,,
player,201909290det,kan,NnadDe00,def_int_long,0,,,,,
player,201909290det,kan,NnadDe00,pass_defended,0,,,,,
player,201909290det,kan,NnadDe00,sacks,1.0,,,,,
player,201909290det,kan,NnadDe00,tackles_combined,9,,,,,
player,201909290det,kan,NnadDe00,tackles_solo,5,,,,,
player,201909290det,kan,NnadDe00,tackles_assists,4,,,,,
player,201909290det,kan,NnadDe00,tackles_loss,0,,,,,
player,201909290det,kan,NnadDe00,qb_hits,0,,,,,
player,201909290det,kan,NnadDe00,fumbles_rec,0,,,,,
player,201909290det,kan,NnadDe00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,NnadDe00,fumbles_rec_td,0,,,,,
player,201909290det,kan,NnadDe00,fumbles_forced,1,,,,,
player,201909290det,kan,MathTy00,def_int,0,,,,,
player,201909290det,kan,MathTy00,def_int_yds,0,,,,,
player,201909290det,kan,MathTy00,def_int_td,0,,,,,
player,201909290det,kan,MathTy00,def_int_long,0,,,,,
player,201909290det,kan,MathTy00,pass_defended,0,,,,,
player,201909290det,kan,MathTy00,sacks,1.0,,,,,
player,201909290det,kan,MathTy00,tackles_combined,6,,,,,
player,201909290det,kan,MathTy00,tackles_solo,5,,,,,
player,201909290det,kan,MathTy00,tackles_assists,1,,,,,
player,201909290det,kan,MathTy00,tackles_loss,1,,,,,
player,201909290det,kan,MathTy00,qb_hits,1,,,,,
player,201909290det,kan,MathTy00,fumbles_rec,0,,,,,
player,201909290det,kan,MathTy00,fumbles_rec_yds,0,,,,,
player,201909290det,kan,MathTy00,fumbles_rec_td,0,,,,,
player,201909290det,kan,MathTy00,fumbles_forced,0,,,,,
player,201909290det,kan,JoneCh09,def_int,0,,,,,
player,201909290det,kan,JoneCh09,def_int_yds,0,,,,,
player,201909290det,kan,JoneCh09,def_int_td,0,,,,,
player,201909290det,kan,JoneCh09,def_int_long,0,,,,,
player,201909290det,kan,JoneCh09,pass_defended,0,,,,,
player,201909290det,kan,JoneCh09,sacks,1.0,,,,,
player,201909290det,kan,JoneCh09,tackles_combined,2,,,,,
player,201909290det,kan,JoneCh09,tackles_solo,2,,,,,
player,201909290det,kan,JoneCh09,tackles_assists,0,,,,,
player,201909290det,kan,JoneCh09,tackles_loss,1,,,,,
player,201909290det,kan,JoneCh09,qb_hits,1,,,,,
player,201909290det,kan,JoneCh09,fumbles_rec,1,,,,,
player,201909290det,kan,JoneCh09,fumbles_rec_yds,12,,,,,
player,201909290det,kan,JoneCh09,fumbles_rec_td,0,,,,,
player,201909290det,kan,JoneCh09,fumbles_forced,0,,,,,
player,201909290det,kan,OkafAl00,def_int,0,,,,,
player,201909290det,kan,OkafAl00,def_int_yds,0,,,,,
player,201909290det,kan,OkafAl00,def_int_td,0,,,,,
player,201909290det,kan,OkafAl00,def_int_long,0,,,,,
player,201909290det,kan,OkafAl00,pass_defended,0,,,,,
player,201909290det,kan,OkafAl00,sacks,1.0,,,,,
player,201909290det,kan,OkafAl00,tackles_combined,2,,,,,
player,201909290det,kan,OkafAl00,tackles_solo,1,,,,,
player,201909290det,kan,OkafAl00,tackles_assists,1,,,,,
player,201909290det,kan,OkafAl00,tackles_loss,1,,,,,
