game,2019,12,20191124,201911240atl,tam,"Tampa Bay Buccaneers",35,atl,"Atlanta Falcons",22
team,201911240atl,tam,First Downs,20,,,,,,
team,201911240atl,atl,First Downs,22,,,,,,
team,201911240atl,tam,Rush-Yds-TDs,34-133-1,,,,,,
team,201911240atl,atl,Rush-Yds-TDs,19-57-1,,,,,,
team,201911240atl,tam,Cmp-Att-Yd-TD-INT,18-28-313-3-2,,,,,,
team,201911240atl,atl,Cmp-Att-Yd-TD-INT,28-55-326-1-1,,,,,,
team,201911240atl,tam,Sacked-Yards,0-0,,,,,,
team,201911240atl,atl,Sacked-Yards,6-46,,,,,,
team,201911240atl,tam,Net Pass Yards,313,,,,,,
team,201911240atl,atl,Net Pass Yards,280,,,,,,
team,201911240atl,tam,Total Yards,446,,,,,,
team,201911240atl,atl,Total Yards,337,,,,,,
team,201911240atl,tam,Fumbles-Lost,0-0,,,,,,
team,201911240atl,atl,Fumbles-Lost,2-1,,,,,,
team,201911240atl,tam,Turnovers,2,,,,,,
team,201911240atl,atl,Turnovers,2,,,,,,
team,201911240atl,tam,Penalties-Yards,8-51,,,,,,
team,201911240atl,atl,Penalties-Yards,7-60,,,,,,
team,201911240atl,tam,Third Down Conv.,6-13,,,,,,
team,201911240atl,atl,Third Down Conv.,4-16,,,,,,
team,201911240atl,tam,Fourth Down Conv.,0-0,,,,,,
team,201911240atl,atl,Fourth Down Conv.,2-3,,,,,,
team,201911240atl,tam,Time of Possession,28:22,,,,,,
team,201911240atl,atl,Time of Possession,31:38,,,,,,
player,201911240atl,tam,WinsJa00,pass_cmp,18,,,,,
player,201911240atl,tam,WinsJa00,pass_att,28,,,,,
player,201911240atl,tam,WinsJa00,pass_yds,313,,,,,
player,201911240atl,tam,WinsJa00,pass_td,3,,,,,
player,201911240atl,tam,WinsJa00,pass_int,2,,,,,
player,201911240atl,tam,WinsJa00,pass_sacked,0,,,,,
player,201911240atl,tam,WinsJa00,pass_sacked_yds,0,,,,,
player,201911240atl,tam,WinsJa00,pass_long,71,,,,,
player,201911240atl,tam,WinsJa00,pass_rating,108.2,,,,,
player,201911240atl,tam,WinsJa00,rush_att,8,,,,,
player,201911240atl,tam,WinsJa00,rush_yds,38,,,,,
player,201911240atl,tam,WinsJa00,rush_td,0,,,,,
player,201911240atl,tam,WinsJa00,rush_long,24,,,,,
player,201911240atl,tam,WinsJa00,targets,0,,,,,
player,201911240atl,tam,WinsJa00,rec,0,,,,,
player,201911240atl,tam,WinsJa00,rec_yds,0,,,,,
player,201911240atl,tam,WinsJa00,rec_td,0,,,,,
player,201911240atl,tam,WinsJa00,rec_long,0,,,,,
player,201911240atl,tam,WinsJa00,fumbles,0,,,,,
player,201911240atl,tam,WinsJa00,fumbles_lost,0,,,,,
player,201911240atl,tam,JoneRo01,pass_cmp,0,,,,,
player,201911240atl,tam,JoneRo01,pass_att,0,,,,,
player,201911240atl,tam,JoneRo01,pass_yds,0,,,,,
player,201911240atl,tam,JoneRo01,pass_td,0,,,,,
player,201911240atl,tam,JoneRo01,pass_int,0,,,,,
player,201911240atl,tam,JoneRo01,pass_sacked,0,,,,,
player,201911240atl,tam,JoneRo01,pass_sacked_yds,0,,,,,
player,201911240atl,tam,JoneRo01,pass_long,0,,,,,
player,201911240atl,tam,JoneRo01,pass_rating,,,,,,
player,201911240atl,tam,JoneRo01,rush_att,12,,,,,
player,201911240atl,tam,JoneRo01,rush_yds,51,,,,,
player,201911240atl,tam,JoneRo01,rush_td,1,,,,,
player,201911240atl,tam,JoneRo01,rush_long,25,,,,,
player,201911240atl,tam,JoneRo01,targets,3,,,,,
player,201911240atl,tam,JoneRo01,rec,3,,,,,
player,201911240atl,tam,JoneRo01,rec_yds,16,,,,,
player,201911240atl,tam,JoneRo01,rec_td,0,,,,,
player,201911240atl,tam,JoneRo01,rec_long,8,,,,,
player,201911240atl,tam,JoneRo01,fumbles,0,,,,,
