game,2019,17,20191229,201912290rav,pit,"Pittsburgh Steelers",10,rav,"Baltimore Ravens",28
player,201912290rav,pit,BerrJo00,pass_sacked_yds,0,,,,,
player,201912290rav,pit,BerrJo00,pass_long,0,,,,,
player,201912290rav,pit,BerrJo00,pass_rating,,,,,,
player,201912290rav,pit,BerrJo00,rush_att,1,,,,,
player,201912290rav,pit,BerrJo00,rush_yds,0,,,,,
player,201912290rav,pit,BerrJo00,rush_td,0,,,,,
player,201912290rav,pit,BerrJo00,rush_long,0,,,,,
player,201912290rav,pit,BerrJo00,targets,0,,,,,
player,201912290rav,pit,BerrJo00,rec,0,,,,,
player,201912290rav,pit,BerrJo00,rec_yds,0,,,,,
player,201912290rav,pit,BerrJo00,rec_td,0,,,,,
player,201912290rav,pit,BerrJo00,rec_long,0,,,,,
player,201912290rav,pit,BerrJo00,fumbles,2,,,,,
player,201912290rav,pit,BerrJo00,fumbles_lost,1,,,,,
player,201912290rav,pit,WashJa00,pass_cmp,0,,,,,
player,201912290rav,pit,WashJa00,pass_att,0,,,,,
player,201912290rav,pit,WashJa00,pass_yds,0,,,,,
player,201912290rav,pit,WashJa00,pass_td,0,,,,,
player,201912290rav,pit,WashJa00,pass_int,0,,,,,
player,201912290rav,pit,WashJa00,pass_sacked,0,,,,,
player,201912290rav,pit,WashJa00,pass_sacked_yds,0,,,,,
player,201912290rav,pit,WashJa00,pass_long,0,,,,,
player,201912290rav,pit,WashJa00,pass_rating,,,,,,
player,201912290rav,pit,WashJa00,rush_att,0,,,,,
player,201912290rav,pit,WashJa00,rush_yds,0,,,,,
player,201912290rav,pit,WashJa00,rush_td,0,,,,,
player,201912290rav,pit,WashJa00,rush_long,0,,,,,
player,201912290rav,pit,WashJa00,targets,3,,,,,
player,201912290rav,pit,WashJa00,rec,0,,,,,
player,201912290rav,pit,WashJa00,rec_yds,0,,,,,
player,201912290rav,pit,WashJa00,rec_td,0,,,,,
player,201912290rav,pit,WashJa00,rec_long,0,,,,,
player,201912290rav,pit,WashJa00,fumbles,0,,,,,
player,201912290rav,pit,WashJa00,fumbles_lost,0,,,,,
player,201912290rav,rav,GrifRo01,pass_cmp,11,,,,,
player,201912290rav,rav,GrifRo01,pass_att,21,,,,,
player,201912290rav,rav,GrifRo01,pass_yds,96,,,,,
player,201912290rav,rav,GrifRo01,pass_td,0,,,,,
player,201912290rav,rav,GrifRo01,pass_int,1,,,,,
player,201912290rav,rav,GrifRo01,pass_sacked,3,,,,,
player,201912290rav,rav,GrifRo01,pass_sacked_yds,15,,,,,
player,201912290rav,rav,GrifRo01,pass_long,20,,,,,
player,201912290rav,rav,GrifRo01,pass_rating,44.9,,,,,
player,201912290rav,rav,GrifRo01,rush_att,8,,,,,
player,201912290rav,rav,GrifRo01,rush_yds,50,,,,,
player,201912290rav,rav,GrifRo01,rush_td,0,,,,,
player,201912290rav,rav,GrifRo01,rush_long,16,,,,,
player,201912290rav,rav,GrifRo01,targets,0,,,,,
player,201912290rav,rav,GrifRo01,rec,0,,,,,
player,201912290rav,rav,GrifRo01,rec_yds,0,,,,,
player,201912290rav,rav,GrifRo01,rec_td,0,,,,,
player,201912290rav,rav,GrifRo01,rec_long,0,,,,,
player,201912290rav,rav,GrifRo01,fumbles,0,,,,,
player,201912290rav,rav,GrifRo01,fumbles_lost,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_cmp,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_att,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_yds,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_td,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_int,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_sacked,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_long,0,,,,,
player,201912290rav,rav,EdwaGu00,pass_rating,,,,,,
player,201912290rav,rav,EdwaGu00,rush_att,21,,,,,
player,201912290rav,rav,EdwaGu00,rush_yds,130,,,,,
player,201912290rav,rav,EdwaGu00,rush_td,0,,,,,
player,201912290rav,rav,EdwaGu00,rush_long,38,,,,,
player,201912290rav,rav,EdwaGu00,targets,1,,,,,
player,201912290rav,rav,EdwaGu00,rec,1,,,,,
player,201912290rav,rav,EdwaGu00,rec_yds,2,,,,,
player,201912290rav,rav,EdwaGu00,rec_td,0,,,,,
player,201912290rav,rav,EdwaGu00,rec_long,2,,,,,
player,201912290rav,rav,EdwaGu00,fumbles,1,,,,,
player,201912290rav,rav,EdwaGu00,fumbles_lost,1,,,,,
player,201912290rav,rav,HillJu00,pass_cmp,0,,,,,
player,201912290rav,rav,HillJu00,pass_att,0,,,,,
player,201912290rav,rav,HillJu00,pass_yds,0,,,,,
player,201912290rav,rav,HillJu00,pass_td,0,,,,,
player,201912290rav,rav,HillJu00,pass_int,0,,,,,
player,201912290rav,rav,HillJu00,pass_sacked,0,,,,,
player,201912290rav,rav,HillJu00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,HillJu00,pass_long,0,,,,,
player,201912290rav,rav,HillJu00,pass_rating,,,,,,
player,201912290rav,rav,HillJu00,rush_att,10,,,,,
player,201912290rav,rav,HillJu00,rush_yds,39,,,,,
player,201912290rav,rav,HillJu00,rush_td,1,,,,,
player,201912290rav,rav,HillJu00,rush_long,13,,,,,
player,201912290rav,rav,HillJu00,targets,2,,,,,
player,201912290rav,rav,HillJu00,rec,1,,,,,
player,201912290rav,rav,HillJu00,rec_yds,10,,,,,
player,201912290rav,rav,HillJu00,rec_td,0,,,,,
player,201912290rav,rav,HillJu00,rec_long,10,,,,,
player,201912290rav,rav,HillJu00,fumbles,0,,,,,
player,201912290rav,rav,HillJu00,fumbles_lost,0,,,,,
player,201912290rav,rav,LeviAn00,pass_cmp,0,,,,,
player,201912290rav,rav,LeviAn00,pass_att,0,,,,,
player,201912290rav,rav,LeviAn00,pass_yds,0,,,,,
player,201912290rav,rav,LeviAn00,pass_td,0,,,,,
player,201912290rav,rav,LeviAn00,pass_int,0,,,,,
player,201912290rav,rav,LeviAn00,pass_sacked,0,,,,,
player,201912290rav,rav,LeviAn00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,LeviAn00,pass_long,0,,,,,
player,201912290rav,rav,LeviAn00,pass_rating,,,,,,
player,201912290rav,rav,LeviAn00,rush_att,1,,,,,
player,201912290rav,rav,LeviAn00,rush_yds,2,,,,,
player,201912290rav,rav,LeviAn00,rush_td,0,,,,,
player,201912290rav,rav,LeviAn00,rush_long,2,,,,,
player,201912290rav,rav,LeviAn00,targets,0,,,,,
player,201912290rav,rav,LeviAn00,rec,0,,,,,
player,201912290rav,rav,LeviAn00,rec_yds,0,,,,,
player,201912290rav,rav,LeviAn00,rec_td,0,,,,,
player,201912290rav,rav,LeviAn00,rec_long,0,,,,,
player,201912290rav,rav,LeviAn00,fumbles,0,,,,,
player,201912290rav,rav,LeviAn00,fumbles_lost,0,,,,,
player,201912290rav,rav,McSoTr00,pass_cmp,0,,,,,
player,201912290rav,rav,McSoTr00,pass_att,0,,,,,
player,201912290rav,rav,McSoTr00,pass_yds,0,,,,,
player,201912290rav,rav,McSoTr00,pass_td,0,,,,,
player,201912290rav,rav,McSoTr00,pass_int,0,,,,,
player,201912290rav,rav,McSoTr00,pass_sacked,0,,,,,
player,201912290rav,rav,McSoTr00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,McSoTr00,pass_long,0,,,,,
player,201912290rav,rav,McSoTr00,pass_rating,,,,,,
player,201912290rav,rav,McSoTr00,rush_att,1,,,,,
player,201912290rav,rav,McSoTr00,rush_yds,1,,,,,
player,201912290rav,rav,McSoTr00,rush_td,0,,,,,
player,201912290rav,rav,McSoTr00,rush_long,1,,,,,
player,201912290rav,rav,McSoTr00,targets,0,,,,,
player,201912290rav,rav,McSoTr00,rec,0,,,,,
player,201912290rav,rav,McSoTr00,rec_yds,0,,,,,
player,201912290rav,rav,McSoTr00,rec_td,0,,,,,
player,201912290rav,rav,McSoTr00,rec_long,0,,,,,
player,201912290rav,rav,McSoTr00,fumbles,0,,,,,
player,201912290rav,rav,McSoTr00,fumbles_lost,0,,,,,
player,201912290rav,rav,ThomDe05,pass_cmp,0,,,,,
player,201912290rav,rav,ThomDe05,pass_att,0,,,,,
player,201912290rav,rav,ThomDe05,pass_yds,0,,,,,
player,201912290rav,rav,ThomDe05,pass_td,0,,,,,
player,201912290rav,rav,ThomDe05,pass_int,0,,,,,
player,201912290rav,rav,ThomDe05,pass_sacked,0,,,,,
player,201912290rav,rav,ThomDe05,pass_sacked_yds,0,,,,,
player,201912290rav,rav,ThomDe05,pass_long,0,,,,,
player,201912290rav,rav,ThomDe05,pass_rating,,,,,,
player,201912290rav,rav,ThomDe05,rush_att,1,,,,,
player,201912290rav,rav,ThomDe05,rush_yds,1,,,,,
player,201912290rav,rav,ThomDe05,rush_td,0,,,,,
player,201912290rav,rav,ThomDe05,rush_long,1,,,,,
player,201912290rav,rav,ThomDe05,targets,0,,,,,
player,201912290rav,rav,ThomDe05,rec,0,,,,,
player,201912290rav,rav,ThomDe05,rec_yds,0,,,,,
player,201912290rav,rav,ThomDe05,rec_td,0,,,,,
player,201912290rav,rav,ThomDe05,rec_long,0,,,,,
player,201912290rav,rav,ThomDe05,fumbles,0,,,,,
player,201912290rav,rav,ThomDe05,fumbles_lost,0,,,,,
player,201912290rav,rav,HursHa00,pass_cmp,0,,,,,
player,201912290rav,rav,HursHa00,pass_att,0,,,,,
player,201912290rav,rav,HursHa00,pass_yds,0,,,,,
player,201912290rav,rav,HursHa00,pass_td,0,,,,,
player,201912290rav,rav,HursHa00,pass_int,0,,,,,
player,201912290rav,rav,HursHa00,pass_sacked,0,,,,,
player,201912290rav,rav,HursHa00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,HursHa00,pass_long,0,,,,,
player,201912290rav,rav,HursHa00,pass_rating,,,,,,
player,201912290rav,rav,HursHa00,rush_att,0,,,,,
player,201912290rav,rav,HursHa00,rush_yds,0,,,,,
player,201912290rav,rav,HursHa00,rush_td,0,,,,,
player,201912290rav,rav,HursHa00,rush_long,0,,,,,
player,201912290rav,rav,HursHa00,targets,2,,,,,
player,201912290rav,rav,HursHa00,rec,2,,,,,
player,201912290rav,rav,HursHa00,rec_yds,35,,,,,
player,201912290rav,rav,HursHa00,rec_td,0,,,,,
player,201912290rav,rav,HursHa00,rec_long,20,,,,,
player,201912290rav,rav,HursHa00,fumbles,0,,,,,
player,201912290rav,rav,HursHa00,fumbles_lost,0,,,,,
player,201912290rav,rav,SneaWi00,pass_cmp,0,,,,,
player,201912290rav,rav,SneaWi00,pass_att,0,,,,,
player,201912290rav,rav,SneaWi00,pass_yds,0,,,,,
player,201912290rav,rav,SneaWi00,pass_td,0,,,,,
player,201912290rav,rav,SneaWi00,pass_int,0,,,,,
player,201912290rav,rav,SneaWi00,pass_sacked,0,,,,,
player,201912290rav,rav,SneaWi00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,SneaWi00,pass_long,0,,,,,
player,201912290rav,rav,SneaWi00,pass_rating,,,,,,
player,201912290rav,rav,SneaWi00,rush_att,1,,,,,
player,201912290rav,rav,SneaWi00,rush_yds,0,,,,,
player,201912290rav,rav,SneaWi00,rush_td,0,,,,,
player,201912290rav,rav,SneaWi00,rush_long,0,,,,,
player,201912290rav,rav,SneaWi00,targets,5,,,,,
player,201912290rav,rav,SneaWi00,rec,3,,,,,
player,201912290rav,rav,SneaWi00,rec_yds,22,,,,,
player,201912290rav,rav,SneaWi00,rec_td,0,,,,,
player,201912290rav,rav,SneaWi00,rec_long,10,,,,,
player,201912290rav,rav,SneaWi00,fumbles,0,,,,,
player,201912290rav,rav,SneaWi00,fumbles_lost,0,,,,,
player,201912290rav,rav,BrowMa04,pass_cmp,0,,,,,
player,201912290rav,rav,BrowMa04,pass_att,0,,,,,
player,201912290rav,rav,BrowMa04,pass_yds,0,,,,,
player,201912290rav,rav,BrowMa04,pass_td,0,,,,,
player,201912290rav,rav,BrowMa04,pass_int,0,,,,,
player,201912290rav,rav,BrowMa04,pass_sacked,0,,,,,
player,201912290rav,rav,BrowMa04,pass_sacked_yds,0,,,,,
player,201912290rav,rav,BrowMa04,pass_long,0,,,,,
player,201912290rav,rav,BrowMa04,pass_rating,,,,,,
player,201912290rav,rav,BrowMa04,rush_att,0,,,,,
player,201912290rav,rav,BrowMa04,rush_yds,0,,,,,
player,201912290rav,rav,BrowMa04,rush_td,0,,,,,
player,201912290rav,rav,BrowMa04,rush_long,0,,,,,
player,201912290rav,rav,BrowMa04,targets,2,,,,,
player,201912290rav,rav,BrowMa04,rec,2,,,,,
player,201912290rav,rav,BrowMa04,rec_yds,15,,,,,
player,201912290rav,rav,BrowMa04,rec_td,0,,,,,
player,201912290rav,rav,BrowMa04,rec_long,8,,,,,
player,201912290rav,rav,BrowMa04,fumbles,0,,,,,
player,201912290rav,rav,BrowMa04,fumbles_lost,0,,,,,
player,201912290rav,rav,ScotJa02,pass_cmp,0,,,,,
player,201912290rav,rav,ScotJa02,pass_att,0,,,,,
player,201912290rav,rav,ScotJa02,pass_yds,0,,,,,
player,201912290rav,rav,ScotJa02,pass_td,0,,,,,
player,201912290rav,rav,ScotJa02,pass_int,0,,,,,
player,201912290rav,rav,ScotJa02,pass_sacked,0,,,,,
player,201912290rav,rav,ScotJa02,pass_sacked_yds,0,,,,,
player,201912290rav,rav,ScotJa02,pass_long,0,,,,,
player,201912290rav,rav,ScotJa02,pass_rating,,,,,,
player,201912290rav,rav,ScotJa02,rush_att,0,,,,,
player,201912290rav,rav,ScotJa02,rush_yds,0,,,,,
player,201912290rav,rav,ScotJa02,rush_td,0,,,,,
player,201912290rav,rav,ScotJa02,rush_long,0,,,,,
player,201912290rav,rav,ScotJa02,targets,3,,,,,
player,201912290rav,rav,ScotJa02,rec,1,,,,,
player,201912290rav,rav,ScotJa02,rec_yds,6,,,,,
player,201912290rav,rav,ScotJa02,rec_td,0,,,,,
player,201912290rav,rav,ScotJa02,rec_long,6,,,,,
player,201912290rav,rav,ScotJa02,fumbles,0,,,,,
player,201912290rav,rav,ScotJa02,fumbles_lost,0,,,,,
player,201912290rav,rav,BoylNi00,pass_cmp,0,,,,,
player,201912290rav,rav,BoylNi00,pass_att,0,,,,,
player,201912290rav,rav,BoylNi00,pass_yds,0,,,,,
player,201912290rav,rav,BoylNi00,pass_td,0,,,,,
player,201912290rav,rav,BoylNi00,pass_int,0,,,,,
player,201912290rav,rav,BoylNi00,pass_sacked,0,,,,,
player,201912290rav,rav,BoylNi00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,BoylNi00,pass_long,0,,,,,
player,201912290rav,rav,BoylNi00,pass_rating,,,,,,
player,201912290rav,rav,BoylNi00,rush_att,0,,,,,
player,201912290rav,rav,BoylNi00,rush_yds,0,,,,,
player,201912290rav,rav,BoylNi00,rush_td,0,,,,,
player,201912290rav,rav,BoylNi00,rush_long,0,,,,,
player,201912290rav,rav,BoylNi00,targets,2,,,,,
player,201912290rav,rav,BoylNi00,rec,1,,,,,
player,201912290rav,rav,BoylNi00,rec_yds,6,,,,,
player,201912290rav,rav,BoylNi00,rec_td,0,,,,,
player,201912290rav,rav,BoylNi00,rec_long,6,,,,,
player,201912290rav,rav,BoylNi00,fumbles,0,,,,,
player,201912290rav,rav,BoylNi00,fumbles_lost,0,,,,,
player,201912290rav,rav,BoykMi00,pass_cmp,0,,,,,
player,201912290rav,rav,BoykMi00,pass_att,0,,,,,
player,201912290rav,rav,BoykMi00,pass_yds,0,,,,,
player,201912290rav,rav,BoykMi00,pass_td,0,,,,,
player,201912290rav,rav,BoykMi00,pass_int,0,,,,,
player,201912290rav,rav,BoykMi00,pass_sacked,0,,,,,
player,201912290rav,rav,BoykMi00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,BoykMi00,pass_long,0,,,,,
player,201912290rav,rav,BoykMi00,pass_rating,,,,,,
player,201912290rav,rav,BoykMi00,rush_att,0,,,,,
player,201912290rav,rav,BoykMi00,rush_yds,0,,,,,
player,201912290rav,rav,BoykMi00,rush_td,0,,,,,
player,201912290rav,rav,BoykMi00,rush_long,0,,,,,
player,201912290rav,rav,BoykMi00,targets,2,,,,,
player,201912290rav,rav,BoykMi00,rec,0,,,,,
player,201912290rav,rav,BoykMi00,rec_yds,0,,,,,
player,201912290rav,rav,BoykMi00,rec_td,0,,,,,
player,201912290rav,rav,BoykMi00,rec_long,0,,,,,
player,201912290rav,rav,BoykMi00,fumbles,0,,,,,
player,201912290rav,rav,BoykMi00,fumbles_lost,0,,,,,
player,201912290rav,rav,RobeSe00,pass_cmp,0,,,,,
player,201912290rav,rav,RobeSe00,pass_att,0,,,,,
player,201912290rav,rav,RobeSe00,pass_yds,0,,,,,
player,201912290rav,rav,RobeSe00,pass_td,0,,,,,
player,201912290rav,rav,RobeSe00,pass_int,0,,,,,
player,201912290rav,rav,RobeSe00,pass_sacked,0,,,,,
player,201912290rav,rav,RobeSe00,pass_sacked_yds,0,,,,,
player,201912290rav,rav,RobeSe00,pass_long,0,,,,,
player,201912290rav,rav,RobeSe00,pass_rating,,,,,,
player,201912290rav,rav,RobeSe00,rush_att,0,,,,,
player,201912290rav,rav,RobeSe00,rush_yds,0,,,,,
player,201912290rav,rav,RobeSe00,rush_td,0,,,,,
