game,2019,1,20190908,201909080cle,oti,"Tennessee Titans",43,cle,"Cleveland Browns",13
player,201909080cle,oti,MariMa01,rush_att,3,,,,,
player,201909080cle,oti,MariMa01,rush_yds,24,,,,,
player,201909080cle,oti,MariMa01,rush_td,0,,,,,
player,201909080cle,oti,MariMa01,rush_long,13,,,,,
player,201909080cle,oti,MariMa01,targets,0,,,,,
player,201909080cle,oti,MariMa01,rec,0,,,,,
player,201909080cle,oti,MariMa01,rec_yds,0,,,,,
player,201909080cle,oti,MariMa01,rec_td,0,,,,,
player,201909080cle,oti,MariMa01,rec_long,0,,,,,
player,201909080cle,oti,MariMa01,fumbles,0,,,,,
player,201909080cle,oti,MariMa01,fumbles_lost,0,,,,,
player,201909080cle,oti,HenrDe00,pass_cmp,0,,,,,
player,201909080cle,oti,HenrDe00,pass_att,0,,,,,
player,201909080cle,oti,HenrDe00,pass_yds,0,,,,,
player,201909080cle,oti,HenrDe00,pass_td,0,,,,,
player,201909080cle,oti,HenrDe00,pass_int,0,,,,,
player,201909080cle,oti,HenrDe00,pass_sacked,0,,,,,
player,201909080cle,oti,HenrDe00,pass_sacked_yds,0,,,,,
player,201909080cle,oti,HenrDe00,pass_long,0,,,,,
player,201909080cle,oti,HenrDe00,pass_rating,,,,,,
player,201909080cle,oti,HenrDe00,rush_att,19,,,,,
player,201909080cle,oti,HenrDe00,rush_yds,84,,,,,
player,201909080cle,oti,HenrDe00,rush_td,1,,,,,
player,201909080cle,oti,HenrDe00,rush_long,18,,,,,
player,201909080cle,oti,HenrDe00,targets,2,,,,,
player,201909080cle,oti,HenrDe00,rec,1,,,,,
player,201909080cle,oti,HenrDe00,rec_yds,75,,,,,
player,201909080cle,oti,HenrDe00,rec_td,1,,,,,
player,201909080cle,oti,HenrDe00,rec_long,75,,,,,
player,201909080cle,oti,HenrDe00,fumbles,0,,,,,
player,201909080cle,oti,HenrDe00,fumbles_lost,0,,,,,
player,201909080cle,oti,SmitJo01,pass_cmp,0,,,,,
player,201909080cle,oti,SmitJo01,pass_att,0,,,,,
player,201909080cle,oti,SmitJo01,pass_yds,0,,,,,
player,201909080cle,oti,SmitJo01,pass_td,0,,,,,
player,201909080cle,oti,SmitJo01,pass_int,0,,,,,
player,201909080cle,oti,SmitJo01,pass_sacked,0,,,,,
player,201909080cle,oti,SmitJo01,pass_sacked_yds,0,,,,,
player,201909080cle,oti,SmitJo01,pass_long,0,,,,,
player,201909080cle,oti,SmitJo01,pass_rating,,,,,,
player,201909080cle,oti,SmitJo01,rush_att,1,,,,,
player,201909080cle,oti,SmitJo01,rush_yds,10,,,,,
player,201909080cle,oti,SmitJo01,rush_td,0,,,,,
player,201909080cle,oti,SmitJo01,rush_long,10,,,,,
player,201909080cle,oti,SmitJo01,targets,1,,,,,
player,201909080cle,oti,SmitJo01,rec,1,,,,,
player,201909080cle,oti,SmitJo01,rec_yds,7,,,,,
player,201909080cle,oti,SmitJo01,rec_td,0,,,,,
player,201909080cle,oti,SmitJo01,rec_long,7,,,,,
player,201909080cle,oti,SmitJo01,fumbles,0,,,,,
player,201909080cle,oti,SmitJo01,fumbles_lost,0,,,,,
player,201909080cle,oti,LewiDi00,pass_cmp,0,,,,,
player,201909080cle,oti,LewiDi00,pass_att,0,,,,,
player,201909080cle,oti,LewiDi00,pass_yds,0,,,,,
player,201909080cle,oti,LewiDi00,pass_td,0,,,,,
player,201909080cle,oti,LewiDi00,pass_int,0,,,,,
player,201909080cle,oti,LewiDi00,pass_sacked,0,,,,,
player,201909080cle,oti,LewiDi00,pass_sacked_yds,0,,,,,
player,201909080cle,oti,LewiDi00,pass_long,0,,,,,
player,201909080cle,oti,LewiDi00,pass_rating,,,,,,
player,201909080cle,oti,LewiDi00,rush_att,3,,,,,
player,201909080cle,oti,LewiDi00,rush_yds,7,,,,,
player,201909080cle,oti,LewiDi00,rush_td,0,,,,,
player,201909080cle,oti,LewiDi00,rush_long,6,,,,,
player,201909080cle,oti,LewiDi00,targets,4,,,,,
player,201909080cle,oti,LewiDi00,rec,3,,,,,
player,201909080cle,oti,LewiDi00,rec_yds,6,,,,,
player,201909080cle,oti,LewiDi00,rec_td,0,,,,,
player,201909080cle,oti,LewiDi00,rec_long,7,,,,,
player,201909080cle,oti,LewiDi00,fumbles,0,,,,,
player,201909080cle,oti,LewiDi00,fumbles_lost,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_cmp,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_att,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_yds,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_td,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_int,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_sacked,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_sacked_yds,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_long,0,,,,,
player,201909080cle,oti,BrowAJ00,pass_rating,,,,,,
player,201909080cle,oti,BrowAJ00,rush_att,0,,,,,
player,201909080cle,oti,BrowAJ00,rush_yds,0,,,,,
player,201909080cle,oti,BrowAJ00,rush_td,0,,,,,
player,201909080cle,oti,BrowAJ00,rush_long,0,,,,,
player,201909080cle,oti,BrowAJ00,targets,4,,,,,
player,201909080cle,oti,BrowAJ00,rec,3,,,,,
player,201909080cle,oti,BrowAJ00,rec_yds,100,,,,,
player,201909080cle,oti,BrowAJ00,rec_td,0,,,,,
player,201909080cle,oti,BrowAJ00,rec_long,51,,,,,
player,201909080cle,oti,BrowAJ00,fumbles,0,,,,,
player,201909080cle,oti,BrowAJ00,fumbles_lost,0,,,,,
player,201909080cle,oti,WalkHu00,pass_cmp,0,,,,,
player,201909080cle,oti,WalkHu00,pass_att,0,,,,,
player,201909080cle,oti,WalkHu00,pass_yds,0,,,,,
player,201909080cle,oti,WalkHu00,pass_td,0,,,,,
player,201909080cle,oti,WalkHu00,pass_int,0,,,,,
player,201909080cle,oti,WalkHu00,pass_sacked,0,,,,,
player,201909080cle,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201909080cle,oti,WalkHu00,pass_long,0,,,,,
player,201909080cle,oti,WalkHu00,pass_rating,,,,,,
player,201909080cle,oti,WalkHu00,rush_att,0,,,,,
player,201909080cle,oti,WalkHu00,rush_yds,0,,,,,
player,201909080cle,oti,WalkHu00,rush_td,0,,,,,
player,201909080cle,oti,WalkHu00,rush_long,0,,,,,
player,201909080cle,oti,WalkHu00,targets,6,,,,,
player,201909080cle,oti,WalkHu00,rec,5,,,,,
player,201909080cle,oti,WalkHu00,rec_yds,55,,,,,
player,201909080cle,oti,WalkHu00,rec_td,2,,,,,
player,201909080cle,oti,WalkHu00,rec_long,16,,,,,
player,201909080cle,oti,WalkHu00,fumbles,0,,,,,
player,201909080cle,oti,WalkHu00,fumbles_lost,0,,,,,
player,201909080cle,oti,HumpAd00,pass_cmp,0,,,,,
player,201909080cle,oti,HumpAd00,pass_att,0,,,,,
player,201909080cle,oti,HumpAd00,pass_yds,0,,,,,
player,201909080cle,oti,HumpAd00,pass_td,0,,,,,
player,201909080cle,oti,HumpAd00,pass_int,0,,,,,
player,201909080cle,oti,HumpAd00,pass_sacked,0,,,,,
player,201909080cle,oti,HumpAd00,pass_sacked_yds,0,,,,,
player,201909080cle,oti,HumpAd00,pass_long,0,,,,,
player,201909080cle,oti,HumpAd00,pass_rating,,,,,,
player,201909080cle,oti,HumpAd00,rush_att,0,,,,,
player,201909080cle,oti,HumpAd00,rush_yds,0,,,,,
player,201909080cle,oti,HumpAd00,rush_td,0,,,,,
player,201909080cle,oti,HumpAd00,rush_long,0,,,,,
player,201909080cle,oti,HumpAd00,targets,1,,,,,
player,201909080cle,oti,HumpAd00,rec,1,,,,,
player,201909080cle,oti,HumpAd00,rec_yds,5,,,,,
player,201909080cle,oti,HumpAd00,rec_td,0,,,,,
player,201909080cle,oti,HumpAd00,rec_long,5,,,,,
player,201909080cle,oti,HumpAd00,fumbles,0,,,,,
player,201909080cle,oti,HumpAd00,fumbles_lost,0,,,,,
player,201909080cle,oti,PruiMy00,pass_cmp,0,,,,,
player,201909080cle,oti,PruiMy00,pass_att,0,,,,,
player,201909080cle,oti,PruiMy00,pass_yds,0,,,,,
player,201909080cle,oti,PruiMy00,pass_td,0,,,,,
player,201909080cle,oti,PruiMy00,pass_int,0,,,,,
player,201909080cle,oti,PruiMy00,pass_sacked,0,,,,,
player,201909080cle,oti,PruiMy00,pass_sacked_yds,0,,,,,
player,201909080cle,oti,PruiMy00,pass_long,0,,,,,
player,201909080cle,oti,PruiMy00,pass_rating,,,,,,
player,201909080cle,oti,PruiMy00,rush_att,0,,,,,
player,201909080cle,oti,PruiMy00,rush_yds,0,,,,,
player,201909080cle,oti,PruiMy00,rush_td,0,,,,,
player,201909080cle,oti,PruiMy00,rush_long,0,,,,,
player,201909080cle,oti,PruiMy00,targets,1,,,,,
player,201909080cle,oti,PruiMy00,rec,0,,,,,
player,201909080cle,oti,PruiMy00,rec_yds,0,,,,,
player,201909080cle,oti,PruiMy00,rec_td,0,,,,,
player,201909080cle,oti,PruiMy00,rec_long,0,,,,,
player,201909080cle,oti,PruiMy00,fumbles,0,,,,,
player,201909080cle,oti,PruiMy00,fumbles_lost,0,,,,,
player,201909080cle,oti,SharTa00,pass_cmp,0,,,,,
player,201909080cle,oti,SharTa00,pass_att,0,,,,,
player,201909080cle,oti,SharTa00,pass_yds,0,,,,,
player,201909080cle,oti,SharTa00,pass_td,0,,,,,
player,201909080cle,oti,SharTa00,pass_int,0,,,,,
player,201909080cle,oti,SharTa00,pass_sacked,0,,,,,
player,201909080cle,oti,SharTa00,pass_sacked_yds,0,,,,,
player,201909080cle,oti,SharTa00,pass_long,0,,,,,
player,201909080cle,oti,SharTa00,pass_rating,,,,,,
player,201909080cle,oti,SharTa00,rush_att,0,,,,,
player,201909080cle,oti,SharTa00,rush_yds,0,,,,,
player,201909080cle,oti,SharTa00,rush_td,0,,,,,
player,201909080cle,oti,SharTa00,rush_long,0,,,,,
player,201909080cle,oti,SharTa00,targets,2,,,,,
player,201909080cle,oti,SharTa00,rec,0,,,,,
player,201909080cle,oti,SharTa00,rec_yds,0,,,,,
player,201909080cle,oti,SharTa00,rec_td,0,,,,,
player,201909080cle,oti,SharTa00,rec_long,0,,,,,
player,201909080cle,oti,SharTa00,fumbles,0,,,,,
player,201909080cle,oti,SharTa00,fumbles_lost,0,,,,,
player,201909080cle,oti,DaviCo03,pass_cmp,0,,,,,
player,201909080cle,oti,DaviCo03,pass_att,0,,,,,
player,201909080cle,oti,DaviCo03,pass_yds,0,,,,,
player,201909080cle,oti,DaviCo03,pass_td,0,,,,,
player,201909080cle,oti,DaviCo03,pass_int,0,,,,,
player,201909080cle,oti,DaviCo03,pass_sacked,0,,,,,
player,201909080cle,oti,DaviCo03,pass_sacked_yds,0,,,,,
player,201909080cle,oti,DaviCo03,pass_long,0,,,,,
player,201909080cle,oti,DaviCo03,pass_rating,,,,,,
player,201909080cle,oti,DaviCo03,rush_att,0,,,,,
player,201909080cle,oti,DaviCo03,rush_yds,0,,,,,
player,201909080cle,oti,DaviCo03,rush_td,0,,,,,
player,201909080cle,oti,DaviCo03,rush_long,0,,,,,
player,201909080cle,oti,DaviCo03,targets,3,,,,,
player,201909080cle,oti,DaviCo03,rec,0,,,,,
player,201909080cle,oti,DaviCo03,rec_yds,0,,,,,
player,201909080cle,oti,DaviCo03,rec_td,0,,,,,
player,201909080cle,oti,DaviCo03,rec_long,0,,,,,
player,201909080cle,oti,DaviCo03,fumbles,0,,,,,
player,201909080cle,oti,DaviCo03,fumbles_lost,0,,,,,
player,201909080cle,oti,TannRy00,pass_cmp,0,,,,,
player,201909080cle,oti,TannRy00,pass_att,0,,,,,
player,201909080cle,oti,TannRy00,pass_yds,0,,,,,
player,201909080cle,oti,TannRy00,pass_td,0,,,,,
player,201909080cle,oti,TannRy00,pass_int,0,,,,,
player,201909080cle,oti,TannRy00,pass_sacked,0,,,,,
player,201909080cle,oti,TannRy00,pass_sacked_yds,0,,,,,
player,201909080cle,oti,TannRy00,pass_long,0,,,,,
player,201909080cle,oti,TannRy00,pass_rating,,,,,,
player,201909080cle,oti,TannRy00,rush_att,2,,,,,
player,201909080cle,oti,TannRy00,rush_yds,-2,,,,,
player,201909080cle,oti,TannRy00,rush_td,0,,,,,
player,201909080cle,oti,TannRy00,rush_long,-1,,,,,
player,201909080cle,oti,TannRy00,targets,0,,,,,
player,201909080cle,oti,TannRy00,rec,0,,,,,
player,201909080cle,oti,TannRy00,rec_yds,0,,,,,
player,201909080cle,oti,TannRy00,rec_td,0,,,,,
player,201909080cle,oti,TannRy00,rec_long,0,,,,,
player,201909080cle,oti,TannRy00,fumbles,0,,,,,
player,201909080cle,oti,TannRy00,fumbles_lost,0,,,,,
player,201909080cle,cle,MayfBa00,pass_cmp,25,,,,,
player,201909080cle,cle,MayfBa00,pass_att,38,,,,,
player,201909080cle,cle,MayfBa00,pass_yds,285,,,,,
player,201909080cle,cle,MayfBa00,pass_td,1,,,,,
player,201909080cle,cle,MayfBa00,pass_int,3,,,,,
player,201909080cle,cle,MayfBa00,pass_sacked,5,,,,,
player,201909080cle,cle,MayfBa00,pass_sacked_yds,41,,,,,
player,201909080cle,cle,MayfBa00,pass_long,35,,,,,
player,201909080cle,cle,MayfBa00,pass_rating,64.0,,,,,
player,201909080cle,cle,MayfBa00,rush_att,0,,,,,
player,201909080cle,cle,MayfBa00,rush_yds,0,,,,,
player,201909080cle,cle,MayfBa00,rush_td,0,,,,,
player,201909080cle,cle,MayfBa00,rush_long,0,,,,,
player,201909080cle,cle,MayfBa00,targets,0,,,,,
player,201909080cle,cle,MayfBa00,rec,0,,,,,
player,201909080cle,cle,MayfBa00,rec_yds,0,,,,,
player,201909080cle,cle,MayfBa00,rec_td,0,,,,,
player,201909080cle,cle,MayfBa00,rec_long,0,,,,,
player,201909080cle,cle,MayfBa00,fumbles,0,,,,,
player,201909080cle,cle,MayfBa00,fumbles_lost,0,,,,,
player,201909080cle,cle,ChubNi00,pass_cmp,0,,,,,
player,201909080cle,cle,ChubNi00,pass_att,0,,,,,
player,201909080cle,cle,ChubNi00,pass_yds,0,,,,,
player,201909080cle,cle,ChubNi00,pass_td,0,,,,,
player,201909080cle,cle,ChubNi00,pass_int,0,,,,,
player,201909080cle,cle,ChubNi00,pass_sacked,0,,,,,
player,201909080cle,cle,ChubNi00,pass_sacked_yds,0,,,,,
player,201909080cle,cle,ChubNi00,pass_long,0,,,,,
player,201909080cle,cle,ChubNi00,pass_rating,,,,,,
player,201909080cle,cle,ChubNi00,rush_att,17,,,,,
player,201909080cle,cle,ChubNi00,rush_yds,75,,,,,
player,201909080cle,cle,ChubNi00,rush_td,0,,,,,
player,201909080cle,cle,ChubNi00,rush_long,15,,,,,
player,201909080cle,cle,ChubNi00,targets,4,,,,,
player,201909080cle,cle,ChubNi00,rec,3,,,,,
player,201909080cle,cle,ChubNi00,rec_yds,10,,,,,
player,201909080cle,cle,ChubNi00,rec_td,0,,,,,
player,201909080cle,cle,ChubNi00,rec_long,7,,,,,
player,201909080cle,cle,ChubNi00,fumbles,0,,,,,
player,201909080cle,cle,ChubNi00,fumbles_lost,0,,,,,
player,201909080cle,cle,JohnDE04,pass_cmp,0,,,,,
player,201909080cle,cle,JohnDE04,pass_att,0,,,,,
player,201909080cle,cle,JohnDE04,pass_yds,0,,,,,
player,201909080cle,cle,JohnDE04,pass_td,0,,,,,
player,201909080cle,cle,JohnDE04,pass_int,0,,,,,
player,201909080cle,cle,JohnDE04,pass_sacked,0,,,,,
player,201909080cle,cle,JohnDE04,pass_sacked_yds,0,,,,,
player,201909080cle,cle,JohnDE04,pass_long,0,,,,,
player,201909080cle,cle,JohnDE04,pass_rating,,,,,,
player,201909080cle,cle,JohnDE04,rush_att,1,,,,,
player,201909080cle,cle,JohnDE04,rush_yds,13,,,,,
player,201909080cle,cle,JohnDE04,rush_td,0,,,,,
player,201909080cle,cle,JohnDE04,rush_long,13,,,,,
player,201909080cle,cle,JohnDE04,targets,2,,,,,
player,201909080cle,cle,JohnDE04,rec,2,,,,,
player,201909080cle,cle,JohnDE04,rec_yds,23,,,,,
player,201909080cle,cle,JohnDE04,rec_td,0,,,,,
player,201909080cle,cle,JohnDE04,rec_long,12,,,,,
player,201909080cle,cle,JohnDE04,fumbles,0,,,,,
player,201909080cle,cle,JohnDE04,fumbles_lost,0,,,,,
player,201909080cle,cle,LandJa00,pass_cmp,0,,,,,
player,201909080cle,cle,LandJa00,pass_att,0,,,,,
player,201909080cle,cle,LandJa00,pass_yds,0,,,,,
player,201909080cle,cle,LandJa00,pass_td,0,,,,,
player,201909080cle,cle,LandJa00,pass_int,0,,,,,
player,201909080cle,cle,LandJa00,pass_sacked,0,,,,,
player,201909080cle,cle,LandJa00,pass_sacked_yds,0,,,,,
player,201909080cle,cle,LandJa00,pass_long,0,,,,,
player,201909080cle,cle,LandJa00,pass_rating,,,,,,
player,201909080cle,cle,LandJa00,rush_att,1,,,,,
player,201909080cle,cle,LandJa00,rush_yds,10,,,,,
player,201909080cle,cle,LandJa00,rush_td,0,,,,,
player,201909080cle,cle,LandJa00,rush_long,10,,,,,
player,201909080cle,cle,LandJa00,targets,7,,,,,
player,201909080cle,cle,LandJa00,rec,4,,,,,
player,201909080cle,cle,LandJa00,rec_yds,67,,,,,
player,201909080cle,cle,LandJa00,rec_td,0,,,,,
player,201909080cle,cle,LandJa00,rec_long,34,,,,,
player,201909080cle,cle,LandJa00,fumbles,0,,,,,
player,201909080cle,cle,LandJa00,fumbles_lost,0,,,,,
player,201909080cle,cle,HillDo00,pass_cmp,0,,,,,
player,201909080cle,cle,HillDo00,pass_att,0,,,,,
player,201909080cle,cle,HillDo00,pass_yds,0,,,,,
player,201909080cle,cle,HillDo00,pass_td,0,,,,,
player,201909080cle,cle,HillDo00,pass_int,0,,,,,
player,201909080cle,cle,HillDo00,pass_sacked,0,,,,,
player,201909080cle,cle,HillDo00,pass_sacked_yds,0,,,,,
player,201909080cle,cle,HillDo00,pass_long,0,,,,,
player,201909080cle,cle,HillDo00,pass_rating,,,,,,
player,201909080cle,cle,HillDo00,rush_att,1,,,,,
player,201909080cle,cle,HillDo00,rush_yds,4,,,,,
player,201909080cle,cle,HillDo00,rush_td,1,,,,,
player,201909080cle,cle,HillDo00,rush_long,4,,,,,
player,201909080cle,cle,HillDo00,targets,2,,,,,
player,201909080cle,cle,HillDo00,rec,1,,,,,
player,201909080cle,cle,HillDo00,rec_yds,14,,,,,
player,201909080cle,cle,HillDo00,rec_td,0,,,,,
player,201909080cle,cle,HillDo00,rec_long,14,,,,,
player,201909080cle,cle,HillDo00,fumbles,0,,,,,
player,201909080cle,cle,HillDo00,fumbles_lost,0,,,,,
player,201909080cle,cle,BeckOd00,pass_cmp,0,,,,,
player,201909080cle,cle,BeckOd00,pass_att,0,,,,,
player,201909080cle,cle,BeckOd00,pass_yds,0,,,,,
player,201909080cle,cle,BeckOd00,pass_td,0,,,,,
player,201909080cle,cle,BeckOd00,pass_int,0,,,,,
player,201909080cle,cle,BeckOd00,pass_sacked,0,,,,,
player,201909080cle,cle,BeckOd00,pass_sacked_yds,0,,,,,
player,201909080cle,cle,BeckOd00,pass_long,0,,,,,
player,201909080cle,cle,BeckOd00,pass_rating,,,,,,
player,201909080cle,cle,BeckOd00,rush_att,0,,,,,
player,201909080cle,cle,BeckOd00,rush_yds,0,,,,,
player,201909080cle,cle,BeckOd00,rush_td,0,,,,,
player,201909080cle,cle,BeckOd00,rush_long,0,,,,,
player,201909080cle,cle,BeckOd00,targets,11,,,,,
player,201909080cle,cle,BeckOd00,rec,7,,,,,
player,201909080cle,cle,BeckOd00,rec_yds,71,,,,,
player,201909080cle,cle,BeckOd00,rec_td,0,,,,,
player,201909080cle,cle,BeckOd00,rec_long,24,,,,,
player,201909080cle,cle,BeckOd00,fumbles,0,,,,,
player,201909080cle,cle,BeckOd00,fumbles_lost,0,,,,,
player,201909080cle,cle,HiggRa00,pass_cmp,0,,,,,
player,201909080cle,cle,HiggRa00,pass_att,0,,,,,
player,201909080cle,cle,HiggRa00,pass_yds,0,,,,,
player,201909080cle,cle,HiggRa00,pass_td,0,,,,,
player,201909080cle,cle,HiggRa00,pass_int,0,,,,,
player,201909080cle,cle,HiggRa00,pass_sacked,0,,,,,
player,201909080cle,cle,HiggRa00,pass_sacked_yds,0,,,,,
player,201909080cle,cle,HiggRa00,pass_long,0,,,,,
player,201909080cle,cle,HiggRa00,pass_rating,,,,,,
player,201909080cle,cle,HiggRa00,rush_att,0,,,,,
player,201909080cle,cle,HiggRa00,rush_yds,0,,,,,
player,201909080cle,cle,HiggRa00,rush_td,0,,,,,
player,201909080cle,cle,HiggRa00,rush_long,0,,,,,
player,201909080cle,cle,HiggRa00,targets,3,,,,,
player,201909080cle,cle,HiggRa00,rec,2,,,,,
player,201909080cle,cle,HiggRa00,rec_yds,46,,,,,
player,201909080cle,cle,HiggRa00,rec_td,0,,,,,
player,201909080cle,cle,HiggRa00,rec_long,35,,,,,
player,201909080cle,cle,HiggRa00,fumbles,0,,,,,
player,201909080cle,cle,HiggRa00,fumbles_lost,0,,,,,
player,201909080cle,cle,NjokDa00,pass_cmp,0,,,,,
player,201909080cle,cle,NjokDa00,pass_att,0,,,,,
player,201909080cle,cle,NjokDa00,pass_yds,0,,,,,
player,201909080cle,cle,NjokDa00,pass_td,0,,,,,
player,201909080cle,cle,NjokDa00,pass_int,0,,,,,
player,201909080cle,cle,NjokDa00,pass_sacked,0,,,,,
player,201909080cle,cle,NjokDa00,pass_sacked_yds,0,,,,,
player,201909080cle,cle,NjokDa00,pass_long,0,,,,,
player,201909080cle,cle,NjokDa00,pass_rating,,,,,,
player,201909080cle,cle,NjokDa00,rush_att,0,,,,,
player,201909080cle,cle,NjokDa00,rush_yds,0,,,,,
player,201909080cle,cle,NjokDa00,rush_td,0,,,,,
player,201909080cle,cle,NjokDa00,rush_long,0,,,,,
player,201909080cle,cle,NjokDa00,targets,6,,,,,
player,201909080cle,cle,NjokDa00,rec,4,,,,,
player,201909080cle,cle,NjokDa00,rec_yds,37,,,,,
player,201909080cle,cle,NjokDa00,rec_td,1,,,,,
player,201909080cle,cle,NjokDa00,rec_long,18,,,,,
player,201909080cle,cle,NjokDa00,fumbles,0,,,,,
player,201909080cle,cle,NjokDa00,fumbles_lost,0,,,,,
player,201909080cle,cle,RatlDa00,pass_cmp,0,,,,,
player,201909080cle,cle,RatlDa00,pass_att,0,,,,,
player,201909080cle,cle,RatlDa00,pass_yds,0,,,,,
player,201909080cle,cle,RatlDa00,pass_td,0,,,,,
player,201909080cle,cle,RatlDa00,pass_int,0,,,,,
player,201909080cle,cle,RatlDa00,pass_sacked,0,,,,,
player,201909080cle,cle,RatlDa00,pass_sacked_yds,0,,,,,
player,201909080cle,cle,RatlDa00,pass_long,0,,,,,
player,201909080cle,cle,RatlDa00,pass_rating,,,,,,
player,201909080cle,cle,RatlDa00,rush_att,0,,,,,
player,201909080cle,cle,RatlDa00,rush_yds,0,,,,,
player,201909080cle,cle,RatlDa00,rush_td,0,,,,,
player,201909080cle,cle,RatlDa00,rush_long,0,,,,,
player,201909080cle,cle,RatlDa00,targets,2,,,,,
player,201909080cle,cle,RatlDa00,rec,2,,,,,
player,201909080cle,cle,RatlDa00,rec_yds,17,,,,,
player,201909080cle,cle,RatlDa00,rec_td,0,,,,,
player,201909080cle,cle,RatlDa00,rec_long,10,,,,,
player,201909080cle,cle,RatlDa00,fumbles,0,,,,,
player,201909080cle,cle,RatlDa00,fumbles_lost,0,,,,,
player,201909080cle,cle,HarrDe03,pass_cmp,0,,,,,
player,201909080cle,cle,HarrDe03,pass_att,0,,,,,
player,201909080cle,cle,HarrDe03,pass_yds,0,,,,,
player,201909080cle,cle,HarrDe03,pass_td,0,,,,,
player,201909080cle,cle,HarrDe03,pass_int,0,,,,,
player,201909080cle,cle,HarrDe03,pass_sacked,0,,,,,
player,201909080cle,cle,HarrDe03,pass_sacked_yds,0,,,,,
player,201909080cle,cle,HarrDe03,pass_long,0,,,,,
player,201909080cle,cle,HarrDe03,pass_rating,,,,,,
player,201909080cle,cle,HarrDe03,rush_att,0,,,,,
player,201909080cle,cle,HarrDe03,rush_yds,0,,,,,
player,201909080cle,cle,HarrDe03,rush_td,0,,,,,
player,201909080cle,cle,HarrDe03,rush_long,0,,,,,
player,201909080cle,cle,HarrDe03,targets,1,,,,,
player,201909080cle,cle,HarrDe03,rec,0,,,,,
player,201909080cle,cle,HarrDe03,rec_yds,0,,,,,
player,201909080cle,cle,HarrDe03,rec_td,0,,,,,
player,201909080cle,cle,HarrDe03,rec_long,0,,,,,
player,201909080cle,cle,HarrDe03,fumbles,0,,,,,
player,201909080cle,cle,HarrDe03,fumbles_lost,0,,,,,
player,201909080cle,oti,RyanLo00,def_int,1,,,,,
player,201909080cle,oti,RyanLo00,def_int_yds,0,,,,,
player,201909080cle,oti,RyanLo00,def_int_td,0,,,,,
player,201909080cle,oti,RyanLo00,def_int_long,0,,,,,
player,201909080cle,oti,RyanLo00,pass_defended,1,,,,,
player,201909080cle,oti,RyanLo00,sacks,1.5,,,,,
player,201909080cle,oti,RyanLo00,tackles_combined,8,,,,,
player,201909080cle,oti,RyanLo00,tackles_solo,7,,,,,
player,201909080cle,oti,RyanLo00,tackles_assists,1,,,,,
player,201909080cle,oti,RyanLo00,tackles_loss,1,,,,,
player,201909080cle,oti,RyanLo00,qb_hits,2,,,,,
player,201909080cle,oti,RyanLo00,fumbles_rec,0,,,,,
player,201909080cle,oti,RyanLo00,fumbles_rec_yds,0,,,,,
