game,2019,9,20191103,201911030den,cle,"Cleveland Browns",19,den,"Denver Broncos",24
player,201911030den,cle,MayfBa00,rec_long,0,,,,,
player,201911030den,cle,MayfBa00,fumbles,0,,,,,
player,201911030den,cle,MayfBa00,fumbles_lost,0,,,,,
player,201911030den,cle,ChubNi00,pass_cmp,0,,,,,
player,201911030den,cle,ChubNi00,pass_att,0,,,,,
player,201911030den,cle,ChubNi00,pass_yds,0,,,,,
player,201911030den,cle,ChubNi00,pass_td,0,,,,,
player,201911030den,cle,ChubNi00,pass_int,0,,,,,
player,201911030den,cle,ChubNi00,pass_sacked,0,,,,,
player,201911030den,cle,ChubNi00,pass_sacked_yds,0,,,,,
player,201911030den,cle,ChubNi00,pass_long,0,,,,,
player,201911030den,cle,ChubNi00,pass_rating,,,,,,
player,201911030den,cle,ChubNi00,rush_att,20,,,,,
player,201911030den,cle,ChubNi00,rush_yds,65,,,,,
player,201911030den,cle,ChubNi00,rush_td,0,,,,,
player,201911030den,cle,ChubNi00,rush_long,11,,,,,
player,201911030den,cle,ChubNi00,targets,5,,,,,
player,201911030den,cle,ChubNi00,rec,4,,,,,
player,201911030den,cle,ChubNi00,rec_yds,26,,,,,
player,201911030den,cle,ChubNi00,rec_td,0,,,,,
player,201911030den,cle,ChubNi00,rec_long,11,,,,,
player,201911030den,cle,ChubNi00,fumbles,0,,,,,
player,201911030den,cle,ChubNi00,fumbles_lost,0,,,,,
player,201911030den,cle,HillDo00,pass_cmp,0,,,,,
player,201911030den,cle,HillDo00,pass_att,0,,,,,
player,201911030den,cle,HillDo00,pass_yds,0,,,,,
player,201911030den,cle,HillDo00,pass_td,0,,,,,
player,201911030den,cle,HillDo00,pass_int,0,,,,,
player,201911030den,cle,HillDo00,pass_sacked,0,,,,,
player,201911030den,cle,HillDo00,pass_sacked_yds,0,,,,,
player,201911030den,cle,HillDo00,pass_long,0,,,,,
player,201911030den,cle,HillDo00,pass_rating,,,,,,
player,201911030den,cle,HillDo00,rush_att,5,,,,,
player,201911030den,cle,HillDo00,rush_yds,8,,,,,
player,201911030den,cle,HillDo00,rush_td,0,,,,,
player,201911030den,cle,HillDo00,rush_long,4,,,,,
player,201911030den,cle,HillDo00,targets,2,,,,,
player,201911030den,cle,HillDo00,rec,2,,,,,
player,201911030den,cle,HillDo00,rec_yds,6,,,,,
player,201911030den,cle,HillDo00,rec_td,0,,,,,
player,201911030den,cle,HillDo00,rec_long,4,,,,,
player,201911030den,cle,HillDo00,fumbles,0,,,,,
player,201911030den,cle,HillDo00,fumbles_lost,0,,,,,
player,201911030den,cle,CallAn00,pass_cmp,0,,,,,
player,201911030den,cle,CallAn00,pass_att,0,,,,,
player,201911030den,cle,CallAn00,pass_yds,0,,,,,
player,201911030den,cle,CallAn00,pass_td,0,,,,,
player,201911030den,cle,CallAn00,pass_int,0,,,,,
player,201911030den,cle,CallAn00,pass_sacked,0,,,,,
player,201911030den,cle,CallAn00,pass_sacked_yds,0,,,,,
player,201911030den,cle,CallAn00,pass_long,0,,,,,
player,201911030den,cle,CallAn00,pass_rating,,,,,,
player,201911030den,cle,CallAn00,rush_att,0,,,,,
player,201911030den,cle,CallAn00,rush_yds,0,,,,,
player,201911030den,cle,CallAn00,rush_td,0,,,,,
player,201911030den,cle,CallAn00,rush_long,0,,,,,
player,201911030den,cle,CallAn00,targets,5,,,,,
player,201911030den,cle,CallAn00,rec,4,,,,,
player,201911030den,cle,CallAn00,rec_yds,56,,,,,
player,201911030den,cle,CallAn00,rec_td,0,,,,,
player,201911030den,cle,CallAn00,rec_long,41,,,,,
player,201911030den,cle,CallAn00,fumbles,0,,,,,
player,201911030den,cle,CallAn00,fumbles_lost,0,,,,,
player,201911030den,cle,LandJa00,pass_cmp,0,,,,,
player,201911030den,cle,LandJa00,pass_att,0,,,,,
player,201911030den,cle,LandJa00,pass_yds,0,,,,,
player,201911030den,cle,LandJa00,pass_td,0,,,,,
player,201911030den,cle,LandJa00,pass_int,0,,,,,
player,201911030den,cle,LandJa00,pass_sacked,0,,,,,
player,201911030den,cle,LandJa00,pass_sacked_yds,0,,,,,
player,201911030den,cle,LandJa00,pass_long,0,,,,,
player,201911030den,cle,LandJa00,pass_rating,,,,,,
player,201911030den,cle,LandJa00,rush_att,0,,,,,
player,201911030den,cle,LandJa00,rush_yds,0,,,,,
player,201911030den,cle,LandJa00,rush_td,0,,,,,
player,201911030den,cle,LandJa00,rush_long,0,,,,,
player,201911030den,cle,LandJa00,targets,13,,,,,
player,201911030den,cle,LandJa00,rec,6,,,,,
player,201911030den,cle,LandJa00,rec_yds,51,,,,,
player,201911030den,cle,LandJa00,rec_td,1,,,,,
player,201911030den,cle,LandJa00,rec_long,19,,,,,
player,201911030den,cle,LandJa00,fumbles,0,,,,,
player,201911030den,cle,LandJa00,fumbles_lost,0,,,,,
player,201911030den,cle,HarrDe03,pass_cmp,0,,,,,
player,201911030den,cle,HarrDe03,pass_att,0,,,,,
player,201911030den,cle,HarrDe03,pass_yds,0,,,,,
player,201911030den,cle,HarrDe03,pass_td,0,,,,,
player,201911030den,cle,HarrDe03,pass_int,0,,,,,
player,201911030den,cle,HarrDe03,pass_sacked,0,,,,,
player,201911030den,cle,HarrDe03,pass_sacked_yds,0,,,,,
player,201911030den,cle,HarrDe03,pass_long,0,,,,,
player,201911030den,cle,HarrDe03,pass_rating,,,,,,
player,201911030den,cle,HarrDe03,rush_att,0,,,,,
player,201911030den,cle,HarrDe03,rush_yds,0,,,,,
player,201911030den,cle,HarrDe03,rush_td,0,,,,,
player,201911030den,cle,HarrDe03,rush_long,0,,,,,
player,201911030den,cle,HarrDe03,targets,4,,,,,
player,201911030den,cle,HarrDe03,rec,3,,,,,
player,201911030den,cle,HarrDe03,rec_yds,25,,,,,
player,201911030den,cle,HarrDe03,rec_td,0,,,,,
player,201911030den,cle,HarrDe03,rec_long,12,,,,,
player,201911030den,cle,HarrDe03,fumbles,0,,,,,
player,201911030den,cle,HarrDe03,fumbles_lost,0,,,,,
player,201911030den,cle,SealRi00,pass_cmp,0,,,,,
player,201911030den,cle,SealRi00,pass_att,0,,,,,
player,201911030den,cle,SealRi00,pass_yds,0,,,,,
player,201911030den,cle,SealRi00,pass_td,0,,,,,
player,201911030den,cle,SealRi00,pass_int,0,,,,,
player,201911030den,cle,SealRi00,pass_sacked,0,,,,,
player,201911030den,cle,SealRi00,pass_sacked_yds,0,,,,,
player,201911030den,cle,SealRi00,pass_long,0,,,,,
player,201911030den,cle,SealRi00,pass_rating,,,,,,
player,201911030den,cle,SealRi00,rush_att,0,,,,,
player,201911030den,cle,SealRi00,rush_yds,0,,,,,
player,201911030den,cle,SealRi00,rush_td,0,,,,,
player,201911030den,cle,SealRi00,rush_long,0,,,,,
player,201911030den,cle,SealRi00,targets,2,,,,,
player,201911030den,cle,SealRi00,rec,2,,,,,
player,201911030den,cle,SealRi00,rec_yds,12,,,,,
player,201911030den,cle,SealRi00,rec_td,0,,,,,
player,201911030den,cle,SealRi00,rec_long,7,,,,,
player,201911030den,cle,SealRi00,fumbles,0,,,,,
player,201911030den,cle,SealRi00,fumbles_lost,0,,,,,
player,201911030den,cle,HodgKh00,pass_cmp,0,,,,,
player,201911030den,cle,HodgKh00,pass_att,0,,,,,
player,201911030den,cle,HodgKh00,pass_yds,0,,,,,
player,201911030den,cle,HodgKh00,pass_td,0,,,,,
player,201911030den,cle,HodgKh00,pass_int,0,,,,,
player,201911030den,cle,HodgKh00,pass_sacked,0,,,,,
player,201911030den,cle,HodgKh00,pass_sacked_yds,0,,,,,
player,201911030den,cle,HodgKh00,pass_long,0,,,,,
player,201911030den,cle,HodgKh00,pass_rating,,,,,,
player,201911030den,cle,HodgKh00,rush_att,0,,,,,
player,201911030den,cle,HodgKh00,rush_yds,0,,,,,
player,201911030den,cle,HodgKh00,rush_td,0,,,,,
player,201911030den,cle,HodgKh00,rush_long,0,,,,,
player,201911030den,cle,HodgKh00,targets,1,,,,,
player,201911030den,cle,HodgKh00,rec,1,,,,,
player,201911030den,cle,HodgKh00,rec_yds,10,,,,,
player,201911030den,cle,HodgKh00,rec_td,0,,,,,
player,201911030den,cle,HodgKh00,rec_long,10,,,,,
player,201911030den,cle,HodgKh00,fumbles,0,,,,,
player,201911030den,cle,HodgKh00,fumbles_lost,0,,,,,
player,201911030den,cle,CarlSt00,pass_cmp,0,,,,,
player,201911030den,cle,CarlSt00,pass_att,0,,,,,
player,201911030den,cle,CarlSt00,pass_yds,0,,,,,
player,201911030den,cle,CarlSt00,pass_td,0,,,,,
player,201911030den,cle,CarlSt00,pass_int,0,,,,,
player,201911030den,cle,CarlSt00,pass_sacked,0,,,,,
player,201911030den,cle,CarlSt00,pass_sacked_yds,0,,,,,
player,201911030den,cle,CarlSt00,pass_long,0,,,,,
player,201911030den,cle,CarlSt00,pass_rating,,,,,,
player,201911030den,cle,CarlSt00,rush_att,0,,,,,
player,201911030den,cle,CarlSt00,rush_yds,0,,,,,
player,201911030den,cle,CarlSt00,rush_td,0,,,,,
player,201911030den,cle,CarlSt00,rush_long,0,,,,,
player,201911030den,cle,CarlSt00,targets,1,,,,,
player,201911030den,cle,CarlSt00,rec,0,,,,,
player,201911030den,cle,CarlSt00,rec_yds,0,,,,,
player,201911030den,cle,CarlSt00,rec_td,0,,,,,
player,201911030den,cle,CarlSt00,rec_long,0,,,,,
player,201911030den,cle,CarlSt00,fumbles,0,,,,,
player,201911030den,cle,CarlSt00,fumbles_lost,0,,,,,
player,201911030den,cle,HiggRa00,pass_cmp,0,,,,,
player,201911030den,cle,HiggRa00,pass_att,0,,,,,
player,201911030den,cle,HiggRa00,pass_yds,0,,,,,
player,201911030den,cle,HiggRa00,pass_td,0,,,,,
player,201911030den,cle,HiggRa00,pass_int,0,,,,,
player,201911030den,cle,HiggRa00,pass_sacked,0,,,,,
player,201911030den,cle,HiggRa00,pass_sacked_yds,0,,,,,
player,201911030den,cle,HiggRa00,pass_long,0,,,,,
player,201911030den,cle,HiggRa00,pass_rating,,,,,,
player,201911030den,cle,HiggRa00,rush_att,0,,,,,
player,201911030den,cle,HiggRa00,rush_yds,0,,,,,
player,201911030den,cle,HiggRa00,rush_td,0,,,,,
player,201911030den,cle,HiggRa00,rush_long,0,,,,,
player,201911030den,cle,HiggRa00,targets,1,,,,,
player,201911030den,cle,HiggRa00,rec,0,,,,,
player,201911030den,cle,HiggRa00,rec_yds,0,,,,,
player,201911030den,cle,HiggRa00,rec_td,0,,,,,
player,201911030den,cle,HiggRa00,rec_long,0,,,,,
player,201911030den,cle,HiggRa00,fumbles,0,,,,,
player,201911030den,cle,HiggRa00,fumbles_lost,0,,,,,
player,201911030den,cle,BeckOd00,pass_cmp,0,,,,,
player,201911030den,cle,BeckOd00,pass_att,0,,,,,
player,201911030den,cle,BeckOd00,pass_yds,0,,,,,
player,201911030den,cle,BeckOd00,pass_td,0,,,,,
player,201911030den,cle,BeckOd00,pass_int,0,,,,,
player,201911030den,cle,BeckOd00,pass_sacked,0,,,,,
player,201911030den,cle,BeckOd00,pass_sacked_yds,0,,,,,
player,201911030den,cle,BeckOd00,pass_long,0,,,,,
player,201911030den,cle,BeckOd00,pass_rating,,,,,,
player,201911030den,cle,BeckOd00,rush_att,1,,,,,
player,201911030den,cle,BeckOd00,rush_yds,-5,,,,,
player,201911030den,cle,BeckOd00,rush_td,0,,,,,
player,201911030den,cle,BeckOd00,rush_long,-5,,,,,
player,201911030den,cle,BeckOd00,targets,6,,,,,
player,201911030den,cle,BeckOd00,rec,5,,,,,
player,201911030den,cle,BeckOd00,rec_yds,87,,,,,
player,201911030den,cle,BeckOd00,rec_td,0,,,,,
player,201911030den,cle,BeckOd00,rec_long,39,,,,,
player,201911030den,cle,BeckOd00,fumbles,0,,,,,
player,201911030den,cle,BeckOd00,fumbles_lost,0,,,,,
player,201911030den,den,AlleBr00,pass_cmp,12,,,,,
player,201911030den,den,AlleBr00,pass_att,20,,,,,
player,201911030den,den,AlleBr00,pass_yds,193,,,,,
player,201911030den,den,AlleBr00,pass_td,2,,,,,
player,201911030den,den,AlleBr00,pass_int,0,,,,,
player,201911030den,den,AlleBr00,pass_sacked,3,,,,,
player,201911030den,den,AlleBr00,pass_sacked_yds,18,,,,,
player,201911030den,den,AlleBr00,pass_long,75,,,,,
player,201911030den,den,AlleBr00,pass_rating,125.6,,,,,
player,201911030den,den,AlleBr00,rush_att,5,,,,,
player,201911030den,den,AlleBr00,rush_yds,13,,,,,
player,201911030den,den,AlleBr00,rush_td,0,,,,,
player,201911030den,den,AlleBr00,rush_long,11,,,,,
player,201911030den,den,AlleBr00,targets,0,,,,,
player,201911030den,den,AlleBr00,rec,0,,,,,
player,201911030den,den,AlleBr00,rec_yds,0,,,,,
player,201911030den,den,AlleBr00,rec_td,0,,,,,
player,201911030den,den,AlleBr00,rec_long,0,,,,,
player,201911030den,den,AlleBr00,fumbles,0,,,,,
player,201911030den,den,AlleBr00,fumbles_lost,0,,,,,
player,201911030den,den,LindPh00,pass_cmp,0,,,,,
player,201911030den,den,LindPh00,pass_att,0,,,,,
player,201911030den,den,LindPh00,pass_yds,0,,,,,
player,201911030den,den,LindPh00,pass_td,0,,,,,
player,201911030den,den,LindPh00,pass_int,0,,,,,
player,201911030den,den,LindPh00,pass_sacked,0,,,,,
player,201911030den,den,LindPh00,pass_sacked_yds,0,,,,,
player,201911030den,den,LindPh00,pass_long,0,,,,,
player,201911030den,den,LindPh00,pass_rating,,,,,,
player,201911030den,den,LindPh00,rush_att,9,,,,,
player,201911030den,den,LindPh00,rush_yds,92,,,,,
player,201911030den,den,LindPh00,rush_td,1,,,,,
player,201911030den,den,LindPh00,rush_long,40,,,,,
player,201911030den,den,LindPh00,targets,0,,,,,
player,201911030den,den,LindPh00,rec,0,,,,,
player,201911030den,den,LindPh00,rec_yds,0,,,,,
player,201911030den,den,LindPh00,rec_td,0,,,,,
player,201911030den,den,LindPh00,rec_long,0,,,,,
player,201911030den,den,LindPh00,fumbles,0,,,,,
player,201911030den,den,LindPh00,fumbles_lost,0,,,,,
player,201911030den,den,FreeRo00,pass_cmp,0,,,,,
player,201911030den,den,FreeRo00,pass_att,0,,,,,
player,201911030den,den,FreeRo00,pass_yds,0,,,,,
player,201911030den,den,FreeRo00,pass_td,0,,,,,
player,201911030den,den,FreeRo00,pass_int,0,,,,,
player,201911030den,den,FreeRo00,pass_sacked,0,,,,,
player,201911030den,den,FreeRo00,pass_sacked_yds,0,,,,,
player,201911030den,den,FreeRo00,pass_long,0,,,,,
player,201911030den,den,FreeRo00,pass_rating,,,,,,
player,201911030den,den,FreeRo00,rush_att,5,,,,,
player,201911030den,den,FreeRo00,rush_yds,15,,,,,
player,201911030den,den,FreeRo00,rush_td,0,,,,,
player,201911030den,den,FreeRo00,rush_long,6,,,,,
player,201911030den,den,FreeRo00,targets,1,,,,,
player,201911030den,den,FreeRo00,rec,1,,,,,
player,201911030den,den,FreeRo00,rec_yds,-1,,,,,
player,201911030den,den,FreeRo00,rec_td,0,,,,,
player,201911030den,den,FreeRo00,rec_long,-1,,,,,
player,201911030den,den,FreeRo00,fumbles,0,,,,,
player,201911030den,den,FreeRo00,fumbles_lost,0,,,,,
player,201911030den,den,SuttCo00,pass_cmp,0,,,,,
player,201911030den,den,SuttCo00,pass_att,0,,,,,
player,201911030den,den,SuttCo00,pass_yds,0,,,,,
player,201911030den,den,SuttCo00,pass_td,0,,,,,
player,201911030den,den,SuttCo00,pass_int,0,,,,,
player,201911030den,den,SuttCo00,pass_sacked,0,,,,,
player,201911030den,den,SuttCo00,pass_sacked_yds,0,,,,,
player,201911030den,den,SuttCo00,pass_long,0,,,,,
player,201911030den,den,SuttCo00,pass_rating,,,,,,
player,201911030den,den,SuttCo00,rush_att,1,,,,,
player,201911030den,den,SuttCo00,rush_yds,7,,,,,
player,201911030den,den,SuttCo00,rush_td,0,,,,,
player,201911030den,den,SuttCo00,rush_long,7,,,,,
player,201911030den,den,SuttCo00,targets,8,,,,,
player,201911030den,den,SuttCo00,rec,5,,,,,
player,201911030den,den,SuttCo00,rec_yds,56,,,,,
player,201911030den,den,SuttCo00,rec_td,1,,,,,
player,201911030den,den,SuttCo00,rec_long,21,,,,,
player,201911030den,den,SuttCo00,fumbles,0,,,,,
player,201911030den,den,SuttCo00,fumbles_lost,0,,,,,
player,201911030den,den,FantNo00,pass_cmp,0,,,,,
player,201911030den,den,FantNo00,pass_att,0,,,,,
player,201911030den,den,FantNo00,pass_yds,0,,,,,
player,201911030den,den,FantNo00,pass_td,0,,,,,
player,201911030den,den,FantNo00,pass_int,0,,,,,
player,201911030den,den,FantNo00,pass_sacked,0,,,,,
player,201911030den,den,FantNo00,pass_sacked_yds,0,,,,,
player,201911030den,den,FantNo00,pass_long,0,,,,,
player,201911030den,den,FantNo00,pass_rating,,,,,,
player,201911030den,den,FantNo00,rush_att,0,,,,,
player,201911030den,den,FantNo00,rush_yds,0,,,,,
player,201911030den,den,FantNo00,rush_td,0,,,,,
player,201911030den,den,FantNo00,rush_long,0,,,,,
player,201911030den,den,FantNo00,targets,4,,,,,
player,201911030den,den,FantNo00,rec,3,,,,,
player,201911030den,den,FantNo00,rec_yds,115,,,,,
player,201911030den,den,FantNo00,rec_td,1,,,,,
player,201911030den,den,FantNo00,rec_long,75,,,,,
player,201911030den,den,FantNo00,fumbles,0,,,,,
player,201911030den,den,FantNo00,fumbles_lost,0,,,,,
player,201911030den,den,BookDe00,pass_cmp,0,,,,,
player,201911030den,den,BookDe00,pass_att,0,,,,,
player,201911030den,den,BookDe00,pass_yds,0,,,,,
player,201911030den,den,BookDe00,pass_td,0,,,,,
player,201911030den,den,BookDe00,pass_int,0,,,,,
player,201911030den,den,BookDe00,pass_sacked,0,,,,,
player,201911030den,den,BookDe00,pass_sacked_yds,0,,,,,
player,201911030den,den,BookDe00,pass_long,0,,,,,
player,201911030den,den,BookDe00,pass_rating,,,,,,
player,201911030den,den,BookDe00,rush_att,0,,,,,
player,201911030den,den,BookDe00,rush_yds,0,,,,,
player,201911030den,den,BookDe00,rush_td,0,,,,,
player,201911030den,den,BookDe00,rush_long,0,,,,,
player,201911030den,den,BookDe00,targets,1,,,,,
player,201911030den,den,BookDe00,rec,1,,,,,
player,201911030den,den,BookDe00,rec_yds,14,,,,,
player,201911030den,den,BookDe00,rec_td,0,,,,,
player,201911030den,den,BookDe00,rec_long,14,,,,,
player,201911030den,den,BookDe00,fumbles,0,,,,,
player,201911030den,den,BookDe00,fumbles_lost,0,,,,,
player,201911030den,den,FumaTr00,pass_cmp,0,,,,,
player,201911030den,den,FumaTr00,pass_att,0,,,,,
player,201911030den,den,FumaTr00,pass_yds,0,,,,,
player,201911030den,den,FumaTr00,pass_td,0,,,,,
player,201911030den,den,FumaTr00,pass_int,0,,,,,
player,201911030den,den,FumaTr00,pass_sacked,0,,,,,
player,201911030den,den,FumaTr00,pass_sacked_yds,0,,,,,
player,201911030den,den,FumaTr00,pass_long,0,,,,,
player,201911030den,den,FumaTr00,pass_rating,,,,,,
player,201911030den,den,FumaTr00,rush_att,0,,,,,
player,201911030den,den,FumaTr00,rush_yds,0,,,,,
player,201911030den,den,FumaTr00,rush_td,0,,,,,
player,201911030den,den,FumaTr00,rush_long,0,,,,,
player,201911030den,den,FumaTr00,targets,1,,,,,
player,201911030den,den,FumaTr00,rec,1,,,,,
player,201911030den,den,FumaTr00,rec_yds,9,,,,,
player,201911030den,den,FumaTr00,rec_td,0,,,,,
player,201911030den,den,FumaTr00,rec_long,9,,,,,
player,201911030den,den,FumaTr00,fumbles,0,,,,,
player,201911030den,den,FumaTr00,fumbles_lost,0,,,,,
player,201911030den,den,SpenDi00,pass_cmp,0,,,,,
player,201911030den,den,SpenDi00,pass_att,0,,,,,
player,201911030den,den,SpenDi00,pass_yds,0,,,,,
player,201911030den,den,SpenDi00,pass_td,0,,,,,
player,201911030den,den,SpenDi00,pass_int,0,,,,,
player,201911030den,den,SpenDi00,pass_sacked,0,,,,,
player,201911030den,den,SpenDi00,pass_sacked_yds,0,,,,,
player,201911030den,den,SpenDi00,pass_long,0,,,,,
player,201911030den,den,SpenDi00,pass_rating,,,,,,
player,201911030den,den,SpenDi00,rush_att,0,,,,,
player,201911030den,den,SpenDi00,rush_yds,0,,,,,
player,201911030den,den,SpenDi00,rush_td,0,,,,,
player,201911030den,den,SpenDi00,rush_long,0,,,,,
player,201911030den,den,SpenDi00,targets,3,,,,,
player,201911030den,den,SpenDi00,rec,1,,,,,
player,201911030den,den,SpenDi00,rec_yds,0,,,,,
player,201911030den,den,SpenDi00,rec_td,0,,,,,
player,201911030den,den,SpenDi00,rec_long,0,,,,,
player,201911030den,den,SpenDi00,fumbles,1,,,,,
player,201911030den,den,SpenDi00,fumbles_lost,1,,,,,
player,201911030den,cle,WilsMa03,def_int,0,,,,,
player,201911030den,cle,WilsMa03,def_int_yds,0,,,,,
player,201911030den,cle,WilsMa03,def_int_td,0,,,,,
player,201911030den,cle,WilsMa03,def_int_long,0,,,,,
player,201911030den,cle,WilsMa03,pass_defended,1,,,,,
player,201911030den,cle,WilsMa03,sacks,1.0,,,,,
player,201911030den,cle,WilsMa03,tackles_combined,5,,,,,
player,201911030den,cle,WilsMa03,tackles_solo,5,,,,,
player,201911030den,cle,WilsMa03,tackles_assists,0,,,,,
player,201911030den,cle,WilsMa03,tackles_loss,2,,,,,
player,201911030den,cle,WilsMa03,qb_hits,1,,,,,
player,201911030den,cle,WilsMa03,fumbles_rec,0,,,,,
player,201911030den,cle,WilsMa03,fumbles_rec_yds,0,,,,,
player,201911030den,cle,WilsMa03,fumbles_rec_td,0,,,,,
player,201911030den,cle,WilsMa03,fumbles_forced,0,,,,,
player,201911030den,cle,OgunLa00,def_int,0,,,,,
player,201911030den,cle,OgunLa00,def_int_yds,0,,,,,
player,201911030den,cle,OgunLa00,def_int_td,0,,,,,
player,201911030den,cle,OgunLa00,def_int_long,0,,,,,
player,201911030den,cle,OgunLa00,pass_defended,1,,,,,
player,201911030den,cle,OgunLa00,sacks,1.0,,,,,
player,201911030den,cle,OgunLa00,tackles_combined,3,,,,,
player,201911030den,cle,OgunLa00,tackles_solo,3,,,,,
player,201911030den,cle,OgunLa00,tackles_assists,0,,,,,
player,201911030den,cle,OgunLa00,tackles_loss,1,,,,,
player,201911030den,cle,OgunLa00,qb_hits,1,,,,,
player,201911030den,cle,OgunLa00,fumbles_rec,0,,,,,
player,201911030den,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201911030den,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201911030den,cle,OgunLa00,fumbles_forced,0,,,,,
player,201911030den,cle,VernOl00,def_int,0,,,,,
player,201911030den,cle,VernOl00,def_int_yds,0,,,,,
player,201911030den,cle,VernOl00,def_int_td,0,,,,,
player,201911030den,cle,VernOl00,def_int_long,0,,,,,
player,201911030den,cle,VernOl00,pass_defended,0,,,,,
player,201911030den,cle,VernOl00,sacks,1.0,,,,,
player,201911030den,cle,VernOl00,tackles_combined,2,,,,,
player,201911030den,cle,VernOl00,tackles_solo,2,,,,,
player,201911030den,cle,VernOl00,tackles_assists,0,,,,,
player,201911030den,cle,VernOl00,tackles_loss,1,,,,,
player,201911030den,cle,VernOl00,qb_hits,2,,,,,
player,201911030den,cle,VernOl00,fumbles_rec,0,,,,,
player,201911030den,cle,VernOl00,fumbles_rec_yds,0,,,,,
player,201911030den,cle,VernOl00,fumbles_rec_td,0,,,,,
player,201911030den,cle,VernOl00,fumbles_forced,0,,,,,
player,201911030den,cle,BurnMo99,def_int,0,,,,,
player,201911030den,cle,BurnMo99,def_int_yds,0,,,,,
player,201911030den,cle,BurnMo99,def_int_td,0,,,,,
player,201911030den,cle,BurnMo99,def_int_long,0,,,,,
player,201911030den,cle,BurnMo99,pass_defended,0,,,,,
player,201911030den,cle,BurnMo99,sacks,0.0,,,,,
player,201911030den,cle,BurnMo99,tackles_combined,4,,,,,
player,201911030den,cle,BurnMo99,tackles_solo,3,,,,,
player,201911030den,cle,BurnMo99,tackles_assists,1,,,,,
player,201911030den,cle,BurnMo99,tackles_loss,0,,,,,
player,201911030den,cle,BurnMo99,qb_hits,0,,,,,
player,201911030den,cle,BurnMo99,fumbles_rec,0,,,,,
player,201911030den,cle,BurnMo99,fumbles_rec_yds,0,,,,,
player,201911030den,cle,BurnMo99,fumbles_rec_td,0,,,,,
player,201911030den,cle,BurnMo99,fumbles_forced,0,,,,,
player,201911030den,cle,SchoJo00,def_int,0,,,,,
player,201911030den,cle,SchoJo00,def_int_yds,0,,,,,
player,201911030den,cle,SchoJo00,def_int_td,0,,,,,
player,201911030den,cle,SchoJo00,def_int_long,0,,,,,
player,201911030den,cle,SchoJo00,pass_defended,0,,,,,
player,201911030den,cle,SchoJo00,sacks,0.0,,,,,
player,201911030den,cle,SchoJo00,tackles_combined,4,,,,,
player,201911030den,cle,SchoJo00,tackles_solo,4,,,,,
player,201911030den,cle,SchoJo00,tackles_assists,0,,,,,
player,201911030den,cle,SchoJo00,tackles_loss,0,,,,,
player,201911030den,cle,SchoJo00,qb_hits,0,,,,,
player,201911030den,cle,SchoJo00,fumbles_rec,0,,,,,
player,201911030den,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201911030den,cle,SchoJo00,fumbles_rec_td,0,,,,,
