game,2019,13,20191201,201912010nyg,gnb,"Green Bay Packers",31,nyg,"New York Giants",13
player,201912010nyg,nyg,ScotDa02,pass_int,0,,,,,
player,201912010nyg,nyg,ScotDa02,pass_sacked,0,,,,,
player,201912010nyg,nyg,ScotDa02,pass_sacked_yds,0,,,,,
player,201912010nyg,nyg,ScotDa02,pass_long,0,,,,,
player,201912010nyg,nyg,ScotDa02,pass_rating,,,,,,
player,201912010nyg,nyg,ScotDa02,rush_att,0,,,,,
player,201912010nyg,nyg,ScotDa02,rush_yds,0,,,,,
player,201912010nyg,nyg,ScotDa02,rush_td,0,,,,,
player,201912010nyg,nyg,ScotDa02,rush_long,0,,,,,
player,201912010nyg,nyg,ScotDa02,targets,2,,,,,
player,201912010nyg,nyg,ScotDa02,rec,1,,,,,
player,201912010nyg,nyg,ScotDa02,rec_yds,11,,,,,
player,201912010nyg,nyg,ScotDa02,rec_td,0,,,,,
player,201912010nyg,nyg,ScotDa02,rec_long,11,,,,,
player,201912010nyg,nyg,ScotDa02,fumbles,0,,,,,
player,201912010nyg,nyg,ScotDa02,fumbles_lost,0,,,,,
player,201912010nyg,gnb,SavaDa00,def_int,1,,,,,
player,201912010nyg,gnb,SavaDa00,def_int_yds,28,,,,,
player,201912010nyg,gnb,SavaDa00,def_int_td,0,,,,,
player,201912010nyg,gnb,SavaDa00,def_int_long,28,,,,,
player,201912010nyg,gnb,SavaDa00,pass_defended,1,,,,,
player,201912010nyg,gnb,SavaDa00,sacks,0.0,,,,,
player,201912010nyg,gnb,SavaDa00,tackles_combined,4,,,,,
player,201912010nyg,gnb,SavaDa00,tackles_solo,2,,,,,
player,201912010nyg,gnb,SavaDa00,tackles_assists,2,,,,,
player,201912010nyg,gnb,SavaDa00,tackles_loss,0,,,,,
player,201912010nyg,gnb,SavaDa00,qb_hits,0,,,,,
player,201912010nyg,gnb,SavaDa00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,SavaDa00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,SavaDa00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,SavaDa00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,WillTr99,def_int,1,,,,,
player,201912010nyg,gnb,WillTr99,def_int_yds,-4,,,,,
player,201912010nyg,gnb,WillTr99,def_int_td,0,,,,,
player,201912010nyg,gnb,WillTr99,def_int_long,-4,,,,,
player,201912010nyg,gnb,WillTr99,pass_defended,1,,,,,
player,201912010nyg,gnb,WillTr99,sacks,0.0,,,,,
player,201912010nyg,gnb,WillTr99,tackles_combined,4,,,,,
player,201912010nyg,gnb,WillTr99,tackles_solo,2,,,,,
player,201912010nyg,gnb,WillTr99,tackles_assists,2,,,,,
player,201912010nyg,gnb,WillTr99,tackles_loss,0,,,,,
player,201912010nyg,gnb,WillTr99,qb_hits,0,,,,,
player,201912010nyg,gnb,WillTr99,fumbles_rec,0,,,,,
player,201912010nyg,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,WillTr99,fumbles_forced,0,,,,,
player,201912010nyg,gnb,KingKe01,def_int,1,,,,,
player,201912010nyg,gnb,KingKe01,def_int_yds,11,,,,,
player,201912010nyg,gnb,KingKe01,def_int_td,0,,,,,
player,201912010nyg,gnb,KingKe01,def_int_long,11,,,,,
player,201912010nyg,gnb,KingKe01,pass_defended,2,,,,,
player,201912010nyg,gnb,KingKe01,sacks,0.0,,,,,
player,201912010nyg,gnb,KingKe01,tackles_combined,3,,,,,
player,201912010nyg,gnb,KingKe01,tackles_solo,2,,,,,
player,201912010nyg,gnb,KingKe01,tackles_assists,1,,,,,
player,201912010nyg,gnb,KingKe01,tackles_loss,0,,,,,
player,201912010nyg,gnb,KingKe01,qb_hits,0,,,,,
player,201912010nyg,gnb,KingKe01,fumbles_rec,0,,,,,
player,201912010nyg,gnb,KingKe01,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,KingKe01,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,KingKe01,fumbles_forced,0,,,,,
player,201912010nyg,gnb,MartBl01,def_int,0,,,,,
player,201912010nyg,gnb,MartBl01,def_int_yds,0,,,,,
player,201912010nyg,gnb,MartBl01,def_int_td,0,,,,,
player,201912010nyg,gnb,MartBl01,def_int_long,0,,,,,
player,201912010nyg,gnb,MartBl01,pass_defended,0,,,,,
player,201912010nyg,gnb,MartBl01,sacks,0.0,,,,,
player,201912010nyg,gnb,MartBl01,tackles_combined,10,,,,,
player,201912010nyg,gnb,MartBl01,tackles_solo,7,,,,,
player,201912010nyg,gnb,MartBl01,tackles_assists,3,,,,,
player,201912010nyg,gnb,MartBl01,tackles_loss,0,,,,,
player,201912010nyg,gnb,MartBl01,qb_hits,0,,,,,
player,201912010nyg,gnb,MartBl01,fumbles_rec,0,,,,,
player,201912010nyg,gnb,MartBl01,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,MartBl01,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,MartBl01,fumbles_forced,0,,,,,
player,201912010nyg,gnb,AmosAd00,def_int,0,,,,,
player,201912010nyg,gnb,AmosAd00,def_int_yds,0,,,,,
player,201912010nyg,gnb,AmosAd00,def_int_td,0,,,,,
player,201912010nyg,gnb,AmosAd00,def_int_long,0,,,,,
player,201912010nyg,gnb,AmosAd00,pass_defended,1,,,,,
player,201912010nyg,gnb,AmosAd00,sacks,0.0,,,,,
player,201912010nyg,gnb,AmosAd00,tackles_combined,7,,,,,
player,201912010nyg,gnb,AmosAd00,tackles_solo,6,,,,,
player,201912010nyg,gnb,AmosAd00,tackles_assists,1,,,,,
player,201912010nyg,gnb,AmosAd00,tackles_loss,0,,,,,
player,201912010nyg,gnb,AmosAd00,qb_hits,0,,,,,
player,201912010nyg,gnb,AmosAd00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,AmosAd00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,AmosAd00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,AmosAd00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,LowrDe00,def_int,0,,,,,
player,201912010nyg,gnb,LowrDe00,def_int_yds,0,,,,,
player,201912010nyg,gnb,LowrDe00,def_int_td,0,,,,,
player,201912010nyg,gnb,LowrDe00,def_int_long,0,,,,,
player,201912010nyg,gnb,LowrDe00,pass_defended,0,,,,,
player,201912010nyg,gnb,LowrDe00,sacks,0.0,,,,,
player,201912010nyg,gnb,LowrDe00,tackles_combined,6,,,,,
player,201912010nyg,gnb,LowrDe00,tackles_solo,3,,,,,
player,201912010nyg,gnb,LowrDe00,tackles_assists,3,,,,,
player,201912010nyg,gnb,LowrDe00,tackles_loss,1,,,,,
player,201912010nyg,gnb,LowrDe00,qb_hits,0,,,,,
player,201912010nyg,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,ClarKe01,def_int,0,,,,,
player,201912010nyg,gnb,ClarKe01,def_int_yds,0,,,,,
player,201912010nyg,gnb,ClarKe01,def_int_td,0,,,,,
player,201912010nyg,gnb,ClarKe01,def_int_long,0,,,,,
player,201912010nyg,gnb,ClarKe01,pass_defended,0,,,,,
player,201912010nyg,gnb,ClarKe01,sacks,0.0,,,,,
player,201912010nyg,gnb,ClarKe01,tackles_combined,4,,,,,
player,201912010nyg,gnb,ClarKe01,tackles_solo,2,,,,,
player,201912010nyg,gnb,ClarKe01,tackles_assists,2,,,,,
player,201912010nyg,gnb,ClarKe01,tackles_loss,1,,,,,
player,201912010nyg,gnb,ClarKe01,qb_hits,0,,,,,
player,201912010nyg,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201912010nyg,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201912010nyg,gnb,SmitZa00,def_int,0,,,,,
player,201912010nyg,gnb,SmitZa00,def_int_yds,0,,,,,
player,201912010nyg,gnb,SmitZa00,def_int_td,0,,,,,
player,201912010nyg,gnb,SmitZa00,def_int_long,0,,,,,
player,201912010nyg,gnb,SmitZa00,pass_defended,0,,,,,
player,201912010nyg,gnb,SmitZa00,sacks,0.0,,,,,
player,201912010nyg,gnb,SmitZa00,tackles_combined,4,,,,,
player,201912010nyg,gnb,SmitZa00,tackles_solo,3,,,,,
player,201912010nyg,gnb,SmitZa00,tackles_assists,1,,,,,
player,201912010nyg,gnb,SmitZa00,tackles_loss,1,,,,,
player,201912010nyg,gnb,SmitZa00,qb_hits,5,,,,,
player,201912010nyg,gnb,SmitZa00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,SmitZa00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,SmitZa00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,SmitZa00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,AlexJa00,def_int,0,,,,,
player,201912010nyg,gnb,AlexJa00,def_int_yds,0,,,,,
player,201912010nyg,gnb,AlexJa00,def_int_td,0,,,,,
player,201912010nyg,gnb,AlexJa00,def_int_long,0,,,,,
player,201912010nyg,gnb,AlexJa00,pass_defended,1,,,,,
player,201912010nyg,gnb,AlexJa00,sacks,0.0,,,,,
player,201912010nyg,gnb,AlexJa00,tackles_combined,3,,,,,
player,201912010nyg,gnb,AlexJa00,tackles_solo,3,,,,,
player,201912010nyg,gnb,AlexJa00,tackles_assists,0,,,,,
player,201912010nyg,gnb,AlexJa00,tackles_loss,0,,,,,
player,201912010nyg,gnb,AlexJa00,qb_hits,0,,,,,
player,201912010nyg,gnb,AlexJa00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,AlexJa00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,AlexJa00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,AlexJa00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,GoodB.00,def_int,0,,,,,
player,201912010nyg,gnb,GoodB.00,def_int_yds,0,,,,,
player,201912010nyg,gnb,GoodB.00,def_int_td,0,,,,,
player,201912010nyg,gnb,GoodB.00,def_int_long,0,,,,,
player,201912010nyg,gnb,GoodB.00,pass_defended,0,,,,,
player,201912010nyg,gnb,GoodB.00,sacks,0.0,,,,,
player,201912010nyg,gnb,GoodB.00,tackles_combined,2,,,,,
player,201912010nyg,gnb,GoodB.00,tackles_solo,1,,,,,
player,201912010nyg,gnb,GoodB.00,tackles_assists,1,,,,,
player,201912010nyg,gnb,GoodB.00,tackles_loss,0,,,,,
player,201912010nyg,gnb,GoodB.00,qb_hits,0,,,,,
player,201912010nyg,gnb,GoodB.00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,GoodB.00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,GoodB.00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,GoodB.00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,SullCh00,def_int,0,,,,,
player,201912010nyg,gnb,SullCh00,def_int_yds,0,,,,,
player,201912010nyg,gnb,SullCh00,def_int_td,0,,,,,
player,201912010nyg,gnb,SullCh00,def_int_long,0,,,,,
player,201912010nyg,gnb,SullCh00,pass_defended,1,,,,,
player,201912010nyg,gnb,SullCh00,sacks,0.0,,,,,
player,201912010nyg,gnb,SullCh00,tackles_combined,2,,,,,
player,201912010nyg,gnb,SullCh00,tackles_solo,2,,,,,
player,201912010nyg,gnb,SullCh00,tackles_assists,0,,,,,
player,201912010nyg,gnb,SullCh00,tackles_loss,0,,,,,
player,201912010nyg,gnb,SullCh00,qb_hits,0,,,,,
player,201912010nyg,gnb,SullCh00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,SullCh00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,SullCh00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,SullCh00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,AdamMo00,def_int,0,,,,,
player,201912010nyg,gnb,AdamMo00,def_int_yds,0,,,,,
player,201912010nyg,gnb,AdamMo00,def_int_td,0,,,,,
player,201912010nyg,gnb,AdamMo00,def_int_long,0,,,,,
player,201912010nyg,gnb,AdamMo00,pass_defended,0,,,,,
player,201912010nyg,gnb,AdamMo00,sacks,0.0,,,,,
player,201912010nyg,gnb,AdamMo00,tackles_combined,1,,,,,
player,201912010nyg,gnb,AdamMo00,tackles_solo,0,,,,,
player,201912010nyg,gnb,AdamMo00,tackles_assists,1,,,,,
player,201912010nyg,gnb,AdamMo00,tackles_loss,0,,,,,
player,201912010nyg,gnb,AdamMo00,qb_hits,0,,,,,
player,201912010nyg,gnb,AdamMo00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,AdamMo00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,AdamMo00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,AdamMo00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,BurkOr00,def_int,0,,,,,
player,201912010nyg,gnb,BurkOr00,def_int_yds,0,,,,,
player,201912010nyg,gnb,BurkOr00,def_int_td,0,,,,,
player,201912010nyg,gnb,BurkOr00,def_int_long,0,,,,,
player,201912010nyg,gnb,BurkOr00,pass_defended,0,,,,,
player,201912010nyg,gnb,BurkOr00,sacks,0.0,,,,,
player,201912010nyg,gnb,BurkOr00,tackles_combined,1,,,,,
player,201912010nyg,gnb,BurkOr00,tackles_solo,1,,,,,
player,201912010nyg,gnb,BurkOr00,tackles_assists,0,,,,,
player,201912010nyg,gnb,BurkOr00,tackles_loss,0,,,,,
player,201912010nyg,gnb,BurkOr00,qb_hits,0,,,,,
player,201912010nyg,gnb,BurkOr00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,BurkOr00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,BurkOr00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,BurkOr00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,CampIb00,def_int,0,,,,,
player,201912010nyg,gnb,CampIb00,def_int_yds,0,,,,,
player,201912010nyg,gnb,CampIb00,def_int_td,0,,,,,
player,201912010nyg,gnb,CampIb00,def_int_long,0,,,,,
player,201912010nyg,gnb,CampIb00,pass_defended,0,,,,,
player,201912010nyg,gnb,CampIb00,sacks,0.0,,,,,
player,201912010nyg,gnb,CampIb00,tackles_combined,1,,,,,
player,201912010nyg,gnb,CampIb00,tackles_solo,0,,,,,
player,201912010nyg,gnb,CampIb00,tackles_assists,1,,,,,
player,201912010nyg,gnb,CampIb00,tackles_loss,0,,,,,
player,201912010nyg,gnb,CampIb00,qb_hits,0,,,,,
player,201912010nyg,gnb,CampIb00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,CampIb00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,CampIb00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,CampIb00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,FackKy00,def_int,0,,,,,
player,201912010nyg,gnb,FackKy00,def_int_yds,0,,,,,
player,201912010nyg,gnb,FackKy00,def_int_td,0,,,,,
player,201912010nyg,gnb,FackKy00,def_int_long,0,,,,,
player,201912010nyg,gnb,FackKy00,pass_defended,0,,,,,
player,201912010nyg,gnb,FackKy00,sacks,0.0,,,,,
player,201912010nyg,gnb,FackKy00,tackles_combined,1,,,,,
player,201912010nyg,gnb,FackKy00,tackles_solo,1,,,,,
player,201912010nyg,gnb,FackKy00,tackles_assists,0,,,,,
player,201912010nyg,gnb,FackKy00,tackles_loss,0,,,,,
player,201912010nyg,gnb,FackKy00,qb_hits,2,,,,,
player,201912010nyg,gnb,FackKy00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,FackKy00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,FackKy00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,FackKy00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,GaryRa00,def_int,0,,,,,
player,201912010nyg,gnb,GaryRa00,def_int_yds,0,,,,,
player,201912010nyg,gnb,GaryRa00,def_int_td,0,,,,,
player,201912010nyg,gnb,GaryRa00,def_int_long,0,,,,,
player,201912010nyg,gnb,GaryRa00,pass_defended,0,,,,,
player,201912010nyg,gnb,GaryRa00,sacks,0.0,,,,,
player,201912010nyg,gnb,GaryRa00,tackles_combined,1,,,,,
player,201912010nyg,gnb,GaryRa00,tackles_solo,1,,,,,
player,201912010nyg,gnb,GaryRa00,tackles_assists,0,,,,,
player,201912010nyg,gnb,GaryRa00,tackles_loss,0,,,,,
player,201912010nyg,gnb,GaryRa00,qb_hits,0,,,,,
player,201912010nyg,gnb,GaryRa00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,GaryRa00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,GaryRa00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,GaryRa00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,JackJo01,def_int,0,,,,,
player,201912010nyg,gnb,JackJo01,def_int_yds,0,,,,,
player,201912010nyg,gnb,JackJo01,def_int_td,0,,,,,
player,201912010nyg,gnb,JackJo01,def_int_long,0,,,,,
player,201912010nyg,gnb,JackJo01,pass_defended,0,,,,,
player,201912010nyg,gnb,JackJo01,sacks,0.0,,,,,
player,201912010nyg,gnb,JackJo01,tackles_combined,1,,,,,
player,201912010nyg,gnb,JackJo01,tackles_solo,1,,,,,
player,201912010nyg,gnb,JackJo01,tackles_assists,0,,,,,
player,201912010nyg,gnb,JackJo01,tackles_loss,0,,,,,
player,201912010nyg,gnb,JackJo01,qb_hits,0,,,,,
player,201912010nyg,gnb,JackJo01,fumbles_rec,0,,,,,
player,201912010nyg,gnb,JackJo01,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,JackJo01,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,JackJo01,fumbles_forced,0,,,,,
player,201912010nyg,gnb,KekeKi00,def_int,0,,,,,
player,201912010nyg,gnb,KekeKi00,def_int_yds,0,,,,,
player,201912010nyg,gnb,KekeKi00,def_int_td,0,,,,,
player,201912010nyg,gnb,KekeKi00,def_int_long,0,,,,,
player,201912010nyg,gnb,KekeKi00,pass_defended,0,,,,,
player,201912010nyg,gnb,KekeKi00,sacks,0.0,,,,,
player,201912010nyg,gnb,KekeKi00,tackles_combined,1,,,,,
player,201912010nyg,gnb,KekeKi00,tackles_solo,1,,,,,
player,201912010nyg,gnb,KekeKi00,tackles_assists,0,,,,,
player,201912010nyg,gnb,KekeKi00,tackles_loss,0,,,,,
player,201912010nyg,gnb,KekeKi00,qb_hits,0,,,,,
player,201912010nyg,gnb,KekeKi00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,KekeKi00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,KekeKi00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,KekeKi00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,LancTy00,def_int,0,,,,,
player,201912010nyg,gnb,LancTy00,def_int_yds,0,,,,,
player,201912010nyg,gnb,LancTy00,def_int_td,0,,,,,
player,201912010nyg,gnb,LancTy00,def_int_long,0,,,,,
player,201912010nyg,gnb,LancTy00,pass_defended,0,,,,,
player,201912010nyg,gnb,LancTy00,sacks,0.0,,,,,
player,201912010nyg,gnb,LancTy00,tackles_combined,1,,,,,
player,201912010nyg,gnb,LancTy00,tackles_solo,1,,,,,
player,201912010nyg,gnb,LancTy00,tackles_assists,0,,,,,
player,201912010nyg,gnb,LancTy00,tackles_loss,0,,,,,
player,201912010nyg,gnb,LancTy00,qb_hits,0,,,,,
player,201912010nyg,gnb,LancTy00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,LancTy00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,LancTy00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,LancTy00,fumbles_forced,0,,,,,
player,201912010nyg,gnb,SmitPr00,def_int,0,,,,,
player,201912010nyg,gnb,SmitPr00,def_int_yds,0,,,,,
player,201912010nyg,gnb,SmitPr00,def_int_td,0,,,,,
player,201912010nyg,gnb,SmitPr00,def_int_long,0,,,,,
player,201912010nyg,gnb,SmitPr00,pass_defended,0,,,,,
player,201912010nyg,gnb,SmitPr00,sacks,0.0,,,,,
player,201912010nyg,gnb,SmitPr00,tackles_combined,1,,,,,
player,201912010nyg,gnb,SmitPr00,tackles_solo,1,,,,,
player,201912010nyg,gnb,SmitPr00,tackles_assists,0,,,,,
player,201912010nyg,gnb,SmitPr00,tackles_loss,0,,,,,
player,201912010nyg,gnb,SmitPr00,qb_hits,0,,,,,
player,201912010nyg,gnb,SmitPr00,fumbles_rec,0,,,,,
player,201912010nyg,gnb,SmitPr00,fumbles_rec_yds,0,,,,,
player,201912010nyg,gnb,SmitPr00,fumbles_rec_td,0,,,,,
player,201912010nyg,gnb,SmitPr00,fumbles_forced,0,,,,,
player,201912010nyg,nyg,OgleAl00,def_int,0,,,,,
player,201912010nyg,nyg,OgleAl00,def_int_yds,0,,,,,
player,201912010nyg,nyg,OgleAl00,def_int_td,0,,,,,
player,201912010nyg,nyg,OgleAl00,def_int_long,0,,,,,
player,201912010nyg,nyg,OgleAl00,pass_defended,0,,,,,
player,201912010nyg,nyg,OgleAl00,sacks,0.0,,,,,
player,201912010nyg,nyg,OgleAl00,tackles_combined,9,,,,,
player,201912010nyg,nyg,OgleAl00,tackles_solo,5,,,,,
player,201912010nyg,nyg,OgleAl00,tackles_assists,4,,,,,
player,201912010nyg,nyg,OgleAl00,tackles_loss,1,,,,,
player,201912010nyg,nyg,OgleAl00,qb_hits,0,,,,,
player,201912010nyg,nyg,OgleAl00,fumbles_rec,0,,,,,
player,201912010nyg,nyg,OgleAl00,fumbles_rec_yds,0,,,,,
player,201912010nyg,nyg,OgleAl00,fumbles_rec_td,0,,,,,
player,201912010nyg,nyg,OgleAl00,fumbles_forced,0,,,,,
player,201912010nyg,nyg,GoldMa00,def_int,0,,,,,
player,201912010nyg,nyg,GoldMa00,def_int_yds,0,,,,,
player,201912010nyg,nyg,GoldMa00,def_int_td,0,,,,,
player,201912010nyg,nyg,GoldMa00,def_int_long,0,,,,,
player,201912010nyg,nyg,GoldMa00,pass_defended,0,,,,,
player,201912010nyg,nyg,GoldMa00,sacks,0.0,,,,,
player,201912010nyg,nyg,GoldMa00,tackles_combined,8,,,,,
player,201912010nyg,nyg,GoldMa00,tackles_solo,5,,,,,
player,201912010nyg,nyg,GoldMa00,tackles_assists,3,,,,,
player,201912010nyg,nyg,GoldMa00,tackles_loss,0,,,,,
player,201912010nyg,nyg,GoldMa00,qb_hits,1,,,,,
player,201912010nyg,nyg,GoldMa00,fumbles_rec,0,,,,,
player,201912010nyg,nyg,GoldMa00,fumbles_rec_yds,0,,,,,
player,201912010nyg,nyg,GoldMa00,fumbles_rec_td,0,,,,,
player,201912010nyg,nyg,GoldMa00,fumbles_forced,0,,,,,
player,201912010nyg,nyg,LoveJu00,def_int,0,,,,,
player,201912010nyg,nyg,LoveJu00,def_int_yds,0,,,,,
player,201912010nyg,nyg,LoveJu00,def_int_td,0,,,,,
player,201912010nyg,nyg,LoveJu00,def_int_long,0,,,,,
player,201912010nyg,nyg,LoveJu00,pass_defended,0,,,,,
player,201912010nyg,nyg,LoveJu00,sacks,0.0,,,,,
player,201912010nyg,nyg,LoveJu00,tackles_combined,7,,,,,
player,201912010nyg,nyg,LoveJu00,tackles_solo,4,,,,,
player,201912010nyg,nyg,LoveJu00,tackles_assists,3,,,,,
player,201912010nyg,nyg,LoveJu00,tackles_loss,0,,,,,
player,201912010nyg,nyg,LoveJu00,qb_hits,0,,,,,
player,201912010nyg,nyg,LoveJu00,fumbles_rec,0,,,,,
player,201912010nyg,nyg,LoveJu00,fumbles_rec_yds,0,,,,,
player,201912010nyg,nyg,LoveJu00,fumbles_rec_td,0,,,,,
player,201912010nyg,nyg,LoveJu00,fumbles_forced,1,,,,,
player,201912010nyg,nyg,BethAn20,def_int,0,,,,,
player,201912010nyg,nyg,BethAn20,def_int_yds,0,,,,,
player,201912010nyg,nyg,BethAn20,def_int_td,0,,,,,
player,201912010nyg,nyg,BethAn20,def_int_long,0,,,,,
player,201912010nyg,nyg,BethAn20,pass_defended,0,,,,,
player,201912010nyg,nyg,BethAn20,sacks,0.0,,,,,
player,201912010nyg,nyg,BethAn20,tackles_combined,5,,,,,
player,201912010nyg,nyg,BethAn20,tackles_solo,4,,,,,
player,201912010nyg,nyg,BethAn20,tackles_assists,1,,,,,
player,201912010nyg,nyg,BethAn20,tackles_loss,1,,,,,
player,201912010nyg,nyg,BethAn20,qb_hits,0,,,,,
player,201912010nyg,nyg,BethAn20,fumbles_rec,0,,,,,
player,201912010nyg,nyg,BethAn20,fumbles_rec_yds,0,,,,,
player,201912010nyg,nyg,BethAn20,fumbles_rec_td,0,,,,,
player,201912010nyg,nyg,BethAn20,fumbles_forced,0,,,,,
player,201912010nyg,nyg,MayoDa00,def_int,0,,,,,
player,201912010nyg,nyg,MayoDa00,def_int_yds,0,,,,,
player,201912010nyg,nyg,MayoDa00,def_int_td,0,,,,,
player,201912010nyg,nyg,MayoDa00,def_int_long,0,,,,,
player,201912010nyg,nyg,MayoDa00,pass_defended,0,,,,,
player,201912010nyg,nyg,MayoDa00,sacks,0.0,,,,,
player,201912010nyg,nyg,MayoDa00,tackles_combined,5,,,,,
player,201912010nyg,nyg,MayoDa00,tackles_solo,3,,,,,
player,201912010nyg,nyg,MayoDa00,tackles_assists,2,,,,,
player,201912010nyg,nyg,MayoDa00,tackles_loss,1,,,,,
player,201912010nyg,nyg,MayoDa00,qb_hits,0,,,,,
player,201912010nyg,nyg,MayoDa00,fumbles_rec,0,,,,,
player,201912010nyg,nyg,MayoDa00,fumbles_rec_yds,0,,,,,
player,201912010nyg,nyg,MayoDa00,fumbles_rec_td,0,,,,,
player,201912010nyg,nyg,MayoDa00,fumbles_forced,0,,,,,
player,201912010nyg,nyg,BakeDe00,def_int,0,,,,,
player,201912010nyg,nyg,BakeDe00,def_int_yds,0,,,,,
player,201912010nyg,nyg,BakeDe00,def_int_td,0,,,,,
player,201912010nyg,nyg,BakeDe00,def_int_long,0,,,,,
player,201912010nyg,nyg,BakeDe00,pass_defended,0,,,,,
player,201912010nyg,nyg,BakeDe00,sacks,0.0,,,,,
player,201912010nyg,nyg,BakeDe00,tackles_combined,4,,,,,
player,201912010nyg,nyg,BakeDe00,tackles_solo,4,,,,,
player,201912010nyg,nyg,BakeDe00,tackles_assists,0,,,,,
player,201912010nyg,nyg,BakeDe00,tackles_loss,0,,,,,
player,201912010nyg,nyg,BakeDe00,qb_hits,0,,,,,
player,201912010nyg,nyg,BakeDe00,fumbles_rec,0,,,,,
player,201912010nyg,nyg,BakeDe00,fumbles_rec_yds,0,,,,,
player,201912010nyg,nyg,BakeDe00,fumbles_rec_td,0,,,,,
player,201912010nyg,nyg,BakeDe00,fumbles_forced,0,,,,,
player,201912010nyg,nyg,HaleGr00,def_int,0,,,,,
player,201912010nyg,nyg,HaleGr00,def_int_yds,0,,,,,
player,201912010nyg,nyg,HaleGr00,def_int_td,0,,,,,
player,201912010nyg,nyg,HaleGr00,def_int_long,0,,,,,
player,201912010nyg,nyg,HaleGr00,pass_defended,0,,,,,
player,201912010nyg,nyg,HaleGr00,sacks,0.0,,,,,
player,201912010nyg,nyg,HaleGr00,tackles_combined,4,,,,,
player,201912010nyg,nyg,HaleGr00,tackles_solo,4,,,,,
