game,2019,3,20190922,201909220sfo,pit,"Pittsburgh Steelers",20,sfo,"San Francisco 49ers",24
player,201909220sfo,pit,FitzMi00,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,FitzMi00,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,FitzMi00,fumbles_forced,1,,,,,
player,201909220sfo,pit,WattT.00,def_int,1,,,,,
player,201909220sfo,pit,WattT.00,def_int_yds,7,,,,,
player,201909220sfo,pit,WattT.00,def_int_td,0,,,,,
player,201909220sfo,pit,WattT.00,def_int_long,7,,,,,
player,201909220sfo,pit,WattT.00,pass_defended,2,,,,,
player,201909220sfo,pit,WattT.00,sacks,0.0,,,,,
player,201909220sfo,pit,WattT.00,tackles_combined,2,,,,,
player,201909220sfo,pit,WattT.00,tackles_solo,2,,,,,
player,201909220sfo,pit,WattT.00,tackles_assists,0,,,,,
player,201909220sfo,pit,WattT.00,tackles_loss,0,,,,,
player,201909220sfo,pit,WattT.00,qb_hits,2,,,,,
player,201909220sfo,pit,WattT.00,fumbles_rec,1,,,,,
player,201909220sfo,pit,WattT.00,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,WattT.00,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,WattT.00,fumbles_forced,0,,,,,
player,201909220sfo,pit,TuitSt00,def_int,0,,,,,
player,201909220sfo,pit,TuitSt00,def_int_yds,0,,,,,
player,201909220sfo,pit,TuitSt00,def_int_td,0,,,,,
player,201909220sfo,pit,TuitSt00,def_int_long,0,,,,,
player,201909220sfo,pit,TuitSt00,pass_defended,0,,,,,
player,201909220sfo,pit,TuitSt00,sacks,1.0,,,,,
player,201909220sfo,pit,TuitSt00,tackles_combined,7,,,,,
player,201909220sfo,pit,TuitSt00,tackles_solo,6,,,,,
player,201909220sfo,pit,TuitSt00,tackles_assists,1,,,,,
player,201909220sfo,pit,TuitSt00,tackles_loss,1,,,,,
player,201909220sfo,pit,TuitSt00,qb_hits,1,,,,,
player,201909220sfo,pit,TuitSt00,fumbles_rec,0,,,,,
player,201909220sfo,pit,TuitSt00,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,TuitSt00,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,TuitSt00,fumbles_forced,0,,,,,
player,201909220sfo,pit,BushDe01,def_int,0,,,,,
player,201909220sfo,pit,BushDe01,def_int_yds,0,,,,,
player,201909220sfo,pit,BushDe01,def_int_td,0,,,,,
player,201909220sfo,pit,BushDe01,def_int_long,0,,,,,
player,201909220sfo,pit,BushDe01,pass_defended,0,,,,,
player,201909220sfo,pit,BushDe01,sacks,0.0,,,,,
player,201909220sfo,pit,BushDe01,tackles_combined,10,,,,,
player,201909220sfo,pit,BushDe01,tackles_solo,7,,,,,
player,201909220sfo,pit,BushDe01,tackles_assists,3,,,,,
player,201909220sfo,pit,BushDe01,tackles_loss,0,,,,,
player,201909220sfo,pit,BushDe01,qb_hits,0,,,,,
player,201909220sfo,pit,BushDe01,fumbles_rec,2,,,,,
player,201909220sfo,pit,BushDe01,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,BushDe01,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,BushDe01,fumbles_forced,0,,,,,
player,201909220sfo,pit,EdmuTe00,def_int,0,,,,,
player,201909220sfo,pit,EdmuTe00,def_int_yds,0,,,,,
player,201909220sfo,pit,EdmuTe00,def_int_td,0,,,,,
player,201909220sfo,pit,EdmuTe00,def_int_long,0,,,,,
player,201909220sfo,pit,EdmuTe00,pass_defended,0,,,,,
player,201909220sfo,pit,EdmuTe00,sacks,0.0,,,,,
player,201909220sfo,pit,EdmuTe00,tackles_combined,10,,,,,
player,201909220sfo,pit,EdmuTe00,tackles_solo,7,,,,,
player,201909220sfo,pit,EdmuTe00,tackles_assists,3,,,,,
player,201909220sfo,pit,EdmuTe00,tackles_loss,0,,,,,
player,201909220sfo,pit,EdmuTe00,qb_hits,2,,,,,
player,201909220sfo,pit,EdmuTe00,fumbles_rec,0,,,,,
player,201909220sfo,pit,EdmuTe00,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,EdmuTe00,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,EdmuTe00,fumbles_forced,0,,,,,
player,201909220sfo,pit,HadeJo99,def_int,0,,,,,
player,201909220sfo,pit,HadeJo99,def_int_yds,0,,,,,
player,201909220sfo,pit,HadeJo99,def_int_td,0,,,,,
player,201909220sfo,pit,HadeJo99,def_int_long,0,,,,,
player,201909220sfo,pit,HadeJo99,pass_defended,1,,,,,
player,201909220sfo,pit,HadeJo99,sacks,0.0,,,,,
player,201909220sfo,pit,HadeJo99,tackles_combined,8,,,,,
player,201909220sfo,pit,HadeJo99,tackles_solo,6,,,,,
player,201909220sfo,pit,HadeJo99,tackles_assists,2,,,,,
player,201909220sfo,pit,HadeJo99,tackles_loss,1,,,,,
player,201909220sfo,pit,HadeJo99,qb_hits,0,,,,,
player,201909220sfo,pit,HadeJo99,fumbles_rec,0,,,,,
player,201909220sfo,pit,HadeJo99,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,HadeJo99,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,HadeJo99,fumbles_forced,0,,,,,
player,201909220sfo,pit,HargJa00,def_int,0,,,,,
player,201909220sfo,pit,HargJa00,def_int_yds,0,,,,,
player,201909220sfo,pit,HargJa00,def_int_td,0,,,,,
player,201909220sfo,pit,HargJa00,def_int_long,0,,,,,
player,201909220sfo,pit,HargJa00,pass_defended,0,,,,,
player,201909220sfo,pit,HargJa00,sacks,0.0,,,,,
player,201909220sfo,pit,HargJa00,tackles_combined,6,,,,,
player,201909220sfo,pit,HargJa00,tackles_solo,6,,,,,
player,201909220sfo,pit,HargJa00,tackles_assists,0,,,,,
player,201909220sfo,pit,HargJa00,tackles_loss,0,,,,,
player,201909220sfo,pit,HargJa00,qb_hits,1,,,,,
player,201909220sfo,pit,HargJa00,fumbles_rec,0,,,,,
player,201909220sfo,pit,HargJa00,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,HargJa00,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,HargJa00,fumbles_forced,0,,,,,
player,201909220sfo,pit,HeywCa01,def_int,0,,,,,
player,201909220sfo,pit,HeywCa01,def_int_yds,0,,,,,
player,201909220sfo,pit,HeywCa01,def_int_td,0,,,,,
player,201909220sfo,pit,HeywCa01,def_int_long,0,,,,,
player,201909220sfo,pit,HeywCa01,pass_defended,0,,,,,
player,201909220sfo,pit,HeywCa01,sacks,0.0,,,,,
player,201909220sfo,pit,HeywCa01,tackles_combined,5,,,,,
player,201909220sfo,pit,HeywCa01,tackles_solo,4,,,,,
player,201909220sfo,pit,HeywCa01,tackles_assists,1,,,,,
player,201909220sfo,pit,HeywCa01,tackles_loss,1,,,,,
player,201909220sfo,pit,HeywCa01,qb_hits,0,,,,,
player,201909220sfo,pit,HeywCa01,fumbles_rec,0,,,,,
player,201909220sfo,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,HeywCa01,fumbles_forced,0,,,,,
player,201909220sfo,pit,HiltMi01,def_int,0,,,,,
player,201909220sfo,pit,HiltMi01,def_int_yds,0,,,,,
player,201909220sfo,pit,HiltMi01,def_int_td,0,,,,,
player,201909220sfo,pit,HiltMi01,def_int_long,0,,,,,
player,201909220sfo,pit,HiltMi01,pass_defended,0,,,,,
player,201909220sfo,pit,HiltMi01,sacks,0.0,,,,,
player,201909220sfo,pit,HiltMi01,tackles_combined,4,,,,,
player,201909220sfo,pit,HiltMi01,tackles_solo,4,,,,,
player,201909220sfo,pit,HiltMi01,tackles_assists,0,,,,,
player,201909220sfo,pit,HiltMi01,tackles_loss,0,,,,,
player,201909220sfo,pit,HiltMi01,qb_hits,0,,,,,
player,201909220sfo,pit,HiltMi01,fumbles_rec,0,,,,,
player,201909220sfo,pit,HiltMi01,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,HiltMi01,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,HiltMi01,fumbles_forced,0,,,,,
player,201909220sfo,pit,NelsSt01,def_int,0,,,,,
player,201909220sfo,pit,NelsSt01,def_int_yds,0,,,,,
player,201909220sfo,pit,NelsSt01,def_int_td,0,,,,,
player,201909220sfo,pit,NelsSt01,def_int_long,0,,,,,
player,201909220sfo,pit,NelsSt01,pass_defended,0,,,,,
player,201909220sfo,pit,NelsSt01,sacks,0.0,,,,,
player,201909220sfo,pit,NelsSt01,tackles_combined,4,,,,,
player,201909220sfo,pit,NelsSt01,tackles_solo,4,,,,,
player,201909220sfo,pit,NelsSt01,tackles_assists,0,,,,,
player,201909220sfo,pit,NelsSt01,tackles_loss,0,,,,,
player,201909220sfo,pit,NelsSt01,qb_hits,0,,,,,
player,201909220sfo,pit,NelsSt01,fumbles_rec,0,,,,,
player,201909220sfo,pit,NelsSt01,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,NelsSt01,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,NelsSt01,fumbles_forced,0,,,,,
player,201909220sfo,pit,DuprAl00,def_int,0,,,,,
player,201909220sfo,pit,DuprAl00,def_int_yds,0,,,,,
player,201909220sfo,pit,DuprAl00,def_int_td,0,,,,,
player,201909220sfo,pit,DuprAl00,def_int_long,0,,,,,
player,201909220sfo,pit,DuprAl00,pass_defended,1,,,,,
player,201909220sfo,pit,DuprAl00,sacks,0.0,,,,,
player,201909220sfo,pit,DuprAl00,tackles_combined,3,,,,,
player,201909220sfo,pit,DuprAl00,tackles_solo,3,,,,,
player,201909220sfo,pit,DuprAl00,tackles_assists,0,,,,,
player,201909220sfo,pit,DuprAl00,tackles_loss,1,,,,,
player,201909220sfo,pit,DuprAl00,qb_hits,1,,,,,
player,201909220sfo,pit,DuprAl00,fumbles_rec,0,,,,,
player,201909220sfo,pit,DuprAl00,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,DuprAl00,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,DuprAl00,fumbles_forced,0,,,,,
player,201909220sfo,pit,AluaTy99,def_int,0,,,,,
player,201909220sfo,pit,AluaTy99,def_int_yds,0,,,,,
player,201909220sfo,pit,AluaTy99,def_int_td,0,,,,,
player,201909220sfo,pit,AluaTy99,def_int_long,0,,,,,
player,201909220sfo,pit,AluaTy99,pass_defended,0,,,,,
player,201909220sfo,pit,AluaTy99,sacks,0.0,,,,,
player,201909220sfo,pit,AluaTy99,tackles_combined,2,,,,,
player,201909220sfo,pit,AluaTy99,tackles_solo,1,,,,,
player,201909220sfo,pit,AluaTy99,tackles_assists,1,,,,,
player,201909220sfo,pit,AluaTy99,tackles_loss,0,,,,,
player,201909220sfo,pit,AluaTy99,qb_hits,0,,,,,
player,201909220sfo,pit,AluaTy99,fumbles_rec,0,,,,,
player,201909220sfo,pit,AluaTy99,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,AluaTy99,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,AluaTy99,fumbles_forced,0,,,,,
player,201909220sfo,pit,BarrMa00,def_int,0,,,,,
player,201909220sfo,pit,BarrMa00,def_int_yds,0,,,,,
player,201909220sfo,pit,BarrMa00,def_int_td,0,,,,,
player,201909220sfo,pit,BarrMa00,def_int_long,0,,,,,
player,201909220sfo,pit,BarrMa00,pass_defended,0,,,,,
player,201909220sfo,pit,BarrMa00,sacks,0.0,,,,,
player,201909220sfo,pit,BarrMa00,tackles_combined,1,,,,,
player,201909220sfo,pit,BarrMa00,tackles_solo,1,,,,,
player,201909220sfo,pit,BarrMa00,tackles_assists,0,,,,,
player,201909220sfo,pit,BarrMa00,tackles_loss,0,,,,,
player,201909220sfo,pit,BarrMa00,qb_hits,0,,,,,
player,201909220sfo,pit,BarrMa00,fumbles_rec,0,,,,,
player,201909220sfo,pit,BarrMa00,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,BarrMa00,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,BarrMa00,fumbles_forced,0,,,,,
player,201909220sfo,pit,FeilMa00,def_int,0,,,,,
player,201909220sfo,pit,FeilMa00,def_int_yds,0,,,,,
player,201909220sfo,pit,FeilMa00,def_int_td,0,,,,,
player,201909220sfo,pit,FeilMa00,def_int_long,0,,,,,
player,201909220sfo,pit,FeilMa00,pass_defended,0,,,,,
player,201909220sfo,pit,FeilMa00,sacks,0.0,,,,,
player,201909220sfo,pit,FeilMa00,tackles_combined,0,,,,,
player,201909220sfo,pit,FeilMa00,tackles_solo,0,,,,,
player,201909220sfo,pit,FeilMa00,tackles_assists,0,,,,,
player,201909220sfo,pit,FeilMa00,tackles_loss,0,,,,,
player,201909220sfo,pit,FeilMa00,qb_hits,0,,,,,
player,201909220sfo,pit,FeilMa00,fumbles_rec,1,,,,,
player,201909220sfo,pit,FeilMa00,fumbles_rec_yds,0,,,,,
player,201909220sfo,pit,FeilMa00,fumbles_rec_td,0,,,,,
player,201909220sfo,pit,FeilMa00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,WillKW00,def_int,1,,,,,
player,201909220sfo,sfo,WillKW00,def_int_yds,4,,,,,
player,201909220sfo,sfo,WillKW00,def_int_td,0,,,,,
player,201909220sfo,sfo,WillKW00,def_int_long,4,,,,,
player,201909220sfo,sfo,WillKW00,pass_defended,1,,,,,
player,201909220sfo,sfo,WillKW00,sacks,0.0,,,,,
player,201909220sfo,sfo,WillKW00,tackles_combined,2,,,,,
player,201909220sfo,sfo,WillKW00,tackles_solo,1,,,,,
player,201909220sfo,sfo,WillKW00,tackles_assists,1,,,,,
player,201909220sfo,sfo,WillKW00,tackles_loss,0,,,,,
player,201909220sfo,sfo,WillKW00,qb_hits,0,,,,,
player,201909220sfo,sfo,WillKW00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,WillKW00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,BuckDe00,def_int,0,,,,,
player,201909220sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201909220sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201909220sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201909220sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201909220sfo,sfo,BuckDe00,sacks,1.0,,,,,
player,201909220sfo,sfo,BuckDe00,tackles_combined,10,,,,,
player,201909220sfo,sfo,BuckDe00,tackles_solo,6,,,,,
player,201909220sfo,sfo,BuckDe00,tackles_assists,4,,,,,
player,201909220sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201909220sfo,sfo,BuckDe00,qb_hits,2,,,,,
player,201909220sfo,sfo,BuckDe00,fumbles_rec,1,,,,,
player,201909220sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,BuckDe00,fumbles_forced,1,,,,,
player,201909220sfo,sfo,FordDe00,def_int,0,,,,,
player,201909220sfo,sfo,FordDe00,def_int_yds,0,,,,,
player,201909220sfo,sfo,FordDe00,def_int_td,0,,,,,
player,201909220sfo,sfo,FordDe00,def_int_long,0,,,,,
player,201909220sfo,sfo,FordDe00,pass_defended,0,,,,,
player,201909220sfo,sfo,FordDe00,sacks,1.0,,,,,
player,201909220sfo,sfo,FordDe00,tackles_combined,1,,,,,
player,201909220sfo,sfo,FordDe00,tackles_solo,1,,,,,
player,201909220sfo,sfo,FordDe00,tackles_assists,0,,,,,
player,201909220sfo,sfo,FordDe00,tackles_loss,1,,,,,
player,201909220sfo,sfo,FordDe00,qb_hits,1,,,,,
player,201909220sfo,sfo,FordDe00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,FordDe00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,FordDe00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,FordDe00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,AlexKw00,def_int,0,,,,,
player,201909220sfo,sfo,AlexKw00,def_int_yds,0,,,,,
player,201909220sfo,sfo,AlexKw00,def_int_td,0,,,,,
player,201909220sfo,sfo,AlexKw00,def_int_long,0,,,,,
player,201909220sfo,sfo,AlexKw00,pass_defended,0,,,,,
player,201909220sfo,sfo,AlexKw00,sacks,0.0,,,,,
player,201909220sfo,sfo,AlexKw00,tackles_combined,7,,,,,
player,201909220sfo,sfo,AlexKw00,tackles_solo,5,,,,,
player,201909220sfo,sfo,AlexKw00,tackles_assists,2,,,,,
player,201909220sfo,sfo,AlexKw00,tackles_loss,1,,,,,
player,201909220sfo,sfo,AlexKw00,qb_hits,0,,,,,
player,201909220sfo,sfo,AlexKw00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,AlexKw00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,AlexKw00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,AlexKw00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,BlaiRo00,def_int,0,,,,,
player,201909220sfo,sfo,BlaiRo00,def_int_yds,0,,,,,
player,201909220sfo,sfo,BlaiRo00,def_int_td,0,,,,,
player,201909220sfo,sfo,BlaiRo00,def_int_long,0,,,,,
player,201909220sfo,sfo,BlaiRo00,pass_defended,0,,,,,
player,201909220sfo,sfo,BlaiRo00,sacks,0.0,,,,,
player,201909220sfo,sfo,BlaiRo00,tackles_combined,3,,,,,
player,201909220sfo,sfo,BlaiRo00,tackles_solo,0,,,,,
player,201909220sfo,sfo,BlaiRo00,tackles_assists,3,,,,,
player,201909220sfo,sfo,BlaiRo00,tackles_loss,0,,,,,
player,201909220sfo,sfo,BlaiRo00,qb_hits,0,,,,,
player,201909220sfo,sfo,BlaiRo00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,BlaiRo00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,BlaiRo00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,BlaiRo00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,JoneD.01,def_int,0,,,,,
player,201909220sfo,sfo,JoneD.01,def_int_yds,0,,,,,
player,201909220sfo,sfo,JoneD.01,def_int_td,0,,,,,
player,201909220sfo,sfo,JoneD.01,def_int_long,0,,,,,
player,201909220sfo,sfo,JoneD.01,pass_defended,0,,,,,
player,201909220sfo,sfo,JoneD.01,sacks,0.0,,,,,
player,201909220sfo,sfo,JoneD.01,tackles_combined,3,,,,,
player,201909220sfo,sfo,JoneD.01,tackles_solo,3,,,,,
player,201909220sfo,sfo,JoneD.01,tackles_assists,0,,,,,
player,201909220sfo,sfo,JoneD.01,tackles_loss,0,,,,,
player,201909220sfo,sfo,JoneD.01,qb_hits,0,,,,,
player,201909220sfo,sfo,JoneD.01,fumbles_rec,0,,,,,
player,201909220sfo,sfo,JoneD.01,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,JoneD.01,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,JoneD.01,fumbles_forced,0,,,,,
player,201909220sfo,sfo,TartJa00,def_int,0,,,,,
player,201909220sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201909220sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201909220sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201909220sfo,sfo,TartJa00,pass_defended,1,,,,,
player,201909220sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201909220sfo,sfo,TartJa00,tackles_combined,3,,,,,
player,201909220sfo,sfo,TartJa00,tackles_solo,3,,,,,
player,201909220sfo,sfo,TartJa00,tackles_assists,0,,,,,
player,201909220sfo,sfo,TartJa00,tackles_loss,0,,,,,
player,201909220sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201909220sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,ThomSo00,def_int,0,,,,,
player,201909220sfo,sfo,ThomSo00,def_int_yds,0,,,,,
player,201909220sfo,sfo,ThomSo00,def_int_td,0,,,,,
player,201909220sfo,sfo,ThomSo00,def_int_long,0,,,,,
player,201909220sfo,sfo,ThomSo00,pass_defended,0,,,,,
player,201909220sfo,sfo,ThomSo00,sacks,0.0,,,,,
player,201909220sfo,sfo,ThomSo00,tackles_combined,3,,,,,
player,201909220sfo,sfo,ThomSo00,tackles_solo,2,,,,,
player,201909220sfo,sfo,ThomSo00,tackles_assists,1,,,,,
player,201909220sfo,sfo,ThomSo00,tackles_loss,0,,,,,
player,201909220sfo,sfo,ThomSo00,qb_hits,0,,,,,
player,201909220sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,WarnFr00,def_int,0,,,,,
player,201909220sfo,sfo,WarnFr00,def_int_yds,0,,,,,
player,201909220sfo,sfo,WarnFr00,def_int_td,0,,,,,
player,201909220sfo,sfo,WarnFr00,def_int_long,0,,,,,
player,201909220sfo,sfo,WarnFr00,pass_defended,0,,,,,
player,201909220sfo,sfo,WarnFr00,sacks,0.0,,,,,
player,201909220sfo,sfo,WarnFr00,tackles_combined,3,,,,,
player,201909220sfo,sfo,WarnFr00,tackles_solo,3,,,,,
player,201909220sfo,sfo,WarnFr00,tackles_assists,0,,,,,
player,201909220sfo,sfo,WarnFr00,tackles_loss,0,,,,,
player,201909220sfo,sfo,WarnFr00,qb_hits,0,,,,,
player,201909220sfo,sfo,WarnFr00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,WarnFr00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,WarnFr00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,WarnFr00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,MoorTa00,def_int,0,,,,,
player,201909220sfo,sfo,MoorTa00,def_int_yds,0,,,,,
player,201909220sfo,sfo,MoorTa00,def_int_td,0,,,,,
player,201909220sfo,sfo,MoorTa00,def_int_long,0,,,,,
player,201909220sfo,sfo,MoorTa00,pass_defended,0,,,,,
player,201909220sfo,sfo,MoorTa00,sacks,0.0,,,,,
player,201909220sfo,sfo,MoorTa00,tackles_combined,2,,,,,
player,201909220sfo,sfo,MoorTa00,tackles_solo,2,,,,,
player,201909220sfo,sfo,MoorTa00,tackles_assists,0,,,,,
player,201909220sfo,sfo,MoorTa00,tackles_loss,0,,,,,
player,201909220sfo,sfo,MoorTa00,qb_hits,0,,,,,
player,201909220sfo,sfo,MoorTa00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,MoorTa00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,MoorTa00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,MoorTa00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,SherRi00,def_int,0,,,,,
player,201909220sfo,sfo,SherRi00,def_int_yds,0,,,,,
player,201909220sfo,sfo,SherRi00,def_int_td,0,,,,,
player,201909220sfo,sfo,SherRi00,def_int_long,0,,,,,
player,201909220sfo,sfo,SherRi00,pass_defended,2,,,,,
player,201909220sfo,sfo,SherRi00,sacks,0.0,,,,,
player,201909220sfo,sfo,SherRi00,tackles_combined,2,,,,,
player,201909220sfo,sfo,SherRi00,tackles_solo,1,,,,,
player,201909220sfo,sfo,SherRi00,tackles_assists,1,,,,,
player,201909220sfo,sfo,SherRi00,tackles_loss,0,,,,,
player,201909220sfo,sfo,SherRi00,qb_hits,0,,,,,
player,201909220sfo,sfo,SherRi00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,SherRi00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,SherRi00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,SherRi00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,WithAh00,def_int,0,,,,,
player,201909220sfo,sfo,WithAh00,def_int_yds,0,,,,,
player,201909220sfo,sfo,WithAh00,def_int_td,0,,,,,
player,201909220sfo,sfo,WithAh00,def_int_long,0,,,,,
player,201909220sfo,sfo,WithAh00,pass_defended,0,,,,,
player,201909220sfo,sfo,WithAh00,sacks,0.0,,,,,
player,201909220sfo,sfo,WithAh00,tackles_combined,2,,,,,
player,201909220sfo,sfo,WithAh00,tackles_solo,2,,,,,
player,201909220sfo,sfo,WithAh00,tackles_assists,0,,,,,
player,201909220sfo,sfo,WithAh00,tackles_loss,1,,,,,
player,201909220sfo,sfo,WithAh00,qb_hits,0,,,,,
player,201909220sfo,sfo,WithAh00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,WithAh00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,WithAh00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,WithAh00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,ArmsAr01,def_int,0,,,,,
player,201909220sfo,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201909220sfo,sfo,ArmsAr01,def_int_td,0,,,,,
player,201909220sfo,sfo,ArmsAr01,def_int_long,0,,,,,
player,201909220sfo,sfo,ArmsAr01,pass_defended,0,,,,,
player,201909220sfo,sfo,ArmsAr01,sacks,0.0,,,,,
player,201909220sfo,sfo,ArmsAr01,tackles_combined,1,,,,,
player,201909220sfo,sfo,ArmsAr01,tackles_solo,1,,,,,
player,201909220sfo,sfo,ArmsAr01,tackles_assists,0,,,,,
player,201909220sfo,sfo,ArmsAr01,tackles_loss,0,,,,,
player,201909220sfo,sfo,ArmsAr01,qb_hits,1,,,,,
player,201909220sfo,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201909220sfo,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,ArmsAr01,fumbles_forced,1,,,,,
player,201909220sfo,sfo,BosaNi00,def_int,0,,,,,
player,201909220sfo,sfo,BosaNi00,def_int_yds,0,,,,,
player,201909220sfo,sfo,BosaNi00,def_int_td,0,,,,,
player,201909220sfo,sfo,BosaNi00,def_int_long,0,,,,,
player,201909220sfo,sfo,BosaNi00,pass_defended,0,,,,,
player,201909220sfo,sfo,BosaNi00,sacks,0.0,,,,,
player,201909220sfo,sfo,BosaNi00,tackles_combined,1,,,,,
player,201909220sfo,sfo,BosaNi00,tackles_solo,1,,,,,
player,201909220sfo,sfo,BosaNi00,tackles_assists,0,,,,,
player,201909220sfo,sfo,BosaNi00,tackles_loss,1,,,,,
player,201909220sfo,sfo,BosaNi00,qb_hits,1,,,,,
player,201909220sfo,sfo,BosaNi00,fumbles_rec,0,,,,,
player,201909220sfo,sfo,BosaNi00,fumbles_rec_yds,0,,,,,
player,201909220sfo,sfo,BosaNi00,fumbles_rec_td,0,,,,,
player,201909220sfo,sfo,BosaNi00,fumbles_forced,0,,,,,
player,201909220sfo,sfo,DayxSh00,def_int,0,,,,,
player,201909220sfo,sfo,DayxSh00,def_int_yds,0,,,,,
player,201909220sfo,sfo,DayxSh00,def_int_td,0,,,,,
player,201909220sfo,sfo,DayxSh00,def_int_long,0,,,,,
player,201909220sfo,sfo,DayxSh00,pass_defended,0,,,,,
player,201909220sfo,sfo,DayxSh00,sacks,0.0,,,,,
player,201909220sfo,sfo,DayxSh00,tackles_combined,1,,,,,
player,201909220sfo,sfo,DayxSh00,tackles_solo,0,,,,,
player,201909220sfo,sfo,DayxSh00,tackles_assists,1,,,,,
