game,2019,13,20191201,201912010mia,phi,"Philadelphia Eagles",31,mia,"Miami Dolphins",37
player,201912010mia,mia,BallKa00,rush_yds,0,,,,,
player,201912010mia,mia,BallKa00,rush_td,0,,,,,
player,201912010mia,mia,BallKa00,rush_long,1,,,,,
player,201912010mia,mia,BallKa00,targets,1,,,,,
player,201912010mia,mia,BallKa00,rec,0,,,,,
player,201912010mia,mia,BallKa00,rec_yds,0,,,,,
player,201912010mia,mia,BallKa00,rec_td,0,,,,,
player,201912010mia,mia,BallKa00,rec_long,0,,,,,
player,201912010mia,mia,BallKa00,fumbles,0,,,,,
player,201912010mia,mia,BallKa00,fumbles_lost,0,,,,,
player,201912010mia,phi,DarbRo00,def_int,1,,,,,
player,201912010mia,phi,DarbRo00,def_int_yds,16,,,,,
player,201912010mia,phi,DarbRo00,def_int_td,0,,,,,
player,201912010mia,phi,DarbRo00,def_int_long,16,,,,,
player,201912010mia,phi,DarbRo00,pass_defended,1,,,,,
player,201912010mia,phi,DarbRo00,sacks,0.0,,,,,
player,201912010mia,phi,DarbRo00,tackles_combined,3,,,,,
player,201912010mia,phi,DarbRo00,tackles_solo,3,,,,,
player,201912010mia,phi,DarbRo00,tackles_assists,0,,,,,
player,201912010mia,phi,DarbRo00,tackles_loss,0,,,,,
player,201912010mia,phi,DarbRo00,qb_hits,0,,,,,
player,201912010mia,phi,DarbRo00,fumbles_rec,0,,,,,
player,201912010mia,phi,DarbRo00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,DarbRo00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,DarbRo00,fumbles_forced,0,,,,,
player,201912010mia,phi,BarnDe01,def_int,0,,,,,
player,201912010mia,phi,BarnDe01,def_int_yds,0,,,,,
player,201912010mia,phi,BarnDe01,def_int_td,0,,,,,
player,201912010mia,phi,BarnDe01,def_int_long,0,,,,,
player,201912010mia,phi,BarnDe01,pass_defended,0,,,,,
player,201912010mia,phi,BarnDe01,sacks,1.0,,,,,
player,201912010mia,phi,BarnDe01,tackles_combined,6,,,,,
player,201912010mia,phi,BarnDe01,tackles_solo,6,,,,,
player,201912010mia,phi,BarnDe01,tackles_assists,0,,,,,
player,201912010mia,phi,BarnDe01,tackles_loss,2,,,,,
player,201912010mia,phi,BarnDe01,qb_hits,4,,,,,
player,201912010mia,phi,BarnDe01,fumbles_rec,0,,,,,
player,201912010mia,phi,BarnDe01,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,BarnDe01,fumbles_rec_td,0,,,,,
player,201912010mia,phi,BarnDe01,fumbles_forced,0,,,,,
player,201912010mia,phi,CurrVi00,def_int,0,,,,,
player,201912010mia,phi,CurrVi00,def_int_yds,0,,,,,
player,201912010mia,phi,CurrVi00,def_int_td,0,,,,,
player,201912010mia,phi,CurrVi00,def_int_long,0,,,,,
player,201912010mia,phi,CurrVi00,pass_defended,0,,,,,
player,201912010mia,phi,CurrVi00,sacks,1.0,,,,,
player,201912010mia,phi,CurrVi00,tackles_combined,2,,,,,
player,201912010mia,phi,CurrVi00,tackles_solo,1,,,,,
player,201912010mia,phi,CurrVi00,tackles_assists,1,,,,,
player,201912010mia,phi,CurrVi00,tackles_loss,1,,,,,
player,201912010mia,phi,CurrVi00,qb_hits,1,,,,,
player,201912010mia,phi,CurrVi00,fumbles_rec,0,,,,,
player,201912010mia,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,CurrVi00,fumbles_forced,0,,,,,
player,201912010mia,phi,CoxxFl00,def_int,0,,,,,
player,201912010mia,phi,CoxxFl00,def_int_yds,0,,,,,
player,201912010mia,phi,CoxxFl00,def_int_td,0,,,,,
player,201912010mia,phi,CoxxFl00,def_int_long,0,,,,,
player,201912010mia,phi,CoxxFl00,pass_defended,0,,,,,
player,201912010mia,phi,CoxxFl00,sacks,0.5,,,,,
player,201912010mia,phi,CoxxFl00,tackles_combined,2,,,,,
player,201912010mia,phi,CoxxFl00,tackles_solo,1,,,,,
player,201912010mia,phi,CoxxFl00,tackles_assists,1,,,,,
player,201912010mia,phi,CoxxFl00,tackles_loss,1,,,,,
player,201912010mia,phi,CoxxFl00,qb_hits,2,,,,,
player,201912010mia,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201912010mia,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201912010mia,phi,SweaJo00,def_int,0,,,,,
player,201912010mia,phi,SweaJo00,def_int_yds,0,,,,,
player,201912010mia,phi,SweaJo00,def_int_td,0,,,,,
player,201912010mia,phi,SweaJo00,def_int_long,0,,,,,
player,201912010mia,phi,SweaJo00,pass_defended,0,,,,,
player,201912010mia,phi,SweaJo00,sacks,0.5,,,,,
player,201912010mia,phi,SweaJo00,tackles_combined,1,,,,,
player,201912010mia,phi,SweaJo00,tackles_solo,0,,,,,
player,201912010mia,phi,SweaJo00,tackles_assists,1,,,,,
player,201912010mia,phi,SweaJo00,tackles_loss,0,,,,,
player,201912010mia,phi,SweaJo00,qb_hits,1,,,,,
player,201912010mia,phi,SweaJo00,fumbles_rec,0,,,,,
player,201912010mia,phi,SweaJo00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,SweaJo00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,SweaJo00,fumbles_forced,0,,,,,
player,201912010mia,phi,JenkMa99,def_int,0,,,,,
player,201912010mia,phi,JenkMa99,def_int_yds,0,,,,,
player,201912010mia,phi,JenkMa99,def_int_td,0,,,,,
player,201912010mia,phi,JenkMa99,def_int_long,0,,,,,
player,201912010mia,phi,JenkMa99,pass_defended,1,,,,,
player,201912010mia,phi,JenkMa99,sacks,0.0,,,,,
player,201912010mia,phi,JenkMa99,tackles_combined,7,,,,,
player,201912010mia,phi,JenkMa99,tackles_solo,7,,,,,
player,201912010mia,phi,JenkMa99,tackles_assists,0,,,,,
player,201912010mia,phi,JenkMa99,tackles_loss,0,,,,,
player,201912010mia,phi,JenkMa99,qb_hits,0,,,,,
player,201912010mia,phi,JenkMa99,fumbles_rec,0,,,,,
player,201912010mia,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201912010mia,phi,JenkMa99,fumbles_forced,0,,,,,
player,201912010mia,phi,McLeRo00,def_int,0,,,,,
player,201912010mia,phi,McLeRo00,def_int_yds,0,,,,,
player,201912010mia,phi,McLeRo00,def_int_td,0,,,,,
player,201912010mia,phi,McLeRo00,def_int_long,0,,,,,
player,201912010mia,phi,McLeRo00,pass_defended,0,,,,,
player,201912010mia,phi,McLeRo00,sacks,0.0,,,,,
player,201912010mia,phi,McLeRo00,tackles_combined,5,,,,,
player,201912010mia,phi,McLeRo00,tackles_solo,2,,,,,
player,201912010mia,phi,McLeRo00,tackles_assists,3,,,,,
player,201912010mia,phi,McLeRo00,tackles_loss,0,,,,,
player,201912010mia,phi,McLeRo00,qb_hits,0,,,,,
player,201912010mia,phi,McLeRo00,fumbles_rec,0,,,,,
player,201912010mia,phi,McLeRo00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,McLeRo00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,McLeRo00,fumbles_forced,0,,,,,
player,201912010mia,phi,BradNi00,def_int,0,,,,,
player,201912010mia,phi,BradNi00,def_int_yds,0,,,,,
player,201912010mia,phi,BradNi00,def_int_td,0,,,,,
player,201912010mia,phi,BradNi00,def_int_long,0,,,,,
player,201912010mia,phi,BradNi00,pass_defended,1,,,,,
player,201912010mia,phi,BradNi00,sacks,0.0,,,,,
player,201912010mia,phi,BradNi00,tackles_combined,4,,,,,
player,201912010mia,phi,BradNi00,tackles_solo,2,,,,,
player,201912010mia,phi,BradNi00,tackles_assists,2,,,,,
player,201912010mia,phi,BradNi00,tackles_loss,0,,,,,
player,201912010mia,phi,BradNi00,qb_hits,0,,,,,
player,201912010mia,phi,BradNi00,fumbles_rec,0,,,,,
player,201912010mia,phi,BradNi00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,BradNi00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,BradNi00,fumbles_forced,0,,,,,
player,201912010mia,phi,GerrNa00,def_int,0,,,,,
player,201912010mia,phi,GerrNa00,def_int_yds,0,,,,,
player,201912010mia,phi,GerrNa00,def_int_td,0,,,,,
player,201912010mia,phi,GerrNa00,def_int_long,0,,,,,
player,201912010mia,phi,GerrNa00,pass_defended,0,,,,,
player,201912010mia,phi,GerrNa00,sacks,0.0,,,,,
player,201912010mia,phi,GerrNa00,tackles_combined,4,,,,,
player,201912010mia,phi,GerrNa00,tackles_solo,1,,,,,
player,201912010mia,phi,GerrNa00,tackles_assists,3,,,,,
player,201912010mia,phi,GerrNa00,tackles_loss,0,,,,,
player,201912010mia,phi,GerrNa00,qb_hits,0,,,,,
player,201912010mia,phi,GerrNa00,fumbles_rec,0,,,,,
player,201912010mia,phi,GerrNa00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,GerrNa00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,GerrNa00,fumbles_forced,0,,,,,
player,201912010mia,phi,MillJa02,def_int,0,,,,,
player,201912010mia,phi,MillJa02,def_int_yds,0,,,,,
player,201912010mia,phi,MillJa02,def_int_td,0,,,,,
player,201912010mia,phi,MillJa02,def_int_long,0,,,,,
player,201912010mia,phi,MillJa02,pass_defended,2,,,,,
player,201912010mia,phi,MillJa02,sacks,0.0,,,,,
player,201912010mia,phi,MillJa02,tackles_combined,4,,,,,
player,201912010mia,phi,MillJa02,tackles_solo,3,,,,,
player,201912010mia,phi,MillJa02,tackles_assists,1,,,,,
player,201912010mia,phi,MillJa02,tackles_loss,0,,,,,
player,201912010mia,phi,MillJa02,qb_hits,0,,,,,
player,201912010mia,phi,MillJa02,fumbles_rec,0,,,,,
player,201912010mia,phi,MillJa02,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,MillJa02,fumbles_rec_td,0,,,,,
player,201912010mia,phi,MillJa02,fumbles_forced,0,,,,,
player,201912010mia,phi,GrugKa00,def_int,0,,,,,
player,201912010mia,phi,GrugKa00,def_int_yds,0,,,,,
player,201912010mia,phi,GrugKa00,def_int_td,0,,,,,
player,201912010mia,phi,GrugKa00,def_int_long,0,,,,,
player,201912010mia,phi,GrugKa00,pass_defended,0,,,,,
player,201912010mia,phi,GrugKa00,sacks,0.0,,,,,
player,201912010mia,phi,GrugKa00,tackles_combined,3,,,,,
player,201912010mia,phi,GrugKa00,tackles_solo,3,,,,,
player,201912010mia,phi,GrugKa00,tackles_assists,0,,,,,
player,201912010mia,phi,GrugKa00,tackles_loss,0,,,,,
player,201912010mia,phi,GrugKa00,qb_hits,0,,,,,
player,201912010mia,phi,GrugKa00,fumbles_rec,0,,,,,
player,201912010mia,phi,GrugKa00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,GrugKa00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,GrugKa00,fumbles_forced,0,,,,,
player,201912010mia,phi,JernTi00,def_int,0,,,,,
player,201912010mia,phi,JernTi00,def_int_yds,0,,,,,
player,201912010mia,phi,JernTi00,def_int_td,0,,,,,
player,201912010mia,phi,JernTi00,def_int_long,0,,,,,
player,201912010mia,phi,JernTi00,pass_defended,0,,,,,
player,201912010mia,phi,JernTi00,sacks,0.0,,,,,
player,201912010mia,phi,JernTi00,tackles_combined,3,,,,,
player,201912010mia,phi,JernTi00,tackles_solo,2,,,,,
player,201912010mia,phi,JernTi00,tackles_assists,1,,,,,
player,201912010mia,phi,JernTi00,tackles_loss,1,,,,,
player,201912010mia,phi,JernTi00,qb_hits,1,,,,,
player,201912010mia,phi,JernTi00,fumbles_rec,0,,,,,
player,201912010mia,phi,JernTi00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,JernTi00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,JernTi00,fumbles_forced,0,,,,,
player,201912010mia,phi,GrahBr99,def_int,0,,,,,
player,201912010mia,phi,GrahBr99,def_int_yds,0,,,,,
player,201912010mia,phi,GrahBr99,def_int_td,0,,,,,
player,201912010mia,phi,GrahBr99,def_int_long,0,,,,,
player,201912010mia,phi,GrahBr99,pass_defended,0,,,,,
player,201912010mia,phi,GrahBr99,sacks,0.0,,,,,
player,201912010mia,phi,GrahBr99,tackles_combined,2,,,,,
player,201912010mia,phi,GrahBr99,tackles_solo,1,,,,,
player,201912010mia,phi,GrahBr99,tackles_assists,1,,,,,
player,201912010mia,phi,GrahBr99,tackles_loss,1,,,,,
player,201912010mia,phi,GrahBr99,qb_hits,1,,,,,
player,201912010mia,phi,GrahBr99,fumbles_rec,0,,,,,
player,201912010mia,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201912010mia,phi,GrahBr99,fumbles_forced,0,,,,,
player,201912010mia,phi,MaddAv00,def_int,0,,,,,
player,201912010mia,phi,MaddAv00,def_int_yds,0,,,,,
player,201912010mia,phi,MaddAv00,def_int_td,0,,,,,
player,201912010mia,phi,MaddAv00,def_int_long,0,,,,,
player,201912010mia,phi,MaddAv00,pass_defended,0,,,,,
player,201912010mia,phi,MaddAv00,sacks,0.0,,,,,
player,201912010mia,phi,MaddAv00,tackles_combined,2,,,,,
player,201912010mia,phi,MaddAv00,tackles_solo,1,,,,,
player,201912010mia,phi,MaddAv00,tackles_assists,1,,,,,
player,201912010mia,phi,MaddAv00,tackles_loss,0,,,,,
player,201912010mia,phi,MaddAv00,qb_hits,1,,,,,
player,201912010mia,phi,MaddAv00,fumbles_rec,0,,,,,
player,201912010mia,phi,MaddAv00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,MaddAv00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,MaddAv00,fumbles_forced,0,,,,,
player,201912010mia,phi,RileDu00,def_int,0,,,,,
player,201912010mia,phi,RileDu00,def_int_yds,0,,,,,
player,201912010mia,phi,RileDu00,def_int_td,0,,,,,
player,201912010mia,phi,RileDu00,def_int_long,0,,,,,
player,201912010mia,phi,RileDu00,pass_defended,0,,,,,
player,201912010mia,phi,RileDu00,sacks,0.0,,,,,
player,201912010mia,phi,RileDu00,tackles_combined,2,,,,,
player,201912010mia,phi,RileDu00,tackles_solo,2,,,,,
player,201912010mia,phi,RileDu00,tackles_assists,0,,,,,
player,201912010mia,phi,RileDu00,tackles_loss,0,,,,,
player,201912010mia,phi,RileDu00,qb_hits,0,,,,,
player,201912010mia,phi,RileDu00,fumbles_rec,0,,,,,
player,201912010mia,phi,RileDu00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,RileDu00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,RileDu00,fumbles_forced,0,,,,,
player,201912010mia,phi,RushAn00,def_int,0,,,,,
player,201912010mia,phi,RushAn00,def_int_yds,0,,,,,
player,201912010mia,phi,RushAn00,def_int_td,0,,,,,
player,201912010mia,phi,RushAn00,def_int_long,0,,,,,
player,201912010mia,phi,RushAn00,pass_defended,1,,,,,
player,201912010mia,phi,RushAn00,sacks,0.0,,,,,
player,201912010mia,phi,RushAn00,tackles_combined,2,,,,,
player,201912010mia,phi,RushAn00,tackles_solo,2,,,,,
player,201912010mia,phi,RushAn00,tackles_assists,0,,,,,
player,201912010mia,phi,RushAn00,tackles_loss,1,,,,,
player,201912010mia,phi,RushAn00,qb_hits,0,,,,,
player,201912010mia,phi,RushAn00,fumbles_rec,0,,,,,
player,201912010mia,phi,RushAn00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,RushAn00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,RushAn00,fumbles_forced,0,,,,,
player,201912010mia,phi,WentCa00,def_int,0,,,,,
player,201912010mia,phi,WentCa00,def_int_yds,0,,,,,
player,201912010mia,phi,WentCa00,def_int_td,0,,,,,
player,201912010mia,phi,WentCa00,def_int_long,0,,,,,
player,201912010mia,phi,WentCa00,pass_defended,0,,,,,
player,201912010mia,phi,WentCa00,sacks,0.0,,,,,
player,201912010mia,phi,WentCa00,tackles_combined,0,,,,,
player,201912010mia,phi,WentCa00,tackles_solo,0,,,,,
player,201912010mia,phi,WentCa00,tackles_assists,0,,,,,
player,201912010mia,phi,WentCa00,tackles_loss,0,,,,,
player,201912010mia,phi,WentCa00,qb_hits,0,,,,,
player,201912010mia,phi,WentCa00,fumbles_rec,1,,,,,
player,201912010mia,phi,WentCa00,fumbles_rec_yds,0,,,,,
player,201912010mia,phi,WentCa00,fumbles_rec_td,0,,,,,
player,201912010mia,phi,WentCa00,fumbles_forced,0,,,,,
player,201912010mia,mia,LammCh00,def_int,1,,,,,
player,201912010mia,mia,LammCh00,def_int_yds,0,,,,,
player,201912010mia,mia,LammCh00,def_int_td,0,,,,,
player,201912010mia,mia,LammCh00,def_int_long,0,,,,,
player,201912010mia,mia,LammCh00,pass_defended,1,,,,,
player,201912010mia,mia,LammCh00,sacks,0.0,,,,,
player,201912010mia,mia,LammCh00,tackles_combined,0,,,,,
player,201912010mia,mia,LammCh00,tackles_solo,0,,,,,
player,201912010mia,mia,LammCh00,tackles_assists,0,,,,,
player,201912010mia,mia,LammCh00,tackles_loss,0,,,,,
player,201912010mia,mia,LammCh00,qb_hits,0,,,,,
player,201912010mia,mia,LammCh00,fumbles_rec,0,,,,,
player,201912010mia,mia,LammCh00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,LammCh00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,LammCh00,fumbles_forced,0,,,,,
player,201912010mia,mia,EguaSa00,def_int,0,,,,,
player,201912010mia,mia,EguaSa00,def_int_yds,0,,,,,
player,201912010mia,mia,EguaSa00,def_int_td,0,,,,,
player,201912010mia,mia,EguaSa00,def_int_long,0,,,,,
player,201912010mia,mia,EguaSa00,pass_defended,0,,,,,
player,201912010mia,mia,EguaSa00,sacks,1.0,,,,,
player,201912010mia,mia,EguaSa00,tackles_combined,4,,,,,
player,201912010mia,mia,EguaSa00,tackles_solo,4,,,,,
player,201912010mia,mia,EguaSa00,tackles_assists,0,,,,,
player,201912010mia,mia,EguaSa00,tackles_loss,3,,,,,
player,201912010mia,mia,EguaSa00,qb_hits,1,,,,,
player,201912010mia,mia,EguaSa00,fumbles_rec,0,,,,,
player,201912010mia,mia,EguaSa00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,EguaSa00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,EguaSa00,fumbles_forced,0,,,,,
player,201912010mia,mia,CharTa00,def_int,0,,,,,
player,201912010mia,mia,CharTa00,def_int_yds,0,,,,,
player,201912010mia,mia,CharTa00,def_int_td,0,,,,,
player,201912010mia,mia,CharTa00,def_int_long,0,,,,,
player,201912010mia,mia,CharTa00,pass_defended,0,,,,,
player,201912010mia,mia,CharTa00,sacks,1.0,,,,,
player,201912010mia,mia,CharTa00,tackles_combined,2,,,,,
player,201912010mia,mia,CharTa00,tackles_solo,2,,,,,
player,201912010mia,mia,CharTa00,tackles_assists,0,,,,,
player,201912010mia,mia,CharTa00,tackles_loss,0,,,,,
player,201912010mia,mia,CharTa00,qb_hits,0,,,,,
player,201912010mia,mia,CharTa00,fumbles_rec,0,,,,,
player,201912010mia,mia,CharTa00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,CharTa00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,CharTa00,fumbles_forced,1,,,,,
player,201912010mia,mia,McMiRa02,def_int,0,,,,,
player,201912010mia,mia,McMiRa02,def_int_yds,0,,,,,
player,201912010mia,mia,McMiRa02,def_int_td,0,,,,,
player,201912010mia,mia,McMiRa02,def_int_long,0,,,,,
player,201912010mia,mia,McMiRa02,pass_defended,0,,,,,
player,201912010mia,mia,McMiRa02,sacks,0.0,,,,,
player,201912010mia,mia,McMiRa02,tackles_combined,7,,,,,
player,201912010mia,mia,McMiRa02,tackles_solo,3,,,,,
player,201912010mia,mia,McMiRa02,tackles_assists,4,,,,,
player,201912010mia,mia,McMiRa02,tackles_loss,0,,,,,
player,201912010mia,mia,McMiRa02,qb_hits,1,,,,,
player,201912010mia,mia,McMiRa02,fumbles_rec,0,,,,,
player,201912010mia,mia,McMiRa02,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,McMiRa02,fumbles_rec_td,0,,,,,
player,201912010mia,mia,McMiRa02,fumbles_forced,0,,,,,
player,201912010mia,mia,WebsKe00,def_int,0,,,,,
player,201912010mia,mia,WebsKe00,def_int_yds,0,,,,,
player,201912010mia,mia,WebsKe00,def_int_td,0,,,,,
player,201912010mia,mia,WebsKe00,def_int_long,0,,,,,
player,201912010mia,mia,WebsKe00,pass_defended,0,,,,,
player,201912010mia,mia,WebsKe00,sacks,0.0,,,,,
player,201912010mia,mia,WebsKe00,tackles_combined,7,,,,,
player,201912010mia,mia,WebsKe00,tackles_solo,7,,,,,
player,201912010mia,mia,WebsKe00,tackles_assists,0,,,,,
player,201912010mia,mia,WebsKe00,tackles_loss,0,,,,,
player,201912010mia,mia,WebsKe00,qb_hits,0,,,,,
player,201912010mia,mia,WebsKe00,fumbles_rec,0,,,,,
player,201912010mia,mia,WebsKe00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,WebsKe00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,WebsKe00,fumbles_forced,0,,,,,
player,201912010mia,mia,GodcDa00,def_int,0,,,,,
player,201912010mia,mia,GodcDa00,def_int_yds,0,,,,,
player,201912010mia,mia,GodcDa00,def_int_td,0,,,,,
player,201912010mia,mia,GodcDa00,def_int_long,0,,,,,
player,201912010mia,mia,GodcDa00,pass_defended,0,,,,,
player,201912010mia,mia,GodcDa00,sacks,0.0,,,,,
player,201912010mia,mia,GodcDa00,tackles_combined,5,,,,,
player,201912010mia,mia,GodcDa00,tackles_solo,2,,,,,
player,201912010mia,mia,GodcDa00,tackles_assists,3,,,,,
player,201912010mia,mia,GodcDa00,tackles_loss,0,,,,,
player,201912010mia,mia,GodcDa00,qb_hits,0,,,,,
player,201912010mia,mia,GodcDa00,fumbles_rec,0,,,,,
player,201912010mia,mia,GodcDa00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,GodcDa00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,GodcDa00,fumbles_forced,0,,,,,
player,201912010mia,mia,RoweEr00,def_int,0,,,,,
player,201912010mia,mia,RoweEr00,def_int_yds,0,,,,,
player,201912010mia,mia,RoweEr00,def_int_td,0,,,,,
player,201912010mia,mia,RoweEr00,def_int_long,0,,,,,
player,201912010mia,mia,RoweEr00,pass_defended,1,,,,,
player,201912010mia,mia,RoweEr00,sacks,0.0,,,,,
player,201912010mia,mia,RoweEr00,tackles_combined,5,,,,,
player,201912010mia,mia,RoweEr00,tackles_solo,3,,,,,
player,201912010mia,mia,RoweEr00,tackles_assists,2,,,,,
player,201912010mia,mia,RoweEr00,tackles_loss,0,,,,,
player,201912010mia,mia,RoweEr00,qb_hits,0,,,,,
player,201912010mia,mia,RoweEr00,fumbles_rec,0,,,,,
player,201912010mia,mia,RoweEr00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,RoweEr00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,RoweEr00,fumbles_forced,0,,,,,
player,201912010mia,mia,BakeJe00,def_int,0,,,,,
player,201912010mia,mia,BakeJe00,def_int_yds,0,,,,,
player,201912010mia,mia,BakeJe00,def_int_td,0,,,,,
player,201912010mia,mia,BakeJe00,def_int_long,0,,,,,
player,201912010mia,mia,BakeJe00,pass_defended,0,,,,,
player,201912010mia,mia,BakeJe00,sacks,0.0,,,,,
player,201912010mia,mia,BakeJe00,tackles_combined,4,,,,,
player,201912010mia,mia,BakeJe00,tackles_solo,2,,,,,
player,201912010mia,mia,BakeJe00,tackles_assists,2,,,,,
player,201912010mia,mia,BakeJe00,tackles_loss,0,,,,,
player,201912010mia,mia,BakeJe00,qb_hits,0,,,,,
player,201912010mia,mia,BakeJe00,fumbles_rec,0,,,,,
player,201912010mia,mia,BakeJe00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,BakeJe00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,BakeJe00,fumbles_forced,0,,,,,
player,201912010mia,mia,ColbAd00,def_int,0,,,,,
player,201912010mia,mia,ColbAd00,def_int_yds,0,,,,,
player,201912010mia,mia,ColbAd00,def_int_td,0,,,,,
player,201912010mia,mia,ColbAd00,def_int_long,0,,,,,
player,201912010mia,mia,ColbAd00,pass_defended,0,,,,,
player,201912010mia,mia,ColbAd00,sacks,0.0,,,,,
player,201912010mia,mia,ColbAd00,tackles_combined,4,,,,,
player,201912010mia,mia,ColbAd00,tackles_solo,4,,,,,
player,201912010mia,mia,ColbAd00,tackles_assists,0,,,,,
player,201912010mia,mia,ColbAd00,tackles_loss,0,,,,,
player,201912010mia,mia,ColbAd00,qb_hits,0,,,,,
player,201912010mia,mia,ColbAd00,fumbles_rec,0,,,,,
player,201912010mia,mia,ColbAd00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,ColbAd00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,ColbAd00,fumbles_forced,0,,,,,
player,201912010mia,mia,NeedNi00,def_int,0,,,,,
player,201912010mia,mia,NeedNi00,def_int_yds,0,,,,,
player,201912010mia,mia,NeedNi00,def_int_td,0,,,,,
player,201912010mia,mia,NeedNi00,def_int_long,0,,,,,
player,201912010mia,mia,NeedNi00,pass_defended,1,,,,,
player,201912010mia,mia,NeedNi00,sacks,0.0,,,,,
player,201912010mia,mia,NeedNi00,tackles_combined,4,,,,,
player,201912010mia,mia,NeedNi00,tackles_solo,2,,,,,
player,201912010mia,mia,NeedNi00,tackles_assists,2,,,,,
player,201912010mia,mia,NeedNi00,tackles_loss,0,,,,,
player,201912010mia,mia,NeedNi00,qb_hits,0,,,,,
player,201912010mia,mia,NeedNi00,fumbles_rec,0,,,,,
player,201912010mia,mia,NeedNi00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,NeedNi00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,NeedNi00,fumbles_forced,0,,,,,
player,201912010mia,mia,BiegVi00,def_int,0,,,,,
player,201912010mia,mia,BiegVi00,def_int_yds,0,,,,,
player,201912010mia,mia,BiegVi00,def_int_td,0,,,,,
player,201912010mia,mia,BiegVi00,def_int_long,0,,,,,
player,201912010mia,mia,BiegVi00,pass_defended,0,,,,,
player,201912010mia,mia,BiegVi00,sacks,0.0,,,,,
player,201912010mia,mia,BiegVi00,tackles_combined,3,,,,,
player,201912010mia,mia,BiegVi00,tackles_solo,0,,,,,
player,201912010mia,mia,BiegVi00,tackles_assists,3,,,,,
player,201912010mia,mia,BiegVi00,tackles_loss,0,,,,,
player,201912010mia,mia,BiegVi00,qb_hits,0,,,,,
player,201912010mia,mia,BiegVi00,fumbles_rec,0,,,,,
player,201912010mia,mia,BiegVi00,fumbles_rec_yds,0,,,,,
player,201912010mia,mia,BiegVi00,fumbles_rec_td,0,,,,,
player,201912010mia,mia,BiegVi00,fumbles_forced,0,,,,,
player,201912010mia,mia,WiltJo01,def_int,0,,,,,
player,201912010mia,mia,WiltJo01,def_int_yds,0,,,,,
player,201912010mia,mia,WiltJo01,def_int_td,0,,,,,
player,201912010mia,mia,WiltJo01,def_int_long,0,,,,,
player,201912010mia,mia,WiltJo01,pass_defended,0,,,,,
player,201912010mia,mia,WiltJo01,sacks,0.0,,,,,
player,201912010mia,mia,WiltJo01,tackles_combined,3,,,,,
player,201912010mia,mia,WiltJo01,tackles_solo,3,,,,,
player,201912010mia,mia,WiltJo01,tackles_assists,0,,,,,
